season,matchId,gameweek,team_id,team,venue,playerId,pl_id,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltySave,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2017-18,7437902,15,91,Bournemouth,Home,13918,40349,Asmir Begović,asmir-begovic,G,False,,1.0,3.0,3.0,4.0,7.0,,1.0,11.0,,,,,,,,,1.0,,,,,,4.0,,1.0,,,90.0,,,,,,,,18.0,1.0,6.7,2.0,2.0,,2.0,,,1.0,21.0,,15.0,10.0,25.0,0,,42.0,,,,
2017-18,7437902,15,91,Bournemouth,Home,14695,15237,Andrew Surman,andrew-surman,M,False,,,7.0,38.0,21.0,59.0,3.0,2.0,7.0,,,,2.0,,,1.0,6.0,2.0,,,,1.0,,,,1.0,1.0,,90.0,,1.0,,,,,,2.0,,7.1,,,1.0,2.0,,,,7.0,,39.0,21.0,60.0,1,,73.0,,1.0,,
2017-18,7437902,15,91,Bournemouth,Home,15152,15149,Simon Francis,simon-francis,D,False,,,8.0,20.0,27.0,47.0,2.0,4.0,4.0,,,,,1.0,,,2.0,7.0,,,,,,,,2.0,,,90.0,,2.0,,,,,,11.0,,7.8,,,,11.0,,1.0,,14.0,,28.0,30.0,57.0,0,1.0,79.0,,2.0,,
2017-18,7437902,15,91,Bournemouth,Home,19343,40387,Dan Gosling,dan-gosling,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437902,15,91,Bournemouth,Home,21501,41320,Charlie Daniels,charlie-daniels,D,False,1.0,,1.0,24.0,15.0,38.0,2.0,1.0,4.0,,,,,,,,4.0,4.0,,,,,,,,1.0,,,90.0,,,,,,,,19.0,,6.7,,,1.0,1.0,3.0,5.0,,6.0,,36.0,18.0,49.0,1,2.0,76.0,1.0,,1.0,
2017-18,7437902,15,91,Bournemouth,Home,42707,56917,Steve Cook,steve-cook,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437902,15,91,Bournemouth,Home,44566,54469,Adam Smith,adam-smith,D,False,1.0,,1.0,18.0,10.0,27.0,3.0,1.0,4.0,,,,2.0,,,1.0,6.0,8.0,,,1.0,,,,,,2.0,,90.0,,,,,,,,14.0,,6.6,,,2.0,3.0,1.0,3.0,,3.0,,23.0,11.0,31.0,2,3.0,65.0,1.0,3.0,1.0,
2017-18,7437902,15,91,Bournemouth,Home,44823,56872,Junior Stanislas,junior-stanislas,M,False,,,,8.0,5.0,13.0,2.0,1.0,2.0,,,2.0,2.0,,,1.0,5.0,2.0,,,,,,,,1.0,2.0,,69.0,1.0,,,,,,,12.0,,6.6,,,,,,4.0,,,,17.0,6.0,19.0,3,1.0,32.0,1.0,,,
2017-18,7437902,15,91,Bournemouth,Home,98437,88498,Benik Afobe,benik-afobe,F,True,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437902,15,91,Bournemouth,Home,100621,78007,Joshua King,joshua-king,F,False,,,1.0,14.0,5.0,19.0,3.0,2.0,3.0,,,,2.0,,,3.0,14.0,8.0,,,,,,,,,1.0,,90.0,1.0,,,,,,,17.0,,6.5,,,1.0,2.0,8.0,1.0,,1.0,,20.0,5.0,24.0,2,1.0,48.0,2.0,3.0,2.0,
2017-18,7437902,15,91,Bournemouth,Home,113956,75115,Callum Wilson,callum-wilson,F,True,,,,4.0,1.0,5.0,1.0,,,,1.0,1.0,,,,,2.0,,,,,,,,,,,,21.0,,,,,,,,3.0,,6.0,,,,,1.0,,,,,4.0,1.0,5.0,1,,10.0,1.0,,,
2017-18,7437902,15,91,Bournemouth,Home,138261,90105,Ryan Fraser,ryan-fraser,M,False,,,,20.0,4.0,24.0,1.0,,5.0,,,1.0,2.0,,,1.0,5.0,3.0,,,,,1.0,,,2.0,1.0,,89.0,1.0,,,,,,,17.0,,7.2,,,,,3.0,3.0,,,,32.0,7.0,36.0,2,,52.0,,1.0,2.0,
2017-18,7437902,15,91,Bournemouth,Home,149663,126184,Nathan Aké,nathan-ake,D,False,,,3.0,12.0,23.0,35.0,4.0,1.0,2.0,,1.0,,,,,1.0,7.0,2.0,,,2.0,,,,,1.0,,,90.0,1.0,,,,,,,6.0,,6.5,,,1.0,8.0,,,,5.0,,15.0,25.0,40.0,2,1.0,53.0,,,,
2017-18,7437902,15,91,Bournemouth,Home,185955,103912,Jordon Ibe,jordon-ibe,M,True,1.0,,,7.0,3.0,9.0,,,1.0,1.0,,,1.0,,,1.0,3.0,2.0,,,1.0,,,,,,1.0,,21.0,,,,,,,,4.0,,6.9,,,,,2.0,3.0,,,,9.0,3.0,9.0,0,,16.0,1.0,,2.0,
2017-18,7437902,15,91,Bournemouth,Home,548188,155408,Lewis Cook,lewis-cook,M,False,1.0,,1.0,25.0,17.0,41.0,1.0,,12.0,,,,1.0,,,1.0,3.0,6.0,,,,,,,,,2.0,,90.0,,,,,,,,15.0,,7.3,,,1.0,,2.0,2.0,,3.0,,31.0,21.0,50.0,1,3.0,67.0,3.0,1.0,2.0,
2017-18,7437815,16,91,Bournemouth,Away,946,7958,Jermain Defoe,jermain-defoe,F,False,,,,4.0,2.0,6.0,1.0,,2.0,,,,,,,1.0,3.0,2.0,,,1.0,,2.0,,,,,,80.0,3.0,,,,,,,6.0,,8.4,,,1.0,,,,,,2.0,6.0,2.0,8.0,4,1.0,22.0,2.0,1.0,,
2017-18,7437815,16,91,Bournemouth,Away,8994,18726,Artur Boruc,artur-boruc,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437815,16,91,Bournemouth,Away,13918,40349,Asmir Begović,asmir-begovic,G,False,,,7.0,3.0,18.0,21.0,,,5.0,,,,,,,,1.0,,,,1.0,,,,,,,,90.0,,,,1.0,2.0,1.0,,10.0,,7.2,4.0,6.0,,,,,,17.0,,10.0,21.0,31.0,0,,38.0,,,,
2017-18,7437815,16,91,Bournemouth,Away,14695,15237,Andrew Surman,andrew-surman,M,False,,,7.0,32.0,28.0,60.0,2.0,1.0,4.0,1.0,,,,,,1.0,4.0,4.0,,,1.0,1.0,,,,1.0,3.0,,90.0,,1.0,,,,,,11.0,,7.7,,,1.0,,2.0,1.0,,7.0,,37.0,33.0,69.0,1,,78.0,,1.0,2.0,
2017-18,7437815,16,91,Bournemouth,Away,15152,15149,Simon Francis,simon-francis,D,False,1.0,,1.0,19.0,9.0,27.0,2.0,3.0,2.0,,,,1.0,,,1.0,6.0,7.0,,,1.0,,,,,1.0,1.0,,90.0,,2.0,,,,,,16.0,,6.9,,,,9.0,1.0,2.0,,4.0,,30.0,11.0,39.0,0,3.0,75.0,1.0,1.0,,1.0
2017-18,7437815,16,91,Bournemouth,Away,19343,40387,Dan Gosling,dan-gosling,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437815,16,91,Bournemouth,Away,21501,41320,Charlie Daniels,charlie-daniels,D,False,,,2.0,22.0,29.0,51.0,,1.0,10.0,,,,,,,1.0,3.0,2.0,,,2.0,,,,,2.0,,,90.0,,1.0,,1.0,,,,12.0,,6.3,,,,3.0,,2.0,,3.0,,26.0,34.0,58.0,0,1.0,82.0,,,,
2017-18,7437815,16,91,Bournemouth,Away,39121,48615,Harry Arter,harry-arter,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437815,16,91,Bournemouth,Away,42707,56917,Steve Cook,steve-cook,D,False,,,6.0,9.0,19.0,28.0,5.0,5.0,2.0,,,,2.0,,,,9.0,7.0,,,2.0,,,,,1.0,,,90.0,,2.0,,,,,,11.0,,6.7,,,,12.0,,,,12.0,,18.0,21.0,39.0,0,1.0,57.0,,1.0,,1.0
2017-18,7437815,16,91,Bournemouth,Away,44823,56872,Junior Stanislas,junior-stanislas,M,False,1.0,,,12.0,2.0,13.0,1.0,,1.0,,,1.0,,,,,2.0,,,,1.0,,,,,,1.0,,65.0,1.0,,,,,,,9.0,,6.7,,,,1.0,,3.0,,,1.0,19.0,3.0,19.0,2,,28.0,1.0,,,
2017-18,7437815,16,91,Bournemouth,Away,98437,88498,Benik Afobe,benik-afobe,F,True,,,,,,,3.0,,,,,,,,,,3.0,,,,,,,,,,,,3.0,,,,,,,,1.0,,6.4,,,,,,,,,,,,,0,,2.0,1.0,,,
2017-18,7437815,16,91,Bournemouth,Away,100621,78007,Joshua King,joshua-king,F,False,,,,19.0,4.0,23.0,1.0,1.0,1.0,,,,1.0,,,2.0,12.0,10.0,,1.0,4.0,,,,,,1.0,,90.0,,,,,,,,22.0,,6.8,,,,2.0,8.0,3.0,,,,32.0,4.0,33.0,0,4.0,58.0,,1.0,4.0,3.0
2017-18,7437815,16,91,Bournemouth,Away,113956,75115,Callum Wilson,callum-wilson,F,True,,,,1.0,1.0,2.0,,,1.0,,,1.0,,,,,,3.0,,,,,,,,,,,10.0,,,,,,,,,,6.9,,,,,1.0,,,,,1.0,1.0,2.0,1,2.0,10.0,,,1.0,1.0
2017-18,7437815,16,91,Bournemouth,Away,138261,90105,Ryan Fraser,ryan-fraser,M,False,,,3.0,26.0,14.0,40.0,1.0,,7.0,,,,,,,1.0,3.0,4.0,,,,,,,,,2.0,,87.0,,,,,,,,14.0,,6.9,,,,,2.0,2.0,,3.0,,33.0,17.0,48.0,0,,63.0,2.0,3.0,1.0,
2017-18,7437815,16,91,Bournemouth,Away,149663,126184,Nathan Aké,nathan-ake,D,False,,,,9.0,27.0,36.0,4.0,1.0,3.0,,,,1.0,,,,5.0,5.0,,,,,,,,2.0,,,90.0,,1.0,,,,,,3.0,,6.8,,,,5.0,,,,,,12.0,27.0,39.0,0,3.0,53.0,,1.0,,1.0
2017-18,7437815,16,91,Bournemouth,Away,185955,103912,Jordon Ibe,jordon-ibe,M,True,,,,5.0,2.0,7.0,1.0,,2.0,,,,,,,,3.0,2.0,,,,,,,,,,,25.0,1.0,,,,,,,5.0,,6.7,,,1.0,,3.0,2.0,,,,7.0,3.0,8.0,2,,17.0,,1.0,1.0,
2017-18,7437815,16,91,Bournemouth,Away,548188,155408,Lewis Cook,lewis-cook,M,False,,,8.0,25.0,13.0,38.0,2.0,,7.0,,,1.0,,,,1.0,6.0,7.0,,,1.0,1.0,,,,3.0,1.0,,90.0,,1.0,,,,,,14.0,,7.6,,,,2.0,3.0,,,10.0,,34.0,15.0,49.0,1,4.0,68.0,,2.0,1.0,1.0
2017-18,7437815,16,91,Bournemouth,Away,830250,222434,Jack Simpson,jack-simpson,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437833,17,91,Bournemouth,Away,946,7958,Jermain Defoe,jermain-defoe,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,2.0,,,,,,,1.0,,6.8,,,,,,,,,,1.0,,1.0,2,,3.0,,,,
2017-18,7437833,17,91,Bournemouth,Away,8994,18726,Artur Boruc,artur-boruc,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437833,17,91,Bournemouth,Away,13918,40349,Asmir Begović,asmir-begovic,G,False,,,4.0,2.0,7.0,9.0,,1.0,6.0,,,,,,,,,1.0,,,,,,3.0,,,,,90.0,,,,,,,,11.0,,6.5,1.0,1.0,,2.0,,,,15.0,,11.0,9.0,20.0,0,,31.0,,,,
2017-18,7437833,17,91,Bournemouth,Away,14695,15237,Andrew Surman,andrew-surman,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437833,17,91,Bournemouth,Away,15152,15149,Simon Francis,simon-francis,D,False,2.0,,4.0,17.0,32.0,47.0,1.0,,8.0,,,,,,,1.0,2.0,,,,,,,,,3.0,2.0,,90.0,,1.0,,,,,,10.0,,7.1,,,1.0,4.0,,2.0,,9.0,,22.0,36.0,56.0,1,,68.0,,,,
2017-18,7437833,17,91,Bournemouth,Away,19343,40387,Dan Gosling,dan-gosling,D,False,,,,19.0,20.0,39.0,1.0,1.0,6.0,,,1.0,3.0,,,,7.0,5.0,,,3.0,,,,,1.0,1.0,,77.0,1.0,1.0,,,,,,10.0,,6.7,,,,,2.0,,,,,23.0,24.0,47.0,2,,58.0,2.0,2.0,2.0,
2017-18,7437833,17,91,Bournemouth,Away,21501,41320,Charlie Daniels,charlie-daniels,D,False,,,2.0,17.0,14.0,31.0,,2.0,12.0,,,,,,,,,3.0,,,,,,,,2.0,1.0,,90.0,1.0,,,,,,,12.0,,7.3,,,,6.0,,3.0,,3.0,,25.0,17.0,39.0,1,1.0,60.0,,,,
2017-18,7437833,17,91,Bournemouth,Away,39121,48615,Harry Arter,harry-arter,M,False,,,5.0,30.0,25.0,55.0,,,8.0,,,,1.0,,,,2.0,6.0,,,1.0,,,,,1.0,,,90.0,,,,,,,,6.0,,7.0,,,,,,,,5.0,,33.0,26.0,59.0,0,3.0,71.0,2.0,3.0,,
2017-18,7437833,17,91,Bournemouth,Away,42707,56917,Steve Cook,steve-cook,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437833,17,91,Bournemouth,Away,44566,54469,Adam Smith,adam-smith,D,False,,,1.0,16.0,22.0,38.0,,,5.0,,,,1.0,,,,4.0,,,,2.0,,,,,2.0,2.0,,90.0,,,,,,,,10.0,,6.5,,,1.0,2.0,1.0,2.0,,2.0,,23.0,22.0,43.0,1,,60.0,,,,
2017-18,7437833,17,91,Bournemouth,Away,44823,56872,Junior Stanislas,junior-stanislas,M,False,1.0,,1.0,15.0,13.0,27.0,,1.0,5.0,,,1.0,1.0,,,,3.0,1.0,,,2.0,,,,,1.0,2.0,,71.0,1.0,,,,,,,19.0,,6.9,,,,,,6.0,,2.0,,30.0,16.0,40.0,2,,53.0,1.0,,,
2017-18,7437833,17,91,Bournemouth,Away,98437,88498,Benik Afobe,benik-afobe,F,True,,,,5.0,2.0,7.0,1.0,1.0,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,19.0,,,,,,,,3.0,,6.6,,,1.0,,,,,,,7.0,2.0,9.0,1,,12.0,1.0,,,
2017-18,7437833,17,91,Bournemouth,Away,100621,78007,Joshua King,joshua-king,F,False,,,,13.0,8.0,21.0,2.0,2.0,6.0,,,1.0,1.0,,,6.0,13.0,7.0,,,2.0,,,,,,,,90.0,,,,,,,,21.0,,6.3,,,,,5.0,2.0,,1.0,,21.0,8.0,27.0,1,1.0,53.0,5.0,2.0,3.0,
2017-18,7437833,17,91,Bournemouth,Away,113956,75115,Callum Wilson,callum-wilson,F,False,,,,7.0,3.0,10.0,,1.0,4.0,,,,,,,,1.0,3.0,,,,,,,,,,,71.0,,,,,,,,3.0,,6.7,,,,1.0,2.0,1.0,,,,8.0,4.0,11.0,0,,17.0,,1.0,1.0,
2017-18,7437833,17,91,Bournemouth,Away,138261,90105,Ryan Fraser,ryan-fraser,M,False,1.0,,,20.0,9.0,28.0,1.0,,2.0,,,,,,,,2.0,4.0,,,1.0,,,,,,2.0,,90.0,2.0,1.0,,,,,,14.0,,7.5,,,,,,9.0,,,,33.0,9.0,33.0,2,,52.0,1.0,4.0,,
2017-18,7437833,17,91,Bournemouth,Away,149663,126184,Nathan Aké,nathan-ake,D,False,,,2.0,7.0,15.0,22.0,4.0,3.0,5.0,,,,1.0,,,,5.0,10.0,,,1.0,,,,,,1.0,,90.0,,1.0,,,,,,9.0,,7.2,,,1.0,3.0,1.0,,,5.0,,14.0,17.0,31.0,1,5.0,45.0,,1.0,1.0,
2017-18,7437833,17,91,Bournemouth,Away,185955,103912,Jordon Ibe,jordon-ibe,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437833,17,91,Bournemouth,Away,548188,155408,Lewis Cook,lewis-cook,M,True,,,1.0,4.0,4.0,8.0,,,,,,,,,,1.0,2.0,1.0,,,,,,,,,,,13.0,,,,,,,,5.0,,6.4,,,,,2.0,,,1.0,,6.0,5.0,11.0,0,,14.0,,,1.0,
2017-18,7437910,18,91,Bournemouth,Home,946,7958,Jermain Defoe,jermain-defoe,F,False,,,,4.0,7.0,11.0,2.0,,,,1.0,,,,,1.0,4.0,1.0,,,1.0,,,,1.0,,2.0,,90.0,1.0,,,,,,,4.0,,6.6,,,1.0,,1.0,,,,1.0,5.0,7.0,12.0,2,1.0,18.0,1.0,,,
2017-18,7437910,18,91,Bournemouth,Home,8994,18726,Artur Boruc,artur-boruc,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437910,18,91,Bournemouth,Home,11764,20037,Marc Pugh,marc-pugh,M,False,,,,7.0,9.0,16.0,2.0,,,,,,,,,1.0,3.0,2.0,,,1.0,,,,,,,,45.0,,,,,,,,8.0,,6.1,,,,,1.0,2.0,,3.0,,11.0,10.0,19.0,0,,26.0,,1.0,1.0,
2017-18,7437910,18,91,Bournemouth,Home,13918,40349,Asmir Begović,asmir-begovic,G,False,,,6.0,2.0,12.0,14.0,,,11.0,,,,,,1.0,,,,,,,,,,,,,,90.0,,,,,,,,21.0,,6.2,1.0,3.0,,,,,,26.0,,13.0,21.0,34.0,0,,48.0,,,,
2017-18,7437910,18,91,Bournemouth,Home,14695,15237,Andrew Surman,andrew-surman,M,False,,,1.0,21.0,39.0,60.0,,2.0,7.0,,,,,,,1.0,2.0,5.0,,1.0,,,,,,1.0,,,90.0,,,,,,,,20.0,,6.2,,,,3.0,2.0,3.0,,5.0,,31.0,46.0,74.0,0,1.0,90.0,1.0,1.0,1.0,
2017-18,7437910,18,91,Bournemouth,Home,15152,15149,Simon Francis,simon-francis,D,False,,,3.0,13.0,40.0,53.0,,2.0,7.0,,,,1.0,,,,1.0,3.0,,,,,,,,,1.0,,90.0,,1.0,,,,,,9.0,,6.3,,,,5.0,,,,10.0,,20.0,42.0,62.0,0,1.0,70.0,,,,
2017-18,7437910,18,91,Bournemouth,Home,19343,40387,Dan Gosling,dan-gosling,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437910,18,91,Bournemouth,Home,21501,41320,Charlie Daniels,charlie-daniels,D,False,,,1.0,11.0,17.0,28.0,,,7.0,,,,1.0,,,,1.0,1.0,,,,,,,,1.0,,,56.0,,,,,,,,8.0,,6.2,,,,2.0,1.0,,,3.0,,15.0,19.0,34.0,0,,44.0,,,1.0,
2017-18,7437910,18,91,Bournemouth,Home,39121,48615,Harry Arter,harry-arter,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437910,18,91,Bournemouth,Home,42707,56917,Steve Cook,steve-cook,D,True,,,,,21.0,21.0,,,4.0,,,,,,,,,,,,,,,,,,,,34.0,,,,,,,,2.0,,6.4,,,,2.0,,,,2.0,,1.0,22.0,23.0,0,,25.0,,,,
2017-18,7437910,18,91,Bournemouth,Home,44566,54469,Adam Smith,adam-smith,D,False,,,,23.0,17.0,40.0,,,4.0,,,,2.0,,,1.0,3.0,3.0,,,,,,,,,1.0,,90.0,,,,,,,,12.0,,5.8,,,,,2.0,1.0,,2.0,,32.0,18.0,49.0,0,,66.0,,1.0,2.0,
2017-18,7437910,18,91,Bournemouth,Home,44823,56872,Junior Stanislas,junior-stanislas,M,True,,,2.0,20.0,5.0,25.0,1.0,1.0,,1.0,,1.0,,,,,1.0,2.0,,,,,,,,,1.0,,59.0,,,,,,,,11.0,,7.0,,,,,1.0,2.0,,2.0,,26.0,6.0,30.0,1,,39.0,4.0,,1.0,
2017-18,7437910,18,91,Bournemouth,Home,98437,88498,Benik Afobe,benik-afobe,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437910,18,91,Bournemouth,Home,100621,78007,Joshua King,joshua-king,F,False,,,,3.0,6.0,9.0,1.0,1.0,1.0,,,,,,,,1.0,2.0,,,,,,,,,,,31.0,,,,,,,,5.0,,6.5,,,,,,,,,,5.0,6.0,11.0,0,,15.0,2.0,1.0,,
2017-18,7437910,18,91,Bournemouth,Home,138261,90105,Ryan Fraser,ryan-fraser,M,True,,,,9.0,6.0,15.0,,,2.0,,,,,,,2.0,3.0,1.0,,,1.0,,,,,,,,45.0,,,,,,,,7.0,,6.3,,,1.0,,,,,,,10.0,7.0,17.0,1,,25.0,3.0,1.0,,
2017-18,7437910,18,91,Bournemouth,Home,149663,126184,Nathan Aké,nathan-ake,D,False,,,2.0,11.0,31.0,42.0,,3.0,8.0,,,,1.0,,,1.0,3.0,6.0,,,1.0,,,,,3.0,,1.0,90.0,,1.0,,,,,,15.0,,6.5,,,,5.0,,,,5.0,,18.0,33.0,51.0,0,1.0,75.0,2.0,2.0,,
2017-18,7437910,18,91,Bournemouth,Home,185955,103912,Jordon Ibe,jordon-ibe,M,False,,,,18.0,13.0,31.0,2.0,,4.0,,,1.0,1.0,,,2.0,5.0,3.0,,,,,,,,,,,90.0,1.0,,,,,,,13.0,,6.2,,,,,,3.0,,,1.0,26.0,13.0,36.0,2,2.0,51.0,3.0,1.0,,
2017-18,7437910,18,91,Bournemouth,Home,548188,155408,Lewis Cook,lewis-cook,M,False,,,8.0,19.0,30.0,49.0,,,7.0,,,,1.0,,,1.0,3.0,5.0,,,1.0,,,,,1.0,1.0,,90.0,,,,,,,,13.0,,6.6,,,,,,,,9.0,,23.0,36.0,59.0,0,3.0,69.0,1.0,2.0,,
2017-18,7438075,19,91,Bournemouth,Away,8994,18726,Artur Boruc,artur-boruc,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7438075,19,91,Bournemouth,Away,11764,20037,Marc Pugh,marc-pugh,M,True,,,2.0,11.0,10.0,21.0,1.0,,4.0,,,,,,,,2.0,3.0,,,1.0,,,,,3.0,2.0,,78.0,,,,,,,,4.0,,6.8,,,,,3.0,1.0,,2.0,1.0,13.0,11.0,23.0,0,,31.0,,,3.0,
2017-18,7438075,19,91,Bournemouth,Away,13918,40349,Asmir Begović,asmir-begovic,G,False,,,4.0,4.0,2.0,6.0,,,6.0,,,,,,,,,,,,,,,,,,,,90.0,,,,,,,,22.0,1.0,5.8,,1.0,,1.0,,,,25.0,,23.0,5.0,28.0,0,,33.0,,,,
2017-18,7438075,19,91,Bournemouth,Away,14695,15237,Andrew Surman,andrew-surman,M,False,,,2.0,9.0,18.0,27.0,,,6.0,,,,,,,,,,,,,,,,,,,,90.0,,1.0,,,,,,7.0,,6.3,,,,1.0,,,,7.0,,16.0,18.0,34.0,0,,40.0,,,,
2017-18,7438075,19,91,Bournemouth,Away,19343,40387,Dan Gosling,dan-gosling,D,False,,,,13.0,7.0,20.0,2.0,2.0,7.0,,,1.0,1.0,,,4.0,9.0,5.0,,,1.0,,,,,4.0,,,90.0,,2.0,,,,,,17.0,,6.0,,,,,1.0,,,,,17.0,12.0,29.0,1,2.0,49.0,2.0,1.0,,
2017-18,7438075,19,91,Bournemouth,Away,42707,56917,Steve Cook,steve-cook,D,False,,,2.0,6.0,8.0,14.0,,3.0,2.0,,,,,,,1.0,1.0,5.0,,,,,,,,2.0,,,90.0,1.0,,,,,,,8.0,,6.6,,,1.0,6.0,,,,3.0,,9.0,9.0,18.0,2,2.0,38.0,,,,
2017-18,7438075,19,91,Bournemouth,Away,44566,54469,Adam Smith,adam-smith,D,False,,,1.0,6.0,8.0,14.0,,,5.0,,,,2.0,,,1.0,7.0,6.0,,,3.0,,,,,3.0,,,90.0,,,,,,,,11.0,,6.2,,,,6.0,3.0,1.0,,2.0,,11.0,11.0,21.0,0,3.0,43.0,,1.0,2.0,
2017-18,7438075,19,91,Bournemouth,Away,44823,56872,Junior Stanislas,junior-stanislas,M,False,,,,,1.0,1.0,,1.0,,,,,,,,2.0,2.0,1.0,,,,,,,,,,,12.0,,,,,,,,4.0,,6.5,,,1.0,,,,,,,1.0,1.0,2.0,1,,6.0,1.0,,,
2017-18,7438075,19,91,Bournemouth,Away,98437,88498,Benik Afobe,benik-afobe,F,True,,,,,2.0,2.0,2.0,,,,,,,,,,2.0,,,,,,,,,,,,18.0,,,,,,,,2.0,,6.4,,,,,,,,,1.0,1.0,2.0,3.0,0,,5.0,1.0,,,
2017-18,7438075,19,91,Bournemouth,Away,113956,75115,Callum Wilson,callum-wilson,F,False,,,,3.0,3.0,6.0,7.0,3.0,1.0,,,,1.0,,,2.0,10.0,6.0,,,,,,,,,,,72.0,,,,,,,,10.0,,6.2,,,,,,1.0,,2.0,,5.0,5.0,9.0,0,1.0,22.0,3.0,2.0,,
2017-18,7438075,19,91,Bournemouth,Away,138261,90105,Ryan Fraser,ryan-fraser,M,False,1.0,,,7.0,12.0,18.0,,1.0,5.0,,,,1.0,,,,1.0,1.0,,,,,,,,3.0,1.0,,90.0,,,,,,,,18.0,,6.6,,,,2.0,,6.0,,,,13.0,18.0,25.0,0,,47.0,3.0,,,
2017-18,7438075,19,91,Bournemouth,Away,149663,126184,Nathan Aké,nathan-ake,D,False,,,2.0,4.0,10.0,14.0,1.0,,2.0,,,,2.0,,,,4.0,1.0,,,2.0,,,,,,,,90.0,,1.0,,,,,,3.0,,6.0,,,,7.0,,,,3.0,,6.0,11.0,17.0,0,1.0,27.0,,,,
2017-18,7438075,19,91,Bournemouth,Away,185955,103912,Jordon Ibe,jordon-ibe,M,False,2.0,,,6.0,9.0,13.0,,,5.0,,,1.0,1.0,,,1.0,7.0,1.0,,,,,,,,1.0,2.0,,90.0,,,,,,,,11.0,,6.3,,,,,6.0,4.0,,,,10.0,9.0,15.0,1,,31.0,,,1.0,
2017-18,7438075,19,91,Bournemouth,Away,377108,178304,Lys Mousset,lys-mousset,F,True,,,,2.0,1.0,3.0,,,,,,,,,,,1.0,2.0,,,,,,,,,,,18.0,,,,,,,,2.0,,6.5,,,,,2.0,,,,,2.0,1.0,3.0,0,,7.0,,1.0,1.0,
2017-18,7438075,19,91,Bournemouth,Away,548188,155408,Lewis Cook,lewis-cook,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7438075,19,91,Bournemouth,Away,583558,122342,Emerson Hyndman,emerson-hyndman,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
