season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltyMiss,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2019-20,8243627,24,4,Newcastle_United,Away,988963,223175,Matthew Longstaff,matthew-longstaff,M,False,,,1.0,15.0,27.0,42.0,,,9.0,,,,2.0,,1.0,5.0,2.0,,,1.0,,,,,2.0,,90.0,,,,,,,8.0,,6.4,,,,,,2.0,,,2.0,,20.0,28.0,48.0,0,,56.0,,1.0,1.0,
2019-20,8243642,25,4,Newcastle_United,Home,42699,56983,Matt Ritchie,matt-ritchie,M,False,3.0,,2.0,22.0,10.0,29.0,,2.0,5.0,,,1.0,,,,2.0,2.0,,,2.0,,,,,3.0,4.0,90.0,,1.0,,,,,19.0,,7.7,,,1.0,,7.0,,10.0,,6.0,,35.0,14.0,39.0,2,,69.0,,,,
2019-20,8243642,25,4,Newcastle_United,Home,152390,104953,Christian Atsu,christian-atsu,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243642,25,4,Newcastle_United,Home,190843,153127,Isaac Hayden,isaac-hayden,M,False,,,1.0,7.0,10.0,17.0,2.0,,1.0,,,1.0,2.0,,,4.0,2.0,,,,,,,,,,57.0,,,,,,,6.0,,6.5,,,,,1.0,,2.0,,2.0,,11.0,10.0,19.0,1,1.0,28.0,1.0,1.0,,1.0
2019-20,8243642,25,4,Newcastle_United,Home,233826,116543,Valentino Lazaro,valentino-lazaro,M,True,,,1.0,9.0,6.0,15.0,2.0,1.0,2.0,,,,,,,2.0,2.0,,,,,,,,,,36.0,,,,,,,4.0,,6.6,,,,,1.0,,,,2.0,,12.0,6.0,18.0,0,1.0,21.0,,,,1.0
2019-20,8243642,25,4,Newcastle_United,Home,333373,179018,Miguel Almirón,miguel-almiron,M,False,,,,14.0,5.0,19.0,2.0,,8.0,,1.0,,3.0,,1.0,9.0,9.0,,,1.0,,,,,1.0,1.0,90.0,,,,,,,10.0,,6.3,,,1.0,,2.0,4.0,1.0,,,1.0,17.0,7.0,23.0,1,3.0,44.0,2.0,4.0,2.0,2.0
2019-20,8243642,25,4,Newcastle_United,Home,368120,126407,Nabil Bentaleb,nabil-bentaleb,M,False,,,3.0,16.0,22.0,38.0,3.0,3.0,7.0,,,,1.0,,,8.0,5.0,,,4.0,,,,,5.0,4.0,90.0,,,,,,,7.0,,7.2,,,,,2.0,,,,5.0,,21.0,23.0,44.0,0,1.0,56.0,1.0,1.0,,
2019-20,8243642,25,4,Newcastle_United,Home,560128,180974,Joelinton,joelinton,M,False,,,,11.0,9.0,20.0,3.0,9.0,5.0,,,1.0,1.0,,1.0,8.0,12.0,,,1.0,,,,,,,90.0,1.0,,,,,,15.0,,6.8,,,1.0,,2.0,2.0,,,,2.0,20.0,9.0,29.0,3,1.0,47.0,3.0,2.0,,1.0
2019-20,8243642,25,4,Newcastle_United,Home,866191,180135,Sean Longstaff,sean-longstaff,M,True,,,,9.0,5.0,14.0,2.0,1.0,2.0,,,1.0,3.0,,,5.0,1.0,,,,,,,,3.0,,33.0,1.0,,,,,,3.0,,6.5,,,,,1.0,,1.0,,1.0,,11.0,5.0,15.0,2,,24.0,1.0,,,
2019-20,8243653,26,4,Newcastle_United,Away,42699,56983,Matt Ritchie,matt-ritchie,M,True,1.0,,,7.0,1.0,7.0,,1.0,,,,,,,,1.0,1.0,,,1.0,,,,,,1.0,15.0,,,,,,,1.0,,6.6,,,1.0,,,,1.0,,,,7.0,1.0,7.0,1,,10.0,1.0,,,
2019-20,8243653,26,4,Newcastle_United,Away,152390,104953,Christian Atsu,christian-atsu,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243653,26,4,Newcastle_United,Away,190843,153127,Isaac Hayden,isaac-hayden,M,True,,,,3.0,,3.0,,,,,,,,,,,,,,,,,,,1.0,,16.0,,,,,,,4.0,,6.4,,,,,,,3.0,,,,6.0,,3.0,0,,8.0,,,,
2019-20,8243653,26,4,Newcastle_United,Away,233826,116543,Valentino Lazaro,valentino-lazaro,M,False,2.0,,1.0,8.0,8.0,14.0,1.0,,1.0,,,,2.0,,1.0,6.0,4.0,,,1.0,,,,,,1.0,74.0,,,,,,,11.0,,6.4,,,,,1.0,2.0,6.0,,1.0,,15.0,9.0,18.0,0,3.0,35.0,,,1.0,1.0
2019-20,8243653,26,4,Newcastle_United,Away,333373,179018,Miguel Almirón,miguel-almiron,M,False,,,,11.0,4.0,15.0,,,4.0,,,,2.0,,1.0,5.0,5.0,,,,,,,,,1.0,90.0,,,,,,,8.0,,6.0,,,,,,4.0,,,1.0,1.0,13.0,4.0,17.0,0,,29.0,3.0,3.0,2.0,
2019-20,8243653,26,4,Newcastle_United,Away,368120,126407,Nabil Bentaleb,nabil-bentaleb,M,False,,,2.0,12.0,21.0,33.0,1.0,,3.0,,,,3.0,,2.0,7.0,3.0,,,1.0,,,,,2.0,1.0,90.0,,,,,,,8.0,,6.2,,,,,3.0,,2.0,,3.0,,17.0,22.0,37.0,0,3.0,50.0,,,,2.0
2019-20,8243653,26,4,Newcastle_United,Away,560128,180974,Joelinton,joelinton,M,False,1.0,,,8.0,11.0,18.0,9.0,9.0,3.0,,1.0,1.0,,,,9.0,16.0,,,,,,,,,1.0,90.0,,1.0,,,,,12.0,,7.3,,,1.0,,,2.0,1.0,,,1.0,14.0,12.0,25.0,2,2.0,46.0,5.0,4.0,2.0,1.0
2019-20,8243653,26,4,Newcastle_United,Away,866191,180135,Sean Longstaff,sean-longstaff,M,False,,,1.0,14.0,16.0,30.0,,1.0,6.0,,,1.0,2.0,,1.0,5.0,7.0,,,2.0,,,,,1.0,1.0,90.0,1.0,,,,,,4.0,,6.9,,,1.0,,3.0,1.0,,,1.0,,17.0,16.0,33.0,3,3.0,51.0,,2.0,1.0,1.0
2019-20,8243653,26,4,Newcastle_United,Away,988963,223175,Matthew Longstaff,matthew-longstaff,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243733,27,4,Newcastle_United,Away,42699,56983,Matt Ritchie,matt-ritchie,M,True,,,,3.0,1.0,4.0,,,1.0,,,,,,1.0,3.0,1.0,,,2.0,,,,,,,19.0,,,,,,,4.0,,6.4,,,,,,,1.0,,,,5.0,2.0,6.0,0,1.0,13.0,,,,
2019-20,8243733,27,4,Newcastle_United,Away,190843,153127,Isaac Hayden,isaac-hayden,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243733,27,4,Newcastle_United,Away,233826,116543,Valentino Lazaro,valentino-lazaro,M,False,1.0,,,15.0,19.0,33.0,,,4.0,,,,1.0,,,4.0,2.0,,,1.0,,,,,,2.0,90.0,,,,,,,16.0,,6.4,,,,,,3.0,6.0,,2.0,,23.0,22.0,39.0,0,1.0,57.0,1.0,,1.0,
2019-20,8243733,27,4,Newcastle_United,Away,333373,179018,Miguel Almirón,miguel-almiron,M,False,,,,9.0,7.0,16.0,1.0,,2.0,,,,,,,3.0,4.0,,,1.0,,,,,1.0,,71.0,,,,,,,10.0,,6.7,,,,,,2.0,1.0,,1.0,3.0,14.0,9.0,22.0,0,1.0,34.0,2.0,2.0,1.0,
2019-20,8243733,27,4,Newcastle_United,Away,368120,126407,Nabil Bentaleb,nabil-bentaleb,M,False,,,4.0,16.0,32.0,48.0,3.0,,7.0,,,,3.0,,,9.0,6.0,,,2.0,,,,,3.0,,90.0,,,,,,,7.0,,6.5,,,1.0,,,3.0,,,4.0,,18.0,36.0,54.0,1,3.0,69.0,,1.0,2.0,2.0
2019-20,8243733,27,4,Newcastle_United,Away,560128,180974,Joelinton,joelinton,M,False,,,,11.0,8.0,19.0,6.0,2.0,4.0,,,,1.0,,6.0,17.0,5.0,,,1.0,,,,,,1.0,90.0,1.0,,,,,,19.0,,6.3,,,,,2.0,3.0,,,,,16.0,9.0,25.0,1,2.0,49.0,3.0,1.0,,
2019-20,8243733,27,4,Newcastle_United,Away,866191,180135,Sean Longstaff,sean-longstaff,M,False,1.0,,3.0,12.0,35.0,46.0,,4.0,8.0,,,,4.0,,1.0,9.0,9.0,,,1.0,,,,,2.0,1.0,90.0,,,,,,,20.0,,6.4,,,1.0,,1.0,3.0,3.0,,7.0,,23.0,40.0,60.0,1,2.0,81.0,,3.0,,2.0
2019-20,8243733,27,4,Newcastle_United,Away,988963,223175,Matthew Longstaff,matthew-longstaff,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243700,28,4,Newcastle_United,Home,36465,50232,Jonjo Shelvey,jonjo-shelvey,M,False,,,3.0,13.0,9.0,22.0,,1.0,6.0,,,3.0,2.0,,,3.0,3.0,,,1.0,,,,,,1.0,90.0,1.0,,,,,,19.0,,6.6,,,1.0,,2.0,1.0,3.0,,12.0,1.0,27.0,12.0,36.0,5,1.0,51.0,2.0,,1.0,1.0
2019-20,8243700,28,4,Newcastle_United,Home,42699,56983,Matt Ritchie,matt-ritchie,M,False,1.0,,2.0,17.0,6.0,22.0,3.0,3.0,3.0,,,4.0,,,,5.0,10.0,,,4.0,,,,1.0,,2.0,90.0,,,,,,,20.0,,7.9,,,3.0,,,,8.0,,2.0,,30.0,9.0,31.0,7,6.0,60.0,2.0,1.0,,5.0
2019-20,8243700,28,4,Newcastle_United,Home,190843,153127,Isaac Hayden,isaac-hayden,M,False,,,,7.0,24.0,31.0,5.0,6.0,5.0,,,1.0,,,,6.0,9.0,,,1.0,,,,,2.0,3.0,90.0,,1.0,,,,,15.0,,7.1,,,,,1.0,1.0,,,3.0,,16.0,29.0,45.0,1,1.0,58.0,1.0,1.0,1.0,1.0
2019-20,8243700,28,4,Newcastle_United,Home,333373,179018,Miguel Almirón,miguel-almiron,M,False,2.0,,,21.0,2.0,21.0,,1.0,3.0,,,2.0,1.0,,2.0,8.0,4.0,,,1.0,,,,,,4.0,90.0,1.0,,,,,,13.0,,6.8,,,,,,6.0,5.0,,2.0,,27.0,2.0,24.0,3,1.0,45.0,,1.0,2.0,
2019-20,8243700,28,4,Newcastle_United,Home,368120,126407,Nabil Bentaleb,nabil-bentaleb,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243700,28,4,Newcastle_United,Home,560128,180974,Joelinton,joelinton,M,False,,,2.0,8.0,10.0,18.0,6.0,1.0,8.0,,,,1.0,,3.0,12.0,5.0,,,,,,,,1.0,,78.0,,,,,,,14.0,,6.4,,,,,1.0,3.0,1.0,,3.0,,13.0,12.0,24.0,0,2.0,43.0,2.0,1.0,1.0,2.0
2019-20,8243700,28,4,Newcastle_United,Home,866191,180135,Sean Longstaff,sean-longstaff,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243683,29,4,Newcastle_United,Away,36465,50232,Jonjo Shelvey,jonjo-shelvey,M,False,2.0,,11.0,50.0,24.0,72.0,2.0,,6.0,1.0,,,1.0,,,4.0,3.0,,,1.0,,,,,1.0,3.0,90.0,,1.0,,,,,19.0,,7.8,,,,,1.0,,6.0,,16.0,,64.0,26.0,84.0,0,3.0,101.0,3.0,,,2.0
2019-20,8243683,29,4,Newcastle_United,Away,42699,56983,Matt Ritchie,matt-ritchie,M,False,2.0,,1.0,9.0,2.0,9.0,2.0,,2.0,,1.0,1.0,,,,6.0,4.0,,,3.0,,,,,,2.0,61.0,1.0,,,,,1.0,10.0,,6.6,,,,,2.0,2.0,4.0,,2.0,,15.0,3.0,14.0,2,2.0,32.0,1.0,1.0,1.0,
2019-20,8243683,29,4,Newcastle_United,Away,190843,153127,Isaac Hayden,isaac-hayden,M,False,,,,23.0,21.0,44.0,4.0,4.0,5.0,,,,1.0,,2.0,7.0,8.0,,,1.0,,,,,2.0,1.0,79.0,,,,,,,13.0,,6.9,,,1.0,,,2.0,1.0,,1.0,,27.0,26.0,52.0,1,1.0,67.0,2.0,1.0,2.0,1.0
2019-20,8243683,29,4,Newcastle_United,Away,233826,116543,Valentino Lazaro,valentino-lazaro,M,True,,,,6.0,7.0,13.0,,,1.0,,,,1.0,,1.0,3.0,2.0,,,,,,,,,,18.0,,,,,,,4.0,,6.3,,,,,,2.0,,,1.0,,7.0,8.0,15.0,0,1.0,24.0,,,1.0,
2019-20,8243683,29,4,Newcastle_United,Away,333373,179018,Miguel Almirón,miguel-almiron,M,False,,,1.0,15.0,5.0,20.0,,,2.0,1.0,2.0,,1.0,,1.0,4.0,4.0,,,2.0,,,,,1.0,1.0,90.0,2.0,,,,,,11.0,,6.8,,,,,,3.0,3.0,,1.0,,20.0,6.0,23.0,2,,40.0,3.0,2.0,2.0,
2019-20,8243683,29,4,Newcastle_United,Away,368120,126407,Nabil Bentaleb,nabil-bentaleb,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243683,29,4,Newcastle_United,Away,560128,180974,Joelinton,joelinton,M,True,,,,8.0,3.0,11.0,,,3.0,,,1.0,,,,2.0,2.0,,,,,,,,,,29.0,,,,,,,6.0,,6.5,,,,,,4.0,,,1.0,1.0,11.0,3.0,14.0,1,,22.0,1.0,,2.0,
2019-20,8243683,29,4,Newcastle_United,Away,866191,180135,Sean Longstaff,sean-longstaff,M,True,,,1.0,5.0,6.0,11.0,1.0,,,,,1.0,1.0,,,2.0,,,,1.0,,,,,,,11.0,,,,,,,2.0,,6.3,,,,,,,,,1.0,,6.0,6.0,12.0,1,,14.0,1.0,,,
2019-20,8684150,30,4,Newcastle_United,Home,36465,50232,Jonjo Shelvey,jonjo-shelvey,M,False,,,6.0,13.0,17.0,30.0,1.0,,3.0,,,1.0,1.0,,1.0,4.0,1.0,,,1.0,,,,,,,85.0,,,,,,,13.0,,6.7,,,1.0,,1.0,,4.0,,9.0,,21.0,20.0,37.0,2,1.0,49.0,,,,1.0
2019-20,8684150,30,4,Newcastle_United,Home,42699,56983,Matt Ritchie,matt-ritchie,M,False,3.0,,1.0,10.0,14.0,21.0,1.0,1.0,3.0,1.0,,,1.0,,,5.0,3.0,,,1.0,1.0,1.0,,,,2.0,89.0,3.0,,,,,,10.0,,8.5,,,,,1.0,3.0,5.0,,3.0,,15.0,16.0,26.0,3,,43.0,1.0,1.0,1.0,
2019-20,8684150,30,4,Newcastle_United,Home,190843,153127,Isaac Hayden,isaac-hayden,M,False,1.0,,,13.0,32.0,44.0,4.0,2.0,10.0,,,,,,,5.0,3.0,,,1.0,1.0,,,,2.0,2.0,90.0,,,,,,,8.0,,7.2,,,,,,,1.0,,,,16.0,36.0,51.0,0,1.0,61.0,1.0,,,1.0
2019-20,8684150,30,4,Newcastle_United,Home,233826,116543,Valentino Lazaro,valentino-lazaro,M,True,,,,1.0,1.0,2.0,,,1.0,,,,,,,,,,,,,,,,,,9.0,,,,,,,,,6.5,,,,,,,,,,,1.0,1.0,2.0,0,,2.0,,,,
2019-20,8684150,30,4,Newcastle_United,Home,333373,179018,Miguel Almirón,miguel-almiron,M,False,,,3.0,14.0,6.0,20.0,,1.0,5.0,2.0,1.0,,,,1.0,1.0,3.0,,,,1.0,,,,,3.0,85.0,1.0,,,,,,10.0,,7.5,,,,,,1.0,1.0,,3.0,,17.0,6.0,22.0,1,1.0,36.0,4.0,,1.0,
2019-20,8684150,30,4,Newcastle_United,Home,368120,126407,Nabil Bentaleb,nabil-bentaleb,M,True,,,1.0,8.0,14.0,22.0,,,,,,,,,,1.0,,,,1.0,,,,,,,11.0,,,,,,,1.0,,6.6,,,,,,,,,1.0,,9.0,14.0,23.0,0,,24.0,,,,
2019-20,8684150,30,4,Newcastle_United,Home,560128,180974,Joelinton,joelinton,M,False,,,,7.0,5.0,12.0,9.0,6.0,,,1.0,,1.0,,,11.0,9.0,,,,,1.0,,,,1.0,79.0,3.0,,,,,,4.0,,7.2,,,1.0,,,1.0,,,1.0,2.0,10.0,5.0,15.0,4,1.0,25.0,,2.0,,1.0
2019-20,8684157,31,4,Newcastle_United,Home,36465,50232,Jonjo Shelvey,jonjo-shelvey,M,False,,,13.0,30.0,20.0,50.0,1.0,,12.0,,,1.0,1.0,,,3.0,1.0,,,1.0,,,,,,2.0,90.0,,,,,,,16.0,,7.0,,,1.0,,2.0,1.0,4.0,,20.0,,43.0,22.0,61.0,2,,72.0,,,1.0,
2019-20,8684157,31,4,Newcastle_United,Home,42699,56983,Matt Ritchie,matt-ritchie,M,False,2.0,,2.0,22.0,8.0,28.0,,1.0,4.0,,,1.0,,,,,3.0,,,1.0,,,,,,1.0,67.0,2.0,,,,,,10.0,,7.4,,,,,,1.0,4.0,,5.0,,31.0,9.0,36.0,3,,48.0,,1.0,1.0,
2019-20,8684157,31,4,Newcastle_United,Home,190843,153127,Isaac Hayden,isaac-hayden,M,False,,,2.0,11.0,22.0,33.0,1.0,1.0,3.0,,,,3.0,,,6.0,3.0,,,2.0,,,,,1.0,,86.0,,,,,,,8.0,,6.4,,,,,,,1.0,,3.0,,17.0,24.0,40.0,0,1.0,47.0,,1.0,,1.0
2019-20,8684157,31,4,Newcastle_United,Home,233826,116543,Valentino Lazaro,valentino-lazaro,M,True,,,1.0,1.0,1.0,2.0,,,1.0,,,,,,,,,,,,,,,,,,10.0,,,,,,,,,6.6,,,,,,,,,1.0,,1.0,1.0,2.0,0,,2.0,,,,
2019-20,8684157,31,4,Newcastle_United,Home,333373,179018,Miguel Almirón,miguel-almiron,M,False,,,,15.0,10.0,25.0,1.0,1.0,5.0,,,1.0,,,,2.0,2.0,,,1.0,,,,,,3.0,86.0,,,,,,,11.0,,7.0,,,,,,,1.0,,,,21.0,11.0,31.0,1,,40.0,4.0,1.0,,
2019-20,8684157,31,4,Newcastle_United,Home,368120,126407,Nabil Bentaleb,nabil-bentaleb,M,True,,,,,,,,,,,,,,,,1.0,1.0,,,1.0,,,,,,,10.0,,1.0,,,,,,,6.6,,,,,,,,,,,,,,0,,2.0,,1.0,,
2019-20,8684157,31,4,Newcastle_United,Home,560128,180974,Joelinton,joelinton,M,False,,,,10.0,4.0,14.0,15.0,2.0,,,,1.0,,,,18.0,3.0,,,3.0,,,,,,1.0,64.0,,,,,,,8.0,,6.4,,,,,,1.0,,,1.0,,13.0,4.0,17.0,1,,27.0,4.0,1.0,,
2019-20,8684172,32,4,Newcastle_United,Away,36465,50232,Jonjo Shelvey,jonjo-shelvey,M,False,1.0,,7.0,23.0,14.0,36.0,,1.0,7.0,1.0,,,,,,2.0,3.0,,,1.0,1.0,,,,,2.0,90.0,1.0,,,,,,16.0,,7.7,,,,,3.0,1.0,5.0,,13.0,,37.0,15.0,47.0,1,2.0,60.0,,,,2.0
2019-20,8684172,32,4,Newcastle_United,Away,42699,56983,Matt Ritchie,matt-ritchie,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8684172,32,4,Newcastle_United,Away,190843,153127,Isaac Hayden,isaac-hayden,M,True,,,1.0,2.0,8.0,10.0,,,1.0,,1.0,,,,,,,,,,,,,,1.0,,18.0,,,,,,,2.0,,6.3,,,1.0,,,,,,1.0,,3.0,8.0,11.0,1,,15.0,1.0,,,
2019-20,8684172,32,4,Newcastle_United,Away,233826,116543,Valentino Lazaro,valentino-lazaro,M,True,,,,,5.0,5.0,,,2.0,,,,1.0,,1.0,2.0,3.0,,,,,1.0,,1.0,1.0,,28.0,1.0,,,,,,4.0,,7.3,,,1.0,,,1.0,,,1.0,,1.0,7.0,8.0,2,1.0,15.0,,1.0,1.0,1.0
2019-20,8684172,32,4,Newcastle_United,Away,333373,179018,Miguel Almirón,miguel-almiron,M,True,1.0,,,12.0,11.0,22.0,,,3.0,,,,,,,3.0,3.0,,,,,1.0,,,2.0,1.0,57.0,1.0,,,,,,7.0,,7.3,,,,,,4.0,1.0,,1.0,,14.0,11.0,24.0,1,,38.0,2.0,2.0,1.0,
2019-20,8684172,32,4,Newcastle_United,Away,368120,126407,Nabil Bentaleb,nabil-bentaleb,M,False,,,1.0,18.0,30.0,48.0,,2.0,8.0,,,,4.0,,,8.0,9.0,,,3.0,,,,,2.0,2.0,90.0,,,,,,,7.0,,7.1,,,,,,3.0,,,3.0,,21.0,33.0,54.0,0,5.0,67.0,,,2.0,3.0
2019-20,8684172,32,4,Newcastle_United,Away,560128,180974,Joelinton,joelinton,M,False,,,1.0,16.0,9.0,25.0,8.0,5.0,3.0,,,,2.0,,2.0,16.0,10.0,,,1.0,,,,,,1.0,72.0,,,,,,,14.0,,6.2,,,,,,6.0,,,1.0,1.0,22.0,11.0,33.0,0,1.0,46.0,1.0,1.0,3.0,1.0
2019-20,8684172,32,4,Newcastle_United,Away,866191,180135,Sean Longstaff,sean-longstaff,M,False,,,,6.0,3.0,9.0,2.0,,,,,,,,,3.0,2.0,,,1.0,,1.0,,,,,33.0,1.0,,,,,,1.0,,7.3,,,1.0,,,,,,,,6.0,3.0,9.0,2,1.0,16.0,1.0,1.0,,1.0
2019-20,8692235,33,4,Newcastle_United,Home,36465,50232,Jonjo Shelvey,jonjo-shelvey,M,False,2.0,,9.0,35.0,30.0,63.0,1.0,1.0,4.0,,,1.0,1.0,,,3.0,2.0,,,1.0,,1.0,,,,3.0,90.0,1.0,,,,,,18.0,,7.6,,,,,1.0,1.0,8.0,,17.0,,49.0,33.0,74.0,2,,91.0,1.0,,1.0,
2019-20,8692235,33,4,Newcastle_United,Home,42699,56983,Matt Ritchie,matt-ritchie,M,True,,,,4.0,4.0,8.0,,,2.0,,,,,,,,,,,,,,,,,,20.0,,,,,,,4.0,,6.5,,,,,,,,,1.0,,6.0,6.0,12.0,0,,12.0,,,,
2019-20,8692235,33,4,Newcastle_United,Home,190843,153127,Isaac Hayden,isaac-hayden,M,False,,,1.0,9.0,15.0,24.0,1.0,2.0,2.0,,,,,,,1.0,7.0,,,,,,,,,,43.0,,1.0,,,,,7.0,,7.1,,,,,,,,,2.0,,11.0,20.0,31.0,0,4.0,37.0,,1.0,,
2019-20,8692235,33,4,Newcastle_United,Home,233826,116543,Valentino Lazaro,valentino-lazaro,M,True,,,,4.0,7.0,11.0,2.0,1.0,1.0,,,,,,2.0,5.0,4.0,,,,,,,,,,21.0,,,,,,,5.0,,6.5,,,,,,2.0,,,,,6.0,7.0,13.0,0,2.0,20.0,,,1.0,2.0
2019-20,8692235,33,4,Newcastle_United,Home,333373,179018,Miguel Almirón,miguel-almiron,M,False,,,1.0,20.0,9.0,29.0,2.0,,5.0,,,1.0,,,2.0,7.0,5.0,,,3.0,,1.0,,,,,90.0,1.0,,,,,,12.0,,7.3,,,2.0,,,1.0,1.0,,3.0,1.0,27.0,11.0,37.0,4,2.0,54.0,1.0,2.0,1.0,1.0
2019-20,8692235,33,4,Newcastle_United,Home,368120,126407,Nabil Bentaleb,nabil-bentaleb,M,True,,,,10.0,27.0,37.0,5.0,1.0,8.0,,,,,,,5.0,4.0,,,,,,,,,,47.0,,1.0,,,,,7.0,,6.9,,,1.0,,,2.0,,,,,14.0,28.0,42.0,1,1.0,52.0,2.0,,2.0,
2019-20,8692235,33,4,Newcastle_United,Home,560128,180974,Joelinton,joelinton,M,False,,,1.0,22.0,6.0,28.0,2.0,3.0,3.0,,,,,,2.0,6.0,8.0,,,2.0,,,,,,1.0,81.0,,,,,,,16.0,,6.7,,,,,,1.0,1.0,,2.0,,30.0,7.0,36.0,0,3.0,53.0,3.0,1.0,1.0,2.0
2019-20,8692235,33,4,Newcastle_United,Home,988963,223175,Matthew Longstaff,matthew-longstaff,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8692240,34,4,Newcastle_United,Away,36465,50232,Jonjo Shelvey,jonjo-shelvey,M,False,,,4.0,7.0,10.0,17.0,1.0,1.0,1.0,,,,2.0,,,4.0,4.0,,,1.0,,,,,1.0,,66.0,,,,,,,10.0,,6.6,,,,,1.0,,,,6.0,,12.0,13.0,25.0,0,2.0,33.0,2.0,1.0,,1.0
2019-20,8692240,34,4,Newcastle_United,Away,42699,56983,Matt Ritchie,matt-ritchie,M,False,2.0,,3.0,7.0,16.0,21.0,,,4.0,,,1.0,,,1.0,2.0,3.0,,,1.0,,,,,1.0,1.0,84.0,,,,,,,13.0,,6.7,,,,,,,6.0,,5.0,,13.0,22.0,29.0,1,2.0,44.0,,1.0,,2.0
2019-20,8692240,34,4,Newcastle_United,Away,152390,104953,Christian Atsu,christian-atsu,M,True,,,,1.0,2.0,3.0,,,1.0,,,,,,1.0,1.0,,,,,,,,,,,10.0,,,,,,,2.0,,6.2,,,,,,,1.0,,,,2.0,2.0,3.0,0,,5.0,,,,
2019-20,8692240,34,4,Newcastle_United,Away,233826,116543,Valentino Lazaro,valentino-lazaro,M,False,1.0,,1.0,7.0,6.0,12.0,1.0,,4.0,,,1.0,,,1.0,2.0,3.0,,,,,,,,1.0,2.0,66.0,,,,,,,6.0,,6.6,,,,,1.0,1.0,1.0,,1.0,,8.0,7.0,14.0,1,1.0,26.0,2.0,1.0,1.0,1.0
2019-20,8692240,34,4,Newcastle_United,Away,333373,179018,Miguel Almirón,miguel-almiron,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8692240,34,4,Newcastle_United,Away,368120,126407,Nabil Bentaleb,nabil-bentaleb,M,False,,,1.0,5.0,24.0,29.0,,1.0,3.0,,,,1.0,,,2.0,3.0,1.0,,1.0,,,,,2.0,,90.0,,,,,,,11.0,,5.8,,,,,2.0,,,,3.0,,11.0,28.0,39.0,0,2.0,47.0,1.0,,,2.0
2019-20,8692240,34,4,Newcastle_United,Away,560128,180974,Joelinton,joelinton,M,False,,,1.0,5.0,3.0,8.0,7.0,1.0,1.0,,,1.0,3.0,,1.0,13.0,4.0,,,2.0,,,,,,,66.0,,1.0,,,,,8.0,,6.4,,,,,2.0,1.0,,,1.0,,6.0,3.0,9.0,1,2.0,26.0,6.0,,1.0,1.0
2019-20,8692240,34,4,Newcastle_United,Away,970375,232957,Thomas Allan,thomas-allan,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8692240,34,4,Newcastle_United,Away,988963,223175,Matthew Longstaff,matthew-longstaff,M,True,,,,1.0,7.0,8.0,,,,,,1.0,,,,,,,,,,,,,,,24.0,,,,,,,2.0,,6.4,,,,,,,,,1.0,,3.0,7.0,10.0,1,,12.0,,,,
2019-20,8692240,34,4,Newcastle_United,Away,994549,,Jack Young,jack-young,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
