season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2015-16,6768135,14,1,Manchester_United,Away,824457,171273.0,Cameron Borthwick-Jackson,cameron-borthwick-jackson,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768144,15,1,Manchester_United,Home,326,15208.0,Bastian Schweinsteiger,bastian-schweinsteiger,M,False,,,3.0,31.0,15.0,46.0,2.0,1.0,4.0,,,,,,,,3.0,7.0,,,,,,,,,,,73.0,,,,,,,,7.2,,,1.0,,2.0,,,6.0,,39.0,15.0,54.0,1,2.0,66.0,,4.0,1.0,
2015-16,6768144,15,1,Manchester_United,Home,938,2404.0,Michael Carrick,michael-carrick,M,True,,,1.0,20.0,16.0,36.0,,1.0,2.0,,,1.0,,,,,1.0,1.0,,,1.0,,,,,,,,46.0,,,,,,,,6.7,,,,1.0,,,,3.0,,27.0,16.0,43.0,1,,48.0,1.0,,,
2015-16,6768144,15,1,Manchester_United,Home,10589,18892.0,Ashley Young,ashley-young,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768144,15,1,Manchester_United,Home,19352,40002.0,Matteo Darmian,matteo-darmian,D,False,1.0,,1.0,15.0,14.0,28.0,,1.0,7.0,,,,,,,1.0,4.0,9.0,,,1.0,,,,,1.0,1.0,,90.0,,,,,,,,7.3,,,1.0,1.0,3.0,7.0,,6.0,1.0,28.0,16.0,37.0,1,6.0,67.0,,1.0,1.0,
2015-16,6768144,15,1,Manchester_United,Home,21764,41184.0,Marouane Fellaini,marouane-fellaini,F,False,,,2.0,30.0,15.0,45.0,6.0,3.0,8.0,,1.0,,1.0,,,3.0,13.0,6.0,,,2.0,,,,,2.0,3.0,,90.0,1.0,,,,,,,6.7,,,3.0,,3.0,,,3.0,,34.0,17.0,51.0,4,,72.0,3.0,1.0,2.0,
2015-16,6768144,15,1,Manchester_United,Home,25566,42899.0,Sergio Romero,sergio-romero,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768144,15,1,Manchester_United,Home,27009,42774.0,Morgan Schneiderlin,morgan-schneiderlin,M,False,,,,8.0,8.0,16.0,1.0,,3.0,,,1.0,,,,,2.0,3.0,,,,,,,,,,,44.0,,,,,,,,6.8,,,,,1.0,1.0,,2.0,,12.0,9.0,20.0,1,3.0,26.0,,,,
2015-16,6768144,15,1,Manchester_United,Home,28367,43670.0,Juan Mata,juan-mata,M,False,2.0,,2.0,32.0,10.0,40.0,2.0,,5.0,,,,2.0,,,2.0,7.0,2.0,,,1.0,,,,,,2.0,,90.0,,,,,,,,6.4,,,1.0,,1.0,13.0,,5.0,1.0,47.0,15.0,49.0,1,,68.0,,1.0,1.0,
2015-16,6768144,15,1,Manchester_United,Home,44864,58877.0,Daley Blind,daley-blind,D,False,3.0,,7.0,24.0,27.0,48.0,2.0,,12.0,,,,,,,,2.0,1.0,,1.0,,,,,,1.0,2.0,,90.0,,1.0,,,,,,7.3,,,,,,5.0,,11.0,,32.0,27.0,54.0,0,1.0,63.0,1.0,,,
2015-16,6768144,15,1,Manchester_United,Home,47741,55909.0,Chris Smalling,chris-smalling,D,False,,,,14.0,21.0,35.0,6.0,5.0,7.0,,,4.0,,,,,6.0,6.0,,,1.0,,,,,4.0,1.0,,90.0,,1.0,,,,,,7.9,,,,5.0,,,,2.0,,20.0,24.0,44.0,4,1.0,63.0,1.0,,,
2015-16,6768144,15,1,Manchester_United,Home,69378,51940.0,David De Gea,david-de-gea,G,False,,,6.0,5.0,8.0,13.0,,,6.0,,,,,,,,,,,,,,,1.0,,,,,90.0,,,,,,,2.0,7.2,1.0,2.0,,2.0,,,,13.0,,10.0,10.0,20.0,0,,31.0,,,,
2015-16,6768144,15,1,Manchester_United,Home,138833,106824.0,Memphis Depay,memphis-depay,F,True,,,,5.0,,5.0,,,,,,,,,,,,3.0,,,,,,,,1.0,1.0,,17.0,,,,,,,,7.1,,,,,2.0,,,,,7.0,,7.0,0,1.0,11.0,,,2.0,
2015-16,6768144,15,1,Manchester_United,Home,191176,148225.0,Anthony Martial,anthony-martial,M,False,,,,14.0,3.0,17.0,2.0,1.0,3.0,1.0,,2.0,,,,4.0,12.0,7.0,,,1.0,,,,,,2.0,,90.0,,,,,,,,6.9,,,1.0,,7.0,1.0,,,,17.0,4.0,20.0,3,,45.0,3.0,4.0,2.0,
2015-16,6768144,15,1,Manchester_United,Home,205508,109322.0,Jesse Lingard,jesse-lingard,F,False,1.0,,1.0,32.0,10.0,41.0,,,5.0,,,1.0,1.0,,,1.0,5.0,5.0,,,,,,,,,1.0,,90.0,,,,,,,,7.0,,,2.0,1.0,6.0,3.0,,1.0,,41.0,10.0,48.0,3,1.0,69.0,1.0,1.0,3.0,
2015-16,6768144,15,1,Manchester_United,Home,285949,156689.0,Andreas Pereira,andreas-pereira,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768144,15,1,Manchester_United,Home,311456,152015.0,Guillermo Varela,guillermo-varela,D,True,,,5.0,11.0,18.0,29.0,,,8.0,,,,2.0,,,,3.0,4.0,,,1.0,,,,,1.0,,,45.0,,,,,,,,7.0,,,1.0,1.0,,1.0,,6.0,,15.0,19.0,33.0,1,3.0,53.0,2.0,1.0,,
2015-16,6768144,15,1,Manchester_United,Home,592876,160817.0,Paddy McNair,paddy-mcnair,D,False,1.0,,2.0,8.0,6.0,13.0,2.0,,1.0,,,,2.0,,,1.0,9.0,,,,2.0,,,,,1.0,1.0,,45.0,,,,,,,,6.0,,,1.0,,2.0,4.0,,3.0,,11.0,9.0,16.0,1,,36.0,3.0,,,
2015-16,6768144,15,1,Manchester_United,Home,824457,171273.0,Cameron Borthwick-Jackson,cameron-borthwick-jackson,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768150,16,1,Manchester_United,Away,938,2404.0,Michael Carrick,michael-carrick,M,False,,,6.0,28.0,27.0,55.0,1.0,,7.0,1.0,,1.0,,,,1.0,2.0,5.0,,,,,,,,,1.0,,90.0,,,,,,,,7.3,,,,2.0,2.0,,,10.0,,35.0,30.0,65.0,1,3.0,79.0,2.0,,2.0,
2015-16,6768150,16,1,Manchester_United,Away,10589,18892.0,Ashley Young,ashley-young,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768150,16,1,Manchester_United,Away,21764,41184.0,Marouane Fellaini,marouane-fellaini,F,False,,,,11.0,14.0,25.0,4.0,2.0,4.0,,1.0,2.0,,,,1.0,9.0,8.0,,,4.0,,1.0,,,,,,74.0,3.0,,,,,,,7.5,,,,2.0,2.0,,,,,13.0,16.0,29.0,5,2.0,46.0,1.0,2.0,2.0,
2015-16,6768150,16,1,Manchester_United,Away,25566,42899.0,Sergio Romero,sergio-romero,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768150,16,1,Manchester_United,Away,27009,42774.0,Morgan Schneiderlin,morgan-schneiderlin,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768150,16,1,Manchester_United,Away,28367,43670.0,Juan Mata,juan-mata,M,False,,,3.0,30.0,22.0,52.0,,,4.0,,,,,,,2.0,3.0,3.0,,,1.0,,,,,,,,90.0,,,,,,,,6.8,,,,1.0,3.0,,,3.0,1.0,36.0,22.0,58.0,0,,64.0,,,3.0,
2015-16,6768150,16,1,Manchester_United,Away,44864,58877.0,Daley Blind,daley-blind,D,False,1.0,,6.0,15.0,36.0,50.0,1.0,,5.0,,,,,,,,2.0,7.0,,,1.0,,,,,1.0,1.0,,90.0,,,,,,,,7.3,,,,2.0,,4.0,,14.0,,25.0,38.0,59.0,0,6.0,73.0,,1.0,,
2015-16,6768150,16,1,Manchester_United,Away,69378,51940.0,David De Gea,david-de-gea,G,False,,1.0,10.0,6.0,9.0,15.0,,,6.0,,,,,,,,,1.0,1.0,,,,,,,,,,90.0,,,,,,,,5.9,1.0,3.0,,,,,1.0,19.0,,13.0,11.0,24.0,0,,32.0,,,,
2015-16,6768150,16,1,Manchester_United,Away,93868,76359.0,Phil Jones,phil-jones,D,True,,,,2.0,,2.0,,,,,,,,,,,1.0,1.0,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,2.0,,2.0,0,1.0,4.0,,,,
2015-16,6768150,16,1,Manchester_United,Away,123778,82205.0,Nick Powell,nick-powell,M,True,,,,1.0,,1.0,3.0,1.0,,,,,,,,,3.0,1.0,,,,,,,,,,,16.0,,,,,,,,6.4,,,,,,,,,,2.0,,2.0,0,,2.0,,,,
2015-16,6768150,16,1,Manchester_United,Away,138833,106824.0,Memphis Depay,memphis-depay,F,False,,,4.0,20.0,9.0,29.0,1.0,,3.0,,1.0,,2.0,,,4.0,11.0,4.0,,,1.0,,,,,1.0,,,90.0,1.0,,,,,,,5.7,,,,,3.0,4.0,,5.0,1.0,31.0,10.0,37.0,1,1.0,58.0,3.0,3.0,,
2015-16,6768150,16,1,Manchester_United,Away,191176,148225.0,Anthony Martial,anthony-martial,M,False,,,,10.0,2.0,12.0,6.0,2.0,2.0,,1.0,,1.0,,,3.0,17.0,7.0,,,,,,,,,,,90.0,,,,,,,,5.8,,,2.0,,10.0,2.0,,,,14.0,2.0,14.0,2,,38.0,2.0,2.0,3.0,
2015-16,6768150,16,1,Manchester_United,Away,205508,109322.0,Jesse Lingard,jesse-lingard,F,False,,,,8.0,2.0,10.0,,,1.0,,,,1.0,,,,1.0,3.0,,,,,,,,2.0,,,31.0,,,,,,,,6.8,,,,,2.0,,,,,9.0,2.0,11.0,0,1.0,18.0,1.0,,2.0,
2015-16,6768150,16,1,Manchester_United,Away,285949,156689.0,Andreas Pereira,andreas-pereira,M,True,2.0,,,15.0,4.0,17.0,1.0,,3.0,,,,3.0,,,,5.0,4.0,,,1.0,,,,,1.0,,,59.0,,,,,,,,6.4,,,,,3.0,9.0,,1.0,,26.0,4.0,21.0,0,,38.0,,1.0,3.0,
2015-16,6768150,16,1,Manchester_United,Away,311456,152015.0,Guillermo Varela,guillermo-varela,D,False,1.0,,,11.0,15.0,25.0,3.0,,3.0,,,,1.0,,,,7.0,7.0,,,1.0,,,,,3.0,,,90.0,,,,,,,,6.6,,,,3.0,4.0,4.0,,10.0,,23.0,21.0,40.0,0,4.0,81.0,1.0,1.0,2.0,
2015-16,6768150,16,1,Manchester_United,Away,592876,160817.0,Paddy McNair,paddy-mcnair,D,False,,,8.0,22.0,33.0,55.0,3.0,2.0,7.0,,,,6.0,,,2.0,12.0,8.0,,,1.0,,,,,1.0,,,89.0,1.0,,,,,,,6.3,,,1.0,3.0,,,,13.0,,27.0,36.0,63.0,2,5.0,78.0,1.0,1.0,,
2015-16,6768150,16,1,Manchester_United,Away,817979,180804.0,Axel Tuanzebe,axel-tuanzebe,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768150,16,1,Manchester_United,Away,824457,171273.0,Cameron Borthwick-Jackson,cameron-borthwick-jackson,D,False,1.0,,1.0,28.0,14.0,41.0,,2.0,10.0,,,,,,,,3.0,3.0,,,1.0,,,,,1.0,,,90.0,,,,,,,,6.4,,,,4.0,3.0,3.0,,3.0,,34.0,18.0,49.0,0,,70.0,,,1.0,
2015-16,6768172,17,1,Manchester_United,Home,751,13017.0,Wayne Rooney,wayne-rooney,F,False,,,,19.0,4.0,23.0,3.0,1.0,3.0,1.0,,1.0,1.0,,,1.0,5.0,1.0,,,,1.0,,,,,1.0,,90.0,,,,,,,,7.1,,,3.0,,,4.0,,,,27.0,5.0,28.0,4,,39.0,2.0,,,
2015-16,6768172,17,1,Manchester_United,Home,938,2404.0,Michael Carrick,michael-carrick,M,False,,,8.0,52.0,18.0,70.0,,,4.0,,,,,,,1.0,1.0,3.0,,,,,,,,2.0,,,90.0,,,,,,,,7.2,,,,,,,,11.0,,60.0,19.0,79.0,0,3.0,90.0,1.0,,,
2015-16,6768172,17,1,Manchester_United,Home,10589,18892.0,Ashley Young,ashley-young,D,False,3.0,,9.0,48.0,18.0,63.0,1.0,1.0,7.0,,,,2.0,,,1.0,4.0,8.0,,,,,,,,2.0,1.0,,90.0,,,,,,,,7.0,,,,1.0,2.0,12.0,,15.0,,68.0,21.0,77.0,0,3.0,123.0,1.0,2.0,2.0,
2015-16,6768172,17,1,Manchester_United,Home,21764,41184.0,Marouane Fellaini,marouane-fellaini,F,False,,,3.0,19.0,10.0,29.0,2.0,3.0,3.0,,,,2.0,,,,5.0,3.0,,,1.0,,,,,,,,60.0,,,,,,,,6.3,,,,1.0,,,,3.0,2.0,25.0,10.0,35.0,0,,38.0,,,,
2015-16,6768172,17,1,Manchester_United,Home,25566,42899.0,Sergio Romero,sergio-romero,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768172,17,1,Manchester_United,Home,27009,42774.0,Morgan Schneiderlin,morgan-schneiderlin,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768172,17,1,Manchester_United,Home,28367,43670.0,Juan Mata,juan-mata,M,False,1.0,,7.0,47.0,20.0,66.0,1.0,,8.0,1.0,,,2.0,,,,4.0,2.0,,,1.0,,,,,3.0,3.0,,90.0,1.0,,,,,,,7.4,,,,,1.0,8.0,,7.0,,63.0,21.0,76.0,1,,96.0,3.0,1.0,1.0,
2015-16,6768172,17,1,Manchester_United,Home,44864,58877.0,Daley Blind,daley-blind,D,False,3.0,,2.0,33.0,20.0,50.0,,,5.0,,,1.0,,,,1.0,2.0,3.0,,,,,,,,5.0,1.0,,90.0,,,,,,,,7.0,,,,1.0,2.0,13.0,,7.0,,57.0,21.0,65.0,1,2.0,105.0,1.0,,1.0,
2015-16,6768172,17,1,Manchester_United,Home,47741,55909.0,Chris Smalling,chris-smalling,D,False,,,5.0,18.0,28.0,46.0,2.0,2.0,9.0,,1.0,,1.0,,,,3.0,7.0,,,1.0,,,,,,,,90.0,,,,,,,,6.9,,,2.0,,,,,5.0,,22.0,31.0,53.0,2,5.0,61.0,,,,
2015-16,6768172,17,1,Manchester_United,Home,69378,51940.0,David De Gea,david-de-gea,G,False,,1.0,7.0,2.0,11.0,13.0,,,3.0,,,,,,,,,,,,,,,1.0,,,,,90.0,,,,,,,,6.3,,2.0,,,,,1.0,15.0,,7.0,14.0,21.0,0,,27.0,,,,
2015-16,6768172,17,1,Manchester_United,Home,82474,59846.0,Ander Herrera,ander-herrera,M,True,,,,28.0,7.0,35.0,2.0,,3.0,,,1.0,2.0,,,,4.0,,,,,,,,,,,,30.0,,,,,,,,6.3,,,,,,1.0,,2.0,,34.0,8.0,41.0,1,,43.0,,,,
2015-16,6768172,17,1,Manchester_United,Home,93868,76359.0,Phil Jones,phil-jones,D,False,1.0,,1.0,24.0,25.0,48.0,1.0,5.0,10.0,,,,,,,,1.0,8.0,,,,,,,,1.0,,,90.0,,,,,,,,6.8,,,,2.0,,1.0,,6.0,,37.0,25.0,61.0,0,2.0,70.0,,1.0,,
2015-16,6768172,17,1,Manchester_United,Home,138833,106824.0,Memphis Depay,memphis-depay,F,False,2.0,,1.0,29.0,7.0,34.0,,,8.0,,,,,,,1.0,2.0,6.0,,,,,,,,1.0,,,90.0,,,,,,,,6.9,,,1.0,,4.0,9.0,,1.0,,41.0,8.0,40.0,1,,70.0,3.0,3.0,3.0,
2015-16,6768172,17,1,Manchester_United,Home,191176,148225.0,Anthony Martial,anthony-martial,M,False,1.0,,1.0,19.0,4.0,22.0,3.0,1.0,5.0,,,,,,,7.0,12.0,8.0,,,1.0,,1.0,,,3.0,1.0,,90.0,1.0,,,,,,,6.8,,,,1.0,3.0,4.0,,1.0,,27.0,6.0,29.0,1,2.0,56.0,1.0,3.0,2.0,
2015-16,6768172,17,1,Manchester_United,Home,285949,156689.0,Andreas Pereira,andreas-pereira,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768172,17,1,Manchester_United,Home,311456,152015.0,Guillermo Varela,guillermo-varela,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768172,17,1,Manchester_United,Home,592876,160817.0,Paddy McNair,paddy-mcnair,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768172,17,1,Manchester_United,Home,824457,171273.0,Cameron Borthwick-Jackson,cameron-borthwick-jackson,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768188,18,1,Manchester_United,Away,751,13017.0,Wayne Rooney,wayne-rooney,F,True,,,,9.0,4.0,13.0,4.0,,2.0,1.0,,,1.0,,,3.0,10.0,2.0,,,2.0,,,,,,2.0,,45.0,,,,,,,,6.7,,,,,2.0,1.0,,,1.0,13.0,4.0,16.0,0,1.0,24.0,1.0,,1.0,
2015-16,6768188,18,1,Manchester_United,Away,938,2404.0,Michael Carrick,michael-carrick,M,False,,,,21.0,10.0,31.0,1.0,,2.0,,,,3.0,,,,4.0,2.0,,,,,,,,1.0,1.0,,90.0,,,,,,,,6.4,,,,,,,,1.0,,28.0,12.0,40.0,0,2.0,45.0,1.0,,,
2015-16,6768188,18,1,Manchester_United,Away,10589,18892.0,Ashley Young,ashley-young,D,False,,,2.0,18.0,6.0,24.0,1.0,1.0,4.0,,,,,,,1.0,4.0,7.0,,,3.0,,,,,4.0,,,90.0,,,,,,,,6.9,,,,2.0,1.0,4.0,,2.0,,27.0,6.0,29.0,0,4.0,58.0,1.0,1.0,1.0,
2015-16,6768188,18,1,Manchester_United,Away,21764,41184.0,Marouane Fellaini,marouane-fellaini,F,False,,,,27.0,12.0,39.0,7.0,3.0,8.0,,2.0,1.0,,,,3.0,12.0,6.0,,,2.0,,,,,1.0,1.0,,90.0,2.0,,,,,,,6.2,,,,,2.0,,,,,36.0,12.0,48.0,3,1.0,63.0,1.0,1.0,1.0,
2015-16,6768188,18,1,Manchester_United,Away,25566,42899.0,Sergio Romero,sergio-romero,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768188,18,1,Manchester_United,Away,27009,42774.0,Morgan Schneiderlin,morgan-schneiderlin,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768188,18,1,Manchester_United,Away,28367,43670.0,Juan Mata,juan-mata,M,False,,,2.0,29.0,10.0,39.0,,,5.0,,,,1.0,,,3.0,5.0,1.0,,,1.0,,,,,,,,90.0,1.0,,,,,,,6.0,,,,,1.0,3.0,,3.0,,37.0,10.0,44.0,1,,59.0,3.0,1.0,,
2015-16,6768188,18,1,Manchester_United,Away,44864,58877.0,Daley Blind,daley-blind,D,False,1.0,,3.0,23.0,12.0,34.0,1.0,1.0,4.0,,,,,,,2.0,4.0,4.0,,,1.0,,,,,3.0,,,90.0,,,,,,,,6.6,,,,2.0,,8.0,,6.0,,34.0,14.0,40.0,0,3.0,80.0,2.0,,,
2015-16,6768188,18,1,Manchester_United,Away,47741,55909.0,Chris Smalling,chris-smalling,D,False,,,2.0,8.0,19.0,27.0,3.0,5.0,2.0,,,,,,,,5.0,6.0,,,2.0,,,,,2.0,,,90.0,,,,,,,,6.4,,,,3.0,,,,5.0,,17.0,19.0,36.0,0,,42.0,,1.0,,
2015-16,6768188,18,1,Manchester_United,Away,69378,51940.0,David De Gea,david-de-gea,G,False,,2.0,10.0,8.0,8.0,16.0,,,10.0,,,,,,,,,,,,,,,,,,,,90.0,,,,,,,,6.3,,1.0,,1.0,,,2.0,31.0,,26.0,11.0,37.0,0,,45.0,,,,
2015-16,6768188,18,1,Manchester_United,Away,82474,59846.0,Ander Herrera,ander-herrera,M,False,1.0,,2.0,28.0,20.0,47.0,1.0,,5.0,,,1.0,3.0,,,,6.0,8.0,,,1.0,,,,,,,,82.0,1.0,1.0,,,,,,7.1,,,1.0,1.0,2.0,2.0,,9.0,,38.0,24.0,60.0,3,3.0,81.0,1.0,4.0,1.0,
2015-16,6768188,18,1,Manchester_United,Away,93868,76359.0,Phil Jones,phil-jones,D,False,1.0,,1.0,13.0,21.0,33.0,,1.0,5.0,,,,,,,,2.0,3.0,,,2.0,,,,,,,,90.0,,,,,,,,6.5,,,,1.0,,1.0,,5.0,,19.0,26.0,44.0,0,2.0,49.0,,,,
2015-16,6768188,18,1,Manchester_United,Away,138833,106824.0,Memphis Depay,memphis-depay,F,False,,,1.0,10.0,3.0,13.0,,1.0,2.0,,,,1.0,,,1.0,3.0,3.0,1.0,,1.0,,,,,,,,45.0,1.0,,,,,,,5.9,,,1.0,,2.0,3.0,,2.0,,18.0,4.0,19.0,2,,29.0,,1.0,1.0,
2015-16,6768188,18,1,Manchester_United,Away,191176,148225.0,Anthony Martial,anthony-martial,M,False,,,,16.0,3.0,19.0,1.0,,1.0,,,,2.0,,,1.0,8.0,2.0,,,,,,,,,1.0,,90.0,1.0,,,,,,,6.2,,,1.0,,5.0,3.0,,,,24.0,3.0,24.0,2,,41.0,3.0,1.0,1.0,
2015-16,6768188,18,1,Manchester_United,Away,285949,156689.0,Andreas Pereira,andreas-pereira,M,True,1.0,,,15.0,1.0,15.0,,,3.0,,,,1.0,,,1.0,3.0,1.0,,,1.0,,,,,,1.0,,8.0,,,,,,,,6.6,,,,,1.0,1.0,,1.0,,16.0,1.0,16.0,0,,19.0,,,1.0,
2015-16,6768188,18,1,Manchester_United,Away,311456,152015.0,Guillermo Varela,guillermo-varela,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768188,18,1,Manchester_United,Away,592876,160817.0,Paddy McNair,paddy-mcnair,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768188,18,1,Manchester_United,Away,824457,171273.0,Cameron Borthwick-Jackson,cameron-borthwick-jackson,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768346,19,1,Manchester_United,Home,326,15208.0,Bastian Schweinsteiger,bastian-schweinsteiger,M,False,,,4.0,49.0,41.0,90.0,1.0,,9.0,,,2.0,1.0,,,4.0,10.0,1.0,,,4.0,,,,,1.0,2.0,,90.0,,,,,,,,6.7,,,1.0,,,,,5.0,,53.0,43.0,96.0,3,1.0,109.0,1.0,,,
2015-16,6768346,19,1,Manchester_United,Home,751,13017.0,Wayne Rooney,wayne-rooney,F,False,,,2.0,24.0,8.0,32.0,3.0,1.0,3.0,,1.0,,1.0,,,,8.0,2.0,,,1.0,,,,,,3.0,,90.0,1.0,,,,,,,6.4,,,1.0,,3.0,1.0,,4.0,1.0,31.0,9.0,39.0,2,,51.0,4.0,1.0,,
2015-16,6768346,19,1,Manchester_United,Home,938,2404.0,Michael Carrick,michael-carrick,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768346,19,1,Manchester_United,Home,10589,18892.0,Ashley Young,ashley-young,D,False,,,3.0,21.0,14.0,35.0,,,7.0,,,,1.0,,,,7.0,3.0,,,2.0,,,,,4.0,1.0,,90.0,,,,,,,,6.7,,,,2.0,5.0,8.0,,6.0,,36.0,17.0,45.0,0,1.0,79.0,,1.0,1.0,
2015-16,6768346,19,1,Manchester_United,Home,19352,40002.0,Matteo Darmian,matteo-darmian,D,False,1.0,,2.0,22.0,10.0,31.0,,,2.0,,,,,,,,,1.0,,,,,,,,1.0,,,70.0,,,,,,,,6.7,,,,2.0,1.0,6.0,,5.0,1.0,30.0,11.0,35.0,0,,50.0,,,1.0,
2015-16,6768346,19,1,Manchester_United,Home,21764,41184.0,Marouane Fellaini,marouane-fellaini,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768346,19,1,Manchester_United,Home,25566,42899.0,Sergio Romero,sergio-romero,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768346,19,1,Manchester_United,Home,27009,42774.0,Morgan Schneiderlin,morgan-schneiderlin,M,False,,,5.0,30.0,32.0,62.0,1.0,,5.0,,,,,,,1.0,4.0,6.0,,,2.0,,,,,1.0,,,90.0,,,,,,,,7.3,,,1.0,1.0,,,,7.0,,36.0,33.0,69.0,1,5.0,80.0,,1.0,,
2015-16,6768346,19,1,Manchester_United,Home,28367,43670.0,Juan Mata,juan-mata,M,False,,,1.0,21.0,13.0,34.0,1.0,,4.0,,,1.0,2.0,,,1.0,4.0,,,,,,,,1.0,1.0,,,77.0,,,,,,,,6.5,,,1.0,,,3.0,,1.0,,26.0,13.0,36.0,2,,47.0,1.0,,,
2015-16,6768346,19,1,Manchester_United,Home,44864,58877.0,Daley Blind,daley-blind,D,False,,,6.0,29.0,47.0,76.0,,,7.0,,,,,,,,1.0,5.0,,,1.0,,,,,3.0,1.0,,81.0,,,,,,,,7.5,,,,,,4.0,,8.0,,35.0,47.0,78.0,0,4.0,92.0,2.0,1.0,,
2015-16,6768346,19,1,Manchester_United,Home,47741,55909.0,Chris Smalling,chris-smalling,D,False,,,2.0,11.0,42.0,53.0,,1.0,10.0,,,,,,,,2.0,3.0,,,2.0,,,,,1.0,,,90.0,,,,,,,,7.0,,,,,,,,2.0,,15.0,43.0,58.0,0,2.0,62.0,,,,
2015-16,6768346,19,1,Manchester_United,Home,69378,51940.0,David De Gea,david-de-gea,G,False,,,9.0,4.0,17.0,21.0,,,6.0,,,,,,,,,,,,,,,,,,,,90.0,,,,,,,1.0,7.8,3.0,3.0,,1.0,,,,13.0,,6.0,19.0,25.0,0,,33.0,,,,
2015-16,6768346,19,1,Manchester_United,Home,82474,59846.0,Ander Herrera,ander-herrera,M,False,1.0,,2.0,37.0,23.0,59.0,1.0,,7.0,,1.0,1.0,5.0,,,2.0,12.0,8.0,,,2.0,,,,,2.0,1.0,,90.0,1.0,,,,,,,6.6,,,,1.0,3.0,3.0,,2.0,,44.0,25.0,66.0,2,6.0,91.0,4.0,1.0,1.0,
