season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltyMiss,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2017-18,7437911,19,1,Manchester_United,Away,82474,59846,Ander Herrera,ander-herrera,M,True,,,1.0,2.0,5.0,7.0,,,,,,,,,,1.0,1.0,4.0,,,,,,,,,,14.0,,,,,,,,2.0,,6.6,,,,,1.0,,,1.0,,2.0,5.0,7.0,0,3.0,13.0,1.0,,1.0,
2017-18,7437911,19,1,Manchester_United,Away,93868,76359,Phil Jones,phil-jones,D,False,,,1.0,7.0,20.0,27.0,,,4.0,,,,,,,,,3.0,,,,,,,,,,90.0,,,,,,,,3.0,,6.6,,,,6.0,,,,2.0,,10.0,20.0,30.0,0,1.0,40.0,,2.0,,
2017-18,7437911,19,1,Manchester_United,Away,111802,74208,Paul Pogba,paul-pogba,M,False,,,2.0,20.0,25.0,45.0,1.0,4.0,9.0,,,,1.0,,,,4.0,8.0,,,2.0,,,,,3.0,1.0,90.0,2.0,,,,,,,21.0,,7.5,,,2.0,5.0,2.0,2.0,,6.0,,33.0,31.0,62.0,4,,84.0,1.0,2.0,2.0,
2017-18,7437911,19,1,Manchester_United,Away,143334,184667,Victor Lindelöf,victor-lindelof,D,False,,,2.0,19.0,12.0,31.0,,3.0,2.0,,,,,,,,1.0,6.0,,,1.0,,,,,1.0,,90.0,,2.0,,,,,,7.0,,6.9,,,,5.0,,,,2.0,,22.0,12.0,34.0,0,2.0,60.0,1.0,1.0,,
2017-18,7437911,19,1,Manchester_United,Away,190839,106760,Luke Shaw,luke-shaw,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437911,19,1,Manchester_United,Away,191176,148225,Anthony Martial,anthony-martial,M,False,1.0,,,28.0,11.0,38.0,,,7.0,,1.0,2.0,,,,2.0,3.0,8.0,,,,,,,,,2.0,71.0,,,,,,,,15.0,,6.9,,,2.0,,2.0,5.0,,1.0,,38.0,11.0,44.0,4,2.0,70.0,2.0,5.0,1.0,
2017-18,7437911,19,1,Manchester_United,Away,205508,109322,Jesse Lingard,jesse-lingard,F,False,,,,17.0,11.0,28.0,3.0,1.0,2.0,,1.0,,,,,1.0,5.0,5.0,,,1.0,1.0,,,1.0,,2.0,76.0,1.0,1.0,,,,,,4.0,,7.3,,,2.0,,2.0,,,,,20.0,11.0,31.0,3,1.0,42.0,,1.0,2.0,
2017-18,7437911,19,1,Manchester_United,Away,814590,176297,Marcus Rashford,marcus-rashford,F,True,,,,3.0,1.0,4.0,,,,,,1.0,1.0,,,,2.0,1.0,,,,,,,,,,19.0,,,,,,,,1.0,,6.3,,,,,1.0,,,,,3.0,1.0,4.0,1,,8.0,,1.0,,
2017-18,7437812,20,1,Manchester_United,Home,2089,9808,Zlatan Ibrahimović,zlatan-ibrahimovic,F,False,1.0,,,16.0,6.0,21.0,1.0,4.0,,,,1.0,1.0,,,,2.0,6.0,,,,,,,,,1.0,45.0,,,,,,,,9.0,,6.6,,,,,,1.0,,,,24.0,6.0,29.0,1,1.0,38.0,1.0,1.0,,
2017-18,7437812,20,1,Manchester_United,Home,10589,18892,Ashley Young,ashley-young,D,False,7.0,,8.0,34.0,17.0,44.0,,4.0,7.0,1.0,,1.0,,,,,1.0,8.0,,,1.0,1.0,,,,1.0,4.0,90.0,,,,,,,,19.0,,8.0,,,,3.0,1.0,16.0,,12.0,,51.0,19.0,54.0,1,1.0,87.0,,2.0,1.0,
2017-18,7437812,20,1,Manchester_United,Home,25566,42899,Sergio Romero,sergio-romero,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437812,20,1,Manchester_United,Home,28367,43670,Juan Mata,juan-mata,M,False,1.0,,1.0,44.0,7.0,50.0,2.0,,1.0,,,1.0,,,,1.0,3.0,1.0,,,,,,,,1.0,2.0,90.0,,,,,,,,15.0,,6.8,,,1.0,,,5.0,,2.0,,57.0,7.0,59.0,2,,75.0,1.0,1.0,,
2017-18,7437812,20,1,Manchester_United,Home,37151,57249,Henrikh Mkhitaryan,henrikh-mkhitaryan,M,True,,,,20.0,10.0,30.0,1.0,2.0,1.0,,,,,,,1.0,4.0,6.0,,,3.0,,,,,,1.0,45.0,,,,,,,,11.0,,6.7,,,1.0,,1.0,2.0,,1.0,,28.0,11.0,37.0,1,1.0,49.0,1.0,3.0,1.0,
2017-18,7437812,20,1,Manchester_United,Home,44241,62398,Nemanja Matić,nemanja-matic,M,False,1.0,,6.0,57.0,31.0,87.0,,4.0,10.0,,,,,,,2.0,2.0,6.0,,,,,,,,,3.0,90.0,,,,,,,,17.0,,7.0,,,,,,2.0,,7.0,,65.0,37.0,100.0,0,2.0,112.0,1.0,,,
2017-18,7437812,20,1,Manchester_United,Home,44864,58877,Daley Blind,daley-blind,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437812,20,1,Manchester_United,Home,46998,58893,Marcos Rojo,marcos-rojo,D,False,,,,7.0,22.0,29.0,2.0,1.0,5.0,,,1.0,,,,,3.0,1.0,,,1.0,,,,,1.0,,45.0,,,,,,,,7.0,,6.0,,,,1.0,,,,4.0,,14.0,22.0,36.0,1,,40.0,,,,
2017-18,7437812,20,1,Manchester_United,Home,69378,51940,David De Gea,david-de-gea,G,False,,,4.0,3.0,13.0,16.0,,,10.0,,,,,,,,,,,,,,,,,,,90.0,,,,,,,,4.0,,6.2,,,,,,,,8.0,,6.0,14.0,20.0,0,,29.0,,,,
2017-18,7437812,20,1,Manchester_United,Home,78893,66749,Romelu Lukaku,romelu-lukaku,F,False,1.0,,,13.0,2.0,14.0,6.0,3.0,,,1.0,,1.0,,,2.0,10.0,6.0,,,,,,,,,1.0,90.0,,,,,,,,8.0,,6.4,,,1.0,1.0,4.0,1.0,,,,17.0,3.0,19.0,1,,30.0,,,3.0,
2017-18,7437812,20,1,Manchester_United,Home,82474,59846,Ander Herrera,ander-herrera,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437812,20,1,Manchester_United,Home,93868,76359,Phil Jones,phil-jones,D,False,,,3.0,26.0,34.0,60.0,3.0,6.0,11.0,,,,,,,,5.0,8.0,,,2.0,,,,,1.0,,90.0,,,,,,,,8.0,,6.7,,,,5.0,1.0,1.0,,5.0,,34.0,34.0,67.0,0,,77.0,,1.0,1.0,
2017-18,7437812,20,1,Manchester_United,Home,111802,74208,Paul Pogba,paul-pogba,M,False,1.0,,8.0,41.0,34.0,74.0,1.0,1.0,13.0,,,2.0,,,,2.0,3.0,8.0,,,,,,,1.0,,2.0,90.0,,,,,,,,15.0,,7.6,,,3.0,1.0,2.0,1.0,,11.0,,50.0,36.0,85.0,5,3.0,107.0,2.0,2.0,2.0,
2017-18,7437812,20,1,Manchester_United,Home,143334,184667,Victor Lindelöf,victor-lindelof,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437812,20,1,Manchester_United,Home,190839,106760,Luke Shaw,luke-shaw,D,False,,,,34.0,16.0,50.0,4.0,7.0,2.0,,,3.0,,,,1.0,6.0,11.0,,,,,,,,,1.0,90.0,2.0,,,,,,,30.0,,6.9,,,1.0,7.0,1.0,11.0,,1.0,,54.0,21.0,64.0,6,1.0,106.0,2.0,3.0,,
2017-18,7437812,20,1,Manchester_United,Home,205508,109322,Jesse Lingard,jesse-lingard,F,True,,,1.0,17.0,7.0,24.0,,,1.0,,1.0,,,,,,2.0,1.0,,,1.0,,2.0,,1.0,,,45.0,3.0,,,,,,,6.0,,8.2,,,,,1.0,1.0,,1.0,,20.0,7.0,26.0,3,1.0,36.0,1.0,,,
2017-18,7437812,20,1,Manchester_United,Home,814590,176297,Marcus Rashford,marcus-rashford,F,False,1.0,,1.0,24.0,12.0,35.0,1.0,1.0,2.0,1.0,,2.0,1.0,,,2.0,5.0,4.0,,,2.0,,,,,1.0,4.0,90.0,1.0,,,,,,,22.0,,7.1,,,,,2.0,9.0,,1.0,,39.0,12.0,42.0,3,1.0,72.0,4.0,,2.0,
2017-18,7437812,20,1,Manchester_United,Home,817979,180804,Axel Tuanzebe,axel-tuanzebe,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437831,21,1,Manchester_United,Home,10589,18892,Ashley Young,ashley-young,D,False,2.0,,,17.0,14.0,29.0,,,8.0,1.0,,1.0,3.0,,,,4.0,10.0,,,1.0,,,,,1.0,3.0,90.0,,,,,,,,14.0,,7.6,,,,1.0,1.0,5.0,,7.0,,26.0,17.0,38.0,1,4.0,68.0,,5.0,1.0,
2017-18,7437831,21,1,Manchester_United,Home,25566,42899,Sergio Romero,sergio-romero,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437831,21,1,Manchester_United,Home,28367,43670,Juan Mata,juan-mata,M,False,1.0,,4.0,38.0,8.0,45.0,,,5.0,1.0,,,2.0,,,1.0,5.0,3.0,,,2.0,,,,,,3.0,90.0,1.0,,,,,,,13.0,,7.3,,,,,2.0,6.0,,5.0,,48.0,8.0,50.0,1,1.0,66.0,2.0,,2.0,
2017-18,7437831,21,1,Manchester_United,Home,37151,57249,Henrikh Mkhitaryan,henrikh-mkhitaryan,M,False,3.0,,,31.0,9.0,37.0,,2.0,7.0,1.0,,,2.0,,,1.0,4.0,4.0,,,,,,,,1.0,3.0,65.0,1.0,,,,,,,18.0,,7.3,,,,,2.0,8.0,,1.0,,42.0,11.0,45.0,1,1.0,69.0,3.0,,1.0,
2017-18,7437831,21,1,Manchester_United,Home,44241,62398,Nemanja Matić,nemanja-matic,M,False,,,4.0,32.0,26.0,58.0,1.0,3.0,10.0,,,1.0,3.0,,,1.0,8.0,7.0,,,2.0,,,,,1.0,1.0,90.0,1.0,1.0,,,,,,13.0,,6.9,,,2.0,3.0,2.0,,,8.0,,38.0,29.0,67.0,4,2.0,87.0,1.0,1.0,1.0,
2017-18,7437831,21,1,Manchester_United,Home,44864,58877,Daley Blind,daley-blind,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437831,21,1,Manchester_United,Home,46998,58893,Marcos Rojo,marcos-rojo,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437831,21,1,Manchester_United,Home,69378,51940,David De Gea,david-de-gea,G,False,,,4.0,3.0,15.0,18.0,,1.0,3.0,,,,,,,,,1.0,,,,,,1.0,,,,90.0,,,,,,,,4.0,,7.3,2.0,3.0,,,,,,8.0,,6.0,16.0,22.0,0,,28.0,,1.0,,
2017-18,7437831,21,1,Manchester_United,Home,78893,66749,Romelu Lukaku,romelu-lukaku,F,False,,,,1.0,,1.0,,2.0,1.0,,1.0,,,,,1.0,1.0,2.0,,,,,,,,,,14.0,,,,,,,,2.0,,6.2,,,1.0,,,,,,,2.0,,2.0,1,,5.0,,1.0,,
2017-18,7437831,21,1,Manchester_United,Home,82474,59846,Ander Herrera,ander-herrera,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437831,21,1,Manchester_United,Home,93868,76359,Phil Jones,phil-jones,D,False,,,7.0,8.0,39.0,47.0,1.0,3.0,8.0,,,,,,,,1.0,4.0,,,,,,,,1.0,,90.0,,,,,,,,5.0,,7.5,,,,9.0,,,,9.0,,12.0,40.0,52.0,0,1.0,63.0,,,,
2017-18,7437831,21,1,Manchester_United,Home,111802,74208,Paul Pogba,paul-pogba,M,False,,,7.0,31.0,24.0,55.0,,3.0,4.0,,,1.0,,,,1.0,3.0,6.0,,,1.0,,,,,1.0,,90.0,,,,,,,,11.0,,6.9,,,,1.0,2.0,1.0,,9.0,1.0,37.0,26.0,62.0,1,1.0,74.0,,1.0,1.0,
2017-18,7437831,21,1,Manchester_United,Home,143334,184667,Victor Lindelöf,victor-lindelof,D,False,,,1.0,15.0,29.0,44.0,3.0,3.0,7.0,,,,,,,,5.0,4.0,,,2.0,,,,,,,90.0,,,,,,,,7.0,,7.1,,,,9.0,,,,3.0,,19.0,31.0,50.0,0,1.0,61.0,1.0,,,
2017-18,7437831,21,1,Manchester_United,Home,190839,106760,Luke Shaw,luke-shaw,D,False,,,2.0,29.0,20.0,49.0,1.0,3.0,6.0,,,1.0,,,,,3.0,5.0,,1.0,1.0,,,,,,1.0,90.0,,,,,,,,19.0,,7.0,,,,3.0,2.0,6.0,,4.0,,42.0,22.0,58.0,1,,83.0,3.0,1.0,1.0,
2017-18,7437831,21,1,Manchester_United,Home,191176,148225,Anthony Martial,anthony-martial,M,True,,,,8.0,,8.0,2.0,,1.0,,,,,,,1.0,6.0,2.0,,,1.0,,,,,,1.0,25.0,,,,,,,,11.0,,6.6,,,,,3.0,5.0,,,,15.0,,10.0,0,,21.0,1.0,1.0,1.0,
2017-18,7437831,21,1,Manchester_United,Home,205508,109322,Jesse Lingard,jesse-lingard,F,False,1.0,,1.0,25.0,7.0,31.0,2.0,,3.0,,1.0,1.0,1.0,,,,7.0,6.0,,,2.0,,,,,1.0,,90.0,,,,,,,,10.0,,6.6,,,1.0,,5.0,1.0,,1.0,,31.0,7.0,37.0,2,2.0,52.0,2.0,1.0,3.0,
2017-18,7437831,21,1,Manchester_United,Home,814590,176297,Marcus Rashford,marcus-rashford,F,True,,,,4.0,1.0,5.0,3.0,3.0,1.0,,1.0,2.0,,,,2.0,8.0,6.0,,,,,,,,,1.0,76.0,,,,,,,,11.0,,6.4,,,1.0,3.0,5.0,2.0,,1.0,,8.0,1.0,7.0,3,1.0,29.0,2.0,,2.0,
2017-18,7437831,21,1,Manchester_United,Home,817979,180804,Axel Tuanzebe,axel-tuanzebe,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437954,22,1,Manchester_United,Away,19352,40002,Matteo Darmian,matteo-darmian,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437954,22,1,Manchester_United,Away,25566,42899,Sergio Romero,sergio-romero,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437954,22,1,Manchester_United,Away,28367,43670,Juan Mata,juan-mata,M,False,,,1.0,36.0,18.0,54.0,,,10.0,,,,1.0,,,1.0,3.0,2.0,,,1.0,,,,1.0,,2.0,89.0,1.0,,,,,,,17.0,,7.4,,,1.0,1.0,1.0,4.0,,1.0,,48.0,21.0,65.0,2,1.0,77.0,1.0,,1.0,1.0
2017-18,7437954,22,1,Manchester_United,Away,37151,57249,Henrikh Mkhitaryan,henrikh-mkhitaryan,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437954,22,1,Manchester_United,Away,44241,62398,Nemanja Matić,nemanja-matic,M,False,,,,33.0,30.0,63.0,1.0,1.0,7.0,,,,2.0,,,,4.0,4.0,,,1.0,,,,,1.0,1.0,90.0,,,,,,,,13.0,,6.7,,,,1.0,,,,2.0,,44.0,30.0,74.0,0,2.0,82.0,1.0,1.0,,
2017-18,7437954,22,1,Manchester_United,Away,44864,58877,Daley Blind,daley-blind,D,True,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,3.0,,,,,,,,,,,,,,2.0,,,,,,,,,0,,2.0,,,,
2017-18,7437954,22,1,Manchester_United,Away,46998,58893,Marcos Rojo,marcos-rojo,D,False,,,4.0,14.0,27.0,41.0,1.0,5.0,5.0,,,1.0,1.0,,,,2.0,8.0,,,,,,,,1.0,1.0,90.0,1.0,1.0,,,,,,4.0,,7.9,,,1.0,9.0,2.0,,,5.0,,16.0,29.0,45.0,3,,64.0,,1.0,2.0,
2017-18,7437954,22,1,Manchester_United,Away,47741,55909,Chris Smalling,chris-smalling,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437954,22,1,Manchester_United,Away,69378,51940,David De Gea,david-de-gea,G,False,,,4.0,4.0,7.0,11.0,,,5.0,,,,,,,,,,,1.0,,,,,,,,90.0,,,,,,,,12.0,,6.8,,,,,,,,16.0,,14.0,9.0,23.0,0,,25.0,,,,
2017-18,7437954,22,1,Manchester_United,Away,82474,59846,Ander Herrera,ander-herrera,M,False,,,,48.0,37.0,85.0,1.0,,7.0,,,2.0,3.0,,,1.0,6.0,4.0,,,1.0,,,,,,2.0,90.0,,1.0,,,,,,14.0,,7.1,,,1.0,,,1.0,,2.0,,58.0,40.0,97.0,3,3.0,110.0,,1.0,,2.0
2017-18,7437954,22,1,Manchester_United,Away,93868,76359,Phil Jones,phil-jones,D,False,,,1.0,14.0,25.0,39.0,2.0,3.0,3.0,,,,1.0,,,,4.0,5.0,,1.0,1.0,,,,,,,90.0,,3.0,,,,,,5.0,,7.2,,,1.0,5.0,,,,3.0,,17.0,25.0,42.0,1,1.0,59.0,2.0,1.0,,1.0
2017-18,7437954,22,1,Manchester_United,Away,111802,74208,Paul Pogba,paul-pogba,M,False,,,2.0,43.0,8.0,51.0,3.0,3.0,7.0,,1.0,2.0,1.0,,,1.0,8.0,7.0,,,2.0,2.0,,,,1.0,5.0,90.0,1.0,,,,,,,18.0,,7.7,,,1.0,2.0,3.0,,,3.0,1.0,52.0,9.0,61.0,4,1.0,83.0,6.0,1.0,2.0,1.0
2017-18,7437954,22,1,Manchester_United,Away,143334,184667,Victor Lindelöf,victor-lindelof,D,False,,,1.0,19.0,16.0,35.0,,,3.0,,,,1.0,,,,2.0,1.0,,,,,,,,1.0,,90.0,,,,,,,,7.0,,6.6,,,,3.0,1.0,1.0,,1.0,,23.0,17.0,39.0,0,1.0,57.0,1.0,,,1.0
2017-18,7437954,22,1,Manchester_United,Away,190839,106760,Luke Shaw,luke-shaw,D,False,,,,20.0,20.0,40.0,1.0,3.0,4.0,,,,1.0,,,,3.0,4.0,,,1.0,,,,,,3.0,90.0,,1.0,,,,,,16.0,,7.3,,,,5.0,,,,2.0,,26.0,23.0,49.0,0,1.0,74.0,1.0,,,1.0
2017-18,7437954,22,1,Manchester_United,Away,191176,148225,Anthony Martial,anthony-martial,M,False,,,,19.0,2.0,21.0,2.0,1.0,4.0,1.0,,,,,,3.0,6.0,4.0,,,,,1.0,,,,2.0,77.0,1.0,,,,,,,14.0,,7.6,,,1.0,,1.0,,,,,24.0,2.0,26.0,2,1.0,43.0,5.0,2.0,,1.0
2017-18,7437954,22,1,Manchester_United,Away,205508,109322,Jesse Lingard,jesse-lingard,F,False,,,1.0,38.0,13.0,51.0,,,6.0,,,1.0,1.0,,,,6.0,7.0,,,3.0,,1.0,,,1.0,1.0,87.0,2.0,,,,,,,12.0,,8.0,,,2.0,,5.0,1.0,,2.0,,45.0,15.0,59.0,5,1.0,79.0,1.0,3.0,3.0,
2017-18,7437954,22,1,Manchester_United,Away,814590,176297,Marcus Rashford,marcus-rashford,F,True,,,,4.0,,4.0,,1.0,,,,1.0,,,,,1.0,2.0,,,,,,,,,,13.0,,,,,,,,2.0,,6.7,,,,,2.0,,,,,5.0,,5.0,1,,8.0,,,1.0,
2017-18,7437954,22,1,Manchester_United,Away,817979,180804,Axel Tuanzebe,axel-tuanzebe,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437963,23,1,Manchester_United,Home,11820,20695,Antonio Valencia,antonio-valencia,D,False,,,,25.0,34.0,59.0,,,8.0,,,,,,,1.0,4.0,4.0,,,1.0,,1.0,,,3.0,1.0,90.0,1.0,,,,,,,10.0,,8.0,,,,,2.0,1.0,,1.0,,30.0,34.0,63.0,1,4.0,85.0,,,,2.0
2017-18,7437963,23,1,Manchester_United,Home,21764,41184,Marouane Fellaini,marouane-fellaini,F,True,,,,4.0,7.0,11.0,1.0,,1.0,,,,,,,,1.0,,,,,,,,,,,10.0,,,,,,,,1.0,,6.5,,,,,,,,,,5.0,7.0,12.0,0,,12.0,,,,
2017-18,7437963,23,1,Manchester_United,Home,28367,43670,Juan Mata,juan-mata,M,False,1.0,,4.0,37.0,17.0,53.0,,,3.0,,,1.0,1.0,,,3.0,4.0,3.0,,,,,,,,,2.0,83.0,,,,,,,,14.0,,7.1,,,2.0,,,2.0,,4.0,1.0,46.0,17.0,61.0,3,2.0,75.0,1.0,1.0,,1.0
2017-18,7437963,23,1,Manchester_United,Home,44241,62398,Nemanja Matić,nemanja-matic,M,False,,,8.0,28.0,48.0,76.0,,2.0,8.0,,,,2.0,,,1.0,5.0,4.0,,,2.0,,,,,,3.0,90.0,,,,,,,,8.0,,7.1,,,,1.0,,,,9.0,,34.0,48.0,82.0,0,2.0,92.0,1.0,,,2.0
2017-18,7437963,23,1,Manchester_United,Home,46998,58893,Marcos Rojo,marcos-rojo,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437963,23,1,Manchester_United,Home,47741,55909,Chris Smalling,chris-smalling,D,False,,,,9.0,37.0,46.0,3.0,,5.0,,,,,,,1.0,4.0,4.0,,,,,,,,3.0,,90.0,,,,,,,,2.0,,7.3,,,,3.0,1.0,,,,,9.0,38.0,47.0,0,2.0,60.0,,1.0,1.0,1.0
2017-18,7437963,23,1,Manchester_United,Home,69378,51940,David De Gea,david-de-gea,G,False,,,6.0,1.0,15.0,16.0,1.0,,8.0,,,,,,1.0,,1.0,,,1.0,,,,,,,,90.0,,,,,,,,5.0,1.0,7.1,4.0,4.0,,1.0,,,,11.0,,3.0,18.0,21.0,0,,31.0,,,,
2017-18,7437963,23,1,Manchester_United,Home,78893,66749,Romelu Lukaku,romelu-lukaku,F,False,,,1.0,13.0,1.0,14.0,1.0,,2.0,,,,,,,,2.0,3.0,,,,,1.0,,,,,90.0,3.0,,,,,,,8.0,,7.7,,,,,3.0,1.0,,2.0,1.0,18.0,2.0,19.0,3,,28.0,1.0,1.0,2.0,
2017-18,7437963,23,1,Manchester_United,Home,82474,59846,Ander Herrera,ander-herrera,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437963,23,1,Manchester_United,Home,93868,76359,Phil Jones,phil-jones,D,False,,,2.0,16.0,42.0,58.0,1.0,2.0,4.0,,,,1.0,1.0,,,2.0,4.0,,,,,,,,,,90.0,,1.0,,,,,,4.0,,7.4,,,,4.0,,,,5.0,,18.0,44.0,62.0,0,1.0,70.0,,1.0,,
2017-18,7437963,23,1,Manchester_United,Home,111802,74208,Paul Pogba,paul-pogba,M,False,1.0,,8.0,46.0,25.0,70.0,,1.0,6.0,,,1.0,,,,2.0,6.0,8.0,,,2.0,2.0,,,,1.0,4.0,90.0,,,,,,,,15.0,,8.4,,,1.0,,7.0,2.0,,10.0,,53.0,26.0,77.0,2,1.0,97.0,2.0,1.0,5.0,1.0
2017-18,7437963,23,1,Manchester_United,Home,143334,184667,Victor Lindelöf,victor-lindelof,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437963,23,1,Manchester_United,Home,190839,106760,Luke Shaw,luke-shaw,D,False,,,1.0,28.0,25.0,53.0,5.0,,1.0,,,,,,,,5.0,1.0,,,,,,,,,1.0,90.0,1.0,,,,,,,12.0,,7.1,,,1.0,1.0,,2.0,,4.0,,36.0,26.0,60.0,2,1.0,75.0,1.0,,,1.0
2017-18,7437963,23,1,Manchester_United,Home,191176,148225,Anthony Martial,anthony-martial,M,False,,,,27.0,12.0,39.0,,2.0,4.0,,1.0,2.0,1.0,,,1.0,7.0,4.0,,,3.0,1.0,1.0,,,1.0,1.0,80.0,2.0,,,,,,,15.0,,7.9,,,2.0,1.0,2.0,2.0,,,1.0,37.0,12.0,47.0,6,2.0,66.0,2.0,,,2.0
2017-18,7437963,23,1,Manchester_United,Home,205508,109322,Jesse Lingard,jesse-lingard,F,False,,,2.0,25.0,11.0,36.0,2.0,2.0,5.0,,,1.0,1.0,,,,9.0,6.0,,,6.0,,,,,3.0,3.0,80.0,,,,,,,,8.0,,6.9,,,,1.0,,1.0,,2.0,1.0,29.0,12.0,40.0,1,,53.0,2.0,4.0,,
2017-18,7437963,23,1,Manchester_United,Home,788135,168196,Joel Pereira,joel-pereira,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437963,23,1,Manchester_United,Home,814590,176297,Marcus Rashford,marcus-rashford,F,True,,,,2.0,3.0,5.0,,,,,,,,,,,,1.0,,,,,,,,,,10.0,2.0,,,,,,,4.0,,7.1,,,,,1.0,1.0,,1.0,,5.0,3.0,7.0,2,,13.0,1.0,,1.0,
2017-18,7437963,23,1,Manchester_United,Home,879346,195851,Scott McTominay,scott-mctominay,M,True,,,,2.0,4.0,6.0,,,,,,,,,,,,1.0,,,,,,,,,,7.0,,,,,,,,,,6.6,,,,,,,,,,2.0,4.0,6.0,0,,7.0,,1.0,,
2017-18,7437940,24,1,Manchester_United,Away,10589,18892,Ashley Young,ashley-young,D,False,,,5.0,26.0,14.0,40.0,1.0,2.0,10.0,,,,2.0,,,1.0,7.0,9.0,,,,,,,,3.0,1.0,90.0,,,,,,,,20.0,,7.6,,,1.0,4.0,5.0,3.0,,10.0,,36.0,18.0,51.0,1,5.0,90.0,1.0,,2.0,3.0
2017-18,7437940,24,1,Manchester_United,Away,11820,20695,Antonio Valencia,antonio-valencia,D,False,,,3.0,18.0,15.0,33.0,1.0,1.0,5.0,,,,,,,1.0,2.0,6.0,,,,,,,,2.0,1.0,90.0,,1.0,,,,,,13.0,,7.4,,,,1.0,1.0,2.0,,8.0,,24.0,18.0,40.0,0,2.0,68.0,,2.0,1.0,1.0
2017-18,7437940,24,1,Manchester_United,Away,21764,41184,Marouane Fellaini,marouane-fellaini,F,True,,,1.0,5.0,3.0,8.0,1.0,,3.0,,,,1.0,,,,2.0,1.0,,,,,,,,,,18.0,,,,,,,,5.0,,6.5,,,,,1.0,,,1.0,,9.0,3.0,12.0,0,,15.0,1.0,,1.0,
2017-18,7437940,24,1,Manchester_United,Away,25566,42899,Sergio Romero,sergio-romero,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
