team_dir,season,playerId,playerName,team,position,nationality,aerialDuels,aerialDuelsLost,aerialDuelsWon,appearances,attemptsFromSetPieces,awayGoals,backwardPasses,blockedShots,blocks,catches,cleanSheets,clearancesOffTheLine,cornersTakenInclShortCorners,cornersWon,crossesNotClaimed,drops,duels,duelsLost,duelsWon,forwardPasses,foulWonPenalty,gamesPlayed,gkSuccessfulDistribution,gkUnsuccessfulDistribution,goalAssists,goalKicks,goalkeeperSmother,goals,goalsConceded,goalsConcededInsideBox,goalsConcededOutsideBox,groundDuels,groundDuelsLost,groundDuelsWon,handballsConceded,headedGoals,hitWoodwork,homeGoals,interceptions,keyPassesAttemptAssists,lastPlayerTackle,leftFootGoals,leftsidePasses,offsides,openPlayPasses,otherGoals,overruns,ownGoalScored,penaltiesConceded,penaltiesFaced,penaltiesSaved,penaltiesTaken,penaltyGoals,penaltyGoalsConceded,punches,recoveries,redCards2ndYellow,rightFootGoals,rightsidePasses,savesFromPenalty,savesMade,savesMadeCaught,savesMadeFromInsideBox,savesMadeFromOutsideBox,savesMadeParried,secondGoalAssists,setPiecesGoals,shotsOffTargetIncWoodwork,shotsOnTargetIncGoals,starts,straightRedCards,substituteOff,substituteOn,successfulCornersIntoBox,successfulCrossesAndCorners,successfulCrossesOpenPlay,successfulDribbles,successfulLaunches,successfulLayoffs,successfulLongPasses,successfulPassesOppositionHalf,successfulPassesOwnHalf,successfulShortPasses,tacklesLost,tacklesWon,throughBalls,throwInsToOppositionPlayer,throwInsToOwnPlayer,timePlayed,timesTackled,totalClearances,totalFoulsConceded,totalFoulsWon,totalLossesOfPossession,totalPasses,totalRedCards,totalShots,totalTackles,totalTouchesInOppositionBox,totalUnsuccessfulPassesExclCrossesAndCorners,touches,unsuccessfulCornersIntoBox,unsuccessfulCrossesAndCorners,unsuccessfulCrossesOpenPlay,unsuccessfulDribbles,unsuccessfulLaunches,unsuccessfulLayoffs,unsuccessfulLongPasses,unsuccessfulPassesOwnHalf,unsuccessfulShortPasses,winningGoal,yellowCards
Bolton_30,2011-12,19930,Mark Davies,Bolton Wanderers,Midfielder,England,27.0,19.0,8.0,35.0,,2.0,167.0,4.0,11.0,,2.0,2.0,4.0,5.0,,,288.0,120.0,168.0,269.0,3.0,35.0,,,,,,4.0,59.0,49.0,10.0,261.0,101.0,160.0,1.0,,,2.0,47.0,36.0,2.0,3.0,317.0,1.0,1049.0,,2.0,,,,,,,2.0,,153.0,,1.0,304.0,,,,,,,,,5.0,14.0,29.0,0.0,1.0,6.0,2.0,3.0,1.0,46.0,1.0,51.0,79.0,576.0,349.0,843.0,23.0,55.0,3.0,,2.0,2748.0,52.0,19.0,37.0,36.0,237.0,1057.0,0.0,19.0,78.0,39.0,135.0,1481.0,1.0,7.0,6.0,14.0,6.0,2.0,15.0,35.0,120.0,0.0,4.0
Bolton_30,2011-12,14668,Nigel Reo-Coker,MK Dons,Midfielder,England,28.0,16.0,12.0,37.0,,1.0,204.0,6.0,8.0,,,1.0,,6.0,,,322.0,163.0,159.0,500.0,,37.0,,,,,,3.0,73.0,60.0,13.0,294.0,147.0,147.0,2.0,,1.0,2.0,81.0,23.0,1.0,,442.0,,1641.0,,2.0,,,,,,,2.0,,273.0,,3.0,522.0,,,,,,,,,11.0,6.0,37.0,0.0,6.0,,,2.0,2.0,30.0,2.0,52.0,106.0,795.0,609.0,1296.0,23.0,63.0,12.0,1.0,6.0,3265.0,71.0,29.0,50.0,31.0,400.0,1668.0,0.0,17.0,86.0,17.0,266.0,2184.0,,14.0,14.0,12.0,15.0,5.0,54.0,70.0,212.0,4.0,7.0
Bolton_30,2011-12,1615,Robbie Blake,Bolton Wanderers,Midfielder,England,,,,1.0,,,2.0,,,,,,,,,,3.0,2.0,1.0,2.0,,1.0,,,,,,,,,,3.0,2.0,1.0,,,,,,,,,1.0,,9.0,,,,,,,,,,,,,,4.0,,,,,,,,,,,,0.0,,1.0,,,,,,3.0,,5.0,2.0,7.0,,1.0,,,,4.0,2.0,,,,4.0,9.0,0.0,,1.0,,2.0,12.0,,,,2.0,,,,,2.0,0.0,0.0
Bolton_30,2011-12,15188,Darren Pratley,Leyton Orient,Midfielder,England,24.0,17.0,7.0,25.0,,0.0,114.0,4.0,3.0,,,1.0,1.0,8.0,,,147.0,77.0,70.0,117.0,,25.0,,,,,,1.0,32.0,26.0,6.0,123.0,60.0,63.0,1.0,1.0,,1.0,25.0,5.0,,,112.0,3.0,445.0,,,,1.0,,,,,1.0,,58.0,,,106.0,,,,,,,,,8.0,6.0,14.0,0.0,7.0,11.0,,3.0,3.0,6.0,2.0,60.0,17.0,188.0,171.0,339.0,14.0,27.0,2.0,,2.0,1271.0,20.0,20.0,30.0,16.0,154.0,449.0,0.0,14.0,41.0,29.0,93.0,668.0,,19.0,19.0,8.0,5.0,2.0,10.0,24.0,83.0,0.0,4.0
Bolton_30,2011-12,75773,Lee Chung-yong,Crystal Palace,Midfielder,South Korea,1.0,,1.0,2.0,,,,,,,,,3.0,1.0,,,4.0,2.0,2.0,7.0,,2.0,,,,,,,1.0,1.0,,3.0,2.0,1.0,,,,,1.0,1.0,,,4.0,,12.0,,,,,,,,,,,5.0,,,1.0,,,,,,,,,1.0,,,0.0,,2.0,,,,,1.0,,,5.0,2.0,7.0,1.0,,,,2.0,17.0,1.0,,1.0,,10.0,12.0,0.0,1.0,1.0,1.0,5.0,23.0,3.0,4.0,1.0,1.0,,,,3.0,5.0,0.0,0.0
Bolton_30,2011-12,92372,Ryo Miyaichi,Yokohama F. Marinos,Forward,Japan,18.0,13.0,5.0,12.0,,,34.0,1.0,1.0,,,1.0,25.0,13.0,,,77.0,45.0,32.0,46.0,,12.0,,,2.0,,,,13.0,10.0,3.0,59.0,32.0,27.0,,,,,5.0,19.0,,,50.0,4.0,155.0,,6.0,,,,,,,,,26.0,,,28.0,,,,,,,,,4.0,4.0,8.0,0.0,4.0,4.0,12.0,19.0,6.0,10.0,,7.0,1.0,100.0,30.0,110.0,6.0,2.0,,1.0,4.0,681.0,25.0,5.0,1.0,9.0,135.0,158.0,0.0,8.0,8.0,21.0,47.0,330.0,11.0,43.0,29.0,14.0,5.0,,6.0,11.0,41.0,0.0,0.0
Bolton_30,2011-12,15395,Tuncay Sanli,Bolton Wanderers,Forward,Turkey,21.0,11.0,10.0,16.0,,,21.0,2.0,1.0,,,,6.0,1.0,,,54.0,24.0,30.0,41.0,,16.0,,,,,,,9.0,8.0,1.0,33.0,13.0,20.0,1.0,,1.0,,4.0,5.0,,,42.0,3.0,132.0,,,,,,,,,,,24.0,,,29.0,,,,,,,,,4.0,3.0,3.0,0.0,3.0,13.0,1.0,3.0,2.0,4.0,,4.0,2.0,70.0,28.0,93.0,3.0,6.0,2.0,,2.0,383.0,8.0,4.0,5.0,7.0,74.0,133.0,0.0,7.0,9.0,12.0,38.0,223.0,4.0,15.0,11.0,2.0,,,3.0,5.0,35.0,0.0,0.0
Bolton_30,2011-12,38328,David N'Gog,Swansea City,Forward,France,147.0,84.0,63.0,33.0,,3.0,152.0,16.0,2.0,,,,,18.0,,,444.0,274.0,170.0,173.0,1.0,33.0,,,4.0,,,3.0,41.0,32.0,9.0,297.0,190.0,107.0,2.0,,2.0,0.0,17.0,28.0,,2.0,225.0,15.0,735.0,,10.0,,,,,,,2.0,,69.0,,1.0,186.0,,,,,,,,,22.0,21.0,24.0,0.0,20.0,9.0,,1.0,1.0,16.0,,57.0,12.0,388.0,103.0,478.0,7.0,32.0,9.0,1.0,6.0,2046.0,111.0,27.0,68.0,52.0,493.0,736.0,0.0,43.0,39.0,139.0,246.0,1249.0,,17.0,17.0,31.0,3.0,10.0,7.0,22.0,239.0,4.0,2.0
Bolton_30,2011-12,3630,Kevin Davies,Preston North End,Forward,England,140.0,61.0,79.0,31.0,,4.0,159.0,9.0,4.0,,2.0,,1.0,10.0,,,322.0,163.0,159.0,276.0,,31.0,,,2.0,,,6.0,49.0,40.0,9.0,182.0,102.0,80.0,,2.0,1.0,2.0,17.0,30.0,,,267.0,14.0,900.0,,,,,,,1.0,,1.0,,43.0,,4.0,199.0,,,,,,,,,16.0,16.0,21.0,0.0,12.0,10.0,,1.0,1.0,4.0,1.0,88.0,10.0,394.0,123.0,506.0,6.0,29.0,12.0,,5.0,1868.0,34.0,33.0,58.0,41.0,492.0,901.0,0.0,32.0,35.0,111.0,385.0,1225.0,,10.0,10.0,4.0,5.0,20.0,12.0,41.0,373.0,4.0,3.0
Bolton_30,2011-12,9765,Ivan Klasnic,Bolton Wanderers,Forward,Croatia,32.0,20.0,12.0,29.0,2.0,3.0,104.0,15.0,2.0,,,,,14.0,,,154.0,97.0,57.0,133.0,,29.0,,,4.0,,,8.0,39.0,33.0,6.0,122.0,77.0,45.0,5.0,1.0,,5.0,14.0,25.0,,7.0,166.0,7.0,499.0,,1.0,,,,,1.0,1.0,,,44.0,,,101.0,,,,,,,,,12.0,18.0,16.0,1.0,10.0,13.0,,1.0,1.0,10.0,,62.0,24.0,265.0,92.0,332.0,8.0,14.0,10.0,,,1497.0,49.0,16.0,25.0,13.0,246.0,504.0,1.0,30.0,22.0,63.0,148.0,757.0,,5.0,5.0,8.0,4.0,4.0,14.0,21.0,134.0,2.0,3.0
Bolton_30,2011-12,66978,Marvin Sordell,Kettering Town,Forward,England,2.0,1.0,1.0,3.0,,,1.0,3.0,,,,,,2.0,,,4.0,3.0,1.0,5.0,,3.0,,,,,,,2.0,2.0,,2.0,2.0,,,,,,,1.0,,,2.0,,11.0,,,,,,,,,,,2.0,,,3.0,,,,,,,,,1.0,,,0.0,,3.0,,1.0,1.0,,,1.0,,8.0,1.0,8.0,,,,,,39.0,2.0,,,,8.0,11.0,0.0,1.0,,5.0,3.0,21.0,,2.0,2.0,,,,,,3.0,0.0,0.0
Bolton_30,2011-12,92805,Michael O'Halloran,Bolton Wanderers,Forward,Scotland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0
