team_dir,season,playerId,playerName,team,position,nationality,aerialDuels,aerialDuelsLost,aerialDuelsWon,appearances,attemptsFromSetPieces,awayGoals,backwardPasses,blockedShots,blocks,catches,cleanSheets,clearancesOffTheLine,cornersTakenInclShortCorners,cornersWon,crossesNotClaimed,drops,duels,duelsLost,duelsWon,forwardPasses,foulWonPenalty,gamesPlayed,gkSuccessfulDistribution,gkUnsuccessfulDistribution,goalAssists,goalKicks,goalkeeperSmother,goals,goalsConceded,goalsConcededInsideBox,goalsConcededOutsideBox,groundDuels,groundDuelsLost,groundDuelsWon,handballsConceded,headedGoals,hitWoodwork,homeGoals,interceptions,keyPassesAttemptAssists,lastPlayerTackle,leftFootGoals,leftsidePasses,offsides,openPlayPasses,otherGoals,overruns,ownGoalScored,penaltiesConceded,penaltiesFaced,penaltiesSaved,penaltiesTaken,penaltyGoals,penaltyGoalsConceded,punches,recoveries,redCards2ndYellow,rightFootGoals,rightsidePasses,savesFromPenalty,savesMade,savesMadeCaught,savesMadeFromInsideBox,savesMadeFromOutsideBox,savesMadeParried,secondGoalAssists,setPiecesGoals,shotsOffTargetIncWoodwork,shotsOnTargetIncGoals,starts,straightRedCards,substituteOff,substituteOn,successfulCornersIntoBox,successfulCrossesAndCorners,successfulCrossesOpenPlay,successfulDribbles,successfulLaunches,successfulLayoffs,successfulLongPasses,successfulPassesOppositionHalf,successfulPassesOwnHalf,successfulShortPasses,tacklesLost,tacklesWon,throughBalls,throwInsToOppositionPlayer,throwInsToOwnPlayer,timePlayed,timesTackled,totalClearances,totalFoulsConceded,totalFoulsWon,totalLossesOfPossession,totalPasses,totalRedCards,totalShots,totalTackles,totalTouchesInOppositionBox,totalUnsuccessfulPassesExclCrossesAndCorners,touches,unsuccessfulCornersIntoBox,unsuccessfulCrossesAndCorners,unsuccessfulCrossesOpenPlay,unsuccessfulDribbles,unsuccessfulLaunches,unsuccessfulLayoffs,unsuccessfulLongPasses,unsuccessfulPassesOwnHalf,unsuccessfulShortPasses,winningGoal,yellowCards
Blackburn_5,2011-12,56944,Radosav Petrovic,APOEL Nicosia,Midfielder,Serbia,7.0,4.0,3.0,19.0,,,72.0,2.0,5.0,,,,,,,,96.0,56.0,40.0,146.0,,19.0,,,,,,,27.0,23.0,4.0,89.0,52.0,37.0,1.0,,,,31.0,3.0,,,117.0,,446.0,,,,,,,,,2.0,,53.0,,,112.0,,,,,,,,,9.0,1.0,10.0,0.0,5.0,9.0,,,,5.0,1.0,27.0,34.0,163.0,189.0,318.0,5.0,20.0,3.0,,1.0,978.0,14.0,33.0,28.0,7.0,118.0,447.0,0.0,10.0,25.0,4.0,95.0,602.0,,1.0,1.0,3.0,14.0,2.0,24.0,23.0,71.0,0.0,4.0
Blackburn_5,2011-12,16058,Morten Gamst Pedersen,Rosenborg,Midfielder,Norway,67.0,39.0,28.0,33.0,19.0,2.0,202.0,14.0,8.0,,2.0,,135.0,22.0,,,327.0,181.0,146.0,531.0,,33.0,,,4.0,,,3.0,65.0,48.0,17.0,260.0,142.0,118.0,2.0,1.0,1.0,1.0,94.0,62.0,,2.0,256.0,,1232.0,,,,,,,,,1.0,,136.0,,,308.0,,,,,,,,2.0,16.0,9.0,33.0,0.0,6.0,,38.0,56.0,10.0,8.0,13.0,80.0,76.0,534.0,456.0,858.0,15.0,51.0,9.0,82.0,78.0,2836.0,44.0,59.0,56.0,44.0,695.0,1297.0,0.0,25.0,66.0,21.0,363.0,2126.0,89.0,168.0,57.0,9.0,62.0,6.0,96.0,66.0,267.0,0.0,6.0
Blackburn_5,2011-12,51887,Marcus Olsson,Derby County PL2,Defender,Sweden,33.0,21.0,12.0,12.0,,,38.0,5.0,,,3.0,,,8.0,,,114.0,65.0,49.0,114.0,,12.0,,,1.0,,,,18.0,15.0,3.0,81.0,44.0,37.0,1.0,,,,18.0,8.0,1.0,,24.0,3.0,234.0,,1.0,,,,,,,,,36.0,,,59.0,,,,,,,,,1.0,1.0,10.0,0.0,,2.0,,4.0,4.0,5.0,3.0,6.0,6.0,104.0,51.0,145.0,3.0,9.0,,12.0,17.0,991.0,35.0,14.0,4.0,20.0,189.0,235.0,0.0,2.0,12.0,16.0,84.0,455.0,,38.0,38.0,21.0,21.0,1.0,15.0,22.0,69.0,0.0,1.0
Blackburn_5,2011-12,49323,Steven Nzonzi,Stoke City,Midfielder,France,165.0,76.0,89.0,32.0,,1.0,227.0,9.0,7.0,,2.0,,,5.0,,,358.0,168.0,190.0,588.0,,32.0,,,5.0,,,2.0,67.0,54.0,13.0,193.0,92.0,101.0,1.0,1.0,,1.0,55.0,16.0,,1.0,532.0,1.0,1732.0,,1.0,,1.0,,,,,2.0,,168.0,,,389.0,,,,,,,2.0,,10.0,8.0,31.0,0.0,,1.0,,3.0,3.0,22.0,11.0,70.0,129.0,725.0,728.0,1321.0,22.0,33.0,3.0,,,2810.0,29.0,72.0,49.0,24.0,353.0,1736.0,0.0,18.0,55.0,37.0,286.0,2097.0,,4.0,4.0,3.0,26.0,3.0,58.0,55.0,228.0,0.0,7.0
Blackburn_5,2011-12,49806,Junior Hoilett,Swindon Town,Forward,Canada,45.0,30.0,15.0,34.0,2.0,5.0,234.0,27.0,2.0,,2.0,,3.0,24.0,,,448.0,252.0,196.0,241.0,1.0,34.0,,,5.0,,,7.0,65.0,53.0,12.0,403.0,222.0,181.0,3.0,1.0,,2.0,37.0,38.0,,2.0,129.0,14.0,852.0,,7.0,,,,,1.0,,1.0,,151.0,,4.0,249.0,,,,,,,,,18.0,19.0,34.0,0.0,5.0,,1.0,17.0,16.0,87.0,1.0,65.0,23.0,441.0,255.0,656.0,14.0,35.0,14.0,1.0,6.0,2955.0,161.0,10.0,43.0,45.0,455.0,853.0,0.0,37.0,49.0,129.0,174.0,1494.0,1.0,45.0,43.0,100.0,13.0,3.0,7.0,35.0,167.0,4.0,5.0
Blackburn_5,2011-12,87860,Josh Morris,Salford City,Midfielder,England,2.0,2.0,,2.0,,,5.0,,,,,,,1.0,,,9.0,7.0,2.0,7.0,,2.0,,,,,,,1.0,1.0,,7.0,5.0,2.0,,,,,,,,,1.0,,22.0,,,,,,,,,,,3.0,,,9.0,,,,,,,,,,1.0,,0.0,,2.0,,,,1.0,,1.0,,7.0,11.0,18.0,,1.0,,,1.0,80.0,4.0,,1.0,,12.0,22.0,0.0,1.0,1.0,,4.0,37.0,,3.0,3.0,4.0,,,,2.0,4.0,0.0,0.0
Blackburn_5,2011-12,58900,Mauro Formica,Blackburn Rovers,Midfielder,Argentina,36.0,25.0,11.0,34.0,,0.0,199.0,9.0,9.0,,2.0,1.0,1.0,16.0,,,305.0,172.0,133.0,181.0,2.0,34.0,,,1.0,,,4.0,47.0,36.0,11.0,269.0,147.0,122.0,2.0,,1.0,4.0,59.0,17.0,,2.0,209.0,,696.0,,3.0,,,,,1.0,,2.0,,104.0,,2.0,108.0,,,,,,,,,16.0,14.0,25.0,0.0,14.0,9.0,1.0,4.0,3.0,14.0,2.0,73.0,16.0,317.0,255.0,552.0,11.0,67.0,8.0,1.0,3.0,2172.0,60.0,20.0,33.0,30.0,265.0,697.0,0.0,30.0,78.0,58.0,129.0,1126.0,,24.0,24.0,24.0,8.0,5.0,11.0,35.0,118.0,2.0,3.0
Blackburn_5,2011-12,19602,Simon Vukcevic,Blackburn Rovers,Midfielder,Montenegro,5.0,4.0,1.0,7.0,,1.0,30.0,2.0,,,,,,1.0,,,46.0,24.0,22.0,17.0,1.0,7.0,,,1.0,,,1.0,9.0,5.0,4.0,41.0,20.0,21.0,,1.0,,0.0,7.0,1.0,,,19.0,1.0,79.0,,,,,,,,,,,19.0,,,13.0,,,,,,,,,4.0,1.0,4.0,0.0,3.0,3.0,,,,5.0,1.0,1.0,3.0,33.0,28.0,58.0,1.0,8.0,,,,377.0,12.0,9.0,1.0,7.0,43.0,79.0,0.0,5.0,9.0,9.0,18.0,155.0,,5.0,5.0,6.0,4.0,1.0,3.0,4.0,15.0,0.0,0.0
Blackburn_5,2011-12,89328,Jordan Slew,Morecambe,Forward,England,,,,1.0,,,,,,,,,,,,,2.0,1.0,1.0,,,1.0,,,,,,,,,,2.0,1.0,1.0,,,,,,,,,1.0,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,1.0,1.0,,1.0,,,,1.0,1.0,,,,1.0,1.0,0.0,,1.0,,,3.0,,,,1.0,,,,,,0.0,0.0
Blackburn_5,2011-12,35865,Anthony Modeste,Al Ahly,Forward,France,25.0,19.0,6.0,9.0,,,20.0,2.0,,,,,,5.0,,,67.0,39.0,28.0,35.0,1.0,9.0,,,,,,,15.0,12.0,3.0,42.0,20.0,22.0,,,,,3.0,2.0,,,18.0,4.0,86.0,,,,,,,,,,,7.0,,,13.0,,,,,,,,,7.0,4.0,3.0,1.0,,6.0,,,,1.0,,9.0,,41.0,12.0,53.0,2.0,5.0,1.0,,,383.0,12.0,1.0,7.0,14.0,62.0,86.0,1.0,11.0,7.0,18.0,33.0,156.0,,2.0,2.0,8.0,,2.0,1.0,5.0,32.0,0.0,1.0
Blackburn_5,2011-12,86168,Rubén Rochina,Granada CF,Midfielder,Spain,7.0,6.0,1.0,18.0,,2.0,64.0,9.0,,,,,6.0,4.0,,,169.0,91.0,78.0,92.0,,18.0,,,,,,2.0,17.0,13.0,4.0,162.0,85.0,77.0,1.0,,,0.0,16.0,10.0,,2.0,91.0,,298.0,,1.0,,,,,,,,,37.0,,,57.0,,,,,,,,,13.0,6.0,9.0,0.0,8.0,9.0,1.0,3.0,1.0,24.0,,29.0,14.0,149.0,91.0,223.0,10.0,29.0,7.0,,1.0,819.0,59.0,7.0,14.0,14.0,166.0,304.0,0.0,19.0,39.0,17.0,67.0,555.0,4.0,14.0,9.0,25.0,9.0,3.0,15.0,19.0,52.0,0.0,2.0
Blackburn_5,2011-12,13239,Yakubu,Coventry City,Forward,Nigeria,32.0,22.0,10.0,30.0,,6.0,126.0,9.0,2.0,,2.0,,2.0,15.0,,,192.0,129.0,63.0,115.0,1.0,30.0,,,2.0,,,17.0,52.0,41.0,11.0,160.0,107.0,53.0,2.0,5.0,2.0,11.0,14.0,25.0,,2.0,144.0,17.0,537.0,,1.0,,,,,5.0,4.0,,,61.0,,10.0,155.0,,,,,,,,,26.0,31.0,29.0,1.0,10.0,1.0,,2.0,2.0,12.0,1.0,49.0,27.0,288.0,99.0,358.0,2.0,12.0,6.0,,6.0,2451.0,74.0,8.0,33.0,27.0,320.0,540.0,1.0,57.0,14.0,109.0,155.0,879.0,,13.0,13.0,27.0,3.0,8.0,13.0,13.0,142.0,2.0,1.0
Blackburn_5,2011-12,40501,Nick Blackman,Maccabi Tel Aviv,Forward,Barbados,,,,1.0,,,1.0,,,,,,,,,,1.0,1.0,,1.0,,1.0,,,,,,,,,,1.0,1.0,,,,,,,,,,,,3.0,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,0.0,,1.0,,,,,,,,1.0,1.0,2.0,,,,,,6.0,1.0,,,,2.0,3.0,0.0,,,1.0,1.0,4.0,,,,1.0,,,,,1.0,0.0,0.0
Blackburn_5,2011-12,28157,David Goodwillie,Plymouth Argyle,Forward,Scotland,14.0,14.0,,20.0,,1.0,55.0,9.0,2.0,,,,,7.0,,,71.0,50.0,21.0,34.0,,20.0,,,,,,2.0,15.0,11.0,4.0,57.0,36.0,21.0,1.0,,1.0,1.0,7.0,10.0,,1.0,31.0,4.0,146.0,1.0,,,,,,,,2.0,,14.0,,,26.0,,,,,,,,,8.0,3.0,4.0,0.0,2.0,16.0,,2.0,2.0,6.0,,16.0,4.0,81.0,38.0,113.0,,6.0,1.0,,1.0,596.0,26.0,7.0,8.0,9.0,78.0,146.0,0.0,11.0,6.0,39.0,29.0,263.0,,9.0,9.0,12.0,1.0,1.0,3.0,5.0,26.0,0.0,0.0
