team_dir,season,playerId,playerName,team,position,nationality,aerialDuels,aerialDuelsLost,aerialDuelsWon,appearances,attemptsFromSetPieces,awayGoals,backwardPasses,blockedShots,blocks,catches,cleanSheets,clearancesOffTheLine,cornersTakenInclShortCorners,cornersWon,drops,duels,duelsLost,duelsWon,expectedAssists,expectedGoals,expectedGoalsFreekick,expectedGoalsOnTarget,expectedGoalsOnTargetConceded,fiftyFifty,forwardPasses,foulAttemptedTackle,foulWonPenalty,freekickTotal,gamesPlayed,gkSuccessfulDistribution,gkUnsuccessfulDistribution,goalAssists,goalKicks,goalkeeperSmother,goals,goalsConceded,goalsConcededInsideBox,goalsConcededOutsideBox,groundDuels,groundDuelsLost,groundDuelsWon,handballsConceded,headedGoals,hitWoodwork,homeGoals,iboxBlocked,iboxTarget,interceptions,keyPassesAttemptAssists,lastPlayerTackle,leftFootGoals,leftsidePasses,oboxBlocked,oboxTarget,offsides,openPlayPasses,otherGoals,overruns,ownGoalScored,penaltiesConceded,penaltiesFaced,penaltiesSaved,penaltiesTaken,penaltyGoals,penaltyGoalsConceded,punches,putthroughBlockedDistribution,putthroughBlockedDistributionWon,recoveries,redCards2ndYellow,rightFootGoals,rightsidePasses,savesFromPenalty,savesMade,savesMadeCaught,savesMadeFromInsideBox,savesMadeFromOutsideBox,savesMadeParried,secondGoalAssists,setPiecesGoals,shotsBlockedInBox,shotsBlockedOutsideBox,shotsOffTargetIncWoodwork,shotsOnTargetInBox,shotsOnTargetIncGoals,shotsOnTargetOutsideBox,starts,straightRedCards,substituteOff,substituteOn,successfulCornersIntoBox,successfulCrossesAndCorners,successfulCrossesOpenPlay,successfulDribbles,successfulFiftyFifty,successfulLaunches,successfulLayoffs,successfulLongPasses,successfulPassesOppositionHalf,successfulPassesOwnHalf,successfulShortPasses,tacklesLost,tacklesWon,throughBalls,throwInsToOppositionPlayer,throwInsToOwnPlayer,timePlayed,timesTackled,totalClearances,totalFoulsConceded,totalFoulsWon,totalLossesOfPossession,totalPasses,totalRedCards,totalShots,totalTackles,totalTouchesInOppositionBox,totalUnsuccessfulPassesExclCrossesAndCorners,touches,unsuccessfulCornersIntoBox,unsuccessfulCrossesAndCorners,unsuccessfulCrossesOpenPlay,unsuccessfulDribbles,unsuccessfulLaunches,unsuccessfulLayoffs,unsuccessfulLongPasses,unsuccessfulPassesOwnHalf,unsuccessfulShortPasses,winningGoal,yellowCards
Nottm_Forest_17,2023-24,513046,Danilo,Nottingham Forest,Midfielder,Brazil,25.0,10.0,15.0,29.0,,1.0,122.0,7.0,8.0,,1.0,,19.0,6.0,,145.0,69.0,76.0,0.7243,1.8422,,2.1944,29.4005,,220.0,11.0,,,29.0,,,2.0,,,2.0,42.0,36.0,6.0,120.0,59.0,61.0,1.0,,,1.0,1.0,2.0,35.0,18.0,,1.0,189.0,6.0,3.0,2.0,710.0,,1.0,,1.0,,,,,4.0,,41.0,26.0,118.0,,1.0,193.0,,,,,,,,,1.0,6.0,9.0,2.0,7.0,3.0,20.0,0.0,13.0,9.0,3.0,4.0,,17.0,,4.0,8.0,46.0,299.0,289.0,538.0,18.0,18.0,4.0,,1.0,1797.0,22.0,41.0,13.0,9.0,215.0,724.0,0.0,16.0,36.0,18.0,140.0,1036.0,16.0,22.0,6.0,9.0,25.0,2.0,44.0,55.0,96.0,0.0,4.0
Nottm_Forest_17,2023-24,461682,Brandon Aguilera,Rio Ave,Midfielder,Costa Rica,,,,1.0,,,1.0,,,,,,,,,3.0,3.0,,0.0017,,,,,,5.0,3.0,,,1.0,,,,,,,,,,3.0,3.0,,,,,,,,,,,,1.0,,,,8.0,,1.0,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,1.0,,3.0,1.0,4.0,,,,,,4.0,,,3.0,,5.0,8.0,0.0,,,,4.0,11.0,,,,,,,,1.0,4.0,0.0,0.0
Nottm_Forest_17,2023-24,524070,Jamie McDonnell,Mansfield Town,Midfielder,Northern Ireland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0
Nottm_Forest_17,2023-24,210156,Taiwo Awoniyi,Nottingham Forest,Forward,Nigeria,69.0,48.0,21.0,20.0,,3.0,56.0,3.0,2.0,,,,,1.0,,130.0,76.0,54.0,0.8827,4.7334,,4.4796,15.4779,,37.0,3.0,,,20.0,,,3.0,,,6.0,21.0,16.0,5.0,61.0,28.0,33.0,,1.0,,3.0,2.0,4.0,1.0,7.0,,2.0,45.0,1.0,1.0,13.0,168.0,,1.0,,,,,,,1.0,,8.0,5.0,33.0,,3.0,34.0,,,,,,,,,2.0,1.0,8.0,4.0,11.0,1.0,12.0,0.0,11.0,8.0,,,,8.0,,,12.0,2.0,82.0,45.0,125.0,2.0,7.0,2.0,,,1046.0,18.0,9.0,9.0,16.0,105.0,172.0,0.0,19.0,9.0,46.0,45.0,332.0,,1.0,1.0,7.0,,1.0,1.0,9.0,44.0,1.0,2.0
Nottm_Forest_17,2023-24,60689,Chris Wood,Nottingham Forest U21,Forward,New Zealand,171.0,98.0,73.0,31.0,,8.0,113.0,7.0,3.0,,,,,8.0,,253.0,155.0,98.0,1.0995,11.8821,,11.0091,24.4224,,128.0,11.0,,,31.0,,,1.0,,,14.0,34.0,30.0,4.0,82.0,57.0,25.0,,5.0,2.0,6.0,6.0,11.0,1.0,21.0,,5.0,108.0,1.0,1.0,7.0,427.0,,,,1.0,,,,,3.0,,20.0,8.0,46.0,,4.0,82.0,,,,,,,,,6.0,1.0,15.0,11.0,26.0,1.0,20.0,0.0,7.0,11.0,,,,6.0,,1.0,29.0,6.0,170.0,108.0,272.0,3.0,4.0,1.0,,,1807.0,30.0,26.0,22.0,13.0,235.0,431.0,0.0,41.0,7.0,98.0,153.0,671.0,,2.0,2.0,9.0,3.0,10.0,4.0,39.0,149.0,4.0,0.0
Nottm_Forest_17,2023-24,209046,Callum Hudson-Odoi,Nottingham Forest,Forward,England,9.0,7.0,2.0,29.0,1.0,3.0,208.0,8.0,1.0,,1.0,,9.0,11.0,,195.0,102.0,93.0,2.5447,2.7248,0.0745,3.6807,25.6698,,109.0,9.0,1.0,1.0,29.0,1.0,,1.0,1.0,,8.0,41.0,35.0,6.0,186.0,95.0,91.0,,,2.0,5.0,6.0,8.0,7.0,35.0,,,63.0,2.0,4.0,9.0,643.0,,4.0,,,,,,,2.0,,32.0,15.0,98.0,,8.0,269.0,,,,,,,,,6.0,2.0,10.0,8.0,20.0,4.0,20.0,0.0,11.0,9.0,2.0,11.0,9.0,43.0,,1.0,14.0,31.0,406.0,159.0,523.0,10.0,8.0,3.0,,11.0,1853.0,60.0,11.0,14.0,30.0,260.0,649.0,0.0,30.0,18.0,81.0,95.0,1035.0,5.0,63.0,55.0,27.0,8.0,,14.0,24.0,81.0,0.0,0.0
Nottm_Forest_17,2023-24,449434,Anthony Elanga,Newcastle United,Forward,Sweden,56.0,38.0,18.0,36.0,,2.0,215.0,11.0,2.0,,2.0,,,21.0,,234.0,130.0,104.0,4.0457,6.5766,,4.3538,33.0264,,137.0,7.0,,,36.0,,,9.0,,,5.0,47.0,41.0,6.0,178.0,92.0,86.0,,1.0,3.0,3.0,5.0,14.0,8.0,23.0,,1.0,168.0,6.0,4.0,19.0,637.0,,13.0,,,,,,,3.0,,57.0,20.0,96.0,,3.0,124.0,,,,,,,1.0,,5.0,6.0,20.0,14.0,23.0,4.0,25.0,0.0,10.0,11.0,,7.0,7.0,28.0,,,16.0,7.0,315.0,177.0,478.0,14.0,19.0,4.0,,6.0,2433.0,64.0,16.0,9.0,26.0,358.0,644.0,0.0,43.0,33.0,126.0,159.0,1097.0,,51.0,51.0,42.0,10.0,5.0,13.0,52.0,146.0,1.0,1.0
Nottm_Forest_17,2023-24,152760,Divock Origi,Nottingham Forest,Forward,Belgium,28.0,17.0,11.0,20.0,,,34.0,4.0,,,,,,6.0,,87.0,53.0,34.0,0.8273,1.397,,0.8166,6.2232,,38.0,14.0,,,20.0,,,1.0,,,,6.0,6.0,,59.0,36.0,23.0,,,,,2.0,3.0,2.0,6.0,,,40.0,2.0,1.0,5.0,130.0,,3.0,,,,,,,,,16.0,6.0,16.0,,,19.0,,,,,,,,,2.0,2.0,6.0,3.0,4.0,1.0,6.0,0.0,6.0,14.0,,3.0,3.0,9.0,,,4.0,5.0,62.0,30.0,84.0,2.0,4.0,3.0,,,600.0,22.0,2.0,14.0,8.0,93.0,131.0,0.0,10.0,6.0,26.0,42.0,250.0,,10.0,10.0,12.0,,,3.0,8.0,39.0,0.0,1.0
Nottm_Forest_17,2023-24,201440,Hwang Ui-Jo,Nottingham Forest,Forward,South Korea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0
Nottm_Forest_17,2023-24,551232,Rodrigo Ribeiro,Sporting CP,Forward,Portugal,3.0,1.0,2.0,4.0,,,3.0,,,,,,,,,7.0,5.0,2.0,0.0065,,,,,,5.0,1.0,,,4.0,,,,,,,,,,4.0,4.0,,,,,,,,1.0,,,,,,,,8.0,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,0.0,,4.0,,,,,,,,,6.0,,6.0,,,,,,14.0,2.0,,1.0,,4.0,8.0,0.0,,,3.0,2.0,13.0,,,,1.0,,,,1.0,2.0,0.0,0.0
Nottm_Forest_17,2023-24,536677,Esapa Osong,Nottingham Forest U21,Forward,England,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0
Nottm_Forest_17,2023-24,536681,Joe Gardner,Nottingham Forest U21,Forward,Ireland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0
Nottm_Forest_17,2024-25,20066,Wayne Hennessey,Nottingham Forest,Goalkeeper,Wales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0
Nottm_Forest_17,2024-25,85633,Matz Sels,Nottingham Forest,Goalkeeper,Belgium,19.0,2.0,17.0,38.0,,,,,,16.0,13.0,,,1.0,3.0,29.0,3.0,26.0,0.3237,,,,50.5475,,747.0,1.0,,,38.0,216.0,137.0,,270.0,5.0,,46.0,40.0,6.0,10.0,1.0,9.0,,,,,,,,2.0,,,95.0,,,,492.0,,,,1.0,3.0,,,,3.0,28.0,,,204.0,,,60.0,,120.0,1.0,91.0,28.0,52.0,,,,,,,,,38.0,0.0,,,,,,,,150.0,,259.0,224.0,214.0,179.0,,1.0,,,,3420.0,,54.0,1.0,10.0,479.0,902.0,0.0,,1.0,,464.0,1209.0,,,,,271.0,,461.0,37.0,3.0,0.0,4.0
Nottm_Forest_17,2024-25,475123,Carlos Miguel,Nottingham Forest,Goalkeeper,Brazil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0
Nottm_Forest_17,2024-25,485047,Morato,Nottingham Forest,Defender,Brazil,20.0,14.0,6.0,26.0,,,16.0,1.0,5.0,,3.0,,,,,68.0,36.0,32.0,0.0439,0.1802,,0.4446,18.0874,,165.0,5.0,,,26.0,3.0,,,3.0,,,14.0,13.0,1.0,48.0,22.0,26.0,,,,,1.0,1.0,10.0,,,,64.0,,,,290.0,,,,,,,,,,,20.0,9.0,36.0,,,59.0,,,,,,,,,1.0,,,1.0,1.0,,6.0,0.0,2.0,20.0,,,,2.0,,3.0,,13.0,90.0,146.0,223.0,8.0,14.0,1.0,1.0,2.0,893.0,3.0,75.0,11.0,2.0,81.0,304.0,0.0,1.0,22.0,2.0,68.0,467.0,,,,,20.0,,27.0,34.0,41.0,0.0,5.0
Nottm_Forest_17,2024-25,575476,Murillo,Nottingham Forest,Defender,Brazil,67.0,23.0,44.0,36.0,3.0,1.0,56.0,5.0,45.0,,11.0,3.0,,5.0,,218.0,88.0,130.0,1.1416,1.421,0.0988,1.6802,47.7425,,700.0,11.0,,3.0,36.0,48.0,2.0,,50.0,,2.0,44.0,38.0,6.0,151.0,65.0,86.0,,1.0,2.0,1.0,3.0,3.0,36.0,13.0,4.0,1.0,215.0,2.0,1.0,,1263.0,,,,1.0,,,,,3.0,,30.0,24.0,142.0,,,449.0,,,,,,,,,3.0,2.0,14.0,3.0,6.0,1.0,36.0,0.0,3.0,,,6.0,2.0,27.0,,15.0,,120.0,466.0,669.0,1009.0,17.0,36.0,8.0,,3.0,3191.0,20.0,242.0,27.0,6.0,351.0,1420.0,0.0,20.0,53.0,26.0,291.0,1995.0,,8.0,6.0,10.0,70.0,,167.0,80.0,124.0,0.0,6.0
Nottm_Forest_17,2024-25,215136,Neco Williams,Nottingham Forest,Defender,Wales,70.0,30.0,40.0,35.0,1.0,0.0,190.0,16.0,10.0,,7.0,,2.0,15.0,,316.0,125.0,191.0,1.5286,2.3008,0.0316,1.6858,37.8496,,348.0,16.0,,1.0,35.0,,,3.0,,,1.0,31.0,27.0,4.0,246.0,95.0,151.0,2.0,,1.0,1.0,6.0,4.0,31.0,15.0,,,94.0,10.0,2.0,2.0,835.0,,4.0,,,,,,,2.0,,63.0,32.0,110.0,,1.0,218.0,,,,,,,,,6.0,10.0,14.0,4.0,7.0,2.0,28.0,0.0,5.0,7.0,,13.0,12.0,18.0,,11.0,2.0,29.0,413.0,292.0,663.0,33.0,57.0,1.0,65.0,138.0,2590.0,40.0,120.0,24.0,43.0,353.0,850.0,0.0,21.0,90.0,47.0,158.0,1667.0,2.0,46.0,41.0,19.0,35.0,,61.0,50.0,97.0,0.0,7.0
Nottm_Forest_17,2024-25,114241,Harry Toffolo,Nottingham Forest,Defender,England,1.0,,1.0,4.0,,,5.0,1.0,2.0,,,1.0,1.0,,,8.0,2.0,6.0,0.0172,0.0172,,,1.7023,,16.0,1.0,,,4.0,,,,,,,2.0,2.0,,7.0,2.0,5.0,,,,,,,2.0,,,,1.0,1.0,,,36.0,,,,,,,,,,,3.0,,2.0,,,14.0,,,,,,,,,,1.0,,,,,1.0,0.0,,3.0,,,,,,,,1.0,20.0,8.0,27.0,2.0,3.0,,8.0,19.0,135.0,,10.0,1.0,,20.0,36.0,0.0,,5.0,2.0,8.0,90.0,1.0,4.0,3.0,,2.0,,5.0,1.0,3.0,0.0,1.0
Nottm_Forest_17,2024-25,106468,Álex Moreno,Aston Villa,Defender,Spain,14.0,11.0,3.0,15.0,,,51.0,5.0,5.0,,1.0,,,4.0,,103.0,61.0,42.0,,,,,,,147.0,9.0,,,15.0,,,1.0,,,,16.0,14.0,2.0,89.0,50.0,39.0,,,,,,,15.0,7.0,,,34.0,,,,320.0,,3.0,,,,,,,1.0,,16.0,6.0,50.0,,,88.0,,,,,,,,,,,1.0,,,,11.0,0.0,8.0,4.0,,5.0,4.0,8.0,,1.0,1.0,6.0,146.0,108.0,243.0,7.0,18.0,3.0,31.0,54.0,959.0,14.0,38.0,12.0,6.0,151.0,320.0,0.0,1.0,25.0,8.0,71.0,587.0,,14.0,14.0,8.0,10.0,,16.0,22.0,55.0,0.0,2.0
Nottm_Forest_17,2024-25,90585,Willy Boly,Nottingham Forest,Defender,Cote d’Ivoire,8.0,2.0,6.0,6.0,,,4.0,,2.0,,,,,1.0,,15.0,3.0,12.0,0.0045,0.0721,,0.2515,2.1325,,38.0,1.0,,,6.0,,,,,,,1.0,1.0,,7.0,1.0,6.0,,,,,,1.0,3.0,,,,16.0,,,,69.0,,,,,,,,,,,2.0,2.0,5.0,,,12.0,,,,,,,,,,,,1.0,1.0,,1.0,0.0,,5.0,,,,,,3.0,,5.0,15.0,40.0,50.0,5.0,1.0,,,,146.0,,12.0,1.0,,16.0,70.0,0.0,1.0,6.0,1.0,15.0,98.0,,,,,6.0,,9.0,4.0,6.0,0.0,1.0
Nottm_Forest_17,2024-25,227444,Nikola Milenkovic,Nottingham Forest,Defender,Serbia,141.0,40.0,101.0,37.0,,4.0,73.0,5.0,24.0,,13.0,2.0,,3.0,,225.0,67.0,158.0,0.5392,4.0219,,4.6769,49.3597,,365.0,5.0,,,37.0,,,2.0,,,5.0,45.0,39.0,6.0,84.0,27.0,57.0,1.0,2.0,,1.0,4.0,3.0,27.0,7.0,2.0,,368.0,1.0,,2.0,994.0,1.0,,,,,,,,3.0,,20.0,17.0,85.0,,2.0,220.0,,,,,,,,,4.0,1.0,16.0,3.0,8.0,,37.0,0.0,,,,,,1.0,,46.0,1.0,94.0,253.0,597.0,756.0,22.0,29.0,,,,3330.0,2.0,208.0,20.0,5.0,189.0,1026.0,0.0,24.0,51.0,65.0,176.0,1434.0,,,,,63.0,,85.0,49.0,91.0,1.0,4.0
Nottm_Forest_17,2024-25,159506,Ola Aina,Nottingham Forest U21,Defender,Nigeria,32.0,19.0,13.0,35.0,,1.0,161.0,3.0,12.0,,11.0,3.0,,15.0,,254.0,118.0,136.0,2.215,0.6385,,0.7365,42.3814,,449.0,15.0,,,35.0,,,1.0,,,2.0,39.0,33.0,6.0,222.0,99.0,123.0,1.0,,,1.0,1.0,,33.0,15.0,,1.0,319.0,2.0,,2.0,1012.0,,5.0,,1.0,,,,,3.0,,68.0,22.0,190.0,,1.0,98.0,,,,,,,,,1.0,2.0,6.0,,2.0,,35.0,0.0,7.0,,,13.0,13.0,33.0,,8.0,2.0,28.0,458.0,377.0,794.0,13.0,42.0,,105.0,159.0,3003.0,49.0,106.0,23.0,35.0,457.0,1027.0,0.0,8.0,55.0,22.0,205.0,1812.0,,46.0,46.0,27.0,34.0,1.0,61.0,78.0,144.0,1.0,5.0
Nottm_Forest_17,2024-25,549067,Zach Abbott,Nottingham Forest U21,Defender,England,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0
Nottm_Forest_17,2024-25,210462,Ibrahim Sangaré,Nottingham Forest,Midfielder,Cote d’Ivoire,20.0,10.0,10.0,13.0,,,47.0,,4.0,,,,,1.0,,84.0,38.0,46.0,0.208,0.0187,,0.041,8.129,,106.0,9.0,,,13.0,,,1.0,,,,6.0,5.0,1.0,64.0,28.0,36.0,1.0,,,,,,6.0,4.0,,,91.0,,1.0,,310.0,,,,,,,,,1.0,,15.0,6.0,42.0,,,76.0,,,,,,,,,,,,,1.0,1.0,7.0,0.0,6.0,6.0,,2.0,2.0,,,1.0,3.0,10.0,134.0,141.0,263.0,14.0,14.0,1.0,,1.0,590.0,5.0,13.0,15.0,8.0,57.0,320.0,0.0,1.0,28.0,7.0,47.0,421.0,,,,1.0,3.0,3.0,11.0,19.0,36.0,0.0,3.0
Nottm_Forest_17,2024-25,215379,Elliot Anderson,Nottingham Forest,Midfielder,England,87.0,30.0,57.0,37.0,,1.0,272.0,20.0,9.0,,2.0,,48.0,13.0,,462.0,220.0,242.0,3.6287,2.1106,,1.9947,40.9173,,445.0,30.0,,,37.0,,,6.0,,,2.0,37.0,32.0,5.0,375.0,190.0,185.0,1.0,,,1.0,12.0,3.0,31.0,31.0,,,245.0,8.0,2.0,4.0,1257.0,,4.0,,,,,,,3.0,,74.0,39.0,207.0,,2.0,327.0,,,,,,,,,12.0,8.0,13.0,3.0,7.0,2.0,33.0,0.0,20.0,4.0,21.0,23.0,2.0,36.0,,6.0,24.0,45.0,668.0,416.0,1016.0,36.0,56.0,7.0,1.0,1.0,2742.0,79.0,68.0,49.0,58.0,444.0,1289.0,0.0,20.0,92.0,80.0,228.0,2006.0,24.0,63.0,33.0,30.0,33.0,,61.0,63.0,167.0,0.0,10.0
Nottm_Forest_17,2024-25,222531,Morgan Gibbs-White,Nottingham Forest,Midfielder,England,96.0,55.0,41.0,34.0,4.0,5.0,253.0,13.0,5.0,,3.0,,1.0,13.0,,342.0,188.0,154.0,4.6878,6.3379,0.2824,7.199,39.8853,,380.0,18.0,1.0,4.0,34.0,,,8.0,,,7.0,34.0,29.0,5.0,246.0,133.0,113.0,,2.0,,2.0,5.0,10.0,23.0,43.0,,1.0,320.0,8.0,5.0,7.0,1196.0,,6.0,,,,,,,2.0,,40.0,13.0,127.0,1.0,4.0,260.0,,,,,,,1.0,,5.0,8.0,26.0,10.0,22.0,5.0,34.0,0.0,20.0,,,13.0,13.0,31.0,,3.0,62.0,51.0,706.0,286.0,928.0,21.0,22.0,19.0,,1.0,2822.0,79.0,29.0,38.0,40.0,431.0,1213.0,1.0,48.0,43.0,97.0,234.0,1739.0,,32.0,32.0,35.0,11.0,4.0,31.0,46.0,203.0,2.0,9.0
Nottm_Forest_17,2024-25,250199,Nicolás Domínguez,Nottingham Forest,Midfielder,Argentina,50.0,23.0,27.0,34.0,,,173.0,3.0,12.0,,3.0,,,4.0,,246.0,112.0,134.0,1.5867,1.5282,,1.2335,29.409,,292.0,17.0,,,34.0,,,1.0,,,,27.0,26.0,1.0,196.0,89.0,107.0,,,,,,7.0,29.0,12.0,,,290.0,3.0,2.0,1.0,884.0,,1.0,,,,,,,3.0,,37.0,26.0,114.0,,,172.0,,,,,,,,,,3.0,9.0,7.0,9.0,2.0,23.0,0.0,18.0,11.0,,2.0,2.0,3.0,,3.0,14.0,22.0,469.0,346.0,791.0,41.0,45.0,7.0,,6.0,1970.0,16.0,52.0,33.0,18.0,166.0,927.0,0.0,18.0,86.0,34.0,114.0,1276.0,,5.0,4.0,4.0,9.0,1.0,19.0,34.0,95.0,0.0,9.0
Nottm_Forest_17,2024-25,204968,Ryan Yates,Nottingham Forest,Midfielder,England,78.0,30.0,48.0,35.0,,2.0,139.0,11.0,10.0,,6.0,,2.0,13.0,,269.0,124.0,145.0,0.4984,2.2996,,2.3637,26.8729,,220.0,20.0,,,35.0,,,1.0,,,2.0,27.0,23.0,4.0,191.0,94.0,97.0,2.0,,1.0,0.0,3.0,5.0,26.0,17.0,,,198.0,8.0,2.0,7.0,691.0,,1.0,,,,,,,1.0,,47.0,28.0,104.0,,2.0,190.0,,,,,,,,,3.0,8.0,13.0,5.0,9.0,2.0,18.0,0.0,5.0,17.0,,,,9.0,,1.0,6.0,10.0,340.0,278.0,608.0,21.0,21.0,,,,1904.0,23.0,60.0,53.0,49.0,188.0,747.0,0.0,22.0,42.0,43.0,129.0,1115.0,,8.0,8.0,5.0,16.0,,31.0,39.0,98.0,0.0,10.0
Nottm_Forest_17,2024-25,513046,Danilo,Nottingham Forest,Midfielder,Brazil,3.0,2.0,1.0,8.0,,,24.0,,1.0,,,,1.0,,,22.0,10.0,12.0,0.0237,,,,4.685,,41.0,,,,8.0,,,,,,,4.0,4.0,,19.0,8.0,11.0,,,,,,,4.0,,,,30.0,,,,117.0,,,,,,,,,,,6.0,1.0,19.0,,,22.0,,,,,,,,,,,,,,,5.0,0.0,5.0,3.0,,,,3.0,,3.0,,6.0,43.0,51.0,88.0,4.0,4.0,,,,275.0,3.0,2.0,2.0,,36.0,117.0,0.0,,8.0,,23.0,156.0,1.0,3.0,2.0,3.0,1.0,,3.0,10.0,20.0,0.0,0.0
Nottm_Forest_17,2024-25,210156,Taiwo Awoniyi,Nottingham Forest,Forward,Nigeria,52.0,38.0,14.0,26.0,,1.0,20.0,1.0,,,,,,4.0,,104.0,71.0,33.0,0.1174,2.1211,,1.4272,8.1775,,26.0,2.0,,,26.0,,,,,,1.0,10.0,8.0,2.0,52.0,33.0,19.0,,,,0.0,1.0,3.0,,2.0,,1.0,24.0,,,1.0,94.0,,1.0,,,,,,,,,5.0,1.0,18.0,,,24.0,,,,,,,,,1.0,,5.0,3.0,4.0,,3.0,0.0,3.0,23.0,,,,4.0,,,9.0,1.0,47.0,14.0,60.0,3.0,3.0,1.0,,,400.0,24.0,7.0,8.0,10.0,79.0,94.0,0.0,9.0,6.0,23.0,33.0,198.0,,2.0,2.0,5.0,1.0,,3.0,2.0,30.0,0.0,0.0
Nottm_Forest_17,2024-25,60689,Chris Wood,Nottingham Forest U21,Forward,New Zealand,240.0,146.0,94.0,36.0,,9.0,117.0,12.0,7.0,,1.0,1.0,,12.0,,340.0,212.0,128.0,1.5208,13.3505,,16.6908,40.3387,,143.0,4.0,,,36.0,,,3.0,,,20.0,37.0,33.0,4.0,100.0,66.0,34.0,,8.0,1.0,11.0,10.0,11.0,5.0,19.0,,3.0,126.0,2.0,4.0,28.0,484.0,,,,,,,3.0,3.0,3.0,,12.0,5.0,50.0,,9.0,98.0,,,,,,,,,10.0,2.0,21.0,11.0,35.0,4.0,35.0,0.0,21.0,1.0,,1.0,1.0,4.0,,2.0,54.0,14.0,202.0,113.0,300.0,1.0,5.0,2.0,,,2976.0,36.0,28.0,25.0,24.0,286.0,484.0,0.0,56.0,6.0,111.0,170.0,827.0,,,,8.0,3.0,7.0,8.0,31.0,162.0,8.0,1.0
Nottm_Forest_17,2024-25,209046,Callum Hudson-Odoi,Nottingham Forest,Forward,England,13.0,10.0,3.0,31.0,,2.0,283.0,11.0,,,3.0,,5.0,11.0,,155.0,68.0,87.0,2.6052,2.4741,,3.1011,26.2749,,144.0,5.0,1.0,,31.0,,,2.0,,,5.0,23.0,19.0,4.0,142.0,58.0,84.0,1.0,,2.0,3.0,6.0,9.0,13.0,42.0,,,59.0,5.0,3.0,8.0,744.0,,4.0,,,,,,,1.0,,27.0,11.0,92.0,,5.0,269.0,,,,,,,1.0,,6.0,5.0,9.0,9.0,17.0,3.0,25.0,0.0,17.0,6.0,2.0,17.0,15.0,37.0,,1.0,28.0,26.0,539.0,147.0,643.0,8.0,14.0,5.0,1.0,5.0,2201.0,41.0,12.0,12.0,25.0,242.0,755.0,0.0,26.0,22.0,80.0,86.0,1116.0,3.0,62.0,58.0,18.0,7.0,1.0,19.0,20.0,67.0,2.0,2.0
Nottm_Forest_17,2024-25,569014,Eric da Silva Moreira,Nottingham Forest U21,Forward,Germany,,,,2.0,,,3.0,,,,,,,,,7.0,5.0,2.0,0.002,,,,0.8249,,1.0,,,,2.0,,,,,,,,,,7.0,5.0,2.0,,,,,,,1.0,,,,2.0,,,,6.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,0.0,,2.0,,,,,,,,,1.0,4.0,5.0,,2.0,,,2.0,28.0,1.0,,,,3.0,6.0,0.0,,2.0,,1.0,13.0,,,,1.0,,,,1.0,1.0,0.0,0.0
