team_dir,season,playerId,playerName,team,position,nationality,aerialDuels,aerialDuelsLost,aerialDuelsWon,appearances,attemptsFromSetPieces,awayGoals,backwardPasses,blockedShots,blocks,catches,cleanSheets,clearancesOffTheLine,cornersTakenInclShortCorners,cornersWon,crossesNotClaimed,drops,duels,duelsLost,duelsWon,forwardPasses,foulWonPenalty,gamesPlayed,gkSuccessfulDistribution,gkUnsuccessfulDistribution,goalAssists,goalKicks,goalkeeperSmother,goals,goalsConceded,goalsConcededInsideBox,goalsConcededOutsideBox,groundDuels,groundDuelsLost,groundDuelsWon,handballsConceded,headedGoals,hitWoodwork,homeGoals,interceptions,keyPassesAttemptAssists,lastPlayerTackle,leftFootGoals,leftsidePasses,offsides,openPlayPasses,otherGoals,overruns,ownGoalScored,penaltiesConceded,penaltiesFaced,penaltiesSaved,penaltiesTaken,penaltyGoals,penaltyGoalsConceded,punches,recoveries,redCards2ndYellow,rightFootGoals,rightsidePasses,savesFromPenalty,savesMade,savesMadeCaught,savesMadeFromInsideBox,savesMadeFromOutsideBox,savesMadeParried,secondGoalAssists,setPiecesGoals,shotsOffTargetIncWoodwork,shotsOnTargetIncGoals,starts,straightRedCards,substituteOff,substituteOn,successfulCornersIntoBox,successfulCrossesAndCorners,successfulCrossesOpenPlay,successfulDribbles,successfulLaunches,successfulLayoffs,successfulLongPasses,successfulPassesOppositionHalf,successfulPassesOwnHalf,successfulShortPasses,tacklesLost,tacklesWon,throughBalls,throwInsToOppositionPlayer,throwInsToOwnPlayer,timePlayed,timesTackled,totalClearances,totalFoulsConceded,totalFoulsWon,totalLossesOfPossession,totalPasses,totalRedCards,totalShots,totalTackles,totalTouchesInOppositionBox,totalUnsuccessfulPassesExclCrossesAndCorners,touches,unsuccessfulCornersIntoBox,unsuccessfulCrossesAndCorners,unsuccessfulCrossesOpenPlay,unsuccessfulDribbles,unsuccessfulLaunches,unsuccessfulLayoffs,unsuccessfulLongPasses,unsuccessfulPassesOwnHalf,unsuccessfulShortPasses,winningGoal,yellowCards
Wigan_111,2011-12,61538,Callum McManaman,Wigan Athletic,Midfielder,England,,,,2.0,,,1.0,,,,,,,,,,1.0,1.0,,2.0,,2.0,,,,,,,,,,1.0,1.0,,,,,,,1.0,,,1.0,,7.0,,,,,,,,,,,,,,3.0,,,,,,,,,2.0,,,0.0,,2.0,,,,,,,,6.0,1.0,7.0,,,,,,18.0,,,1.0,,1.0,7.0,0.0,2.0,,3.0,,10.0,,,,,,,,,,0.0,1.0
Wigan_111,2011-12,50471,James McArthur,Crystal Palace,Midfielder,Scotland,38.0,15.0,23.0,31.0,,2.0,178.0,6.0,4.0,,5.0,,,1.0,,,210.0,101.0,109.0,335.0,,31.0,,,1.0,,,3.0,23.0,18.0,5.0,172.0,86.0,86.0,1.0,,,1.0,31.0,15.0,,1.0,367.0,,1186.0,,1.0,,,,,,,3.0,,90.0,,2.0,317.0,,,,,,,,,4.0,6.0,18.0,0.0,5.0,13.0,,1.0,1.0,11.0,5.0,27.0,85.0,541.0,466.0,921.0,15.0,45.0,4.0,1.0,8.0,1745.0,29.0,31.0,41.0,15.0,247.0,1197.0,0.0,10.0,60.0,14.0,191.0,1457.0,,6.0,6.0,7.0,16.0,2.0,30.0,51.0,161.0,2.0,4.0
Wigan_111,2011-12,28147,Mohamed Diamé,Newcastle United,Midfielder,Senegal,23.0,12.0,11.0,26.0,1.0,1.0,114.0,9.0,3.0,,3.0,,2.0,12.0,,,289.0,142.0,147.0,206.0,,26.0,,,,,,3.0,31.0,27.0,4.0,266.0,130.0,136.0,,,,2.0,26.0,18.0,,1.0,222.0,,723.0,,7.0,,,,,,,2.0,,86.0,,2.0,191.0,,,,,,,,,18.0,10.0,18.0,0.0,4.0,8.0,,3.0,3.0,35.0,1.0,38.0,83.0,382.0,236.0,532.0,23.0,61.0,4.0,,5.0,1594.0,75.0,18.0,34.0,17.0,247.0,733.0,0.0,28.0,84.0,31.0,118.0,1114.0,,15.0,15.0,48.0,3.0,1.0,23.0,22.0,95.0,0.0,4.0
Wigan_111,2011-12,33298,Jean Beausejour,Wigan Athletic,Midfielder,Chile,19.0,9.0,10.0,16.0,,,157.0,1.0,3.0,,4.0,,46.0,19.0,,,114.0,58.0,56.0,170.0,,16.0,,,5.0,,,,16.0,11.0,5.0,95.0,49.0,46.0,1.0,,,,26.0,33.0,,,24.0,5.0,576.0,,3.0,,,,,,,,,66.0,,,248.0,,,,,,,,,2.0,3.0,16.0,0.0,3.0,,18.0,40.0,20.0,7.0,4.0,17.0,13.0,353.0,155.0,455.0,3.0,12.0,3.0,5.0,65.0,1391.0,34.0,20.0,14.0,24.0,304.0,599.0,0.0,5.0,15.0,24.0,131.0,996.0,23.0,101.0,74.0,14.0,11.0,,17.0,46.0,114.0,0.0,1.0
Wigan_111,2011-12,49724,Franco Di Santo,FC Schalke 04,Forward,Argentina,75.0,52.0,23.0,32.0,1.0,3.0,158.0,20.0,3.0,,1.0,,1.0,27.0,,,307.0,189.0,118.0,114.0,1.0,32.0,,,1.0,,,7.0,34.0,29.0,5.0,232.0,137.0,95.0,4.0,,,4.0,23.0,20.0,,,109.0,17.0,508.0,,7.0,,,,,,,1.0,,36.0,,7.0,131.0,,,,,,,,,22.0,27.0,24.0,0.0,17.0,8.0,1.0,4.0,4.0,25.0,,60.0,24.0,271.0,113.0,356.0,3.0,22.0,6.0,,6.0,2038.0,90.0,12.0,46.0,45.0,319.0,512.0,0.0,49.0,25.0,94.0,132.0,944.0,,31.0,31.0,31.0,,12.0,8.0,21.0,124.0,4.0,4.0
Wigan_111,2011-12,55415,Conor Sammon,Sheffield United,Forward,Ireland,36.0,28.0,8.0,25.0,,,45.0,5.0,,,,,,3.0,,,107.0,82.0,25.0,25.0,,25.0,,,,,,,15.0,9.0,6.0,71.0,54.0,17.0,,,,,1.0,15.0,,,40.0,5.0,150.0,,4.0,,,,,,,,,11.0,,,40.0,,,,,,,,,9.0,2.0,8.0,1.0,7.0,17.0,,1.0,1.0,7.0,,21.0,6.0,93.0,24.0,110.0,1.0,4.0,,,1.0,835.0,31.0,7.0,18.0,5.0,106.0,150.0,1.0,11.0,5.0,38.0,34.0,278.0,,5.0,5.0,7.0,,1.0,,2.0,34.0,0.0,1.0
Wigan_111,2011-12,37334,Hugo Rodallega,Fulham,Forward,Colombia,44.0,28.0,16.0,23.0,4.0,,,20.0,,,1.0,,2.0,7.0,,,114.0,74.0,40.0,,1.0,23.0,,,4.0,,,2.0,27.0,21.0,6.0,70.0,46.0,24.0,4.0,,1.0,,6.0,18.0,,,,15.0,,,,,,,,,,,,47.0,,2.0,,,,,,,,,1.0,19.0,17.0,11.0,0.0,2.0,12.0,1.0,2.0,1.0,6.0,1.0,29.0,21.0,251.0,51.0,279.0,,2.0,4.0,1.0,4.0,1243.0,,10.0,20.0,16.0,,401.0,0.0,36.0,2.0,,101.0,571.0,1.0,8.0,7.0,12.0,3.0,6.0,8.0,9.0,93.0,,1.0
Wigan_111,2012-13,78315,Joel Robles,Leeds United,Goalkeeper,Spain,3.0,,3.0,9.0,,,,,,10.0,1.0,,,,1.0,1.0,5.0,,5.0,176.0,,9.0,75.0,36.0,,81.0,4.0,,16.0,13.0,3.0,2.0,,2.0,,,,,,,,,31.0,,107.0,,,,,,,,,,7.0,67.0,,,26.0,,22.0,3.0,14.0,8.0,4.0,,,,,9.0,0.0,,,,1.0,1.0,,20.0,,68.0,40.0,91.0,62.0,,,,,,810.0,,12.0,1.0,,106.0,233.0,0.0,,,,103.0,318.0,,,,,44.0,,99.0,18.0,4.0,0.0,0.0
Wigan_111,2012-13,2521,Mike Pollitt,Wigan Athletic,Goalkeeper,England,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0
Wigan_111,2012-13,28491,Ali Al Habsi,West Bromwich Albion U23,Goalkeeper,Oman,4.0,,4.0,29.0,,,,,,29.0,4.0,,,,4.0,1.0,9.0,1.0,8.0,501.0,,29.0,303.0,101.0,,286.0,4.0,,57.0,49.0,8.0,5.0,1.0,4.0,,,,,1.0,1.0,,,89.0,,303.0,,,1.0,1.0,7.0,1.0,,,6.0,21.0,183.0,,,76.0,1.0,85.0,18.0,43.0,42.0,19.0,,,,1.0,29.0,0.0,,,,,,1.0,79.0,,224.0,98.0,335.0,209.0,,,,,,2610.0,,35.0,1.0,2.0,244.0,666.0,0.0,1.0,,1.0,233.0,957.0,,,,,103.0,,222.0,72.0,11.0,0.0,0.0
Wigan_111,2012-13,43035,Antolin Alcaraz,Everton,Defender,Paraguay,26.0,11.0,15.0,10.0,,,21.0,,3.0,,2.0,,,2.0,,,83.0,37.0,46.0,148.0,,10.0,,,,,,,9.0,8.0,1.0,57.0,26.0,31.0,,,,,28.0,3.0,1.0,,100.0,1.0,341.0,,,,,,,,,1.0,,49.0,,,79.0,,,,,,,,,1.0,2.0,8.0,0.0,1.0,2.0,,1.0,1.0,4.0,3.0,2.0,46.0,110.0,182.0,245.0,2.0,22.0,,2.0,4.0,691.0,5.0,43.0,10.0,3.0,72.0,348.0,0.0,3.0,24.0,8.0,57.0,481.0,,2.0,2.0,,8.0,,12.0,18.0,45.0,0.0,2.0
Wigan_111,2012-13,17906,Iván Ramis,Eibar,Defender,Spain,46.0,24.0,22.0,16.0,1.0,1.0,51.0,1.0,4.0,,3.0,1.0,,1.0,,,137.0,67.0,70.0,311.0,,16.0,,,,,,2.0,27.0,25.0,2.0,91.0,43.0,48.0,,1.0,1.0,1.0,21.0,1.0,,1.0,270.0,1.0,717.0,,1.0,,1.0,,,,,3.0,,69.0,,,116.0,,,,,,,,,2.0,3.0,16.0,0.0,2.0,,,,,7.0,7.0,1.0,77.0,230.0,413.0,566.0,4.0,29.0,,9.0,29.0,1398.0,8.0,82.0,19.0,8.0,127.0,748.0,0.0,5.0,33.0,4.0,105.0,979.0,,1.0,1.0,,20.0,,33.0,40.0,72.0,2.0,1.0
Wigan_111,2012-13,11911,Gary Caldwell,Wigan Athletic,Defender,Scotland,61.0,35.0,26.0,25.0,,0.0,45.0,1.0,23.0,,4.0,,,4.0,,,136.0,75.0,61.0,409.0,,25.0,,,1.0,,,1.0,49.0,42.0,7.0,75.0,40.0,35.0,,1.0,,1.0,48.0,8.0,,,381.0,,1015.0,,,1.0,,,,,,5.0,,90.0,,,240.0,,,,,,,,,4.0,3.0,25.0,0.0,6.0,,,1.0,1.0,2.0,15.0,6.0,119.0,268.0,618.0,766.0,10.0,14.0,,,2.0,2088.0,2.0,114.0,29.0,9.0,200.0,1075.0,0.0,7.0,24.0,14.0,190.0,1331.0,,2.0,2.0,,52.0,,81.0,62.0,109.0,0.0,9.0
Wigan_111,2012-13,3296,Emmerson Boyce,Blackpool,Defender,Barbados,129.0,44.0,85.0,36.0,,2.0,199.0,5.0,11.0,,4.0,,,3.0,,,320.0,124.0,196.0,535.0,,36.0,,,,,,4.0,66.0,56.0,10.0,191.0,80.0,111.0,,2.0,1.0,2.0,76.0,17.0,1.0,,463.0,,1266.0,,3.0,1.0,,,,,,6.0,,113.0,,2.0,89.0,,,,,,,,,14.0,7.0,36.0,0.0,7.0,,,17.0,17.0,18.0,29.0,1.0,49.0,559.0,428.0,921.0,20.0,54.0,,21.0,162.0,3146.0,39.0,106.0,24.0,19.0,449.0,1286.0,0.0,21.0,74.0,45.0,316.0,1971.0,,38.0,38.0,24.0,81.0,1.0,41.0,109.0,275.0,0.0,5.0
Wigan_111,2012-13,16234,Ronnie Stam,Standard Liège,Defender,Netherlands,11.0,8.0,3.0,17.0,,,83.0,2.0,,,,,6.0,17.0,,,121.0,65.0,56.0,102.0,,17.0,,,,,,,24.0,21.0,3.0,110.0,57.0,53.0,,,,,18.0,7.0,,,165.0,1.0,366.0,,2.0,,,,,,,3.0,,60.0,,,27.0,,,,,,,,,2.0,2.0,11.0,0.0,6.0,6.0,,9.0,9.0,23.0,,3.0,16.0,175.0,151.0,301.0,6.0,15.0,,6.0,78.0,1009.0,32.0,15.0,13.0,9.0,203.0,377.0,0.0,4.0,21.0,16.0,60.0,713.0,,83.0,83.0,20.0,12.0,,8.0,24.0,52.0,0.0,0.0
Wigan_111,2012-13,48730,Piscu,Wigan Athletic,Defender,Spain,12.0,5.0,7.0,5.0,,,2.0,,,,,,,,,,40.0,12.0,28.0,42.0,,5.0,,,,,,,8.0,6.0,2.0,28.0,7.0,21.0,,,,,20.0,1.0,,,45.0,,143.0,,,,,,,,,,,14.0,,,56.0,,,,,,,,,,,3.0,0.0,,2.0,,,,,2.0,,13.0,21.0,100.0,108.0,4.0,15.0,,,,355.0,,32.0,6.0,2.0,24.0,145.0,0.0,,19.0,,24.0,220.0,,,,,8.0,,2.0,10.0,22.0,0.0,1.0
Wigan_111,2012-13,74235,Roman Golobart,Wigan Athletic,Defender,Spain,8.0,6.0,2.0,3.0,,,5.0,1.0,,,,,,,,,21.0,9.0,12.0,44.0,,3.0,,,,,,,4.0,3.0,1.0,13.0,3.0,10.0,,,,,6.0,,1.0,,33.0,,93.0,,,,,,,,,,,15.0,,,11.0,,,,,,,,,1.0,,2.0,0.0,,1.0,,,,1.0,1.0,,6.0,21.0,45.0,60.0,,6.0,,1.0,1.0,213.0,,9.0,2.0,3.0,28.0,93.0,0.0,1.0,6.0,2.0,27.0,123.0,,,,,8.0,,10.0,13.0,17.0,0.0,1.0
Wigan_111,2012-13,83325,Jordan Mustoe,Wigan Athletic,Defender,England,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0
Wigan_111,2012-13,34285,Maynor Figueroa,Hull City,Defender,Honduras,101.0,62.0,39.0,33.0,3.0,1.0,107.0,11.0,23.0,,5.0,1.0,,11.0,,,306.0,148.0,158.0,814.0,,33.0,,1.0,1.0,1.0,,1.0,56.0,48.0,8.0,205.0,86.0,119.0,2.0,,,0.0,73.0,15.0,,1.0,143.0,,1657.0,,11.0,,3.0,,,,,5.0,,139.0,,,654.0,,,,,,,,,23.0,5.0,33.0,1.0,3.0,,,11.0,11.0,20.0,16.0,2.0,155.0,704.0,644.0,1182.0,19.0,51.0,3.0,32.0,102.0,2815.0,15.0,121.0,43.0,29.0,500.0,1718.0,1.0,28.0,70.0,15.0,381.0,2359.0,,26.0,26.0,8.0,75.0,,128.0,99.0,253.0,0.0,6.0
Wigan_111,2012-13,16210,Paul Scharner,Wigan Athletic,Defender,Austria,43.0,10.0,33.0,14.0,,,50.0,3.0,4.0,,2.0,,,4.0,,,116.0,47.0,69.0,237.0,,14.0,,,1.0,,,,28.0,22.0,6.0,73.0,37.0,36.0,,,,,57.0,5.0,,,195.0,1.0,602.0,,1.0,,,,,,,,,79.0,,,136.0,,,,,,,,,3.0,3.0,14.0,0.0,,,,,,3.0,10.0,3.0,50.0,194.0,318.0,462.0,5.0,19.0,1.0,2.0,12.0,1260.0,9.0,75.0,15.0,9.0,125.0,618.0,0.0,6.0,24.0,13.0,106.0,840.0,,4.0,4.0,2.0,20.0,,14.0,39.0,92.0,0.0,5.0
Wigan_111,2012-13,106458,Eduard Campabadal,Zamora FC,Defender,Spain,,,,1.0,,,1.0,,,,,,,,,,1.0,,1.0,,,1.0,,,,,,,,,,1.0,,1.0,,,,,,1.0,,,2.0,,3.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,2.0,,2.0,,,,,,2.0,,,,1.0,2.0,3.0,0.0,,,3.0,1.0,5.0,,,,,,,,,1.0,0.0,0.0
Wigan_111,2012-13,50472,James McCarthy,Celtic,Midfielder,Ireland,36.0,21.0,15.0,38.0,,0.0,310.0,16.0,19.0,,5.0,2.0,,8.0,,,342.0,152.0,190.0,542.0,,38.0,,,2.0,,,3.0,72.0,61.0,11.0,306.0,131.0,175.0,3.0,,,3.0,76.0,34.0,,,782.0,1.0,2159.0,,7.0,,1.0,,,,,6.0,,195.0,,3.0,556.0,,,,,,,,,12.0,9.0,38.0,0.0,2.0,,,4.0,4.0,27.0,8.0,65.0,178.0,1081.0,835.0,1734.0,25.0,74.0,2.0,,5.0,3374.0,45.0,61.0,48.0,49.0,385.0,2190.0,0.0,21.0,99.0,20.0,278.0,2729.0,,15.0,15.0,19.0,22.0,1.0,54.0,61.0,224.0,0.0,7.0
Wigan_111,2012-13,19556,David Jones,Wrexham,Midfielder,England,13.0,6.0,7.0,13.0,1.0,,88.0,5.0,1.0,,,,17.0,2.0,,,68.0,34.0,34.0,160.0,,13.0,,,,,,,21.0,15.0,6.0,55.0,28.0,27.0,1.0,,,,27.0,5.0,,,153.0,,581.0,,,,,,,,,3.0,,41.0,,,197.0,,,,,,,,,3.0,3.0,8.0,0.0,6.0,5.0,1.0,1.0,,4.0,2.0,5.0,33.0,321.0,224.0,511.0,5.0,14.0,,1.0,5.0,809.0,11.0,14.0,10.0,4.0,90.0,598.0,0.0,6.0,19.0,11.0,54.0,728.0,13.0,17.0,2.0,2.0,2.0,,8.0,17.0,46.0,0.0,1.0
Wigan_111,2012-13,14469,Albert Crusat,Wigan Athletic,Midfielder,Spain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0
Wigan_111,2012-13,16045,Ben Watson,Charlton Athletic,Midfielder,England,8.0,5.0,3.0,12.0,1.0,1.0,48.0,1.0,5.0,,1.0,,3.0,4.0,,,64.0,36.0,28.0,150.0,,12.0,,,,,,1.0,14.0,12.0,2.0,56.0,31.0,25.0,2.0,,,0.0,27.0,3.0,,1.0,177.0,,559.0,,,,,,,,,,,40.0,,,204.0,,,,,,,,,7.0,6.0,7.0,0.0,4.0,5.0,1.0,1.0,,2.0,2.0,13.0,80.0,318.0,190.0,427.0,5.0,12.0,,,1.0,624.0,8.0,12.0,13.0,6.0,98.0,579.0,0.0,13.0,17.0,5.0,72.0,699.0,2.0,11.0,7.0,3.0,3.0,,21.0,12.0,51.0,2.0,1.0
Wigan_111,2012-13,9110,Shaun Maloney,Hull City,Midfielder,Scotland,47.0,41.0,6.0,36.0,15.0,4.0,416.0,11.0,3.0,,4.0,,65.0,30.0,,,355.0,195.0,160.0,361.0,,36.0,,,8.0,,,6.0,60.0,52.0,8.0,308.0,154.0,154.0,4.0,,2.0,2.0,40.0,58.0,,,345.0,9.0,1560.0,,8.0,,,,,1.0,1.0,5.0,,125.0,,6.0,471.0,,,,,,,,2.0,18.0,27.0,34.0,0.0,9.0,2.0,15.0,30.0,10.0,23.0,,91.0,47.0,1062.0,400.0,1385.0,7.0,35.0,12.0,,26.0,2945.0,101.0,18.0,34.0,89.0,405.0,1593.0,0.0,45.0,42.0,120.0,161.0,2196.0,34.0,85.0,37.0,38.0,5.0,6.0,10.0,27.0,151.0,0.0,6.0
Wigan_111,2012-13,50023,Jordi Gómez,Omonia Nicosia,Midfielder,Spain,28.0,20.0,8.0,32.0,8.0,0.0,145.0,17.0,1.0,,1.0,,22.0,13.0,,,155.0,83.0,72.0,270.0,,32.0,,,1.0,,,3.0,31.0,26.0,5.0,127.0,63.0,64.0,2.0,1.0,2.0,3.0,29.0,38.0,,1.0,282.0,9.0,859.0,,2.0,,,,,,,2.0,,68.0,,1.0,183.0,,,,,,,,,28.0,14.0,17.0,1.0,9.0,15.0,6.0,9.0,2.0,6.0,2.0,54.0,43.0,562.0,202.0,712.0,6.0,20.0,15.0,,5.0,1514.0,35.0,13.0,17.0,32.0,233.0,880.0,1.0,42.0,26.0,41.0,125.0,1181.0,10.0,32.0,14.0,7.0,11.0,6.0,12.0,19.0,113.0,2.0,4.0
Wigan_111,2012-13,61538,Callum McManaman,Wigan Athletic,Midfielder,England,5.0,4.0,1.0,20.0,,1.0,61.0,4.0,1.0,,,,1.0,8.0,,,95.0,46.0,49.0,46.0,,20.0,,,,,,2.0,11.0,9.0,2.0,90.0,42.0,48.0,1.0,,,1.0,7.0,6.0,,1.0,53.0,2.0,189.0,,4.0,,,,,,,1.0,,19.0,,1.0,29.0,,,,,,,,,5.0,5.0,8.0,0.0,7.0,12.0,,2.0,2.0,18.0,2.0,8.0,5.0,122.0,38.0,153.0,2.0,20.0,1.0,1.0,1.0,637.0,27.0,9.0,10.0,8.0,101.0,189.0,0.0,10.0,22.0,41.0,31.0,351.0,1.0,23.0,22.0,18.0,4.0,,2.0,10.0,29.0,2.0,0.0
Wigan_111,2012-13,50471,James McArthur,Crystal Palace,Midfielder,Scotland,49.0,26.0,23.0,34.0,,2.0,243.0,8.0,25.0,,2.0,1.0,3.0,6.0,,,295.0,142.0,153.0,466.0,,34.0,,,2.0,,,3.0,56.0,47.0,9.0,246.0,116.0,130.0,,1.0,1.0,1.0,53.0,25.0,,,529.0,,1625.0,,2.0,,,,,,,5.0,,162.0,,2.0,413.0,,,,,,,,,8.0,12.0,24.0,0.0,4.0,10.0,,1.0,1.0,15.0,7.0,31.0,135.0,790.0,615.0,1269.0,13.0,76.0,4.0,1.0,33.0,2407.0,50.0,37.0,32.0,26.0,344.0,1651.0,0.0,20.0,89.0,29.0,247.0,2090.0,,9.0,9.0,13.0,30.0,1.0,36.0,70.0,211.0,2.0,7.0
Wigan_111,2012-13,50105,Roger Espinoza,Wigan Athletic,Midfielder,Honduras,26.0,8.0,18.0,12.0,,0.0,63.0,,3.0,,,,1.0,5.0,,,86.0,39.0,47.0,110.0,,12.0,,,2.0,,,1.0,15.0,13.0,2.0,60.0,31.0,29.0,,,,1.0,25.0,10.0,,1.0,71.0,,354.0,,,,,,,,,,,39.0,,,114.0,,,,,,,1.0,,1.0,1.0,6.0,0.0,2.0,6.0,,7.0,7.0,4.0,,17.0,18.0,187.0,103.0,265.0,4.0,14.0,4.0,1.0,21.0,605.0,17.0,8.0,10.0,7.0,128.0,358.0,0.0,2.0,18.0,12.0,75.0,519.0,1.0,19.0,18.0,6.0,2.0,,7.0,16.0,68.0,0.0,1.0
Wigan_111,2012-13,76227,Fraser Fyvie,Wigan Athletic,Midfielder,Scotland,,,,1.0,,,5.0,,,,,,,,,,1.0,,1.0,4.0,,1.0,,,,,,,,,,1.0,,1.0,,,,,1.0,,,,3.0,,20.0,,,,,,,,,,,2.0,,,8.0,,,,,,,,,,,,0.0,,1.0,,,,,,2.0,1.0,12.0,6.0,17.0,,1.0,,,,21.0,,,,,2.0,20.0,0.0,,1.0,,2.0,22.0,,,,,,,1.0,1.0,1.0,0.0,0.0
Wigan_111,2012-13,33298,Jean Beausejour,Wigan Athletic,Midfielder,Chile,53.0,31.0,22.0,34.0,1.0,0.0,329.0,3.0,3.0,,3.0,,76.0,29.0,,,259.0,133.0,126.0,445.0,,34.0,,,7.0,,,1.0,58.0,51.0,7.0,206.0,102.0,104.0,3.0,,,1.0,35.0,58.0,,,54.0,15.0,1299.0,,5.0,,1.0,,,,,4.0,,146.0,,1.0,508.0,,,,,,,1.0,,5.0,4.0,32.0,0.0,8.0,2.0,30.0,69.0,37.0,17.0,11.0,26.0,26.0,788.0,316.0,1009.0,11.0,32.0,3.0,36.0,189.0,2786.0,68.0,61.0,28.0,44.0,641.0,1336.0,0.0,9.0,43.0,53.0,301.0,2200.0,32.0,185.0,148.0,31.0,42.0,2.0,45.0,86.0,256.0,0.0,4.0
Wigan_111,2012-13,92803,Danny Redmond,The New Saints,Midfielder,England,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0
Wigan_111,2012-13,92372,Ryo Miyaichi,Yokohama F. Marinos,Forward,Japan,2.0,2.0,,4.0,,,10.0,,,,,,,3.0,,,11.0,9.0,2.0,8.0,,4.0,,,,,,,,,,9.0,7.0,2.0,,,,,1.0,,,,9.0,1.0,32.0,,,,,,,,,,,2.0,,,5.0,,,,,,,,,,,,0.0,,4.0,,4.0,4.0,2.0,,1.0,,23.0,6.0,25.0,,,,,2.0,48.0,6.0,,1.0,,19.0,32.0,0.0,,,5.0,7.0,53.0,,4.0,4.0,4.0,,,1.0,1.0,6.0,0.0,0.0
Wigan_111,2012-13,26921,Arouna Koné,Sivasspor,Forward,Cote d’Ivoire,60.0,41.0,19.0,34.0,,6.0,281.0,22.0,3.0,,2.0,,1.0,17.0,,,332.0,215.0,117.0,118.0,,34.0,,,5.0,,,11.0,61.0,51.0,10.0,272.0,174.0,98.0,5.0,2.0,,5.0,13.0,36.0,,,227.0,27.0,895.0,1.0,12.0,,,,,,,4.0,,96.0,,8.0,270.0,,,,,,,1.0,,34.0,36.0,32.0,0.0,3.0,2.0,,3.0,3.0,45.0,,100.0,26.0,597.0,163.0,731.0,5.0,19.0,5.0,,4.0,2929.0,131.0,8.0,39.0,29.0,381.0,896.0,0.0,70.0,24.0,166.0,139.0,1388.0,,20.0,20.0,44.0,2.0,12.0,9.0,19.0,130.0,6.0,0.0
Wigan_111,2012-13,49724,Franco Di Santo,FC Schalke 04,Forward,Argentina,58.0,32.0,26.0,35.0,,3.0,184.0,18.0,3.0,,1.0,,3.0,31.0,,,268.0,155.0,113.0,126.0,,35.0,,,2.0,,,5.0,51.0,44.0,7.0,210.0,123.0,87.0,2.0,,,2.0,10.0,22.0,,,138.0,10.0,594.0,,11.0,,,,,,,5.0,,58.0,,5.0,154.0,,,,,,,,,24.0,23.0,24.0,0.0,17.0,11.0,,8.0,8.0,19.0,,72.0,26.0,319.0,127.0,412.0,3.0,18.0,4.0,2.0,10.0,2136.0,74.0,13.0,45.0,47.0,364.0,602.0,0.0,47.0,21.0,106.0,164.0,1024.0,1.0,52.0,51.0,29.0,,15.0,16.0,19.0,148.0,2.0,5.0
Wigan_111,2012-13,125510,Ángelo Henríquez,Dinamo Zagreb,Forward,Chile,,,,4.0,,0.0,2.0,1.0,,,,,,,,,5.0,4.0,1.0,1.0,,4.0,,,,,,1.0,,,,5.0,4.0,1.0,,1.0,,1.0,,,,,4.0,1.0,12.0,,,,,,,,,,,3.0,,,5.0,,,,,,,,,1.0,1.0,,0.0,,4.0,,,,,,1.0,,8.0,,8.0,,,,,1.0,45.0,3.0,,1.0,1.0,9.0,12.0,0.0,2.0,,4.0,4.0,22.0,,,,2.0,,,,,4.0,0.0,1.0
Wigan_111,2012-13,49305,Mauro Boselli,Wigan Athletic,Forward,Argentina,7.0,3.0,4.0,7.0,,,8.0,,,,,,,,,,10.0,5.0,5.0,3.0,,7.0,,,,,,,3.0,3.0,,3.0,2.0,1.0,,,,,,,,,3.0,4.0,18.0,,,,,,,,,,,,,,4.0,,,,,,,,,3.0,2.0,1.0,0.0,1.0,6.0,,,,1.0,,3.0,,12.0,2.0,14.0,,,,,,130.0,1.0,3.0,1.0,,8.0,18.0,0.0,5.0,,9.0,4.0,32.0,,,,,,2.0,,,4.0,0.0,0.0
