team_dir,season,playerId,playerName,team,position,nationality,aerialDuels,aerialDuelsLost,aerialDuelsWon,appearances,attemptsFromSetPieces,awayGoals,backwardPasses,blockedShots,blocks,catches,cleanSheets,clearancesOffTheLine,cornersTakenInclShortCorners,cornersWon,crossesNotClaimed,drops,duels,duelsLost,duelsWon,expectedAssists,expectedGoals,expectedGoalsFreekick,expectedGoalsOnTarget,expectedGoalsOnTargetConceded,forwardPasses,foulAttemptedTackle,foulWonPenalty,freekickTotal,gamesPlayed,gkSuccessfulDistribution,gkUnsuccessfulDistribution,goalAssists,goalKicks,goalkeeperSmother,goals,goalsConceded,goalsConcededInsideBox,goalsConcededOutsideBox,groundDuels,groundDuelsLost,groundDuelsWon,handballsConceded,headedGoals,hitWoodwork,homeGoals,iboxBlocked,iboxTarget,interceptions,keyPassesAttemptAssists,lastPlayerTackle,leftFootGoals,leftsidePasses,oboxBlocked,oboxTarget,offsides,openPlayPasses,otherGoals,overruns,ownGoalScored,penaltiesConceded,penaltiesFaced,penaltiesSaved,penaltiesTaken,penaltyGoals,penaltyGoalsConceded,punches,putthroughBlockedDistribution,putthroughBlockedDistributionWon,recoveries,redCards2ndYellow,rightFootGoals,rightsidePasses,savesFromPenalty,savesMade,savesMadeCaught,savesMadeFromInsideBox,savesMadeFromOutsideBox,savesMadeParried,secondGoalAssists,setPiecesGoals,shotsBlockedInBox,shotsBlockedOutsideBox,shotsOffTargetIncWoodwork,shotsOnTargetInBox,shotsOnTargetIncGoals,shotsOnTargetOutsideBox,starts,straightRedCards,substituteOff,substituteOn,successfulCornersIntoBox,successfulCrossesAndCorners,successfulCrossesOpenPlay,successfulDribbles,successfulLaunches,successfulLayoffs,successfulLongPasses,successfulPassesOppositionHalf,successfulPassesOwnHalf,successfulShortPasses,tacklesLost,tacklesWon,throughBalls,throwInsToOppositionPlayer,throwInsToOwnPlayer,timePlayed,timesTackled,totalClearances,totalFoulsConceded,totalFoulsWon,totalLossesOfPossession,totalPasses,totalRedCards,totalShots,totalTackles,totalTouchesInOppositionBox,totalUnsuccessfulPassesExclCrossesAndCorners,touches,unsuccessfulCornersIntoBox,unsuccessfulCrossesAndCorners,unsuccessfulCrossesOpenPlay,unsuccessfulDribbles,unsuccessfulLaunches,unsuccessfulLayoffs,unsuccessfulLongPasses,unsuccessfulPassesOwnHalf,unsuccessfulShortPasses,winningGoal,yellowCards
QPR_52,2014-15,1243,Robert Green,Chelsea,Goalkeeper,England,6.0,1.0,5.0,36.0,,,,,,48.0,6.0,,,,3.0,3.0,20.0,6.0,14.0,0.0965,,,,64.627,997.0,,,,36.0,267.0,189.0,,341.0,10.0,,65.0,54.0,11.0,14.0,5.0,9.0,,,,,,,2.0,3.0,,,31.0,,,,433.0,,,,,4.0,2.0,,,2.0,18.0,2.0,1.0,389.0,,,30.0,2.0,132.0,11.0,79.0,53.0,35.0,,,,,,,,,36.0,0.0,1.0,,,,,1.0,196.0,,377.0,303.0,158.0,84.0,,1.0,,,,3184.0,,36.0,,7.0,609.0,1058.0,0.0,,1.0,,597.0,1430.0,,,,,322.0,,594.0,75.0,3.0,0.0,1.0
QPR_52,2014-15,58376,Alex McCarthy,Southampton,Goalkeeper,England,,,,3.0,,,,,,6.0,,,,,1.0,,1.0,,1.0,0.0085,,,,5.4471,86.0,,,,3.0,23.0,15.0,,32.0,,,8.0,8.0,,1.0,,1.0,,,,,,,,,,,,,,,36.0,,,,,,,,,,2.0,,,30.0,,,3.0,,10.0,1.0,6.0,4.0,2.0,,,,,,,,,2.0,0.0,,1.0,,,,,17.0,,37.0,33.0,7.0,3.0,,,,,,236.0,,3.0,,1.0,49.0,89.0,0.0,,,,49.0,116.0,,,,,24.0,,49.0,2.0,,0.0,0.0
QPR_52,2014-15,10589,Brian Murphy,Cardiff City U21,Goalkeeper,Ireland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0
QPR_52,2014-15,20488,Armand Traore,Cardiff City,Defender,Senegal,46.0,14.0,32.0,16.0,,,51.0,2.0,4.0,,,,,3.0,,,124.0,58.0,66.0,0.1831,0.4113,,0.3697,16.1292,111.0,8.0,,,16.0,,,,,,,19.0,17.0,2.0,78.0,44.0,34.0,,,,,,2.0,27.0,6.0,,,12.0,2.0,,,283.0,,3.0,,1.0,,,,,,,11.0,6.0,64.0,,,110.0,,,,,,,,,,2.0,3.0,2.0,2.0,,7.0,0.0,2.0,9.0,,3.0,3.0,6.0,3.0,2.0,11.0,110.0,106.0,202.0,5.0,18.0,,8.0,40.0,780.0,21.0,68.0,11.0,5.0,142.0,284.0,0.0,5.0,23.0,10.0,71.0,559.0,,22.0,22.0,9.0,15.0,,19.0,29.0,52.0,0.0,2.0
QPR_52,2014-15,2034,Rio Ferdinand,Queens Park Rangers,Defender,England,35.0,16.0,19.0,11.0,,,22.0,,9.0,,2.0,,,,,,68.0,22.0,46.0,0.0506,,,,20.0984,173.0,1.0,,,11.0,,,,,,,21.0,19.0,2.0,33.0,6.0,27.0,,,,,,,17.0,,,,84.0,,,,357.0,,,,,,,,,,,6.0,3.0,57.0,,,93.0,,,,,,,,,,,,,,,11.0,0.0,,,,,,,7.0,,51.0,91.0,219.0,259.0,4.0,20.0,,,1.0,990.0,2.0,82.0,2.0,4.0,67.0,372.0,0.0,,24.0,1.0,62.0,523.0,,1.0,1.0,,15.0,,40.0,19.0,22.0,0.0,2.0
QPR_52,2014-15,19053,Nedum Onuoha,Queens Park Rangers,Defender,England,75.0,31.0,44.0,23.0,,,82.0,4.0,10.0,,1.0,,,6.0,,,209.0,80.0,129.0,0.5323,0.9931,,,35.9418,345.0,8.0,,,23.0,,,,,,,40.0,33.0,7.0,134.0,49.0,85.0,,,,,2.0,1.0,39.0,8.0,,,158.0,2.0,,2.0,647.0,,1.0,2.0,1.0,,,,,,,28.0,13.0,109.0,1.0,,76.0,,,,,,,,,2.0,2.0,4.0,1.0,1.0,,22.0,0.0,2.0,1.0,,2.0,2.0,15.0,20.0,,55.0,216.0,260.0,419.0,11.0,44.0,,50.0,102.0,1927.0,15.0,143.0,23.0,17.0,278.0,661.0,1.0,5.0,55.0,7.0,187.0,1180.0,,10.0,10.0,9.0,44.0,,80.0,51.0,107.0,0.0,2.0
QPR_52,2014-15,1216,Clint Hill,Carlisle United,Defender,England,64.0,19.0,45.0,19.0,,1.0,43.0,2.0,9.0,,2.0,1.0,,2.0,,,133.0,54.0,79.0,0.6296,0.3865,,0.3086,31.745,249.0,9.0,,,19.0,,,,,,1.0,31.0,25.0,6.0,69.0,35.0,34.0,1.0,1.0,,0.0,2.0,1.0,25.0,14.0,1.0,,21.0,,,,404.0,,2.0,,,,,,,1.0,,21.0,11.0,36.0,,,105.0,,,,,,,,,2.0,,3.0,1.0,2.0,,15.0,0.0,4.0,4.0,,8.0,8.0,2.0,20.0,2.0,45.0,159.0,120.0,226.0,7.0,20.0,,36.0,67.0,1407.0,4.0,111.0,22.0,7.0,211.0,418.0,0.0,5.0,27.0,15.0,147.0,772.0,,17.0,17.0,,42.0,,72.0,26.0,75.0,0.0,4.0
QPR_52,2014-15,48852,Mauricio Isla,Fenerbahçe,Defender,Chile,73.0,40.0,33.0,26.0,,,114.0,3.0,5.0,,4.0,,4.0,10.0,,,268.0,116.0,152.0,2.3971,0.3562,,0.2734,40.3492,373.0,9.0,,,26.0,,,2.0,,,,43.0,36.0,7.0,195.0,76.0,119.0,,,,,2.0,2.0,57.0,28.0,1.0,,349.0,1.0,1.0,2.0,856.0,,1.0,,,,,,,1.0,,49.0,16.0,140.0,,,40.0,,,,,,,,,2.0,1.0,1.0,2.0,3.0,1.0,24.0,0.0,4.0,2.0,1.0,21.0,18.0,16.0,11.0,4.0,51.0,371.0,306.0,605.0,19.0,62.0,1.0,55.0,213.0,2131.0,32.0,80.0,16.0,22.0,377.0,876.0,0.0,4.0,81.0,30.0,220.0,1574.0,3.0,51.0,48.0,14.0,27.0,2.0,50.0,67.0,170.0,0.0,4.0
QPR_52,2014-15,68815,Steven Caulker,Wigan Athletic,Defender,Sierra Leone,253.0,107.0,146.0,35.0,,0.0,68.0,5.0,36.0,,6.0,1.0,,4.0,,,347.0,149.0,198.0,1.0722,2.2884,,0.3501,61.3461,482.0,6.0,,,35.0,,,,,,1.0,61.0,53.0,8.0,94.0,42.0,52.0,,1.0,,1.0,5.0,5.0,69.0,17.0,1.0,,181.0,,,,852.0,,,1.0,,,,,,2.0,,41.0,28.0,112.0,,,149.0,,,,,,,,,5.0,,17.0,5.0,6.0,,34.0,0.0,2.0,1.0,,,,8.0,22.0,3.0,75.0,247.0,360.0,532.0,8.0,30.0,1.0,5.0,7.0,3015.0,8.0,345.0,15.0,10.0,306.0,880.0,0.0,23.0,38.0,54.0,273.0,1525.0,,3.0,3.0,1.0,66.0,,113.0,67.0,160.0,0.0,1.0
QPR_52,2014-15,77875,Yun Suk-Young,Queens Park Rangers,Defender,South Korea,41.0,26.0,15.0,23.0,,,69.0,1.0,8.0,,3.0,,3.0,4.0,,,201.0,101.0,100.0,0.8157,0.467,,0.1515,37.3789,286.0,5.0,,,23.0,,,,,,,39.0,33.0,6.0,160.0,75.0,85.0,1.0,,,,1.0,1.0,41.0,9.0,1.0,,20.0,,,1.0,559.0,,2.0,,,,,,,2.0,,30.0,17.0,75.0,,,206.0,,,,,,,,,1.0,,4.0,1.0,1.0,,19.0,0.0,5.0,4.0,1.0,8.0,7.0,16.0,23.0,2.0,58.0,253.0,169.0,356.0,9.0,37.0,,39.0,141.0,1725.0,33.0,96.0,15.0,24.0,301.0,581.0,0.0,5.0,46.0,11.0,167.0,1158.0,,33.0,32.0,17.0,54.0,,80.0,43.0,87.0,0.0,4.0
QPR_52,2014-15,1764,Richard Dunne,Queens Park Rangers,Defender,Ireland,88.0,26.0,62.0,23.0,,,48.0,1.0,28.0,,4.0,2.0,,2.0,,,198.0,64.0,134.0,0.1152,0.7785,,1.0064,36.7453,326.0,14.0,,,23.0,,,,,,,39.0,33.0,6.0,110.0,38.0,72.0,2.0,,1.0,,1.0,4.0,44.0,3.0,2.0,,108.0,,,,515.0,,1.0,1.0,,,,,,2.0,,19.0,12.0,85.0,,,69.0,,,,,,,,,1.0,,3.0,4.0,4.0,,22.0,0.0,4.0,1.0,,1.0,1.0,4.0,20.0,,62.0,116.0,238.0,291.0,14.0,48.0,,3.0,9.0,1872.0,6.0,202.0,25.0,8.0,223.0,551.0,0.0,7.0,62.0,13.0,198.0,972.0,,2.0,2.0,1.0,95.0,,137.0,51.0,61.0,0.0,7.0
QPR_52,2014-15,176420,Darnell Furlong,Ipswich Town,Defender,England,10.0,5.0,5.0,3.0,,,12.0,,1.0,,,,,2.0,,,28.0,14.0,14.0,0.0325,0.0304,,0.3301,8.0915,42.0,2.0,,,3.0,,,,,,,7.0,7.0,,18.0,9.0,9.0,,,,,,1.0,8.0,,,,19.0,,,,75.0,,,,,,,,,,,3.0,,8.0,,,2.0,,,,,,,,,,,,1.0,1.0,,3.0,0.0,1.0,,,1.0,1.0,3.0,3.0,,6.0,28.0,24.0,45.0,,3.0,,16.0,23.0,225.0,1.0,9.0,3.0,4.0,50.0,75.0,0.0,1.0,3.0,1.0,24.0,157.0,,5.0,5.0,,6.0,,7.0,3.0,17.0,0.0,1.0
QPR_52,2014-15,176424,Cole Kpekawa,Kidderminster Harriers,Defender,England,,,,1.0,,,,,,,,,,,,,,,,0.0001,,,,0.885,1.0,,,,1.0,,,,,,,1.0,1.0,,,,,,,,,,,1.0,,,,1.0,,,,3.0,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,1.0,1.0,,,,1.0,1.0,5.0,,2.0,,,3.0,3.0,0.0,,,,2.0,8.0,,,,,1.0,,1.0,1.0,1.0,0.0,0.0
QPR_52,2014-15,49806,Junior Hoilett,Swindon Town,Forward,Canada,22.0,17.0,5.0,22.0,,,58.0,5.0,1.0,,1.0,,2.0,5.0,,,151.0,99.0,52.0,0.8243,1.0293,,0.4787,19.0317,74.0,8.0,1.0,,22.0,,,,,,,22.0,17.0,5.0,129.0,82.0,47.0,2.0,,2.0,,3.0,2.0,9.0,12.0,,,39.0,2.0,2.0,1.0,258.0,,5.0,,,,,,,1.0,,21.0,14.0,43.0,,,91.0,,,,,,,,,3.0,2.0,15.0,2.0,4.0,2.0,9.0,0.0,6.0,13.0,,2.0,2.0,17.0,1.0,12.0,7.0,145.0,65.0,201.0,6.0,12.0,3.0,,6.0,878.0,61.0,5.0,13.0,12.0,183.0,262.0,0.0,19.0,18.0,31.0,54.0,510.0,2.0,38.0,36.0,33.0,8.0,,11.0,11.0,43.0,0.0,2.0
QPR_52,2014-15,50229,Matt Phillips,Stevenage,Midfielder,Scotland,100.0,64.0,36.0,25.0,2.0,2.0,103.0,8.0,2.0,,2.0,,40.0,31.0,,,336.0,209.0,127.0,2.2246,3.0227,0.1146,2.5921,44.0358,199.0,7.0,,2.0,25.0,,,8.0,,,3.0,47.0,40.0,7.0,236.0,145.0,91.0,,2.0,,1.0,4.0,3.0,13.0,26.0,,,146.0,4.0,5.0,4.0,502.0,,19.0,,1.0,,,,,1.0,,58.0,36.0,124.0,,1.0,65.0,,,,,,,1.0,,4.0,4.0,23.0,3.0,11.0,5.0,20.0,0.0,4.0,5.0,16.0,34.0,15.0,42.0,4.0,6.0,22.0,260.0,106.0,310.0,10.0,27.0,,8.0,17.0,1822.0,108.0,21.0,19.0,13.0,483.0,513.0,0.0,34.0,37.0,48.0,181.0,1108.0,23.0,120.0,84.0,47.0,21.0,1.0,41.0,36.0,140.0,0.0,1.0
QPR_52,2014-15,15276,Joey Barton,Burnley,Midfielder,England,103.0,49.0,54.0,28.0,4.0,1.0,140.0,11.0,22.0,,5.0,,62.0,23.0,,,373.0,188.0,185.0,3.6243,2.0608,0.2717,2.0313,46.7026,566.0,31.0,,4.0,28.0,,,3.0,,,1.0,47.0,39.0,8.0,270.0,139.0,131.0,,,2.0,0.0,1.0,2.0,46.0,54.0,,1.0,348.0,10.0,4.0,,1312.0,,2.0,,,,,,,1.0,,66.0,37.0,220.0,,,314.0,,,,,,,1.0,,1.0,10.0,17.0,2.0,7.0,4.0,27.0,1.0,2.0,1.0,25.0,37.0,9.0,17.0,13.0,11.0,145.0,624.0,414.0,856.0,31.0,52.0,3.0,1.0,8.0,2351.0,37.0,68.0,47.0,39.0,522.0,1368.0,1.0,24.0,83.0,21.0,367.0,1936.0,35.0,86.0,31.0,8.0,48.0,,140.0,70.0,227.0,0.0,11.0
QPR_52,2014-15,49277,Leroy Fer,Alanyaspor,Midfielder,Netherlands,126.0,50.0,76.0,29.0,3.0,2.0,209.0,16.0,3.0,,,,4.0,13.0,,,422.0,177.0,245.0,1.8088,4.8817,0.1941,4.2929,47.4303,281.0,13.0,1.0,3.0,29.0,,,2.0,,,6.0,53.0,43.0,10.0,296.0,127.0,169.0,1.0,1.0,5.0,4.0,6.0,3.0,30.0,46.0,,2.0,202.0,10.0,5.0,1.0,997.0,,5.0,,,,,,,2.0,,49.0,22.0,151.0,,3.0,321.0,,,,,,,,,6.0,10.0,24.0,3.0,14.0,5.0,27.0,0.0,10.0,2.0,2.0,6.0,4.0,59.0,4.0,37.0,68.0,506.0,309.0,741.0,17.0,43.0,4.0,1.0,8.0,2365.0,73.0,26.0,32.0,52.0,342.0,1013.0,0.0,38.0,60.0,54.0,204.0,1501.0,2.0,12.0,7.0,20.0,9.0,2.0,33.0,37.0,171.0,3.0,4.0
QPR_52,2014-15,1212,Shaun Wright-Phillips,Queens Park Rangers,Midfielder,England,2.0,2.0,,4.0,,,4.0,,1.0,,,,,,,,18.0,12.0,6.0,0.1263,0.0276,,0.2268,3.987,12.0,,,,4.0,,,,,,,4.0,4.0,,16.0,10.0,6.0,,,,,,,3.0,1.0,,,15.0,,1.0,,33.0,,,,,,,,,,,2.0,1.0,9.0,,,3.0,,,,,,,,,,,,,1.0,1.0,1.0,0.0,1.0,3.0,,1.0,1.0,3.0,1.0,1.0,1.0,17.0,13.0,28.0,,3.0,,4.0,1.0,128.0,5.0,5.0,2.0,,16.0,34.0,0.0,1.0,3.0,1.0,5.0,66.0,,,,1.0,1.0,,3.0,1.0,2.0,0.0,0.0
QPR_52,2014-15,92789,Michael Doughty,Swindon Town,Midfielder,England,4.0,,4.0,3.0,,,2.0,,,,,,,,,,20.0,7.0,13.0,0.0102,,,,1.9677,11.0,1.0,,,3.0,,,,,,,2.0,1.0,1.0,16.0,7.0,9.0,,,,,,,,1.0,,,9.0,,,,29.0,,,,,,,,,,,3.0,2.0,7.0,,,8.0,,,,,,,,,,,,,,,,0.0,,3.0,,,,2.0,1.0,,2.0,14.0,8.0,20.0,1.0,3.0,,,,51.0,4.0,3.0,1.0,3.0,13.0,30.0,0.0,,4.0,,8.0,51.0,,,,2.0,2.0,,2.0,3.0,6.0,0.0,0.0
QPR_52,2014-15,67731,Alejandro Faurlin,Queens Park Rangers,Midfielder,Argentina,,,,2.0,,,5.0,1.0,,,,,1.0,,,,11.0,3.0,8.0,0.2093,0.1045,,0.0268,0.7589,20.0,,,,2.0,,,,,,,1.0,1.0,,11.0,3.0,8.0,,,,,,1.0,1.0,1.0,,,17.0,1.0,,,54.0,,,,,,,,,,,2.0,1.0,12.0,,,12.0,,,,,,,,,,1.0,1.0,1.0,1.0,,1.0,0.0,1.0,1.0,1.0,1.0,,,,,7.0,22.0,21.0,35.0,1.0,5.0,1.0,,,91.0,,,1.0,2.0,13.0,54.0,0.0,2.0,6.0,3.0,12.0,70.0,,,,,1.0,,4.0,2.0,8.0,0.0,0.0
QPR_52,2014-15,28097,Niko Kranjcar,Dynamo Kyiv,Midfielder,Croatia,23.0,15.0,8.0,22.0,7.0,1.0,94.0,16.0,1.0,,1.0,,36.0,17.0,,,177.0,106.0,71.0,1.1233,2.3829,0.5694,2.344,25.209,187.0,18.0,,7.0,22.0,,,1.0,,,2.0,28.0,22.0,6.0,154.0,91.0,63.0,1.0,,1.0,1.0,3.0,1.0,18.0,19.0,,,114.0,13.0,6.0,1.0,555.0,,1.0,,,,,,,,,21.0,6.0,81.0,,2.0,191.0,,,,,,,,1.0,3.0,13.0,17.0,1.0,9.0,6.0,11.0,0.0,5.0,11.0,11.0,14.0,3.0,15.0,4.0,15.0,50.0,305.0,163.0,404.0,9.0,22.0,1.0,,8.0,1113.0,41.0,18.0,22.0,17.0,232.0,586.0,0.0,26.0,31.0,21.0,132.0,871.0,22.0,38.0,7.0,16.0,15.0,1.0,45.0,26.0,87.0,0.0,2.0
QPR_52,2014-15,10561,Karl Henry,Bradford City,Midfielder,England,49.0,22.0,27.0,33.0,,,158.0,3.0,5.0,,5.0,1.0,2.0,1.0,,,217.0,98.0,119.0,0.8154,0.3264,,0.026,50.0747,358.0,17.0,,,33.0,,,,,,,51.0,44.0,7.0,168.0,76.0,92.0,3.0,,,,,,36.0,11.0,,,263.0,3.0,1.0,,1007.0,,1.0,,,,,,,2.0,,28.0,14.0,144.0,,,244.0,,,,,,,,,,3.0,6.0,,1.0,1.0,27.0,0.0,7.0,6.0,,3.0,2.0,5.0,11.0,14.0,82.0,439.0,389.0,743.0,13.0,48.0,,1.0,3.0,2504.0,24.0,23.0,39.0,27.0,262.0,1023.0,0.0,7.0,61.0,8.0,198.0,1305.0,2.0,15.0,13.0,6.0,33.0,,78.0,42.0,120.0,0.0,8.0
QPR_52,2014-15,39765,Adel Taarabt,Benfica,Midfielder,Morocco,2.0,2.0,,7.0,,,41.0,5.0,,,,,6.0,,,,51.0,27.0,24.0,0.4671,0.3559,,0.0466,6.436,50.0,,,,7.0,,,,,,,6.0,6.0,,49.0,25.0,24.0,1.0,,1.0,,1.0,,2.0,13.0,,,47.0,4.0,1.0,,182.0,,2.0,,,,,,,,,5.0,2.0,17.0,,,53.0,,,,,,,,,1.0,4.0,5.0,,1.0,1.0,3.0,0.0,1.0,4.0,1.0,3.0,1.0,11.0,,14.0,6.0,120.0,46.0,157.0,1.0,1.0,1.0,,2.0,295.0,24.0,,2.0,11.0,76.0,191.0,0.0,6.0,2.0,4.0,28.0,285.0,3.0,13.0,3.0,9.0,,1.0,2.0,4.0,26.0,0.0,0.0
QPR_52,2014-15,52876,Sandro,Harborough Town,Midfielder,Brazil,57.0,29.0,28.0,17.0,,0.0,52.0,8.0,7.0,,2.0,,,4.0,,,181.0,86.0,95.0,,,,,,183.0,14.0,,,17.0,,,,,,1.0,20.0,18.0,2.0,124.0,57.0,67.0,2.0,,,1.0,,,34.0,3.0,,,114.0,,,,473.0,,2.0,,,,,,,1.0,,31.0,22.0,83.0,,1.0,125.0,,,,,,,,,,,5.0,,4.0,,17.0,0.0,12.0,,,2.0,2.0,8.0,9.0,3.0,20.0,191.0,157.0,326.0,11.0,38.0,,,,1219.0,19.0,34.0,27.0,10.0,161.0,474.0,0.0,9.0,49.0,12.0,128.0,700.0,,2.0,2.0,6.0,14.0,1.0,23.0,30.0,105.0,0.0,6.0
QPR_52,2014-15,176428,Aaron Mitchell,Queens Park Rangers,Midfielder,England,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0
QPR_52,2014-15,174102,Reece Grego-Cox,Dagenham & Redbridge,Forward,Ireland,15.0,13.0,2.0,4.0,,,5.0,,,,,,,2.0,,,26.0,21.0,5.0,0.0063,0.3733,,,3.9254,7.0,,,,4.0,,,,,,,5.0,5.0,,11.0,8.0,3.0,,,,,,,,,,,8.0,,,1.0,26.0,,,,,,,,,,,1.0,1.0,7.0,,,10.0,,,,,,,,,,,1.0,,,,1.0,0.0,,3.0,,1.0,1.0,2.0,,,,16.0,4.0,19.0,,,,,1.0,142.0,6.0,,2.0,1.0,25.0,30.0,0.0,1.0,,3.0,11.0,54.0,,5.0,5.0,3.0,,,1.0,2.0,10.0,0.0,0.0
QPR_52,2014-15,176426,Brandon Comley,Walsall,Midfielder,Montserrat,,,,1.0,,,1.0,1.0,,,,,,,,,,,,0.0026,0.0291,,,0.885,3.0,,,,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,3.0,1.0,,,11.0,,,,,,,,,,,,,,,,4.0,,,,,,,,,,1.0,,,,,,0.0,,1.0,,,,,,,1.0,4.0,6.0,9.0,,,,,,10.0,,,,,2.0,11.0,0.0,,,,1.0,13.0,,,,,,,,,1.0,0.0,0.0
QPR_52,2014-15,151453,Frankie Sutherland,Ebbsfleet United,Forward,Ireland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0
QPR_52,2014-15,167890,Michael Petrasso,Maidstone United,Midfielder,Canada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0
QPR_52,2014-15,78356,Charlie Austin,Swindon Town,Forward,England,281.0,189.0,92.0,35.0,,8.0,183.0,51.0,3.0,,3.0,1.0,,22.0,,,492.0,324.0,168.0,3.57,17.1762,,16.1404,61.9214,203.0,11.0,1.0,,35.0,,,5.0,,,18.0,65.0,56.0,9.0,211.0,135.0,76.0,6.0,5.0,2.0,10.0,25.0,22.0,10.0,18.0,,2.0,156.0,26.0,13.0,35.0,715.0,,2.0,,,,,5.0,3.0,2.0,,45.0,22.0,85.0,1.0,11.0,212.0,,,,,,,1.0,,25.0,26.0,26.0,22.0,53.0,13.0,35.0,0.0,3.0,,,11.0,11.0,15.0,2.0,38.0,21.0,389.0,119.0,476.0,7.0,16.0,1.0,,5.0,3069.0,83.0,41.0,36.0,44.0,452.0,754.0,1.0,79.0,23.0,166.0,257.0,1289.0,,29.0,29.0,20.0,17.0,7.0,32.0,31.0,225.0,5.0,4.0
QPR_52,2014-15,105835,Eduardo Vargas,Queens Park Rangers,Forward,Chile,53.0,35.0,18.0,21.0,2.0,1.0,114.0,16.0,,,,,10.0,8.0,,,192.0,118.0,74.0,1.3303,3.5311,0.1459,2.0084,26.8717,125.0,5.0,,2.0,21.0,,,2.0,,,3.0,31.0,25.0,6.0,139.0,83.0,56.0,1.0,,1.0,2.0,7.0,5.0,15.0,13.0,,,156.0,9.0,4.0,3.0,497.0,,2.0,,1.0,,,,,1.0,,29.0,16.0,86.0,,3.0,116.0,,,,,,,1.0,,7.0,9.0,13.0,5.0,12.0,4.0,16.0,0.0,8.0,5.0,5.0,9.0,3.0,20.0,,26.0,16.0,264.0,134.0,373.0,4.0,14.0,1.0,1.0,1.0,1385.0,56.0,9.0,12.0,21.0,238.0,511.0,0.0,25.0,18.0,59.0,122.0,789.0,4.0,32.0,25.0,17.0,3.0,1.0,13.0,29.0,109.0,0.0,1.0
QPR_52,2014-15,4570,Bobby Zamora,Brighton and Hove Albion,Forward,England,180.0,122.0,58.0,31.0,1.0,3.0,163.0,5.0,3.0,,1.0,,,4.0,,,300.0,207.0,93.0,3.006,2.7821,0.0738,2.0184,30.4853,138.0,7.0,,1.0,31.0,,,4.0,,,3.0,25.0,22.0,3.0,120.0,85.0,35.0,4.0,,1.0,0.0,4.0,3.0,5.0,46.0,,2.0,182.0,1.0,,24.0,616.0,,,,,,,,,1.0,,17.0,7.0,51.0,,1.0,149.0,,,,,,,,,4.0,1.0,18.0,3.0,6.0,,19.0,0.0,13.0,12.0,,7.0,7.0,5.0,3.0,89.0,18.0,325.0,92.0,392.0,1.0,9.0,,1.0,3.0,1782.0,37.0,11.0,47.0,20.0,323.0,632.0,0.0,24.0,10.0,98.0,222.0,857.0,,16.0,16.0,5.0,4.0,22.0,13.0,26.0,209.0,0.0,4.0
QPR_52,2014-15,49696,Mauro Zárate,Watford,Forward,Argentina,7.0,6.0,1.0,11.0,,2.0,48.0,9.0,1.0,,,,9.0,7.0,,,84.0,50.0,34.0,0.0794,0.2501,,0.3049,2.3925,34.0,5.0,,,11.0,,,1.0,,,2.0,7.0,6.0,1.0,77.0,44.0,33.0,,,,0.0,1.0,1.0,5.0,6.0,,1.0,40.0,,,2.0,164.0,,5.0,,,,,,,,,7.0,3.0,25.0,,1.0,48.0,,,,,,,,,1.0,,2.0,1.0,6.0,,5.0,0.0,5.0,6.0,6.0,8.0,1.0,16.0,,12.0,2.0,110.0,43.0,143.0,4.0,6.0,2.0,,3.0,486.0,31.0,1.0,11.0,7.0,92.0,170.0,0.0,8.0,10.0,13.0,25.0,309.0,3.0,18.0,14.0,14.0,2.0,1.0,5.0,1.0,20.0,0.0,2.0
