season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,minutesPlayed,onTargetScoringAttempt,outfielderBlock,penaltyConceded,penaltyFaced,penaltySave,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2019-20,8684149,30,3,Arsenal,Away,142148,111457,Sead Kolašinac,sead-kolasinac,D,False,,,2.0,15.0,39.0,54.0,1.0,1.0,9.0,,,,,,,1.0,2.0,2.0,,,,,,,,,,90.0,,,,,,,8.0,,6.6,,,,,5.0,,,,3.0,,19.0,40.0,59.0,0,1.0,78.0,1.0,,,1.0
2019-20,8684149,30,3,Arsenal,Away,188365,98745,Héctor Bellerín,hector-bellerin,D,False,,,1.0,17.0,11.0,28.0,1.0,1.0,5.0,,,,2.0,,,,8.0,3.0,,,2.0,,,,,1.0,,90.0,,1.0,,,,,14.0,,6.2,,,,,3.0,3.0,3.0,,1.0,,25.0,13.0,35.0,0,2.0,59.0,1.0,,,
2019-20,8684149,30,3,Arsenal,Away,352768,154043,Ainsley Maitland-Niles,ainsley-maitland-niles,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8684149,30,3,Arsenal,Away,366592,192895,Kieran Tierney,kieran-tierney,D,True,,,,3.0,,3.0,,1.0,1.0,,,,,,,,,2.0,,,,,,,,,,10.0,,,,,,,4.0,,6.6,,,,,,,2.0,,1.0,,6.0,1.0,5.0,0,1.0,10.0,,,,1.0
2019-20,8684149,30,3,Arsenal,Away,793228,156074,Rob Holding,rob-holding,D,False,,,6.0,25.0,56.0,81.0,2.0,,4.0,,,,,,,1.0,3.0,1.0,,,,,,,,1.0,,90.0,,,,,,,6.0,,6.7,,,,,6.0,,,,7.0,,26.0,58.0,84.0,0,1.0,98.0,1.0,,,1.0
2019-20,8684149,30,3,Arsenal,Away,960257,209037,Zech Medley,zech-medley,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8684163,31,3,Arsenal,Away,89894,69140,Shkodran Mustafi,shkodran-mustafi,D,False,,,1.0,6.0,34.0,40.0,1.0,4.0,2.0,,,,,,,,3.0,7.0,,,2.0,,,,,1.0,,90.0,,,,,,,10.0,,7.0,,,,,1.0,1.0,,,3.0,,9.0,40.0,49.0,0,2.0,56.0,1.0,,1.0,
2019-20,8684163,31,3,Arsenal,Away,142148,111457,Sead Kolašinac,sead-kolasinac,D,True,,,,2.0,2.0,4.0,,,,,,,,,,,1.0,1.0,,,1.0,,,,,2.0,,20.0,,,,,,,,,6.6,,,,,,,,,,,2.0,2.0,4.0,0,,8.0,,1.0,,
2019-20,8684163,31,3,Arsenal,Away,188365,98745,Héctor Bellerín,hector-bellerin,D,False,,,1.0,9.0,19.0,28.0,2.0,2.0,5.0,,,1.0,1.0,,,2.0,7.0,5.0,,,1.0,,,,,3.0,,90.0,,,,,,,22.0,,6.9,,,,,5.0,3.0,,,2.0,,15.0,31.0,46.0,1,1.0,78.0,1.0,,2.0,
2019-20,8684163,31,3,Arsenal,Away,352768,154043,Ainsley Maitland-Niles,ainsley-maitland-niles,D,True,,,,6.0,2.0,8.0,,,3.0,,,,1.0,,,,1.0,2.0,,,,,,,,1.0,,10.0,,,,,,,2.0,,6.8,,,,,,,,,,,6.0,4.0,10.0,0,2.0,13.0,,,,
2019-20,8684163,31,3,Arsenal,Away,366592,192895,Kieran Tierney,kieran-tierney,D,False,,,4.0,14.0,25.0,39.0,1.0,1.0,3.0,1.0,,,,,,,1.0,5.0,,,,,,,,,1.0,70.0,,,,,,,9.0,,7.2,,,,,1.0,1.0,,,5.0,,17.0,30.0,47.0,0,,61.0,,3.0,1.0,
2019-20,8684163,31,3,Arsenal,Away,793228,156074,Rob Holding,rob-holding,D,False,,,,4.0,35.0,39.0,,4.0,1.0,,,,1.0,,,,1.0,4.0,,,,,,,,1.0,,90.0,,2.0,,,,,7.0,,7.3,,,,,8.0,,,,3.0,,7.0,39.0,46.0,0,,57.0,,,,
2019-20,8684163,31,3,Arsenal,Away,2322979,39476,Sokratis Papastathopoulos,sokratis-papastathopoulos,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8684171,32,3,Arsenal,Home,21300,41270,David Luiz,david-luiz,D,False,,,5.0,17.0,33.0,50.0,,2.0,2.0,,,,,,,,1.0,3.0,,,1.0,,,,,,,90.0,1.0,1.0,,,,,6.0,,7.4,,,,,6.0,,,,9.0,,22.0,34.0,56.0,1,,65.0,,1.0,,
2019-20,8684171,32,3,Arsenal,Home,89894,69140,Shkodran Mustafi,shkodran-mustafi,D,False,,,3.0,12.0,27.0,39.0,,4.0,3.0,,,,,,,,1.0,4.0,,,1.0,,,,,,,45.0,,,,,,,13.0,,6.7,,,,,,,1.0,,6.0,,21.0,30.0,50.0,0,,52.0,1.0,,,
2019-20,8684171,32,3,Arsenal,Home,142148,111457,Sead Kolašinac,sead-kolasinac,D,False,,,,23.0,28.0,51.0,,,8.0,,,,,,,,1.0,1.0,,,1.0,,,,,3.0,,90.0,,,,,,,9.0,,7.2,,,,,1.0,,1.0,,2.0,,27.0,32.0,58.0,0,1.0,73.0,,,,
2019-20,8684171,32,3,Arsenal,Home,188365,98745,Héctor Bellerín,hector-bellerin,D,False,1.0,,1.0,17.0,12.0,28.0,1.0,,5.0,,,,1.0,,,,3.0,3.0,,,1.0,,,,,2.0,,77.0,,,,,,,8.0,,7.0,,,,,,1.0,1.0,,1.0,,21.0,13.0,33.0,0,2.0,47.0,2.0,,1.0,2.0
2019-20,8684171,32,3,Arsenal,Home,352768,154043,Ainsley Maitland-Niles,ainsley-maitland-niles,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8684171,32,3,Arsenal,Home,366592,192895,Kieran Tierney,kieran-tierney,D,False,,,2.0,21.0,5.0,26.0,1.0,2.0,1.0,,,,,,,1.0,3.0,3.0,,,1.0,,,,,1.0,,90.0,,,,,,,13.0,,6.8,,,,,2.0,1.0,6.0,,2.0,,30.0,6.0,30.0,0,,46.0,1.0,,1.0,
2019-20,8684171,32,3,Arsenal,Home,793228,156074,Rob Holding,rob-holding,D,True,,,,5.0,5.0,10.0,,2.0,2.0,,,,,,,1.0,1.0,2.0,,,,,,,,,,45.0,,,,,,,5.0,,6.6,,,,,2.0,,,,,,7.0,6.0,13.0,0,,20.0,1.0,,,
2019-20,8684171,32,3,Arsenal,Home,2322979,39476,Sokratis Papastathopoulos,sokratis-papastathopoulos,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8692236,33,3,Arsenal,Away,21300,41270,David Luiz,david-luiz,D,False,,,6.0,18.0,45.0,63.0,1.0,2.0,1.0,,,,1.0,,,,3.0,3.0,,,1.0,,,,,1.0,,90.0,,2.0,,,,,4.0,,7.3,,,,,3.0,,,,8.0,,22.0,45.0,67.0,0,,74.0,,1.0,,
2019-20,8692236,33,3,Arsenal,Away,89894,69140,Shkodran Mustafi,shkodran-mustafi,D,False,,,4.0,16.0,42.0,58.0,3.0,3.0,4.0,,,,,,,,4.0,4.0,,,1.0,,,,,,,90.0,,,,,,,10.0,,7.1,,,,,5.0,,,,10.0,,25.0,43.0,68.0,0,1.0,74.0,,,,1.0
2019-20,8692236,33,3,Arsenal,Away,142148,111457,Sead Kolašinac,sead-kolasinac,D,False,,,1.0,14.0,32.0,46.0,3.0,,4.0,,,,2.0,,,2.0,9.0,5.0,,,2.0,,,,,5.0,,90.0,,1.0,,,,,11.0,,7.2,,,,,2.0,1.0,,,3.0,,21.0,32.0,53.0,0,4.0,75.0,2.0,,1.0,2.0
2019-20,8692236,33,3,Arsenal,Away,188365,98745,Héctor Bellerín,hector-bellerin,D,True,,,1.0,,2.0,2.0,,1.0,1.0,,,,,,,1.0,1.0,3.0,,,,,,,,1.0,,14.0,,,,,,,2.0,,6.8,,,,,1.0,,,,1.0,,1.0,2.0,3.0,0,2.0,9.0,,,,2.0
2019-20,8692236,33,3,Arsenal,Away,352768,154043,Ainsley Maitland-Niles,ainsley-maitland-niles,D,True,,,1.0,3.0,4.0,7.0,,1.0,4.0,,,,1.0,,,3.0,6.0,5.0,,,2.0,,,,,1.0,,34.0,,,,,,,8.0,,6.5,,,,,2.0,,,,3.0,,5.0,5.0,10.0,0,4.0,28.0,2.0,,,3.0
2019-20,8692236,33,3,Arsenal,Away,366592,192895,Kieran Tierney,kieran-tierney,D,False,1.0,,,15.0,14.0,28.0,1.0,1.0,7.0,,,,,,,,1.0,4.0,,,,,,,,,,56.0,,,,,,,9.0,,7.3,,,,,5.0,,2.0,,2.0,,23.0,15.0,36.0,0,3.0,51.0,,,,2.0
2019-20,8692236,33,3,Arsenal,Away,793228,156074,Rob Holding,rob-holding,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8692236,33,3,Arsenal,Away,2322979,39476,Sokratis Papastathopoulos,sokratis-papastathopoulos,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8692243,34,3,Arsenal,Home,21300,41270,David Luiz,david-luiz,D,False,,,2.0,4.0,23.0,27.0,,2.0,4.0,,,,,,,,,3.0,,,,,,,,2.0,,90.0,1.0,1.0,,,,,14.0,,7.0,,,1.0,,5.0,,,,12.0,,13.0,26.0,39.0,2,1.0,53.0,1.0,,,
2019-20,8692243,34,3,Arsenal,Home,89894,69140,Shkodran Mustafi,shkodran-mustafi,D,False,,,2.0,3.0,8.0,11.0,3.0,4.0,3.0,,,,,,,,5.0,7.0,,,2.0,,,,,2.0,,90.0,,,,,,,15.0,,6.8,,,1.0,,3.0,,,,11.0,,12.0,14.0,26.0,1,3.0,37.0,,,,3.0
2019-20,8692243,34,3,Arsenal,Home,142148,111457,Sead Kolašinac,sead-kolasinac,D,False,,,2.0,7.0,12.0,19.0,,4.0,6.0,,,,,,,,1.0,7.0,,,1.0,,,,,3.0,,90.0,,,,,,,8.0,,6.8,,,,,1.0,,,,5.0,,13.0,14.0,27.0,0,,39.0,,4.0,,
2019-20,8692243,34,3,Arsenal,Home,188365,98745,Héctor Bellerín,hector-bellerin,D,False,,,1.0,12.0,6.0,18.0,2.0,2.0,1.0,1.0,,,,,,,4.0,3.0,,,1.0,,,,,,1.0,90.0,1.0,,,,,,12.0,,6.9,,,,,1.0,2.0,1.0,,1.0,1.0,18.0,9.0,26.0,1,,52.0,1.0,,1.0,
2019-20,8692243,34,3,Arsenal,Home,352768,154043,Ainsley Maitland-Niles,ainsley-maitland-niles,D,True,,,,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,2.0,,,,,,,,,,,,,3.0,,3.0,0,,4.0,,,,
2019-20,8692243,34,3,Arsenal,Home,366592,192895,Kieran Tierney,kieran-tierney,D,False,1.0,,1.0,10.0,10.0,19.0,1.0,,4.0,,,,,,,2.0,4.0,5.0,,,1.0,,,,,1.0,,90.0,1.0,,,,,,18.0,,6.9,,,,,2.0,2.0,6.0,,3.0,,22.0,10.0,26.0,1,1.0,55.0,,2.0,2.0,1.0
2019-20,8692243,34,3,Arsenal,Home,793228,156074,Rob Holding,rob-holding,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8692243,34,3,Arsenal,Home,2322979,39476,Sokratis Papastathopoulos,sokratis-papastathopoulos,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8692254,35,3,Arsenal,Away,21300,41270,David Luiz,david-luiz,D,False,,,4.0,9.0,58.0,67.0,1.0,2.0,2.0,,,,1.0,,,1.0,4.0,2.0,,,1.0,,,,,2.0,,90.0,,1.0,,,,,9.0,,6.5,,,,,1.0,,1.0,,7.0,,13.0,62.0,74.0,0,,80.0,,,,
2019-20,8692254,35,3,Arsenal,Away,89894,69140,Shkodran Mustafi,shkodran-mustafi,D,False,,,1.0,24.0,57.0,81.0,1.0,6.0,4.0,,,,3.0,,,1.0,6.0,10.0,,,1.0,,,,,2.0,,90.0,1.0,2.0,,,,,14.0,,7.1,,,1.0,,5.0,1.0,,,5.0,,31.0,63.0,94.0,2,3.0,112.0,,,1.0,1.0
2019-20,8692254,35,3,Arsenal,Away,142148,111457,Sead Kolašinac,sead-kolasinac,D,False,,,3.0,14.0,35.0,49.0,2.0,1.0,2.0,,,,,,,1.0,4.0,1.0,,1.0,1.0,,,,,,,84.0,,1.0,,,,,6.0,,6.2,,,1.0,,1.0,,,,4.0,,17.0,37.0,54.0,1,,58.0,,,,
2019-20,8692254,35,3,Arsenal,Away,188365,98745,Héctor Bellerín,hector-bellerin,D,False,,,,29.0,24.0,53.0,,1.0,7.0,,,1.0,1.0,,,3.0,8.0,7.0,,,2.0,,,,,,1.0,84.0,,,,,,,14.0,,6.5,,,,,1.0,6.0,1.0,,1.0,,33.0,28.0,60.0,1,1.0,82.0,,1.0,4.0,
2019-20,8692254,35,3,Arsenal,Away,352768,154043,Ainsley Maitland-Niles,ainsley-maitland-niles,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8692254,35,3,Arsenal,Away,366592,192895,Kieran Tierney,kieran-tierney,D,False,,,,14.0,20.0,34.0,3.0,,6.0,,,,,,,,4.0,2.0,,,,,,,,1.0,,84.0,,,,,,,13.0,,6.4,,,1.0,,,2.0,3.0,,4.0,,19.0,24.0,40.0,1,,55.0,3.0,1.0,1.0,
2019-20,8692254,35,3,Arsenal,Away,793228,156074,Rob Holding,rob-holding,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8692254,35,3,Arsenal,Away,2322979,39476,Sokratis Papastathopoulos,sokratis-papastathopoulos,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8692267,36,3,Arsenal,Home,21300,41270,David Luiz,david-luiz,D,False,,,3.0,5.0,19.0,24.0,2.0,1.0,4.0,,,,1.0,,,,4.0,2.0,,,1.0,,,,,,,90.0,,2.0,,,,,9.0,,6.7,,,,,6.0,,,,8.0,,11.0,21.0,32.0,0,1.0,46.0,,,,1.0
2019-20,8692267,36,3,Arsenal,Home,89894,69140,Shkodran Mustafi,shkodran-mustafi,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8692267,36,3,Arsenal,Home,142148,111457,Sead Kolašinac,sead-kolasinac,D,True,,,,3.0,,3.0,1.0,,1.0,,,,,,,,1.0,,,,,,,,,,,11.0,,,,,,,,,6.5,,,,,,,,,,,3.0,,3.0,0,,4.0,,,,
2019-20,8692267,36,3,Arsenal,Home,188365,98745,Héctor Bellerín,hector-bellerin,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8692267,36,3,Arsenal,Home,352768,154043,Ainsley Maitland-Niles,ainsley-maitland-niles,D,True,,,,,3.0,3.0,,,1.0,,,,2.0,,,,2.0,1.0,,,,,,,,,,14.0,,,,,,,2.0,,6.3,,,,,,,,,,,,4.0,4.0,0,1.0,9.0,,,,
2019-20,8692267,36,3,Arsenal,Home,366592,192895,Kieran Tierney,kieran-tierney,D,False,,,1.0,5.0,10.0,15.0,1.0,,4.0,,,,,,,,2.0,3.0,,,1.0,,,,,2.0,,90.0,,1.0,,,,,19.0,,6.9,,,,,4.0,,,,6.0,,13.0,20.0,33.0,0,2.0,52.0,,1.0,,2.0
2019-20,8692267,36,3,Arsenal,Home,793228,156074,Rob Holding,rob-holding,D,False,,,1.0,1.0,15.0,16.0,1.0,2.0,2.0,,,,,,,,2.0,7.0,,1.0,1.0,,,,,,,90.0,,2.0,,,,,11.0,,7.0,,,,,7.0,1.0,,,6.0,,6.0,20.0,26.0,0,2.0,43.0,,2.0,1.0,
2019-20,8692267,36,3,Arsenal,Home,2322979,39476,Sokratis Papastathopoulos,sokratis-papastathopoulos,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8692281,37,3,Arsenal,Away,21300,41270,David Luiz,david-luiz,D,False,,,7.0,12.0,32.0,44.0,1.0,1.0,1.0,,,,,,,1.0,4.0,1.0,,,2.0,,,,,1.0,,60.0,,,,,,,5.0,,6.5,,,,,2.0,,,,9.0,,14.0,33.0,47.0,0,,52.0,1.0,,,
2019-20,8692281,37,3,Arsenal,Away,142148,111457,Sead Kolašinac,sead-kolasinac,D,False,,,1.0,36.0,37.0,73.0,2.0,6.0,6.0,,,,1.0,,,,4.0,8.0,,,1.0,,,,,1.0,,90.0,,,,,,,13.0,,6.8,,,,,3.0,2.0,1.0,,3.0,,41.0,45.0,85.0,0,,97.0,,,2.0,
2019-20,8692281,37,3,Arsenal,Away,188365,98745,Héctor Bellerín,hector-bellerin,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8692281,37,3,Arsenal,Away,352768,154043,Ainsley Maitland-Niles,ainsley-maitland-niles,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8692281,37,3,Arsenal,Away,366592,192895,Kieran Tierney,kieran-tierney,D,True,,,2.0,11.0,5.0,16.0,,,3.0,,,,,,,1.0,1.0,2.0,,,,,,,,,,30.0,,,,,,,10.0,,6.7,,,,,1.0,1.0,2.0,,5.0,,15.0,8.0,21.0,0,1.0,32.0,,,1.0,1.0
2019-20,8692281,37,3,Arsenal,Away,793228,156074,Rob Holding,rob-holding,D,False,,,6.0,23.0,55.0,78.0,4.0,3.0,3.0,,,,,,,,5.0,3.0,,,1.0,,,,,,,90.0,,1.0,,,,,5.0,,7.0,,,,,6.0,,,,8.0,,26.0,57.0,83.0,0,,92.0,,,,
2019-20,8692281,37,3,Arsenal,Away,2322979,39476,Sokratis Papastathopoulos,sokratis-papastathopoulos,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8692287,38,3,Arsenal,Home,21300,41270,David Luiz,david-luiz,D,False,,,4.0,9.0,23.0,32.0,2.0,2.0,1.0,,,1.0,,,,,3.0,3.0,,,1.0,,,,,,,90.0,,2.0,1.0,,,,7.0,,6.2,,,,,3.0,,,,10.0,,14.0,25.0,39.0,1,1.0,48.0,,,,
2019-20,8692287,38,3,Arsenal,Home,142148,111457,Sead Kolašinac,sead-kolasinac,D,True,,,,3.0,11.0,14.0,1.0,1.0,2.0,,,,,,,,1.0,2.0,,,,,,,,,1.0,33.0,,,,,,,3.0,,6.6,,,,,1.0,,,,,,4.0,13.0,17.0,0,1.0,21.0,,,,1.0
2019-20,8692287,38,3,Arsenal,Home,352768,154043,Ainsley Maitland-Niles,ainsley-maitland-niles,D,False,,,3.0,16.0,37.0,53.0,3.0,,5.0,,,,1.0,,,,5.0,3.0,,,1.0,,,,,1.0,2.0,90.0,1.0,,,,,,14.0,,6.8,,,,,1.0,1.0,,,7.0,,22.0,42.0,64.0,1,2.0,77.0,2.0,,1.0,1.0
2019-20,8692287,38,3,Arsenal,Home,366592,192895,Kieran Tierney,kieran-tierney,D,False,,,1.0,11.0,12.0,23.0,2.0,,7.0,,,,1.0,,,,4.0,6.0,,,,1.0,1.0,,,1.0,1.0,90.0,1.0,,,,,,11.0,,8.0,,,1.0,,1.0,2.0,2.0,,2.0,,17.0,13.0,28.0,2,3.0,51.0,,2.0,1.0,2.0
2019-20,8692287,38,3,Arsenal,Home,793228,156074,Rob Holding,rob-holding,D,False,,,3.0,9.0,33.0,42.0,6.0,4.0,4.0,,,,,,,,7.0,4.0,,,1.0,,,,,,,90.0,,1.0,,,,,9.0,,6.8,,,2.0,,12.0,,,,7.0,,11.0,39.0,50.0,2,,74.0,1.0,,,
2019-20,8692287,38,3,Arsenal,Home,2322979,39476,Sokratis Papastathopoulos,sokratis-papastathopoulos,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
