season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,expectedAssists,expectedGoals,expectedGoalsOnTarget,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltyMiss,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2023-24,11352663,9,43,Manchester_City,Home,125274,88248,Stefan Ortega,stefan-ortega,G,False,,,7.0,4.0,35.0,39.0,,,7.0,,,,,,,,,,,,0.00228334,,,,,,-0.04,1.0,,,,,90.0,,,,,,,,17.0,,6.6,1.0,2.0,,,,,,22.0,,14.0,42.0,56.0,0,,61.0,,,,
2023-24,11352663,9,43,Manchester_City,Home,136710,91651,Mateo Kovačić,mateo-kovacic,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352663,9,43,Manchester_City,Home,149663,126184,Nathan Aké,nathan-ake,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352663,9,43,Manchester_City,Home,152077,97299,John Stones,john-stones,D,False,,,2.0,17.0,27.0,44.0,,1.0,4.0,,,,1.0,,,,2.0,3.0,,,0.0115028,,,,,,,,,,,,75.0,,,,,,,,2.0,,6.8,,,,,1.0,1.0,,2.0,,18.0,27.0,44.0,0,1.0,49.0,,1.0,,1.0
2023-24,11352663,9,43,Manchester_City,Home,189061,114283,Jack Grealish,jack-grealish,M,True,,,,6.0,1.0,7.0,,1.0,,,,,,,,,,4.0,,,0.00552252,,,,,,,,,2.0,,,15.0,,,,,,,,1.0,,7.2,,,,1.0,,,,,,7.0,1.0,8.0,0,3.0,14.0,,,,3.0
2023-24,11352663,9,43,Manchester_City,Home,254491,121160,Ederson,ederson,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352663,9,43,Manchester_City,Home,318941,171314,Rúben Dias,ruben-dias,D,True,,,,7.0,4.0,11.0,,,,,,,,,,,,,,,0.0016562,,,,,,,,,,,,15.0,,,,,,,,,,6.6,,,,1.0,,,,,,7.0,4.0,11.0,0,,12.0,,,,
2023-24,11352663,9,43,Manchester_City,Home,331209,165809,Bernardo Silva,bernardo-silva,M,False,,,1.0,30.0,14.0,44.0,2.0,,4.0,,,,,,,1.0,3.0,2.0,,,0.0195575,,,,,,,,,,2.0,,90.0,,,,,,,,11.0,,7.0,,,,1.0,,2.0,,3.0,,37.0,15.0,50.0,0,1.0,64.0,1.0,1.0,,
2023-24,11352663,9,43,Manchester_City,Home,383560,211975,Manuel Akanji,manuel-akanji,D,False,,,6.0,31.0,50.0,81.0,,,3.0,,,,,,,,3.0,2.0,,,0.0123444,,,3.0,,,,,,,,,90.0,,,,,,,,,,6.8,,,,2.0,,,,6.0,,31.0,50.0,81.0,0,1.0,89.0,,1.0,,1.0
2023-24,11352663,9,43,Manchester_City,Home,786028,155405,Kalvin Phillips,kalvin-phillips,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352663,9,43,Manchester_City,Home,827606,220566,Rodri,rodri,M,False,,,8.0,45.0,37.0,82.0,,1.0,5.0,,,,1.0,,,,2.0,5.0,,,0.0308196,,,,,,,,,1.0,,,90.0,,,,,,,,7.0,,7.2,,,,1.0,2.0,,,8.0,,48.0,40.0,88.0,0,2.0,97.0,,1.0,1.0,1.0
2023-24,11352663,9,43,Manchester_City,Home,839956,223094,Erling Haaland,erling-haaland,F,False,,,1.0,5.0,6.0,11.0,2.0,1.0,3.0,,,,,,,1.0,3.0,3.0,,,0.00297554,0.2613,0.347,,,1.0,,,,,,,90.0,2.0,,,,,,,3.0,,7.5,,,,,,1.0,,1.0,,6.0,6.0,11.0,2,1.0,21.0,1.0,1.0,,
2023-24,11352663,9,43,Manchester_City,Home,855835,437468,Sergio Gómez,sergio-gomez,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352663,9,43,Manchester_City,Home,859765,209244,Phil Foden,phil-foden,M,False,,,1.0,27.0,4.0,31.0,,1.0,3.0,,,,,,,2.0,5.0,4.0,,,0.0409009,0.0219,,2.0,,,,,,1.0,3.0,,90.0,,,,,,,,16.0,,7.1,,,1.0,,2.0,1.0,,3.0,,35.0,6.0,40.0,1,,56.0,2.0,2.0,1.0,
2023-24,11352663,9,43,Manchester_City,Home,934386,248875,Jérémy Doku,jeremy-doku,M,False,,,1.0,26.0,5.0,31.0,,,2.0,1.0,,,,,,,2.0,8.0,,,0.160367,0.1182,0.0302,1.0,1.0,,,,,,2.0,,75.0,1.0,,,,,,,14.0,,8.3,,,2.0,,6.0,2.0,,1.0,2.0,34.0,5.0,37.0,3,1.0,56.0,4.0,2.0,5.0,1.0
2023-24,11352663,9,43,Manchester_City,Home,944656,461358,Julián Alvarez,julian-alvarez,F,False,,,,22.0,21.0,43.0,1.0,,5.0,,,,2.0,,,1.0,7.0,4.0,,,0.0345156,0.3217,0.5585,2.0,,1.0,,,,,,,89.0,2.0,,,,,,,9.0,,7.4,,,1.0,,3.0,1.0,,,,26.0,22.0,47.0,3,1.0,59.0,2.0,1.0,2.0,
2023-24,11352663,9,43,Manchester_City,Home,945122,465351,Matheus Nunes,matheus-nunes,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352663,9,43,Manchester_City,Home,964994,477424,Joško Gvardiol,josko-gvardiol,D,False,,,1.0,46.0,20.0,66.0,1.0,,3.0,,,,,,,,1.0,4.0,,,0.0337394,0.0315,0.0281,,,,,,,4.0,,,90.0,1.0,,,,,,,9.0,,7.4,,,,2.0,1.0,2.0,,1.0,,55.0,20.0,73.0,1,2.0,94.0,,1.0,1.0,
2023-24,11352663,9,43,Manchester_City,Home,1136731,477064,Rico Lewis,rico-lewis,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352675,10,43,Manchester_City,Away,44614,58621,Kyle Walker,kyle-walker,D,False,,,6.0,44.0,28.0,72.0,,2.0,9.0,1.0,,,,,,,1.0,6.0,,,0.0765265,,,1.0,,,,,,1.0,2.0,,90.0,,1.0,,,,,,6.0,,8.4,,,,1.0,1.0,,,7.0,,49.0,28.0,77.0,0,3.0,90.0,,,1.0,3.0
2023-24,11352675,10,43,Manchester_City,Away,125274,88248,Stefan Ortega,stefan-ortega,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352675,10,43,Manchester_City,Away,136710,91651,Mateo Kovačić,mateo-kovacic,M,True,,,,5.0,1.0,6.0,,1.0,,,,1.0,,,,,,1.0,,,0.00303148,0.0597,,,,,,,,,,,9.0,,,,,,,,,,6.6,,,,1.0,,,,,,5.0,1.0,6.0,1,,8.0,,,,
2023-24,11352675,10,43,Manchester_City,Away,149663,126184,Nathan Aké,nathan-ake,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352675,10,43,Manchester_City,Away,152077,97299,John Stones,john-stones,D,False,,,3.0,23.0,25.0,48.0,,,4.0,,,,,,,2.0,3.0,1.0,,,0.0393458,,,1.0,,,,,,1.0,3.0,,90.0,,,,,,,,5.0,,7.3,,,,2.0,,,,3.0,,26.0,25.0,51.0,0,1.0,59.0,,,,
2023-24,11352675,10,43,Manchester_City,Away,189061,114283,Jack Grealish,jack-grealish,M,False,,,1.0,23.0,7.0,30.0,,1.0,3.0,1.0,,2.0,,,,3.0,4.0,6.0,,,0.413365,0.1942,0.1571,,,,,,,1.0,1.0,,87.0,1.0,,,,,,,12.0,,8.1,,,2.0,,4.0,1.0,,1.0,,27.0,8.0,34.0,5,1.0,61.0,3.0,2.0,3.0,1.0
2023-24,11352675,10,43,Manchester_City,Away,254491,121160,Ederson,ederson,G,False,,,11.0,5.0,26.0,31.0,,,4.0,,,,1.0,,,,1.0,,,,0.0010578,,,,,,0.1783,,,,,,90.0,,,,,,,,8.0,,7.5,2.0,3.0,,,,,,19.0,,11.0,28.0,39.0,0,,45.0,,,,
2023-24,11352675,10,43,Manchester_City,Away,318941,171314,Rúben Dias,ruben-dias,D,False,,,4.0,24.0,50.0,74.0,1.0,2.0,1.0,,,,,,,,3.0,2.0,,,0.0102037,,,2.0,,,,,,3.0,,,90.0,,,,,,,,6.0,,7.2,,,,3.0,,,,5.0,,26.0,54.0,80.0,0,,87.0,,,,
2023-24,11352675,10,43,Manchester_City,Away,331209,165809,Bernardo Silva,bernardo-silva,M,False,1.0,,5.0,38.0,16.0,53.0,1.0,,2.0,3.0,,,,,,3.0,4.0,5.0,,,1.07319,0.0537,0.0242,,1.0,,,,,,3.0,,90.0,1.0,,,,,,,13.0,,8.5,,,,,2.0,3.0,,6.0,,45.0,17.0,59.0,1,2.0,77.0,2.0,1.0,2.0,2.0
2023-24,11352675,10,43,Manchester_City,Away,786028,155405,Kalvin Phillips,kalvin-phillips,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352675,10,43,Manchester_City,Away,827606,220566,Rodri,rodri,M,False,,,6.0,53.0,27.0,80.0,,4.0,4.0,,,,,,,1.0,1.0,10.0,,,0.06176,0.0774,0.0862,,,,,,,1.0,,,90.0,1.0,,,,,,1.0,11.0,,8.4,,,1.0,1.0,1.0,,,7.0,,61.0,29.0,90.0,2,3.0,101.0,,2.0,1.0,2.0
2023-24,11352675,10,43,Manchester_City,Away,839956,223094,Erling Haaland,erling-haaland,F,False,,,,7.0,,7.0,2.0,1.0,1.0,1.0,2.0,1.0,,,,1.0,3.0,3.0,,,0.47301,2.0182,2.4212,,1.0,2.0,,,,,1.0,,90.0,4.0,,,,,,,6.0,,8.4,,,,,,,,,,10.0,,10.0,5,,22.0,2.0,2.0,,
2023-24,11352675,10,43,Manchester_City,Away,855835,437468,Sergio Gómez,sergio-gomez,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352675,10,43,Manchester_City,Away,859765,209244,Phil Foden,phil-foden,M,False,,,,41.0,4.0,45.0,1.0,,6.0,,2.0,,,,,,3.0,4.0,,1.0,0.253569,1.5192,1.1073,1.0,,1.0,,,,2.0,,,90.0,2.0,,,,,,,12.0,,7.6,,,2.0,,2.0,,,1.0,,46.0,6.0,52.0,4,2.0,73.0,4.0,1.0,1.0,1.0
2023-24,11352675,10,43,Manchester_City,Away,934386,248875,Jérémy Doku,jeremy-doku,M,True,,,,2.0,,2.0,,,,,,,,,,,1.0,3.0,,,0.00249813,,,,,,,,,,,,9.0,,,,,,,,1.0,,6.8,,,,,3.0,,,,,2.0,,2.0,0,,6.0,,1.0,2.0,
2023-24,11352675,10,43,Manchester_City,Away,944656,461358,Julián Alvarez,julian-alvarez,F,False,1.0,,1.0,31.0,6.0,36.0,1.0,,5.0,,,1.0,1.0,,,,2.0,1.0,,,0.148361,0.1199,0.1506,,,,,,,,2.0,,87.0,1.0,,,,,,,17.0,,7.3,,,1.0,,1.0,13.0,,3.0,,48.0,6.0,41.0,3,,59.0,,,1.0,
2023-24,11352675,10,43,Manchester_City,Away,945122,465351,Matheus Nunes,matheus-nunes,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352675,10,43,Manchester_City,Away,964994,477424,Joško Gvardiol,josko-gvardiol,D,False,,,2.0,31.0,27.0,58.0,1.0,,9.0,,,,2.0,,,,4.0,1.0,,1.0,0.0214117,,,,,,,,,3.0,2.0,,90.0,,,,,,,,12.0,,7.0,,,,1.0,2.0,2.0,,3.0,,38.0,28.0,64.0,0,,83.0,2.0,,1.0,
2023-24,11352675,10,43,Manchester_City,Away,1065216,477555,Oscar Bobb,oscar-bobb,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352675,10,43,Manchester_City,Away,1136731,477064,Rico Lewis,rico-lewis,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352312,11,43,Manchester_City,Home,44614,58621,Kyle Walker,kyle-walker,D,False,1.0,,3.0,37.0,33.0,69.0,,1.0,9.0,,,1.0,1.0,,,,3.0,1.0,,,0.0776422,0.0279,,2.0,,,,,,,,,90.0,,,,,,,,14.0,,6.8,,,,1.0,,5.0,,5.0,,48.0,34.0,77.0,1,,90.0,2.0,,,
2023-24,11352312,11,43,Manchester_City,Home,125274,88248,Stefan Ortega,stefan-ortega,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352312,11,43,Manchester_City,Home,136710,91651,Mateo Kovačić,mateo-kovacic,M,False,,,1.0,34.0,23.0,57.0,,,3.0,,1.0,,,,,2.0,6.0,4.0,,,0.0894471,0.334,0.5498,4.0,,,,,,,1.0,,90.0,1.0,,,,,,,5.0,,7.0,,,1.0,1.0,2.0,,,1.0,,37.0,23.0,60.0,2,1.0,70.0,,1.0,2.0,1.0
2023-24,11352312,11,43,Manchester_City,Home,149663,126184,Nathan Aké,nathan-ake,D,False,,,2.0,34.0,30.0,64.0,2.0,1.0,7.0,,,,,,,,2.0,2.0,,,0.0348085,0.2799,0.8387,,,1.0,,,,,2.0,,90.0,1.0,,,,,,,5.0,,7.9,,,,4.0,,1.0,,2.0,,39.0,30.0,68.0,1,,83.0,,1.0,,
2023-24,11352312,11,43,Manchester_City,Home,152077,97299,John Stones,john-stones,D,False,,,1.0,27.0,27.0,54.0,,,2.0,,,,,,,,,,,,0.0111926,,,,,,,,,1.0,,,71.0,,,,,,,,,,6.8,,,,2.0,,,,1.0,,27.0,27.0,54.0,0,,58.0,,,,
2023-24,11352312,11,43,Manchester_City,Home,189061,114283,Jack Grealish,jack-grealish,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352312,11,43,Manchester_City,Home,254491,121160,Ederson,ederson,G,False,,,2.0,1.0,43.0,44.0,,,2.0,,,,,,,,,,,,0.00040836,,,,,,-0.5168,,,,,,90.0,,,,,,,,4.0,,6.4,,,,,,,,6.0,,4.0,44.0,48.0,0,,49.0,,,,
2023-24,11352312,11,43,Manchester_City,Home,318941,171314,Rúben Dias,ruben-dias,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352312,11,43,Manchester_City,Home,331209,165809,Bernardo Silva,bernardo-silva,M,False,,,2.0,47.0,15.0,62.0,,,3.0,,,,,,,,,1.0,,,0.124258,0.4731,0.544,,,2.0,,,,1.0,3.0,,85.0,2.0,,,,,,,8.0,,9.4,,,2.0,,1.0,2.0,,2.0,,53.0,16.0,67.0,4,,77.0,1.0,,1.0,
2023-24,11352312,11,43,Manchester_City,Home,383560,211975,Manuel Akanji,manuel-akanji,D,False,,,2.0,38.0,34.0,72.0,,,6.0,,,,,,,,,3.0,,,0.264343,0.0097,0.3755,,,1.0,,,,,1.0,,90.0,1.0,,,,,,,8.0,,7.6,,,,,,,,4.0,,45.0,35.0,80.0,1,1.0,88.0,,2.0,,
2023-24,11352312,11,43,Manchester_City,Home,786028,155405,Kalvin Phillips,kalvin-phillips,M,True,,,,8.0,8.0,16.0,,,1.0,,,,,,,,1.0,2.0,,,0.00405662,,,1.0,,,,,,1.0,,,19.0,,,,,,,,2.0,,6.7,,,,,,,,1.0,,10.0,8.0,18.0,0,1.0,21.0,,1.0,,1.0
2023-24,11352312,11,43,Manchester_City,Home,827606,220566,Rodri,rodri,M,False,,,8.0,65.0,29.0,94.0,1.0,,5.0,,,,,,,,1.0,,,,0.120065,0.0599,0.1909,,1.0,,,,,1.0,2.0,,71.0,1.0,1.0,,,,,,5.0,,8.2,,,1.0,,,,,8.0,,68.0,31.0,99.0,2,,104.0,,,,
2023-24,11352312,11,43,Manchester_City,Home,839956,223094,Erling Haaland,erling-haaland,F,False,,,,7.0,,7.0,,2.0,,,,3.0,,,,,,5.0,,,0.0164454,0.4186,,,,,,,1.0,,,,45.0,,,,,,,,2.0,,7.0,,,,,1.0,,,,,9.0,,9.0,3,,16.0,,2.0,1.0,
2023-24,11352312,11,43,Manchester_City,Home,859765,209244,Phil Foden,phil-foden,M,True,,,1.0,16.0,14.0,30.0,,,1.0,,,1.0,,,,,,1.0,,,0.0206934,0.1604,0.0468,,,1.0,,,,,,,45.0,1.0,,,,,,,3.0,,7.4,,,,,,1.0,,1.0,,17.0,14.0,30.0,2,,37.0,2.0,1.0,,
2023-24,11352312,11,43,Manchester_City,Home,934386,248875,Jérémy Doku,jeremy-doku,M,False,1.0,,2.0,28.0,8.0,35.0,,,4.0,1.0,,1.0,,,,2.0,2.0,7.0,,,0.359525,0.1198,0.0856,,4.0,1.0,,,,,5.0,,90.0,1.0,,,,,,,8.0,,10.0,,,1.0,,5.0,3.0,,2.0,,32.0,8.0,37.0,3,2.0,57.0,1.0,,5.0,2.0
2023-24,11352312,11,43,Manchester_City,Home,944656,461358,Julián Alvarez,julian-alvarez,F,False,1.0,,1.0,39.0,6.0,44.0,,,1.0,,,1.0,,,,,,,,,0.951974,0.0643,,,,,,,,,4.0,,71.0,,,,,,,,12.0,,7.5,,,1.0,,,5.0,,1.0,,47.0,7.0,49.0,2,,62.0,3.0,,,
2023-24,11352312,11,43,Manchester_City,Home,945122,465351,Matheus Nunes,matheus-nunes,D,True,,,,7.0,7.0,14.0,,,1.0,,,,1.0,,,1.0,4.0,,,,0.0133879,,,1.0,,,,,,,,,19.0,,,,,,,,2.0,,6.2,,,,1.0,1.0,,,,,7.0,7.0,14.0,0,,17.0,,,,
2023-24,11352312,11,43,Manchester_City,Home,964994,477424,Joško Gvardiol,josko-gvardiol,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352312,11,43,Manchester_City,Home,1065216,477555,Oscar Bobb,oscar-bobb,M,True,1.0,,,6.0,,5.0,,,,2.0,,,,,,,,,,,0.679658,,,,1.0,,,,,,2.0,,13.0,,,,,,,,2.0,,7.8,,,,,,1.0,,,,7.0,,6.0,0,,9.0,1.0,,,
2023-24,11352312,11,43,Manchester_City,Home,1136731,477064,Rico Lewis,rico-lewis,D,True,,,,5.0,8.0,13.0,,,3.0,,,,,,,,1.0,1.0,,,0.0779453,,,,,,,,,,,,19.0,,,,,,,,3.0,,6.3,,,,,1.0,,,1.0,,6.0,9.0,15.0,0,,19.0,,1.0,,
2023-24,11352332,12,43,Manchester_City,Away,716,17601,Scott Carson,scott-carson,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352332,12,43,Manchester_City,Away,44614,58621,Kyle Walker,kyle-walker,D,False,,,,22.0,16.0,38.0,,,5.0,,,,1.0,,,,5.0,4.0,,,0.0164072,0.0699,,3.0,,,,,,,1.0,,90.0,,1.0,,,,,,14.0,,6.1,,,1.0,2.0,2.0,1.0,,2.0,,28.0,19.0,46.0,1,3.0,70.0,1.0,1.0,,1.0
2023-24,11352332,12,43,Manchester_City,Away,125274,88248,Stefan Ortega,stefan-ortega,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352332,12,43,Manchester_City,Away,136710,91651,Mateo Kovačić,mateo-kovacic,M,True,,,1.0,5.0,6.0,11.0,,,1.0,,,1.0,,,,,,3.0,,,0.0421588,0.0341,,,,,,,,1.0,,,11.0,,,,,,,,,,6.9,,,,,1.0,,,1.0,,5.0,6.0,11.0,1,2.0,17.0,,,1.0,1.0
2023-24,11352332,12,43,Manchester_City,Away,189061,114283,Jack Grealish,jack-grealish,M,True,,,,14.0,1.0,15.0,1.0,,3.0,,,,,,,1.0,4.0,4.0,,,0.0904376,,,1.0,,,,,,,1.0,,31.0,,,,,,,,6.0,,6.6,,,,,2.0,,,2.0,,17.0,1.0,18.0,0,,28.0,1.0,3.0,1.0,
2023-24,11352332,12,43,Manchester_City,Away,254491,121160,Ederson,ederson,G,False,,1.0,7.0,3.0,31.0,34.0,,1.0,7.0,,,,,,,,,1.0,,,0.00299865,,,,,,0.0987,3.0,,,,,90.0,,,,,1.0,,,3.0,,7.5,2.0,5.0,,,,,1.0,10.0,,6.0,31.0,37.0,0,,51.0,,,,
2023-24,11352332,12,43,Manchester_City,Away,318941,171314,Rúben Dias,ruben-dias,D,False,1.0,,2.0,29.0,47.0,75.0,1.0,1.0,3.0,,,,2.0,,,,5.0,3.0,,,0.0748506,,,2.0,,,,,,,,,90.0,,,,1.0,,,,8.0,,6.0,,,,8.0,,1.0,,4.0,,34.0,50.0,83.0,0,1.0,99.0,,1.0,,1.0
2023-24,11352332,12,43,Manchester_City,Away,331209,165809,Bernardo Silva,bernardo-silva,M,False,1.0,,4.0,30.0,18.0,47.0,,,6.0,2.0,,,1.0,,,1.0,3.0,3.0,,,0.176761,,,1.0,1.0,,,,,,2.0,,90.0,,,,,,,,14.0,,7.5,,,,,1.0,6.0,,4.0,,37.0,20.0,51.0,0,2.0,69.0,4.0,,1.0,1.0
2023-24,11352332,12,43,Manchester_City,Away,383560,211975,Manuel Akanji,manuel-akanji,D,False,,,3.0,20.0,37.0,57.0,,,5.0,,,,,,,1.0,1.0,3.0,,,0.0171068,0.2944,0.2946,,,1.0,,,,3.0,,,90.0,1.0,1.0,,,,,,5.0,,7.6,,,,2.0,,,,5.0,,23.0,38.0,61.0,1,2.0,73.0,,1.0,,1.0
2023-24,11352332,12,43,Manchester_City,Away,786028,155405,Kalvin Phillips,kalvin-phillips,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352332,12,43,Manchester_City,Away,827606,220566,Rodri,rodri,M,False,,,8.0,41.0,25.0,66.0,,,9.0,,,,3.0,,,1.0,7.0,4.0,,,0.0876405,0.0299,0.1571,3.0,,1.0,,,,2.0,3.0,,90.0,1.0,1.0,,,,,,10.0,,7.8,,,,,1.0,,,10.0,,45.0,30.0,75.0,1,1.0,91.0,,2.0,1.0,
2023-24,11352332,12,43,Manchester_City,Away,839956,223094,Erling Haaland,erling-haaland,F,False,,,1.0,6.0,4.0,10.0,,1.0,2.0,,2.0,,,,,,2.0,3.0,,,0.0322831,2.0308,2.3425,2.0,1.0,2.0,,,,,3.0,,90.0,3.0,,,,,,1.0,4.0,,8.5,,,1.0,,,1.0,,1.0,,8.0,4.0,11.0,4,,21.0,1.0,2.0,,
2023-24,11352332,12,43,Manchester_City,Away,859765,209244,Phil Foden,phil-foden,M,False,1.0,,,29.0,4.0,32.0,,,6.0,1.0,,,1.0,,,1.0,7.0,8.0,,,0.142461,0.1677,0.5063,,,,,,,3.0,1.0,,90.0,2.0,,,,,,,12.0,,7.7,,,1.0,,10.0,1.0,,,,31.0,5.0,35.0,3,1.0,61.0,3.0,2.0,5.0,1.0
2023-24,11352332,12,43,Manchester_City,Away,934386,248875,Jérémy Doku,jeremy-doku,M,False,,,,8.0,2.0,10.0,,,1.0,,,,1.0,,,2.0,6.0,6.0,,,0.0697981,0.0892,0.0779,1.0,,,,,,,,,59.0,1.0,,,,,,,12.0,,6.9,,,,,7.0,1.0,,,,13.0,2.0,14.0,1,2.0,30.0,2.0,,4.0,2.0
2023-24,11352332,12,43,Manchester_City,Away,944656,461358,Julián Alvarez,julian-alvarez,F,False,2.0,,1.0,25.0,8.0,31.0,,,1.0,1.0,,1.0,,,,2.0,3.0,1.0,,,0.0919715,0.1542,0.12,1.0,1.0,,,,,,2.0,,79.0,1.0,,,,,,,12.0,,7.2,,,,,1.0,7.0,,1.0,,34.0,8.0,35.0,2,,50.0,1.0,,1.0,
2023-24,11352332,12,43,Manchester_City,Away,945122,465351,Matheus Nunes,matheus-nunes,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352332,12,43,Manchester_City,Away,964994,477424,Joško Gvardiol,josko-gvardiol,D,False,,,3.0,29.0,22.0,51.0,1.0,1.0,7.0,,,,,,,1.0,3.0,5.0,1.0,,0.0208561,0.0093,0.033,1.0,,,,,,,,,90.0,1.0,2.0,,,,,,5.0,,6.4,,,,,,,,3.0,,31.0,23.0,54.0,1,3.0,76.0,1.0,1.0,,1.0
2023-24,11352332,12,43,Manchester_City,Away,1065216,477555,Oscar Bobb,oscar-bobb,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352332,12,43,Manchester_City,Away,1136731,477064,Rico Lewis,rico-lewis,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352373,13,43,Manchester_City,Home,716,17601,Scott Carson,scott-carson,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352373,13,43,Manchester_City,Home,44614,58621,Kyle Walker,kyle-walker,D,False,,,3.0,24.0,28.0,52.0,1.0,4.0,5.0,,,,,,,,1.0,4.0,,,0.0310868,,,,,,,,,3.0,1.0,,90.0,,,,,,,,6.0,,7.1,,,,2.0,,,,4.0,1.0,25.0,31.0,56.0,0,,66.0,1.0,1.0,,
2023-24,11352373,13,43,Manchester_City,Home,125274,88248,Stefan Ortega,stefan-ortega,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352373,13,43,Manchester_City,Home,149663,126184,Nathan Aké,nathan-ake,D,False,,,,24.0,31.0,55.0,,2.0,4.0,1.0,,,1.0,,,,1.0,7.0,,,0.0260048,,,1.0,1.0,,,,,1.0,1.0,,90.0,,,,,,,,8.0,,7.5,,,,5.0,1.0,,,3.0,,27.0,35.0,62.0,0,3.0,80.0,,1.0,1.0,1.0
2023-24,11352373,13,43,Manchester_City,Home,152077,97299,John Stones,john-stones,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
