season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballCarriesCount,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,expectedAssists,expectedGoals,expectedGoalsOnTarget,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,metersCoveredHighSpeedRunningKm,metersCoveredJoggingKm,metersCoveredRunningKm,metersCoveredSprintingKm,metersCoveredWalkingKm,minutesPlayed,onTargetScoringAttempt,outfielderBlock,penaltyConceded,penaltyFaced,penaltyMiss,penaltySave,penaltyWon,possessionLostCtrl,progressiveBallCarriesCount,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalBallCarriesDistance,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalProgression,totalProgressiveBallCarriesDistance,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2025-26,14023993,30,43,Manchester_City,Away,839956,223094,Erling Haaland,erling-haaland,F,False,,,,8.0,,8.0,1.0,1.0,4.0,2.0,,,1.0,,,,1.0,2.0,2.0,,,0.0478966,0.303,0.3961,,0.0,,,,,,1.0,,,,,,,90.0,1.0,,,,,,,5.0,1.0,,6.5,,,2.0,,34.269294571875,,,1.0,,,,10.0,,10.0,10.810583071711,9.0877403131912,4,,21.0,1.0,1.0,,
2025-26,14023993,30,43,Manchester_City,Away,859765,209244,Phil Foden,phil-foden,M,True,1.0,,1.0,11.0,,11.0,,,8.0,,,,,,,,,1.0,1.0,,,0.206528,,,,0.0,,,,,,,,,,,,,16.0,,,,,,,,3.0,3.0,,6.6,,,,,91.973415992673,,1.0,1.0,,1.0,,12.0,,12.0,69.572180992714,54.009292317251,0,1.0,17.0,1.0,,,
2025-26,14023993,30,43,Manchester_City,Away,873554,438234,Omar Marmoush,omar-marmoush,F,False,,,,10.0,3.0,13.0,,,10.0,1.0,,,,,,,2.0,2.0,6.0,,,0.0100153,0.1002,,1.0,1.0,,,,,,1.0,,,,,,,60.0,,,,,,,,11.0,0.0,,6.7,,,2.0,,70.286960312059,,1.0,6.0,,,2.0,12.0,4.0,16.0,23.150379322765,,2,1.0,34.0,,4.0,1.0,1.0
2025-26,14023993,30,43,Manchester_City,Away,877994,209036,Marc Guéhi,marc-guehi,D,False,,,2.0,43.0,36.0,79.0,2.0,7.0,37.0,7.0,,1.0,,1.0,,,2.0,5.0,9.0,,,0.0273143,0.3801,,,0.0,,,,,5.0,2.0,,,,,,,90.0,,,,,,,,8.0,4.0,,7.1,,,3.0,,347.49677842212,3.0,,,,6.0,,47.0,37.0,84.0,158.18534445549,92.749367388782,3,,105.0,1.0,2.0,,
2025-26,14023993,30,43,Manchester_City,Away,893549,433036,Tijjani Reijnders,tijjani-reijnders,M,True,2.0,,,18.0,1.0,19.0,,,11.0,2.0,,,,,,,,1.0,,,,0.145375,0.0358,0.2408,,0.0,,,,1.0,2.0,1.0,,,,,,,15.0,1.0,,,,,,,4.0,2.0,,6.8,,,,,119.5377027027,,1.0,4.0,,,,18.0,2.0,20.0,85.026600943253,57.308387607898,1,,29.0,,,,
2025-26,14023993,30,43,Manchester_City,Away,931278,448514,Rayan Aït-Nouri,rayan-ait-nouri,D,False,1.0,,,36.0,20.0,56.0,,4.0,19.0,7.0,,,1.0,,,,1.0,3.0,11.0,,,0.0994191,0.051,,,0.0,,,,,1.0,1.0,,,,,,,60.0,,,,,,,,13.0,0.0,,7.2,,,,,125.38624360734,1.0,6.0,2.0,,2.0,,41.0,22.0,63.0,19.021341700561,,1,3.0,89.0,2.0,,4.0,3.0
2025-26,14023993,30,43,Manchester_City,Away,934354,437730,Antoine Semenyo,antoine-semenyo,M,False,,,2.0,29.0,11.0,40.0,,,19.0,2.0,,,,,,,2.0,5.0,1.0,,,0.0245153,0.1178,,2.0,0.0,,,,,,,,,,,,,74.0,,,,,,,,9.0,3.0,,6.1,,,1.0,,242.74960469776,,2.0,,,2.0,,32.0,12.0,44.0,90.594827002455,95.252231039467,1,,55.0,1.0,,1.0,
2025-26,14023993,30,43,Manchester_City,Away,934386,248875,Jérémy Doku,jeremy-doku,M,True,2.0,,,9.0,4.0,13.0,,,13.0,,,,,,,,,2.0,3.0,,,0.212777,0.0287,,,0.0,,,,,,2.0,,,,,,,30.0,,,,,,,,5.0,6.0,,7.0,,,1.0,,138.54307172137,,3.0,3.0,,,,11.0,4.0,15.0,85.526586295891,98.483541488914,1,,25.0,,2.0,1.0,
2025-26,14023993,30,43,Manchester_City,Away,945122,465351,Matheus Nunes,matheus-nunes,D,False,1.0,,2.0,41.0,32.0,73.0,,1.0,33.0,2.0,,,,,,,1.0,2.0,3.0,,,0.0578148,0.0886,0.4366,,0.0,,,,,,,,,,,,,90.0,1.0,,,,,,,9.0,4.0,,6.7,,,1.0,,299.31107355052,3.0,1.0,4.0,,3.0,,44.0,33.0,77.0,131.39409238118,96.983609318474,2,,98.0,,2.0,,
2025-26,14023993,30,43,Manchester_City,Away,954056,465694,Nico González,nico-gonzalez,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14023993,30,43,Manchester_City,Away,979128,466052,Rayan Cherki,cherki-rayan,M,True,1.0,,,20.0,,20.0,,,15.0,1.0,,,1.0,,,,1.0,1.0,3.0,,,0.166451,0.0551,0.3428,,0.0,,,,,,2.0,,,,,,,30.0,1.0,,,,,,,6.0,2.0,,7.1,,,,,156.75529673598,,1.0,4.0,,,,22.0,,22.0,81.955312184727,56.054104483549,2,1.0,33.0,,1.0,1.0,1.0
2025-26,14023993,30,43,Manchester_City,Away,980643,432720,James Trafford,james-trafford,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14023993,30,43,Manchester_City,Away,1142703,472769,Nico O'Reilly,nico-o-reilly,D,False,,,2.0,38.0,21.0,59.0,1.0,1.0,24.0,2.0,,,3.0,2.0,,,,6.0,3.0,,,0.0369433,0.6239,0.361,1.0,0.0,,,,,2.0,1.0,,,,,,,90.0,1.0,,,,,,,15.0,2.0,,6.2,,,,,210.76827059733,,4.0,2.0,,3.0,,45.0,23.0,68.0,59.807897773054,21.377173039088,4,,91.0,1.0,,2.0,
2025-26,14023993,30,43,Manchester_City,Away,1194333,578153,Abdukodir Khusanov,abdukodir-khusanov,D,False,,,2.0,39.0,43.0,82.0,2.0,3.0,27.0,6.0,,,,,,,1.0,3.0,5.0,,,0.0187356,0.1403,,,0.0,,,,,2.0,1.0,,,,,,,90.0,,,,,,,,9.0,0.0,,6.7,,,1.0,,174.97068638085,6.0,2.0,,,6.0,,44.0,46.0,90.0,68.623238935626,,1,,104.0,,,2.0,
2025-26,15999228,31,43,Manchester_City,Home,136710,91651,Mateo Kovačić,mateo-kovacic,M,True,,,1.0,17.0,7.0,24.0,,,10.0,1.0,,,,,,,,,1.0,,,0.0245891,,,,0.0,,,,,,,,,,,,,11.0,,,,,,,,3.0,0.0,,7.1,,,,,68.53006416221,,,,,1.0,,19.0,8.0,27.0,28.839382945408,,0,1.0,29.0,,,,1.0
2025-26,15999228,31,43,Manchester_City,Home,149663,126184,Nathan Aké,nathan-ake,D,True,,,2.0,12.0,14.0,26.0,,1.0,6.0,,,,,,,,,,1.0,,,0.00523846,,,,0.0,,,,,,,,,,,,,32.0,,,,,,,,3.0,0.0,,6.8,,,,,35.754565969603,,,,,4.0,,15.0,14.0,29.0,20.874113777776,,0,,31.0,,,,
2025-26,15999228,31,43,Manchester_City,Home,152077,97299,John Stones,john-stones,D,True,,,,6.0,2.0,8.0,,,2.0,,,,,,,,,,,,,0.00183485,,,,0.0,,,,,,,,,,,,,8.0,,1.0,,,,,,,0.0,,6.8,,,,,11.034939129282,,,,,,,6.0,2.0,8.0,-0.99139595877669,,0,,9.0,,,,
2025-26,15999228,31,43,Manchester_City,Home,318941,171314,Rúben Dias,ruben-dias,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,15999228,31,43,Manchester_City,Home,331209,165809,Bernardo Silva,bernardo-silva,M,False,,,1.0,50.0,35.0,85.0,,,41.0,5.0,,,1.0,,,,,,1.0,,1.0,0.0422499,0.1037,,,0.0,,,,,2.0,,,,,,,,79.0,,,,,,,,11.0,3.0,,6.8,,,1.0,,397.31671230333,1.0,,2.0,,5.0,,57.0,37.0,94.0,232.85904117654,73.007009954301,2,1.0,107.0,,,,
2025-26,15999228,31,43,Manchester_City,Home,824509,204936,Gianluigi Donnarumma,gianluigi-donnarumma,G,False,,,2.0,,18.0,18.0,,,3.0,9.0,,,,,,,,,,,,0.00013947,,,,0.0,,0.2892,2.0,,,,,,,,,,90.0,,,,,,,,4.0,0.0,,7.3,2.0,2.0,,,19.944338165253,,,,,5.0,,3.0,19.0,22.0,11.584483857185,,0,,34.0,,,,
2025-26,15999228,31,43,Manchester_City,Home,839956,223094,Erling Haaland,erling-haaland,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,15999228,31,43,Manchester_City,Home,859765,209244,Phil Foden,phil-foden,M,False,3.0,,2.0,35.0,20.0,55.0,1.0,,25.0,6.0,2.0,,,,,,2.0,4.0,4.0,,,0.596901,0.0157,,1.0,2.0,,,,,1.0,5.0,,,,,,,82.0,,,,,,,,10.0,0.0,,9.0,,,1.0,,209.75121353989,,,4.0,,3.0,,40.0,20.0,60.0,55.662602138958,,1,3.0,77.0,1.0,1.0,,2.0
2025-26,15999228,31,43,Manchester_City,Home,873554,438234,Omar Marmoush,omar-marmoush,F,False,,,,9.0,1.0,10.0,,,6.0,5.0,,,1.0,,,,2.0,4.0,2.0,,,0.0164138,0.2954,0.1282,,0.0,1.0,,,,,,,,,,,,79.0,1.0,,,,,,,6.0,0.0,,7.3,,,1.0,,43.909876661833,,4.0,,,,,11.0,1.0,12.0,-9.3393949952187,,3,,23.0,,,2.0,
2025-26,15999228,31,43,Manchester_City,Home,877994,209036,Marc Guéhi,marc-guehi,D,False,,,6.0,84.0,40.0,124.0,2.0,3.0,67.0,2.0,,,,,,,,5.0,6.0,,,0.0846793,0.1212,,3.0,0.0,,,,,,,,,,,,,90.0,,,,,,,,8.0,4.0,,7.9,,,2.0,,519.65953664869,2.0,,1.0,,10.0,,89.0,42.0,131.0,229.82442929051,73.187045499258,2,1.0,142.0,,2.0,,1.0
2025-26,15999228,31,43,Manchester_City,Home,893549,433036,Tijjani Reijnders,tijjani-reijnders,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,15999228,31,43,Manchester_City,Home,931278,448514,Rayan Aït-Nouri,rayan-ait-nouri,D,False,,,1.0,42.0,9.0,51.0,1.0,,23.0,2.0,,,,,,,4.0,9.0,5.0,,,0.236533,0.1014,,4.0,0.0,,,,,,2.0,,,,,,,90.0,,,,,,,,15.0,0.0,,6.7,,,1.0,,189.21246339508,,3.0,3.0,,1.0,,46.0,10.0,56.0,49.481132112714,,1,2.0,76.0,2.0,1.0,2.0,
2025-26,15999228,31,43,Manchester_City,Home,934354,437730,Antoine Semenyo,antoine-semenyo,M,False,1.0,,,11.0,5.0,16.0,3.0,,10.0,1.0,,,,,,,3.0,7.0,1.0,,,0.0823527,0.3029,0.8156,1.0,0.0,1.0,,,,,,,,,,,,90.0,1.0,,,,,,,10.0,1.0,,6.8,,,,,109.26106748281,,,1.0,,,,14.0,5.0,19.0,-8.3558968855979,27.356577435783,1,1.0,35.0,4.0,,,
2025-26,15999228,31,43,Manchester_City,Home,934386,248875,Jérémy Doku,jeremy-doku,M,True,,,1.0,13.0,3.0,16.0,,,6.0,,,,1.0,,,,2.0,3.0,,,,0.0338415,0.0642,,,0.0,,,,,,1.0,,,,,,,32.0,,,,,,,,6.0,2.0,,6.5,,,,,53.115780102233,,1.0,,,1.0,,15.0,3.0,18.0,34.464473953735,31.796170780209,1,,24.0,1.0,,,
2025-26,15999228,31,43,Manchester_City,Home,945122,465351,Matheus Nunes,matheus-nunes,D,False,,,1.0,40.0,12.0,52.0,,1.0,21.0,6.0,,,,,,,1.0,1.0,1.0,,,0.0322144,,,,0.0,,,,,,1.0,,,,,,,58.0,,,,,,,,14.0,2.0,,6.9,,,,,177.72650906246,1.0,,3.0,,3.0,,49.0,13.0,62.0,80.636601006112,50.357938046042,0,,76.0,,,,
2025-26,15999228,31,43,Manchester_City,Home,964994,477424,Joško Gvardiol,josko-gvardiol,D,False,,,,22.0,6.0,28.0,3.0,2.0,11.0,,,,,,,,1.0,4.0,2.0,,,0.0564527,0.0542,0.2555,,0.0,,,,,2.0,1.0,,,,,,,58.0,1.0,1.0,,,,,,10.0,2.0,,6.9,,,,,116.07031926099,,,,,,,28.0,7.0,35.0,23.827580466853,34.181424504168,1,,45.0,1.0,,,
2025-26,15999228,31,43,Manchester_City,Home,979128,466052,Rayan Cherki,cherki-rayan,M,True,,,1.0,12.0,2.0,14.0,,,6.0,1.0,1.0,,,,,,,1.0,3.0,,,0.446228,,,,1.0,,,,,,2.0,,,,,,,11.0,,,,,,,,4.0,1.0,,7.8,,,,,56.092224993204,,3.0,,,2.0,,14.0,2.0,16.0,24.172291377734,23.142101978861,0,,22.0,1.0,1.0,2.0,
2025-26,15999228,31,43,Manchester_City,Home,980643,432720,James Trafford,james-trafford,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,15999228,31,43,Manchester_City,Home,1046795,510281,Savinho,savio,M,False,,,,33.0,8.0,41.0,,,22.0,2.0,,,,,,,1.0,8.0,7.0,,,0.0997433,0.5788,0.7882,,0.0,1.0,,,,,,,,,,,,90.0,1.0,,,,,,,25.0,3.0,,7.7,,,1.0,,170.90921064843,,12.0,3.0,,4.0,,43.0,9.0,52.0,96.524871048518,47.636412316961,2,2.0,76.0,3.0,,5.0,1.0
2025-26,15999228,31,43,Manchester_City,Home,1194333,578153,Abdukodir Khusanov,abdukodir-khusanov,D,False,,,3.0,57.0,37.0,94.0,,1.0,42.0,2.0,,,,,,,,1.0,1.0,,,0.0471146,0.0263,,1.0,0.0,,,,,2.0,,,,,,,,90.0,,,,,,,,11.0,4.0,,7.3,,,1.0,,383.71948852899,2.0,,1.0,,4.0,,62.0,40.0,102.0,198.19670694113,113.70663766828,1,,115.0,1.0,,,
2025-26,14023998,32,43,Manchester_City,Away,136710,91651,Mateo Kovačić,mateo-kovacic,M,True,,,,12.0,4.0,16.0,,,8.0,,,,,,,,1.0,1.0,2.0,,,0.0254554,,,,0.0,,,,,,,,,,,,,9.0,,,,,,,,1.0,0.0,,6.8,,,,,52.743429457157,,,,,,,12.0,4.0,16.0,18.677735312227,,0,,20.0,,2.0,,
2025-26,14023998,32,43,Manchester_City,Away,149663,126184,Nathan Aké,nathan-ake,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14023998,32,43,Manchester_City,Away,331209,165809,Bernardo Silva,bernardo-silva,M,False,,,1.0,40.0,22.0,62.0,,,33.0,3.0,,,1.0,1.0,,,,3.0,4.0,,,0.0760319,0.2532,0.5326,1.0,0.0,,,,,1.0,,,,,,,,81.0,1.0,,,,,,,15.0,3.0,,6.6,,,,,276.92244922719,1.0,1.0,2.0,,4.0,,49.0,24.0,73.0,107.68691530767,50.353554020098,2,4.0,86.0,1.0,,,2.0
2025-26,14023998,32,43,Manchester_City,Away,824509,204936,Gianluigi Donnarumma,gianluigi-donnarumma,G,False,,1.0,2.0,,24.0,24.0,,1.0,4.0,8.0,,,,,,,,,1.0,,,9.815e-05,,,,0.0,,1.1422,1.0,,,,,,,,,,90.0,,,,,,,,2.0,0.0,1.0,7.9,2.0,3.0,,,18.983575693011,2.0,,,1.0,3.0,,1.0,25.0,26.0,2.9156646379546,,0,,35.0,,,,
2025-26,14023998,32,43,Manchester_City,Away,827606,220566,Rodri,rodri,M,False,,,2.0,48.0,47.0,95.0,,,34.0,4.0,,,,2.0,,,,5.0,2.0,,,0.0361764,,,3.0,0.0,,,,,,,,,,,,,90.0,,1.0,,,,,,7.0,1.0,,6.6,,,,,222.57865566405,1.0,,,,2.0,,51.0,51.0,102.0,32.373159896137,31.14630586442,0,2.0,111.0,,,,
2025-26,14023998,32,43,Manchester_City,Away,839956,223094,Erling Haaland,erling-haaland,F,False,,,,2.0,3.0,5.0,2.0,2.0,4.0,3.0,,,1.0,,,,2.0,5.0,4.0,,,0.0044062,0.5765,0.2808,1.0,0.0,,,,,1.0,,,,,,,,90.0,1.0,,,,,,,8.0,1.0,,6.3,,,2.0,,29.033009609107,,1.0,,,,,5.0,5.0,10.0,10.051331858805,4.9771401426924,4,2.0,24.0,,,,1.0
2025-26,14023998,32,43,Manchester_City,Away,859765,209244,Phil Foden,phil-foden,M,True,1.0,,,4.0,6.0,10.0,,,5.0,2.0,,,,,,,,2.0,3.0,,,0.0446734,,,,0.0,,,,,,2.0,,,,,,,14.0,,,,,,,,5.0,0.0,,6.7,,,,,27.203529164572,,2.0,2.0,,,,6.0,6.0,12.0,-3.5519144321688,,0,2.0,21.0,,1.0,,1.0
2025-26,14023998,32,43,Manchester_City,Away,873554,438234,Omar Marmoush,omar-marmoush,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14023998,32,43,Manchester_City,Away,877994,209036,Marc Guéhi,marc-guehi,D,False,,,1.0,60.0,41.0,101.0,1.0,3.0,38.0,2.0,,,,,,,,1.0,8.0,,,0.0449063,0.3271,0.7941,,0.0,1.0,,,,3.0,1.0,,,,,,,90.0,1.0,2.0,,,,,,3.0,1.0,,9.2,,,,,277.15077567194,1.0,,1.0,,1.0,,61.0,41.0,102.0,129.61564084271,26.80296254148,1,3.0,118.0,1.0,2.0,,2.0
2025-26,14023998,32,43,Manchester_City,Away,893549,433036,Tijjani Reijnders,tijjani-reijnders,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14023998,32,43,Manchester_City,Away,931278,448514,Rayan Aït-Nouri,rayan-ait-nouri,D,True,2.0,,1.0,8.0,7.0,15.0,,,9.0,2.0,,,,,,,1.0,4.0,3.0,,,0.110349,,,2.0,0.0,,,,,,,,,,,,,26.0,,,,,,,,7.0,2.0,,6.6,,,,,81.340259770985,,2.0,4.0,,1.0,,10.0,8.0,18.0,52.720906083252,42.91562055221,0,2.0,31.0,,,1.0,
2025-26,14023998,32,43,Manchester_City,Away,934354,437730,Antoine Semenyo,antoine-semenyo,M,False,,,,20.0,9.0,29.0,,,23.0,2.0,,,2.0,,,,1.0,5.0,7.0,,,0.028961,0.2897,0.0987,1.0,0.0,,,,,,1.0,,,,,,,90.0,2.0,,,,,,,10.0,8.0,,6.7,,,1.0,,262.7751997165,1.0,8.0,,,,,24.0,9.0,33.0,160.13943352601,145.62855404651,5,,57.0,1.0,2.0,5.0,
2025-26,14023998,32,43,Manchester_City,Away,934386,248875,Jérémy Doku,jeremy-doku,M,False,,,,32.0,2.0,34.0,,,36.0,8.0,,,1.0,1.0,,,1.0,8.0,4.0,,,0.0577079,0.1837,0.7638,2.0,0.0,1.0,,,,,1.0,,,,,,,76.0,1.0,,,,,,,16.0,15.0,,7.9,,,,,418.36451507671,,6.0,3.0,,,,36.0,2.0,38.0,322.70470038283,265.38211948254,2,1.0,62.0,4.0,1.0,2.0,
2025-26,14023998,32,43,Manchester_City,Away,945122,465351,Matheus Nunes,matheus-nunes,D,False,1.0,,4.0,39.0,26.0,65.0,,1.0,21.0,6.0,,,,1.0,,,1.0,2.0,3.0,,,0.16726,,,,0.0,,,,,2.0,3.0,,,,,,,90.0,,,,,,,,7.0,1.0,,7.4,,,,,186.43321642768,2.0,,2.0,,5.0,,41.0,28.0,69.0,62.983923560571,31.141480761197,0,,89.0,1.0,2.0,,
2025-26,14023998,32,43,Manchester_City,Away,954056,465694,Nico González,nico-gonzalez,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14023998,32,43,Manchester_City,Away,979128,466052,Rayan Cherki,cherki-rayan,M,False,1.0,,2.0,41.0,12.0,53.0,,,34.0,2.0,2.0,,1.0,2.0,,,,3.0,3.0,,,0.648182,0.2046,0.2099,,2.0,,,,,,2.0,,,,,,,76.0,1.0,,,,,,,12.0,4.0,,7.9,,,,,288.50341939108,,4.0,5.0,,4.0,,47.0,12.0,59.0,102.37817058263,84.495984670215,2,,73.0,1.0,,3.0,
2025-26,14023998,32,43,Manchester_City,Away,980643,432720,James Trafford,james-trafford,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14023998,32,43,Manchester_City,Away,1046795,510281,Savinho,savio,M,True,1.0,,,5.0,,5.0,,,3.0,,,,,,,,,,,,,0.034044,,,,0.0,,,,,,,,,,,,,14.0,,,,,,,,4.0,2.0,,6.6,,,,,45.844348819692,,,2.0,,,,6.0,,6.0,40.032118451868,36.469281406601,0,,11.0,2.0,,,
2025-26,14023998,32,43,Manchester_City,Away,1142703,472769,Nico O'Reilly,nico-o-reilly,D,False,,,1.0,32.0,9.0,41.0,,2.0,13.0,1.0,,,,,,,,3.0,6.0,,,0.330085,0.4278,0.8195,2.0,0.0,1.0,,,,,2.0,,,,,,,64.0,1.0,,,,,,,6.0,5.0,,8.1,,,,,197.00979497749,1.0,1.0,1.0,,1.0,,34.0,10.0,44.0,122.56319314326,138.59836328765,1,4.0,61.0,1.0,,,2.0
2025-26,14023998,32,43,Manchester_City,Away,1194333,578153,Abdukodir Khusanov,abdukodir-khusanov,D,False,,,6.0,30.0,42.0,72.0,,,37.0,3.0,,,,,,,,3.0,,,,0.0273397,0.0278,,3.0,0.0,,,,,1.0,2.0,,,,,,,90.0,,2.0,,,,,,5.0,2.0,,7.7,,,1.0,,286.29558531613,1.0,,,,8.0,,31.0,46.0,77.0,124.85407236626,82.533155180125,1,,83.0,,,,
2025-26,14025039,33,43,Manchester_City,Home,149663,126184,Nathan Aké,nathan-ake,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,0,,1.0,,,,
2025-26,14025039,33,43,Manchester_City,Home,152077,97299,John Stones,john-stones,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025039,33,43,Manchester_City,Home,331209,165809,Bernardo Silva,bernardo-silva,M,False,,,2.0,25.0,28.0,53.0,1.0,,30.0,5.0,,,,2.0,,,1.0,6.0,5.0,,,0.0230845,0.087,,1.0,0.0,,,,,,1.0,,,,,,,90.0,,,,,,,,13.0,1.0,,6.5,,,1.0,,259.0586920481,2.0,2.0,4.0,,5.0,,29.0,30.0,59.0,111.37238858559,25.823760396193,1,3.0,75.0,1.0,1.0,1.0,2.0
2025-26,14025039,33,43,Manchester_City,Home,824509,204936,Gianluigi Donnarumma,gianluigi-donnarumma,G,False,,,9.0,6.0,28.0,34.0,,,9.0,11.0,,,,,,,,,,1.0,,0.00085009,,,,0.0,,0.3167,,,,,,,,,,,90.0,,,,,,,,10.0,0.0,1.0,6.1,1.0,1.0,,,57.002417287891,1.0,,,,19.0,,12.0,32.0,44.0,15.419975498662,,0,,52.0,,,,
2025-26,14025039,33,43,Manchester_City,Home,827606,220566,Rodri,rodri,M,False,,,6.0,37.0,32.0,69.0,3.0,6.0,25.0,4.0,,,1.0,,,,,3.0,9.0,,,0.152164,0.0435,,,0.0,,,,,,,,,,,,,88.0,,,,,,,,5.0,1.0,,7.7,,,,,202.35817826675,5.0,,,,8.0,,41.0,33.0,74.0,130.97360219723,17.979468540533,1,2.0,85.0,,1.0,,1.0
2025-26,14025039,33,43,Manchester_City,Home,839956,223094,Erling Haaland,erling-haaland,F,False,,,,5.0,3.0,8.0,1.0,3.0,6.0,2.0,,2.0,1.0,,,,1.0,2.0,4.0,,,0.038052,0.8124,0.425,,0.0,1.0,,,1.0,,1.0,,,,,,,90.0,1.0,,,,,,,11.0,1.0,,7.4,,,3.0,,46.419907336058,2.0,,,,1.0,,11.0,4.0,15.0,27.215574513052,10.895399074839,5,,30.0,3.0,1.0,,
2025-26,14025039,33,43,Manchester_City,Home,859765,209244,Phil Foden,phil-foden,M,True,,,,1.0,2.0,3.0,,,3.0,2.0,,,,,,,,,,,,9.871e-05,,,,0.0,,,,,,,,,,,,,13.0,,,,,,,,,0.0,,6.6,,,,,17.710478612802,,,,,,,1.0,2.0,3.0,-11.843215864535,,0,,3.0,,,,
2025-26,14025039,33,43,Manchester_City,Home,873554,438234,Omar Marmoush,omar-marmoush,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025039,33,43,Manchester_City,Home,877994,209036,Marc Guéhi,marc-guehi,D,False,,,1.0,31.0,34.0,65.0,2.0,3.0,28.0,5.0,,,,,,,1.0,4.0,5.0,,,0.0167572,0.0325,0.0366,1.0,0.0,,,,,2.0,,,,,,,,90.0,1.0,,,,,,,8.0,1.0,,6.6,,,,,233.38798774165,4.0,,,,5.0,,33.0,38.0,71.0,45.356669269042,26.447362363759,1,1.0,85.0,1.0,1.0,,1.0
2025-26,14025039,33,43,Manchester_City,Home,893549,433036,Tijjani Reijnders,tijjani-reijnders,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025039,33,43,Manchester_City,Home,931278,448514,Rayan Aït-Nouri,rayan-ait-nouri,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025039,33,43,Manchester_City,Home,934354,437730,Antoine Semenyo,antoine-semenyo,M,False,1.0,,,9.0,1.0,10.0,,,12.0,2.0,,,1.0,1.0,,,1.0,5.0,2.0,,,0.0419569,0.045,,,0.0,,,,,1.0,,,,,,,,89.0,,,,,,,,17.0,3.0,,6.1,,,,,94.336843724683,,4.0,3.0,,,,14.0,2.0,16.0,45.820022371907,34.56775597922,1,1.0,37.0,5.0,,1.0,1.0
