season,matchId,gameweek,team_id,team,venue,playerId,pl_id,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyMiss,penaltyWon,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest
2015-16,6768217,24,43,Manchester_City,Away,41837,52538,Fernando,fernando-reges,M,True,,,,15.0,5.0,20.0,,2.0,3.0,,,,1.0,,,,1.0,2.0,,,,,,,,2.0,,,45.0,,,,,,,,6.7,,,,2.0,,,,,,16.0,6.0,22.0,0,,29.0,,,
2015-16,6768217,24,43,Manchester_City,Away,52741,20310,Willy Caballero,willy-caballero,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768217,24,43,Manchester_City,Away,74915,57410,Nicolás Otamendi,nicolas-otamendi,D,False,,,2.0,7.0,16.0,23.0,,1.0,1.0,,,,1.0,1.0,,,4.0,7.0,,,2.0,,,,,3.0,,,90.0,,3.0,,,,,,7.7,,,,13.0,1.0,,,7.0,,12.0,19.0,31.0,0,5.0,58.0,,1.0,
2015-16,6768217,24,43,Manchester_City,Away,138534,103955,Raheem Sterling,raheem-sterling,F,True,,,,2.0,,2.0,,1.0,2.0,,,,,,,2.0,3.0,2.0,,,1.0,,,,,,,,14.0,,,,,,,,6.3,,,,,,,,,,2.0,,2.0,0,1.0,6.0,,,
2015-16,6768217,24,43,Manchester_City,Away,281013,136380,Bersant Celina,bersant-celina,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768217,24,43,Manchester_City,Away,352678,109652,Brandon Barker,brandon-barker,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768217,24,43,Manchester_City,Away,359642,173515,Kelechi Iheanacho,kelechi-iheanacho,F,False,,,,10.0,2.0,12.0,1.0,1.0,,,,,,,,2.0,6.0,2.0,,,3.0,,,,,,2.0,,45.0,,,,,,,,6.7,,,,1.0,1.0,,,,,14.0,4.0,18.0,0,,22.0,,,1.0
2015-16,6768233,25,43,Manchester_City,Home,301,15312,Martín Demichelis,martin-demichelis,D,False,,,4.0,22.0,24.0,46.0,2.0,7.0,8.0,,,,1.0,,,,3.0,12.0,,,,,,,,7.0,1.0,,90.0,,1.0,,,,,,7.5,,,1.0,8.0,2.0,,,4.0,,23.0,26.0,49.0,1,1.0,72.0,1.0,2.0,2.0
2015-16,6768233,25,43,Manchester_City,Home,532,17336,Gaël Clichy,gael-clichy,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768233,25,43,Manchester_City,Home,1053,37748,Bacary Sagna,bacary-sagna,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768233,25,43,Manchester_City,Home,11781,20664,David Silva,david-silva,M,False,3.0,,5.0,45.0,12.0,54.0,,,3.0,1.0,,,,,,2.0,3.0,3.0,,,,,,,,1.0,4.0,,77.0,,,,,,,,7.2,,,1.0,,3.0,11.0,,5.0,,57.0,14.0,60.0,1,,82.0,1.0,1.0,2.0
2015-16,6768233,25,43,Manchester_City,Home,11796,20658,Pablo Zabaleta,pablo-zabaleta,D,False,,,1.0,35.0,14.0,49.0,1.0,2.0,1.0,,,1.0,1.0,,,,5.0,7.0,,,2.0,,,,,3.0,,,90.0,,,,,,,,6.5,,,,3.0,2.0,5.0,,2.0,,42.0,18.0,55.0,1,3.0,99.0,,1.0,1.0
2015-16,6768233,25,43,Manchester_City,Home,13630,27789,Fernandinho,fernandinho,M,False,,,4.0,35.0,10.0,45.0,4.0,4.0,2.0,,,1.0,3.0,,,,7.0,9.0,,,,,,,,1.0,1.0,,90.0,,,,,,,,7.1,,,3.0,3.0,,2.0,,5.0,,42.0,14.0,54.0,4,4.0,73.0,1.0,1.0,
2015-16,6768233,25,43,Manchester_City,Home,14468,14664,Yaya Touré,yaya-toure,M,False,,,1.0,33.0,8.0,41.0,1.0,1.0,2.0,,,1.0,3.0,,,1.0,6.0,2.0,,,1.0,,,,,,1.0,,52.0,,,,,,,,6.3,,,1.0,,1.0,,,1.0,,38.0,8.0,46.0,2,,51.0,1.0,,1.0
2015-16,6768233,25,43,Manchester_City,Home,16817,15749,Joe Hart,joe-hart,G,False,,,2.0,2.0,3.0,5.0,,,7.0,,,,,,,,,,,,,,,,,,,,90.0,,,,,,,2.0,6.4,3.0,4.0,,2.0,,,,8.0,,8.0,3.0,11.0,0,,23.0,,,
2015-16,6768233,25,43,Manchester_City,Home,17094,37572,Sergio Agüero,sergio-aguero,F,False,,,2.0,29.0,2.0,31.0,2.0,,2.0,,1.0,1.0,2.0,,,7.0,16.0,2.0,,,1.0,,1.0,,,1.0,,,90.0,3.0,,,,,,,6.4,,,1.0,,4.0,2.0,,2.0,1.0,36.0,3.0,37.0,5,,59.0,,2.0,
2015-16,6768233,25,43,Manchester_City,Home,24048,41823,Fabian Delph,fabian-delph,M,False,,,1.0,27.0,5.0,32.0,1.0,,4.0,,,,1.0,,,1.0,4.0,3.0,,,,,,,,1.0,,,52.0,,,,,,,,6.5,,,,1.0,3.0,1.0,,4.0,,36.0,8.0,43.0,0,1.0,52.0,,,2.0
2015-16,6768233,25,43,Manchester_City,Home,26097,42593,Aleksandar Kolarov,aleksandar-kolarov,D,False,2.0,,3.0,46.0,12.0,56.0,,1.0,7.0,,,2.0,1.0,,,,4.0,4.0,,,2.0,,,,,,3.0,,90.0,,,,,,,,6.9,,,2.0,3.0,2.0,6.0,,7.0,,62.0,12.0,68.0,4,,103.0,1.0,2.0,1.0
2015-16,6768233,25,43,Manchester_City,Home,41837,52538,Fernando,fernando-reges,M,True,,,2.0,14.0,6.0,20.0,,1.0,2.0,,1.0,,,,,,2.0,1.0,,,2.0,,,,,,,,38.0,1.0,,,,,,,6.4,,,,1.0,,,,2.0,,14.0,7.0,21.0,1,,23.0,,,
2015-16,6768233,25,43,Manchester_City,Home,52741,20310,Willy Caballero,willy-caballero,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768233,25,43,Manchester_City,Home,74915,57410,Nicolás Otamendi,nicolas-otamendi,D,False,,,3.0,12.0,19.0,31.0,,5.0,5.0,,,,1.0,,,,1.0,8.0,,,,,,,,5.0,,,90.0,,1.0,,,,,,7.1,,,1.0,8.0,,,,5.0,,16.0,24.0,40.0,1,3.0,59.0,,,
2015-16,6768233,25,43,Manchester_City,Home,138534,103955,Raheem Sterling,raheem-sterling,F,False,,,,38.0,5.0,43.0,,2.0,1.0,,,,,,,5.0,6.0,10.0,,,,,,,,2.0,4.0,,90.0,,,,,,,,7.4,,,2.0,,4.0,3.0,,,,45.0,6.0,48.0,2,1.0,71.0,,4.0,3.0
2015-16,6768233,25,43,Manchester_City,Home,281013,136380,Bersant Celina,bersant-celina,M,True,2.0,,,8.0,6.0,12.0,,,,1.0,,,,,,,,1.0,,1.0,,1.0,,,,,2.0,,13.0,,,,,,,,7.2,,,,,,4.0,,,,10.0,6.0,12.0,0,1.0,17.0,,,
2015-16,6768233,25,43,Manchester_City,Home,359642,173515,Kelechi Iheanacho,kelechi-iheanacho,F,True,,,1.0,13.0,3.0,16.0,1.0,1.0,,,,,1.0,,,2.0,5.0,2.0,,,1.0,,,,,,1.0,,38.0,,,,,,,,6.4,,,,,,,,1.0,,17.0,4.0,21.0,0,,26.0,2.0,1.0,
2015-16,6768233,25,43,Manchester_City,Home,796047,178871,Aleix García,aleix-garcia,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768254,26,43,Manchester_City,Home,301,15312,Martín Demichelis,martin-demichelis,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768254,26,43,Manchester_City,Home,532,17336,Gaël Clichy,gael-clichy,D,False,1.0,,4.0,28.0,5.0,32.0,1.0,1.0,6.0,1.0,,,,,,2.0,4.0,3.0,,,1.0,1.0,,,,,2.0,,75.0,,,,,,,,7.1,,,,2.0,,2.0,,5.0,,32.0,6.0,36.0,0,1.0,57.0,,2.0,
2015-16,6768254,26,43,Manchester_City,Home,6019,17476,Vincent Kompany,vincent-kompany,D,False,,,4.0,12.0,24.0,36.0,,5.0,5.0,,,,,,,,2.0,10.0,,,2.0,,,,,2.0,,,90.0,,,,,,,,7.2,,,1.0,10.0,2.0,,,12.0,,24.0,28.0,52.0,1,3.0,72.0,1.0,,2.0
2015-16,6768254,26,43,Manchester_City,Home,11781,20664,David Silva,david-silva,M,False,2.0,,4.0,33.0,15.0,46.0,,,8.0,,1.0,1.0,4.0,,,1.0,7.0,8.0,,,2.0,,,,,1.0,2.0,,90.0,,,,,,,,7.1,,,1.0,,3.0,3.0,,4.0,,42.0,16.0,55.0,2,4.0,72.0,,1.0,3.0
2015-16,6768254,26,43,Manchester_City,Home,11796,20658,Pablo Zabaleta,pablo-zabaleta,D,False,,,1.0,20.0,12.0,32.0,,2.0,6.0,,,,1.0,,,,3.0,11.0,,,1.0,,,,,2.0,,,90.0,,1.0,,,,,,7.1,,,,2.0,1.0,2.0,,1.0,,30.0,16.0,44.0,0,7.0,72.0,,2.0,
2015-16,6768254,26,43,Manchester_City,Home,13630,27789,Fernandinho,fernandinho,M,False,,,1.0,29.0,17.0,46.0,2.0,1.0,7.0,,,,2.0,,,1.0,6.0,4.0,,,1.0,,,,,4.0,2.0,,90.0,,,,,,,,6.9,,,1.0,,1.0,,,4.0,,39.0,18.0,57.0,1,2.0,70.0,2.0,,1.0
2015-16,6768254,26,43,Manchester_City,Home,14468,14664,Yaya Touré,yaya-toure,M,False,,,2.0,25.0,20.0,45.0,3.0,2.0,9.0,,,1.0,4.0,,,3.0,13.0,6.0,,,1.0,,,,1.0,,,,90.0,2.0,,,,,,,6.4,,,2.0,,4.0,,,3.0,,32.0,21.0,53.0,5,,72.0,2.0,2.0,2.0
2015-16,6768254,26,43,Manchester_City,Home,16817,15749,Joe Hart,joe-hart,G,False,,,4.0,2.0,8.0,10.0,,,2.0,,,,,,,,,,,,,,,1.0,,,,,90.0,,,,,,,,6.1,,1.0,,,,,,13.0,,11.0,8.0,19.0,0,,22.0,,,
2015-16,6768254,26,43,Manchester_City,Home,17094,37572,Sergio Agüero,sergio-aguero,F,False,,,,15.0,2.0,17.0,2.0,,1.0,,1.0,3.0,2.0,,,5.0,12.0,4.0,,,,,,,,1.0,,,90.0,,,,,,,,6.2,,,2.0,,4.0,1.0,,1.0,4.0,23.0,3.0,25.0,5,,45.0,,3.0,1.0
2015-16,6768254,26,43,Manchester_City,Home,26097,42593,Aleksandar Kolarov,aleksandar-kolarov,D,True,2.0,,2.0,6.0,3.0,7.0,,2.0,2.0,,,,,,,,1.0,3.0,,,,,,,,,1.0,,15.0,,,,,,,,6.6,,,,2.0,1.0,4.0,,2.0,,11.0,4.0,11.0,0,,27.0,,1.0,
2015-16,6768254,26,43,Manchester_City,Home,41837,52538,Fernando,fernando-reges,M,False,,,3.0,6.0,11.0,17.0,,2.0,2.0,,,,1.0,,,2.0,5.0,6.0,,,2.0,,,,,2.0,1.0,,66.0,,,,,,,,6.9,,,,1.0,,,,4.0,,7.0,12.0,19.0,0,4.0,30.0,,,
2015-16,6768254,26,43,Manchester_City,Home,52741,20310,Willy Caballero,willy-caballero,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768254,26,43,Manchester_City,Home,74915,57410,Nicolás Otamendi,nicolas-otamendi,D,False,,,1.0,13.0,14.0,27.0,,1.0,6.0,,,1.0,,,,1.0,1.0,4.0,,,,,,,,5.0,1.0,,90.0,1.0,,,,,,,7.3,,,,6.0,,,,2.0,,16.0,15.0,31.0,2,2.0,52.0,1.0,1.0,
2015-16,6768254,26,43,Manchester_City,Home,138534,103955,Raheem Sterling,raheem-sterling,F,False,3.0,,,30.0,15.0,42.0,1.0,,8.0,,,2.0,,,,3.0,8.0,7.0,,,1.0,,,,,1.0,2.0,,90.0,,,,1.0,,,,6.4,,,,,7.0,11.0,,1.0,,46.0,15.0,50.0,2,2.0,86.0,1.0,2.0,3.0
2015-16,6768254,26,43,Manchester_City,Home,281013,136380,Bersant Celina,bersant-celina,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768254,26,43,Manchester_City,Home,359642,173515,Kelechi Iheanacho,kelechi-iheanacho,F,True,,,,8.0,5.0,13.0,2.0,2.0,1.0,,,,,,,4.0,7.0,3.0,,,1.0,,1.0,,,,2.0,,24.0,1.0,,,,,,,7.2,,,,,,2.0,,,,13.0,5.0,16.0,1,1.0,28.0,1.0,,
2015-16,6768254,26,43,Manchester_City,Home,792317,175352,Manu García,manu-garcia,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768254,26,43,Manchester_City,Home,796047,178871,Aleix García,aleix-garcia,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,7030794,27,43,Manchester_City,Away,301,15312,Martín Demichelis,martin-demichelis,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,7030794,27,43,Manchester_City,Away,6019,17476,Vincent Kompany,vincent-kompany,D,False,,,4.0,11.0,26.0,37.0,1.0,3.0,5.0,,,,2.0,,,,4.0,4.0,,,1.0,,,,,2.0,,,90.0,,,,,,,,6.6,,,1.0,6.0,,,,8.0,,19.0,28.0,47.0,1,1.0,57.0,,,
2015-16,7030794,27,43,Manchester_City,Away,11796,20658,Pablo Zabaleta,pablo-zabaleta,D,False,,,2.0,22.0,13.0,35.0,1.0,6.0,4.0,,,,1.0,,,,4.0,13.0,,,2.0,,,,,1.0,,,90.0,,,,,,,,7.3,,,,6.0,,3.0,,2.0,2.0,32.0,15.0,44.0,0,7.0,78.0,,,
2015-16,7030794,27,43,Manchester_City,Away,11869,17740,Jesús Navas,jesus-navas,D,False,,,1.0,26.0,9.0,35.0,,,6.0,,,,2.0,,,2.0,6.0,5.0,,,1.0,,,,,,1.0,,84.0,1.0,,,,,,,6.5,,,,,2.0,4.0,,3.0,1.0,43.0,9.0,48.0,1,2.0,62.0,,2.0,1.0
2015-16,7030794,27,43,Manchester_City,Away,13630,27789,Fernandinho,fernandinho,M,True,,,,5.0,3.0,8.0,1.0,,3.0,,,,,,,1.0,2.0,1.0,,,,,,,,,,,17.0,,,,,,,,6.4,,,,,,,,1.0,,8.0,3.0,11.0,0,,15.0,1.0,1.0,
2015-16,7030794,27,43,Manchester_City,Away,14468,14664,Yaya Touré,yaya-toure,M,False,,,3.0,32.0,16.0,48.0,1.0,4.0,3.0,,,,,,,1.0,3.0,6.0,,,1.0,,,,,,1.0,,73.0,,,,,,,,7.1,,,,1.0,1.0,,,4.0,,42.0,19.0,61.0,0,1.0,69.0,,,1.0
2015-16,7030794,27,43,Manchester_City,Away,16817,15749,Joe Hart,joe-hart,G,False,,1.0,7.0,5.0,5.0,10.0,,,7.0,,,,,,,,,,,,,,,3.0,,,,,90.0,,,,,,,1.0,6.6,1.0,2.0,,1.0,,,1.0,23.0,,20.0,6.0,26.0,0,,35.0,,,
2015-16,7030794,27,43,Manchester_City,Away,17094,37572,Sergio Agüero,sergio-aguero,F,False,,,,11.0,5.0,16.0,1.0,2.0,2.0,,,,1.0,,,2.0,5.0,2.0,,,,,1.0,,,1.0,1.0,,90.0,2.0,,,,,,,7.1,,,,,1.0,,,,,17.0,5.0,22.0,2,,29.0,1.0,,
2015-16,7030794,27,43,Manchester_City,Away,24048,41823,Fabian Delph,fabian-delph,M,False,,,1.0,21.0,10.0,31.0,,,9.0,,,,,,,2.0,3.0,5.0,,,,,,,,1.0,,,68.0,,,,,,,,6.7,,,,1.0,4.0,1.0,,4.0,,27.0,14.0,40.0,0,2.0,56.0,2.0,,3.0
2015-16,7030794,27,43,Manchester_City,Away,26097,42593,Aleksandar Kolarov,aleksandar-kolarov,D,False,3.0,,4.0,28.0,14.0,39.0,,1.0,7.0,,,,3.0,,,2.0,6.0,7.0,,1.0,1.0,1.0,,,,6.0,2.0,,90.0,,,,,,,,7.2,,,1.0,5.0,1.0,6.0,,17.0,,49.0,17.0,60.0,1,3.0,113.0,1.0,2.0,1.0
2015-16,7030794,27,43,Manchester_City,Away,39543,57001,Wilfried Bony,wilfried-bony,F,True,,,,1.0,,1.0,1.0,2.0,,,,,,,,,1.0,3.0,,,,,,,,,,,6.0,1.0,,,,,,,6.8,,,,,,,,,,2.0,,2.0,1,,4.0,,1.0,
2015-16,7030794,27,43,Manchester_City,Away,41837,52538,Fernando,fernando-reges,M,False,,,2.0,26.0,17.0,43.0,2.0,2.0,9.0,,,,2.0,,,,5.0,10.0,,,1.0,,,,,2.0,,,90.0,,,,,,,,7.5,,,,1.0,,,,4.0,,30.0,20.0,50.0,0,8.0,62.0,,,
2015-16,7030794,27,43,Manchester_City,Away,42892,57112,Eliaquim Mangala,eliaquim-mangala,D,False,,,2.0,14.0,29.0,43.0,1.0,2.0,7.0,,,,1.0,,,,3.0,4.0,,,1.0,,,,,4.0,,,90.0,,,,,,,,7.0,,,,9.0,,,,4.0,,19.0,36.0,55.0,0,1.0,75.0,1.0,1.0,
2015-16,7030794,27,43,Manchester_City,Away,52741,20310,Willy Caballero,willy-caballero,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,7030794,27,43,Manchester_City,Away,70996,61366,Kevin De Bruyne,kevin-de-bruyne,M,False,1.0,,1.0,34.0,3.0,36.0,4.0,,6.0,,,1.0,2.0,,,3.0,10.0,2.0,,,,,,,,,,,90.0,1.0,,,,,,,6.2,,,1.0,,2.0,5.0,,2.0,,47.0,5.0,47.0,3,,64.0,,1.0,1.0
2015-16,7030794,27,43,Manchester_City,Away,74915,57410,Nicolás Otamendi,nicolas-otamendi,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,7030794,27,43,Manchester_City,Away,138534,103955,Raheem Sterling,raheem-sterling,F,True,,,1.0,3.0,5.0,8.0,1.0,,8.0,,,,,,,2.0,3.0,7.0,,,,,,,,,,,22.0,,,,,,,,7.0,,,,,,,,1.0,,3.0,6.0,9.0,0,2.0,20.0,,5.0,
2015-16,7030794,27,43,Manchester_City,Away,359642,173515,Kelechi Iheanacho,kelechi-iheanacho,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768282,28,43,Manchester_City,Away,301,15312,Martín Demichelis,martin-demichelis,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768282,28,43,Manchester_City,Away,532,17336,Gaël Clichy,gael-clichy,D,False,,,3.0,18.0,15.0,33.0,,,8.0,,,,2.0,,,2.0,4.0,9.0,,,,,,,,3.0,,,74.0,,1.0,,,,,,7.0,,,,2.0,4.0,,,4.0,,30.0,15.0,45.0,0,5.0,79.0,,,4.0
2015-16,6768282,28,43,Manchester_City,Away,1053,37748,Bacary Sagna,bacary-sagna,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768282,28,43,Manchester_City,Away,6019,17476,Vincent Kompany,vincent-kompany,D,False,,,2.0,5.0,15.0,20.0,,2.0,5.0,,,,,,,,3.0,9.0,,,3.0,,,,,4.0,1.0,,90.0,,,,,,,,7.1,,,,5.0,2.0,,,10.0,,14.0,19.0,33.0,0,4.0,50.0,,1.0,2.0
2015-16,6768282,28,43,Manchester_City,Away,11781,20664,David Silva,david-silva,M,False,2.0,,1.0,36.0,23.0,57.0,,,8.0,,,,,,,4.0,5.0,5.0,,,1.0,,,,,1.0,3.0,,90.0,,,,,,,,6.9,,,,,1.0,2.0,,2.0,,46.0,28.0,72.0,0,1.0,85.0,1.0,3.0,1.0
2015-16,6768282,28,43,Manchester_City,Away,11796,20658,Pablo Zabaleta,pablo-zabaleta,D,False,,,1.0,30.0,14.0,44.0,1.0,,3.0,,,,2.0,,,3.0,6.0,3.0,,,,,,,,1.0,,,90.0,,,,,,,,5.7,,,,1.0,,2.0,,3.0,,37.0,18.0,53.0,0,1.0,69.0,,2.0,
2015-16,6768282,28,43,Manchester_City,Away,11869,17740,Jesús Navas,jesus-navas,D,False,,,2.0,23.0,13.0,36.0,1.0,,7.0,,,,,,,3.0,5.0,2.0,,,1.0,,,,,2.0,,,90.0,,,,,,,,5.9,,,,1.0,,7.0,,5.0,,34.0,14.0,41.0,0,1.0,61.0,5.0,1.0,
2015-16,6768282,28,43,Manchester_City,Away,13630,27789,Fernandinho,fernandinho,M,False,,,1.0,17.0,8.0,25.0,2.0,1.0,1.0,,,,2.0,,,2.0,7.0,6.0,,,1.0,,,,,,,,55.0,,,,,,,,6.6,,,1.0,3.0,1.0,,,1.0,,25.0,11.0,36.0,1,3.0,50.0,1.0,1.0,1.0
2015-16,6768282,28,43,Manchester_City,Away,16817,15749,Joe Hart,joe-hart,G,False,,3.0,8.0,6.0,8.0,14.0,,1.0,9.0,,,,,,,,,1.0,,,,,,,,,,,90.0,,,,,,,2.0,6.7,1.0,4.0,,2.0,,,3.0,22.0,,19.0,9.0,28.0,0,,41.0,,,
2015-16,6768282,28,43,Manchester_City,Away,17094,37572,Sergio Agüero,sergio-aguero,F,False,,,,12.0,3.0,15.0,1.0,,3.0,,,1.0,1.0,,,7.0,14.0,5.0,,,1.0,,,,,,,,90.0,,,,,,,,6.1,,,,,8.0,1.0,,,1.0,18.0,3.0,20.0,1,1.0,42.0,,,4.0
2015-16,6768282,28,43,Manchester_City,Away,26097,42593,Aleksandar Kolarov,aleksandar-kolarov,D,True,,,,2.0,4.0,6.0,,,2.0,,,,,,,1.0,2.0,1.0,,,1.0,,,,,,,,16.0,,,,,,,,6.5,,,,2.0,1.0,,,2.0,,5.0,4.0,9.0,0,,18.0,,,1.0
2015-16,6768282,28,43,Manchester_City,Away,39543,57001,Wilfried Bony,wilfried-bony,F,True,,,1.0,6.0,8.0,14.0,1.0,1.0,3.0,,,,,,,2.0,6.0,3.0,,,2.0,,,,,,,,45.0,1.0,,,,,,,6.6,,,,,2.0,,,1.0,,11.0,9.0,20.0,1,,27.0,1.0,1.0,1.0
2015-16,6768282,28,43,Manchester_City,Away,41837,52538,Fernando,fernando-reges,M,False,,,3.0,19.0,12.0,31.0,2.0,2.0,9.0,,,,2.0,,,1.0,6.0,6.0,,,1.0,,,,,3.0,,,90.0,,,,,,,,6.7,,,,1.0,,,,4.0,,24.0,15.0,39.0,0,4.0,53.0,2.0,,
2015-16,6768282,28,43,Manchester_City,Away,42892,57112,Eliaquim Mangala,eliaquim-mangala,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768282,28,43,Manchester_City,Away,52741,20310,Willy Caballero,willy-caballero,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768282,28,43,Manchester_City,Away,74915,57410,Nicolás Otamendi,nicolas-otamendi,D,False,,,2.0,14.0,26.0,40.0,1.0,3.0,7.0,,,,1.0,,,1.0,4.0,12.0,,,1.0,,,,,4.0,,,90.0,,,,,,,,7.1,,,,9.0,2.0,,,5.0,,18.0,28.0,46.0,0,4.0,70.0,1.0,3.0,2.0
2015-16,6768282,28,43,Manchester_City,Away,138534,103955,Raheem Sterling,raheem-sterling,F,False,,,,10.0,8.0,18.0,1.0,1.0,8.0,,,,3.0,,,1.0,7.0,6.0,,,2.0,,,,,,,,45.0,,,,,,,,6.4,,,1.0,1.0,2.0,,,,,12.0,9.0,21.0,1,1.0,32.0,2.0,2.0,2.0
2015-16,6768282,28,43,Manchester_City,Away,359642,173515,Kelechi Iheanacho,kelechi-iheanacho,F,True,,,,3.0,,3.0,1.0,,,,,,,,,1.0,3.0,3.0,,,,,,,,1.0,,,35.0,,,,,,,,6.6,,,,,2.0,1.0,,,,6.0,2.0,7.0,0,2.0,16.0,2.0,,1.0
2015-16,6768271,29,43,Manchester_City,Home,532,17336,Gaël Clichy,gael-clichy,D,False,2.0,,3.0,68.0,33.0,99.0,1.0,,9.0,1.0,,,,,,,2.0,2.0,,,1.0,,,,,6.0,3.0,,90.0,,,,,,,,8.0,,,,,1.0,7.0,,4.0,,77.0,34.0,104.0,0,1.0,126.0,1.0,,1.0
2015-16,6768271,29,43,Manchester_City,Home,1053,37748,Bacary Sagna,bacary-sagna,D,False,1.0,,3.0,61.0,30.0,90.0,3.0,4.0,4.0,,,,,,,,3.0,5.0,,,,,,,,2.0,,,90.0,,1.0,,,,,,7.4,,,1.0,,,3.0,,4.0,,70.0,31.0,98.0,1,,118.0,,1.0,
2015-16,6768271,29,43,Manchester_City,Home,6019,17476,Vincent Kompany,vincent-kompany,D,False,,,8.0,31.0,37.0,68.0,,,8.0,,,,2.0,,,,3.0,2.0,,,1.0,,,,,1.0,1.0,,90.0,,,,,,,,7.2,,,,1.0,,,,11.0,,38.0,38.0,76.0,0,2.0,82.0,,,
2015-16,6768271,29,43,Manchester_City,Home,11781,20664,David Silva,david-silva,M,False,3.0,,2.0,61.0,16.0,74.0,1.0,,3.0,,,,1.0,,,3.0,6.0,7.0,,,,2.0,,,,1.0,6.0,,70.0,,,,,,,,8.4,,,,,3.0,4.0,,3.0,,72.0,16.0,84.0,0,4.0,101.0,1.0,1.0,2.0
2015-16,6768271,29,43,Manchester_City,Home,11796,20658,Pablo Zabaleta,pablo-zabaleta,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768271,29,43,Manchester_City,Home,11869,17740,Jesús Navas,jesus-navas,D,False,2.0,,3.0,49.0,16.0,63.0,,,5.0,1.0,,1.0,,,,2.0,2.0,4.0,,,,1.0,,,,,3.0,,90.0,,,,,,,,7.5,,,,,2.0,9.0,,3.0,1.0,63.0,16.0,70.0,1,1.0,91.0,,1.0,2.0
2015-16,6768271,29,43,Manchester_City,Home,13630,27789,Fernandinho,fernandinho,M,False,,,3.0,57.0,18.0,75.0,3.0,1.0,3.0,1.0,,1.0,,,,1.0,7.0,4.0,,,2.0,,,,,2.0,1.0,,90.0,,,,,,,,7.2,,,,2.0,2.0,,,3.0,,62.0,18.0,80.0,1,1.0,93.0,,1.0,1.0
