season,matchId,gameweek,team_id,team,venue,playerId,pl_id,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltyMiss,penaltySave,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2016-17,7090202,23,43,Manchester_City,Away,152077,97299,John Stones,john-stones,D,False,,,3.0,7.0,61.0,68.0,2.0,2.0,3.0,,,,1.0,,,,4.0,4.0,,,1.0,,,,,,,90.0,,,,,,,,,6.0,,7.0,,,,3.0,,,,6.0,,10.0,64.0,74.0,0,2.0,79.0,,,,2.0
2016-17,7090202,23,43,Manchester_City,Away,293519,182156,Leroy Sané,leroy-sane,M,False,1.0,,1.0,17.0,9.0,25.0,2.0,,5.0,,,1.0,2.0,,,2.0,9.0,6.0,,,,,,,,2.0,2.0,90.0,,,,,,,,,12.0,,7.2,,,,,7.0,2.0,,2.0,,21.0,10.0,29.0,1,2.0,50.0,1.0,,4.0,2.0
2016-17,7090202,23,43,Manchester_City,Away,794839,205651,Gabriel Jesus,gabriel-jesus,F,False,,,2.0,15.0,12.0,27.0,2.0,2.0,2.0,1.0,,,,,,2.0,5.0,4.0,,,1.0,1.0,1.0,,,1.0,1.0,90.0,1.0,,,,,,,,11.0,,8.0,,,1.0,1.0,,1.0,,2.0,1.0,21.0,15.0,35.0,2,,44.0,,2.0,,
2016-17,7090246,24,43,Manchester_City,Home,532,17336,Gaël Clichy,gael-clichy,D,False,,,1.0,34.0,26.0,60.0,2.0,4.0,3.0,,,,,,,,2.0,7.0,,,,,,,,5.0,,90.0,,,,,,,,,10.0,,7.4,,,,6.0,,1.0,,4.0,,42.0,28.0,69.0,0,3.0,93.0,,,,3.0
2016-17,7090246,24,43,Manchester_City,Home,6019,17476,Vincent Kompany,vincent-kompany,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090246,24,43,Manchester_City,Home,11781,20664,David Silva,david-silva,M,False,2.0,,3.0,45.0,12.0,55.0,1.0,,6.0,2.0,,2.0,1.0,,,3.0,5.0,9.0,,,,,,,,,4.0,89.0,,,,,,,,,22.0,,7.6,,,,,2.0,9.0,,5.0,,60.0,15.0,66.0,2,3.0,90.0,1.0,4.0,2.0,3.0
2016-17,7090246,24,43,Manchester_City,Home,11796,20658,Pablo Zabaleta,pablo-zabaleta,D,True,,,,10.0,3.0,13.0,,,2.0,,,,,,,,2.0,1.0,,,1.0,,,,,,,12.0,,,,,,,,,1.0,,6.4,,,,2.0,1.0,,,,,10.0,3.0,13.0,0,1.0,18.0,,,,
2016-17,7090246,24,43,Manchester_City,Home,11869,17740,Jesús Navas,jesus-navas,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090246,24,43,Manchester_City,Home,13249,33148,Claudio Bravo,claudio-bravo,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090246,24,43,Manchester_City,Home,13630,27789,Fernandinho,fernandinho,M,False,,,6.0,61.0,16.0,77.0,,1.0,8.0,,,,,,,1.0,2.0,3.0,,,1.0,,,,,1.0,,90.0,,,,,,,,,18.0,,7.0,,,,2.0,1.0,5.0,,8.0,,71.0,19.0,85.0,0,1.0,108.0,1.0,,1.0,
2016-17,7090246,24,43,Manchester_City,Home,14468,14664,Yaya Touré,yaya-toure,M,False,,,9.0,60.0,33.0,93.0,,1.0,5.0,1.0,1.0,,,,,,1.0,6.0,,,1.0,,,,,,1.0,90.0,2.0,,,,,,,,3.0,,8.1,,,1.0,3.0,3.0,,,9.0,,62.0,34.0,96.0,3,2.0,108.0,,,3.0,1.0
2016-17,7090246,24,43,Manchester_City,Home,17094,37572,Sergio Agüero,sergio-aguero,F,True,,,,1.0,1.0,2.0,,,1.0,,1.0,1.0,,,,,2.0,3.0,,,1.0,,,,,,,7.0,,,,,,,,,2.0,,6.4,,,1.0,,3.0,,,,,1.0,1.0,2.0,2,,9.0,1.0,1.0,2.0,
2016-17,7090246,24,43,Manchester_City,Home,24048,41823,Fabian Delph,fabian-delph,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090246,24,43,Manchester_City,Home,26097,42593,Aleksandar Kolarov,aleksandar-kolarov,D,False,,,5.0,51.0,43.0,94.0,8.0,4.0,6.0,,,,,,,,9.0,10.0,,,2.0,,,,,,,90.0,,,,,,,,,11.0,,7.4,,,2.0,7.0,,,,9.0,,59.0,44.0,103.0,2,3.0,122.0,1.0,4.0,,3.0
2016-17,7090246,24,43,Manchester_City,Home,41837,52538,Fernando,fernando-reges,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,0,,1.0,,,,
2016-17,7090246,24,43,Manchester_City,Home,52741,20310,Willy Caballero,willy-caballero,G,False,,1.0,4.0,1.0,13.0,14.0,,,7.0,,,,,,,,,,,,,,,,,,,90.0,,,,,,,,,6.0,,6.5,,1.0,,,,,1.0,10.0,,4.0,16.0,20.0,0,,26.0,,,,
2016-17,7090246,24,43,Manchester_City,Home,70996,61366,Kevin De Bruyne,kevin-de-bruyne,M,False,4.0,,3.0,33.0,7.0,36.0,1.0,,3.0,,,3.0,2.0,,,2.0,7.0,3.0,,,1.0,,,,,,2.0,78.0,,,,,,,,,11.0,,6.9,,,,,2.0,5.0,,4.0,,39.0,9.0,43.0,3,2.0,59.0,,,1.0,2.0
2016-17,7090246,24,43,Manchester_City,Home,138534,103955,Raheem Sterling,raheem-sterling,F,False,,,,23.0,1.0,24.0,1.0,,5.0,,,1.0,,,,3.0,6.0,2.0,,,1.0,,,,,1.0,,83.0,,,,,,,,,19.0,,6.3,,,,,3.0,4.0,,,,35.0,1.0,32.0,1,,49.0,2.0,1.0,1.0,
2016-17,7090246,24,43,Manchester_City,Home,152077,97299,John Stones,john-stones,D,False,,,6.0,50.0,43.0,93.0,1.0,1.0,3.0,,,,,,,,1.0,3.0,,,,,,,,,1.0,90.0,,,,,,,,,2.0,,7.4,,,,7.0,,,,7.0,,51.0,44.0,95.0,0,2.0,105.0,,,,2.0
2016-17,7090246,24,43,Manchester_City,Home,293519,182156,Leroy Sané,leroy-sane,M,False,1.0,,1.0,28.0,5.0,32.0,2.0,2.0,7.0,,,,2.0,,,2.0,9.0,8.0,,,,,,,1.0,,1.0,90.0,,,,,,,,,21.0,,7.0,,,,1.0,9.0,2.0,,1.0,2.0,36.0,7.0,41.0,0,,64.0,5.0,,6.0,
2016-17,7090246,24,43,Manchester_City,Home,794839,205651,Gabriel Jesus,gabriel-jesus,F,False,,,,25.0,6.0,31.0,3.0,2.0,3.0,,1.0,,,,,4.0,8.0,5.0,,,1.0,,2.0,,,1.0,3.0,90.0,3.0,,,,,,,,12.0,,8.1,,,1.0,,,,,,2.0,30.0,7.0,37.0,4,,53.0,1.0,3.0,,
2016-17,7090227,25,43,Manchester_City,Away,1053,37748,Bacary Sagna,bacary-sagna,D,False,1.0,,3.0,21.0,21.0,41.0,3.0,1.0,2.0,1.0,,,1.0,,,1.0,5.0,3.0,,,,,,,,1.0,1.0,90.0,,,,,,,,,9.0,,7.3,,,,4.0,,2.0,,5.0,,25.0,24.0,47.0,0,2.0,68.0,,,,
2016-17,7090227,25,43,Manchester_City,Away,6019,17476,Vincent Kompany,vincent-kompany,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090227,25,43,Manchester_City,Away,11781,20664,David Silva,david-silva,M,False,1.0,,2.0,53.0,25.0,77.0,1.0,2.0,6.0,,,1.0,2.0,,,1.0,7.0,5.0,,,2.0,,,,,1.0,2.0,90.0,1.0,,,,,,,,18.0,,7.0,,,,5.0,4.0,6.0,,2.0,2.0,66.0,27.0,87.0,2,1.0,114.0,,,2.0,1.0
2016-17,7090227,25,43,Manchester_City,Away,13249,33148,Claudio Bravo,claudio-bravo,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090227,25,43,Manchester_City,Away,13630,27789,Fernandinho,fernandinho,M,False,,,7.0,36.0,21.0,57.0,2.0,2.0,6.0,,,,3.0,,,1.0,8.0,10.0,,,1.0,,,,,1.0,2.0,90.0,,,,,,,,,17.0,,7.8,,,1.0,5.0,2.0,1.0,,14.0,,43.0,26.0,68.0,1,6.0,103.0,1.0,1.0,1.0,4.0
2016-17,7090227,25,43,Manchester_City,Away,14468,14664,Yaya Touré,yaya-toure,M,False,,,,20.0,26.0,46.0,1.0,2.0,5.0,,,,,,,1.0,4.0,3.0,,,2.0,,,,,1.0,,70.0,,,,,,,,,9.0,,6.6,,,1.0,2.0,,,,1.0,,23.0,29.0,52.0,1,,62.0,2.0,1.0,,
2016-17,7090227,25,43,Manchester_City,Away,17094,37572,Sergio Agüero,sergio-aguero,F,True,,,,11.0,3.0,14.0,,,4.0,,2.0,2.0,1.0,,,1.0,3.0,6.0,,,1.0,,,,,,1.0,75.0,1.0,,,,,,,,10.0,,6.8,,,2.0,,4.0,,,,,14.0,5.0,19.0,5,2.0,36.0,4.0,,4.0,1.0
2016-17,7090227,25,43,Manchester_City,Away,24048,41823,Fabian Delph,fabian-delph,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090227,25,43,Manchester_City,Away,26097,42593,Aleksandar Kolarov,aleksandar-kolarov,D,False,,,2.0,21.0,31.0,52.0,3.0,,3.0,,,,,,,,3.0,1.0,,,1.0,,,,,3.0,,90.0,1.0,,,,,,,,6.0,,7.3,,,,4.0,1.0,,,4.0,,24.0,31.0,55.0,1,,70.0,1.0,,1.0,
2016-17,7090227,25,43,Manchester_City,Away,41837,52538,Fernando,fernando-reges,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090227,25,43,Manchester_City,Away,52741,20310,Willy Caballero,willy-caballero,G,False,,1.0,8.0,1.0,26.0,27.0,,,11.0,,,,,,,,,1.0,,,,,,4.0,,,,90.0,,,,,,,,,6.0,1.0,7.4,,1.0,,2.0,,,1.0,13.0,,4.0,29.0,33.0,0,1.0,47.0,,,,1.0
2016-17,7090227,25,43,Manchester_City,Away,70996,61366,Kevin De Bruyne,kevin-de-bruyne,M,False,,,4.0,51.0,18.0,69.0,,,7.0,1.0,,1.0,3.0,,,1.0,4.0,4.0,,,,,,,,1.0,1.0,90.0,,1.0,,,,,,,11.0,,7.4,,,1.0,1.0,,2.0,,5.0,,58.0,19.0,75.0,2,3.0,92.0,2.0,1.0,,1.0
2016-17,7090227,25,43,Manchester_City,Away,74915,57410,Nicolás Otamendi,nicolas-otamendi,D,True,,,1.0,4.0,9.0,13.0,,,,,,,,,,,,1.0,,,,,,,,1.0,,20.0,,,,,,,,,2.0,,6.7,,,,1.0,1.0,,,2.0,,5.0,10.0,15.0,0,,18.0,,,1.0,
2016-17,7090227,25,43,Manchester_City,Away,123977,86173,Nolito,nolito,M,True,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,2.0,2.0,0,,3.0,,,,
2016-17,7090227,25,43,Manchester_City,Away,138534,103955,Raheem Sterling,raheem-sterling,F,False,1.0,,,17.0,7.0,23.0,1.0,1.0,6.0,1.0,1.0,,4.0,,,1.0,9.0,7.0,,,2.0,,1.0,,1.0,,2.0,89.0,2.0,1.0,,,,,,,13.0,,7.9,,,1.0,,4.0,6.0,,,,24.0,9.0,27.0,3,2.0,48.0,2.0,1.0,3.0,2.0
2016-17,7090227,25,43,Manchester_City,Away,152077,97299,John Stones,john-stones,D,False,,,4.0,16.0,52.0,68.0,,,4.0,,,,,,,,,2.0,,,,,,,,,1.0,90.0,,2.0,,,,,,,6.0,,7.7,,,,8.0,,,,8.0,,19.0,55.0,74.0,0,1.0,88.0,,1.0,,1.0
2016-17,7090227,25,43,Manchester_City,Away,293519,182156,Leroy Sané,leroy-sane,M,False,,,,21.0,7.0,28.0,,3.0,6.0,1.0,1.0,,2.0,,,4.0,9.0,10.0,,,2.0,,,,1.0,,2.0,90.0,,,,,,,,,22.0,,6.6,,,2.0,,4.0,1.0,,1.0,,31.0,8.0,38.0,2,2.0,61.0,2.0,2.0,3.0,1.0
2016-17,7090227,25,43,Manchester_City,Away,794839,205651,Gabriel Jesus,gabriel-jesus,F,False,,,,4.0,1.0,5.0,,,,,,,,,,,,,,,,,,,,,,15.0,,,,,,,,,1.0,,6.5,,,,,,,,,,5.0,1.0,6.0,0,,6.0,,,,
2016-17,7374908,26,43,Manchester_City,Home,532,17336,Gaël Clichy,gael-clichy,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7374908,26,43,Manchester_City,Home,1053,37748,Bacary Sagna,bacary-sagna,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7374908,26,43,Manchester_City,Home,6019,17476,Vincent Kompany,vincent-kompany,D,False,,,1.0,26.0,36.0,62.0,,,6.0,,,,2.0,,,,2.0,5.0,,,,,,,,4.0,,90.0,,,,,,,,,6.0,,7.2,,,,2.0,,,,4.0,,30.0,38.0,68.0,0,3.0,81.0,,2.0,,3.0
2016-17,7374908,26,43,Manchester_City,Home,11796,20658,Pablo Zabaleta,pablo-zabaleta,D,False,,,2.0,21.0,16.0,37.0,,1.0,8.0,,,,1.0,,,,3.0,4.0,,,2.0,,,,,1.0,1.0,90.0,,,,,,,,,7.0,,6.9,,,,2.0,,1.0,,3.0,,27.0,17.0,43.0,0,3.0,62.0,,,,2.0
2016-17,7374908,26,43,Manchester_City,Home,11869,17740,Jesús Navas,jesus-navas,D,True,,,,11.0,,11.0,,,1.0,,,,,,,,,,,,,,,,,,,10.0,,,,,,,,,4.0,,6.4,,,,,,4.0,,,,15.0,,11.0,0,,16.0,,,,
2016-17,7374908,26,43,Manchester_City,Home,13249,33148,Claudio Bravo,claudio-bravo,G,False,,,1.0,,12.0,12.0,,,7.0,,,,,,,,,,,1.0,,,,1.0,,,,79.0,,,,,,,,,,,6.5,1.0,1.0,,1.0,,,,1.0,,,12.0,12.0,0,,17.0,,,,
2016-17,7374908,26,43,Manchester_City,Home,13630,27789,Fernandinho,fernandinho,M,False,,,3.0,53.0,26.0,79.0,2.0,2.0,10.0,,,,5.0,,,2.0,13.0,5.0,,,2.0,,,,,3.0,1.0,90.0,,,,,,,,,18.0,,6.3,,,,1.0,2.0,,,8.0,,64.0,28.0,92.0,0,3.0,113.0,1.0,,,2.0
2016-17,7374908,26,43,Manchester_City,Home,14468,14664,Yaya Touré,yaya-toure,M,False,1.0,,7.0,68.0,31.0,98.0,,1.0,5.0,,,,2.0,,,1.0,5.0,6.0,,,1.0,,,,,,1.0,90.0,,,,,,,,,12.0,,7.2,,,,,5.0,1.0,,8.0,,75.0,33.0,107.0,0,1.0,119.0,1.0,,4.0,1.0
2016-17,7374908,26,43,Manchester_City,Home,17094,37572,Sergio Agüero,sergio-aguero,F,False,,,,29.0,4.0,33.0,1.0,1.0,1.0,,1.0,2.0,,,,3.0,6.0,7.0,,,,,,,1.0,,1.0,90.0,2.0,,,,,,,,17.0,,7.4,,,5.0,,5.0,,,,,36.0,4.0,40.0,9,1.0,68.0,4.0,2.0,3.0,1.0
2016-17,7374908,26,43,Manchester_City,Home,26097,42593,Aleksandar Kolarov,aleksandar-kolarov,D,False,1.0,,1.0,28.0,15.0,42.0,,1.0,6.0,,,,1.0,,,,2.0,5.0,,,1.0,,,,,4.0,2.0,90.0,1.0,,,,,,,,13.0,,7.6,,,1.0,1.0,,4.0,,3.0,,39.0,16.0,51.0,2,2.0,77.0,,2.0,,1.0
2016-17,7374908,26,43,Manchester_City,Home,41837,52538,Fernando,fernando-reges,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7374908,26,43,Manchester_City,Home,52741,20310,Willy Caballero,willy-caballero,G,True,,,,,1.0,1.0,,,2.0,,,,,,,,,,,,,,,,,,,11.0,,,,,,,,,,,6.5,,,,,,,,,,,1.0,1.0,0,,3.0,,,,
2016-17,7374908,26,43,Manchester_City,Home,70996,61366,Kevin De Bruyne,kevin-de-bruyne,M,False,5.0,,1.0,45.0,8.0,48.0,,,7.0,1.0,,1.0,,,,2.0,2.0,5.0,,,,,,,,,5.0,90.0,1.0,,,,,,,,21.0,,8.2,,,1.0,,4.0,10.0,,3.0,,61.0,8.0,59.0,3,1.0,86.0,2.0,,4.0,1.0
2016-17,7374908,26,43,Manchester_City,Home,74915,57410,Nicolás Otamendi,nicolas-otamendi,D,False,,,,21.0,48.0,69.0,1.0,5.0,6.0,,,1.0,1.0,,,,5.0,7.0,,,2.0,,,,,1.0,,90.0,,1.0,,,,,,,17.0,,6.9,,,,3.0,1.0,,,5.0,,32.0,52.0,84.0,1,2.0,94.0,1.0,,,2.0
2016-17,7374908,26,43,Manchester_City,Home,138534,103955,Raheem Sterling,raheem-sterling,F,False,,,,33.0,4.0,37.0,2.0,,8.0,,,,,,,3.0,8.0,6.0,,,,,,,,,2.0,86.0,2.0,,,,,,,,15.0,,6.6,,,1.0,,5.0,2.0,,,,38.0,4.0,40.0,3,2.0,62.0,2.0,2.0,2.0,2.0
2016-17,7374908,26,43,Manchester_City,Home,293519,182156,Leroy Sané,leroy-sane,M,False,1.0,,,24.0,3.0,26.0,,,2.0,,,1.0,,,,,1.0,2.0,,,,,,,,,3.0,80.0,,,,,,,,,14.0,,7.0,,,,,2.0,2.0,,,1.0,31.0,3.0,32.0,1,1.0,48.0,2.0,,1.0,
2016-17,7374908,26,43,Manchester_City,Home,794839,205651,Gabriel Jesus,gabriel-jesus,F,True,,,,1.0,,1.0,1.0,,,,,,,,,,3.0,,,,2.0,,,,,,,4.0,,,,,,,,,3.0,,6.4,,,,,,,,,1.0,3.0,,3.0,0,,5.0,1.0,,,
2016-17,7374908,26,43,Manchester_City,Home,796047,178871,Aleix García,aleix-garcia,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090252,27,43,Manchester_City,Away,532,17336,Gaël Clichy,gael-clichy,D,False,,,2.0,27.0,30.0,57.0,5.0,3.0,6.0,,,,1.0,,,2.0,9.0,5.0,,,1.0,,,,,3.0,,90.0,,,,,,,,,16.0,,6.8,,,,4.0,1.0,1.0,,6.0,,33.0,36.0,68.0,0,1.0,93.0,,,1.0,1.0
2016-17,7090252,27,43,Manchester_City,Away,1053,37748,Bacary Sagna,bacary-sagna,D,False,,,2.0,24.0,30.0,54.0,1.0,3.0,5.0,,,,1.0,,,,2.0,6.0,,,,,,,,1.0,1.0,90.0,,,,,,,,,6.0,,7.3,,,,3.0,,1.0,,4.0,,29.0,31.0,59.0,0,2.0,72.0,,1.0,,
2016-17,7090252,27,43,Manchester_City,Away,11781,20664,David Silva,david-silva,M,False,1.0,,3.0,50.0,35.0,84.0,,,4.0,1.0,1.0,,4.0,,,1.0,6.0,3.0,,,,1.0,,,,2.0,3.0,90.0,1.0,,,,,,,,13.0,,7.4,,,1.0,3.0,1.0,4.0,,3.0,,58.0,36.0,90.0,2,2.0,109.0,2.0,1.0,,1.0
2016-17,7090252,27,43,Manchester_City,Away,13249,33148,Claudio Bravo,claudio-bravo,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090252,27,43,Manchester_City,Away,13630,27789,Fernandinho,fernandinho,M,False,,,4.0,43.0,37.0,80.0,1.0,3.0,14.0,,,,,,,1.0,3.0,6.0,,,1.0,,,,,4.0,,90.0,1.0,,,,,,,,8.0,,7.5,,,1.0,3.0,,,,5.0,,47.0,39.0,86.0,2,2.0,101.0,1.0,1.0,,2.0
2016-17,7090252,27,43,Manchester_City,Away,14468,14664,Yaya Touré,yaya-toure,M,False,,,,33.0,28.0,61.0,1.0,,1.0,,,,1.0,,,1.0,6.0,3.0,,,1.0,,,,,,,78.0,,1.0,,,,,,,14.0,,6.9,,,1.0,1.0,3.0,,,1.0,,41.0,29.0,70.0,1,1.0,84.0,,1.0,1.0,1.0
2016-17,7090252,27,43,Manchester_City,Away,17094,37572,Sergio Agüero,sergio-aguero,F,False,,,1.0,20.0,10.0,30.0,,,1.0,,,2.0,,,,4.0,6.0,3.0,,,,,1.0,,,,,90.0,3.0,,,,,,,,13.0,,7.3,,,,,3.0,1.0,,1.0,1.0,24.0,11.0,34.0,5,1.0,51.0,1.0,1.0,1.0,1.0
2016-17,7090252,27,43,Manchester_City,Away,24048,41823,Fabian Delph,fabian-delph,M,True,,,,2.0,2.0,4.0,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,2.0,2.0,4.0,0,,5.0,,1.0,,
2016-17,7090252,27,43,Manchester_City,Away,26097,42593,Aleksandar Kolarov,aleksandar-kolarov,D,False,,,2.0,22.0,61.0,83.0,,2.0,12.0,,,,1.0,,,,1.0,12.0,,,,,,,,3.0,1.0,90.0,,2.0,,,,,,,12.0,,8.4,,,,4.0,3.0,,,7.0,,28.0,67.0,95.0,0,4.0,114.0,,3.0,3.0,4.0
2016-17,7090252,27,43,Manchester_City,Away,41837,52538,Fernando,fernando-reges,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090252,27,43,Manchester_City,Away,52741,20310,Willy Caballero,willy-caballero,G,False,,1.0,6.0,1.0,28.0,29.0,,,9.0,,,,,,,,,,,,,,,,,,,90.0,,,,,,,,,5.0,,7.6,3.0,3.0,,,,,1.0,10.0,,2.0,32.0,34.0,0,,44.0,,,,
2016-17,7090252,27,43,Manchester_City,Away,70996,61366,Kevin De Bruyne,kevin-de-bruyne,M,True,,,,11.0,6.0,17.0,,,1.0,,,,1.0,,,,2.0,,,,,,,,,,2.0,12.0,,,,,,,,,4.0,,6.6,,,1.0,,1.0,2.0,,,,14.0,6.0,18.0,1,,23.0,,,,
2016-17,7090252,27,43,Manchester_City,Away,74915,57410,Nicolás Otamendi,nicolas-otamendi,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090252,27,43,Manchester_City,Away,123977,86173,Nolito,nolito,M,True,,,,1.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,8.0,1.0,,,,,,,,1.0,,6.7,,,,,,,,,,1.0,3.0,4.0,1,,5.0,,,,
2016-17,7090252,27,43,Manchester_City,Away,138534,103955,Raheem Sterling,raheem-sterling,F,False,1.0,,,30.0,3.0,32.0,,,1.0,,,,1.0,,,3.0,7.0,2.0,,,,,,,,2.0,2.0,82.0,,,,,,,,,18.0,,6.6,,,,,4.0,4.0,,,2.0,40.0,4.0,40.0,0,,55.0,1.0,1.0,1.0,
2016-17,7090252,27,43,Manchester_City,Away,152077,97299,John Stones,john-stones,D,False,,,3.0,15.0,57.0,72.0,,1.0,4.0,,,,,,,,,1.0,,,,,,,,2.0,,90.0,,,,,,,,,3.0,,7.1,,,,3.0,,,,6.0,,17.0,58.0,75.0,0,,81.0,,,,
2016-17,7090252,27,43,Manchester_City,Away,293519,182156,Leroy Sané,leroy-sane,M,False,,,,25.0,11.0,36.0,1.0,1.0,6.0,1.0,,,,,,3.0,6.0,6.0,,,1.0,,1.0,,,2.0,3.0,89.0,1.0,,,,,,,,16.0,,7.9,,,1.0,,3.0,1.0,,1.0,,30.0,12.0,41.0,2,2.0,64.0,3.0,1.0,2.0,2.0
2016-17,7090252,27,43,Manchester_City,Away,359642,173515,Kelechi Iheanacho,kelechi-iheanacho,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090263,28,43,Manchester_City,Home,532,17336,Gaël Clichy,gael-clichy,D,False,1.0,,,26.0,25.0,50.0,4.0,2.0,6.0,,,,2.0,,,,6.0,10.0,,,,,,,,2.0,1.0,90.0,,,,,,,,,14.0,,7.7,,,,5.0,,2.0,,4.0,,38.0,26.0,62.0,0,6.0,92.0,1.0,2.0,,5.0
2016-17,7090263,28,43,Manchester_City,Home,1053,37748,Bacary Sagna,bacary-sagna,D,False,1.0,,,35.0,24.0,58.0,1.0,2.0,6.0,,,,,,,,2.0,5.0,,,1.0,,,,,2.0,1.0,90.0,,,,,,,,,14.0,,7.3,,,,3.0,,3.0,,4.0,,45.0,27.0,69.0,0,2.0,93.0,1.0,1.0,,2.0
2016-17,7090263,28,43,Manchester_City,Home,11781,20664,David Silva,david-silva,M,True,1.0,,1.0,22.0,3.0,24.0,,,1.0,,1.0,1.0,,,,1.0,1.0,2.0,,,,,,,,,1.0,33.0,,,,,,,,,9.0,,7.0,,,1.0,,2.0,1.0,,1.0,,30.0,3.0,32.0,2,,38.0,,,2.0,
2016-17,7090263,28,43,Manchester_City,Home,11796,20658,Pablo Zabaleta,pablo-zabaleta,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090263,28,43,Manchester_City,Home,11869,17740,Jesús Navas,jesus-navas,D,False,,,1.0,14.0,6.0,20.0,1.0,,6.0,,,,,,,,1.0,3.0,,,,,,,,1.0,,57.0,,,,,,,,,10.0,,6.8,,,,1.0,1.0,4.0,,2.0,,22.0,7.0,25.0,0,1.0,38.0,1.0,1.0,1.0,1.0
2016-17,7090263,28,43,Manchester_City,Home,13249,33148,Claudio Bravo,claudio-bravo,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090263,28,43,Manchester_City,Home,13630,27789,Fernandinho,fernandinho,M,False,,,,33.0,17.0,50.0,2.0,4.0,6.0,1.0,,1.0,2.0,,,1.0,5.0,10.0,,,,,,,,3.0,1.0,90.0,,,,,,,,,16.0,,7.5,,,,4.0,1.0,,,3.0,,45.0,19.0,64.0,1,5.0,82.0,1.0,,1.0,5.0
2016-17,7090263,28,43,Manchester_City,Home,14468,14664,Yaya Touré,yaya-toure,M,False,,,2.0,25.0,14.0,39.0,,2.0,8.0,,,,1.0,,,2.0,5.0,7.0,,,2.0,,,,,,1.0,76.0,,,,,,,,,8.0,,7.0,,,1.0,1.0,4.0,,,4.0,,29.0,15.0,44.0,1,2.0,57.0,,,3.0,
