season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,expectedAssists,expectedGoals,expectedGoalsOnTarget,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,penaltyConceded,penaltyFaced,penaltyMiss,penaltySave,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2022-23,10385425,20,17,Nottingham_Forest,Home,40686,58771.0,Jack Colback,jack-colback,M,True,,,2.0,6.0,4.0,10.0,,,2.0,,,,,,,1.0,1.0,,,0.00344413,0.0,0.0,1.0,,,,,,1.0,1.0,,45.0,,,,,,,,2.0,,6.7,,,,1.0,,,,3.0,,8.0,4.0,12.0,0,,15.0,,1.0,,
2022-23,10385425,20,17,Nottingham_Forest,Home,42707,56917.0,Steve Cook,steve-cook,D,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385425,20,17,Nottingham_Forest,Home,105697,80226.0,Serge Aurier,serge-aurier,D,False,1.0,,,17.0,13.0,29.0,1.0,1.0,13.0,1.0,,,,,2.0,4.0,8.0,,,0.30294,0.0,0.0,,,,,,,2.0,2.0,,90.0,,1.0,,,,,,15.0,,7.9,,,,6.0,4.0,4.0,,1.0,,25.0,15.0,36.0,0,3.0,72.0,2.0,1.0,3.0,2.0
2022-23,10385425,20,17,Nottingham_Forest,Home,115516,89076.0,Remo Freuler,remo-freuler,M,False,1.0,,1.0,14.0,14.0,27.0,1.0,,12.0,,,,,,,2.0,3.0,,,0.0683882,0.0843,0.0,1.0,,,,,,1.0,2.0,,90.0,,,,,,,,8.0,,7.4,,,1.0,2.0,,1.0,,3.0,,19.0,16.0,34.0,1,3.0,48.0,1.0,,,1.0
2022-23,10385425,20,17,Nottingham_Forest,Home,358108,168281.0,Scott McKenna,scott-mckenna,D,False,,,1.0,9.0,27.0,36.0,5.0,2.0,4.0,,,,,,,5.0,2.0,,,0.0590263,0.0,0.0,,,,,,,1.0,,,90.0,,1.0,,,,,,11.0,,7.0,,,,4.0,,,,4.0,,16.0,30.0,46.0,0,,55.0,,,,
2022-23,10385425,20,17,Nottingham_Forest,Home,358218,114241.0,Harry Toffolo,harry-toffolo,D,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385425,20,17,Nottingham_Forest,Home,559036,185253.0,Gustavo Scarpa,gustavo-scarpa,M,False,,,1.0,8.0,7.0,15.0,,1.0,7.0,,,2.0,,,,1.0,6.0,,,0.0098016,0.073,0.0211,1.0,,,,,,,,,55.0,1.0,,,,,,,10.0,,7.0,,,,,1.0,,,2.0,,14.0,11.0,25.0,3,1.0,35.0,,3.0,1.0,1.0
2022-23,10385425,20,17,Nottingham_Forest,Home,788134,172649.0,Dean Henderson,dean-henderson,G,False,,1.0,9.0,6.0,12.0,18.0,,,9.0,,,,,,,,,,,0.0039964,0.0,0.0,,,,0.0634,2.0,,,,,90.0,,,,,,,,6.0,1.0,7.2,,1.0,,3.0,,,1.0,15.0,,12.0,12.0,24.0,0,,36.0,,,,
2022-23,10385425,20,17,Nottingham_Forest,Home,793988,179519.0,Orel Mangala,orel-mangala,M,False,,,,13.0,15.0,28.0,,,5.0,,,,1.0,,1.0,2.0,5.0,,,0.00775952,0.0,0.0,,,,,,,1.0,,,70.0,,,,,,,,6.0,,6.8,,,,1.0,2.0,1.0,,1.0,,18.0,15.0,32.0,0,2.0,43.0,,1.0,2.0,1.0
2022-23,10385425,20,17,Nottingham_Forest,Home,817567,217331.0,Sam Surridge,sam-surridge,F,True,,,,1.0,3.0,4.0,1.0,3.0,2.0,,1.0,1.0,,,,3.0,4.0,,,0.00181346,0.4159,0.0,2.0,,,,,,,,,35.0,,,,,,,,5.0,,6.3,,,1.0,,,,,,1.0,5.0,3.0,8.0,2,,14.0,1.0,1.0,,
2022-23,10385425,20,17,Nottingham_Forest,Home,838399,208912.0,Joe Worrall,joe-worrall,D,False,,,1.0,6.0,20.0,26.0,,1.0,7.0,,,,,,,1.0,2.0,,,0.0267955,0.0,0.0,1.0,,,,,,1.0,,,90.0,,,,,,,,14.0,,6.9,,,,6.0,,1.0,,9.0,,14.0,26.0,39.0,0,1.0,49.0,,,,
2022-23,10385425,20,17,Nottingham_Forest,Home,844424,230251.0,Emmanuel Dennis,emmanuel-dennis,F,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385425,20,17,Nottingham_Forest,Home,846252,204968.0,Ryan Yates,ryan-yates,M,False,,,2.0,7.0,8.0,15.0,,2.0,2.0,,,,,,1.0,2.0,4.0,,,0.01852,0.2282,0.0,1.0,,,,,,,,,45.0,,,,,,,,6.0,,6.8,,,2.0,,,,,4.0,,9.0,9.0,18.0,2,1.0,27.0,2.0,1.0,,
2022-23,10385425,20,17,Nottingham_Forest,Home,851150,233420.0,Renan Lodi,renan-lodi,D,False,,,1.0,13.0,10.0,23.0,1.0,,1.0,,,2.0,3.0,,2.0,6.0,3.0,,,0.0422403,0.1069,0.0,,,,,,,1.0,1.0,,90.0,,,,,,,,13.0,,6.7,,,,3.0,1.0,3.0,,3.0,,21.0,10.0,28.0,2,2.0,59.0,,,1.0,
2022-23,10385425,20,17,Nottingham_Forest,Home,865912,222531.0,Morgan Gibbs-White,morgan-gibbs-white,M,False,1.0,,2.0,16.0,5.0,20.0,2.0,2.0,2.0,2.0,,1.0,,,3.0,6.0,5.0,,,0.216397,0.2779,0.2801,1.0,2.0,,,,,1.0,4.0,,90.0,2.0,,,,,,,21.0,,8.6,,,,,2.0,6.0,,3.0,1.0,27.0,6.0,27.0,3,,58.0,5.0,1.0,2.0,
2022-23,10385425,20,17,Nottingham_Forest,Home,920936,243345.0,Lewis O'Brien,lewis-obrien,M,True,,,,3.0,,3.0,,,2.0,,,,,,,1.0,2.0,,,0.00168609,0.0,0.0,1.0,,,,,,,,,20.0,,,,,,,,5.0,,6.6,,,,1.0,,,,1.0,,5.0,2.0,7.0,0,,13.0,1.0,2.0,,
2022-23,10385425,20,17,Nottingham_Forest,Home,927356,215136.0,Neco Williams,neco-williams,D,True,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,11.0,,,,,,,,1.0,,6.6,,,,,,1.0,,,,1.0,,,0,,4.0,,,,
2022-23,10385425,20,17,Nottingham_Forest,Home,992044,244930.0,Alex Mighten,alex-mighten,F,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385425,20,17,Nottingham_Forest,Home,1085180,242898.0,Brennan Johnson,brennan-johnson,F,False,,,,3.0,3.0,6.0,,1.0,3.0,,,,,,,4.0,6.0,,,0.00497755,1.1745,1.38,2.0,,2.0,,,,,1.0,,86.0,2.0,,,,,,,10.0,,8.4,,,,,6.0,2.0,,1.0,,8.0,3.0,9.0,2,1.0,24.0,3.0,,4.0,1.0
2022-23,10385431,21,17,Nottingham_Forest,Away,16620,20066.0,Wayne Hennessey,wayne-hennessey,G,False,,1.0,4.0,4.0,19.0,23.0,,,7.0,,,,,,,,2.0,,,0.00052248,0.0,0.0,,,,-0.5296,,,,,,90.0,,,,,,,,1.0,,6.9,1.0,2.0,,1.0,,,1.0,5.0,,4.0,20.0,24.0,0,1.0,36.0,,1.0,,
2022-23,10385431,21,17,Nottingham_Forest,Away,40686,58771.0,Jack Colback,jack-colback,M,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385431,21,17,Nottingham_Forest,Away,42707,56917.0,Steve Cook,steve-cook,D,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385431,21,17,Nottingham_Forest,Away,50480,60689.0,Chris Wood,chris-wood,F,False,,,,3.0,3.0,6.0,2.0,2.0,,,,,,,2.0,4.0,3.0,,,0.00223235,0.0,0.0,,,,,,,1.0,1.0,,75.0,,1.0,,,,,,12.0,,6.6,,,,,,,,,,8.0,5.0,13.0,0,,23.0,3.0,1.0,,
2022-23,10385431,21,17,Nottingham_Forest,Away,105697,80226.0,Serge Aurier,serge-aurier,D,False,,,1.0,22.0,9.0,31.0,1.0,2.0,8.0,,,,,,1.0,2.0,6.0,,,0.15285,0.1759,0.0,,,,,,,1.0,2.0,,75.0,,,,,,,,26.0,,7.1,,,1.0,2.0,1.0,3.0,,1.0,,37.0,13.0,47.0,1,2.0,75.0,2.0,1.0,1.0,2.0
2022-23,10385431,21,17,Nottingham_Forest,Away,115516,89076.0,Remo Freuler,remo-freuler,M,False,1.0,,2.0,24.0,23.0,46.0,1.0,,6.0,,,1.0,,,,1.0,2.0,,,0.115396,0.0816,0.0,,,,,,,2.0,,,90.0,,,,,,,,5.0,,7.2,,,1.0,1.0,1.0,1.0,,2.0,,27.0,24.0,50.0,2,1.0,62.0,1.0,,1.0,1.0
2022-23,10385431,21,17,Nottingham_Forest,Away,139310,90585.0,Willy Boly,willy-boly,D,False,,,2.0,8.0,35.0,43.0,2.0,3.0,5.0,,,,,,,2.0,3.0,,,0.00344211,0.0,0.0,,,,,,,3.0,,,75.0,,1.0,,,,,,8.0,,7.0,,,,1.0,,,,4.0,1.0,13.0,38.0,51.0,0,,60.0,,,,
2022-23,10385431,21,17,Nottingham_Forest,Away,205508,109322.0,Jesse Lingard,jesse-lingard,F,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385431,21,17,Nottingham_Forest,Away,358108,168281.0,Scott McKenna,scott-mckenna,D,True,,,1.0,3.0,11.0,14.0,1.0,2.0,,,,,,,,2.0,2.0,,,0.00056555,0.0,0.0,1.0,,,,,,,,,15.0,,,,,,,,3.0,,6.6,,,,2.0,,,,1.0,,5.0,12.0,17.0,0,,20.0,,,,
2022-23,10385431,21,17,Nottingham_Forest,Away,559036,185253.0,Gustavo Scarpa,gustavo-scarpa,M,True,,,4.0,12.0,5.0,17.0,2.0,,3.0,,,,,,,2.0,5.0,,,0.0234658,0.0329,0.0,,,,,,,,1.0,,30.0,,,,,,,,6.0,,7.1,,,1.0,1.0,,2.0,,6.0,,16.0,7.0,21.0,1,2.0,32.0,,3.0,,
2022-23,10385431,21,17,Nottingham_Forest,Away,793988,179519.0,Orel Mangala,orel-mangala,M,False,,,,15.0,9.0,24.0,2.0,,4.0,,,,,,,5.0,1.0,,,0.00921285,0.0,0.0,,,,,,,,1.0,,60.0,,1.0,,,,,,9.0,,6.3,,,,,3.0,,,1.0,,19.0,11.0,30.0,0,,37.0,,1.0,,
2022-23,10385431,21,17,Nottingham_Forest,Away,817567,217331.0,Sam Surridge,sam-surridge,F,True,,,,,,,,,,,,1.0,,,,,,,,0.0,0.8777,0.9849,,,1.0,,,,,,,15.0,1.0,,,,,,,3.0,,7.2,,,,,,,,,1.0,1.0,,1.0,2,,5.0,2.0,,,
2022-23,10385431,21,17,Nottingham_Forest,Away,838399,208912.0,Joe Worrall,joe-worrall,D,False,,,12.0,27.0,39.0,66.0,3.0,4.0,10.0,,,,,1.0,,5.0,9.0,,,0.00991188,0.0556,0.0,2.0,,,,,,,,,90.0,,2.0,,,,,,17.0,,8.0,,,1.0,2.0,,1.0,,18.0,,35.0,47.0,81.0,1,5.0,96.0,,,,1.0
2022-23,10385431,21,17,Nottingham_Forest,Away,846251,184193.0,Jordan Smith,jordan-smith,G,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385431,21,17,Nottingham_Forest,Away,846252,204968.0,Ryan Yates,ryan-yates,M,False,,,1.0,5.0,8.0,13.0,,1.0,3.0,,,1.0,,,1.0,1.0,3.0,,,0.00091988,0.1787,0.0,,,,,,,,,,45.0,,,,,,,,4.0,,6.7,,,,2.0,,,,1.0,,7.0,9.0,16.0,1,1.0,24.0,,1.0,,
2022-23,10385431,21,17,Nottingham_Forest,Away,851150,233420.0,Renan Lodi,renan-lodi,D,False,2.0,,2.0,15.0,24.0,37.0,2.0,1.0,10.0,,,1.0,,,,3.0,4.0,,,0.097773,0.072,0.0,1.0,,,,,,3.0,,,90.0,,,,,,,,13.0,,7.2,,,1.0,4.0,,5.0,,7.0,,20.0,31.0,46.0,2,3.0,70.0,,,,3.0
2022-23,10385431,21,17,Nottingham_Forest,Away,865912,222531.0,Morgan Gibbs-White,morgan-gibbs-white,M,False,3.0,,3.0,28.0,4.0,29.0,2.0,1.0,4.0,,,,,,1.0,5.0,3.0,,,0.587777,0.1698,0.13,2.0,,,,,,1.0,7.0,,90.0,2.0,,,,,,,24.0,,7.8,,,2.0,1.0,1.0,11.0,,5.0,,45.0,6.0,40.0,4,1.0,67.0,2.0,,1.0,
2022-23,10385431,21,17,Nottingham_Forest,Away,927356,215136.0,Neco Williams,neco-williams,D,True,,,,3.0,1.0,4.0,,,1.0,,,,,,,,,,,0.00244336,0.0,0.0,,,,,,,,,,15.0,,,,,,,,3.0,,6.4,,,,,,,,1.0,,4.0,1.0,5.0,0,,9.0,1.0,,,
2022-23,10385431,21,17,Nottingham_Forest,Away,1064039,513046.0,Danilo Santos,danilo-oliveira,M,True,,,2.0,11.0,10.0,21.0,1.0,1.0,5.0,,,,1.0,,,2.0,7.0,,,0.0124694,0.028,0.0,,,,,,,,1.0,,45.0,,,,,,,,4.0,,7.4,,,1.0,3.0,1.0,,,2.0,,13.0,10.0,23.0,1,4.0,38.0,1.0,1.0,1.0,2.0
2022-23,10385431,21,17,Nottingham_Forest,Away,1085180,242898.0,Brennan Johnson,brennan-johnson,F,False,1.0,,1.0,11.0,4.0,14.0,1.0,1.0,2.0,1.0,,,,,1.0,5.0,4.0,,,0.0995735,0.2621,0.6034,1.0,1.0,,,,,,2.0,,90.0,2.0,,,,,,,15.0,,7.7,,,3.0,,3.0,6.0,,1.0,,21.0,5.0,20.0,5,1.0,43.0,1.0,1.0,1.0,1.0
2022-23,10385459,22,17,Nottingham_Forest,Home,16620,20066.0,Wayne Hennessey,wayne-hennessey,G,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385459,22,17,Nottingham_Forest,Home,27035,45124.0,André Ayew,andre-ayew,F,True,,,,,,,1.0,1.0,,,,,,,,1.0,2.0,,,0.0,0.0,0.0,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,0,,2.0,,1.0,,
2022-23,10385459,22,17,Nottingham_Forest,Home,40686,58771.0,Jack Colback,jack-colback,M,True,,,1.0,2.0,2.0,4.0,1.0,,3.0,,,,,,,1.0,5.0,,,0.00085984,0.0,0.0,,,,,,,,,,45.0,,,,,,,,1.0,,7.0,,,,,,,,1.0,,2.0,3.0,5.0,0,3.0,11.0,,2.0,,2.0
2022-23,10385459,22,17,Nottingham_Forest,Home,50480,60689.0,Chris Wood,chris-wood,F,False,,,,3.0,5.0,8.0,8.0,6.0,2.0,,,,,,1.0,10.0,7.0,,,0.00894767,0.0,0.0,,,,,,,,,,73.0,,,,,,,,14.0,,6.4,,,,,1.0,,,1.0,,7.0,8.0,15.0,0,,24.0,5.0,1.0,,
2022-23,10385459,22,17,Nottingham_Forest,Home,56113,28411.0,Keylor Navas,keylor-navas,G,False,,,11.0,8.0,7.0,15.0,,,12.0,,,,,,,,,,,0.00125041,0.0,0.0,,,,0.7261,1.0,,,,,90.0,,,,,,,,21.0,,7.7,4.0,4.0,,1.0,,,,32.0,,26.0,10.0,36.0,0,,43.0,,,,
2022-23,10385459,22,17,Nottingham_Forest,Home,105697,80226.0,Serge Aurier,serge-aurier,D,True,,,1.0,5.0,5.0,10.0,2.0,1.0,6.0,,,,,,1.0,5.0,5.0,,,0.0100996,0.0,0.0,1.0,,,,,,2.0,,,45.0,,,,,,,,19.0,,6.6,,,,,1.0,,,5.0,,12.0,7.0,19.0,0,3.0,40.0,3.0,1.0,,1.0
2022-23,10385459,22,17,Nottingham_Forest,Home,115516,89076.0,Remo Freuler,remo-freuler,M,False,,,2.0,12.0,13.0,25.0,1.0,3.0,7.0,,,,1.0,,,3.0,7.0,,,0.0211041,0.0,0.0,2.0,,,,,,5.0,1.0,,90.0,,,,,,,,13.0,,7.4,,,,,,,,3.0,,18.0,18.0,36.0,0,4.0,50.0,2.0,,,1.0
2022-23,10385459,22,17,Nottingham_Forest,Home,139310,90585.0,Willy Boly,willy-boly,D,False,,,3.0,4.0,9.0,13.0,,3.0,7.0,,,,1.0,,,2.0,8.0,,,0.00260638,0.0,0.0,1.0,,,,,,1.0,,,90.0,,1.0,,,,,,9.0,,7.6,,,,9.0,1.0,,,7.0,,10.0,12.0,22.0,0,3.0,41.0,,1.0,1.0,3.0
2022-23,10385459,22,17,Nottingham_Forest,Home,205508,109322.0,Jesse Lingard,jesse-lingard,F,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385459,22,17,Nottingham_Forest,Home,242211,116404.0,Felipe,felipe,D,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385459,22,17,Nottingham_Forest,Home,358108,168281.0,Scott McKenna,scott-mckenna,D,False,,,5.0,4.0,12.0,16.0,1.0,4.0,6.0,,,,1.0,,,2.0,5.0,,,0.00111103,0.0,0.0,,,,,,,,,,90.0,,1.0,,,,,,7.0,,7.1,,,,7.0,,,,11.0,,7.0,16.0,23.0,0,1.0,33.0,,,,1.0
2022-23,10385459,22,17,Nottingham_Forest,Home,559036,185253.0,Gustavo Scarpa,gustavo-scarpa,M,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385459,22,17,Nottingham_Forest,Home,793988,179519.0,Orel Mangala,orel-mangala,M,False,,,,4.0,3.0,7.0,,1.0,2.0,,,,,,,1.0,7.0,,,0.00439941,0.0,0.0,1.0,,,,,,2.0,,,45.0,,,,,,,,6.0,,7.2,,,,,4.0,,,,,5.0,6.0,11.0,0,2.0,25.0,2.0,,4.0,2.0
2022-23,10385459,22,17,Nottingham_Forest,Home,817567,217331.0,Sam Surridge,sam-surridge,F,True,,,,1.0,,1.0,2.0,1.0,1.0,,,,,,,2.0,2.0,,,0.00096857,0.1037,0.0,,,,,,,,,,17.0,,,,,,,,6.0,,6.6,,,1.0,,,,,,1.0,6.0,,6.0,1,,10.0,1.0,1.0,,
2022-23,10385459,22,17,Nottingham_Forest,Home,838399,208912.0,Joe Worrall,joe-worrall,D,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385459,22,17,Nottingham_Forest,Home,851150,233420.0,Renan Lodi,renan-lodi,D,False,,,1.0,4.0,8.0,12.0,3.0,3.0,8.0,,,1.0,1.0,,2.0,10.0,9.0,,,0.0064329,0.0353,0.0,4.0,,,,,,2.0,,,90.0,,,,,,,,20.0,,6.7,,,,3.0,,2.0,,6.0,,10.0,15.0,23.0,1,2.0,47.0,1.0,4.0,,1.0
2022-23,10385459,22,17,Nottingham_Forest,Home,865912,222531.0,Morgan Gibbs-White,morgan-gibbs-white,M,False,,,1.0,8.0,3.0,11.0,4.0,1.0,8.0,,,1.0,1.0,,5.0,14.0,4.0,,,0.184339,0.131,0.0965,3.0,,,,,,1.0,2.0,,90.0,1.0,,,,,,,26.0,,6.1,,,,,3.0,2.0,,2.0,1.0,15.0,4.0,17.0,2,1.0,48.0,11.0,,2.0,
2022-23,10385459,22,17,Nottingham_Forest,Home,927356,215136.0,Neco Williams,neco-williams,D,False,,,2.0,3.0,4.0,7.0,4.0,2.0,11.0,,,,,,,7.0,6.0,,,0.00168955,0.0578,0.0,1.0,,,,,,2.0,,,89.0,,,,,,,,22.0,,6.9,,,1.0,3.0,2.0,1.0,,4.0,,11.0,9.0,19.0,1,3.0,48.0,2.0,1.0,,3.0
2022-23,10385459,22,17,Nottingham_Forest,Home,1064039,513046.0,Danilo Santos,danilo-oliveira,M,False,,,1.0,2.0,4.0,6.0,1.0,1.0,4.0,,,,3.0,,1.0,7.0,4.0,,,0.00292345,0.0,0.0,2.0,,,,,,,,,45.0,,1.0,,,,,,13.0,,6.3,,,,,1.0,,,3.0,,8.0,7.0,15.0,0,2.0,27.0,3.0,,1.0,2.0
2022-23,10385459,22,17,Nottingham_Forest,Home,1085180,242898.0,Brennan Johnson,brennan-johnson,F,False,1.0,,,3.0,1.0,3.0,2.0,1.0,4.0,,,,1.0,,1.0,7.0,6.0,,,0.0539234,0.0626,0.1833,,,1.0,,,,,2.0,,90.0,1.0,,,,,,,12.0,,7.4,,,,1.0,4.0,3.0,,1.0,,8.0,1.0,6.0,1,2.0,29.0,3.0,2.0,1.0,1.0
2022-23,10385461,23,17,Nottingham_Forest,Away,16620,20066.0,Wayne Hennessey,wayne-hennessey,G,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385461,23,17,Nottingham_Forest,Away,27035,45124.0,André Ayew,andre-ayew,F,True,,,,1.0,1.0,2.0,1.0,,,,,,,,,1.0,1.0,,,0.00013903,0.0,0.0,,,,,,,,,,27.0,,,,,,,,,,6.5,,,,,,,,,,1.0,1.0,2.0,0,1.0,3.0,,,,
2022-23,10385461,23,17,Nottingham_Forest,Away,36465,50232.0,Jonjo Shelvey,jonjo-shelvey,M,True,1.0,,5.0,12.0,7.0,18.0,,,1.0,1.0,,,1.0,,,1.0,,,,0.105663,0.0,0.0,,,,,,,,2.0,,34.0,,,,,,,,5.0,,7.0,,,,,,1.0,,6.0,,16.0,8.0,23.0,0,,25.0,,,,
2022-23,10385461,23,17,Nottingham_Forest,Away,40686,58771.0,Jack Colback,jack-colback,M,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385461,23,17,Nottingham_Forest,Away,50480,60689.0,Chris Wood,chris-wood,F,False,,,1.0,3.0,2.0,5.0,3.0,1.0,1.0,,,1.0,,,1.0,4.0,2.0,,,0.0233038,0.0419,0.0,,,,,,,,1.0,,63.0,,,,,,,,7.0,,6.6,,,,1.0,,,,1.0,2.0,6.0,3.0,9.0,1,,16.0,2.0,1.0,,
2022-23,10385461,23,17,Nottingham_Forest,Away,56113,28411.0,Keylor Navas,keylor-navas,G,False,,,6.0,4.0,22.0,26.0,,,7.0,,,,,,,,,,,0.00033633,0.0,0.0,,,,-0.1986,2.0,,,,,90.0,,,,,,,,13.0,1.0,6.4,1.0,1.0,,1.0,,,,18.0,,12.0,26.0,38.0,0,,48.0,,,,
2022-23,10385461,23,17,Nottingham_Forest,Away,105697,80226.0,Serge Aurier,serge-aurier,D,False,1.0,,1.0,10.0,17.0,26.0,4.0,3.0,6.0,,1.0,,2.0,,,9.0,8.0,,,0.0186387,0.1188,0.1141,3.0,,,,,,2.0,1.0,,90.0,1.0,1.0,,,,,,14.0,,6.5,,,,,2.0,2.0,,2.0,,16.0,19.0,33.0,1,2.0,62.0,1.0,1.0,2.0,2.0
2022-23,10385461,23,17,Nottingham_Forest,Away,115516,89076.0,Remo Freuler,remo-freuler,M,False,,,1.0,11.0,16.0,27.0,,1.0,8.0,,,,3.0,,,4.0,1.0,,,0.00527291,0.0,0.0,1.0,,,,,,,,,90.0,,,,,,,,10.0,,6.1,,,,1.0,,,,2.0,,17.0,19.0,36.0,0,,40.0,1.0,,,
2022-23,10385461,23,17,Nottingham_Forest,Away,139310,90585.0,Willy Boly,willy-boly,D,False,,,,,3.0,3.0,,,1.0,,,,,,,,,,,2.68e-06,0.0,0.0,,,,,,,,,,7.0,,,,,,,,2.0,,,,,,1.0,,,,1.0,,2.0,3.0,5.0,0,,6.0,,,,
2022-23,10385461,23,17,Nottingham_Forest,Away,242211,116404.0,Felipe,felipe,D,True,,,3.0,5.0,47.0,52.0,1.0,6.0,8.0,,,,2.0,,,4.0,8.0,,,0.00160239,0.0396,0.0,1.0,,,,,,5.0,,,83.0,,,,,,,,6.0,,6.8,,,1.0,5.0,1.0,,,6.0,,8.0,50.0,58.0,1,,71.0,,1.0,1.0,
2022-23,10385461,23,17,Nottingham_Forest,Away,358108,168281.0,Scott McKenna,scott-mckenna,D,False,,,,,1.0,1.0,,,1.0,,,,,,,,,,,3.11e-06,0.0,0.0,,,,,,,,,,7.0,,,,,,,,2.0,,,,,,,,,,1.0,,2.0,1.0,3.0,0,,3.0,,,,
2022-23,10385461,23,17,Nottingham_Forest,Away,559036,185253.0,Gustavo Scarpa,gustavo-scarpa,M,False,,,1.0,3.0,2.0,5.0,,,,,,,2.0,,,5.0,1.0,,,0.00267339,0.074,0.0,2.0,,,,,,,,,56.0,,,,,,,,3.0,,6.2,,,1.0,1.0,1.0,1.0,,1.0,,5.0,2.0,6.0,1,1.0,18.0,,,,
2022-23,10385461,23,17,Nottingham_Forest,Away,793988,179519.0,Orel Mangala,orel-mangala,M,False,,,,5.0,14.0,19.0,,,2.0,,,,,,,1.0,,,,0.00140587,0.0,0.0,1.0,,,,,,3.0,,,56.0,,1.0,,,,,,4.0,,6.8,,,,1.0,,,,,,8.0,15.0,23.0,0,,29.0,,,,
2022-23,10385461,23,17,Nottingham_Forest,Away,817567,217331.0,Sam Surridge,sam-surridge,F,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385461,23,17,Nottingham_Forest,Away,838399,208912.0,Joe Worrall,joe-worrall,D,True,,,4.0,13.0,46.0,59.0,2.0,3.0,5.0,,,,2.0,,,5.0,5.0,,,0.00294078,0.0,0.0,1.0,,,,,,,,,83.0,,,,,,,,10.0,,6.4,,,,3.0,,,,7.0,,19.0,50.0,69.0,0,2.0,76.0,,,,2.0
2022-23,10385461,23,17,Nottingham_Forest,Away,844424,230251.0,Emmanuel Dennis,emmanuel-dennis,F,True,,,,5.0,2.0,7.0,1.0,,,,,,2.0,,2.0,6.0,4.0,,,0.00850154,0.2012,0.0,,,,,,,,,,34.0,,,,,,,,8.0,,6.6,,,2.0,,2.0,2.0,,,,9.0,2.0,9.0,2,2.0,24.0,,1.0,1.0,2.0
2022-23,10385461,23,17,Nottingham_Forest,Away,851150,233420.0,Renan Lodi,renan-lodi,D,False,1.0,,3.0,10.0,26.0,35.0,2.0,1.0,7.0,,,,1.0,,,3.0,4.0,,,0.102437,0.0,0.0,,,,,,,,1.0,,90.0,,,,,,,,16.0,,6.6,,,,3.0,,2.0,,8.0,,16.0,33.0,47.0,0,1.0,67.0,1.0,2.0,,1.0
