season,matchId,gameweek,team_id,team,venue,playerId,pl_id,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,expectedAssists,expectedGoals,expectedGoalsOnTarget,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2023-24,11352345,12,17,Nottingham_Forest,Away,793988,179519,Orel Mangala,orel-mangala,M,False,1.0,,1.0,25.0,22.0,46.0,,1.0,4.0,,,,2.0,,2.0,6.0,2.0,,,0.0131751,,,1.0,,,,,,2.0,,,90.0,,,,,,,7.0,,6.4,,,,4.0,1.0,1.0,,1.0,,27.0,24.0,50.0,0,,65.0,,1.0,,
2023-24,11352345,12,17,Nottingham_Forest,Away,800417,159506,Ola Aina,ola-aina,D,False,,,,12.0,16.0,28.0,,3.0,4.0,,,,,,1.0,2.0,4.0,,1.0,0.0819574,,,,1.0,,,,,,1.0,,76.0,,1.0,,,,,10.0,,6.8,,,,1.0,1.0,1.0,,,,16.0,18.0,33.0,0,1.0,51.0,,,,1.0
2023-24,11352345,12,17,Nottingham_Forest,Away,833943,224068,Matt Turner,matt-turner,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352345,12,17,Nottingham_Forest,Away,843754,210462,Ibrahim Sangaré,ibrahim-sangare,M,False,,,1.0,21.0,19.0,40.0,5.0,,5.0,,,,1.0,,1.0,12.0,5.0,,,0.136093,,,5.0,,,,,,3.0,1.0,,89.0,,1.0,,,,,7.0,,7.0,,,,3.0,,,,3.0,,26.0,20.0,46.0,0,5.0,66.0,,,,2.0
2023-24,11352345,12,17,Nottingham_Forest,Away,846252,204968,Ryan Yates,ryan-yates,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352345,12,17,Nottingham_Forest,Away,865912,222531,Morgan Gibbs-White,morgan-gibbs-white,M,False,4.0,,1.0,21.0,6.0,23.0,4.0,1.0,4.0,,,,,,3.0,8.0,5.0,,,0.123627,0.1795,0.1945,,,,,,,,1.0,,90.0,1.0,,,,,,24.0,,6.9,,,1.0,3.0,1.0,11.0,,3.0,,36.0,7.0,32.0,2,1.0,61.0,3.0,3.0,,
2023-24,11352345,12,17,Nottingham_Forest,Away,871765,250199,Nicolás Domínguez,nicolas-dominguez,M,False,,,1.0,6.0,5.0,11.0,,1.0,1.0,,,1.0,,,2.0,2.0,2.0,,,0.00432939,0.0421,,,,,,,,2.0,,,45.0,,,,,,,9.0,,6.6,,,,,,,,2.0,,11.0,7.0,18.0,1,1.0,26.0,,,,1.0
2023-24,11352345,12,17,Nottingham_Forest,Away,927356,215136,Neco Williams,neco-williams,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352345,12,17,Nottingham_Forest,Away,979232,449434,Anthony Elanga,anthony-elanga,F,False,,,,10.0,8.0,18.0,1.0,1.0,2.0,1.0,,1.0,,,1.0,4.0,5.0,,,0.0317709,0.1456,0.3762,,,1.0,,,,,1.0,,90.0,1.0,,,,,,15.0,,7.3,,,,,3.0,1.0,,2.0,,16.0,11.0,26.0,2,2.0,40.0,3.0,1.0,1.0,1.0
2023-24,11352345,12,17,Nottingham_Forest,Away,1064039,513046,Danilo Santos,danilo-oliveira,M,True,,,1.0,9.0,8.0,17.0,1.0,1.0,2.0,,,,,,1.0,2.0,2.0,,,0.00803529,,,,,,,,,,,,45.0,,1.0,,,,,4.0,,6.4,,,,1.0,,,,3.0,,10.0,9.0,19.0,0,1.0,24.0,1.0,,,
2023-24,11352345,12,17,Nottingham_Forest,Away,1199282,575476,Murillo,murillo,D,False,,,4.0,16.0,30.0,46.0,,1.0,3.0,,,,,,,,2.0,,,0.0102816,,,,,,,,,,,,76.0,,,,,,,6.0,,6.6,,,,3.0,,,,7.0,,20.0,31.0,51.0,0,1.0,57.0,1.0,,,1.0
2023-24,11352379,13,17,Nottingham_Forest,Home,45944,55037,Cheikhou Kouyaté,cheikhou-kouyate,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352379,13,17,Nottingham_Forest,Home,50480,60689,Chris Wood,chris-wood,F,False,,,,5.0,4.0,9.0,3.0,3.0,1.0,,,,,,,5.0,3.0,,,0.0213394,0.1401,0.0489,2.0,,,,,,,1.0,,63.0,1.0,1.0,,1.0,,,6.0,,6.6,,,,2.0,,,,,,10.0,5.0,15.0,1,,20.0,,,,
2023-24,11352379,13,17,Nottingham_Forest,Home,105697,80226,Serge Aurier,serge-aurier,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352379,13,17,Nottingham_Forest,Home,138149,111452,Odysseas Vlachodimos,odysseas-vlachodimos,G,False,,,8.0,6.0,17.0,23.0,,,5.0,,,,,,,,,,,0.00114086,,,,,,-0.8654,,,,,,90.0,,,,,1.0,,4.0,,6.4,2.0,2.0,,,,,,12.0,,10.0,17.0,27.0,0,,31.0,,,,
2023-24,11352379,13,17,Nottingham_Forest,Home,139310,90585,Willy Boly,willy-boly,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352379,13,17,Nottingham_Forest,Home,190399,152760,Divock Origi,divock-origi,F,True,,,,1.0,,1.0,1.0,,,,,,,,,1.0,1.0,,,0.00028922,,,,,,,,,,,,27.0,,,,,,,2.0,,6.6,,,,,,,,,,2.0,,2.0,0,,5.0,1.0,1.0,,
2023-24,11352379,13,17,Nottingham_Forest,Home,358218,114241,Harry Toffolo,harry-toffolo,D,False,4.0,,,25.0,12.0,33.0,,,3.0,1.0,,,1.0,,1.0,3.0,3.0,,,0.20225,0.0168,0.0274,1.0,,,,,,,4.0,,90.0,1.0,,,,,,10.0,,7.1,,,,2.0,,8.0,,2.0,,33.0,13.0,38.0,1,3.0,63.0,,,,1.0
2023-24,11352379,13,17,Nottingham_Forest,Home,758168,199170,Moussa Niakhaté,moussa-niakhate,D,False,,,3.0,20.0,46.0,66.0,,2.0,8.0,,,1.0,,,,,3.0,,,0.0209407,0.0613,,,,,,,,,,,90.0,,,,,,,5.0,,6.8,,,2.0,1.0,,,,4.0,,24.0,46.0,70.0,3,1.0,81.0,,,,1.0
2023-24,11352379,13,17,Nottingham_Forest,Home,793988,179519,Orel Mangala,orel-mangala,M,False,,,3.0,18.0,23.0,41.0,,,3.0,,,,,,,,2.0,,,0.0235592,,,,,,,,,3.0,,,90.0,,1.0,,,,,7.0,,6.9,,,,,1.0,1.0,,3.0,,23.0,23.0,45.0,0,,54.0,2.0,1.0,1.0,
2023-24,11352379,13,17,Nottingham_Forest,Home,800417,159506,Ola Aina,ola-aina,D,False,1.0,,,17.0,16.0,32.0,2.0,1.0,6.0,,,,,,,5.0,3.0,,,0.0652744,0.0258,,3.0,,,,,,2.0,,,89.0,,,,,,,12.0,,6.4,,,1.0,1.0,,3.0,,3.0,,26.0,19.0,42.0,1,1.0,60.0,,1.0,,
2023-24,11352379,13,17,Nottingham_Forest,Home,822933,218430,Gonzalo Montiel,gonzalo-montiel,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352379,13,17,Nottingham_Forest,Home,833943,224068,Matt Turner,matt-turner,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352379,13,17,Nottingham_Forest,Home,846252,204968,Ryan Yates,ryan-yates,M,True,,,,3.0,1.0,4.0,1.0,1.0,1.0,,1.0,2.0,,,,2.0,2.0,,,0.00218365,0.4087,0.3482,1.0,,,,,,,,,21.0,1.0,,,,,,2.0,,6.6,,,,,,,,,,5.0,1.0,6.0,3,1.0,11.0,,,,1.0
2023-24,11352379,13,17,Nottingham_Forest,Home,865912,222531,Morgan Gibbs-White,morgan-gibbs-white,M,False,4.0,,1.0,27.0,5.0,28.0,2.0,4.0,5.0,1.0,,5.0,,,,5.0,10.0,,,0.409804,1.1342,0.9937,,1.0,1.0,,,,1.0,4.0,,90.0,1.0,,,,,,18.0,,9.1,,,1.0,2.0,6.0,8.0,,1.0,,37.0,8.0,37.0,7,1.0,68.0,2.0,2.0,3.0,1.0
2023-24,11352379,13,17,Nottingham_Forest,Home,867442,209046,Callum Hudson Odoi,callum-hudson-odoi,M,True,1.0,,3.0,13.0,3.0,15.0,,,,,,,,,,,1.0,,,0.0811866,,,,,,,,,,1.0,,27.0,,,,,,1.0,5.0,,7.3,,,,,,5.0,,3.0,,18.0,3.0,16.0,0,,23.0,,1.0,,
2023-24,11352379,13,17,Nottingham_Forest,Home,871765,250199,Nicolás Domínguez,nicolas-dominguez,M,False,1.0,,,14.0,19.0,32.0,1.0,1.0,4.0,,,,1.0,,,2.0,3.0,,,0.0316017,,,,,,,,,2.0,1.0,,69.0,,,,,,,3.0,,6.8,,,,,,1.0,,,,15.0,19.0,33.0,0,2.0,44.0,2.0,,,1.0
2023-24,11352379,13,17,Nottingham_Forest,Home,927356,215136,Neco Williams,neco-williams,D,True,2.0,,,9.0,1.0,8.0,,1.0,1.0,,,,,,,2.0,1.0,,,0.397307,,,,,,,,,,1.0,,11.0,,,,,,,10.0,,6.5,,,,,2.0,5.0,,1.0,,17.0,1.0,13.0,0,,20.0,,,,
2023-24,11352379,13,17,Nottingham_Forest,Home,979232,449434,Anthony Elanga,anthony-elanga,F,False,,,,22.0,2.0,24.0,2.0,1.0,5.0,1.0,,,1.0,,1.0,7.0,2.0,,,0.142713,0.0735,0.3516,1.0,,1.0,,,,,1.0,,90.0,1.0,,,,,,18.0,,7.2,,,,,2.0,4.0,,1.0,,32.0,5.0,33.0,1,,48.0,1.0,1.0,,
2023-24,11352379,13,17,Nottingham_Forest,Home,1064039,513046,Danilo Santos,danilo-oliveira,M,False,,,,7.0,8.0,15.0,1.0,,3.0,,1.0,,,,,2.0,1.0,,,0.0033169,0.0678,,1.0,,,,,,,,,63.0,,,,,,,8.0,,6.1,,,1.0,1.0,1.0,,,1.0,,13.0,10.0,23.0,1,,26.0,,,1.0,
2023-24,11352379,13,17,Nottingham_Forest,Home,1199282,575476,Murillo,murillo,D,False,,,6.0,25.0,23.0,48.0,2.0,4.0,8.0,,,,1.0,,3.0,10.0,8.0,,,0.105047,,,3.0,,,,,,4.0,1.0,1.0,90.0,,,,,,,21.0,,6.5,,,,1.0,1.0,,,16.0,,39.0,26.0,65.0,0,4.0,82.0,,,,1.0
2023-24,11352411,14,17,Nottingham_Forest,Home,45944,55037,Cheikhou Kouyaté,cheikhou-kouyate,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352411,14,17,Nottingham_Forest,Home,50480,60689,Chris Wood,chris-wood,F,False,,,1.0,7.0,9.0,16.0,3.0,3.0,4.0,,,,1.0,,,6.0,3.0,,,0.021915,,,2.0,,,,,,,2.0,,90.0,,,,,,,10.0,,6.7,,,,3.0,,,,1.0,1.0,10.0,11.0,21.0,0,,35.0,5.0,,,
2023-24,11352411,14,17,Nottingham_Forest,Home,105697,80226,Serge Aurier,serge-aurier,D,False,1.0,,3.0,28.0,35.0,62.0,5.0,3.0,8.0,,,,,,1.0,8.0,9.0,,,0.0719104,0.0132,,1.0,,,,,,2.0,,,90.0,,,,,,,17.0,,7.4,,,1.0,4.0,2.0,4.0,,5.0,,35.0,38.0,69.0,1,5.0,103.0,2.0,,1.0,4.0
2023-24,11352411,14,17,Nottingham_Forest,Home,138149,111452,Odysseas Vlachodimos,odysseas-vlachodimos,G,False,,,5.0,2.0,35.0,37.0,,,5.0,,,,,,,,,,,0.00030128,,,,,,-0.6393,,,,,,90.0,,,,,,,8.0,1.0,6.4,,1.0,,1.0,,,,12.0,,6.0,38.0,44.0,0,,50.0,,,,
2023-24,11352411,14,17,Nottingham_Forest,Home,139310,90585,Willy Boly,willy-boly,D,False,,,4.0,3.0,28.0,31.0,4.0,3.0,2.0,,,,,,,5.0,3.0,,,0.00066667,,,1.0,,,,,,2.0,,,45.0,,,,,,,8.0,,6.9,,,,9.0,,,,8.0,,8.0,31.0,39.0,0,,53.0,,,,
2023-24,11352411,14,17,Nottingham_Forest,Home,190399,152760,Divock Origi,divock-origi,F,True,,,,1.0,,1.0,1.0,,,,,,,,,1.0,,,,0.00220896,,,,,,,,,,,,8.0,,,,,,,1.0,,6.5,,,,,,,,,,1.0,,1.0,0,,2.0,1.0,,,
2023-24,11352411,14,17,Nottingham_Forest,Home,242211,116404,Felipe,felipe,D,True,,,1.0,8.0,28.0,36.0,,3.0,7.0,,,,,,,3.0,5.0,,,0.00430267,0.0767,,3.0,,,,,1.0,,1.0,,45.0,,,,,,,7.0,,6.8,,,1.0,3.0,,,,3.0,,12.0,31.0,43.0,1,2.0,49.0,,,,1.0
2023-24,11352411,14,17,Nottingham_Forest,Home,358218,114241,Harry Toffolo,harry-toffolo,D,False,1.0,,2.0,14.0,21.0,34.0,1.0,2.0,2.0,,,,,,,1.0,2.0,,,0.143117,,,,,,,,,2.0,1.0,,82.0,,1.0,,,,,20.0,,6.9,,,,5.0,,3.0,,11.0,,26.0,26.0,49.0,0,,71.0,1.0,,,
2023-24,11352411,14,17,Nottingham_Forest,Home,758168,199170,Moussa Niakhaté,moussa-niakhate,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352411,14,17,Nottingham_Forest,Home,793988,179519,Orel Mangala,orel-mangala,M,False,,,5.0,26.0,36.0,62.0,,1.0,11.0,,,,1.0,,1.0,4.0,8.0,,,0.0456473,,,1.0,,,,,,2.0,,,90.0,,1.0,,,,,6.0,,7.3,,,,5.0,2.0,,,6.0,,27.0,37.0,64.0,0,3.0,88.0,2.0,3.0,1.0,
2023-24,11352411,14,17,Nottingham_Forest,Home,800417,159506,Ola Aina,ola-aina,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352411,14,17,Nottingham_Forest,Home,833943,224068,Matt Turner,matt-turner,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352411,14,17,Nottingham_Forest,Home,843754,210462,Ibrahim Sangaré,ibrahim-sangare,M,False,,,,20.0,16.0,36.0,,,6.0,,,,,,,2.0,6.0,,,0.0624497,,,1.0,,,,,,,1.0,,65.0,,,,,,,12.0,,7.1,,,,3.0,1.0,,,1.0,,24.0,18.0,42.0,0,4.0,63.0,4.0,2.0,,2.0
2023-24,11352411,14,17,Nottingham_Forest,Home,846252,204968,Ryan Yates,ryan-yates,M,False,,,5.0,18.0,17.0,35.0,4.0,4.0,7.0,,,1.0,,,,8.0,17.0,,,0.0189363,0.3008,0.4451,4.0,,,,,,1.0,1.0,,90.0,1.0,1.0,,,,,10.0,,8.2,,,,2.0,2.0,,,8.0,,22.0,21.0,43.0,2,5.0,66.0,2.0,6.0,2.0,5.0
2023-24,11352411,14,17,Nottingham_Forest,Home,865912,222531,Morgan Gibbs-White,morgan-gibbs-white,M,False,2.0,,3.0,27.0,11.0,36.0,2.0,2.0,8.0,,,2.0,1.0,,1.0,8.0,3.0,,,0.217796,0.0892,,1.0,,,,,,,2.0,,90.0,,,,,,,30.0,,6.9,,,1.0,1.0,4.0,9.0,,7.0,,45.0,15.0,51.0,3,1.0,78.0,3.0,,,1.0
2023-24,11352411,14,17,Nottingham_Forest,Home,867442,209046,Callum Hudson Odoi,callum-hudson-odoi,M,True,,,,9.0,5.0,14.0,,,4.0,,,,,,,,2.0,,,0.0294501,,,,,,,,,,1.0,,25.0,,,,,,,7.0,,6.9,,,,,2.0,5.0,,,,15.0,6.0,16.0,0,,23.0,,,2.0,
2023-24,11352411,14,17,Nottingham_Forest,Home,871765,250199,Nicolás Domínguez,nicolas-dominguez,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352411,14,17,Nottingham_Forest,Home,927356,215136,Neco Williams,neco-williams,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352411,14,17,Nottingham_Forest,Home,979232,449434,Anthony Elanga,anthony-elanga,F,False,,,1.0,9.0,12.0,21.0,3.0,,6.0,,,3.0,,,2.0,7.0,2.0,,,0.0149839,0.2021,,1.0,,,,,,,,,90.0,,,,,,,25.0,,6.7,,,2.0,,1.0,6.0,,2.0,,21.0,16.0,31.0,5,1.0,56.0,4.0,1.0,,1.0
2023-24,11352411,14,17,Nottingham_Forest,Home,1199282,575476,Murillo,murillo,D,False,,,6.0,17.0,46.0,63.0,4.0,2.0,7.0,,,,,1.0,1.0,7.0,4.0,,,0.00719139,0.0392,0.0426,,,,,,,1.0,,,90.0,1.0,2.0,,,,,19.0,,7.4,,,,7.0,3.0,,,17.0,,28.0,51.0,79.0,1,,100.0,,1.0,1.0,
2023-24,11352426,15,17,Nottingham_Forest,Away,45944,55037,Cheikhou Kouyaté,cheikhou-kouyate,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352426,15,17,Nottingham_Forest,Away,50480,60689,Chris Wood,chris-wood,F,True,,,,3.0,,3.0,2.0,1.0,,,,,,,,2.0,1.0,,,0.00380963,0.1179,,,,,,,,,,,32.0,,,,,,,1.0,,6.6,,,1.0,1.0,,,,,,3.0,,3.0,1,,6.0,1.0,,,
2023-24,11352426,15,17,Nottingham_Forest,Away,138149,111452,Odysseas Vlachodimos,odysseas-vlachodimos,G,False,,,6.0,1.0,20.0,21.0,,,5.0,,,,1.0,,,1.0,,,,0.00021211,,,,,,-1.5993,,,,,,90.0,,,,,,,7.0,,5.9,1.0,1.0,,1.0,,,,13.0,,8.0,20.0,28.0,0,,33.0,,,,
2023-24,11352426,15,17,Nottingham_Forest,Away,190399,152760,Divock Origi,divock-origi,F,False,,,,4.0,2.0,6.0,5.0,1.0,,,,,,,1.0,9.0,2.0,,,0.00133668,0.0325,,2.0,,,,,,,,,58.0,,,,,,,8.0,,6.4,,,1.0,,2.0,,,,1.0,7.0,3.0,10.0,1,,19.0,1.0,,1.0,
2023-24,11352426,15,17,Nottingham_Forest,Away,242211,116404,Felipe,felipe,D,False,,,4.0,14.0,24.0,38.0,1.0,,6.0,,,,1.0,,,4.0,3.0,,,0.00477611,,,2.0,,,,,,1.0,,,76.0,,1.0,,,,,8.0,,6.2,,,,,1.0,,,9.0,,16.0,29.0,45.0,0,2.0,53.0,,,1.0,2.0
2023-24,11352426,15,17,Nottingham_Forest,Away,358218,114241,Harry Toffolo,harry-toffolo,D,False,,,3.0,16.0,17.0,33.0,1.0,3.0,3.0,,,,,,,1.0,5.0,,,0.00546024,,,,,,,,,1.0,,,90.0,,1.0,,,,,10.0,,6.5,,,,4.0,,1.0,,5.0,,20.0,17.0,36.0,0,2.0,58.0,1.0,,,2.0
2023-24,11352426,15,17,Nottingham_Forest,Away,758168,199170,Moussa Niakhaté,moussa-niakhate,D,True,,,1.0,2.0,10.0,12.0,1.0,,2.0,,,,,,,1.0,,,,0.00108873,,,,,,,,,,,,14.0,,1.0,,,,,1.0,,6.5,,,,1.0,,,,2.0,,3.0,10.0,13.0,0,,16.0,,,,
2023-24,11352426,15,17,Nottingham_Forest,Away,793988,179519,Orel Mangala,orel-mangala,M,False,,,1.0,23.0,12.0,35.0,,,5.0,,,,,,,5.0,6.0,,,0.016247,,,1.0,,,,,,1.0,,,90.0,,,,,,,7.0,,6.3,,,,,6.0,,,3.0,,25.0,13.0,38.0,0,3.0,50.0,,1.0,2.0,1.0
2023-24,11352426,15,17,Nottingham_Forest,Away,800417,159506,Ola Aina,ola-aina,D,False,1.0,,1.0,15.0,15.0,29.0,2.0,,2.0,,,,,,,3.0,3.0,,,0.156868,,,,,,,,,1.0,1.0,,90.0,,,,,,,12.0,,6.2,,,,2.0,1.0,1.0,,1.0,,19.0,15.0,33.0,0,1.0,59.0,5.0,2.0,,
2023-24,11352426,15,17,Nottingham_Forest,Away,833943,224068,Matt Turner,matt-turner,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352426,15,17,Nottingham_Forest,Away,843754,210462,Ibrahim Sangaré,ibrahim-sangare,M,False,,,,7.0,11.0,18.0,1.0,,6.0,,,,,,2.0,4.0,,,,0.00206831,,,1.0,,,,,,,,,45.0,,,,,,,6.0,,6.2,,,,,,,,,,10.0,12.0,22.0,0,,25.0,,,,
2023-24,11352426,15,17,Nottingham_Forest,Away,846252,204968,Ryan Yates,ryan-yates,M,True,,,2.0,5.0,16.0,21.0,,1.0,1.0,,,,,,,1.0,2.0,,,0.00138767,,,1.0,,,,,,,,,45.0,,,,,,,5.0,,6.4,,,,2.0,,,,3.0,,9.0,17.0,26.0,0,1.0,31.0,,,,1.0
2023-24,11352426,15,17,Nottingham_Forest,Away,865912,222531,Morgan Gibbs-White,morgan-gibbs-white,M,True,,,1.0,11.0,2.0,13.0,1.0,,1.0,,,,,,,3.0,2.0,,,0.0112182,,,,,,,,,,,,45.0,,,,,,,11.0,,6.1,,,,,2.0,,,2.0,,17.0,2.0,19.0,0,,27.0,3.0,2.0,,
2023-24,11352426,15,17,Nottingham_Forest,Away,867442,209046,Callum Hudson Odoi,callum-hudson-odoi,M,False,1.0,,,10.0,9.0,18.0,,,2.0,,,,,,2.0,7.0,1.0,,,0.00958072,,,1.0,,,,,,1.0,,,58.0,,,,,,,11.0,,5.9,,,,,5.0,2.0,,,,13.0,9.0,20.0,0,,36.0,2.0,,1.0,
2023-24,11352426,15,17,Nottingham_Forest,Away,871765,250199,Nicolás Domínguez,nicolas-dominguez,M,False,,,,8.0,7.0,15.0,1.0,1.0,2.0,,,,,,,3.0,1.0,,,0.173998,,,1.0,,,,,,,1.0,,45.0,,,,,,,6.0,,6.2,,,,1.0,1.0,,,1.0,,10.0,7.0,17.0,0,,24.0,2.0,,,
2023-24,11352426,15,17,Nottingham_Forest,Away,927356,215136,Neco Williams,neco-williams,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352426,15,17,Nottingham_Forest,Away,979232,449434,Anthony Elanga,anthony-elanga,F,False,,,,10.0,5.0,15.0,1.0,1.0,3.0,,,,1.0,,3.0,6.0,6.0,,,0.0116256,0.0703,0.0392,,,,,,,,,,90.0,1.0,1.0,,,,,16.0,,6.4,,,,1.0,1.0,2.0,,,2.0,20.0,5.0,23.0,1,3.0,41.0,2.0,2.0,,2.0
2023-24,11352426,15,17,Nottingham_Forest,Away,983066,466404,Andrew Omobamidele,andrew-omobamidele,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352426,15,17,Nottingham_Forest,Away,1064039,513046,Danilo Santos,danilo-oliveira,M,True,,,1.0,6.0,1.0,7.0,,,,,,,2.0,,,2.0,,,,0.00096215,,,,,,,,,1.0,,,32.0,,,,,,,,,6.3,,,,,,,,1.0,,6.0,1.0,7.0,0,,9.0,,,,
2023-24,11352426,15,17,Nottingham_Forest,Away,1199282,575476,Murillo,murillo,D,False,,,5.0,14.0,32.0,46.0,,1.0,7.0,,,,,,,1.0,2.0,,,0.0108307,0.0398,,1.0,,,,,,,,,90.0,,,,,,,17.0,,6.1,,,1.0,6.0,,,,15.0,,24.0,37.0,61.0,1,1.0,73.0,1.0,,,
2023-24,11352477,16,17,Nottingham_Forest,Away,45944,55037,Cheikhou Kouyaté,cheikhou-kouyate,M,False,,,,8.0,7.0,15.0,1.0,3.0,2.0,,1.0,,,,,3.0,5.0,,,0.00432401,0.204,0.2654,2.0,,,,,,1.0,,,63.0,1.0,,,,,,4.0,,6.7,,,1.0,1.0,,,,2.0,,11.0,8.0,19.0,2,2.0,28.0,,,,2.0
2023-24,11352477,16,17,Nottingham_Forest,Away,50480,60689,Chris Wood,chris-wood,F,True,,,,,,,2.0,1.0,1.0,,,,,,,2.0,2.0,,,,,,,,,,,,,,,11.0,,,,,,,3.0,,6.6,,,,,,,,1.0,,2.0,1.0,3.0,0,,4.0,,1.0,,
2023-24,11352477,16,17,Nottingham_Forest,Away,138149,111452,Odysseas Vlachodimos,odysseas-vlachodimos,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352477,16,17,Nottingham_Forest,Away,139310,90585,Willy Boly,willy-boly,D,False,,,,5.0,18.0,23.0,2.0,3.0,6.0,,,,3.0,,,5.0,5.0,,,0.00934075,,,,,,,,,1.0,,,90.0,,,,,,,15.0,,6.5,,,,3.0,,,,7.0,,15.0,19.0,34.0,0,2.0,52.0,,,,1.0
2023-24,11352477,16,17,Nottingham_Forest,Away,190399,152760,Divock Origi,divock-origi,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352477,16,17,Nottingham_Forest,Away,242211,116404,Felipe,felipe,D,True,,,,,2.0,2.0,,1.0,1.0,,,1.0,,,,,2.0,,,6.781e-05,0.0412,,,,,,,,,,,12.0,,,,,,,2.0,,6.8,,,,1.0,,,,1.0,,,3.0,3.0,1,1.0,8.0,1.0,,,1.0
2023-24,11352477,16,17,Nottingham_Forest,Away,358218,114241,Harry Toffolo,harry-toffolo,D,False,1.0,,2.0,9.0,8.0,16.0,1.0,4.0,1.0,,1.0,,,,1.0,5.0,4.0,,,0.0375352,0.9285,0.0731,3.0,,1.0,,,,,,,90.0,1.0,,,,,,15.0,,6.9,,,1.0,3.0,,5.0,,7.0,,22.0,9.0,26.0,2,,40.0,,,,
2023-24,11352477,16,17,Nottingham_Forest,Away,758168,199170,Moussa Niakhaté,moussa-niakhate,D,False,,,3.0,10.0,18.0,28.0,1.0,1.0,7.0,,,,,,,1.0,4.0,,,0.0274171,,,,,,,,,3.0,2.0,,90.0,,,,,,,14.0,,7.2,,,,2.0,,1.0,,7.0,,18.0,21.0,38.0,0,3.0,56.0,,,,2.0
