season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltyMiss,penaltySave,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2018-19,7828175,34,54,Fulham,Home,82566,76357,Tom Cairney,tom-cairney,M,False,2.0,,3.0,15.0,9.0,22.0,,2.0,6.0,1.0,,,,,,1.0,2.0,9.0,,,,,1.0,,,1.0,2.0,90.0,1.0,,,,,,,,13.0,,8.4,,,,,,2.0,3.0,,4.0,,18.0,11.0,26.0,1,4.0,51.0,5.0,2.0,1.0,2.0
2018-19,7828175,34,54,Fulham,Home,137786,92259,Neeskens Kebano,neeskens-kebano,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7828175,34,54,Fulham,Home,305282,170271,Jean Michaël Seri,jean-michael-seri,M,True,,,,2.0,4.0,6.0,,,1.0,,,,,,,,1.0,,,,1.0,,,,,,,17.0,,,,,,,,,1.0,,6.4,,,,,,,,,1.0,,3.0,4.0,7.0,0,,7.0,,,,
2018-19,7828175,34,54,Fulham,Home,787941,203325,Frank Anguissa,frank-anguissa,M,False,,,2.0,12.0,21.0,33.0,2.0,,8.0,,,,4.0,,,1.0,7.0,9.0,,,,,,,,1.0,1.0,89.0,,,,,,,,,15.0,,6.9,,,,,4.0,5.0,,,4.0,,21.0,23.0,44.0,0,2.0,66.0,3.0,2.0,5.0,2.0
2018-19,7828175,34,54,Fulham,Home,955245,444884,Harvey Elliott,harvey-elliott,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7828198,35,54,Fulham,Away,51377,54421,Floyd Ayité,floyd-ayite,M,True,,,,5.0,4.0,9.0,,,,,,,,,,,,1.0,,,,,,,,,2.0,11.0,,,,,,,,,3.0,,6.9,,,,,,,,,,,6.0,5.0,11.0,0,1.0,15.0,1.0,,,1.0
2018-19,7828198,35,54,Fulham,Away,137786,92259,Neeskens Kebano,neeskens-kebano,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7828198,35,54,Fulham,Away,305282,170271,Jean Michaël Seri,jean-michael-seri,M,False,3.0,,3.0,40.0,14.0,51.0,,,2.0,2.0,,,,,,1.0,1.0,,,,,,,,,1.0,2.0,79.0,,,,,,,,,6.0,,7.3,,,1.0,,,,4.0,,3.0,,43.0,16.0,55.0,1,,64.0,,,,
2018-19,7828198,35,54,Fulham,Away,787941,203325,Frank Anguissa,frank-anguissa,M,False,,,2.0,27.0,30.0,57.0,,2.0,8.0,,,1.0,3.0,,,5.0,12.0,5.0,,,2.0,,,,,2.0,,89.0,,1.0,,,,,,,17.0,,6.1,,,,,2.0,2.0,,,2.0,,32.0,31.0,63.0,1,2.0,87.0,4.0,1.0,,2.0
2018-19,7828198,35,54,Fulham,Away,955245,444884,Harvey Elliott,harvey-elliott,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7828218,36,54,Fulham,Home,51377,54421,Floyd Ayité,floyd-ayite,M,True,,,,1.0,,1.0,,,,,,,1.0,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,0,,1.0,,,,
2018-19,7828218,36,54,Fulham,Home,82566,76357,Tom Cairney,tom-cairney,M,False,1.0,,4.0,29.0,25.0,53.0,,1.0,6.0,,,,,,,5.0,7.0,6.0,,,,,,,,1.0,2.0,90.0,,,,,,,,,19.0,,6.8,,,,,1.0,3.0,5.0,,5.0,,40.0,26.0,61.0,0,2.0,84.0,,2.0,1.0,
2018-19,7828218,36,54,Fulham,Home,137786,92259,Neeskens Kebano,neeskens-kebano,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7828218,36,54,Fulham,Home,305282,170271,Jean Michaël Seri,jean-michael-seri,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7828218,36,54,Fulham,Home,787941,203325,Frank Anguissa,frank-anguissa,M,False,,,1.0,38.0,43.0,81.0,5.0,2.0,8.0,,,,3.0,,,3.0,13.0,11.0,,,1.0,,,,,2.0,1.0,90.0,,,,,,,,,18.0,,6.7,,,,,3.0,4.0,,,2.0,,46.0,47.0,93.0,0,6.0,114.0,2.0,,3.0,3.0
2018-19,7828218,36,54,Fulham,Home,955245,444884,Harvey Elliott,harvey-elliott,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7828258,37,54,Fulham,Away,51377,54421,Floyd Ayité,floyd-ayite,M,True,,,,3.0,1.0,4.0,,,,,,,,,,,,,,,,,,,,,1.0,8.0,,,,,,,,,,,6.6,,,,,,,,,,,3.0,1.0,4.0,0,,4.0,,,,
2018-19,7828258,37,54,Fulham,Away,82566,76357,Tom Cairney,tom-cairney,M,False,,,2.0,23.0,28.0,51.0,1.0,,5.0,,,,,,,1.0,3.0,5.0,,,1.0,,,,,,,90.0,,,,,,,,,7.0,,7.0,,,1.0,,1.0,2.0,,,2.0,,27.0,28.0,55.0,1,2.0,65.0,2.0,1.0,2.0,2.0
2018-19,7828258,37,54,Fulham,Away,137786,92259,Neeskens Kebano,neeskens-kebano,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7828258,37,54,Fulham,Away,787941,203325,Frank Anguissa,frank-anguissa,M,False,,,1.0,29.0,30.0,59.0,3.0,2.0,4.0,,,,1.0,,,2.0,7.0,8.0,,,1.0,,,,,2.0,,88.0,,,,,,,,,17.0,,7.0,,,1.0,,2.0,4.0,1.0,,4.0,,38.0,34.0,71.0,1,2.0,90.0,1.0,,4.0,1.0
2018-19,7828258,37,54,Fulham,Away,955245,444884,Harvey Elliott,harvey-elliott,M,True,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,0,,1.0,,,,
2018-19,7828252,38,54,Fulham,Home,51377,54421,Floyd Ayité,floyd-ayite,M,False,2.0,,,26.0,7.0,31.0,1.0,1.0,3.0,,,,,,,1.0,3.0,3.0,,,,,,,,2.0,2.0,74.0,,,,,,,,,10.0,,6.9,,,2.0,,,2.0,2.0,,,1.0,29.0,7.0,34.0,2,,53.0,4.0,1.0,1.0,
2018-19,7828252,38,54,Fulham,Home,82566,76357,Tom Cairney,tom-cairney,M,False,,,2.0,52.0,15.0,67.0,2.0,,5.0,,,1.0,,,,,5.0,8.0,,,2.0,,,,,1.0,2.0,90.0,,,,,,,,,11.0,,7.2,,,,,,4.0,1.0,,3.0,,61.0,16.0,76.0,1,2.0,94.0,,3.0,3.0,2.0
2018-19,7828252,38,54,Fulham,Home,137786,92259,Neeskens Kebano,neeskens-kebano,M,True,,,,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,,,,6.4,,,,,,,,,,,2.0,,2.0,0,,2.0,,,,
2018-19,7828252,38,54,Fulham,Home,787941,203325,Frank Anguissa,frank-anguissa,M,False,,,3.0,66.0,53.0,119.0,,1.0,7.0,,,3.0,2.0,,,2.0,5.0,8.0,,,1.0,,,,,1.0,,90.0,,,,,,,,,11.0,,6.5,,,1.0,,1.0,2.0,,,5.0,,72.0,55.0,127.0,4,4.0,145.0,,1.0,2.0,3.0
2018-19,7828252,38,54,Fulham,Home,846492,176414,Luca De La Torre,luca-de-la-torre,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7828252,38,54,Fulham,Home,955245,444884,Harvey Elliott,harvey-elliott,M,True,,,,6.0,3.0,9.0,,,3.0,,,,,,,,,,,,,,,,,,,16.0,1.0,,,,,,,,3.0,,6.7,,,,,,,,,,,7.0,3.0,10.0,1,,14.0,2.0,,,
