season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAShot,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,penaltyConceded,penaltyFaced,penaltyMiss,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2021-22,9576210,26,36,Brighton_and_Hove_Albion,Home,219572,111478,Joël Veltman,joel-veltman,D,False,,,3.0,34.0,46.0,80.0,,2.0,9.0,,,,1.0,,,,3.0,5.0,,2.0,,,,,,,,,90.0,,1.0,,,,,14.0,,6.6,,,,,5.0,1.0,1.0,,7.0,,43.0,51.0,93.0,0,1.0,113.0,,1.0,1.0,1.0
2021-22,9576210,26,36,Brighton_and_Hove_Albion,Home,794939,179268,Marc Cucurella,marc-cucurella,D,False,1.0,,6.0,42.0,20.0,61.0,1.0,,11.0,,,1.0,,,,2.0,3.0,6.0,,,,,,,,1.0,1.0,,90.0,,1.0,,,,,22.0,,7.1,,,1.0,,1.0,1.0,7.0,,13.0,,56.0,25.0,74.0,2,4.0,101.0,,1.0,1.0,2.0
2021-22,9576210,26,36,Brighton_and_Hove_Albion,Home,914691,232792,Tariq Lamptey,tariq-lamptey,D,False,2.0,,1.0,23.0,19.0,40.0,2.0,1.0,5.0,,,,,,,1.0,7.0,6.0,,1.0,,,,,,2.0,2.0,,90.0,,,,,,,23.0,,6.6,,,,,6.0,3.0,11.0,,2.0,,36.0,22.0,47.0,0,1.0,84.0,1.0,4.0,,
2021-22,9576210,26,36,Brighton_and_Hove_Albion,Home,980635,433589,Haydon Roberts,haydon-roberts,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576460,27,36,Brighton_and_Hove_Albion,Home,55570,61933,Shane Duffy,shane-duffy,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576460,27,36,Brighton_and_Hove_Albion,Home,115365,83299,Lewis Dunk,lewis-dunk,D,False,,,14.0,34.0,80.0,114.0,3.0,4.0,11.0,,,1.0,1.0,,,,4.0,5.0,,,,,,,,,,,90.0,,1.0,,,,,12.0,,7.0,,,,,4.0,,,,23.0,,45.0,81.0,126.0,1,1.0,135.0,,,,1.0
2021-22,9576460,27,36,Brighton_and_Hove_Albion,Home,219572,111478,Joël Veltman,joel-veltman,D,False,,,2.0,28.0,46.0,74.0,,3.0,9.0,,,,2.0,,,,5.0,8.0,,3.0,,,,,,1.0,,,90.0,,1.0,,,,,11.0,,6.7,,,,,1.0,,1.0,,5.0,,32.0,49.0,80.0,0,3.0,100.0,2.0,2.0,,3.0
2021-22,9576460,27,36,Brighton_and_Hove_Albion,Home,794939,179268,Marc Cucurella,marc-cucurella,D,False,1.0,,4.0,34.0,34.0,67.0,3.0,1.0,3.0,,,,,,,,5.0,5.0,,1.0,,,,,,1.0,1.0,,90.0,,,,,,,14.0,,6.8,,,,,,1.0,5.0,,7.0,,46.0,34.0,75.0,0,3.0,97.0,1.0,1.0,,2.0
2021-22,9576460,27,36,Brighton_and_Hove_Albion,Home,914691,232792,Tariq Lamptey,tariq-lamptey,D,False,1.0,,,24.0,18.0,41.0,2.0,,5.0,,,1.0,,,,1.0,6.0,5.0,,3.0,,,,,,,,,90.0,,,,,,,14.0,,6.7,,,1.0,,,4.0,8.0,,2.0,,34.0,19.0,45.0,2,1.0,65.0,1.0,1.0,3.0,1.0
2021-22,9576460,27,36,Brighton_and_Hove_Albion,Home,1069627,445548,Odeluga Offiah,odeluga-offiah,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576213,28,36,Brighton_and_Hove_Albion,Away,55570,61933,Shane Duffy,shane-duffy,D,False,,,9.0,40.0,41.0,81.0,4.0,7.0,9.0,,,1.0,,,,,5.0,10.0,,1.0,,,,,,,1.0,,90.0,,2.0,,,,,17.0,,7.2,,,,,1.0,,,,18.0,,54.0,43.0,97.0,1,2.0,109.0,,1.0,,2.0
2021-22,9576213,28,36,Brighton_and_Hove_Albion,Away,115365,83299,Lewis Dunk,lewis-dunk,D,False,,,4.0,48.0,34.0,82.0,3.0,9.0,7.0,,,2.0,,,,,3.0,10.0,1.0,,,1.0,,,,1.0,,,90.0,2.0,,,,,,14.0,,7.7,,,,,5.0,1.0,,,8.0,,55.0,40.0,95.0,4,,112.0,1.0,,1.0,
2021-22,9576213,28,36,Brighton_and_Hove_Albion,Away,219572,111478,Joël Veltman,joel-veltman,D,False,,,,31.0,13.0,44.0,1.0,2.0,4.0,,,,2.0,,,1.0,6.0,4.0,,2.0,,,,,,3.0,1.0,,90.0,,,,,,,18.0,,6.4,,,1.0,,1.0,,4.0,,2.0,,39.0,16.0,51.0,1,1.0,79.0,2.0,1.0,,
2021-22,9576213,28,36,Brighton_and_Hove_Albion,Away,794939,179268,Marc Cucurella,marc-cucurella,D,False,1.0,,3.0,53.0,18.0,70.0,,3.0,12.0,,,,,,,,2.0,8.0,,,,,,,,1.0,1.0,,90.0,,,,,,,22.0,,7.1,,,,,,2.0,5.0,,4.0,,64.0,23.0,82.0,0,3.0,108.0,1.0,2.0,,3.0
2021-22,9576213,28,36,Brighton_and_Hove_Albion,Away,914691,232792,Tariq Lamptey,tariq-lamptey,D,False,1.0,,,13.0,3.0,15.0,1.0,,3.0,1.0,,1.0,,,,,3.0,2.0,,1.0,,,,,,1.0,1.0,,59.0,,,,,,,5.0,,6.9,,,,,,2.0,1.0,,,3.0,15.0,3.0,17.0,1,,27.0,2.0,1.0,1.0,
2021-22,9576213,28,36,Brighton_and_Hove_Albion,Away,980635,433589,Haydon Roberts,haydon-roberts,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576337,29,36,Brighton_and_Hove_Albion,Home,55570,61933,Shane Duffy,shane-duffy,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576337,29,36,Brighton_and_Hove_Albion,Home,115365,83299,Lewis Dunk,lewis-dunk,D,False,,,3.0,5.0,49.0,54.0,,,6.0,,,,,,,,,1.0,,,,,,,,,,,90.0,,1.0,,,,,10.0,,6.6,,,,,2.0,1.0,,,8.0,,11.0,52.0,63.0,0,,68.0,1.0,,1.0,
2021-22,9576337,29,36,Brighton_and_Hove_Albion,Home,219572,111478,Joël Veltman,joel-veltman,D,False,,,1.0,10.0,30.0,40.0,,2.0,3.0,,,,1.0,,,,3.0,3.0,,2.0,,,,,,1.0,,,90.0,,,,,,,11.0,,6.3,,,,,3.0,,,,5.0,,15.0,34.0,49.0,0,1.0,58.0,1.0,,,
2021-22,9576337,29,36,Brighton_and_Hove_Albion,Home,794939,179268,Marc Cucurella,marc-cucurella,D,False,,,1.0,16.0,22.0,38.0,,,9.0,,,,,,,,,1.0,,,,,,,,,1.0,,90.0,,,,,,,14.0,,6.7,,,,,7.0,1.0,2.0,,5.0,1.0,21.0,28.0,47.0,0,,80.0,3.0,,1.0,
2021-22,9576337,29,36,Brighton_and_Hove_Albion,Home,914691,232792,Tariq Lamptey,tariq-lamptey,D,False,1.0,,,16.0,14.0,29.0,,,5.0,,,,1.0,,,1.0,3.0,9.0,,,,,,,,,1.0,,90.0,,,,,,,14.0,,6.8,,,1.0,,2.0,1.0,4.0,,1.0,,22.0,16.0,34.0,1,4.0,68.0,3.0,5.0,,2.0
2021-22,10196714,30,36,Brighton_and_Hove_Albion,Away,115365,83299,Lewis Dunk,lewis-dunk,D,False,,,4.0,7.0,26.0,33.0,1.0,1.0,6.0,,,,,,,,2.0,2.0,1.0,1.0,,,,,,1.0,,,90.0,,2.0,,,,,8.0,,6.4,,,,,5.0,,,,9.0,,12.0,27.0,39.0,0,,56.0,1.0,1.0,,
2021-22,10196714,30,36,Brighton_and_Hove_Albion,Away,216308,110735,Adam Webster,adam-webster,D,True,,,2.0,4.0,10.0,14.0,,2.0,,,,,,,,,1.0,2.0,,1.0,,,,,,,,,29.0,,1.0,,,,,3.0,,6.4,,,,,,,,,3.0,,6.0,10.0,16.0,0,,19.0,1.0,,,
2021-22,10196714,30,36,Brighton_and_Hove_Albion,Away,219572,111478,Joël Veltman,joel-veltman,D,False,,,3.0,5.0,21.0,26.0,1.0,,5.0,,,,1.0,,,,3.0,3.0,,,,,,,,1.0,,,90.0,,,,,,,13.0,,6.1,,,,,2.0,1.0,,,8.0,,9.0,26.0,35.0,0,2.0,50.0,1.0,1.0,,1.0
2021-22,10196714,30,36,Brighton_and_Hove_Albion,Away,794939,179268,Marc Cucurella,marc-cucurella,D,False,,,1.0,13.0,19.0,32.0,1.0,,4.0,,,,1.0,,,,4.0,7.0,,,,,,,,,,,90.0,,2.0,,,,,9.0,,6.8,,,,,1.0,3.0,,,2.0,,15.0,24.0,39.0,0,6.0,55.0,,,1.0,3.0
2021-22,10196714,30,36,Brighton_and_Hove_Albion,Away,914691,232792,Tariq Lamptey,tariq-lamptey,D,False,,,,7.0,1.0,8.0,2.0,2.0,5.0,,,,,,,1.0,4.0,6.0,,,,,,,,,,,61.0,,,,,,,17.0,,6.6,,,,,2.0,1.0,2.0,,1.0,,11.0,6.0,15.0,0,2.0,38.0,3.0,2.0,,2.0
2021-22,10196714,30,36,Brighton_and_Hove_Albion,Away,1069627,445548,Odeluga Offiah,odeluga-offiah,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576320,31,36,Brighton_and_Hove_Albion,Home,55570,61933,Shane Duffy,shane-duffy,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576320,31,36,Brighton_and_Hove_Albion,Home,115365,83299,Lewis Dunk,lewis-dunk,D,False,,,6.0,15.0,27.0,42.0,1.0,3.0,5.0,1.0,,1.0,1.0,,,,2.0,3.0,,,,,,,,,1.0,,90.0,,,,,,,6.0,,7.4,,,2.0,,5.0,,,,9.0,,21.0,27.0,48.0,3,,56.0,,,,
2021-22,9576320,31,36,Brighton_and_Hove_Albion,Home,219572,111478,Joël Veltman,joel-veltman,D,False,,,1.0,17.0,16.0,33.0,1.0,1.0,9.0,,1.0,1.0,,,,,2.0,5.0,,1.0,,,,,,,,,90.0,1.0,1.0,,,,,15.0,,7.4,,,1.0,,4.0,,1.0,,3.0,,24.0,20.0,43.0,3,4.0,71.0,1.0,,,3.0
2021-22,9576320,31,36,Brighton_and_Hove_Albion,Home,794939,179268,Marc Cucurella,marc-cucurella,D,False,1.0,,1.0,56.0,13.0,68.0,1.0,,8.0,,,,,,,3.0,5.0,4.0,,1.0,,,,,,4.0,4.0,,90.0,,,,,,,15.0,,7.7,,,,,,1.0,5.0,,2.0,,64.0,16.0,75.0,0,3.0,106.0,,,1.0,1.0
2021-22,9576320,31,36,Brighton_and_Hove_Albion,Home,914691,232792,Tariq Lamptey,tariq-lamptey,D,False,1.0,,,28.0,11.0,38.0,2.0,,5.0,,,1.0,,,,1.0,8.0,2.0,,4.0,,,,,,,,,90.0,1.0,,,,,,17.0,,6.5,,,1.0,,,1.0,4.0,,,,37.0,12.0,45.0,3,,63.0,5.0,2.0,,
2021-22,9576320,31,36,Brighton_and_Hove_Albion,Home,1069627,445548,Odeluga Offiah,odeluga-offiah,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576245,32,36,Brighton_and_Hove_Albion,Away,115365,83299,Lewis Dunk,lewis-dunk,D,False,,,5.0,7.0,19.0,26.0,1.0,2.0,2.0,,,,,,,,1.0,2.0,,,,,,,,,1.0,,90.0,1.0,2.0,,,,,11.0,,7.1,,,,,5.0,,,,12.0,,16.0,20.0,36.0,1,,45.0,,,,
2021-22,9576245,32,36,Brighton_and_Hove_Albion,Away,216308,110735,Adam Webster,adam-webster,D,True,,,,,,,1.0,1.0,,,,,,,,,1.0,2.0,,,,,,,,,,,12.0,,,,,,,,,6.5,,,,,2.0,,,,,,,,,0,1.0,3.0,,,,
2021-22,9576245,32,36,Brighton_and_Hove_Albion,Away,219572,111478,Joël Veltman,joel-veltman,D,False,,,1.0,2.0,14.0,16.0,,2.0,,,,,,,,,,8.0,,,,,,,,1.0,,,90.0,,1.0,,,,,8.0,,7.2,,,,,5.0,,,,5.0,,7.0,14.0,21.0,0,3.0,45.0,,3.0,,
2021-22,9576245,32,36,Brighton_and_Hove_Albion,Away,794939,179268,Marc Cucurella,marc-cucurella,D,False,,,1.0,12.0,16.0,28.0,1.0,4.0,13.0,,,,,,,,4.0,8.0,,3.0,,,,,,2.0,,,90.0,,2.0,,,,,20.0,,7.1,,,,,2.0,,4.0,,10.0,,22.0,23.0,41.0,0,3.0,68.0,1.0,1.0,,3.0
2021-22,9576245,32,36,Brighton_and_Hove_Albion,Away,914691,232792,Tariq Lamptey,tariq-lamptey,D,True,,,,,,,2.0,,,,,,,,,,2.0,,,,,,,,,1.0,,,13.0,,,,,,,2.0,,6.3,,,,,,,,,,,,,,0,,5.0,1.0,,,
2021-22,9576245,32,36,Brighton_and_Hove_Albion,Away,1069627,445548,Odeluga Offiah,odeluga-offiah,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576304,33,36,Brighton_and_Hove_Albion,Away,115365,83299,Lewis Dunk,lewis-dunk,D,False,,,6.0,14.0,34.0,48.0,2.0,2.0,4.0,,,,,,,,2.0,2.0,,,,,,,,,,,90.0,1.0,,,,,,9.0,,7.0,,,,,4.0,,,,12.0,,22.0,35.0,57.0,1,,62.0,,,,
2021-22,9576304,33,36,Brighton_and_Hove_Albion,Away,216308,110735,Adam Webster,adam-webster,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576304,33,36,Brighton_and_Hove_Albion,Away,219572,111478,Joël Veltman,joel-veltman,D,False,,,2.0,14.0,34.0,48.0,,6.0,3.0,,,1.0,,,,,2.0,7.0,,2.0,,,,,,,,1.0,90.0,1.0,1.0,,,,,14.0,,7.5,,,,,1.0,,2.0,,4.0,,23.0,36.0,57.0,2,1.0,73.0,,,,1.0
2021-22,9576304,33,36,Brighton_and_Hove_Albion,Away,794939,179268,Marc Cucurella,marc-cucurella,D,False,,,,30.0,21.0,51.0,,,8.0,,,,,,,,,5.0,,,,,,,,1.0,,1.0,90.0,,,,,,,10.0,,7.7,,,1.0,,2.0,,1.0,,3.0,,36.0,24.0,59.0,1,3.0,84.0,,2.0,,2.0
2021-22,9576304,33,36,Brighton_and_Hove_Albion,Away,914691,232792,Tariq Lamptey,tariq-lamptey,D,False,,,,15.0,14.0,29.0,3.0,,7.0,,,,1.0,,,3.0,10.0,4.0,,2.0,,,,,,,1.0,,82.0,1.0,,,,,,12.0,,6.6,,,,,1.0,2.0,5.0,,,,21.0,15.0,31.0,1,2.0,51.0,1.0,1.0,1.0,2.0
2021-22,9576304,33,36,Brighton_and_Hove_Albion,Away,1069627,445548,Odeluga Offiah,odeluga-offiah,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576428,34,36,Brighton_and_Hove_Albion,Home,55570,61933,Shane Duffy,shane-duffy,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576428,34,36,Brighton_and_Hove_Albion,Home,115365,83299,Lewis Dunk,lewis-dunk,D,False,,,4.0,7.0,20.0,27.0,,6.0,4.0,,,1.0,,,,,,6.0,,,,,,,,1.0,,,90.0,,,,,,,16.0,,6.6,,,,,6.0,,,,9.0,,16.0,23.0,39.0,1,,52.0,3.0,,,
2021-22,9576428,34,36,Brighton_and_Hove_Albion,Home,216308,110735,Adam Webster,adam-webster,D,False,,,3.0,4.0,3.0,7.0,2.0,2.0,3.0,,,,,,,,2.0,3.0,,,,,,,,,,,61.0,,,,,,,14.0,,6.3,,,,,5.0,,,,9.0,,14.0,7.0,21.0,0,1.0,29.0,,,,
2021-22,9576428,34,36,Brighton_and_Hove_Albion,Home,219572,111478,Joël Veltman,joel-veltman,D,False,,,1.0,9.0,8.0,17.0,3.0,4.0,4.0,,,,,,,,6.0,9.0,,3.0,,,,,,1.0,,,90.0,,2.0,,,,,23.0,,7.1,,,,,5.0,,,,5.0,,17.0,16.0,33.0,0,3.0,63.0,,3.0,,2.0
2021-22,9576428,34,36,Brighton_and_Hove_Albion,Home,794939,179268,Marc Cucurella,marc-cucurella,D,False,3.0,,,24.0,14.0,35.0,,1.0,4.0,,,,,,,,2.0,4.0,,2.0,,,,,,2.0,1.0,,90.0,,1.0,,,,,12.0,,7.1,,,,,2.0,1.0,5.0,,3.0,,32.0,15.0,42.0,0,2.0,67.0,2.0,,1.0,
2021-22,9576428,34,36,Brighton_and_Hove_Albion,Home,1069627,445548,Odeluga Offiah,odeluga-offiah,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576318,35,36,Brighton_and_Hove_Albion,Away,55570,61933,Shane Duffy,shane-duffy,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576318,35,36,Brighton_and_Hove_Albion,Away,115365,83299,Lewis Dunk,lewis-dunk,D,False,,,2.0,8.0,38.0,46.0,2.0,,9.0,,,,,,,,2.0,1.0,,,,,,,,,,,90.0,,1.0,,,,,10.0,,7.2,,,,,5.0,,,,7.0,,14.0,42.0,56.0,0,1.0,63.0,,,,1.0
2021-22,9576318,35,36,Brighton_and_Hove_Albion,Away,216308,110735,Adam Webster,adam-webster,D,True,,,,5.0,4.0,9.0,1.0,1.0,2.0,,,,,,,,1.0,2.0,,,,,,,,,,,27.0,,,,,,,3.0,,6.7,,,,,1.0,,,,1.0,,7.0,5.0,12.0,0,1.0,14.0,,,,1.0
2021-22,9576318,35,36,Brighton_and_Hove_Albion,Away,219572,111478,Joël Veltman,joel-veltman,D,False,,,3.0,10.0,31.0,41.0,1.0,2.0,7.0,,,,,,,1.0,4.0,5.0,,,,,,,,1.0,1.0,,90.0,,1.0,,,,,19.0,,7.1,,,,,1.0,3.0,,,6.0,,22.0,32.0,54.0,0,2.0,73.0,,,1.0,2.0
2021-22,9576318,35,36,Brighton_and_Hove_Albion,Away,794939,179268,Marc Cucurella,marc-cucurella,D,False,1.0,,,31.0,27.0,57.0,,,4.0,,,,1.0,,,,2.0,8.0,,1.0,,,,,,1.0,,,90.0,,,,,,,12.0,,7.4,,,1.0,,,3.0,2.0,,3.0,,38.0,29.0,65.0,1,4.0,89.0,3.0,1.0,3.0,4.0
2021-22,9576318,35,36,Brighton_and_Hove_Albion,Away,914691,232792,Tariq Lamptey,tariq-lamptey,D,True,,,,1.0,,1.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,3.0,,,,,,,1.0,,,,,,,,2.0,,,,,1.0,,1.0,0,,3.0,,,1.0,
2021-22,9576322,36,36,Brighton_and_Hove_Albion,Home,55570,61933,Shane Duffy,shane-duffy,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576322,36,36,Brighton_and_Hove_Albion,Home,115365,83299,Lewis Dunk,lewis-dunk,D,False,,,5.0,8.0,27.0,35.0,3.0,2.0,5.0,,,,,,,,3.0,3.0,,,,,,,,1.0,,,90.0,,1.0,,,,,8.0,,7.2,,,1.0,,4.0,,1.0,,9.0,,15.0,28.0,42.0,1,,52.0,,1.0,,
2021-22,9576322,36,36,Brighton_and_Hove_Albion,Home,216308,110735,Adam Webster,adam-webster,D,True,,,,2.0,7.0,9.0,,1.0,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,23.0,,1.0,,,,,2.0,,6.7,,,,,1.0,,,,1.0,,3.0,8.0,11.0,0,,13.0,,,,
2021-22,9576322,36,36,Brighton_and_Hove_Albion,Home,219572,111478,Joël Veltman,joel-veltman,D,False,,,2.0,10.0,19.0,29.0,1.0,1.0,10.0,,,,,,,,5.0,1.0,,3.0,,,,,,3.0,1.0,,90.0,,,,,,,19.0,,6.9,,,,,5.0,1.0,,,9.0,,22.0,20.0,42.0,0,,63.0,1.0,,,
2021-22,9576322,36,36,Brighton_and_Hove_Albion,Home,794939,179268,Marc Cucurella,marc-cucurella,D,False,,,1.0,21.0,15.0,36.0,1.0,,7.0,,,1.0,3.0,,,,4.0,2.0,,1.0,,1.0,,,,,1.0,,90.0,1.0,,,,,,13.0,,7.5,,,,,2.0,,2.0,,2.0,,30.0,16.0,44.0,2,1.0,67.0,2.0,1.0,,1.0
2021-22,9576322,36,36,Brighton_and_Hove_Albion,Home,914691,232792,Tariq Lamptey,tariq-lamptey,D,True,1.0,,,1.0,2.0,2.0,,,1.0,,,,,,,,,,,,,,,,,1.0,,,14.0,,,,,,,,,6.7,,,,,,,1.0,,,,1.0,2.0,2.0,0,,4.0,,,,
2021-22,9576322,36,36,Brighton_and_Hove_Albion,Home,1069627,445548,Odeluga Offiah,odeluga-offiah,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576453,37,36,Brighton_and_Hove_Albion,Away,55570,61933,Shane Duffy,shane-duffy,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576453,37,36,Brighton_and_Hove_Albion,Away,115365,83299,Lewis Dunk,lewis-dunk,D,False,,,4.0,10.0,23.0,33.0,,3.0,10.0,,,,1.0,,,,1.0,4.0,,,,,,,,1.0,,,90.0,,1.0,,,,,6.0,,6.7,,,,,1.0,,,,6.0,,13.0,26.0,39.0,0,,45.0,,1.0,,
2021-22,9576453,37,36,Brighton_and_Hove_Albion,Away,216308,110735,Adam Webster,adam-webster,D,True,,,2.0,7.0,7.0,14.0,,1.0,2.0,,,,,,,,,1.0,,,,,,,,,,,28.0,,1.0,,,,,6.0,,6.6,,,,,2.0,,,,5.0,,12.0,8.0,20.0,0,,23.0,,,,
2021-22,9576453,37,36,Brighton_and_Hove_Albion,Away,219572,111478,Joël Veltman,joel-veltman,D,False,,,2.0,17.0,19.0,36.0,2.0,2.0,6.0,,,,2.0,,,,4.0,12.0,,,,,,,,2.0,,,90.0,,,,,,,15.0,,7.4,,,,,4.0,2.0,1.0,,8.0,,26.0,23.0,48.0,0,3.0,76.0,,5.0,2.0,
2021-22,9576453,37,36,Brighton_and_Hove_Albion,Away,794939,179268,Marc Cucurella,marc-cucurella,D,False,2.0,,2.0,16.0,12.0,26.0,3.0,2.0,8.0,,,,,,,1.0,4.0,9.0,,,,,,,,3.0,2.0,,90.0,,1.0,,,,,16.0,,7.6,,,,,4.0,2.0,2.0,,7.0,,20.0,20.0,38.0,0,3.0,82.0,,2.0,2.0,3.0
2021-22,9576453,37,36,Brighton_and_Hove_Albion,Away,914691,232792,Tariq Lamptey,tariq-lamptey,D,True,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,11.0,,,,,,,1.0,,6.3,,,1.0,,1.0,,,,,,1.0,,1.0,1,,3.0,,,,
2021-22,9576453,37,36,Brighton_and_Hove_Albion,Away,1069627,445548,Odeluga Offiah,odeluga-offiah,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576354,38,36,Brighton_and_Hove_Albion,Home,55570,61933,Shane Duffy,shane-duffy,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576354,38,36,Brighton_and_Hove_Albion,Home,115365,83299,Lewis Dunk,lewis-dunk,D,False,,,5.0,9.0,33.0,42.0,1.0,4.0,7.0,,,,,,,,1.0,4.0,,,,,,,,,,,90.0,,,,,,,14.0,,6.7,,,,,7.0,,,,13.0,,17.0,38.0,55.0,0,,66.0,1.0,,,
2021-22,9576354,38,36,Brighton_and_Hove_Albion,Home,216308,110735,Adam Webster,adam-webster,D,False,,,3.0,16.0,38.0,54.0,1.0,7.0,9.0,,,,,,,,1.0,9.0,,,,,,,,1.0,,,90.0,,2.0,,,,,19.0,,7.4,,,2.0,,7.0,,,,11.0,,29.0,44.0,73.0,2,1.0,90.0,,1.0,,1.0
2021-22,9576354,38,36,Brighton_and_Hove_Albion,Home,219572,111478,Joël Veltman,joel-veltman,D,False,,,1.0,13.0,25.0,38.0,,1.0,4.0,,,1.0,1.0,,,2.0,5.0,6.0,,2.0,,1.0,,,,3.0,,,90.0,1.0,,,,,,11.0,,7.4,,,,,2.0,,,,5.0,,20.0,26.0,46.0,2,4.0,69.0,,1.0,,1.0
2021-22,9576354,38,36,Brighton_and_Hove_Albion,Home,794939,179268,Marc Cucurella,marc-cucurella,D,False,1.0,,,22.0,12.0,33.0,3.0,5.0,6.0,,,1.0,,,,1.0,4.0,12.0,,,,,,,,,2.0,,90.0,,,,,,,19.0,,7.3,,,,,4.0,1.0,4.0,,3.0,,33.0,17.0,46.0,1,2.0,78.0,1.0,4.0,1.0,2.0
2021-22,9576354,38,36,Brighton_and_Hove_Albion,Home,914691,232792,Tariq Lamptey,tariq-lamptey,D,True,1.0,,,5.0,1.0,5.0,,,1.0,1.0,,,,,,,,,,,,,,,,1.0,1.0,,15.0,,1.0,,,,,1.0,,7.2,,,1.0,,,,2.0,,,,6.0,1.0,5.0,1,,10.0,,,,
2021-22,9576354,38,36,Brighton_and_Hove_Albion,Home,1069627,445548,Odeluga Offiah,odeluga-offiah,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
