season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,expectedAssists,expectedGoals,expectedGoalsOnTarget,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltySave,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2022-23,10385534,29,36,Brighton_and_Hove_Albion,Home,216308,110735,Adam Webster,adam-webster,D,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385534,29,36,Brighton_and_Hove_Albion,Home,219572,111478,Joël Veltman,joel-veltman,D,False,1.0,,2.0,21.0,20.0,40.0,1.0,,4.0,,,1.0,,,,2.0,6.0,,,0.0155979,0.1692,0.1284,,,,,,,,,,72.0,2.0,,,,,,,10.0,,6.8,,,,,1.0,1.0,3.0,,4.0,,26.0,23.0,46.0,3,4.0,64.0,,2.0,,3.0
2022-23,10385534,29,36,Brighton_and_Hove_Albion,Home,962012,469142,Jan Paul van Hecke,jan-paul-van-hecke,D,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385534,29,36,Brighton_and_Hove_Albion,Home,996911,460028,Levi Colwill,levi-colwill,D,False,,,1.0,37.0,31.0,68.0,1.0,9.0,2.0,,,,1.0,,1.0,3.0,10.0,,,0.0338905,0.1841,0.0,,,,,,,,,,90.0,,,,,,,,15.0,,6.4,,,2.0,,2.0,,,,1.0,,44.0,38.0,82.0,2,,91.0,,1.0,,
2022-23,10385562,30,36,Brighton_and_Hove_Albion,Away,115365,83299,Lewis Dunk,lewis-dunk,D,False,1.0,,5.0,28.0,36.0,63.0,2.0,3.0,4.0,,,,,,,3.0,5.0,,,0.0404203,0.1861,0.0593,1.0,,1.0,,,,,1.0,,90.0,1.0,1.0,,,,,,7.0,,7.6,,,1.0,,2.0,,1.0,,8.0,,34.0,37.0,70.0,2,1.0,78.0,,1.0,,1.0
2022-23,10385562,30,36,Brighton_and_Hove_Albion,Away,216308,110735,Adam Webster,adam-webster,D,True,,,1.0,10.0,9.0,19.0,,3.0,2.0,,,,,,,,5.0,,,0.00673398,0.0,0.0,,,,,,,1.0,,,21.0,,1.0,,,,,,3.0,,7.0,,,,,1.0,,,,2.0,,13.0,9.0,22.0,0,2.0,27.0,,,,
2022-23,10385562,30,36,Brighton_and_Hove_Albion,Away,219572,111478,Joël Veltman,joel-veltman,D,False,1.0,,1.0,28.0,15.0,42.0,,3.0,3.0,,,,1.0,,,1.0,8.0,,,0.030215,0.0339,0.0,,,,,,,,1.0,,85.0,,,,,,,,6.0,,6.8,,,1.0,,1.0,,2.0,,1.0,,33.0,15.0,46.0,1,3.0,61.0,1.0,2.0,,1.0
2022-23,10385562,30,36,Brighton_and_Hove_Albion,Away,962012,469142,Jan Paul van Hecke,jan-paul-van-hecke,D,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385562,30,36,Brighton_and_Hove_Albion,Away,996911,460028,Levi Colwill,levi-colwill,D,False,,,1.0,22.0,27.0,49.0,1.0,1.0,3.0,,,,1.0,,,3.0,1.0,,,0.0120985,0.0,0.0,1.0,,,,,,,,,69.0,,,,,,,,7.0,,6.3,,,,,2.0,,,,2.0,,26.0,28.0,54.0,0,,60.0,1.0,,,
2022-23,10385565,31,36,Brighton_and_Hove_Albion,Away,115365,83299,Lewis Dunk,lewis-dunk,D,False,,,2.0,30.0,52.0,82.0,1.0,1.0,8.0,,,,,,,1.0,6.0,,,0.0142523,,,,,,,,,,,,90.0,,1.0,,,,,,12.0,,7.0,,,,,1.0,,,,6.0,,38.0,56.0,94.0,0,3.0,101.0,,2.0,,2.0
2022-23,10385565,31,36,Brighton_and_Hove_Albion,Away,216308,110735,Adam Webster,adam-webster,D,False,,,1.0,20.0,41.0,61.0,2.0,,5.0,,,,,,,3.0,,,,0.0107997,0.0338,,1.0,,,,,,,,,87.0,,,,,,,,8.0,,6.5,,,1.0,,3.0,,,,4.0,,23.0,46.0,69.0,1,,74.0,,,,
2022-23,10385565,31,36,Brighton_and_Hove_Albion,Away,219572,111478,Joël Veltman,joel-veltman,D,False,,,1.0,7.0,7.0,14.0,,,1.0,,,,,,1.0,2.0,3.0,,,0.00446825,,,1.0,,,,,,,,,28.0,,,,,,,,4.0,,6.3,,,,,,,,,3.0,,8.0,9.0,17.0,0,1.0,26.0,,2.0,,
2022-23,10385565,31,36,Brighton_and_Hove_Albion,Away,962012,469142,Jan Paul van Hecke,jan-paul-van-hecke,D,True,,,,,1.0,1.0,,,,,,,,,,,,,,1.03e-06,,,,,,,,,,,,12.0,,,,,,,,1.0,,6.5,,,,,,,,,,,1.0,1.0,2.0,0,,2.0,,,,
2022-23,10385565,31,36,Brighton_and_Hove_Albion,Away,1069627,445548,Odeluga Offiah,odeluga-offiah,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,11230172,32,36,Brighton_and_Hove_Albion,Home,115365,83299,Lewis Dunk,lewis-dunk,D,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,11230172,32,36,Brighton_and_Hove_Albion,Home,216308,110735,Adam Webster,adam-webster,D,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,11230172,32,36,Brighton_and_Hove_Albion,Home,219572,111478,Joël Veltman,joel-veltman,D,True,,,1.0,4.0,2.0,6.0,,,1.0,,,,1.0,,,2.0,,,,0.0142166,0.0,0.0,1.0,,,,,,,,,15.0,,,,,,,,2.0,,6.3,,,,,,,1.0,,1.0,,5.0,3.0,7.0,0,,8.0,,,,
2022-23,11230172,32,36,Brighton_and_Hove_Albion,Home,962012,469142,Jan Paul van Hecke,jan-paul-van-hecke,D,False,,,2.0,10.0,20.0,30.0,4.0,2.0,4.0,,,,,,,7.0,5.0,,,0.00410728,0.0,0.0,4.0,,,,,,2.0,,,90.0,,,,,,,,3.0,,6.8,,,,,2.0,,,,3.0,,11.0,22.0,33.0,0,3.0,43.0,,,,2.0
2022-23,11230172,32,36,Brighton_and_Hove_Albion,Home,996911,460028,Levi Colwill,levi-colwill,D,False,,,,13.0,20.0,33.0,2.0,1.0,5.0,,,,,,,2.0,3.0,,,0.0062416,0.0,0.0,,1.0,,,,,,1.0,,90.0,,1.0,,,,,,7.0,,6.8,,,,,1.0,,,,3.0,,16.0,24.0,40.0,0,,46.0,,2.0,,
2022-23,10385602,33,36,Brighton_and_Hove_Albion,Away,115365,83299,Lewis Dunk,lewis-dunk,D,False,,,5.0,42.0,69.0,111.0,1.0,4.0,15.0,,,,,,1.0,2.0,5.0,,,0.0636162,0.0538,0.0,1.0,,,,,,1.0,1.0,,90.0,,2.0,,1.0,,,,16.0,,6.7,,,1.0,,4.0,,,,9.0,,53.0,71.0,124.0,1,,142.0,2.0,1.0,,
2022-23,10385602,33,36,Brighton_and_Hove_Albion,Away,216308,110735,Adam Webster,adam-webster,D,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385602,33,36,Brighton_and_Hove_Albion,Away,219572,111478,Joël Veltman,joel-veltman,D,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385602,33,36,Brighton_and_Hove_Albion,Away,962012,469142,Jan Paul van Hecke,jan-paul-van-hecke,D,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385602,33,36,Brighton_and_Hove_Albion,Away,996911,460028,Levi Colwill,levi-colwill,D,False,,,2.0,46.0,66.0,112.0,,2.0,6.0,,1.0,,1.0,,1.0,2.0,3.0,,1.0,0.0196892,0.2851,0.0,,,,,,,1.0,,1.0,90.0,,,,,,,,11.0,,6.1,,,1.0,,3.0,,,,3.0,,50.0,69.0,119.0,1,1.0,130.0,2.0,,,1.0
2022-23,10385602,33,36,Brighton_and_Hove_Albion,Away,1069627,445548,Odeluga Offiah,odeluga-offiah,D,True,,,,2.0,2.0,4.0,,,,,,,1.0,,,1.0,,,,0.0177219,0.0,0.0,,,,,,,,,,17.0,,,,,,,,3.0,,6.1,,,,,,,,,,,3.0,3.0,6.0,0,,7.0,1.0,,,
2022-23,10385622,34,36,Brighton_and_Hove_Albion,Home,115365,83299,Lewis Dunk,lewis-dunk,D,False,,,5.0,26.0,62.0,88.0,,1.0,7.0,1.0,,,3.0,,,3.0,6.0,,,0.16273,0.0,0.0,,,,,,,2.0,1.0,,90.0,,,,,,,,7.0,,7.5,,,,,2.0,,,,11.0,,32.0,63.0,95.0,0,3.0,106.0,,2.0,,2.0
2022-23,10385622,34,36,Brighton_and_Hove_Albion,Home,216308,110735,Adam Webster,adam-webster,D,False,,,,23.0,48.0,71.0,1.0,2.0,6.0,,,,,,1.0,2.0,4.0,,,0.0144782,0.0,0.0,,,,,,,1.0,,,90.0,,1.0,,,,,,9.0,,7.2,,,,,4.0,,,,2.0,,28.0,50.0,78.0,0,1.0,89.0,1.0,1.0,,
2022-23,10385622,34,36,Brighton_and_Hove_Albion,Home,219572,111478,Joël Veltman,joel-veltman,D,False,,,,5.0,15.0,20.0,,1.0,2.0,,,,,,,1.0,2.0,,,0.157651,0.0,0.0,1.0,,,,,,,1.0,,65.0,,,,,,,,3.0,,6.6,,,,,1.0,,,,1.0,,7.0,15.0,22.0,0,,29.0,1.0,1.0,,
2022-23,10385622,34,36,Brighton_and_Hove_Albion,Home,962012,469142,Jan Paul van Hecke,jan-paul-van-hecke,D,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385622,34,36,Brighton_and_Hove_Albion,Home,996911,460028,Levi Colwill,levi-colwill,D,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385622,34,36,Brighton_and_Hove_Albion,Home,1069627,445548,Odeluga Offiah,odeluga-offiah,D,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,11155330,35,36,Brighton_and_Hove_Albion,Home,115365,83299,Lewis Dunk,lewis-dunk,D,False,,,6.0,58.0,42.0,100.0,3.0,4.0,12.0,,,,2.0,,,6.0,7.0,,,0.0610321,0.0612,0.0,1.0,,,,,,1.0,,,90.0,,1.0,,,,,,7.0,,6.3,,,1.0,,1.0,,,,7.0,,63.0,43.0,106.0,1,,114.0,1.0,3.0,,
2022-23,11155330,35,36,Brighton_and_Hove_Albion,Home,216308,110735,Adam Webster,adam-webster,D,False,,,3.0,40.0,19.0,59.0,1.0,2.0,5.0,,,,,,,1.0,3.0,,,0.0266436,0.0,0.0,,,,,,,,,,45.0,,2.0,,,,,,6.0,,6.7,,,,,2.0,,,,4.0,,46.0,19.0,65.0,0,1.0,73.0,,,,
2022-23,11155330,35,36,Brighton_and_Hove_Albion,Home,962012,469142,Jan Paul van Hecke,jan-paul-van-hecke,D,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,11155330,35,36,Brighton_and_Hove_Albion,Home,996911,460028,Levi Colwill,levi-colwill,D,True,,,,26.0,11.0,37.0,4.0,3.0,6.0,,1.0,1.0,,,,4.0,3.0,,,0.012364,0.7271,0.0,,,,,,,2.0,,,45.0,,,,,,,,7.0,,6.4,,,2.0,,,,1.0,,1.0,,31.0,13.0,43.0,3,,51.0,,,,
2022-23,10385684,36,36,Brighton_and_Hove_Albion,Away,115365,83299,Lewis Dunk,lewis-dunk,D,False,,,,9.0,58.0,67.0,,3.0,5.0,,,,1.0,,,1.0,3.0,,1.0,0.00331346,0.0,0.0,,,,,,,2.0,,,90.0,,2.0,,,,,,12.0,,7.0,,,,,2.0,,,,4.0,,13.0,65.0,78.0,0,,86.0,,,,
2022-23,10385684,36,36,Brighton_and_Hove_Albion,Away,962012,469142,Jan Paul van Hecke,jan-paul-van-hecke,D,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385684,36,36,Brighton_and_Hove_Albion,Away,996911,460028,Levi Colwill,levi-colwill,D,False,,,12.0,27.0,58.0,85.0,1.0,1.0,5.0,,,,,,,1.0,3.0,,,0.0125394,0.0,0.0,,,,,,,3.0,1.0,,90.0,,,,,,,,14.0,,7.8,,,,,5.0,,,,19.0,,30.0,68.0,98.0,0,2.0,111.0,,,,2.0
2022-23,10385684,36,36,Brighton_and_Hove_Albion,Away,1069627,445548,Odeluga Offiah,odeluga-offiah,D,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385714,37,36,Brighton_and_Hove_Albion,Home,115365,83299,Lewis Dunk,lewis-dunk,D,False,,,2.0,43.0,80.0,123.0,1.0,,4.0,,,,1.0,,,2.0,2.0,,,0.0172506,0.0,0.0,,,,,,,,,,90.0,,,,,,,,8.0,,6.6,,,,,,1.0,,,6.0,,50.0,81.0,131.0,0,1.0,134.0,,,1.0,1.0
2022-23,10385714,37,36,Brighton_and_Hove_Albion,Home,219572,111478,Joël Veltman,joel-veltman,D,False,,,,17.0,14.0,31.0,,2.0,2.0,,,,1.0,,1.0,4.0,6.0,,,0.0198091,0.0836,0.1295,2.0,,,,,,,1.0,,74.0,1.0,,,,,,,9.0,,6.8,,,,,2.0,,2.0,,1.0,,21.0,18.0,37.0,1,3.0,54.0,,1.0,,1.0
2022-23,10385714,37,36,Brighton_and_Hove_Albion,Home,962012,469142,Jan Paul van Hecke,jan-paul-van-hecke,D,True,,,1.0,2.0,2.0,4.0,1.0,,,,,,,,,1.0,,,,0.00021096,0.0,0.0,1.0,,,,,,,,,9.0,,,,,,,,,,6.5,,,,,,,,,1.0,,2.0,2.0,4.0,0,,4.0,,,,
2022-23,10385714,37,36,Brighton_and_Hove_Albion,Home,996911,460028,Levi Colwill,levi-colwill,D,False,,,3.0,41.0,67.0,108.0,1.0,4.0,4.0,,,,,,,2.0,7.0,,,0.0638376,0.0454,0.0,1.0,1.0,,,,,1.0,2.0,,89.0,,,,,,,,10.0,,7.4,,,1.0,,1.0,1.0,,,5.0,,47.0,70.0,117.0,1,2.0,127.0,1.0,,1.0,2.0
2022-23,10385710,38,36,Brighton_and_Hove_Albion,Away,115365,83299,Lewis Dunk,lewis-dunk,D,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385710,38,36,Brighton_and_Hove_Albion,Away,216308,110735,Adam Webster,adam-webster,D,False,,,2.0,10.0,34.0,44.0,,1.0,4.0,,,,1.0,,,1.0,2.0,,,0.00354151,0.0,0.0,,,,,,,,,,65.0,,,,,,,,3.0,,6.4,,,,,1.0,,,,2.0,1.0,11.0,34.0,45.0,0,1.0,49.0,1.0,,,
2022-23,10385710,38,36,Brighton_and_Hove_Albion,Away,219572,111478,Joël Veltman,joel-veltman,D,False,,,1.0,3.0,10.0,13.0,,,3.0,,,,,,1.0,2.0,1.0,,,0.00080422,0.0,0.0,1.0,,,,,,,,,45.0,,,,,,,,5.0,,6.1,,,,,,,,,2.0,,4.0,13.0,17.0,0,1.0,24.0,,,,
2022-23,10385710,38,36,Brighton_and_Hove_Albion,Away,962012,469142,Jan Paul van Hecke,jan-paul-van-hecke,D,True,,,,3.0,19.0,22.0,2.0,,1.0,,,,,,,3.0,,,,0.0078941,0.0,0.0,1.0,,,,,,,,,25.0,,1.0,,,,,,1.0,,6.7,,,,,2.0,,,,,,3.0,19.0,22.0,0,,28.0,,,,
2022-23,10385710,38,36,Brighton_and_Hove_Albion,Away,996911,460028,Levi Colwill,levi-colwill,D,False,,,1.0,17.0,43.0,60.0,2.0,4.0,3.0,,,,1.0,,1.0,7.0,6.0,,,0.00473127,0.0,0.0,3.0,,,,,,,,,90.0,,,,,,,,17.0,,6.2,,,,,6.0,,,,4.0,,22.0,52.0,74.0,0,1.0,85.0,2.0,1.0,,
