season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyWon,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest
2014-15,5583114,33,56,Sunderland,Away,9216,18953,Steven Fletcher,steven-fletcher,F,True,,,2.0,3.0,3.0,6.0,4.0,6.0,4.0,,2.0,1.0,,,2.0,7.0,7.0,,,,0.0,0.0,,,,,,45.0,2.0,,0.0,,,,6.4,,,1.0,,2.0,,,2.0,1.0,11.0,5.0,16.0,4.0,,29.0,3.0,,1.0
2014-15,5583114,33,56,Sunderland,Away,14210,28448,Lee Cattermole,lee-cattermole,M,False,,,3.0,7.0,22.0,29.0,1.0,,15.0,,,,6.0,,,10.0,2.0,,,3.0,0.0,0.0,,,4.0,,,90.0,,,0.0,,,,6.6,,,,4.0,,,,4.0,,12.0,26.0,38.0,0.0,2.0,55.0,,,
2014-15,5583114,33,56,Sunderland,Away,17053,20487,Vito Mannone,vito-mannone,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5583114,33,56,Sunderland,Away,27338,11467,Billy Jones,billy-jones,D,False,,,1.0,3.0,5.0,8.0,1.0,,3.0,,,,,,1.0,3.0,3.0,,,,0.0,0.0,,1.0,1.0,,,90.0,,2.0,0.0,,,,6.9,,,,1.0,1.0,,,6.0,,9.0,5.0,14.0,0.0,2.0,34.0,,1.0,
2014-15,5583114,33,56,Sunderland,Away,32002,49384,Jack Rodwell,jack-rodwell,D,True,,,1.0,3.0,1.0,4.0,,,1.0,,,,,,,1.0,2.0,,,1.0,0.0,0.0,,,2.0,,,45.0,,,0.0,,,,7.0,,,,3.0,,,,1.0,,3.0,2.0,5.0,0.0,2.0,12.0,,,
2014-15,5583114,33,56,Sunderland,Away,34042,49853,Will Buckley,will-buckley,M,True,,,,1.0,,1.0,,,,,,,,,,,1.0,,,,0.0,0.0,,,,,,15.0,,,0.0,,,,6.6,,,,,,,,,,2.0,,2.0,0.0,1.0,4.0,,,
2014-15,5583114,33,56,Sunderland,Away,42256,56827,Costel Pantilimon,costel-pantilimon,G,False,,,17.0,17.0,,17.0,,,13.0,,,,,,,,,,,,0.0,0.0,1.0,,,,,90.0,,,0.0,,,,8.3,5.0,8.0,,,,,1.0,35.0,,35.0,,35.0,0.0,,46.0,,,
2014-15,5583114,33,56,Sunderland,Away,47443,78108,Sebastián Coates,sebastian-coates,D,False,,,,2.0,9.0,11.0,1.0,3.0,7.0,,,,,,,1.0,6.0,,,,0.0,0.0,,,4.0,,,90.0,,3.0,0.0,,,,7.6,,,1.0,10.0,1.0,,,5.0,,6.0,11.0,17.0,1.0,1.0,43.0,1.0,1.0,1.0
2014-15,5583114,33,56,Sunderland,Away,50485,59125,Connor Wickham,connor-wickham,F,False,,,,7.0,1.0,8.0,3.0,4.0,2.0,,,,3.0,,2.0,10.0,5.0,,,,0.0,0.0,,,,1.0,,45.0,,,0.0,,,,6.0,,,,,2.0,,,,,12.0,4.0,16.0,0.0,1.0,25.0,1.0,,
2014-15,5583114,33,56,Sunderland,Away,74577,74230,Patrick van Aanholt,patrick-van-aanholt,D,False,,,4.0,6.0,17.0,23.0,,,9.0,1.0,1.0,,4.0,,,4.0,2.0,,,,0.0,0.0,,,3.0,1.0,,90.0,1.0,,0.0,,,,7.2,,,,6.0,,,,9.0,,15.0,19.0,34.0,1.0,2.0,53.0,,,
2014-15,5583114,33,56,Sunderland,Away,76133,55641,Emanuele Giaccherini,emanuele-giaccherini,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5583114,33,56,Sunderland,Away,122976,88372,Santiago Vergini,santiago-vergini,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5583150,34,56,Sunderland,Away,763,3736,John O'Shea,john-oshea,D,False,,,2.0,5.0,12.0,17.0,5.0,2.0,4.0,,,1.0,,,,7.0,7.0,,,3.0,0.0,0.0,,,3.0,1.0,,90.0,,1.0,0.0,,,,7.3,,,,6.0,1.0,,,4.0,,7.0,18.0,25.0,1.0,1.0,,,3.0,1.0
2014-15,5583150,34,56,Sunderland,Away,827,15398,Danny Graham,danny-graham,F,True,,,1.0,9.0,2.0,11.0,2.0,1.0,1.0,,,,1.0,,,3.0,2.0,,,,0.0,0.0,,,,1.0,,45.0,,,0.0,,,,6.5,,,,,,2.0,,1.0,,13.0,2.0,13.0,0.0,,,1.0,1.0,
2014-15,5583150,34,56,Sunderland,Away,946,7958,Jermain Defoe,jermain-defoe,F,False,,,,7.0,5.0,12.0,1.0,,2.0,,,,,,1.0,3.0,3.0,,,,0.0,0.0,,,,,,90.0,1.0,,0.0,,,,6.9,,,2.0,1.0,1.0,1.0,,,,12.0,6.0,17.0,3.0,2.0,,,1.0,
2014-15,5583150,34,56,Sunderland,Away,3295,6734,Anthony Réveillère,anthony-reveillere,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5583150,34,56,Sunderland,Away,14210,28448,Lee Cattermole,lee-cattermole,M,False,,,5.0,16.0,17.0,33.0,2.0,,15.0,,,,1.0,,2.0,8.0,4.0,,,3.0,0.0,0.0,,,2.0,2.0,,90.0,,1.0,0.0,,,,6.9,,,1.0,1.0,,,,9.0,,27.0,18.0,45.0,1.0,3.0,,1.0,1.0,
2014-15,5583150,34,56,Sunderland,Away,17053,20487,Vito Mannone,vito-mannone,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5583150,34,56,Sunderland,Away,27338,11467,Billy Jones,billy-jones,D,False,1.0,,,8.0,4.0,11.0,1.0,,4.0,,1.0,,,,,6.0,4.0,,,3.0,0.0,0.0,,,2.0,1.0,,90.0,1.0,1.0,0.0,,,,6.5,,,,3.0,3.0,4.0,,4.0,,14.0,8.0,18.0,1.0,3.0,,,,1.0
2014-15,5583150,34,56,Sunderland,Away,32002,49384,Jack Rodwell,jack-rodwell,D,False,,,,5.0,9.0,14.0,2.0,2.0,1.0,,,,,,,2.0,5.0,,,,0.0,0.0,,,1.0,,,90.0,,1.0,0.0,,,,7.0,,,,4.0,,,,,,5.0,10.0,15.0,0.0,2.0,,,1.0,
2014-15,5583150,34,56,Sunderland,Away,33852,49836,Liam Bridcutt,liam-bridcutt,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5583150,34,56,Sunderland,Away,34042,49853,Will Buckley,will-buckley,M,False,,,,6.0,2.0,8.0,1.0,,1.0,,,,1.0,,1.0,5.0,1.0,,,,0.0,0.0,,,1.0,,,45.0,,1.0,0.0,,,,5.9,,,,1.0,3.0,3.0,,,1.0,9.0,2.0,8.0,0.0,,,1.0,,1.0
2014-15,5583150,34,56,Sunderland,Away,35528,50023,Jordi Gómez,jordi-gomez,M,False,1.0,,,26.0,9.0,34.0,2.0,,3.0,,,,3.0,,,7.0,6.0,,,1.0,0.0,0.0,,,,,,90.0,2.0,,0.0,,,,6.4,,,,1.0,1.0,9.0,,3.0,,40.0,11.0,42.0,2.0,4.0,,5.0,2.0,
2014-15,5583150,34,56,Sunderland,Away,42256,56827,Costel Pantilimon,costel-pantilimon,G,False,,,12.0,10.0,4.0,14.0,,,15.0,,,,,,,,1.0,,,,0.0,0.0,1.0,,,,,90.0,,,0.0,,,,7.7,3.0,7.0,,,,,,32.0,,26.0,8.0,34.0,0.0,,,,1.0,
2014-15,5583150,34,56,Sunderland,Away,47443,78108,Sebastián Coates,sebastian-coates,D,False,,,2.0,5.0,3.0,8.0,3.0,2.0,3.0,,,,1.0,,,4.0,3.0,,,,0.0,0.0,,,4.0,,,90.0,,2.0,0.0,,,,6.8,,,,9.0,,,,6.0,,10.0,4.0,14.0,0.0,,,1.0,1.0,
2014-15,5583150,34,56,Sunderland,Away,50485,59125,Connor Wickham,connor-wickham,F,False,1.0,,1.0,13.0,4.0,16.0,7.0,1.0,4.0,,,1.0,1.0,,1.0,18.0,8.0,,,4.0,0.0,1.0,,,1.0,2.0,,90.0,1.0,,0.0,,,,7.6,,,3.0,3.0,8.0,1.0,,1.0,,18.0,5.0,22.0,5.0,1.0,,3.0,3.0,3.0
2014-15,5583150,34,56,Sunderland,Away,74577,74230,Patrick van Aanholt,patrick-van-aanholt,D,False,,,,10.0,7.0,17.0,3.0,,5.0,,,,,,3.0,7.0,3.0,,,1.0,0.0,0.0,,,4.0,2.0,,90.0,,,0.0,,,,7.0,,,2.0,6.0,1.0,2.0,,1.0,,14.0,9.0,21.0,2.0,2.0,,2.0,,1.0
2014-15,5583150,34,56,Sunderland,Away,122976,88372,Santiago Vergini,santiago-vergini,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5583150,34,56,Sunderland,Away,552194,114311,Liam Agnew,liam-agnew,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5583150,34,56,Sunderland,Away,789859,114000,George Honeyman,george-honeyman,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5583166,35,56,Sunderland,Home,524,19057,Sebastian Larsson,sebastian-larsson,M,False,2.0,,4.0,14.0,11.0,23.0,,1.0,5.0,,,,1.0,,,1.0,6.0,,,,0.0,0.0,,,1.0,2.0,,82.0,1.0,,0.0,,,,7.4,,,,1.0,,4.0,,6.0,,20.0,12.0,28.0,1.0,3.0,,5.0,3.0,
2014-15,5583166,35,56,Sunderland,Home,763,3736,John O'Shea,john-oshea,D,False,,,,2.0,3.0,5.0,3.0,1.0,,,,,,,,4.0,1.0,,,1.0,0.0,0.0,,,,,,31.0,,,0.0,,,,6.2,,,,,,,,,,3.0,4.0,7.0,0.0,,,,,
2014-15,5583166,35,56,Sunderland,Home,827,15398,Danny Graham,danny-graham,F,False,,,1.0,11.0,5.0,16.0,3.0,4.0,4.0,,,1.0,1.0,,1.0,5.0,9.0,,,,0.0,0.0,,,,1.0,,90.0,,,0.0,,1.0,,7.4,,,1.0,2.0,2.0,2.0,,1.0,1.0,24.0,5.0,27.0,2.0,1.0,,2.0,2.0,2.0
2014-15,5583166,35,56,Sunderland,Home,834,19959,Adam Johnson,adam-johnson,F,True,,,,8.0,1.0,9.0,,,2.0,,,,,,2.0,2.0,2.0,,,,0.0,0.0,,,,,,8.0,,,0.0,,,,6.7,,,,,2.0,,,,,8.0,2.0,10.0,0.0,,,,,2.0
2014-15,5583166,35,56,Sunderland,Home,946,7958,Jermain Defoe,jermain-defoe,F,False,,,1.0,10.0,5.0,15.0,1.0,,8.0,,,,3.0,,1.0,6.0,3.0,,,,0.0,0.0,,,2.0,1.0,,82.0,1.0,,0.0,,1.0,,7.1,,,1.0,,2.0,,,3.0,1.0,13.0,6.0,19.0,2.0,1.0,,4.0,1.0,1.0
2014-15,5583166,35,56,Sunderland,Home,3295,6734,Anthony Réveillère,anthony-reveillere,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5583166,35,56,Sunderland,Home,14210,28448,Lee Cattermole,lee-cattermole,M,False,,,7.0,15.0,21.0,36.0,2.0,3.0,6.0,,,,4.0,,1.0,10.0,4.0,,,2.0,0.0,0.0,,,6.0,,,90.0,,,0.0,,,,6.6,,,,7.0,1.0,,,12.0,,25.0,25.0,50.0,0.0,1.0,,,,
2014-15,5583166,35,56,Sunderland,Home,17053,20487,Vito Mannone,vito-mannone,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5583166,35,56,Sunderland,Home,27338,11467,Billy Jones,billy-jones,D,False,,,,8.0,7.0,15.0,1.0,2.0,5.0,,,,,,2.0,6.0,6.0,,,3.0,0.0,0.0,,,2.0,1.0,,90.0,1.0,,0.0,,,,6.8,,,1.0,4.0,2.0,2.0,,3.0,,17.0,9.0,24.0,2.0,3.0,,1.0,,1.0
2014-15,5583166,35,56,Sunderland,Home,32002,49384,Jack Rodwell,jack-rodwell,D,True,,,,1.0,,1.0,,,,,,,,,,1.0,1.0,,,1.0,0.0,0.0,,,,,,8.0,1.0,,0.0,,,,6.8,,,,1.0,1.0,,,,,1.0,1.0,2.0,1.0,,,,,1.0
2014-15,5583166,35,56,Sunderland,Home,33852,49836,Liam Bridcutt,liam-bridcutt,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5583166,35,56,Sunderland,Home,34042,49853,Will Buckley,will-buckley,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5583166,35,56,Sunderland,Home,35528,50023,Jordi Gómez,jordi-gomez,M,False,,,,21.0,21.0,42.0,1.0,,5.0,,,,2.0,,2.0,7.0,5.0,,,2.0,0.0,2.0,,,4.0,,,90.0,2.0,,0.0,,,,7.8,,,,2.0,,2.0,,1.0,,27.0,24.0,49.0,2.0,3.0,,1.0,2.0,
2014-15,5583166,35,56,Sunderland,Home,42256,56827,Costel Pantilimon,costel-pantilimon,G,False,,2.0,14.0,14.0,5.0,19.0,,,13.0,,,,,1.0,,,,1.0,,,0.0,0.0,,,,,,90.0,,,0.0,,,,6.0,1.0,1.0,,,,,2.0,30.0,,28.0,7.0,35.0,0.0,,,,,
2014-15,5583166,35,56,Sunderland,Home,47443,78108,Sebastián Coates,sebastian-coates,D,False,,,6.0,7.0,9.0,16.0,,1.0,5.0,,,,1.0,,,3.0,2.0,,1.0,2.0,0.0,0.0,,,3.0,,,90.0,,2.0,0.0,,,,6.6,,,,3.0,,,,7.0,,8.0,13.0,21.0,0.0,,,1.0,1.0,
2014-15,5583166,35,56,Sunderland,Home,50485,59125,Connor Wickham,connor-wickham,F,False,,,3.0,15.0,5.0,20.0,1.0,2.0,5.0,,,1.0,1.0,,3.0,9.0,9.0,,,,0.0,0.0,,,2.0,,,90.0,,,0.0,,,,6.7,,,1.0,2.0,4.0,1.0,,4.0,1.0,21.0,6.0,26.0,2.0,5.0,,3.0,2.0,
2014-15,5583166,35,56,Sunderland,Home,74577,74230,Patrick van Aanholt,patrick-van-aanholt,D,False,,,3.0,18.0,21.0,39.0,,,14.0,,,,1.0,,1.0,3.0,5.0,,,1.0,0.0,0.0,,,3.0,1.0,,90.0,,,0.0,,,,6.9,,,,,3.0,,,7.0,,27.0,24.0,51.0,0.0,1.0,,,1.0,3.0
2014-15,5583166,35,56,Sunderland,Home,122976,88372,Santiago Vergini,santiago-vergini,D,True,,,,6.0,16.0,22.0,,,4.0,,,,,,,,2.0,,,,0.0,0.0,,,3.0,,,59.0,,1.0,0.0,,,,7.2,,,,4.0,,,,1.0,,7.0,18.0,25.0,0.0,1.0,,,1.0,
2014-15,5583182,36,56,Sunderland,Away,524,19057,Sebastian Larsson,sebastian-larsson,M,False,1.0,,1.0,12.0,2.0,13.0,,,3.0,,,1.0,1.0,,,2.0,2.0,,,,0.0,0.0,,,,2.0,,84.0,,,0.0,,,,6.7,,,,,1.0,2.0,,6.0,,18.0,3.0,19.0,1.0,,28.0,,2.0,
2014-15,5583182,36,56,Sunderland,Away,749,1841,Wes Brown,wes-brown,D,False,,,3.0,5.0,2.0,7.0,1.0,2.0,3.0,,,,,,,1.0,3.0,,,,0.0,0.0,,,1.0,,,90.0,,3.0,0.0,,,,7.1,,,,8.0,,,,7.0,,10.0,5.0,15.0,0.0,1.0,31.0,,,
2014-15,5583182,36,56,Sunderland,Away,827,15398,Danny Graham,danny-graham,F,False,,,,7.0,3.0,10.0,3.0,4.0,3.0,,,,1.0,,1.0,6.0,5.0,,,1.0,0.0,1.0,,,,,,74.0,1.0,,0.0,,,,7.3,,,1.0,2.0,,,,,1.0,16.0,5.0,21.0,2.0,,31.0,2.0,1.0,
2014-15,5583182,36,56,Sunderland,Away,834,19959,Adam Johnson,adam-johnson,F,True,,,,7.0,1.0,8.0,,,2.0,,,1.0,,,,1.0,4.0,,,,1.0,0.0,,,,,,16.0,,,0.0,,,,7.0,,,,,3.0,,,2.0,,10.0,1.0,11.0,1.0,1.0,17.0,,1.0,2.0
2014-15,5583182,36,56,Sunderland,Away,946,7958,Jermain Defoe,jermain-defoe,F,False,,,,4.0,2.0,6.0,,,3.0,,,1.0,5.0,,1.0,8.0,4.0,,,1.0,0.0,1.0,,,1.0,,,90.0,1.0,,0.0,,,,7.0,,,,1.0,2.0,1.0,,2.0,,8.0,3.0,10.0,2.0,2.0,24.0,2.0,1.0,1.0
2014-15,5583182,36,56,Sunderland,Away,3295,6734,Anthony Réveillère,anthony-reveillere,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5583182,36,56,Sunderland,Away,9216,18953,Steven Fletcher,steven-fletcher,F,True,,,,4.0,1.0,5.0,,1.0,1.0,,,,,,,,2.0,,,,0.0,0.0,,,,1.0,,6.0,,,0.0,,,,,,,,,,,,,,5.0,1.0,6.0,0.0,1.0,7.0,,,
2014-15,5583182,36,56,Sunderland,Away,14210,28448,Lee Cattermole,lee-cattermole,M,False,,,,6.0,7.0,13.0,,,2.0,,,,,,,1.0,4.0,,,1.0,0.0,0.0,,,3.0,,,90.0,,,0.0,,,,7.2,,,,7.0,,,,3.0,,11.0,8.0,19.0,0.0,4.0,35.0,,,
2014-15,5583182,36,56,Sunderland,Away,17053,20487,Vito Mannone,vito-mannone,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5583182,36,56,Sunderland,Away,27338,11467,Billy Jones,billy-jones,D,False,,,1.0,8.0,6.0,14.0,,1.0,4.0,,,,1.0,,1.0,2.0,4.0,,,,0.0,0.0,,,,,,90.0,,1.0,0.0,,,,6.9,,,,4.0,,1.0,,3.0,,11.0,8.0,18.0,0.0,2.0,37.0,1.0,1.0,
2014-15,5583182,36,56,Sunderland,Away,33852,49836,Liam Bridcutt,liam-bridcutt,M,True,,,,4.0,1.0,5.0,,,,,,,,,1.0,1.0,3.0,,,,0.0,0.0,,,,,,6.0,,,0.0,,,,,,,,,,,,,,4.0,1.0,5.0,0.0,2.0,9.0,,1.0,
2014-15,5583182,36,56,Sunderland,Away,34042,49853,Will Buckley,will-buckley,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5583182,36,56,Sunderland,Away,35528,50023,Jordi Gómez,jordi-gomez,M,False,,,2.0,15.0,5.0,20.0,,1.0,8.0,,,,1.0,,1.0,5.0,6.0,,,2.0,1.0,0.0,,,1.0,1.0,,90.0,,1.0,0.0,,,,7.1,,,1.0,1.0,3.0,2.0,,6.0,,25.0,5.0,28.0,1.0,3.0,47.0,,,2.0
2014-15,5583182,36,56,Sunderland,Away,42256,56827,Costel Pantilimon,costel-pantilimon,G,False,,1.0,13.0,12.0,1.0,13.0,,,11.0,,,,,,,,2.0,,,,0.0,0.0,,,,,,90.0,,,0.0,,,1.0,7.5,3.0,4.0,,1.0,,,1.0,26.0,,25.0,1.0,26.0,0.0,2.0,33.0,,,
2014-15,5583182,36,56,Sunderland,Away,47443,78108,Sebastián Coates,sebastian-coates,D,False,,,1.0,2.0,6.0,8.0,,1.0,7.0,,,,3.0,,,5.0,4.0,,,1.0,0.0,0.0,,,6.0,,,90.0,,2.0,0.0,,,,7.0,,,,7.0,1.0,,,7.0,,8.0,7.0,15.0,0.0,2.0,35.0,1.0,1.0,
2014-15,5583182,36,56,Sunderland,Away,50485,59125,Connor Wickham,connor-wickham,F,False,,,,9.0,1.0,10.0,3.0,3.0,2.0,,,,1.0,,2.0,9.0,5.0,,,2.0,0.0,0.0,,,2.0,,,84.0,1.0,1.0,0.0,,,,6.8,,,1.0,5.0,2.0,1.0,,,,20.0,2.0,21.0,2.0,,44.0,4.0,1.0,1.0
2014-15,5583182,36,56,Sunderland,Away,74577,74230,Patrick van Aanholt,patrick-van-aanholt,D,False,,,1.0,9.0,5.0,14.0,1.0,,8.0,,,,2.0,,1.0,6.0,8.0,,,1.0,0.0,0.0,,,2.0,2.0,,90.0,,,0.0,,,,7.5,,,1.0,5.0,3.0,1.0,,3.0,,11.0,6.0,16.0,1.0,5.0,50.0,2.0,1.0,2.0
2014-15,5583182,36,56,Sunderland,Away,122976,88372,Santiago Vergini,santiago-vergini,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5583204,37,56,Sunderland,Home,524,19057,Sebastian Larsson,sebastian-larsson,M,False,3.0,,2.0,20.0,8.0,25.0,2.0,1.0,6.0,,,2.0,4.0,,,10.0,5.0,,,3.0,0.0,0.0,,,2.0,2.0,,90.0,1.0,2.0,0.0,,,,7.0,,,,1.0,1.0,6.0,,5.0,,29.0,10.0,33.0,3.0,3.0,57.0,1.0,1.0,
2014-15,5583204,37,56,Sunderland,Home,763,3736,John O'Shea,john-oshea,D,False,,,3.0,5.0,14.0,19.0,,4.0,7.0,,,,1.0,,1.0,3.0,7.0,,,1.0,0.0,0.0,,,4.0,,,90.0,,2.0,0.0,,,,7.5,,,,12.0,,,,10.0,,15.0,18.0,33.0,0.0,3.0,57.0,,,
2014-15,5583204,37,56,Sunderland,Home,827,15398,Danny Graham,danny-graham,F,False,1.0,,,6.0,2.0,7.0,7.0,1.0,2.0,,1.0,1.0,,,,8.0,3.0,,,,0.0,0.0,,,,1.0,,80.0,1.0,,0.0,,,,6.5,,,,2.0,1.0,3.0,,,1.0,11.0,3.0,11.0,2.0,,22.0,,2.0,
2014-15,5583204,37,56,Sunderland,Home,834,19959,Adam Johnson,adam-johnson,F,True,1.0,,,6.0,,5.0,,,1.0,,,,,,1.0,4.0,2.0,,,,0.0,0.0,,,,2.0,,30.0,1.0,,0.0,,,,6.5,,,,,4.0,5.0,,1.0,,14.0,,9.0,1.0,,21.0,,1.0,1.0
2014-15,5583204,37,56,Sunderland,Home,946,7958,Jermain Defoe,jermain-defoe,F,False,,,1.0,10.0,1.0,11.0,,,3.0,,,,,,,5.0,1.0,,,1.0,0.0,0.0,,,,2.0,,90.0,,,0.0,,,,6.3,,,,,4.0,1.0,,1.0,1.0,13.0,1.0,13.0,0.0,,22.0,1.0,1.0,
2014-15,5583204,37,56,Sunderland,Home,3295,6734,Anthony Réveillère,anthony-reveillere,D,True,,,,1.0,2.0,3.0,,,,,,,,,,,,,,,0.0,0.0,,,,,,4.0,,,0.0,,,,,,,,2.0,,,,,,1.0,2.0,3.0,0.0,,6.0,,,
2014-15,5583204,37,56,Sunderland,Home,9216,18953,Steven Fletcher,steven-fletcher,F,True,,,,,1.0,1.0,2.0,,,,,,,,,2.0,,,,,0.0,0.0,,,,,,10.0,,,0.0,,,,6.5,,,1.0,,,,,,,,1.0,1.0,1.0,,3.0,1.0,,
2014-15,5583204,37,56,Sunderland,Home,14210,28448,Lee Cattermole,lee-cattermole,M,False,,,4.0,11.0,17.0,28.0,,4.0,10.0,1.0,,,,,1.0,7.0,8.0,,,5.0,0.0,0.0,,,3.0,1.0,,90.0,,,0.0,,,,7.4,,,,4.0,1.0,,,7.0,,16.0,20.0,36.0,0.0,4.0,56.0,1.0,1.0,
2014-15,5583204,37,56,Sunderland,Home,17053,20487,Vito Mannone,vito-mannone,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5583204,37,56,Sunderland,Home,27338,11467,Billy Jones,billy-jones,D,False,,,3.0,11.0,3.0,14.0,4.0,6.0,5.0,,,,,,,5.0,12.0,,,1.0,0.0,0.0,,,2.0,1.0,,86.0,,,0.0,,,,7.6,,,,5.0,1.0,2.0,,9.0,,20.0,8.0,26.0,0.0,5.0,54.0,,,1.0
2014-15,5583204,37,56,Sunderland,Home,33852,49836,Liam Bridcutt,liam-bridcutt,M,False,,,1.0,7.0,7.0,14.0,3.0,1.0,4.0,,,,,,,5.0,5.0,,,1.0,0.0,0.0,,,,,,60.0,,,0.0,,,,6.7,,,,,3.0,,,2.0,,16.0,8.0,24.0,0.0,1.0,31.0,,1.0,2.0
2014-15,5583204,37,56,Sunderland,Home,34042,49853,Will Buckley,will-buckley,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5583204,37,56,Sunderland,Home,42256,56827,Costel Pantilimon,costel-pantilimon,G,False,,3.0,9.0,8.0,1.0,9.0,,2.0,11.0,,,,,,,,3.0,,,,0.0,0.0,5.0,,,,,90.0,,,0.0,,,1.0,7.2,,,,2.0,,,3.0,24.0,,23.0,1.0,24.0,0.0,,36.0,,1.0,
2014-15,5583204,37,56,Sunderland,Home,47443,78108,Sebastián Coates,sebastian-coates,D,False,,,2.0,5.0,6.0,11.0,,9.0,7.0,,,,1.0,,,2.0,14.0,,,1.0,0.0,0.0,,,4.0,,,90.0,,1.0,0.0,,,,7.8,,,1.0,8.0,1.0,,,14.0,,18.0,10.0,28.0,1.0,4.0,47.0,,,1.0
2014-15,5583204,37,56,Sunderland,Home,50485,59125,Connor Wickham,connor-wickham,F,False,1.0,,,12.0,6.0,17.0,2.0,6.0,4.0,,,1.0,,,4.0,7.0,13.0,,,1.0,0.0,0.0,,,1.0,,,90.0,,,0.0,,,,7.1,,,2.0,,1.0,2.0,,,,23.0,10.0,31.0,3.0,2.0,59.0,6.0,5.0,1.0
2014-15,5583204,37,56,Sunderland,Home,74577,74230,Patrick van Aanholt,patrick-van-aanholt,D,False,1.0,,2.0,13.0,14.0,26.0,1.0,,6.0,,,1.0,2.0,,2.0,6.0,4.0,,,,0.0,0.0,,,6.0,1.0,,90.0,,2.0,0.0,,,,6.9,,,1.0,1.0,2.0,5.0,,5.0,,21.0,16.0,32.0,2.0,1.0,71.0,2.0,2.0,1.0
2014-15,5583204,37,56,Sunderland,Home,76133,55641,Emanuele Giaccherini,emanuele-giaccherini,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5583204,37,56,Sunderland,Home,122976,88372,Santiago Vergini,santiago-vergini,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5583218,38,56,Sunderland,Away,524,19057,Sebastian Larsson,sebastian-larsson,M,False,,,3.0,22.0,27.0,49.0,,,6.0,,,,5.0,,1.0,7.0,5.0,,,1.0,0.0,0.0,,,1.0,1.0,1.0,90.0,1.0,,0.0,,,,6.7,,,1.0,,,2.0,,5.0,,26.0,27.0,51.0,2.0,4.0,64.0,,1.0,
