matchId,gameweek,kickoff,team_id,team,venue,accurateBackZonePass,accurateChippedPass,accurateCornersIntobox,accurateCross,accurateCrossNocorner,accurateFlickOn,accurateFreekickCross,accurateFwdZonePass,accurateGoalKicks,accurateKeeperSweeper,accurateKeeperThrows,accurateLaunches,accurateLayoffs,accurateLongBalls,accuratePass,accuratePullBack,accurateThroughBall,accurateThrows,aerialLost,aerialWon,attAssistOpenplay,attAssistSetplay,attFastbreak,attFreekickGoal,attFreekickMiss,attFreekickTarget,attFreekickTotal,attIboxOwnGoal,attLgCentre,attOneOnOne,attOpenplay,attPenGoal,attPostHigh,attPostLeft,attPostRight,attSetpiece,attemptedTackleFoul,attemptsConcededIbox,attemptsConcededObox,attendance,backwardPass,ballRecovery,bigChanceCreated,bigChanceMissed,bigChanceScored,blockedCross,blockedPass,blockedScoringAtt,challengeLost,clearanceOffLine,contentiousDecision,cornerTaken,crosses18yard,crosses18yardplus,defenderGoals,dispossessed,divingSave,duelLost,duelWon,effectiveBlockedCross,effectiveClearance,effectiveHeadClearance,errorLeadToGoal,errorLeadToShot,finalThirdEntries,fkFoulLost,fkFoulWon,forwardGoals,foulThrowIn,fouledFinalThird,freekickCross,freekickTotal,fwdPass,goalAssist,goalAssistDeadball,goalAssistIntentional,goalAssistOpenplay,goalAssistSetplay,goalFastbreak,goalKicks,goalsAgainst,goalsFor,goalsOpenplay,goodHighClaim,ground,halfTimeAgainst,halfTimeFor,handBall,headClearance,hitWoodwork,interception,interceptionWon,interceptionsInBox,keeperThrows,leftsidePass,longPassOwnToOpp,longPassOwnToOppSuccess,lostCorners,midfielderGoals,offtargetAttAssist,ontargetAttAssist,ontargetScoringAtt,openPlayPass,opponent,opponent_id,outfielderBlock,overrun,ownGoals,passesLeft,passesRight,penAreaEntries,penGoalsConceded,penaltyConceded,penaltyFaced,penaltyWon,possLostAll,possLostCtrl,possWonAtt3rd,possWonDef3rd,possWonMid3rd,possessionPercentage,postScoringAtt,punches,putThrough,redCard,redCardsAgainst,redCardsFor,result,rightsidePass,savedIbox,savedObox,saves,shieldBallOop,shotFastbreak,shotOffTarget,sixYardBlock,subsMade,successfulFinalThirdPasses,successfulOpenPlayPass,successfulPutThrough,totalAttAssist,totalBackZonePass,totalChippedPass,totalClearance,totalContest,totalCornersIntobox,totalCross,totalCrossNocorner,totalFastbreak,totalFinalThirdPasses,totalFlickOn,totalFwdZonePass,totalHighClaim,totalKeeperSweeper,totalLaunches,totalLayoffs,totalLongBalls,totalOffside,totalPass,totalPullBack,totalRedCard,totalScoringAtt,totalTackle,totalThroughBall,totalThrows,totalYelCard,touches,unsuccessfulTouch,wonContest,wonCorners,wonTackle,yellowCard
803364,21.0,2016-01-13 19:45:00,80,Swansea,Home,188.0,15.0,4.0,4.0,,2.0,,183.0,2.0,1.0,3.0,5.0,10.0,35.0,367.0,,1.0,19.0,7.0,8.0,7.0,1.0,1.0,,,,,1.0,,,8.0,1.0,,,,,5.0,8.0,,,60.0,46.0,,,1.0,3.0,11.0,2.0,6.0,,2.0,8.0,9.0,1.0,,18.0,1.0,42.0,41.0,3.0,7.0,3.0,1.0,,54.0,9.0,12.0,1.0,,3.0,2.0,,152.0,1.0,,,1.0,,1.0,7.0,,,1.0,2.0,,,,,3.0,,15.0,15.0,3.0,3.0,117.0,68.0,39.0,6.0,1.0,3.0,6.0,5.0,425.0,,,,2.0,1.0,53.0,72.0,23.0,,,,1.0,142.0,139.0,5.0,16.0,17.0,51.2,,1.0,11.0,0.0,,,,122.0,1.0,,1.0,,1.0,3.0,,3.0,88.0,349.0,5.0,9.0,209.0,28.0,10.0,15.0,8.0,20.0,12.0,2.0,129.0,7.0,262.0,2.0,1.0,25.0,12.0,71.0,2.0,451.0,3.0,1.0,10.0,11.0,2.0,21.0,0.0,617.0,11.0,11.0,8.0,8.0,0.0
803379,22.0,2016-01-18 20:00:00,80,Swansea,Home,191.0,15.0,,5.0,5.0,3.0,1.0,214.0,5.0,,1.0,2.0,24.0,31.0,400.0,,,22.0,23.0,13.0,6.0,,,,,,,,,,8.0,,,1.0,,,3.0,2.0,10.0,,101.0,61.0,,,,4.0,23.0,4.0,6.0,,,6.0,14.0,8.0,1.0,19.0,,66.0,53.0,4.0,45.0,31.0,,2.0,66.0,8.0,10.0,,,3.0,3.0,,199.0,1.0,,1.0,,1.0,,8.0,,,,,,,,2.0,34.0,1.0,18.0,18.0,2.0,1.0,115.0,77.0,45.0,3.0,,3.0,4.0,2.0,479.0,,,3.0,1.0,,75.0,99.0,33.0,,,,,189.0,177.0,2.0,21.0,35.0,56.7,1.0,1.0,23.0,0.0,,,,86.0,,2.0,2.0,,,4.0,,3.0,106.0,385.0,11.0,7.0,215.0,31.0,57.0,26.0,3.0,28.0,25.0,,149.0,9.0,314.0,,,16.0,25.0,62.0,5.0,501.0,1.0,0.0,10.0,17.0,,25.0,2.0,763.0,13.0,14.0,6.0,13.0,0.0
803390,23.0,2016-01-24 13:30:00,80,Swansea,Away,171.0,12.0,,1.0,1.0,3.0,1.0,156.0,3.0,,3.0,4.0,15.0,24.0,326.0,,,9.0,21.0,8.0,4.0,,,,,,,1.0,,,5.0,1.0,,,,1.0,6.0,14.0,7.0,,88.0,69.0,,,1.0,4.0,25.0,1.0,11.0,,,1.0,5.0,2.0,,10.0,1.0,60.0,33.0,4.0,29.0,16.0,,1.0,61.0,12.0,5.0,1.0,,2.0,1.0,,167.0,1.0,,1.0,1.0,,,14.0,,,1.0,3.0,,,,,17.0,,25.0,25.0,1.0,3.0,79.0,80.0,35.0,7.0,1.0,1.0,4.0,5.0,397.0,,,7.0,2.0,1.0,42.0,65.0,15.0,,,,1.0,147.0,139.0,3.0,30.0,27.0,40.3,,3.0,25.0,0.0,,,,88.0,1.0,1.0,2.0,,,1.0,,3.0,59.0,316.0,19.0,5.0,192.0,30.0,37.0,12.0,1.0,9.0,8.0,,98.0,7.0,239.0,3.0,,21.0,17.0,67.0,,422.0,,0.0,7.0,15.0,,13.0,3.0,620.0,13.0,6.0,1.0,11.0,0.0
803399,24.0,2016-02-02 20:00:00,80,Swansea,Away,159.0,23.0,1.0,4.0,3.0,3.0,,226.0,4.0,1.0,7.0,7.0,18.0,34.0,381.0,,,10.0,28.0,23.0,11.0,1.0,1.0,,,,,,1.0,1.0,15.0,,,1.0,,,8.0,13.0,4.0,,75.0,56.0,1.0,1.0,,7.0,14.0,6.0,10.0,1.0,,7.0,8.0,3.0,,10.0,3.0,65.0,45.0,7.0,37.0,20.0,,,52.0,13.0,8.0,,,1.0,,,181.0,,,,,,,12.0,,,1.0,2.0,,,,,23.0,1.0,26.0,26.0,2.0,7.0,109.0,75.0,44.0,7.0,1.0,5.0,7.0,4.0,447.0,,,4.0,,,79.0,72.0,22.0,,,,,151.0,143.0,,26.0,19.0,54.7,1.0,2.0,14.0,0.0,,,,116.0,3.0,3.0,5.0,,1.0,8.0,,3.0,85.0,361.0,2.0,12.0,188.0,41.0,45.0,9.0,4.0,15.0,11.0,1.0,132.0,8.0,308.0,2.0,1.0,24.0,20.0,70.0,,481.0,1.0,0.0,18.0,10.0,,13.0,0.0,686.0,15.0,5.0,7.0,8.0,0.0
803403,25.0,2016-02-06 15:00:00,80,Swansea,Home,140.0,5.0,4.0,7.0,3.0,5.0,,240.0,1.0,,4.0,9.0,15.0,25.0,373.0,1.0,,29.0,27.0,22.0,7.0,3.0,,1.0,1.0,1.0,3.0,,,,8.0,,,,,,5.0,7.0,5.0,,57.0,64.0,,,,7.0,17.0,7.0,10.0,,,9.0,19.0,9.0,,18.0,,69.0,65.0,7.0,31.0,18.0,,,60.0,11.0,13.0,,,4.0,,3.0,174.0,,,,,,,7.0,,,,1.0,,,,1.0,20.0,,16.0,16.0,1.0,4.0,120.0,58.0,35.0,5.0,1.0,5.0,5.0,3.0,442.0,,,3.0,1.0,,65.0,86.0,47.0,,,,,170.0,166.0,3.0,25.0,30.0,58.5,,2.0,17.0,0.0,,,,114.0,,1.0,1.0,,,8.0,1.0,3.0,112.0,360.0,7.0,10.0,162.0,13.0,35.0,10.0,8.0,36.0,28.0,,158.0,13.0,339.0,1.0,,20.0,16.0,51.0,1.0,465.0,2.0,0.0,18.0,26.0,2.0,34.0,1.0,717.0,16.0,6.0,9.0,16.0,0.0
803416,26.0,2016-02-13 15:00:00,80,Swansea,Home,162.0,24.0,1.0,5.0,4.0,6.0,,211.0,2.0,1.0,5.0,5.0,18.0,31.0,368.0,,,20.0,26.0,15.0,7.0,2.0,,,,,,,,,9.0,,,,,1.0,3.0,7.0,7.0,,70.0,66.0,1.0,1.0,,3.0,19.0,3.0,2.0,,,5.0,14.0,10.0,,7.0,2.0,48.0,41.0,3.0,24.0,19.0,,,70.0,10.0,12.0,,,2.0,2.0,,171.0,,,,,,,6.0,,,,,,,,1.0,20.0,,21.0,21.0,,5.0,127.0,79.0,40.0,4.0,,5.0,4.0,2.0,441.0,,,5.0,1.0,,81.0,80.0,41.0,,,,,156.0,153.0,5.0,26.0,25.0,54.4,,1.0,19.0,0.0,,,,98.0,2.0,2.0,4.0,,,8.0,,3.0,94.0,349.0,12.0,9.0,176.0,47.0,27.0,7.0,4.0,30.0,26.0,,153.0,11.0,320.0,,1.0,18.0,19.0,66.0,,466.0,,0.0,13.0,11.0,,23.0,0.0,670.0,15.0,3.0,5.0,8.0,0.0
803431,27.0,2016-02-28 14:05:00,80,Swansea,Away,118.0,5.0,1.0,3.0,2.0,5.0,1.0,103.0,6.0,1.0,12.0,9.0,14.0,24.0,218.0,2.0,,13.0,22.0,15.0,6.0,,,,1.0,,2.0,,,,4.0,,,,,1.0,7.0,19.0,15.0,,31.0,64.0,2.0,1.0,1.0,5.0,10.0,4.0,5.0,,,7.0,4.0,1.0,,10.0,10.0,51.0,46.0,5.0,38.0,22.0,,1.0,54.0,14.0,11.0,1.0,,3.0,2.0,2.0,163.0,1.0,,,1.0,,,20.0,,,,4.0,,,,,26.0,,19.0,19.0,2.0,12.0,76.0,86.0,34.0,7.0,,,7.0,4.0,296.0,,,6.0,,,35.0,56.0,21.0,,,,,157.0,148.0,3.0,34.0,9.0,42.8,,2.0,10.0,0.0,,,,65.0,6.0,7.0,13.0,,,2.0,,3.0,38.0,203.0,6.0,7.0,151.0,10.0,47.0,4.0,6.0,13.0,7.0,,88.0,14.0,197.0,4.0,1.0,49.0,17.0,89.0,3.0,335.0,3.0,0.0,10.0,18.0,1.0,13.0,3.0,547.0,7.0,3.0,7.0,12.0,0.0
803437,28.0,2016-03-02 19:45:00,80,Swansea,Away,131.0,14.0,,2.0,2.0,,,163.0,3.0,1.0,6.0,6.0,13.0,26.0,292.0,,1.0,9.0,6.0,4.0,7.0,1.0,,,,,,,1.0,,9.0,,,,,1.0,7.0,12.0,5.0,,68.0,72.0,2.0,1.0,2.0,4.0,21.0,4.0,13.0,,,3.0,10.0,,1.0,17.0,2.0,58.0,40.0,4.0,27.0,13.0,,,56.0,11.0,8.0,1.0,,2.0,2.0,,158.0,1.0,,1.0,1.0,,,8.0,,,1.0,2.0,,,,,15.0,,9.0,9.0,1.0,6.0,75.0,72.0,36.0,7.0,,4.0,5.0,2.0,339.0,,,6.0,1.0,,42.0,68.0,12.0,,,,,143.0,137.0,3.0,33.0,22.0,37.4,,3.0,21.0,0.0,,,,68.0,2.0,1.0,3.0,,,5.0,,3.0,67.0,274.0,16.0,9.0,154.0,22.0,33.0,20.0,,12.0,12.0,,100.0,1.0,227.0,2.0,1.0,35.0,15.0,68.0,3.0,369.0,1.0,0.0,11.0,19.0,3.0,16.0,2.0,572.0,11.0,9.0,3.0,15.0,0.0
803448,29.0,2016-03-05 15:00:00,80,Swansea,Home,120.0,14.0,,2.0,2.0,7.0,,192.0,3.0,1.0,7.0,11.0,17.0,27.0,310.0,,,28.0,27.0,12.0,6.0,1.0,,,,1.0,1.0,,,,8.0,,,,,1.0,7.0,7.0,1.0,,58.0,71.0,,,,2.0,17.0,2.0,9.0,,1.0,5.0,9.0,5.0,,13.0,2.0,63.0,54.0,2.0,32.0,22.0,,1.0,68.0,14.0,15.0,,1.0,4.0,1.0,1.0,190.0,1.0,,1.0,1.0,,,7.0,,,1.0,4.0,,,,1.0,22.0,,20.0,20.0,,7.0,90.0,93.0,45.0,,1.0,4.0,4.0,3.0,401.0,,,2.0,4.0,,71.0,86.0,29.0,,,,,182.0,177.0,2.0,27.0,31.0,55.8,,,17.0,0.0,,,,90.0,2.0,1.0,3.0,1.0,,5.0,,3.0,85.0,298.0,7.0,8.0,147.0,39.0,37.0,10.0,5.0,20.0,15.0,,131.0,11.0,301.0,4.0,1.0,41.0,18.0,73.0,3.0,428.0,1.0,0.0,10.0,20.0,,32.0,2.0,656.0,14.0,8.0,5.0,19.0,0.0
803458,30.0,2016-03-12 15:00:00,80,Swansea,Away,185.0,15.0,1.0,6.0,5.0,2.0,1.0,184.0,2.0,1.0,3.0,9.0,15.0,36.0,363.0,,,24.0,16.0,12.0,6.0,2.0,,,,,,,,,8.0,,,,,2.0,8.0,8.0,4.0,,86.0,59.0,1.0,1.0,,2.0,23.0,2.0,9.0,,,3.0,8.0,6.0,,8.0,,54.0,65.0,2.0,20.0,13.0,1.0,,61.0,11.0,12.0,,,1.0,2.0,,170.0,1.0,,,1.0,,,9.0,,,2.0,,,,,,15.0,,20.0,20.0,2.0,3.0,99.0,73.0,39.0,5.0,2.0,5.0,4.0,4.0,437.0,,,2.0,1.0,,64.0,75.0,23.0,,,,,158.0,154.0,7.0,22.0,23.0,56.0,,2.0,23.0,0.0,,,,108.0,,1.0,1.0,,,7.0,1.0,3.0,84.0,347.0,10.0,9.0,216.0,27.0,24.0,23.0,2.0,18.0,16.0,,129.0,12.0,265.0,,1.0,36.0,15.0,81.0,1.0,463.0,1.0,0.0,13.0,29.0,2.0,32.0,0.0,686.0,13.0,12.0,3.0,24.0,0.0
803463,31.0,2016-03-19 17:30:00,80,Swansea,Home,158.0,13.0,1.0,1.0,,3.0,,232.0,5.0,,8.0,9.0,21.0,35.0,389.0,2.0,,23.0,22.0,18.0,5.0,1.0,,,1.0,,1.0,,,,5.0,,,,,3.0,7.0,8.0,4.0,,79.0,74.0,,,,4.0,15.0,3.0,14.0,,,4.0,8.0,3.0,1.0,23.0,1.0,71.0,53.0,4.0,42.0,25.0,,1.0,62.0,9.0,10.0,,,3.0,3.0,1.0,162.0,1.0,1.0,1.0,,1.0,,7.0,,,,4.0,,,,1.0,27.0,,25.0,25.0,,8.0,114.0,73.0,49.0,6.0,,3.0,4.0,1.0,451.0,,,6.0,2.0,,45.0,105.0,22.0,,,,,155.0,148.0,1.0,33.0,31.0,53.8,,1.0,15.0,0.0,,,,111.0,2.0,,2.0,,,6.0,,3.0,83.0,377.0,10.0,7.0,184.0,23.0,49.0,11.0,3.0,17.0,14.0,,112.0,7.0,299.0,4.0,,22.0,23.0,58.0,3.0,466.0,2.0,0.0,10.0,19.0,,28.0,3.0,725.0,18.0,7.0,4.0,10.0,0.0
803478,32.0,2016-04-02 15:00:00,80,Swansea,Away,206.0,12.0,,1.0,1.0,2.0,,210.0,5.0,,10.0,11.0,21.0,26.0,415.0,,,14.0,11.0,7.0,8.0,,,,,,,,,,10.0,,,,,,7.0,5.0,7.0,,74.0,70.0,,,,3.0,17.0,4.0,7.0,,,5.0,13.0,5.0,,11.0,2.0,50.0,33.0,3.0,18.0,11.0,,,56.0,16.0,6.0,,,,1.0,,182.0,2.0,,,2.0,,,6.0,,,2.0,3.0,,,,,12.0,,16.0,16.0,1.0,10.0,109.0,59.0,42.0,5.0,1.0,3.0,7.0,3.0,468.0,,,2.0,,,55.0,63.0,31.0,,,,,137.0,132.0,1.0,29.0,27.0,52.8,,,17.0,0.0,,,,125.0,1.0,2.0,3.0,,,5.0,,3.0,87.0,396.0,11.0,10.0,226.0,21.0,23.0,13.0,5.0,24.0,19.0,,127.0,4.0,288.0,3.0,,20.0,22.0,45.0,1.0,490.0,,0.0,12.0,12.0,,15.0,1.0,678.0,16.0,8.0,5.0,9.0,0.0
803484,33.0,2016-04-09 15:00:00,80,Swansea,Home,186.0,16.0,1.0,4.0,3.0,7.0,1.0,126.0,6.0,,5.0,7.0,15.0,22.0,308.0,1.0,1.0,12.0,11.0,12.0,6.0,1.0,,,,,,,,1.0,11.0,,,,,1.0,11.0,7.0,1.0,,60.0,88.0,3.0,3.0,,3.0,19.0,3.0,13.0,,,1.0,13.0,2.0,,9.0,,54.0,58.0,3.0,27.0,18.0,,,58.0,15.0,11.0,,,1.0,1.0,,166.0,,,,,,,7.0,,,1.0,5.0,,,,1.0,19.0,,34.0,34.0,7.0,5.0,90.0,73.0,36.0,9.0,1.0,2.0,5.0,6.0,374.0,,,3.0,5.0,,35.0,52.0,28.0,,,,,156.0,151.0,6.0,39.0,31.0,39.3,,,19.0,0.0,,,,87.0,2.0,,2.0,1.0,,3.0,,3.0,63.0,291.0,9.0,7.0,206.0,32.0,32.0,17.0,1.0,17.0,16.0,,113.0,9.0,214.0,5.0,,36.0,16.0,71.0,1.0,403.0,1.0,0.0,12.0,26.0,2.0,17.0,5.0,633.0,15.0,9.0,1.0,21.0,0.0
803498,34.0,2016-04-16 15:00:00,80,Swansea,Away,207.0,18.0,3.0,5.0,2.0,5.0,,242.0,4.0,1.0,5.0,10.0,26.0,33.0,444.0,,1.0,29.0,12.0,16.0,7.0,2.0,,,,,,,,,7.0,,,,,1.0,6.0,7.0,5.0,,85.0,60.0,1.0,1.0,,7.0,26.0,3.0,7.0,,,7.0,12.0,3.0,,16.0,2.0,49.0,56.0,7.0,8.0,4.0,,,66.0,9.0,13.0,,,1.0,1.0,,193.0,,,,,,,6.0,,,,2.0,,,,,9.0,,15.0,15.0,,5.0,141.0,91.0,50.0,3.0,,5.0,4.0,1.0,530.0,,,,2.0,,82.0,85.0,28.0,,,,,178.0,170.0,5.0,23.0,22.0,65.5,,1.0,26.0,0.0,,,,142.0,1.0,3.0,4.0,,,7.0,,3.0,81.0,420.0,12.0,9.0,241.0,40.0,16.0,13.0,6.0,22.0,16.0,,122.0,7.0,342.0,2.0,1.0,29.0,28.0,68.0,,561.0,1.0,0.0,11.0,20.0,3.0,31.0,1.0,772.0,10.0,7.0,7.0,17.0,0.0
803509,35.0,2016-04-24 16:15:00,80,Swansea,Away,244.0,25.0,1.0,5.0,4.0,3.0,1.0,281.0,6.0,1.0,8.0,4.0,26.0,32.0,520.0,,,29.0,17.0,13.0,5.0,2.0,,,1.0,,1.0,,,,6.0,,,,,1.0,4.0,14.0,4.0,,87.0,75.0,1.0,1.0,,2.0,22.0,4.0,23.0,,,6.0,10.0,9.0,,25.0,5.0,80.0,64.0,2.0,12.0,6.0,1.0,,64.0,10.0,15.0,,,5.0,1.0,1.0,198.0,,,,,,,6.0,,,,2.0,,,,,10.0,,23.0,23.0,3.0,8.0,176.0,79.0,51.0,4.0,,3.0,4.0,1.0,593.0,,,3.0,3.0,,87.0,103.0,26.0,,,,,179.0,172.0,7.0,31.0,27.0,61.7,,1.0,22.0,0.0,,,,162.0,4.0,1.0,5.0,,,4.0,,3.0,99.0,491.0,13.0,7.0,274.0,43.0,19.0,13.0,4.0,24.0,20.0,,144.0,9.0,373.0,2.0,1.0,21.0,30.0,57.0,1.0,623.0,1.0,0.0,9.0,28.0,,32.0,2.0,868.0,13.0,8.0,6.0,23.0,0.0
803516,36.0,2016-05-01 12:00:00,80,Swansea,Home,165.0,19.0,1.0,6.0,5.0,6.0,2.0,247.0,3.0,,4.0,3.0,16.0,22.0,406.0,,,21.0,8.0,7.0,10.0,1.0,,,,,,,,,13.0,,,,,2.0,7.0,3.0,8.0,,72.0,60.0,3.0,2.0,1.0,4.0,13.0,5.0,16.0,,,4.0,11.0,2.0,,15.0,1.0,56.0,44.0,4.0,10.0,4.0,,,57.0,12.0,12.0,2.0,,4.0,3.0,,170.0,1.0,1.0,1.0,,1.0,,5.0,,,2.0,,,,,,4.0,,19.0,19.0,2.0,4.0,114.0,69.0,47.0,7.0,1.0,3.0,9.0,9.0,463.0,,,5.0,,,81.0,90.0,24.0,,,,,129.0,127.0,9.0,15.0,28.0,47.6,,2.0,13.0,0.0,,,,124.0,,2.0,2.0,2.0,,4.0,,2.0,116.0,392.0,7.0,12.0,179.0,38.0,12.0,11.0,4.0,20.0,16.0,,148.0,9.0,321.0,,,11.0,18.0,41.0,1.0,480.0,,0.0,18.0,20.0,,23.0,2.0,678.0,16.0,6.0,4.0,17.0,0.0
803529,37.0,2016-05-07 15:00:00,80,Swansea,Away,138.0,15.0,2.0,9.0,7.0,1.0,,199.0,8.0,,8.0,6.0,14.0,34.0,328.0,,,16.0,15.0,4.0,7.0,,1.0,,,,,1.0,,,12.0,,,,,,4.0,15.0,11.0,,67.0,59.0,3.0,,3.0,4.0,15.0,4.0,8.0,,,3.0,13.0,5.0,,5.0,4.0,40.0,39.0,4.0,26.0,18.0,,,54.0,8.0,10.0,2.0,,1.0,,,156.0,4.0,,4.0,4.0,,1.0,11.0,,,4.0,6.0,,,,1.0,18.0,,12.0,12.0,3.0,9.0,91.0,86.0,50.0,13.0,1.0,3.0,8.0,6.0,375.0,,,10.0,4.0,1.0,44.0,81.0,28.0,,,,,126.0,121.0,1.0,26.0,18.0,48.1,,,15.0,0.0,,,,94.0,5.0,2.0,7.0,,1.0,3.0,1.0,3.0,93.0,303.0,8.0,11.0,153.0,24.0,31.0,15.0,2.0,20.0,18.0,2.0,133.0,5.0,275.0,6.0,,24.0,15.0,69.0,2.0,408.0,,0.0,13.0,16.0,,20.0,0.0,617.0,9.0,10.0,3.0,12.0,0.0
803537,38.0,2016-05-15 15:00:00,80,Swansea,Home,211.0,15.0,2.0,4.0,2.0,3.0,1.0,180.0,8.0,,4.0,9.0,25.0,35.0,387.0,,,19.0,8.0,18.0,1.0,1.0,,1.0,,,1.0,,,,2.0,,,,,,3.0,11.0,7.0,,62.0,56.0,,,,2.0,24.0,1.0,10.0,,,4.0,6.0,4.0,,9.0,1.0,39.0,55.0,2.0,22.0,14.0,,1.0,60.0,4.0,19.0,1.0,,4.0,2.0,1.0,188.0,,,,,,,12.0,,,,,,,,,16.0,,23.0,23.0,,4.0,126.0,85.0,47.0,4.0,,2.0,,1.0,462.0,,,3.0,1.0,,56.0,72.0,16.0,,,,,151.0,146.0,3.0,25.0,24.0,50.0,,,24.0,0.0,,,,118.0,4.0,,4.0,1.0,,2.0,,2.0,50.0,361.0,10.0,2.0,238.0,38.0,27.0,14.0,4.0,16.0,12.0,,95.0,12.0,272.0,,,20.0,26.0,64.0,2.0,494.0,,0.0,4.0,13.0,,20.0,1.0,676.0,6.0,6.0,4.0,9.0,0.0
