season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,penaltyConceded,penaltyFaced,penaltySave,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2019-20,8684158,31,49,Sheffield_United,Away,282665,167878,Ben Osborn,ben-osborn,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8684158,31,49,Sheffield_United,Away,295137,147612,Richairo Živković,richairo-zivkovic,M,True,,,,4.0,2.0,6.0,5.0,,,,,,1.0,,,6.0,1.0,,,,,,,,,1.0,,26.0,,,,,,,1.0,,6.5,,,,,,,,,,,5.0,2.0,7.0,0,1.0,8.0,,,,1.0
2019-20,8684158,31,49,Sheffield_United,Away,793167,207189,Sander Berge,sander-berge,M,True,,,,8.0,4.0,12.0,,,1.0,,,,1.0,,,2.0,,,,1.0,,,,,3.0,,,45.0,,,,,,,2.0,,6.5,,,,,2.0,,,,1.0,,9.0,5.0,14.0,0,,21.0,,,,
2019-20,8684175,32,49,Sheffield_United,Home,100637,79934,Oliver Norwood,oliver-norwood,M,False,,,5.0,15.0,11.0,26.0,1.0,1.0,7.0,,,,1.0,,,4.0,3.0,,,2.0,,,,,4.0,,,90.0,,1.0,,,,,9.0,,7.0,,,,,,,2.0,,8.0,,21.0,13.0,32.0,0,2.0,45.0,,,,2.0
2019-20,8684175,32,49,Sheffield_United,Home,282665,167878,Ben Osborn,ben-osborn,M,False,1.0,,,17.0,6.0,22.0,1.0,1.0,7.0,,,,2.0,,,6.0,5.0,,,2.0,,,,,3.0,3.0,,90.0,,,,,,,12.0,,6.7,,,,,,1.0,1.0,,6.0,,25.0,8.0,32.0,0,3.0,44.0,1.0,1.0,,3.0
2019-20,8684175,32,49,Sheffield_United,Home,295137,147612,Richairo Živković,richairo-zivkovic,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8684175,32,49,Sheffield_United,Home,793167,207189,Sander Berge,sander-berge,M,False,,,1.0,12.0,5.0,17.0,1.0,1.0,4.0,1.0,,,,,,2.0,7.0,,,1.0,1.0,1.0,,,,1.0,,90.0,1.0,,,,,,7.0,,8.5,,,,,2.0,3.0,2.0,,3.0,,17.0,6.0,21.0,1,3.0,38.0,1.0,,3.0,2.0
2019-20,8692234,33,49,Sheffield_United,Away,100637,79934,Oliver Norwood,oliver-norwood,M,False,3.0,,2.0,13.0,16.0,26.0,,1.0,5.0,,,,1.0,,,1.0,2.0,,,,,,,,2.0,2.0,,54.0,,,,,,,15.0,,7.0,,,,,,,10.0,,5.0,,26.0,18.0,34.0,0,1.0,47.0,,,,
2019-20,8692234,33,49,Sheffield_United,Away,282665,167878,Ben Osborn,ben-osborn,M,False,,,4.0,16.0,11.0,27.0,,1.0,6.0,,,,,,,3.0,3.0,,,2.0,,,,,1.0,1.0,,90.0,,,,,,,16.0,,7.0,,,,,1.0,2.0,4.0,,7.0,,28.0,13.0,37.0,0,1.0,50.0,1.0,,1.0,1.0
2019-20,8692234,33,49,Sheffield_United,Away,295137,147612,Richairo Živković,richairo-zivkovic,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8692234,33,49,Sheffield_United,Away,793167,207189,Sander Berge,sander-berge,M,False,1.0,,2.0,22.0,8.0,29.0,1.0,4.0,4.0,,1.0,1.0,1.0,,,4.0,7.0,,,2.0,,,,,,,,90.0,1.0,,,,,,16.0,,6.8,,,1.0,,1.0,2.0,4.0,,5.0,,33.0,13.0,42.0,3,1.0,54.0,,,2.0,1.0
2019-20,8692239,34,49,Sheffield_United,Home,100637,79934,Oliver Norwood,oliver-norwood,M,False,1.0,,8.0,25.0,20.0,44.0,2.0,2.0,10.0,,,,4.0,,,7.0,2.0,,,1.0,1.0,,,,1.0,1.0,,90.0,,,,,,,19.0,,6.7,,,,,,,9.0,,14.0,,42.0,21.0,54.0,0,,67.0,,,,
2019-20,8692239,34,49,Sheffield_United,Home,149815,153723,John Lundstram,john-lundstram,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8692239,34,49,Sheffield_United,Home,282665,167878,Ben Osborn,ben-osborn,M,False,,,,27.0,4.0,31.0,1.0,1.0,5.0,,,,5.0,,,9.0,4.0,,,1.0,,,,,1.0,1.0,,90.0,1.0,,,,,,18.0,,6.4,,,,,1.0,2.0,4.0,,1.0,,41.0,6.0,43.0,1,3.0,60.0,,,,2.0
2019-20,8692239,34,49,Sheffield_United,Home,295137,147612,Richairo Živković,richairo-zivkovic,M,True,1.0,,,5.0,1.0,5.0,1.0,,2.0,,,1.0,,,1.0,4.0,1.0,,,,,,,,,1.0,,19.0,,,,,,,3.0,,6.5,,,,,,2.0,1.0,,,,5.0,1.0,5.0,1,,13.0,,1.0,,
2019-20,8692239,34,49,Sheffield_United,Home,793167,207189,Sander Berge,sander-berge,M,False,,,,31.0,6.0,37.0,,2.0,2.0,,,,,,2.0,3.0,7.0,,,,,,,,,,,90.0,,,,,,,13.0,,7.0,,,,,,4.0,1.0,,1.0,,41.0,6.0,46.0,0,2.0,59.0,,,3.0,1.0
2019-20,8692251,35,49,Sheffield_United,Home,100637,79934,Oliver Norwood,oliver-norwood,M,False,1.0,,3.0,16.0,12.0,27.0,,1.0,7.0,,,,3.0,,,3.0,1.0,,,,,,,,1.0,1.0,,90.0,,,,,,,8.0,,6.6,,,,,,,5.0,,5.0,1.0,24.0,12.0,31.0,0,,37.0,,,,
2019-20,8692251,35,49,Sheffield_United,Home,149815,153723,John Lundstram,john-lundstram,M,True,,,,3.0,2.0,5.0,,,,,,,,,,,,,,,,,,,,,,27.0,,,,,,,1.0,,6.6,,,,,4.0,,,,,,3.0,3.0,6.0,0,,11.0,,,,
2019-20,8692251,35,49,Sheffield_United,Home,282665,167878,Ben Osborn,ben-osborn,M,False,1.0,,,14.0,3.0,16.0,1.0,1.0,5.0,,,,,,,2.0,5.0,,,1.0,,,,,,2.0,,90.0,,,,,,,11.0,,7.1,,,1.0,,,2.0,2.0,,4.0,,21.0,5.0,24.0,1,2.0,39.0,,,2.0,1.0
2019-20,8692251,35,49,Sheffield_United,Home,295137,147612,Richairo Živković,richairo-zivkovic,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8692251,35,49,Sheffield_United,Home,793167,207189,Sander Berge,sander-berge,M,False,,,,9.0,3.0,12.0,,3.0,2.0,,,,,,,1.0,6.0,,,1.0,,,,,1.0,,,63.0,,,,,,,6.0,,6.9,,,,,,,,,,,13.0,4.0,17.0,0,2.0,23.0,,1.0,,2.0
2019-20,8692268,36,49,Sheffield_United,Away,27999,47247,John Fleck,john-fleck,M,True,,,,9.0,6.0,15.0,,1.0,3.0,,,,,,,2.0,2.0,,,2.0,,,,,1.0,,,45.0,,,,,,,11.0,,6.5,,,,,1.0,,3.0,,2.0,,17.0,6.0,20.0,0,,30.0,3.0,1.0,,
2019-20,8692268,36,49,Sheffield_United,Away,100637,79934,Oliver Norwood,oliver-norwood,M,False,2.0,,5.0,34.0,19.0,51.0,1.0,,8.0,,,,,,,1.0,5.0,,,,,,,,1.0,2.0,,90.0,,,,,,,12.0,,7.6,,,,,2.0,1.0,7.0,,6.0,,43.0,19.0,55.0,0,3.0,74.0,3.0,1.0,1.0,2.0
2019-20,8692268,36,49,Sheffield_United,Away,149815,153723,John Lundstram,john-lundstram,M,True,,,3.0,21.0,9.0,30.0,1.0,2.0,1.0,,,,1.0,,2.0,6.0,3.0,,,1.0,,,,,1.0,,,45.0,,,,,,,10.0,,6.3,,,1.0,,,2.0,,,3.0,,27.0,10.0,37.0,1,,44.0,,,1.0,
2019-20,8692268,36,49,Sheffield_United,Away,282665,167878,Ben Osborn,ben-osborn,M,False,1.0,,,6.0,5.0,10.0,1.0,,1.0,,,,1.0,,,3.0,2.0,,,1.0,,,,,,,,45.0,,,,,,,3.0,,6.5,,,,,,,2.0,,,,8.0,6.0,12.0,0,1.0,17.0,,1.0,,
2019-20,8692268,36,49,Sheffield_United,Away,295137,147612,Richairo Živković,richairo-zivkovic,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8692268,36,49,Sheffield_United,Away,793167,207189,Sander Berge,sander-berge,M,False,,,,3.0,3.0,6.0,,3.0,1.0,,,,,,2.0,3.0,4.0,,,1.0,,,,,,,,45.0,,1.0,,,,,5.0,,6.5,,,,,1.0,1.0,,,1.0,1.0,6.0,3.0,9.0,0,,16.0,,,1.0,
2019-20,8692280,37,49,Sheffield_United,Home,27999,47247,John Fleck,john-fleck,M,True,1.0,,1.0,20.0,2.0,21.0,,,1.0,,,,,,,,3.0,,,,,,,,,1.0,,30.0,,,,,,,5.0,,7.0,,,,,,2.0,3.0,,2.0,,24.0,2.0,23.0,0,,30.0,1.0,1.0,2.0,
2019-20,8692280,37,49,Sheffield_United,Home,100637,79934,Oliver Norwood,oliver-norwood,M,False,,,8.0,16.0,19.0,35.0,,,8.0,,,,1.0,,,3.0,3.0,,,2.0,,,,,,,,69.0,,,,,,,14.0,,6.8,,,,,,,6.0,,10.0,,29.0,20.0,43.0,0,2.0,52.0,,1.0,,1.0
2019-20,8692280,37,49,Sheffield_United,Home,149815,153723,John Lundstram,john-lundstram,M,True,,,2.0,10.0,7.0,17.0,,,3.0,,,,1.0,,,1.0,3.0,,,,,,,,,,,21.0,,,,,,,6.0,,6.9,,,,,,2.0,1.0,,3.0,,15.0,8.0,22.0,0,1.0,26.0,,,2.0,1.0
2019-20,8692280,37,49,Sheffield_United,Home,282665,167878,Ben Osborn,ben-osborn,M,False,,,,15.0,4.0,19.0,2.0,1.0,5.0,,,1.0,1.0,,,5.0,2.0,,,2.0,,,,,1.0,,,60.0,,,,,,,11.0,,6.3,,,,,,,1.0,,3.0,,22.0,6.0,27.0,1,,35.0,1.0,1.0,,
2019-20,8692280,37,49,Sheffield_United,Home,295137,147612,Richairo Živković,richairo-zivkovic,M,True,,,,1.0,,1.0,1.0,,,,,,,,1.0,2.0,,,,,,,,,,,,13.0,,,,,,,1.0,,6.4,,,,,,,,,,,1.0,,1.0,0,,3.0,,,,
2019-20,8692280,37,49,Sheffield_United,Home,793167,207189,Sander Berge,sander-berge,M,False,1.0,,4.0,31.0,15.0,45.0,3.0,2.0,11.0,,,,1.0,,,6.0,5.0,,,1.0,,,,,1.0,1.0,,90.0,,,,,,,11.0,,6.9,,,,,,1.0,5.0,,5.0,,38.0,15.0,48.0,0,1.0,65.0,3.0,2.0,,
2019-20,8692291,38,49,Sheffield_United,Away,27999,47247,John Fleck,john-fleck,M,False,1.0,,,8.0,3.0,10.0,,,6.0,,,,1.0,,,3.0,5.0,,,1.0,,,,,3.0,1.0,,90.0,,,,,,,11.0,,6.9,,,,,2.0,3.0,4.0,,,,15.0,6.0,17.0,0,2.0,36.0,,1.0,2.0,2.0
2019-20,8692291,38,49,Sheffield_United,Away,100637,79934,Oliver Norwood,oliver-norwood,M,True,,,1.0,2.0,4.0,6.0,,,2.0,,,,1.0,,,2.0,,,,1.0,,,,,,,,10.0,,,1.0,,,,2.0,,4.3,,,,,,,1.0,,1.0,,3.0,5.0,7.0,0,,8.0,,,,
2019-20,8692291,38,49,Sheffield_United,Away,149815,153723,John Lundstram,john-lundstram,M,False,1.0,,2.0,15.0,7.0,21.0,1.0,1.0,3.0,1.0,1.0,,2.0,,,5.0,2.0,,,2.0,,1.0,,,1.0,1.0,,90.0,2.0,,,,,,13.0,,7.0,,,,,3.0,,1.0,,6.0,,22.0,10.0,31.0,2,1.0,42.0,2.0,,,1.0
2019-20,8692291,38,49,Sheffield_United,Away,282665,167878,Ben Osborn,ben-osborn,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8692291,38,49,Sheffield_United,Away,295137,147612,Richairo Živković,richairo-zivkovic,M,True,,,,,1.0,1.0,4.0,,1.0,,,,,,1.0,6.0,,,,,,,,,,,,39.0,,,,,,,2.0,,6.2,,,,,,1.0,,,,,,1.0,1.0,0,,3.0,,,,
2019-20,8692291,38,49,Sheffield_United,Away,793167,207189,Sander Berge,sander-berge,M,False,,,1.0,16.0,11.0,27.0,2.0,3.0,10.0,,,,,,1.0,5.0,9.0,,,2.0,,,,,1.0,,,90.0,,,,,,,10.0,,6.8,,,,,3.0,2.0,,,2.0,,20.0,13.0,33.0,0,4.0,50.0,2.0,1.0,1.0,4.0
