season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyMiss,penaltySave,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2014-15,6722147,33,14,Liverpool,Away,19659,11037,Rickie Lambert,rickie-lambert,F,True,,,,2.0,1.0,3.0,1.0,2.0,,,,,,,1.0,2.0,,,,0.0,0.0,,,,,,25.0,,,0.0,,,,,,,6.5,,,,,,,,,1.0,,5.0,1.0,6.0,0.0,,,,,,
2014-15,6722147,33,14,Liverpool,Away,25530,42493,Mario Balotelli,mario-balotelli,F,False,,,2.0,9.0,1.0,10.0,1.0,,1.0,,,1.0,,1.0,2.0,3.0,,,1.0,0.0,0.0,,,1.0,,,65.0,1.0,,0.0,,,,,,,6.9,,,,,,,,,2.0,,13.0,2.0,15.0,2.0,,,,3.0,,
2014-15,6722147,33,14,Liverpool,Away,138534,103955,Raheem Sterling,raheem-sterling,F,False,1.0,,,25.0,6.0,30.0,,,1.0,,,,,5.0,10.0,5.0,,,1.0,0.0,0.0,,,,1.0,,90.0,2.0,,0.0,,,,,,,6.6,,,,,,6.0,2.0,,2.0,,30.0,9.0,37.0,2.0,1.0,,3.0,2.0,2.0,
2014-15,5583152,34,14,Liverpool,Away,25530,42493,Mario Balotelli,mario-balotelli,F,False,,,,9.0,6.0,15.0,1.0,,3.0,,,4.0,,3.0,6.0,4.0,,,2.0,0.0,0.0,,,,1.0,,75.0,,,0.0,,,,,,,7.2,,,1.0,,,1.0,,,,1.0,13.0,8.0,21.0,5.0,1.0,,1.0,2.0,1.0,
2014-15,5583152,34,14,Liverpool,Away,89510,77454,Fabio Borini,fabio-borini,F,True,,,,1.0,,1.0,,1.0,,,,,,,,1.0,,,,0.0,0.0,,,,,,15.0,,,0.0,,,,,,,6.5,,,,,,,1.0,,,,2.0,,1.0,0.0,,,1.0,,,
2014-15,5583152,34,14,Liverpool,Away,138534,103955,Raheem Sterling,raheem-sterling,F,False,,,1.0,26.0,7.0,33.0,2.0,,7.0,,,,,5.0,13.0,5.0,,,3.0,0.0,0.0,,,,3.0,,90.0,,,0.0,,,,,,,6.0,,,,,,6.0,3.0,,1.0,,32.0,7.0,36.0,0.0,1.0,,1.0,2.0,2.0,
2014-15,5583162,35,14,Liverpool,Home,19659,11037,Rickie Lambert,rickie-lambert,F,False,,,,12.0,5.0,17.0,7.0,2.0,3.0,,,1.0,,1.0,9.0,2.0,,,,1.0,0.0,,,,2.0,,90.0,2.0,,0.0,,,,,,,7.3,,,1.0,,,1.0,,,,,23.0,6.0,29.0,4.0,,,1.0,,,
2014-15,5583162,35,14,Liverpool,Home,138534,103955,Raheem Sterling,raheem-sterling,F,False,,,1.0,22.0,3.0,25.0,,1.0,5.0,,1.0,,,3.0,8.0,8.0,,,1.0,0.0,0.0,,,,3.0,,90.0,,,0.0,,,,,,,6.3,,,2.0,,1.0,4.0,5.0,,1.0,1.0,30.0,6.0,31.0,2.0,3.0,,,4.0,,
2014-15,5583178,36,14,Liverpool,Away,19659,11037,Rickie Lambert,rickie-lambert,F,False,,,,10.0,2.0,12.0,2.0,,1.0,,,,,,4.0,,,,2.0,0.0,0.0,,,,,,68.0,,,0.0,,,,,,,6.4,,,,,,,,,1.0,2.0,13.0,2.0,15.0,0.0,,15.0,,,,
2014-15,5583178,36,14,Liverpool,Away,138534,103955,Raheem Sterling,raheem-sterling,F,False,1.0,,,20.0,6.0,25.0,1.0,,7.0,,,,,1.0,8.0,8.0,,,1.0,0.0,0.0,,,,3.0,,90.0,1.0,,0.0,,,,,,,7.0,,,1.0,,,8.0,3.0,,,,24.0,6.0,27.0,2.0,1.0,50.0,2.0,4.0,3.0,
2014-15,5583178,36,14,Liverpool,Away,284455,133801,Jerome Sinclair,jerome-sinclair,F,True,,,,3.0,,3.0,1.0,,,,,,1.0,,2.0,,,,,0.0,0.0,,,,1.0,,22.0,,,0.0,,,,,,,6.5,,,,,,,,,,,4.0,,4.0,0.0,,7.0,1.0,,,
2014-15,5583196,37,14,Liverpool,Home,19659,11037,Rickie Lambert,rickie-lambert,F,True,,,,3.0,1.0,4.0,,2.0,,,,,1.0,,1.0,2.0,,,,0.0,0.0,,,,,,25.0,,,0.0,,,,,,,6.3,,,,,1.0,,,,,,5.0,2.0,7.0,0.0,,8.0,,,,
2014-15,5583196,37,14,Liverpool,Home,138534,103955,Raheem Sterling,raheem-sterling,F,False,,,,22.0,9.0,31.0,1.0,,1.0,,,2.0,2.0,2.0,10.0,8.0,,,1.0,0.0,0.0,,,,2.0,,90.0,1.0,,0.0,,,,,,,6.8,,,1.0,,,7.0,3.0,,,1.0,30.0,9.0,36.0,4.0,,67.0,5.0,5.0,3.0,
2014-15,5583196,37,14,Liverpool,Home,284455,133801,Jerome Sinclair,jerome-sinclair,F,True,,,,2.0,,2.0,1.0,,,,,,,,1.0,1.0,,,,0.0,0.0,,,,,,3.0,,,0.0,,,,,,,,,,,,,,,,,,2.0,,2.0,0.0,,3.0,,1.0,,
2014-15,5583232,38,14,Liverpool,Away,19659,11037,Rickie Lambert,rickie-lambert,F,True,,,,7.0,1.0,8.0,2.0,1.0,1.0,1.0,,,,,2.0,2.0,,,,1.0,0.0,,,,2.0,,21.0,,,0.0,,,,,,,7.2,,,,,,,,,,,8.0,2.0,10.0,0.0,1.0,11.0,,,,
2014-15,5583232,38,14,Liverpool,Away,138534,103955,Raheem Sterling,raheem-sterling,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
