season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,minutesPlayed,onTargetScoringAttempt,outfielderBlock,penaltyConceded,penaltyFaced,penaltyMiss,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2018-19,7828159,33,43,Manchester_City,Home,158213,103025,Riyad Mahrez,riyad-mahrez,M,False,4.0,,1.0,32.0,8.0,36.0,,,3.0,,,1.0,1.0,,,1.0,5.0,3.0,,,,,,,1.0,,3.0,90.0,3.0,,,,,,14.0,,7.9,,,1.0,,,6.0,5.0,,1.0,,39.0,9.0,43.0,5,,63.0,2.0,,3.0,
2018-19,7828159,33,43,Manchester_City,Home,293519,182156,Leroy Sané,leroy-sane,M,False,1.0,,,30.0,6.0,35.0,,,2.0,,,1.0,2.0,,,1.0,5.0,3.0,,,,,1.0,,,1.0,3.0,90.0,3.0,1.0,,,,,10.0,,7.7,,,1.0,,,4.0,2.0,,,,34.0,7.0,39.0,5,,57.0,2.0,1.0,2.0,
2018-19,7828159,33,43,Manchester_City,Home,331209,165809,Bernardo Silva,bernardo-silva,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7828159,33,43,Manchester_City,Home,859765,209244,Phil Foden,phil-foden,M,False,1.0,,2.0,37.0,13.0,49.0,2.0,1.0,5.0,1.0,1.0,,,,,1.0,4.0,7.0,,,1.0,,,,1.0,2.0,3.0,90.0,2.0,,,,,,8.0,,7.9,,,3.0,,,4.0,2.0,,3.0,,42.0,13.0,53.0,5,2.0,74.0,1.0,1.0,3.0,2.0
2018-19,7828180,34,43,Manchester_City,Away,11781,20664,David Silva,david-silva,M,False,,,1.0,23.0,4.0,27.0,2.0,2.0,1.0,1.0,,,1.0,,,2.0,7.0,4.0,,,2.0,,,,,,4.0,65.0,,,,,,,20.0,,6.9,,,,,1.0,1.0,3.0,,1.0,,39.0,4.0,40.0,0,1.0,54.0,2.0,1.0,1.0,
2018-19,7828180,34,43,Manchester_City,Away,45853,59859,İlkay Gündoğan,ilkay-gundogan,M,False,1.0,,10.0,74.0,42.0,115.0,3.0,2.0,11.0,,,,1.0,,,,5.0,8.0,,,1.0,,,,,2.0,1.0,90.0,,,,,,,17.0,,8.0,,,2.0,,1.0,4.0,6.0,,12.0,,88.0,43.0,125.0,2,1.0,147.0,1.0,1.0,4.0,
2018-19,7828180,34,43,Manchester_City,Away,70996,61366,Kevin De Bruyne,kevin-de-bruyne,M,False,2.0,,7.0,45.0,17.0,60.0,2.0,2.0,5.0,2.0,,2.0,1.0,,,2.0,7.0,10.0,,,1.0,2.0,,,,1.0,6.0,90.0,,1.0,,,,,18.0,,9.1,,,2.0,,,4.0,6.0,,9.0,,54.0,19.0,67.0,4,5.0,97.0,2.0,,3.0,3.0
2018-19,7828180,34,43,Manchester_City,Away,158213,103025,Riyad Mahrez,riyad-mahrez,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7828180,34,43,Manchester_City,Away,293519,182156,Leroy Sané,leroy-sane,M,False,,,1.0,25.0,4.0,29.0,1.0,,5.0,1.0,,2.0,4.0,,,1.0,9.0,4.0,,,,1.0,,,,,1.0,87.0,2.0,,,,,,17.0,,6.8,,,,,,6.0,4.0,,1.0,,36.0,5.0,37.0,4,1.0,57.0,1.0,,3.0,1.0
2018-19,7828180,34,43,Manchester_City,Away,331209,165809,Bernardo Silva,bernardo-silva,M,True,,,1.0,19.0,4.0,23.0,,,2.0,,,,,,,,,,,,,,,,,1.0,1.0,25.0,,,,,,,2.0,,6.7,,,,,,,1.0,,1.0,,20.0,5.0,24.0,0,,33.0,,,,
2018-19,7828197,35,43,Manchester_City,Home,11781,20664,David Silva,david-silva,M,True,,,,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,10.0,,,,,,,,,6.5,,,,,,,,,,,2.0,,2.0,0,,2.0,,,,
2018-19,7828197,35,43,Manchester_City,Home,13630,27789,Fernandinho,fernandinho,M,True,,,1.0,13.0,11.0,24.0,5.0,5.0,3.0,,,,,,,,7.0,6.0,,,2.0,,,,,1.0,1.0,52.0,,,,,,,8.0,,6.7,,,,,1.0,,,,3.0,,19.0,13.0,32.0,0,,37.0,,1.0,,
2018-19,7828197,35,43,Manchester_City,Home,45853,59859,İlkay Gündoğan,ilkay-gundogan,M,False,1.0,,5.0,41.0,26.0,66.0,2.0,2.0,8.0,,,,1.0,,,,3.0,5.0,,,,,,,,3.0,2.0,90.0,,,,,,,9.0,,7.5,,,,,,2.0,4.0,,6.0,,47.0,27.0,70.0,0,,87.0,2.0,1.0,2.0,
2018-19,7828197,35,43,Manchester_City,Home,70996,61366,Kevin De Bruyne,kevin-de-bruyne,M,False,,,2.0,10.0,10.0,20.0,,,2.0,,,1.0,2.0,,,,2.0,1.0,,,,,,,,,,38.0,,,,,,,8.0,,6.5,,,1.0,,,,3.0,,3.0,,17.0,10.0,24.0,2,,32.0,1.0,1.0,,
2018-19,7828197,35,43,Manchester_City,Home,158213,103025,Riyad Mahrez,riyad-mahrez,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7828197,35,43,Manchester_City,Home,293519,182156,Leroy Sané,leroy-sane,M,True,,,,1.0,1.0,2.0,,,2.0,1.0,,,,,,1.0,4.0,2.0,,,,,,,,,1.0,24.0,,,,,,,6.0,,6.7,,,1.0,,,3.0,,,,,2.0,1.0,3.0,1,1.0,13.0,1.0,1.0,,1.0
2018-19,7828197,35,43,Manchester_City,Home,331209,165809,Bernardo Silva,bernardo-silva,M,False,1.0,,2.0,30.0,6.0,35.0,,,8.0,,,2.0,2.0,,,3.0,8.0,9.0,,,1.0,,,,,3.0,5.0,90.0,1.0,1.0,,,,,15.0,,8.1,,,,,2.0,5.0,3.0,,5.0,,36.0,8.0,41.0,3,5.0,74.0,2.0,1.0,3.0,4.0
2018-19,7828197,35,43,Manchester_City,Home,859765,209244,Phil Foden,phil-foden,M,False,,,,19.0,15.0,34.0,,,3.0,,,,2.0,,,2.0,6.0,7.0,,,2.0,,1.0,,,1.0,,85.0,2.0,,,,,,12.0,,7.6,,,1.0,,,3.0,1.0,,2.0,,27.0,15.0,41.0,3,3.0,59.0,2.0,1.0,3.0,2.0
2018-19,7828217,36,43,Manchester_City,Away,11781,20664,David Silva,david-silva,M,False,,,,46.0,13.0,59.0,,1.0,6.0,,,3.0,2.0,,,,2.0,3.0,,,,,,,,1.0,,90.0,,,,,,,13.0,,6.7,,,,,1.0,,1.0,,2.0,,55.0,17.0,71.0,3,1.0,80.0,,1.0,,1.0
2018-19,7828217,36,43,Manchester_City,Away,45853,59859,İlkay Gündoğan,ilkay-gundogan,M,False,1.0,,6.0,46.0,17.0,62.0,1.0,1.0,3.0,,,,1.0,,,1.0,3.0,3.0,,,,,,,,1.0,2.0,90.0,,,,,,,16.0,,7.2,,,,,,2.0,6.0,,8.0,,58.0,19.0,71.0,0,,84.0,1.0,,2.0,
2018-19,7828217,36,43,Manchester_City,Away,158213,103025,Riyad Mahrez,riyad-mahrez,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7828217,36,43,Manchester_City,Away,293519,182156,Leroy Sané,leroy-sane,M,False,,,,7.0,2.0,9.0,1.0,,3.0,,,,,,,2.0,3.0,1.0,,,,,,,,,1.0,64.0,1.0,,,,,,7.0,,6.7,,,,,,,1.0,,,1.0,9.0,2.0,10.0,1,,21.0,2.0,1.0,,
2018-19,7828217,36,43,Manchester_City,Away,331209,165809,Bernardo Silva,bernardo-silva,M,False,1.0,,2.0,41.0,5.0,45.0,1.0,4.0,5.0,,1.0,3.0,1.0,,,1.0,5.0,7.0,,,,,,,,,5.0,90.0,2.0,,,,,,20.0,,7.2,,,,,,2.0,5.0,,8.0,,55.0,7.0,57.0,5,3.0,80.0,,,,1.0
2018-19,7828217,36,43,Manchester_City,Away,859765,209244,Phil Foden,phil-foden,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7828231,37,43,Manchester_City,Home,11781,20664,David Silva,david-silva,M,False,,,1.0,34.0,8.0,42.0,4.0,2.0,5.0,1.0,,,1.0,,,,8.0,3.0,,,3.0,,,,,2.0,1.0,89.0,,,,,,,14.0,,6.9,,,1.0,,2.0,,1.0,,1.0,,43.0,10.0,52.0,1,1.0,64.0,1.0,,,1.0
2018-19,7828231,37,43,Manchester_City,Home,45853,59859,İlkay Gündoğan,ilkay-gundogan,M,False,3.0,,2.0,59.0,23.0,79.0,,,15.0,,,1.0,2.0,,,1.0,3.0,2.0,,,,,,,,2.0,2.0,90.0,,,,,,,20.0,,7.5,,,2.0,,,1.0,12.0,,2.0,,75.0,24.0,87.0,3,,109.0,1.0,1.0,1.0,
2018-19,7828231,37,43,Manchester_City,Home,158213,103025,Riyad Mahrez,riyad-mahrez,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7828231,37,43,Manchester_City,Home,293519,182156,Leroy Sané,leroy-sane,M,True,,,,12.0,3.0,15.0,,,3.0,,,,,,,4.0,4.0,1.0,,,,,,,,1.0,,34.0,,,,,,,13.0,,6.4,,,,,,,3.0,,,,17.0,3.0,17.0,0,1.0,30.0,3.0,,,
2018-19,7828231,37,43,Manchester_City,Home,331209,165809,Bernardo Silva,bernardo-silva,M,False,,,,35.0,5.0,40.0,,1.0,3.0,,,1.0,1.0,,,2.0,7.0,7.0,,,1.0,,,,,,1.0,90.0,1.0,,,,,,20.0,,7.2,,,3.0,,,6.0,1.0,,1.0,,49.0,5.0,53.0,5,2.0,75.0,1.0,1.0,3.0,2.0
2018-19,7828231,37,43,Manchester_City,Home,859765,209244,Phil Foden,phil-foden,M,False,,,,12.0,4.0,16.0,4.0,,,,,1.0,1.0,,,,7.0,1.0,,,,,,,,1.0,1.0,56.0,1.0,,,,,,8.0,,6.5,,,1.0,,1.0,2.0,1.0,,,,18.0,4.0,21.0,3,1.0,30.0,,,,1.0
2018-19,7828251,38,43,Manchester_City,Away,11781,20664,David Silva,david-silva,M,False,,,2.0,43.0,12.0,55.0,2.0,1.0,6.0,1.0,,,,,,1.0,6.0,4.0,,,2.0,2.0,,,,1.0,3.0,78.0,,,,,,,15.0,,7.9,,,,,,2.0,1.0,,4.0,,54.0,12.0,65.0,0,1.0,76.0,2.0,1.0,1.0,
2018-19,7828251,38,43,Manchester_City,Away,45853,59859,İlkay Gündoğan,ilkay-gundogan,M,False,,,4.0,117.0,49.0,166.0,1.0,,9.0,,,3.0,,,,,1.0,3.0,,,,,1.0,,,2.0,1.0,90.0,1.0,,,,,,15.0,,8.2,,,1.0,,1.0,,3.0,,6.0,,130.0,49.0,176.0,5,2.0,193.0,1.0,1.0,,
2018-19,7828251,38,43,Manchester_City,Away,70996,61366,Kevin De Bruyne,kevin-de-bruyne,M,True,,,,5.0,4.0,9.0,,,2.0,,,,,,,,,2.0,,,,,,,,,,12.0,1.0,,,,,,2.0,,7.1,,,,,,,,,,,7.0,4.0,11.0,1,1.0,14.0,,1.0,,1.0
2018-19,7828251,38,43,Manchester_City,Away,158213,103025,Riyad Mahrez,riyad-mahrez,M,False,1.0,,,31.0,5.0,35.0,5.0,1.0,5.0,1.0,,1.0,1.0,,,1.0,9.0,5.0,,,,1.0,1.0,,,1.0,2.0,90.0,3.0,,,,,,15.0,,8.3,,,,,,4.0,5.0,,,1.0,38.0,5.0,38.0,4,1.0,64.0,5.0,1.0,2.0,1.0
2018-19,7828251,38,43,Manchester_City,Away,293519,182156,Leroy Sané,leroy-sane,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7828251,38,43,Manchester_City,Away,331209,165809,Bernardo Silva,bernardo-silva,M,False,,,1.0,43.0,14.0,57.0,,,5.0,,,1.0,2.0,,,1.0,5.0,8.0,,,,,,,,,3.0,90.0,1.0,,,,,,13.0,,6.9,,,,,,5.0,2.0,,3.0,,51.0,15.0,64.0,2,4.0,83.0,1.0,1.0,3.0,3.0
