season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,expectedAssists,expectedGoals,expectedGoalsOnTarget,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltySave,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2022-23,10385374,15,39,Wolverhampton_Wanderers,Home,1013928,490721.0,Hugo Bueno,hugo-bueno,M,False,1.0,,,12.0,7.0,18.0,1.0,,5.0,,,,2.0,,,,3.0,4.0,,,0.0805694,0.0,0.0,,,,,,,,2.0,,90.0,,,,,,,,6.0,,6.6,,,,3.0,,2.0,,2.0,,17.0,7.0,22.0,0,4.0,45.0,,,,2.0
2022-23,10385374,15,39,Wolverhampton_Wanderers,Home,1014835,501837.0,Yerson Mosquera,yerson-mosquera,D,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385374,15,39,Wolverhampton_Wanderers,Home,1065637,449133.0,Harvey Griffiths,harvey-griffiths,M,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385374,15,39,Wolverhampton_Wanderers,Home,1166679,531363.0,Nathan Fraser,nathan-fraser,F,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385393,16,39,Wolverhampton_Wanderers,Home,6562,19624.0,João Moutinho,joao-moutinho,M,False,,,,11.0,16.0,27.0,,1.0,5.0,,,,2.0,,,,2.0,3.0,,,0.0619797,0.0,0.0,,,,,,,1.0,,,68.0,,,,,,,,6.0,,6.5,,,,,,,,1.0,1.0,14.0,18.0,32.0,0,1.0,38.0,,1.0,,
2022-23,10385393,16,39,Wolverhampton_Wanderers,Home,252669,149065.0,José Sá,jose-sa,G,False,,,5.0,4.0,6.0,10.0,,,6.0,,,,,,,,,,,,0.000356788,0.0,0.0,,,,-0.6544,1.0,,,,,90.0,,,,,,,,9.0,,6.1,1.0,1.0,,2.0,,,,14.0,,12.0,7.0,19.0,0,,25.0,,,,
2022-23,10385393,16,39,Wolverhampton_Wanderers,Home,252821,200402.0,Nélson Semedo,nelson-semedo,D,False,,,,10.0,7.0,17.0,1.0,2.0,4.0,,,,,,,,2.0,3.0,,,0.108512,0.0,0.0,,,,,,,,1.0,,68.0,,,,,,,,11.0,,6.7,,,,2.0,1.0,3.0,,3.0,,16.0,9.0,22.0,0,1.0,40.0,1.0,,,
2022-23,10385393,16,39,Wolverhampton_Wanderers,Home,280955,171317.0,Rúben Neves,ruben-neves,M,False,,,3.0,17.0,21.0,38.0,,3.0,3.0,,,,2.0,,,2.0,4.0,5.0,,,0.013009,0.0212,0.0,,,,,,,1.0,1.0,,90.0,,,,,,,,9.0,,6.7,,,1.0,4.0,,,,3.0,,20.0,23.0,43.0,1,2.0,56.0,1.0,,,1.0
2022-23,10385393,16,39,Wolverhampton_Wanderers,Home,280979,181284.0,Gonçalo Guedes,goncalo-guedes,M,False,,,3.0,14.0,5.0,19.0,,,7.0,,,1.0,1.0,,,1.0,3.0,5.0,,,0.0180212,0.2718,0.0977,,,,,,,1.0,,,90.0,1.0,,,,,,,16.0,,7.2,,,2.0,,2.0,5.0,,3.0,2.0,24.0,6.0,25.0,4,3.0,46.0,3.0,1.0,1.0,3.0
2022-23,10385393,16,39,Wolverhampton_Wanderers,Home,286165,159533.0,Adama Traoré,adama-traore,F,False,,,1.0,12.0,3.0,15.0,2.0,5.0,5.0,,,,,,,2.0,8.0,9.0,,,0.312561,0.033,0.0,2.0,,,,,,,3.0,,90.0,,,,,,,,15.0,,7.0,,,1.0,,5.0,3.0,,1.0,,19.0,5.0,21.0,1,,42.0,2.0,1.0,3.0,
2022-23,10385393,16,39,Wolverhampton_Wanderers,Home,308764,200600.0,Daniel Podence,daniel-podence,M,True,,,,4.0,3.0,7.0,,1.0,3.0,,,,2.0,,,,2.0,2.0,,,0.0174292,0.2241,0.2891,,,,,,,,1.0,,22.0,1.0,,,,,,,3.0,,6.8,,,1.0,,,1.0,,,,7.0,3.0,9.0,2,1.0,13.0,,,,1.0
2022-23,10385393,16,39,Wolverhampton_Wanderers,Home,862812,216208.0,Matija Šarkić,matija-sarkic,G,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385393,16,39,Wolverhampton_Wanderers,Home,894474,214048.0,Max Kilman,max-kilman,D,False,,,,5.0,18.0,23.0,1.0,1.0,2.0,,,,,,,,1.0,3.0,,,0.000875892,0.0,0.0,,,,,,,,,,90.0,,2.0,,,,,,8.0,,6.8,,,,4.0,1.0,,,2.0,,10.0,20.0,30.0,0,1.0,40.0,1.0,,1.0,
2022-23,10385393,16,39,Wolverhampton_Wanderers,Home,931278,448514.0,Rayan Aït-Nouri,rayan-ait-nouri,D,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385393,16,39,Wolverhampton_Wanderers,Home,945122,465351.0,Matheus Nunes,matheus-nunes,D,True,,,,1.0,1.0,2.0,,,1.0,,,1.0,,,,,1.0,1.0,,,0.000604718,0.0248,0.0,,,,,,,,,,10.0,,,,,,,,2.0,,6.4,,,,,1.0,,,,,2.0,1.0,3.0,1,,6.0,,1.0,,
2022-23,10385393,16,39,Wolverhampton_Wanderers,Home,958916,432830.0,Nathan Collins,nathan-collins,D,False,,,1.0,19.0,17.0,36.0,2.0,1.0,3.0,,,,,,,,2.0,2.0,,,0.0126408,0.0,0.0,,,,,,,,,,90.0,,1.0,,,,,,5.0,,6.6,,,,3.0,,,,2.0,,22.0,18.0,40.0,0,1.0,48.0,,,,1.0
2022-23,10385393,16,39,Wolverhampton_Wanderers,Home,973418,510362.0,Toti Gomes,toti-gomes,D,False,,,2.0,10.0,22.0,32.0,,3.0,,,,,,1.0,,,1.0,4.0,,,0.00256762,0.0,0.0,1.0,,,,,,1.0,,,80.0,,1.0,,,,,,6.0,,7.0,,,,5.0,,,,7.0,,13.0,25.0,38.0,0,,47.0,,1.0,,
2022-23,10385393,16,39,Wolverhampton_Wanderers,Home,982613,476502.0,Boubacar Traoré,boubacar-traore,M,False,,,1.0,14.0,6.0,20.0,1.0,2.0,4.0,,,,,,,,2.0,6.0,,,0.0156937,0.0356,0.0,1.0,,,,,,1.0,,,90.0,,,,,,,,5.0,,6.8,,,1.0,,2.0,,,2.0,,18.0,6.0,24.0,1,2.0,31.0,,,2.0,1.0
2022-23,10385393,16,39,Wolverhampton_Wanderers,Home,988882,240299.0,Joe Hodge,hodge-joe,M,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385393,16,39,Wolverhampton_Wanderers,Home,989122,,Connor Ronan,connor-ronan,M,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385393,16,39,Wolverhampton_Wanderers,Home,1013928,490721.0,Hugo Bueno,hugo-bueno,M,False,1.0,,,7.0,16.0,22.0,1.0,1.0,6.0,,,1.0,2.0,,,,4.0,9.0,,,0.0814232,0.0687,0.0,1.0,,,,,,1.0,,,90.0,,,,,,,,13.0,,6.8,,,,3.0,2.0,2.0,,2.0,,11.0,22.0,31.0,1,5.0,60.0,2.0,1.0,2.0,2.0
2022-23,10385393,16,39,Wolverhampton_Wanderers,Home,1014835,501837.0,Yerson Mosquera,yerson-mosquera,D,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385393,16,39,Wolverhampton_Wanderers,Home,1134725,492776.0,Dexter Lembikisa,dexter-lembikisa,D,True,,,,5.0,4.0,9.0,1.0,,2.0,,,,,,,,1.0,,,,0.00309449,0.0,0.0,,,,,,,,,,22.0,,,,,,,,3.0,,6.3,,,,,,1.0,,,,6.0,6.0,11.0,0,,13.0,,,,
2022-23,10385393,16,39,Wolverhampton_Wanderers,Home,1177311,461026.0,Chem Campbell,chem-campbell,M,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385391,17,39,Wolverhampton_Wanderers,Away,6562,19624.0,João Moutinho,joao-moutinho,M,False,,,2.0,11.0,4.0,15.0,1.0,,3.0,1.0,,,3.0,,,1.0,9.0,2.0,,,0.264932,0.0,0.0,4.0,1.0,,,,,3.0,1.0,,78.0,,,,,,,,14.0,,6.8,,,,,,,,3.0,,20.0,6.0,26.0,0,1.0,36.0,1.0,1.0,,1.0
2022-23,10385391,17,39,Wolverhampton_Wanderers,Away,21212,18507.0,Diego Costa,diego-costa,F,False,,,,5.0,5.0,10.0,3.0,1.0,2.0,,,,1.0,,,1.0,9.0,3.0,,,0.00789381,0.0965,0.0707,5.0,,,,,,1.0,1.0,,90.0,1.0,,,,,,,6.0,,6.7,,,,,,1.0,,,1.0,8.0,6.0,13.0,1,,22.0,1.0,2.0,,
2022-23,10385391,17,39,Wolverhampton_Wanderers,Away,192442,102057.0,Raúl Jiménez,raul-jimenez,F,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385391,17,39,Wolverhampton_Wanderers,Away,252669,149065.0,José Sá,jose-sa,G,False,,,2.0,1.0,11.0,12.0,,,11.0,,,,,,,,,,,,0.00010042,0.0,0.0,,,,0.2587,,,,,,90.0,,,,,,,,9.0,,6.9,2.0,4.0,,,,,1.0,11.0,,8.0,13.0,21.0,0,,34.0,,,,
2022-23,10385391,17,39,Wolverhampton_Wanderers,Away,252821,200402.0,Nélson Semedo,nelson-semedo,D,False,,,2.0,16.0,14.0,30.0,,3.0,5.0,,,,,,,,2.0,4.0,,,0.00776564,0.0,0.0,2.0,,,,,,4.0,,,90.0,,,,,,,,12.0,,6.8,,,,1.0,,1.0,,5.0,,20.0,17.0,36.0,0,1.0,59.0,2.0,,,1.0
2022-23,10385391,17,39,Wolverhampton_Wanderers,Away,280955,171317.0,Rúben Neves,ruben-neves,M,False,,,2.0,16.0,18.0,34.0,,,5.0,,,,2.0,1.0,,1.0,4.0,1.0,,,0.0150843,0.0352,0.0,1.0,,,,,,2.0,,,90.0,,1.0,,,,,,10.0,,7.0,,,2.0,2.0,,1.0,,6.0,,21.0,20.0,40.0,2,1.0,54.0,2.0,,,1.0
2022-23,10385391,17,39,Wolverhampton_Wanderers,Away,280979,181284.0,Gonçalo Guedes,goncalo-guedes,M,True,,,,,2.0,2.0,,,,,,,,,,,1.0,3.0,,,9.002e-05,0.0,0.0,1.0,,,,,,,,,17.0,,,,,,,,2.0,,6.7,,,,,1.0,,,,,1.0,2.0,3.0,0,1.0,8.0,1.0,1.0,1.0,1.0
2022-23,10385391,17,39,Wolverhampton_Wanderers,Away,286165,159533.0,Adama Traoré,adama-traore,F,True,1.0,,,10.0,1.0,10.0,1.0,,,,,,,,,,2.0,1.0,,,0.0299567,0.0,0.0,,,,,,,,,,30.0,,,,,,,,4.0,,6.5,,,,,1.0,1.0,,,,12.0,1.0,12.0,0,,16.0,1.0,1.0,,
2022-23,10385391,17,39,Wolverhampton_Wanderers,Away,308764,200600.0,Daniel Podence,daniel-podence,M,False,,,1.0,16.0,6.0,22.0,,,7.0,,,,,,,3.0,10.0,8.0,,,0.0428726,0.3918,0.0713,4.0,,1.0,,,,,1.0,,73.0,1.0,,,,,,,13.0,,7.2,,,,1.0,7.0,,,2.0,,21.0,7.0,28.0,1,4.0,47.0,1.0,,4.0,2.0
2022-23,10385391,17,39,Wolverhampton_Wanderers,Away,786186,184754.0,Hwang Hee-chan,hwang-hee-chan,F,False,,,,3.0,4.0,7.0,,,3.0,,,1.0,2.0,,,1.0,4.0,1.0,,,0.00485659,0.02,0.0,,,,,,,,,,60.0,,,,,,,,11.0,,6.3,,,,,1.0,2.0,,,,8.0,6.0,12.0,1,1.0,22.0,2.0,,,
2022-23,10385391,17,39,Wolverhampton_Wanderers,Away,862812,216208.0,Matija Šarkić,matija-sarkic,G,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385391,17,39,Wolverhampton_Wanderers,Away,894474,214048.0,Max Kilman,max-kilman,D,False,,,2.0,9.0,27.0,36.0,2.0,1.0,5.0,,,,,,,,4.0,2.0,,,0.00330746,0.0,0.0,2.0,,,,,,,,,90.0,,,,,,,,13.0,,6.3,,,,2.0,,,,8.0,,16.0,30.0,46.0,0,,56.0,2.0,1.0,,
2022-23,10385391,17,39,Wolverhampton_Wanderers,Away,931278,448514.0,Rayan Aït-Nouri,rayan-ait-nouri,D,True,,,,3.0,6.0,9.0,,1.0,3.0,,,,,,,,1.0,5.0,,,0.00280879,0.2143,0.9702,,,1.0,,,,1.0,,,31.0,1.0,,,,,,,5.0,,7.7,,,,2.0,2.0,2.0,,,1.0,5.0,6.0,9.0,1,3.0,25.0,1.0,,1.0,1.0
2022-23,10385391,17,39,Wolverhampton_Wanderers,Away,945122,465351.0,Matheus Nunes,matheus-nunes,D,True,,,2.0,5.0,3.0,8.0,,,3.0,,,,,,,,1.0,,,,0.00321786,0.0,0.0,1.0,,,,,,,,,31.0,,,,,,,,6.0,,6.5,,,,,,,,2.0,,7.0,5.0,12.0,0,,15.0,1.0,,,
2022-23,10385391,17,39,Wolverhampton_Wanderers,Away,958916,432830.0,Nathan Collins,nathan-collins,D,False,,,2.0,14.0,24.0,38.0,2.0,4.0,3.0,,,,,,,,3.0,7.0,,,0.00407661,0.0,0.0,1.0,,,,,,,,1.0,90.0,,1.0,,,,,,9.0,,7.2,,,,6.0,,,,5.0,,17.0,28.0,45.0,0,3.0,59.0,2.0,,,2.0
2022-23,10385391,17,39,Wolverhampton_Wanderers,Away,973418,510362.0,Toti Gomes,toti-gomes,D,True,,,,1.0,3.0,4.0,,1.0,1.0,,,,,,,,1.0,1.0,,,0.00135708,0.0,0.0,1.0,,,,,,1.0,,,12.0,,,,,,,,1.0,,6.8,,,,3.0,,,,1.0,,2.0,3.0,5.0,0,,9.0,,,,
2022-23,10385391,17,39,Wolverhampton_Wanderers,Away,988882,240299.0,Joe Hodge,hodge-joe,M,False,,,1.0,10.0,13.0,23.0,2.0,1.0,8.0,,,,,,,,2.0,4.0,,1.0,0.00276606,0.0,0.0,,,,,,,,,,59.0,,,,,,,,7.0,,6.6,,,,1.0,,,,2.0,,15.0,15.0,30.0,0,2.0,38.0,,1.0,,1.0
2022-23,10385391,17,39,Wolverhampton_Wanderers,Away,989122,,Connor Ronan,connor-ronan,M,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385391,17,39,Wolverhampton_Wanderers,Away,1013928,490721.0,Hugo Bueno,hugo-bueno,M,False,1.0,,,8.0,7.0,14.0,1.0,,3.0,,,,,,,2.0,5.0,5.0,,,0.11907,0.0265,0.1069,,,,,,,,1.0,,59.0,1.0,,,,,,,21.0,,6.4,,,,1.0,3.0,2.0,,5.0,,16.0,11.0,25.0,1,2.0,55.0,3.0,2.0,1.0,2.0
2022-23,10385391,17,39,Wolverhampton_Wanderers,Away,1134725,492776.0,Dexter Lembikisa,dexter-lembikisa,D,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385408,18,39,Wolverhampton_Wanderers,Home,6562,19624.0,João Moutinho,joao-moutinho,M,False,,,1.0,20.0,6.0,26.0,,,7.0,,,1.0,,,,1.0,3.0,1.0,,,0.0172052,0.0781,0.0,1.0,,,,,,,1.0,,73.0,,,,,,,,11.0,,6.7,,,,,1.0,1.0,,1.0,,25.0,9.0,33.0,1,1.0,44.0,1.0,,,
2022-23,10385408,18,39,Wolverhampton_Wanderers,Home,21212,18507.0,Diego Costa,diego-costa,F,False,,,,5.0,3.0,8.0,1.0,1.0,1.0,,,,,,,1.0,4.0,2.0,,,0.0958147,0.1017,0.0727,2.0,,,,,,1.0,1.0,,45.0,1.0,,,,,,,2.0,,6.8,,,,1.0,,,,,1.0,6.0,3.0,9.0,1,1.0,16.0,,,,
2022-23,10385408,18,39,Wolverhampton_Wanderers,Home,192442,102057.0,Raúl Jiménez,raul-jimenez,F,True,,,,1.0,,1.0,,2.0,,,,1.0,,,,,1.0,3.0,,,0.00063034,0.2431,0.0674,1.0,,,,,,,,,9.0,1.0,,,,,,,3.0,,6.9,,,,,,,,,,2.0,,2.0,2,,9.0,2.0,1.0,,
2022-23,10385408,18,39,Wolverhampton_Wanderers,Home,235648,114128.0,Jonny Otto,jonny-otto,D,True,1.0,,1.0,8.0,8.0,15.0,,1.0,4.0,,,,,,,,1.0,2.0,,,0.105688,0.0,0.0,,,,,,,2.0,1.0,,25.0,,,,,,,,7.0,,6.7,,,,,2.0,1.0,,1.0,,11.0,10.0,20.0,0,,31.0,,,1.0,
2022-23,10385408,18,39,Wolverhampton_Wanderers,Home,252669,149065.0,José Sá,jose-sa,G,False,,2.0,5.0,2.0,19.0,21.0,,,15.0,,,,,,,,,,,,0.00020583,0.0,0.0,,,,0.4771,,,,,,90.0,,,,,,,,8.0,,7.6,4.0,6.0,,,,,2.0,11.0,,7.0,20.0,27.0,0,,44.0,,,,
2022-23,10385408,18,39,Wolverhampton_Wanderers,Home,252821,200402.0,Nélson Semedo,nelson-semedo,D,False,,,,8.0,8.0,16.0,,,6.0,,,,,,,,2.0,5.0,,1.0,0.0057396,0.0,0.0,1.0,,,,,,1.0,,,65.0,,,,,,,,9.0,,6.5,,,,2.0,2.0,,,2.0,,12.0,11.0,23.0,0,2.0,40.0,1.0,2.0,1.0,1.0
2022-23,10385408,18,39,Wolverhampton_Wanderers,Home,280955,171317.0,Rúben Neves,ruben-neves,M,False,,,4.0,16.0,22.0,38.0,1.0,,3.0,,,2.0,,,,,2.0,5.0,,1.0,0.0118763,0.1339,0.4519,1.0,,,,,,2.0,,,90.0,1.0,,,,,,,22.0,,6.7,,,,1.0,2.0,2.0,,7.0,,28.0,31.0,57.0,3,2.0,72.0,1.0,1.0,2.0,
2022-23,10385408,18,39,Wolverhampton_Wanderers,Home,280979,181284.0,Gonçalo Guedes,goncalo-guedes,M,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385408,18,39,Wolverhampton_Wanderers,Home,286165,159533.0,Adama Traoré,adama-traore,F,True,,,,8.0,3.0,11.0,,2.0,2.0,,,,,,,,1.0,6.0,,,0.0071569,0.0,0.0,,,,,,,1.0,,,45.0,,,,,,,,8.0,,6.7,,,,,5.0,2.0,,,,12.0,5.0,15.0,0,,24.0,1.0,,4.0,
2022-23,10385408,18,39,Wolverhampton_Wanderers,Home,308764,200600.0,Daniel Podence,daniel-podence,M,False,1.0,,,12.0,9.0,20.0,,,4.0,,,2.0,1.0,,,,4.0,3.0,,,0.0526674,0.0778,0.0,1.0,,,,,,1.0,1.0,,81.0,,,,,,,,17.0,,6.5,,,,,3.0,2.0,,1.0,,20.0,11.0,29.0,2,1.0,45.0,5.0,1.0,1.0,
2022-23,10385408,18,39,Wolverhampton_Wanderers,Home,786186,184754.0,Hwang Hee-chan,hwang-hee-chan,F,False,1.0,,1.0,11.0,7.0,17.0,2.0,,5.0,,,,,,,,4.0,5.0,,,0.0232748,0.0,0.0,1.0,,,,,,1.0,1.0,,90.0,,,,,,,,6.0,,7.0,,,,,3.0,1.0,,1.0,,13.0,7.0,19.0,0,3.0,34.0,1.0,,2.0,2.0
2022-23,10385408,18,39,Wolverhampton_Wanderers,Home,862812,216208.0,Matija Šarkić,matija-sarkic,G,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385408,18,39,Wolverhampton_Wanderers,Home,894474,214048.0,Max Kilman,max-kilman,D,False,,,3.0,8.0,28.0,36.0,5.0,1.0,4.0,,,,,,,,5.0,2.0,,,0.00265737,0.0,0.0,,,,,,,1.0,,,90.0,,2.0,,,,,,13.0,,6.7,,,,3.0,,,,12.0,,14.0,34.0,48.0,0,1.0,59.0,,,,1.0
2022-23,10385408,18,39,Wolverhampton_Wanderers,Home,931278,448514.0,Rayan Aït-Nouri,rayan-ait-nouri,D,True,1.0,,,4.0,,3.0,,,2.0,,,,,,,,2.0,1.0,,,0.0682955,0.0,0.0,1.0,,,,,,,1.0,,17.0,,,,,,,,7.0,,6.4,,,,,1.0,3.0,,,,8.0,1.0,6.0,0,,13.0,1.0,1.0,,
2022-23,10385408,18,39,Wolverhampton_Wanderers,Home,945122,465351.0,Matheus Nunes,matheus-nunes,D,False,,,3.0,13.0,18.0,31.0,1.0,,6.0,,,,1.0,,,3.0,6.0,7.0,,,0.0154039,0.0,0.0,,,,,,,2.0,1.0,,90.0,,1.0,,,,,,13.0,,6.8,,,,1.0,2.0,1.0,,5.0,,18.0,19.0,36.0,0,3.0,58.0,3.0,3.0,1.0,2.0
2022-23,10385408,18,39,Wolverhampton_Wanderers,Home,958916,432830.0,Nathan Collins,nathan-collins,D,False,,,2.0,4.0,26.0,30.0,,,3.0,,,,1.0,,,,2.0,3.0,,,0.00096593,0.033,0.0,1.0,,,,,,2.0,,,90.0,,2.0,,,,,,8.0,,6.9,,,1.0,3.0,1.0,,,9.0,,8.0,29.0,37.0,1,1.0,49.0,,1.0,1.0,
2022-23,10385408,18,39,Wolverhampton_Wanderers,Home,973418,510362.0,Toti Gomes,toti-gomes,D,True,,,,1.0,5.0,6.0,,,3.0,,,,,,,,1.0,1.0,,,0.00073345,0.0,0.0,1.0,,,,,,,,,17.0,,,,,,,,3.0,,6.5,,,,,,1.0,,,,4.0,5.0,8.0,0,1.0,11.0,,,,
2022-23,10385408,18,39,Wolverhampton_Wanderers,Home,982613,476502.0,Boubacar Traoré,boubacar-traore,M,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385408,18,39,Wolverhampton_Wanderers,Home,988882,240299.0,Joe Hodge,hodge-joe,M,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385408,18,39,Wolverhampton_Wanderers,Home,1013928,490721.0,Hugo Bueno,hugo-bueno,M,False,1.0,,,9.0,14.0,22.0,,,5.0,,,,1.0,,,1.0,4.0,,,,0.0225641,0.0,0.0,,,,,,,,1.0,,73.0,,,,,,,,10.0,,6.4,,,,,2.0,4.0,,1.0,,13.0,16.0,25.0,0,,41.0,,,,
2022-23,10385420,19,39,Wolverhampton_Wanderers,Away,6562,19624.0,João Moutinho,joao-moutinho,M,False,1.0,,2.0,14.0,7.0,20.0,,,4.0,,,,,,,,1.0,1.0,,,0.03861,0.0,0.0,1.0,1.0,,,,,,2.0,,59.0,,,,,,,,10.0,,7.1,,,,,,4.0,,2.0,,20.0,8.0,24.0,0,1.0,33.0,1.0,,,
2022-23,10385420,19,39,Wolverhampton_Wanderers,Away,21212,18507.0,Diego Costa,diego-costa,F,False,,,,3.0,8.0,11.0,,1.0,4.0,,,1.0,,,,,3.0,2.0,,,0.0169617,0.175,0.0,3.0,,,,,,,,,66.0,,,,,,,,4.0,,6.6,,,1.0,1.0,,2.0,,,1.0,6.0,8.0,12.0,2,1.0,20.0,1.0,,,
2022-23,10385420,19,39,Wolverhampton_Wanderers,Away,192442,102057.0,Raúl Jiménez,raul-jimenez,F,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385420,19,39,Wolverhampton_Wanderers,Away,235648,114128.0,Jonny Otto,jonny-otto,D,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385420,19,39,Wolverhampton_Wanderers,Away,252669,149065.0,José Sá,jose-sa,G,False,,,3.0,1.0,19.0,20.0,,1.0,8.0,,,,,,,,,1.0,,,0.0001175,0.0,0.0,,,,0.0527,1.0,,,,,90.0,,,,,,,,9.0,,6.6,1.0,2.0,,,,,,11.0,,6.0,22.0,28.0,0,,39.0,1.0,,,
2022-23,10385420,19,39,Wolverhampton_Wanderers,Away,252821,200402.0,Nélson Semedo,nelson-semedo,D,False,1.0,,2.0,10.0,16.0,25.0,1.0,2.0,3.0,,,,1.0,,,3.0,6.0,5.0,,,0.11675,0.0,0.0,1.0,,,,,,1.0,1.0,,90.0,,1.0,,,,,,13.0,,6.6,,,,3.0,,2.0,,4.0,,15.0,18.0,31.0,0,3.0,53.0,2.0,,,2.0
2022-23,10385420,19,39,Wolverhampton_Wanderers,Away,280955,171317.0,Rúben Neves,ruben-neves,M,False,,,3.0,15.0,27.0,42.0,,1.0,9.0,,,,1.0,,,,2.0,4.0,,,0.0155851,0.0,0.0,1.0,,,,,,1.0,2.0,,90.0,,,,,,,,15.0,,7.0,,,,5.0,,1.0,,7.0,,21.0,36.0,56.0,0,3.0,68.0,,,,3.0
2022-23,10385420,19,39,Wolverhampton_Wanderers,Away,280979,181284.0,Gonçalo Guedes,goncalo-guedes,M,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385420,19,39,Wolverhampton_Wanderers,Away,286165,159533.0,Adama Traoré,adama-traore,F,True,,,,3.0,3.0,6.0,,3.0,1.0,,,,,,,,,4.0,,,0.00989589,0.0589,0.0,,,,,,,,,,45.0,,,,,,,,4.0,,6.7,,,1.0,,,1.0,,,2.0,5.0,3.0,7.0,1,1.0,12.0,2.0,,,
2022-23,10385420,19,39,Wolverhampton_Wanderers,Away,308764,200600.0,Daniel Podence,daniel-podence,M,False,2.0,,2.0,8.0,6.0,12.0,,,3.0,,,,,,,,1.0,4.0,,,0.0202575,0.0389,0.3263,1.0,,1.0,,,,,,,45.0,1.0,,,,,,,7.0,,7.7,,,,,1.0,6.0,,3.0,,15.0,6.0,15.0,1,3.0,26.0,,,1.0,2.0
2022-23,10385420,19,39,Wolverhampton_Wanderers,Away,786186,184754.0,Hwang Hee-chan,hwang-hee-chan,F,False,,,1.0,8.0,3.0,11.0,1.0,,3.0,,,,1.0,,,2.0,6.0,4.0,,,0.00372196,0.0,0.0,2.0,,,,,,,,,59.0,,,,,,,,4.0,,6.4,,,,1.0,1.0,1.0,,1.0,,9.0,3.0,11.0,0,1.0,25.0,1.0,2.0,1.0,
