season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyMiss,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2021-22,9576300,25,14,Liverpool,Away,262911,122798,Andy Robertson,andy-robertson,D,False,1.0,,3.0,41.0,30.0,70.0,,,11.0,,,1.0,2.0,,,,2.0,1.0,,,,,,,,,,2.0,,90.0,,,,,,15.0,,7.1,,,,,2.0,1.0,6.0,,6.0,1.0,49.0,34.0,77.0,1,,97.0,,,1.0,
2021-22,9576300,25,14,Liverpool,Away,786259,214285,Kostas Tsimikas,kostas-tsimikas,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576300,25,14,Liverpool,Away,795064,169187,Trent Alexander-Arnold,trent-alexander-arnold,D,False,1.0,,6.0,17.0,33.0,49.0,1.0,,4.0,1.0,,1.0,,,,2.0,3.0,,,,,,,,,,1.0,2.0,,90.0,,,,,,33.0,,7.0,,,,,2.0,,3.0,,14.0,1.0,36.0,39.0,72.0,1,,101.0,3.0,,,
2021-22,9576300,25,14,Liverpool,Away,826215,204716,Ibrahima Konaté,ibrahima-konate,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576421,26,14,Liverpool,Home,51501,60914,Joël Matip,joel-matip,D,False,,,,30.0,38.0,68.0,4.0,3.0,6.0,,,,1.0,,,,5.0,6.0,,,,,,,,,3.0,1.0,,90.0,,,,,,8.0,,6.9,,,,,2.0,,,,4.0,,37.0,39.0,76.0,0,3.0,85.0,,,,1.0
2021-22,9576421,26,14,Liverpool,Home,151545,97032,Virgil van Dijk,virgil-van-dijk,D,False,,,4.0,42.0,40.0,82.0,,5.0,8.0,1.0,,,,,,,,6.0,,,,,,,,,1.0,1.0,,90.0,1.0,,,,,12.0,,7.5,,,,,4.0,1.0,,,10.0,,51.0,42.0,93.0,1,,103.0,1.0,,1.0,
2021-22,9576421,26,14,Liverpool,Home,262911,122798,Andy Robertson,andy-robertson,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576421,26,14,Liverpool,Home,318927,171287,Joe Gomez,joe-gomez,D,False,1.0,,5.0,39.0,34.0,72.0,1.0,2.0,6.0,,,,1.0,,,1.0,5.0,7.0,,,1.0,,,,,,1.0,1.0,,90.0,,,,,,13.0,,7.1,,,,,1.0,5.0,5.0,,6.0,,49.0,35.0,79.0,0,1.0,98.0,,,4.0,
2021-22,9576421,26,14,Liverpool,Home,786259,214285,Kostas Tsimikas,kostas-tsimikas,D,False,,,2.0,38.0,15.0,53.0,2.0,3.0,8.0,1.0,1.0,,1.0,,,,4.0,8.0,,,,1.0,,,,,1.0,2.0,,90.0,1.0,1.0,,,,25.0,,8.0,,,2.0,,2.0,2.0,13.0,,4.0,,58.0,19.0,64.0,3,3.0,99.0,,1.0,1.0,1.0
2021-22,9576421,26,14,Liverpool,Home,826215,204716,Ibrahima Konaté,ibrahima-konate,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,10144875,27,14,Liverpool,Away,51501,60914,Joël Matip,joel-matip,D,False,,,1.0,20.0,28.0,48.0,3.0,2.0,3.0,,,1.0,1.0,,,,5.0,3.0,,,1.0,,,,,,,,,90.0,,1.0,,,,9.0,,7.0,,,,,7.0,,,,5.0,,27.0,30.0,57.0,1,1.0,69.0,,,,
2021-22,10144875,27,14,Liverpool,Away,151545,97032,Virgil van Dijk,virgil-van-dijk,D,False,,,5.0,22.0,56.0,78.0,,1.0,7.0,,,,1.0,,,,1.0,1.0,,,,,,,,,,,,90.0,1.0,1.0,,,,8.0,,7.2,,,,,3.0,,,,8.0,,28.0,58.0,86.0,1,,91.0,,,,
2021-22,10144875,27,14,Liverpool,Away,262911,122798,Andy Robertson,andy-robertson,D,False,2.0,,,29.0,29.0,56.0,1.0,,9.0,1.0,,1.0,,,,,1.0,5.0,,,,1.0,,,,,3.0,2.0,,90.0,,,,,,22.0,,8.2,,,,,4.0,,7.0,,3.0,,43.0,36.0,72.0,1,4.0,105.0,,1.0,,2.0
2021-22,10144875,27,14,Liverpool,Away,318927,171287,Joe Gomez,joe-gomez,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,10144875,27,14,Liverpool,Away,795064,169187,Trent Alexander-Arnold,trent-alexander-arnold,D,False,3.0,,6.0,23.0,14.0,34.0,,,6.0,,,,2.0,,,,2.0,2.0,,,,,,,,,2.0,2.0,,90.0,,,,,,24.0,,7.3,,,,,,,9.0,,11.0,,38.0,16.0,45.0,0,2.0,69.0,2.0,,,1.0
2021-22,10144875,27,14,Liverpool,Away,826215,204716,Ibrahima Konaté,ibrahima-konate,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576292,28,14,Liverpool,Home,151545,97032,Virgil van Dijk,virgil-van-dijk,D,False,,,6.0,21.0,47.0,68.0,1.0,7.0,6.0,,,,,,,,1.0,8.0,,,,,,,,,1.0,,,90.0,,,,,,8.0,,7.4,,,1.0,,3.0,,,,8.0,,26.0,50.0,76.0,1,,83.0,,1.0,,
2021-22,9576292,28,14,Liverpool,Home,262911,122798,Andy Robertson,andy-robertson,D,False,1.0,,3.0,42.0,25.0,66.0,,1.0,4.0,,,,,,,1.0,2.0,6.0,,,,,,,,,,3.0,,90.0,,,,,,17.0,,7.7,,,,,3.0,2.0,6.0,,5.0,,54.0,26.0,74.0,0,3.0,100.0,1.0,1.0,1.0,
2021-22,9576292,28,14,Liverpool,Home,318927,171287,Joe Gomez,joe-gomez,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576292,28,14,Liverpool,Home,795064,169187,Trent Alexander-Arnold,trent-alexander-arnold,D,False,2.0,,8.0,54.0,22.0,74.0,,,10.0,2.0,,,1.0,1.0,,1.0,3.0,3.0,,,,1.0,,,,,2.0,5.0,,90.0,1.0,1.0,,,,24.0,,8.9,,,2.0,,1.0,2.0,6.0,,14.0,,72.0,24.0,90.0,3,1.0,125.0,2.0,1.0,1.0,1.0
2021-22,9576292,28,14,Liverpool,Home,826215,204716,Ibrahima Konaté,ibrahima-konate,D,False,,,4.0,25.0,51.0,76.0,2.0,5.0,4.0,,,,,,,,4.0,7.0,,,2.0,,,,,,,,,90.0,,1.0,,,,16.0,,7.3,,,,,1.0,,,,8.0,,32.0,58.0,90.0,0,2.0,100.0,1.0,,,2.0
2021-22,9576337,29,14,Liverpool,Away,51501,60914,Joël Matip,joel-matip,D,False,,,6.0,14.0,15.0,29.0,,4.0,1.0,1.0,,,,,,,,4.0,,,,1.0,,,,,1.0,1.0,,90.0,,1.0,,,,9.0,,8.0,,,1.0,,5.0,,,,8.0,,19.0,18.0,37.0,1,,50.0,,,,
2021-22,9576337,29,14,Liverpool,Away,151545,97032,Virgil van Dijk,virgil-van-dijk,D,False,,,2.0,13.0,24.0,37.0,1.0,3.0,1.0,,,,,,,,2.0,4.0,,,1.0,,,,,,,,,90.0,,,,,,8.0,,7.0,,,,,3.0,,,,3.0,,20.0,25.0,45.0,0,1.0,51.0,,,,
2021-22,9576337,29,14,Liverpool,Away,262911,122798,Andy Robertson,andy-robertson,D,False,,,3.0,23.0,21.0,44.0,1.0,,7.0,,,,1.0,,,,4.0,2.0,,,2.0,,,,,,2.0,1.0,,90.0,,,,,,20.0,,7.1,,,1.0,,,,3.0,,6.0,,34.0,27.0,58.0,1,2.0,78.0,2.0,,,1.0
2021-22,9576337,29,14,Liverpool,Away,318927,171287,Joe Gomez,joe-gomez,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576337,29,14,Liverpool,Away,786259,214285,Kostas Tsimikas,kostas-tsimikas,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576337,29,14,Liverpool,Away,795064,169187,Trent Alexander-Arnold,trent-alexander-arnold,D,False,5.0,,6.0,28.0,8.0,31.0,,,2.0,,,,,,,1.0,2.0,2.0,,,,,,,,,1.0,4.0,,90.0,,,,,,17.0,,7.9,,,1.0,,,1.0,9.0,,10.0,1.0,39.0,10.0,40.0,1,2.0,70.0,,,,1.0
2021-22,10196718,30,14,Liverpool,Home,51501,60914,Joël Matip,joel-matip,D,False,,,5.0,24.0,56.0,80.0,1.0,2.0,4.0,,,,,,,,1.0,5.0,,,,,,,,,,,,90.0,,,,,,9.0,,7.2,,,,,2.0,,,,10.0,,33.0,56.0,89.0,0,2.0,100.0,,1.0,,2.0
2021-22,10196718,30,14,Liverpool,Home,151545,97032,Virgil van Dijk,virgil-van-dijk,D,False,,,2.0,23.0,85.0,108.0,,5.0,7.0,,,,,,,2.0,2.0,5.0,,,,,,,,,2.0,,,90.0,,,,,,10.0,,7.1,,,,,1.0,,,,4.0,,27.0,88.0,115.0,0,,125.0,,,,
2021-22,10196718,30,14,Liverpool,Home,262911,122798,Andy Robertson,andy-robertson,D,False,2.0,,,37.0,43.0,78.0,,1.0,9.0,,,,,,,1.0,4.0,3.0,,,1.0,,,,,,1.0,3.0,,90.0,,,,,,16.0,,7.1,,,,,,2.0,6.0,,4.0,,48.0,44.0,86.0,0,2.0,106.0,,,,2.0
2021-22,10196718,30,14,Liverpool,Home,318927,171287,Joe Gomez,joe-gomez,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,10196718,30,14,Liverpool,Home,786259,214285,Kostas Tsimikas,kostas-tsimikas,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,10196718,30,14,Liverpool,Home,795064,169187,Trent Alexander-Arnold,trent-alexander-arnold,D,False,1.0,,6.0,28.0,37.0,64.0,,,7.0,1.0,,,3.0,,,,3.0,3.0,,,,,,,,,2.0,1.0,,90.0,,,,,,24.0,,7.4,,,,,,,9.0,,10.0,,48.0,38.0,77.0,0,2.0,103.0,2.0,1.0,,
2021-22,10196718,30,14,Liverpool,Home,826215,204716,Ibrahima Konaté,ibrahima-konate,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576236,31,14,Liverpool,Home,51501,60914,Joël Matip,joel-matip,D,False,,,5.0,43.0,49.0,92.0,3.0,7.0,3.0,,,1.0,,,,,3.0,10.0,,,1.0,,,,,,1.0,,,90.0,,,,,,13.0,,7.5,,,,,1.0,,,,5.0,,48.0,57.0,105.0,1,2.0,115.0,,1.0,,2.0
2021-22,9576236,31,14,Liverpool,Home,151545,97032,Virgil van Dijk,virgil-van-dijk,D,False,,,4.0,44.0,54.0,98.0,,6.0,4.0,,,,,,,,,6.0,,,,,,,,,1.0,,,90.0,,,,,,11.0,,7.2,,,1.0,,,,,,8.0,,52.0,57.0,109.0,1,,113.0,,,,
2021-22,9576236,31,14,Liverpool,Home,262911,122798,Andy Robertson,andy-robertson,D,False,2.0,,1.0,43.0,26.0,67.0,2.0,1.0,8.0,,,,,,,1.0,5.0,3.0,,,,,,,,,1.0,1.0,,90.0,,,,,,20.0,,7.2,,,1.0,,1.0,2.0,8.0,,2.0,,58.0,28.0,78.0,1,2.0,103.0,,,,2.0
2021-22,9576236,31,14,Liverpool,Home,318927,171287,Joe Gomez,joe-gomez,D,False,2.0,,,30.0,18.0,46.0,2.0,3.0,3.0,1.0,,,1.0,,,1.0,7.0,8.0,,,2.0,1.0,,,,,1.0,1.0,,90.0,,1.0,,,,23.0,,7.6,,,,,,1.0,4.0,,1.0,,45.0,21.0,62.0,0,4.0,96.0,3.0,1.0,,2.0
2021-22,9576236,31,14,Liverpool,Home,786259,214285,Kostas Tsimikas,kostas-tsimikas,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576236,31,14,Liverpool,Home,795064,169187,Trent Alexander-Arnold,trent-alexander-arnold,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576236,31,14,Liverpool,Home,826215,204716,Ibrahima Konaté,ibrahima-konate,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576282,32,14,Liverpool,Away,51501,60914,Joël Matip,joel-matip,D,False,,,2.0,20.0,28.0,48.0,1.0,,4.0,,,,,,,,1.0,1.0,,,,,,,,,2.0,,,90.0,,,,,,6.0,,6.8,,,,,7.0,,,,4.0,,24.0,30.0,54.0,0,1.0,69.0,,,,1.0
2021-22,9576282,32,14,Liverpool,Away,151545,97032,Virgil van Dijk,virgil-van-dijk,D,False,,,4.0,16.0,36.0,52.0,,1.0,2.0,,,,,1.0,,,2.0,3.0,,,2.0,,,,,,3.0,,,90.0,,1.0,,,,7.0,,7.5,,,,,5.0,,,,7.0,,20.0,39.0,59.0,0,2.0,72.0,,,,1.0
2021-22,9576282,32,14,Liverpool,Away,262911,122798,Andy Robertson,andy-robertson,D,False,1.0,,3.0,16.0,15.0,30.0,2.0,,1.0,,,,1.0,,,1.0,5.0,1.0,,,1.0,,,,,,,1.0,,90.0,,,,,,12.0,,6.1,,,,,4.0,,2.0,,6.0,,23.0,18.0,39.0,0,,56.0,,1.0,,
2021-22,9576282,32,14,Liverpool,Away,318927,171287,Joe Gomez,joe-gomez,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576282,32,14,Liverpool,Away,786259,214285,Kostas Tsimikas,kostas-tsimikas,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576282,32,14,Liverpool,Away,795064,169187,Trent Alexander-Arnold,trent-alexander-arnold,D,False,,,3.0,10.0,15.0,25.0,2.0,1.0,8.0,1.0,,,1.0,,,1.0,6.0,4.0,,,1.0,1.0,,,,,,1.0,,90.0,1.0,1.0,,,,19.0,,7.0,,,,,,1.0,2.0,,7.0,,21.0,19.0,38.0,1,3.0,64.0,2.0,,,2.0
2021-22,9576282,32,14,Liverpool,Away,826215,204716,Ibrahima Konaté,ibrahima-konate,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,10236821,33,14,Liverpool,Away,51501,60914,Joël Matip,joel-matip,D,False,,,3.0,14.0,29.0,43.0,2.0,1.0,9.0,,,,,,,,2.0,3.0,,,,,1.0,,,,2.0,1.0,,90.0,2.0,,,,,6.0,,7.9,,,,,5.0,1.0,,,4.0,,17.0,32.0,49.0,2,1.0,61.0,,,1.0,1.0
2021-22,10236821,33,14,Liverpool,Away,151545,97032,Virgil van Dijk,virgil-van-dijk,D,False,,,8.0,19.0,39.0,58.0,,2.0,5.0,,,,2.0,,,,2.0,3.0,,,,,,,,,1.0,1.0,,90.0,1.0,,,,,4.0,,7.0,,,,,4.0,,,,10.0,,22.0,40.0,62.0,1,1.0,70.0,,,,
2021-22,10236821,33,14,Liverpool,Away,318927,171287,Joe Gomez,joe-gomez,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,10236821,33,14,Liverpool,Away,786259,214285,Kostas Tsimikas,kostas-tsimikas,D,False,3.0,,1.0,33.0,18.0,48.0,1.0,,7.0,,,,1.0,,,,4.0,4.0,,,1.0,,,,,,1.0,3.0,1.0,90.0,,,,,,15.0,,7.3,,,,,1.0,2.0,6.0,,4.0,,40.0,24.0,58.0,0,2.0,81.0,,1.0,1.0,2.0
2021-22,10236821,33,14,Liverpool,Away,795064,169187,Trent Alexander-Arnold,trent-alexander-arnold,D,False,1.0,,9.0,31.0,31.0,61.0,,,11.0,,,,1.0,,,,2.0,4.0,,,,,,,,,2.0,,,90.0,,,,,,26.0,,7.0,,,2.0,,1.0,4.0,5.0,,18.0,1.0,50.0,34.0,79.0,2,1.0,108.0,,,3.0,1.0
2021-22,10236821,33,14,Liverpool,Away,826215,204716,Ibrahima Konaté,ibrahima-konate,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576266,34,14,Liverpool,Home,51501,60914,Joël Matip,joel-matip,D,False,,,4.0,49.0,41.0,90.0,2.0,3.0,5.0,,,1.0,,,,,2.0,9.0,,,,,,,,,,,,90.0,,2.0,,,,14.0,,8.2,,,1.0,,2.0,,1.0,,6.0,,59.0,43.0,101.0,2,6.0,120.0,2.0,,,4.0
2021-22,9576266,34,14,Liverpool,Home,151545,97032,Virgil van Dijk,virgil-van-dijk,D,False,,,5.0,58.0,34.0,92.0,,3.0,4.0,,,,,,,,,4.0,,,,,,,,,1.0,,,90.0,,,,,,4.0,,7.3,,,1.0,,,,,,6.0,,61.0,35.0,96.0,1,,102.0,,1.0,,
2021-22,9576266,34,14,Liverpool,Home,262911,122798,Andy Robertson,andy-robertson,D,False,2.0,,4.0,49.0,31.0,78.0,,,7.0,,,1.0,,,,1.0,1.0,,,,,,1.0,,,,,1.0,,90.0,1.0,,,,,18.0,,7.8,,,,,1.0,,12.0,,8.0,,62.0,34.0,84.0,2,,108.0,,,,
2021-22,9576266,34,14,Liverpool,Home,318927,171287,Joe Gomez,joe-gomez,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576266,34,14,Liverpool,Home,786259,214285,Kostas Tsimikas,kostas-tsimikas,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576266,34,14,Liverpool,Home,795064,169187,Trent Alexander-Arnold,trent-alexander-arnold,D,False,4.0,,8.0,60.0,15.0,71.0,,,4.0,,,,1.0,,,,5.0,2.0,,,2.0,,,,,,2.0,4.0,,90.0,,,,,,32.0,,7.7,,,,,2.0,2.0,13.0,,10.0,1.0,80.0,20.0,87.0,0,2.0,127.0,1.0,,,
2021-22,9576266,34,14,Liverpool,Home,826215,204716,Ibrahima Konaté,ibrahima-konate,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576434,35,14,Liverpool,Away,51501,60914,Joël Matip,joel-matip,D,False,,,,10.0,38.0,48.0,2.0,3.0,4.0,,,,1.0,,,1.0,5.0,5.0,,,1.0,,,,,,,,,90.0,,,,,,12.0,,6.7,,,,,4.0,,,,3.0,,15.0,44.0,59.0,0,1.0,69.0,,1.0,,1.0
2021-22,9576434,35,14,Liverpool,Away,151545,97032,Virgil van Dijk,virgil-van-dijk,D,False,,,4.0,13.0,44.0,57.0,1.0,2.0,1.0,,,,,,,,1.0,3.0,,,,,,,,,,,,90.0,1.0,,,,,9.0,,7.1,,,1.0,,3.0,1.0,,,11.0,,20.0,46.0,66.0,2,,72.0,,,1.0,
2021-22,9576434,35,14,Liverpool,Away,262911,122798,Andy Robertson,andy-robertson,D,False,1.0,,2.0,21.0,23.0,43.0,,1.0,5.0,,,,1.0,,,1.0,2.0,2.0,,,,,,,,,1.0,1.0,,90.0,1.0,,,,,12.0,,7.2,,,,,2.0,1.0,4.0,,3.0,,29.0,25.0,50.0,1,,68.0,1.0,,1.0,
2021-22,9576434,35,14,Liverpool,Away,318927,171287,Joe Gomez,joe-gomez,D,False,,,2.0,16.0,19.0,35.0,3.0,2.0,6.0,,,,2.0,,,,8.0,6.0,,,2.0,,,,,,2.0,1.0,,90.0,,,,,,22.0,,6.9,,,1.0,,1.0,1.0,5.0,,5.0,,26.0,23.0,44.0,1,3.0,73.0,1.0,1.0,,3.0
2021-22,9576434,35,14,Liverpool,Away,786259,214285,Kostas Tsimikas,kostas-tsimikas,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576434,35,14,Liverpool,Away,795064,169187,Trent Alexander-Arnold,trent-alexander-arnold,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576434,35,14,Liverpool,Away,826215,204716,Ibrahima Konaté,ibrahima-konate,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576357,36,14,Liverpool,Home,51501,60914,Joël Matip,joel-matip,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576357,36,14,Liverpool,Home,151545,97032,Virgil van Dijk,virgil-van-dijk,D,False,,,4.0,38.0,24.0,62.0,,2.0,7.0,,,1.0,,,,,,4.0,,,,,,,,1.0,,1.0,,90.0,,,,,,7.0,,7.2,,,2.0,,3.0,,,,7.0,,45.0,24.0,69.0,3,2.0,78.0,,,,1.0
2021-22,9576357,36,14,Liverpool,Home,262911,122798,Andy Robertson,andy-robertson,D,False,3.0,,2.0,37.0,9.0,43.0,,1.0,3.0,,,,2.0,,,,3.0,3.0,,,1.0,,,,,,,3.0,,64.0,,1.0,,,,10.0,,7.1,,,,,1.0,,7.0,,4.0,,46.0,9.0,48.0,0,2.0,67.0,1.0,,,2.0
2021-22,9576357,36,14,Liverpool,Home,318927,171287,Joe Gomez,joe-gomez,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576357,36,14,Liverpool,Home,786259,214285,Kostas Tsimikas,kostas-tsimikas,D,True,1.0,,,11.0,4.0,14.0,,1.0,4.0,,,,,,,,1.0,2.0,,,1.0,,,,,,,1.0,,26.0,,,,,,14.0,,6.8,,,,,,,11.0,,1.0,,23.0,6.0,18.0,0,1.0,32.0,,,,
2021-22,9576357,36,14,Liverpool,Home,795064,169187,Trent Alexander-Arnold,trent-alexander-arnold,D,False,5.0,,5.0,52.0,14.0,61.0,,,5.0,,,3.0,1.0,,,2.0,4.0,4.0,,,1.0,,,,,,1.0,1.0,,90.0,,,,,,34.0,,7.3,,,1.0,,1.0,,21.0,,10.0,,79.0,16.0,74.0,4,4.0,121.0,1.0,,,2.0
2021-22,9576357,36,14,Liverpool,Home,826215,204716,Ibrahima Konaté,ibrahima-konate,D,False,,,1.0,38.0,24.0,62.0,3.0,3.0,6.0,,,,2.0,,,,6.0,5.0,,,1.0,,,,,,1.0,,,90.0,,,,,,6.0,,6.7,,,1.0,,3.0,,,,3.0,,42.0,26.0,68.0,1,2.0,81.0,,,,1.0
2021-22,9576430,37,14,Liverpool,Away,51501,60914,Joël Matip,joel-matip,D,False,,,3.0,37.0,50.0,87.0,2.0,1.0,8.0,,,,1.0,,,,3.0,1.0,,,,,1.0,,,,3.0,,,90.0,1.0,,,,,5.0,,7.4,,,,,1.0,,,,5.0,,39.0,52.0,91.0,1,,101.0,1.0,,,
2021-22,9576430,37,14,Liverpool,Away,262911,122798,Andy Robertson,andy-robertson,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576430,37,14,Liverpool,Away,318927,171287,Joe Gomez,joe-gomez,D,False,1.0,,1.0,29.0,11.0,39.0,,,2.0,,,,,,,,1.0,2.0,,,,,,,,,,,,45.0,,,,,,10.0,,6.7,,,,,,1.0,5.0,,2.0,,35.0,12.0,42.0,0,2.0,57.0,1.0,,,1.0
2021-22,9576430,37,14,Liverpool,Away,786259,214285,Kostas Tsimikas,kostas-tsimikas,D,False,3.0,,1.0,47.0,30.0,74.0,1.0,2.0,5.0,,,1.0,,,,,1.0,5.0,,,,,,,,,,4.0,,90.0,,,,,,21.0,,7.6,,,,,2.0,,16.0,,3.0,,62.0,34.0,80.0,1,3.0,119.0,1.0,,,1.0
2021-22,9576430,37,14,Liverpool,Away,826215,204716,Ibrahima Konaté,ibrahima-konate,D,False,,,1.0,30.0,50.0,80.0,2.0,5.0,10.0,,,,,,,1.0,4.0,8.0,,,1.0,,,,,,2.0,,,90.0,,1.0,,,,10.0,,7.2,,,1.0,,4.0,1.0,,,2.0,,34.0,54.0,88.0,1,1.0,103.0,1.0,1.0,1.0,1.0
2021-22,9576430,37,14,Liverpool,Away,902091,219937,Rhys Williams,rhys-williams,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576299,38,14,Liverpool,Home,51501,60914,Joël Matip,joel-matip,D,False,,,3.0,21.0,37.0,58.0,,6.0,11.0,2.0,,,1.0,,,,2.0,10.0,,,1.0,1.0,,,,,2.0,2.0,,90.0,1.0,,,,,7.0,,8.3,,,2.0,,2.0,,,,3.0,,26.0,38.0,64.0,3,4.0,77.0,1.0,,,4.0
2021-22,9576299,38,14,Liverpool,Home,151545,97032,Virgil van Dijk,virgil-van-dijk,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576299,38,14,Liverpool,Home,262911,122798,Andy Robertson,andy-robertson,D,False,2.0,,4.0,56.0,29.0,83.0,,,4.0,,,,,,,1.0,1.0,4.0,,,,,1.0,,,,,,,90.0,1.0,,,,,14.0,,8.0,,,1.0,,1.0,1.0,7.0,,6.0,,65.0,30.0,88.0,2,3.0,118.0,2.0,,1.0,1.0
2021-22,9576299,38,14,Liverpool,Home,786259,214285,Kostas Tsimikas,kostas-tsimikas,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576299,38,14,Liverpool,Home,795064,169187,Trent Alexander-Arnold,trent-alexander-arnold,D,False,5.0,,6.0,41.0,11.0,47.0,,,8.0,,,1.0,,,,2.0,3.0,2.0,,,,,,,,,1.0,6.0,,90.0,1.0,,,,,24.0,,7.7,,,1.0,,,3.0,10.0,,13.0,2.0,55.0,15.0,60.0,3,,94.0,1.0,,2.0,
