season,matchId,gameweek,team_id,team,venue,playerId,pl_id,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltyMiss,penaltySave,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2021-22,9576338,30,21,West_Ham_United,Away,856714,204480,Declan Rice,declan-rice,M,False,,,7.0,44.0,36.0,80.0,,,10.0,,,,,,,,1.0,,,,,,,,,1.0,,,90.0,,,,,,,,,5.0,,6.9,,,,1.0,,,,8.0,,47.0,38.0,85.0,0,1.0,89.0,,,,
2021-22,9576338,30,21,West_Ham_United,Away,914412,222018,Ben Johnson,ben-johnson,D,False,,,3.0,20.0,26.0,46.0,1.0,2.0,5.0,,,,,,,1.0,3.0,,,,,,,,,,,,90.0,,,,,,,,,12.0,,6.4,,,,3.0,,,,6.0,,27.0,28.0,55.0,0,,68.0,3.0,1.0,,
2021-22,9576338,30,21,West_Ham_United,Away,1142344,496228,Sonny Perkins,sonny-perkins,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576239,31,21,West_Ham_United,Home,9741,18073,Mark Noble,mark-noble,M,True,,,,17.0,10.0,27.0,,,1.0,,,,,,1.0,1.0,1.0,,,,,,,,,,,,20.0,,,,,,,,,2.0,,6.6,,,,,,,,,,18.0,10.0,28.0,0,1.0,30.0,,,,
2021-22,9576239,31,21,West_Ham_United,Home,15479,37096,Łukasz Fabiański,ukasz-fabianski,G,False,,,,,11.0,11.0,,1.0,6.0,,,,,,,,1.0,,,,,,-0.499,1.0,,,,,90.0,,,,,,,,,7.0,1.0,6.5,,1.0,,1.0,,,,7.0,,6.0,12.0,18.0,0,,27.0,,,,
2021-22,9576239,31,21,West_Ham_United,Home,41116,56377,Andriy Yarmolenko,andriy-yarmolenko,M,True,,,,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,8.0,,,,,,,,,2.0,,6.5,,,,,,1.0,,,,2.0,1.0,2.0,0,,4.0,1.0,,,
2021-22,9576239,31,21,West_Ham_United,Home,43443,55459,Aaron Cresswell,aaron-cresswell,D,False,,,7.0,30.0,30.0,60.0,,,7.0,,,,,,,,,,,,,1.0,,,,,,,90.0,1.0,,,,,,,,16.0,,7.3,,,1.0,,,3.0,,13.0,,42.0,32.0,71.0,2,,84.0,1.0,,,
2021-22,9576239,31,21,West_Ham_United,Home,47772,57531,Michail Antonio,michail-antonio,F,False,,,1.0,8.0,6.0,14.0,2.0,2.0,2.0,,2.0,1.0,1.0,,1.0,8.0,13.0,,,2.0,,,,,,,3.0,,90.0,1.0,,,,,,,,13.0,,6.6,,,1.0,,8.0,,,1.0,,12.0,7.0,19.0,3,,43.0,5.0,5.0,6.0,
2021-22,9576239,31,21,West_Ham_United,Home,50027,60232,Craig Dawson,craig-dawson,D,False,,,4.0,12.0,35.0,47.0,2.0,2.0,4.0,,,,,,,5.0,4.0,,,3.0,,,,,,,,,90.0,,1.0,,,,,,,10.0,,6.7,,,,4.0,,,,9.0,,17.0,40.0,57.0,0,1.0,66.0,,1.0,,1.0
2021-22,9576239,31,21,West_Ham_United,Home,96531,84182,Alphonse Aréola,alphonse-areola,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576239,31,21,West_Ham_United,Home,106920,81012,Ryan Fredericks,ryan-fredericks,D,False,1.0,,1.0,14.0,14.0,27.0,,1.0,4.0,,,,,,,1.0,4.0,,,1.0,,,,,,,1.0,,90.0,,1.0,,,,,,,11.0,,6.9,,,,2.0,,2.0,,5.0,,20.0,18.0,36.0,0,2.0,50.0,1.0,1.0,,2.0
2021-22,9576239,31,21,West_Ham_United,Home,138024,164555,Vladimír Coufal,vladimir-coufal,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576239,31,21,West_Ham_United,Home,139227,103192,Kurt Zouma,kurt-zouma,D,False,,,1.0,12.0,46.0,58.0,,3.0,2.0,,,,1.0,,,2.0,4.0,,,1.0,,,,,,1.0,,,90.0,,1.0,,,,,,,7.0,,6.8,,,,6.0,,,,4.0,,14.0,51.0,65.0,0,,76.0,,1.0,,
2021-22,9576239,31,21,West_Ham_United,Home,174975,105717,Arthur Masuaku,arthur-masuaku,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576239,31,21,West_Ham_United,Home,354808,172841,Saïd Benrahma,said-benrahma,M,False,,,,19.0,14.0,33.0,,,10.0,1.0,,,2.0,,1.0,4.0,3.0,,,,,,,,,,1.0,,82.0,1.0,,,,,,,,16.0,,7.2,,,1.0,1.0,1.0,2.0,,1.0,,28.0,17.0,43.0,2,2.0,58.0,1.0,1.0,,1.0
2021-22,9576239,31,21,West_Ham_United,Home,357596,180151,Nikola Vlašić,nikola-vlasic,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576239,31,21,West_Ham_United,Home,552884,178186,Jarrod Bowen,jarrod-bowen,M,False,,,2.0,13.0,1.0,14.0,3.0,,1.0,,,,,,1.0,5.0,2.0,,,1.0,,1.0,,,,,1.0,,70.0,2.0,,,,,,,,6.0,,7.3,,,,,,,,3.0,,17.0,1.0,18.0,2,1.0,25.0,1.0,1.0,,
2021-22,9576239,31,21,West_Ham_United,Home,799041,215439,Tomáš Souček,tomas-soucek,M,False,,,2.0,17.0,21.0,38.0,7.0,9.0,4.0,,,,1.0,,1.0,9.0,11.0,,,,,,,,,,,,90.0,,,,,,,,,13.0,,6.7,,,,3.0,,,,5.0,1.0,23.0,26.0,49.0,0,2.0,60.0,1.0,,,
2021-22,9576239,31,21,West_Ham_United,Home,816763,217593,Pablo Fornals,pablo-fornals,M,False,,,,17.0,12.0,29.0,,1.0,7.0,1.0,,1.0,,,,2.0,3.0,,,1.0,,,,,,,1.0,,90.0,,,,,,,,,15.0,,6.9,,,1.0,1.0,1.0,3.0,,2.0,,23.0,17.0,37.0,2,1.0,50.0,2.0,1.0,,
2021-22,9576239,31,21,West_Ham_United,Home,825719,219924,Issa Diop,issa-diop,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576239,31,21,West_Ham_United,Home,825740,195728,Alex Král,alex-kral,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576239,31,21,West_Ham_United,Home,856714,204480,Declan Rice,declan-rice,M,False,1.0,,4.0,43.0,39.0,81.0,1.0,,8.0,,,,1.0,,,2.0,1.0,,,,,,,,,3.0,1.0,,90.0,,2.0,,,,,,,9.0,,7.2,,,,,,2.0,,6.0,,48.0,40.0,86.0,0,1.0,99.0,3.0,,,1.0
2021-22,9576239,31,21,West_Ham_United,Home,934228,220684,Aji Alese,aji-alese,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576244,32,21,West_Ham_United,Away,15479,37096,Łukasz Fabiański,ukasz-fabianski,G,False,,,7.0,4.0,12.0,16.0,,1.0,12.0,,,,,,,,1.0,,,,,,-0.2895,,,,,,90.0,,,,,,,,,10.0,1.0,7.2,3.0,5.0,,2.0,,,,17.0,,13.0,13.0,26.0,0,,42.0,,,,
2021-22,9576244,32,21,West_Ham_United,Away,41116,56377,Andriy Yarmolenko,andriy-yarmolenko,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576244,32,21,West_Ham_United,Away,43443,55459,Aaron Cresswell,aaron-cresswell,D,False,1.0,,3.0,18.0,23.0,40.0,2.0,2.0,4.0,,,,,,,2.0,3.0,,,,,,,,,2.0,1.0,,90.0,,1.0,,,,,,,7.0,,7.0,,,1.0,3.0,,3.0,,6.0,,23.0,25.0,45.0,1,1.0,66.0,,,,
2021-22,9576244,32,21,West_Ham_United,Away,47772,57531,Michail Antonio,michail-antonio,F,False,,,,6.0,7.0,13.0,3.0,3.0,1.0,,,,,,,7.0,3.0,,,2.0,,,,,,,,,66.0,,,,,,,,,10.0,,6.3,,,,1.0,2.0,2.0,,,1.0,13.0,7.0,18.0,0,,26.0,1.0,,,
2021-22,9576244,32,21,West_Ham_United,Away,50027,60232,Craig Dawson,craig-dawson,D,False,,,2.0,19.0,37.0,56.0,1.0,1.0,4.0,,,,,,,2.0,2.0,,,1.0,,,,,,1.0,,,90.0,,,,,,,,,15.0,,6.4,,,,6.0,,,,12.0,,30.0,40.0,70.0,0,1.0,80.0,,,,1.0
2021-22,9576244,32,21,West_Ham_United,Away,96531,84182,Alphonse Aréola,alphonse-areola,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576244,32,21,West_Ham_United,Away,106920,81012,Ryan Fredericks,ryan-fredericks,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576244,32,21,West_Ham_United,Away,138024,164555,Vladimír Coufal,vladimir-coufal,D,False,1.0,,1.0,35.0,25.0,59.0,1.0,,7.0,,,,,,,2.0,5.0,,,1.0,,,,,,,1.0,,90.0,,,,,,,,,15.0,,7.1,,,,4.0,2.0,3.0,,1.0,,45.0,28.0,70.0,0,3.0,90.0,1.0,,2.0,2.0
2021-22,9576244,32,21,West_Ham_United,Away,139227,103192,Kurt Zouma,kurt-zouma,D,False,,,,3.0,6.0,9.0,1.0,1.0,1.0,,,,,,,1.0,2.0,,,,,,,,,,,,29.0,,,,,,,,,,,6.8,,,,6.0,,,,,,3.0,6.0,9.0,0,,17.0,,1.0,,
2021-22,9576244,32,21,West_Ham_United,Away,174975,105717,Arthur Masuaku,arthur-masuaku,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576244,32,21,West_Ham_United,Away,220315,86934,Manuel Lanzini,manuel-lanzini,M,False,,,,22.0,18.0,40.0,,,4.0,,,,,,1.0,1.0,,,,1.0,,,,,,,,,57.0,,,,,,,,,6.0,,6.4,,,,,,,,,,26.0,18.0,44.0,0,,47.0,,,,
2021-22,9576244,32,21,West_Ham_United,Away,354808,172841,Saïd Benrahma,said-benrahma,M,True,,,,8.0,,8.0,,,1.0,,,1.0,1.0,,,7.0,3.0,,,1.0,,,,,,1.0,,,33.0,,,,,,,,,9.0,,6.2,,,,1.0,8.0,1.0,,,,10.0,,9.0,1,,24.0,2.0,,3.0,
2021-22,9576244,32,21,West_Ham_United,Away,357596,180151,Nikola Vlašić,nikola-vlasic,M,True,,,,2.0,3.0,5.0,1.0,,1.0,,,,,,1.0,2.0,1.0,,,,,,,,,1.0,,,24.0,,,,,,,,,3.0,,6.5,,,,,,,,,,4.0,3.0,7.0,0,,12.0,,1.0,,
2021-22,9576244,32,21,West_Ham_United,Away,552884,178186,Jarrod Bowen,jarrod-bowen,M,False,,,1.0,8.0,5.0,13.0,,1.0,1.0,,,,,,,1.0,1.0,,,,,,,,,,1.0,,90.0,,,,,,,,,8.0,,6.4,,,,,1.0,1.0,,2.0,,11.0,7.0,17.0,0,,22.0,2.0,,,
2021-22,9576244,32,21,West_Ham_United,Away,799041,215439,Tomáš Souček,tomas-soucek,M,False,,,3.0,17.0,26.0,43.0,1.0,2.0,3.0,,,,,,,1.0,3.0,,,,,,,,,,,,90.0,1.0,,,,,,,,14.0,,6.7,,,,2.0,1.0,2.0,,5.0,,24.0,30.0,52.0,1,,63.0,3.0,,1.0,
2021-22,9576244,32,21,West_Ham_United,Away,816763,217593,Pablo Fornals,pablo-fornals,M,False,1.0,,3.0,23.0,18.0,40.0,1.0,1.0,6.0,,,,,,,1.0,3.0,,,,,,,,,1.0,1.0,,90.0,,,,,,,,,19.0,,7.0,,,,2.0,,6.0,,7.0,,37.0,21.0,52.0,0,2.0,70.0,2.0,,,
2021-22,9576244,32,21,West_Ham_United,Away,825719,219924,Issa Diop,issa-diop,D,True,,,1.0,5.0,28.0,33.0,2.0,,7.0,,,,,,,2.0,1.0,,,,,,,,,,,,61.0,,3.0,,,,,,,3.0,,6.9,,,,4.0,,,,2.0,1.0,6.0,30.0,36.0,0,1.0,46.0,,,,
2021-22,9576244,32,21,West_Ham_United,Away,825740,195728,Alex Král,alex-kral,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576244,32,21,West_Ham_United,Away,856714,204480,Declan Rice,declan-rice,M,False,,,5.0,44.0,36.0,80.0,2.0,1.0,7.0,,,,,,1.0,3.0,5.0,,,,,,,,,4.0,,,90.0,,1.0,,,,,,,8.0,,7.5,,,2.0,2.0,2.0,1.0,,7.0,,50.0,36.0,85.0,2,2.0,104.0,,,2.0,1.0
2021-22,9576244,32,21,West_Ham_United,Away,914412,222018,Ben Johnson,ben-johnson,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576303,33,21,West_Ham_United,Home,9741,18073,Mark Noble,mark-noble,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576303,33,21,West_Ham_United,Home,15479,37096,Łukasz Fabiański,ukasz-fabianski,G,False,,,3.0,,11.0,11.0,,,5.0,,,,,,,1.0,,,,1.0,,,-0.1172,,,,,,90.0,,,,1.0,1.0,,,,4.0,1.0,6.0,,,,1.0,,,,7.0,,4.0,11.0,15.0,0,,22.0,,,,
2021-22,9576303,33,21,West_Ham_United,Home,41116,56377,Andriy Yarmolenko,andriy-yarmolenko,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576303,33,21,West_Ham_United,Home,43443,55459,Aaron Cresswell,aaron-cresswell,D,False,1.0,,3.0,28.0,32.0,59.0,,1.0,8.0,,,,,,1.0,1.0,4.0,,,,,,,,,1.0,1.0,,90.0,1.0,,,,,,,,20.0,,7.2,,,,3.0,,7.0,,8.0,,41.0,35.0,69.0,1,1.0,102.0,1.0,2.0,,
2021-22,9576303,33,21,West_Ham_United,Home,47772,57531,Michail Antonio,michail-antonio,F,False,,,1.0,8.0,,8.0,1.0,1.0,,,1.0,2.0,,,4.0,5.0,5.0,,,,,,,,,,,,90.0,3.0,,,,,,,,9.0,,6.9,,,2.0,,3.0,2.0,,1.0,,12.0,,10.0,7,,29.0,1.0,1.0,3.0,
2021-22,9576303,33,21,West_Ham_United,Home,50027,60232,Craig Dawson,craig-dawson,D,False,,,6.0,16.0,24.0,40.0,,3.0,3.0,,,,,,,2.0,4.0,,,2.0,,,,,,,,,90.0,,,,,,,,,10.0,,6.7,,,,5.0,,,,11.0,,21.0,29.0,50.0,0,1.0,58.0,,,,1.0
2021-22,9576303,33,21,West_Ham_United,Home,96531,84182,Alphonse Aréola,alphonse-areola,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576303,33,21,West_Ham_United,Home,106920,81012,Ryan Fredericks,ryan-fredericks,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576303,33,21,West_Ham_United,Home,138024,164555,Vladimír Coufal,vladimir-coufal,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576303,33,21,West_Ham_United,Home,174975,105717,Arthur Masuaku,arthur-masuaku,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576303,33,21,West_Ham_United,Home,220315,86934,Manuel Lanzini,manuel-lanzini,M,False,,,1.0,41.0,15.0,56.0,1.0,,3.0,1.0,,,,,,2.0,2.0,,,1.0,1.0,,,,,,3.0,,79.0,,,,,,,,,6.0,,7.4,,,,,1.0,2.0,,1.0,,45.0,16.0,59.0,0,,64.0,1.0,1.0,1.0,
2021-22,9576303,33,21,West_Ham_United,Home,354808,172841,Saïd Benrahma,said-benrahma,M,True,,,,11.0,4.0,15.0,,,3.0,,1.0,,,,,,2.0,,,,,,,,,,1.0,,25.0,1.0,,,,,,,,7.0,,6.6,,,1.0,,2.0,4.0,,1.0,,17.0,5.0,18.0,2,,26.0,,,2.0,
2021-22,9576303,33,21,West_Ham_United,Home,357596,180151,Nikola Vlašić,nikola-vlasic,M,False,1.0,,,16.0,5.0,20.0,1.0,,2.0,,,1.0,,,1.0,4.0,4.0,,,2.0,,,,,,,2.0,,65.0,,,,,,,,,10.0,,6.6,,,,,,3.0,,,,22.0,5.0,24.0,1,,36.0,3.0,4.0,,
2021-22,9576303,33,21,West_Ham_United,Home,552884,178186,Jarrod Bowen,jarrod-bowen,M,False,,,2.0,9.0,5.0,14.0,1.0,,7.0,1.0,,1.0,,,2.0,3.0,,,,,,,,,,1.0,1.0,,90.0,1.0,,,,,,,,15.0,,6.9,,,1.0,,,6.0,,3.0,,19.0,6.0,19.0,3,,37.0,2.0,,,
2021-22,9576303,33,21,West_Ham_United,Home,799041,215439,Tomáš Souček,tomas-soucek,M,False,,,4.0,16.0,16.0,32.0,7.0,3.0,7.0,,,,1.0,,1.0,9.0,5.0,,,,,1.0,,,,2.0,1.0,,90.0,1.0,,,,,,,,8.0,,7.5,,,1.0,4.0,,,,5.0,1.0,18.0,21.0,39.0,2,2.0,53.0,,,,
2021-22,9576303,33,21,West_Ham_United,Home,816763,217593,Pablo Fornals,pablo-fornals,M,True,2.0,,2.0,12.0,4.0,14.0,,,1.0,,,,,,,1.0,,,,1.0,,,,,,,1.0,,11.0,,,,,,,,,5.0,,7.0,,,,,,3.0,,2.0,,16.0,4.0,17.0,0,,22.0,1.0,,,
2021-22,9576303,33,21,West_Ham_United,Home,825719,219924,Issa Diop,issa-diop,D,False,,,,15.0,51.0,66.0,3.0,3.0,1.0,,,,1.0,,,5.0,4.0,,,1.0,,,,,,1.0,,,90.0,1.0,2.0,,,,,,,13.0,,7.0,,,,5.0,,,,5.0,,20.0,59.0,79.0,1,,93.0,,1.0,,
2021-22,9576303,33,21,West_Ham_United,Home,825740,195728,Alex Král,alex-kral,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576303,33,21,West_Ham_United,Home,856714,204480,Declan Rice,declan-rice,M,False,,,3.0,36.0,28.0,64.0,,3.0,3.0,,,1.0,,,1.0,3.0,6.0,,,1.0,,,,,,,3.0,,90.0,,,,,,,,,8.0,,7.0,,,1.0,1.0,3.0,1.0,,4.0,,39.0,28.0,66.0,2,,81.0,3.0,1.0,2.0,
2021-22,9576303,33,21,West_Ham_United,Home,914412,222018,Ben Johnson,ben-johnson,D,False,4.0,,1.0,16.0,17.0,29.0,1.0,1.0,2.0,,,,,,,1.0,3.0,,,,,,,,,1.0,3.0,,90.0,,,,,,,,,18.0,,7.4,,,2.0,4.0,,9.0,,6.0,,29.0,20.0,40.0,2,2.0,77.0,,,,
2021-22,9576443,34,21,West_Ham_United,Away,9741,18073,Mark Noble,mark-noble,M,False,,,,14.0,12.0,26.0,,1.0,6.0,,,,3.0,,1.0,6.0,6.0,,,2.0,,,,,,1.0,,,62.0,,1.0,,,,,,,8.0,,6.8,,,,,1.0,,,1.0,,17.0,15.0,32.0,0,4.0,44.0,,,1.0,2.0
2021-22,9576443,34,21,West_Ham_United,Away,15479,37096,Łukasz Fabiański,ukasz-fabianski,G,False,,,5.0,2.0,14.0,16.0,,,11.0,,,,,,,,,,,,,,1.0141,1.0,,,,,90.0,,,,,1.0,,1.0,,16.0,,7.5,2.0,4.0,,,,,,21.0,,18.0,14.0,32.0,0,,43.0,,,,
2021-22,9576443,34,21,West_Ham_United,Away,41116,56377,Andriy Yarmolenko,andriy-yarmolenko,M,False,,,,7.0,3.0,10.0,3.0,1.0,,,1.0,,1.0,,,5.0,4.0,,,,,,,,,,1.0,,73.0,2.0,,,,,,,,9.0,,6.6,,,1.0,,2.0,,,1.0,2.0,10.0,6.0,16.0,3,,26.0,1.0,2.0,1.0,
2021-22,9576443,34,21,West_Ham_United,Away,43443,55459,Aaron Cresswell,aaron-cresswell,D,False,,,2.0,14.0,24.0,38.0,1.0,,4.0,,,,,,,1.0,1.0,,,,,,,,,1.0,,,90.0,,1.0,,,,,,,12.0,,6.9,,,,1.0,,3.0,,6.0,,19.0,30.0,46.0,0,1.0,60.0,,,,1.0
2021-22,9576443,34,21,West_Ham_United,Away,47772,57531,Michail Antonio,michail-antonio,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576443,34,21,West_Ham_United,Away,50027,60232,Craig Dawson,craig-dawson,D,False,,,4.0,3.0,19.0,22.0,,1.0,,,,,,,,2.0,1.0,,,2.0,,,,,,,,,86.0,,7.0,,1.0,,,,,5.0,,7.3,,,,7.0,,,,8.0,,8.0,19.0,27.0,0,,44.0,,,,
2021-22,9576443,34,21,West_Ham_United,Away,96531,84182,Alphonse Aréola,alphonse-areola,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576443,34,21,West_Ham_United,Away,106920,81012,Ryan Fredericks,ryan-fredericks,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576443,34,21,West_Ham_United,Away,138024,164555,Vladimír Coufal,vladimir-coufal,D,False,,,,9.0,7.0,16.0,,2.0,5.0,,,,,,,1.0,3.0,,,1.0,,,,,,1.0,,,90.0,,,,,,,,,20.0,,6.7,,,,4.0,,3.0,,3.0,,20.0,11.0,28.0,0,,50.0,,1.0,,
2021-22,9576443,34,21,West_Ham_United,Away,174975,105717,Arthur Masuaku,arthur-masuaku,D,False,,,,14.0,14.0,28.0,,2.0,11.0,,,1.0,,,4.0,5.0,5.0,,,1.0,,,,,,,,,90.0,,,,,,,,,12.0,,6.4,,,,2.0,,2.0,,3.0,,19.0,17.0,34.0,1,2.0,54.0,,1.0,,2.0
2021-22,9576443,34,21,West_Ham_United,Away,220315,86934,Manuel Lanzini,manuel-lanzini,M,True,,,,1.0,2.0,3.0,,,,,,,,,,1.0,,,,,,,,,,,,,12.0,,,,,,,,,3.0,,6.1,,,,,1.0,,,1.0,,2.0,2.0,4.0,0,,6.0,1.0,,,
2021-22,9576443,34,21,West_Ham_United,Away,354808,172841,Saïd Benrahma,said-benrahma,M,False,,,,15.0,4.0,19.0,1.0,,3.0,,,,1.0,,,3.0,3.0,,,2.0,,,,,,,,,78.0,,,,,,,,,11.0,,6.8,,,1.0,,1.0,1.0,,1.0,,19.0,5.0,23.0,1,2.0,37.0,6.0,,1.0,1.0
2021-22,9576443,34,21,West_Ham_United,Away,357596,180151,Nikola Vlašić,nikola-vlasic,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576443,34,21,West_Ham_United,Away,552884,178186,Jarrod Bowen,jarrod-bowen,M,True,,,,1.0,1.0,2.0,,,1.0,,,,,,2.0,2.0,,,,,,,,,,,,,17.0,,,,,,,,,4.0,,6.4,,,,1.0,,,,,,2.0,1.0,3.0,0,,8.0,1.0,,,
2021-22,9576443,34,21,West_Ham_United,Away,799041,215439,Tomáš Souček,tomas-soucek,M,False,,,2.0,11.0,11.0,22.0,2.0,2.0,8.0,,,1.0,1.0,,1.0,5.0,6.0,,,1.0,,,,,,1.0,,,90.0,,1.0,,,,,,,10.0,,7.0,,,,4.0,,,,4.0,,14.0,16.0,30.0,1,3.0,46.0,1.0,2.0,,3.0
2021-22,9576443,34,21,West_Ham_United,Away,816763,217593,Pablo Fornals,pablo-fornals,M,False,,,1.0,21.0,12.0,33.0,2.0,,7.0,,,,3.0,,,5.0,3.0,,,,,,,,,,2.0,,90.0,,,,,,,,,12.0,,6.8,,,,,,1.0,,2.0,,27.0,16.0,42.0,0,,52.0,2.0,3.0,,
2021-22,9576443,34,21,West_Ham_United,Away,825740,195728,Alex Král,alex-kral,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576443,34,21,West_Ham_United,Away,856714,204480,Declan Rice,declan-rice,M,True,,,,3.0,9.0,12.0,,,1.0,,,,1.0,,,2.0,1.0,,,,,,,,,,,,28.0,,,,,,,,,2.0,,6.4,,,,1.0,1.0,,,,,4.0,9.0,13.0,0,,17.0,,1.0,,
2021-22,9576443,34,21,West_Ham_United,Away,914412,222018,Ben Johnson,ben-johnson,D,False,,,,5.0,12.0,17.0,1.0,1.0,3.0,,,,,,,1.0,4.0,,,,,,,,,1.0,,,90.0,,1.0,,,,,,,8.0,,6.9,,,,5.0,1.0,,,7.0,,10.0,14.0,24.0,0,2.0,36.0,1.0,,1.0,1.0
2021-22,9576443,34,21,West_Ham_United,Away,934228,220684,Aji Alese,aji-alese,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576429,35,21,West_Ham_United,Home,9741,18073,Mark Noble,mark-noble,M,False,,,4.0,37.0,28.0,65.0,1.0,,8.0,,,,1.0,,1.0,3.0,6.0,,,,,,,,,,,,77.0,,,,,,,,,6.0,,7.1,,,,1.0,2.0,1.0,,4.0,,41.0,29.0,69.0,0,3.0,81.0,,1.0,2.0,
2021-22,9576429,35,21,West_Ham_United,Home,15479,37096,Łukasz Fabiański,ukasz-fabianski,G,False,,,6.0,4.0,20.0,24.0,,1.0,8.0,,,,,,,,1.0,,,,,,-0.2639,2.0,,,,,90.0,,,,,,,,,8.0,,7.2,2.0,5.0,,,,,,14.0,,8.0,24.0,32.0,0,,46.0,,1.0,,
2021-22,9576429,35,21,West_Ham_United,Home,41116,56377,Andriy Yarmolenko,andriy-yarmolenko,M,True,,,,4.0,,4.0,,,,,,,,,,,1.0,,,,,,,,,,,,9.0,,,,,,,,,,,6.6,,,,,,,,,1.0,4.0,,4.0,0,1.0,5.0,,,,1.0
