season,matchId,gameweek,team_id,team,venue,playerId,pl_id,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,penaltyConceded,penaltyFaced,penaltyMiss,penaltySave,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2016-17,7090172,14,21,West_Ham_United,Home,46799,59779,Pedro Obiang,pedro-obiang,M,False,,,4.0,28.0,13.0,41.0,,1.0,5.0,,,1.0,4.0,,,2.0,7.0,5.0,,,1.0,,,,,3.0,,,90.0,,1.0,,,,,,9.0,,6.4,,,1.0,1.0,1.0,,,6.0,,34.0,14.0,48.0,2,2.0,62.0,,1.0,1.0,2.0
2016-17,7090172,14,21,West_Ham_United,Home,48077,,Simone Zaza,simone-zaza,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090172,14,21,West_Ham_United,Home,50539,60706,Adrián,adrian,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090172,14,21,West_Ham_United,Home,174975,105717,Arthur Masuaku,arthur-masuaku,D,False,1.0,,1.0,32.0,16.0,47.0,1.0,1.0,5.0,,,,2.0,,,,4.0,7.0,,,1.0,,,,,3.0,,,90.0,,,,,,,,18.0,,7.1,,,,5.0,1.0,4.0,,2.0,,38.0,22.0,56.0,0,4.0,91.0,1.0,1.0,1.0,4.0
2016-17,7090172,14,21,West_Ham_United,Home,220315,86934,Manuel Lanzini,manuel-lanzini,M,False,,,1.0,43.0,17.0,60.0,,,8.0,,,,2.0,,,1.0,4.0,,,,,,,,,2.0,2.0,,90.0,1.0,,,,,,,16.0,,6.9,,,,,1.0,1.0,,2.0,,55.0,19.0,73.0,1,,82.0,,,,
2016-17,7090172,14,21,West_Ham_United,Home,330099,163526,Edimilson Fernandes,edimilson-fernandes,M,False,,,1.0,18.0,5.0,23.0,1.0,1.0,6.0,,,,1.0,,,1.0,5.0,2.0,,,1.0,,,,,3.0,1.0,,63.0,,,,,,,,7.0,,6.7,,,,,1.0,,,2.0,,20.0,6.0,26.0,0,,38.0,2.0,1.0,,
2016-17,7090172,14,21,West_Ham_United,Home,353224,176296,Ashley Fletcher,ashley-fletcher,F,False,1.0,,,18.0,3.0,20.0,12.0,3.0,4.0,,,,1.0,,,,16.0,7.0,,,3.0,,,,,,1.0,,90.0,1.0,,,,,,,7.0,,6.7,,,1.0,1.0,2.0,3.0,,,,22.0,3.0,22.0,2,1.0,35.0,2.0,2.0,1.0,
2016-17,7090141,15,21,West_Ham_United,Away,9741,18073,Mark Noble,mark-noble,M,False,,,4.0,10.0,11.0,21.0,1.0,,8.0,,,,3.0,,,,5.0,2.0,,,1.0,,,,,2.0,,,90.0,,1.0,,,,,,11.0,,6.9,,,,1.0,1.0,4.0,,5.0,,16.0,14.0,26.0,0,,42.0,1.0,1.0,1.0,
2016-17,7090141,15,21,West_Ham_United,Away,13060,32259,Darren Randolph,darren-randolph,G,False,,2.0,14.0,12.0,4.0,16.0,,,13.0,,,,,,,,,,1.0,,,,,5.0,,,,,90.0,,,,,,,,19.0,1.0,6.1,,1.0,,1.0,,,2.0,33.0,,31.0,4.0,35.0,0,,50.0,,,,
2016-17,7090141,15,21,West_Ham_United,Away,14120,48717,Winston Reid,winston-reid,D,False,,,2.0,3.0,6.0,9.0,2.0,2.0,6.0,,,,,,,,2.0,5.0,,,1.0,,,,,2.0,2.0,,90.0,,3.0,,,,,,10.0,,7.6,,,,15.0,,,,8.0,,11.0,8.0,19.0,0,1.0,43.0,,2.0,,
2016-17,7090141,15,21,West_Ham_United,Away,14216,37901,Dimitri Payet,dimitri-payet,M,False,,,1.0,16.0,11.0,27.0,,,6.0,,,,1.0,,,1.0,5.0,3.0,,,1.0,,1.0,,,,1.0,,90.0,1.0,,,,,,,22.0,,7.2,,,1.0,1.0,3.0,5.0,,3.0,,29.0,13.0,37.0,2,2.0,57.0,4.0,,1.0,2.0
2016-17,7090141,15,21,West_Ham_United,Away,18998,40142,Andy Carroll,andy-carroll,F,True,,,,4.0,1.0,5.0,2.0,4.0,,,,,,,,,3.0,4.0,,,1.0,,,,,,,,27.0,,,,,,,,7.0,,6.6,,,,2.0,,,,1.0,,9.0,2.0,11.0,0,,15.0,1.0,,,
2016-17,7090141,15,21,West_Ham_United,Away,21164,40669,Angelo Ogbonna,angelo-ogbonna,D,False,,,2.0,5.0,12.0,17.0,1.0,3.0,6.0,,,,,,,1.0,2.0,4.0,,,,,,,,1.0,,,90.0,,1.0,,,,,,15.0,,6.8,,,,3.0,,,,9.0,,12.0,19.0,31.0,0,1.0,38.0,,,,1.0
2016-17,7090141,15,21,West_Ham_United,Away,22337,43626,Håvard Nordtveit,havard-nordtveit,D,False,,,5.0,4.0,10.0,14.0,2.0,5.0,2.0,,,,,,,,2.0,5.0,,,,,,,,2.0,,,90.0,,3.0,,,,,,16.0,,7.3,,,,8.0,,,,11.0,,12.0,15.0,27.0,0,,51.0,,,,
2016-17,7090141,15,21,West_Ham_United,Away,27035,45124,André Ayew,andre-ayew,F,False,,,,8.0,,8.0,2.0,2.0,,,,1.0,,,,1.0,5.0,2.0,,,2.0,,,,,2.0,,,63.0,,,,,,,,3.0,,6.0,,,1.0,2.0,,,,,,10.0,,10.0,2,,17.0,,,,
2016-17,7090141,15,21,West_Ham_United,Away,43443,55459,Aaron Cresswell,aaron-cresswell,D,False,1.0,,3.0,8.0,13.0,20.0,,3.0,5.0,,,,,,,1.0,2.0,4.0,,,1.0,,,,,7.0,,,90.0,,,,,,,,14.0,,7.3,,,1.0,12.0,,2.0,,6.0,1.0,15.0,16.0,29.0,1,,67.0,1.0,1.0,,
2016-17,7090141,15,21,West_Ham_United,Away,46799,59779,Pedro Obiang,pedro-obiang,M,False,,,3.0,15.0,7.0,22.0,1.0,1.0,7.0,,,,2.0,,,,3.0,8.0,,,,,,,,4.0,,,90.0,,1.0,,,,,,8.0,,7.1,,,,2.0,,2.0,,4.0,,21.0,9.0,28.0,0,4.0,45.0,,3.0,,2.0
2016-17,7090141,15,21,West_Ham_United,Away,47772,57531,Michail Antonio,michail-antonio,F,False,,,,6.0,5.0,11.0,7.0,1.0,1.0,,,,1.0,,,1.0,10.0,3.0,,,,,1.0,,,,,,90.0,2.0,,,,,,,16.0,,7.0,,,,1.0,3.0,2.0,,2.0,1.0,13.0,6.0,17.0,2,,33.0,4.0,,2.0,
2016-17,7090141,15,21,West_Ham_United,Away,50539,60706,Adrián,adrian,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090141,15,21,West_Ham_United,Away,220315,86934,Manuel Lanzini,manuel-lanzini,M,False,,,,11.0,10.0,21.0,1.0,1.0,7.0,,,,,,,1.0,3.0,3.0,,,,,,,,2.0,1.0,,78.0,,,,,,,,10.0,,7.1,,,1.0,2.0,1.0,,,,,17.0,12.0,29.0,1,2.0,38.0,,,,2.0
2016-17,7090141,15,21,West_Ham_United,Away,330099,163526,Edimilson Fernandes,edimilson-fernandes,M,True,,,,3.0,1.0,4.0,,,1.0,,,,,,,,1.0,1.0,,,1.0,,,,,,,,12.0,,,,,,,,,,6.5,,,,,,,,,,3.0,1.0,4.0,0,1.0,7.0,,,,1.0
2016-17,7090141,15,21,West_Ham_United,Away,353224,176296,Ashley Fletcher,ashley-fletcher,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090141,15,21,West_Ham_United,Away,799224,,Alex Pike,alex-pike,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090141,15,21,West_Ham_United,Away,831418,195859,Marcus Browne,marcus-browne,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090141,15,21,West_Ham_United,Away,842582,216058,Domingos Quina,domingos-quina,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090165,16,21,West_Ham_United,Home,9741,18073,Mark Noble,mark-noble,M,False,,,5.0,22.0,13.0,35.0,,,2.0,,1.0,,1.0,,,,1.0,1.0,,,,,1.0,,1.0,,2.0,,89.0,2.0,,,,1.0,,,9.0,,7.6,,,1.0,,,,,7.0,,30.0,14.0,44.0,3,,50.0,,1.0,,
2016-17,7090165,16,21,West_Ham_United,Home,13060,32259,Darren Randolph,darren-randolph,G,False,,2.0,19.0,16.0,8.0,24.0,,1.0,16.0,,,,,,,,,1.0,,,,,,1.0,,1.0,,,90.0,,,,,,,,13.0,,7.5,1.0,2.0,,1.0,,,2.0,32.0,,27.0,10.0,37.0,0,,49.0,,1.0,,
2016-17,7090165,16,21,West_Ham_United,Home,14120,48717,Winston Reid,winston-reid,D,False,,,5.0,8.0,25.0,33.0,4.0,6.0,5.0,,,,1.0,,,1.0,6.0,9.0,,,1.0,,,,,2.0,,,90.0,,,,,,,1.0,9.0,,7.6,,,1.0,7.0,,,,10.0,,13.0,28.0,41.0,1,1.0,57.0,,2.0,,1.0
2016-17,7090165,16,21,West_Ham_United,Home,14216,37901,Dimitri Payet,dimitri-payet,M,False,4.0,,1.0,36.0,7.0,39.0,,,6.0,,,1.0,,,,2.0,4.0,8.0,,,,,,,,1.0,8.0,,90.0,1.0,,,,,,,12.0,,8.0,,,1.0,,5.0,6.0,,2.0,,42.0,8.0,44.0,3,,69.0,1.0,5.0,3.0,
2016-17,7090165,16,21,West_Ham_United,Home,18998,40142,Andy Carroll,andy-carroll,F,False,,,2.0,16.0,2.0,18.0,5.0,12.0,1.0,,,1.0,,,,1.0,6.0,13.0,,,2.0,,,,,,2.0,,83.0,2.0,,,,,,,13.0,,7.6,,,3.0,3.0,,,,2.0,,26.0,2.0,28.0,6,,44.0,2.0,2.0,,
2016-17,7090165,16,21,West_Ham_United,Home,21164,40669,Angelo Ogbonna,angelo-ogbonna,D,False,,,3.0,6.0,25.0,31.0,1.0,3.0,6.0,,,,,,,,3.0,5.0,,,2.0,,,,,,,,90.0,,1.0,,,,,,11.0,,7.1,,,,4.0,,,,8.0,,12.0,29.0,41.0,0,2.0,51.0,1.0,,,2.0
2016-17,7090165,16,21,West_Ham_United,Home,22337,43626,Håvard Nordtveit,havard-nordtveit,D,True,,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0,,1.0,,,,
2016-17,7090165,16,21,West_Ham_United,Home,27035,45124,André Ayew,andre-ayew,F,True,,,,4.0,,4.0,,,,,,,,,,,,2.0,,,,,,,,,,,21.0,,,,,,,,1.0,,6.8,,,1.0,,1.0,,,,,5.0,,5.0,1,1.0,9.0,,,1.0,
2016-17,7090165,16,21,West_Ham_United,Home,43443,55459,Aaron Cresswell,aaron-cresswell,D,False,1.0,,2.0,20.0,8.0,27.0,5.0,1.0,2.0,,,1.0,,,,1.0,7.0,1.0,,,1.0,,,,,,,,90.0,,,,,,,,17.0,,6.4,,,,4.0,1.0,3.0,,7.0,,28.0,13.0,38.0,1,,59.0,,,,
2016-17,7090165,16,21,West_Ham_United,Home,45944,55037,Cheikhou Kouyaté,cheikhou-kouyate,M,False,,,1.0,15.0,17.0,32.0,6.0,5.0,3.0,,,,,,,,7.0,7.0,,,2.0,,,,,2.0,,,90.0,,,,,,,,6.0,,7.1,,,,5.0,1.0,,,4.0,,21.0,17.0,38.0,0,1.0,49.0,,1.0,1.0,
2016-17,7090165,16,21,West_Ham_United,Home,46799,59779,Pedro Obiang,pedro-obiang,M,False,,,2.0,23.0,21.0,44.0,3.0,1.0,11.0,,,,1.0,,,,6.0,5.0,,,2.0,,,,1.0,2.0,,,90.0,,,,,,,,8.0,,7.2,,,1.0,2.0,,2.0,,3.0,,27.0,24.0,49.0,1,2.0,61.0,1.0,2.0,,2.0
2016-17,7090165,16,21,West_Ham_United,Home,47772,57531,Michail Antonio,michail-antonio,F,False,2.0,,2.0,13.0,14.0,25.0,2.0,2.0,4.0,,,,,,,,6.0,3.0,,,2.0,,,,,,1.0,,90.0,1.0,1.0,,,,,,19.0,,6.8,,,1.0,3.0,2.0,5.0,,5.0,,21.0,15.0,31.0,2,,59.0,4.0,1.0,,
2016-17,7090165,16,21,West_Ham_United,Home,50539,60706,Adrián,adrian,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090165,16,21,West_Ham_United,Home,220315,86934,Manuel Lanzini,manuel-lanzini,M,False,,,,26.0,12.0,38.0,,,2.0,,,,,,,,1.0,1.0,,,,,,,,,1.0,,69.0,1.0,,,,,,,7.0,,7.0,,,1.0,,2.0,,,,,29.0,12.0,41.0,2,,49.0,3.0,,1.0,
2016-17,7090165,16,21,West_Ham_United,Home,330099,163526,Edimilson Fernandes,edimilson-fernandes,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090165,16,21,West_Ham_United,Home,353224,176296,Ashley Fletcher,ashley-fletcher,F,True,,,,1.0,,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,7.0,,,,,,,,2.0,,6.5,,,,,,,,,,2.0,,2.0,0,,3.0,,,,
2016-17,7090165,16,21,West_Ham_United,Home,831418,195859,Marcus Browne,marcus-browne,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090165,16,21,West_Ham_United,Home,842582,216058,Domingos Quina,domingos-quina,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090163,17,21,West_Ham_United,Home,9741,18073,Mark Noble,mark-noble,M,False,1.0,,5.0,36.0,16.0,51.0,,,5.0,,,,,,,3.0,5.0,1.0,,,2.0,,1.0,,1.0,2.0,2.0,,90.0,1.0,,,,,,,8.0,,7.2,,,,2.0,,1.0,,7.0,,40.0,17.0,56.0,1,1.0,70.0,,,,
2016-17,7090163,17,21,West_Ham_United,Home,13060,32259,Darren Randolph,darren-randolph,G,False,,,10.0,9.0,6.0,15.0,,,5.0,,,,,,,,,,,,,,,1.0,,,,,90.0,,,,,,,,16.0,,7.2,3.0,4.0,,,,,,26.0,,25.0,6.0,31.0,0,,40.0,,,,
2016-17,7090163,17,21,West_Ham_United,Home,14120,48717,Winston Reid,winston-reid,D,False,,,3.0,6.0,33.0,39.0,,3.0,8.0,,,,1.0,,,,4.0,5.0,,,3.0,,,,,5.0,,,90.0,,1.0,,,,,,4.0,,7.7,,,1.0,11.0,2.0,,,5.0,,7.0,35.0,42.0,1,1.0,63.0,,,1.0,1.0
2016-17,7090163,17,21,West_Ham_United,Home,14216,37901,Dimitri Payet,dimitri-payet,M,False,5.0,,3.0,28.0,8.0,31.0,,,1.0,1.0,,2.0,,,,1.0,5.0,4.0,,,,,,,,,7.0,,89.0,3.0,,,,,,,27.0,,7.9,,,1.0,,6.0,17.0,,4.0,,48.0,8.0,39.0,6,,74.0,,2.0,2.0,
2016-17,7090163,17,21,West_Ham_United,Home,18998,40142,Andy Carroll,andy-carroll,F,False,,,,13.0,8.0,21.0,9.0,16.0,1.0,,,1.0,,,,2.0,13.0,18.0,,,2.0,,,,,1.0,1.0,,90.0,,1.0,,,,,,12.0,,7.2,,,2.0,6.0,1.0,,,1.0,1.0,22.0,8.0,30.0,3,,48.0,,2.0,,
2016-17,7090163,17,21,West_Ham_United,Home,21164,40669,Angelo Ogbonna,angelo-ogbonna,D,False,,,1.0,9.0,18.0,27.0,2.0,2.0,2.0,,,1.0,,,,,4.0,5.0,,,3.0,,,,,1.0,,,90.0,,,,,,,,5.0,,7.1,,,,7.0,,1.0,,3.0,,11.0,21.0,31.0,1,2.0,44.0,,1.0,,2.0
2016-17,7090163,17,21,West_Ham_United,Home,22337,43626,Håvard Nordtveit,havard-nordtveit,D,True,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,1.0,,,1.0,1.0,0,,1.0,,,,
2016-17,7090163,17,21,West_Ham_United,Home,27035,45124,André Ayew,andre-ayew,F,True,,,,9.0,5.0,14.0,,,2.0,,1.0,,,,,,1.0,,,,,,,,,,1.0,,45.0,1.0,,,,,,,5.0,,6.4,,,,,1.0,,,1.0,,12.0,5.0,17.0,1,,21.0,1.0,,,
2016-17,7090163,17,21,West_Ham_United,Home,37240,44336,Sofiane Feghouli,sofiane-feghouli,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090163,17,21,West_Ham_United,Home,43443,55459,Aaron Cresswell,aaron-cresswell,D,False,,,4.0,18.0,15.0,33.0,4.0,1.0,8.0,,,1.0,,,,1.0,5.0,2.0,,2.0,,,,,,2.0,,,90.0,,,,,,,,12.0,,6.7,,,,5.0,1.0,,,10.0,,23.0,19.0,42.0,1,,62.0,,,1.0,
2016-17,7090163,17,21,West_Ham_United,Home,45944,55037,Cheikhou Kouyaté,cheikhou-kouyate,M,False,,,1.0,20.0,17.0,37.0,,,8.0,,,,1.0,,,,3.0,1.0,,,1.0,,,,,3.0,,1.0,90.0,,1.0,,,,,,8.0,,7.2,,,,4.0,1.0,2.0,,5.0,,24.0,20.0,42.0,0,1.0,62.0,,,,1.0
2016-17,7090163,17,21,West_Ham_United,Home,46799,59779,Pedro Obiang,pedro-obiang,M,False,,,2.0,9.0,6.0,15.0,,,1.0,,,,,,,,1.0,,,,1.0,,,,,1.0,,,45.0,,,,,,,,2.0,,6.6,,,,1.0,,,,2.0,,10.0,6.0,16.0,0,,22.0,1.0,,,
2016-17,7090163,17,21,West_Ham_United,Home,47772,57531,Michail Antonio,michail-antonio,F,False,,,,14.0,6.0,20.0,5.0,,5.0,,,1.0,,,,1.0,9.0,7.0,,,,,,,,3.0,1.0,,90.0,1.0,,,,,,1.0,18.0,,7.0,,,,2.0,6.0,2.0,,5.0,,22.0,7.0,27.0,2,1.0,55.0,3.0,3.0,3.0,1.0
2016-17,7090163,17,21,West_Ham_United,Home,50539,60706,Adrián,adrian,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090163,17,21,West_Ham_United,Home,220315,86934,Manuel Lanzini,manuel-lanzini,M,False,,,,12.0,5.0,17.0,,,2.0,,,1.0,1.0,,,,2.0,1.0,,,1.0,,,,,1.0,,,45.0,,,,,,,,6.0,,6.6,,,,,1.0,,,1.0,,16.0,5.0,21.0,1,,27.0,2.0,,1.0,
2016-17,7090163,17,21,West_Ham_United,Home,330099,163526,Edimilson Fernandes,edimilson-fernandes,M,True,,,2.0,17.0,7.0,24.0,1.0,,3.0,,,2.0,2.0,1.0,,1.0,4.0,2.0,,,,,,,,2.0,1.0,,45.0,,1.0,,,,,,1.0,,7.1,,,,,1.0,,,2.0,,17.0,7.0,24.0,2,1.0,35.0,,,1.0,
2016-17,7090163,17,21,West_Ham_United,Home,353224,176296,Ashley Fletcher,ashley-fletcher,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090163,17,21,West_Ham_United,Home,842582,216058,Domingos Quina,domingos-quina,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090230,18,21,West_Ham_United,Away,9741,18073,Mark Noble,mark-noble,M,False,,,2.0,27.0,25.0,52.0,,,8.0,,,1.0,1.0,,,,2.0,6.0,,,1.0,,,,,,1.0,,90.0,,,,,,,,8.0,,7.3,,,,,3.0,,,3.0,,34.0,26.0,60.0,1,1.0,69.0,,2.0,3.0,
2016-17,7090230,18,21,West_Ham_United,Away,13060,32259,Darren Randolph,darren-randolph,G,False,,,18.0,15.0,8.0,23.0,,1.0,9.0,,,,,,,,,1.0,,,,,,1.0,,,,,90.0,,,,,,,,19.0,,7.6,3.0,6.0,,,,,,37.0,,30.0,12.0,42.0,0,,50.0,,,,
2016-17,7090230,18,21,West_Ham_United,Away,14120,48717,Winston Reid,winston-reid,D,False,,,3.0,4.0,22.0,26.0,,3.0,3.0,,,,,,,,,5.0,,,,,1.0,,,3.0,,,90.0,1.0,1.0,,,,,,7.0,,8.3,,,,13.0,,,,6.0,,10.0,23.0,33.0,1,1.0,59.0,,1.0,,1.0
2016-17,7090230,18,21,West_Ham_United,Away,14216,37901,Dimitri Payet,dimitri-payet,M,False,3.0,,6.0,31.0,14.0,42.0,,,10.0,1.0,,,1.0,,,3.0,6.0,7.0,,,1.0,1.0,,,,,6.0,,90.0,1.0,,,,,,,19.0,,7.8,,,,1.0,4.0,9.0,,7.0,,43.0,15.0,49.0,1,2.0,74.0,2.0,2.0,3.0,1.0
2016-17,7090230,18,21,West_Ham_United,Away,18998,40142,Andy Carroll,andy-carroll,F,False,,,,13.0,4.0,17.0,6.0,18.0,1.0,,,1.0,,,,,8.0,18.0,,,1.0,,1.0,,,,1.0,,89.0,1.0,,,,,,,15.0,,7.5,,,,4.0,1.0,,,,,25.0,4.0,29.0,2,,40.0,2.0,2.0,,
2016-17,7090230,18,21,West_Ham_United,Away,21164,40669,Angelo Ogbonna,angelo-ogbonna,D,False,,,2.0,4.0,31.0,35.0,2.0,3.0,6.0,,,,,,,,2.0,7.0,,,,,,,,1.0,,,90.0,,,,,,,,7.0,,7.1,,,,6.0,,1.0,,5.0,,8.0,33.0,40.0,0,4.0,53.0,1.0,,,2.0
2016-17,7090230,18,21,West_Ham_United,Away,22337,43626,Håvard Nordtveit,havard-nordtveit,D,False,,,3.0,9.0,10.0,19.0,,1.0,5.0,1.0,,,,,,,2.0,2.0,,,2.0,1.0,,,,3.0,1.0,,90.0,,,,,,,,12.0,,7.2,,,1.0,2.0,,,,9.0,,15.0,13.0,28.0,1,,49.0,,1.0,,
2016-17,7090230,18,21,West_Ham_United,Away,27035,45124,André Ayew,andre-ayew,F,False,,,,10.0,8.0,18.0,1.0,2.0,,1.0,,,,,,3.0,8.0,5.0,,,3.0,,1.0,,,,1.0,,75.0,1.0,,,,,,,13.0,,7.2,,,1.0,2.0,1.0,1.0,,1.0,,17.0,9.0,25.0,2,3.0,39.0,1.0,,,2.0
2016-17,7090230,18,21,West_Ham_United,Away,37240,44336,Sofiane Feghouli,sofiane-feghouli,M,True,1.0,,,2.0,,1.0,,,,1.0,,1.0,,,,,1.0,1.0,,,1.0,1.0,,,,,1.0,,6.0,,,,,,,,,,7.2,,,,,1.0,1.0,,,,2.0,,1.0,1,,4.0,,,1.0,
2016-17,7090230,18,21,West_Ham_United,Away,43443,55459,Aaron Cresswell,aaron-cresswell,D,False,,,6.0,15.0,15.0,30.0,,1.0,6.0,,,,2.0,,,1.0,5.0,5.0,,,,,,,,,1.0,,90.0,,,,,,,,16.0,,6.7,,,,7.0,2.0,3.0,,11.0,,23.0,17.0,37.0,0,4.0,69.0,1.0,,,2.0
2016-17,7090230,18,21,West_Ham_United,Away,45944,55037,Cheikhou Kouyaté,cheikhou-kouyate,M,False,,,1.0,10.0,16.0,26.0,3.0,1.0,7.0,,,,1.0,,,,7.0,7.0,,,2.0,,,,,3.0,,,90.0,1.0,,,,,,,4.0,,7.3,,,,1.0,2.0,,,1.0,,10.0,19.0,29.0,1,5.0,42.0,,,1.0,4.0
2016-17,7090230,18,21,West_Ham_United,Away,47772,57531,Michail Antonio,michail-antonio,F,False,,,2.0,10.0,5.0,15.0,3.0,1.0,3.0,,1.0,,1.0,,,2.0,8.0,3.0,,,1.0,,1.0,,,,,,84.0,1.0,,,,,,,13.0,,6.7,,,2.0,1.0,3.0,,,2.0,1.0,16.0,5.0,21.0,3,,39.0,3.0,1.0,1.0,
2016-17,7090230,18,21,West_Ham_United,Away,50539,60706,Adrián,adrian,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090230,18,21,West_Ham_United,Away,330099,163526,Edimilson Fernandes,edimilson-fernandes,M,True,,,1.0,9.0,4.0,13.0,1.0,,,,,,,,,,1.0,2.0,,,,,,,,,,,15.0,1.0,,,,,,,,,7.0,,,,,2.0,,,1.0,,9.0,4.0,13.0,1,,16.0,,,2.0,
2016-17,7090230,18,21,West_Ham_United,Away,353224,176296,Ashley Fletcher,ashley-fletcher,F,True,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,1.0,0,,1.0,,,,
2016-17,7090230,18,21,West_Ham_United,Away,799224,,Alex Pike,alex-pike,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090230,18,21,West_Ham_United,Away,842582,216058,Domingos Quina,domingos-quina,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090230,18,21,West_Ham_United,Away,856714,204480,Declan Rice,declan-rice,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090146,19,21,West_Ham_United,Away,9741,18073,Mark Noble,mark-noble,M,False,,,2.0,14.0,19.0,33.0,,,3.0,,,,,,,2.0,3.0,1.0,,,,,,,,,1.0,,57.0,,,,,,,,10.0,,6.5,,,,,1.0,,,3.0,,18.0,20.0,38.0,0,1.0,46.0,2.0,,,1.0
2016-17,7090146,19,21,West_Ham_United,Away,13060,32259,Darren Randolph,darren-randolph,G,False,,1.0,12.0,12.0,7.0,19.0,,1.0,6.0,,,,,,,,,2.0,,,,,,2.0,,,,,90.0,,,,,,,,8.0,,6.9,2.0,4.0,,,1.0,,1.0,19.0,,18.0,8.0,26.0,0,,39.0,,,1.0,
2016-17,7090146,19,21,West_Ham_United,Away,14120,48717,Winston Reid,winston-reid,D,False,,,4.0,9.0,33.0,42.0,,2.0,6.0,,,,1.0,,,,2.0,7.0,,,1.0,,,,,1.0,,,90.0,,1.0,,,,,,8.0,,7.2,,,,7.0,1.0,,,6.0,,12.0,37.0,49.0,0,2.0,66.0,1.0,2.0,1.0,2.0
2016-17,7090146,19,21,West_Ham_United,Away,14216,37901,Dimitri Payet,dimitri-payet,M,False,2.0,,4.0,23.0,13.0,34.0,1.0,1.0,4.0,,1.0,3.0,,,,3.0,4.0,5.0,,,,,,,,,3.0,,90.0,3.0,,,,,,,23.0,,6.9,,,2.0,,1.0,13.0,,5.0,,41.0,14.0,42.0,8,1.0,71.0,1.0,2.0,1.0,1.0
