season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2021-22,9576361,22,2,Leeds_United,Away,581302,193645,Robin Koch,robin-koch,D,False,,,,8.0,13.0,21.0,,3.0,8.0,,,,,,,,1.0,5.0,,,1.0,,,,,,,,,90.0,,,,,,,12.0,,6.5,,,,2.0,,,,1.0,,14.0,18.0,32.0,0,,40.0,1.0,2.0,,
2021-22,9576361,22,2,Leeds_United,Away,828639,200617,Daniel James,daniel-james,M,False,1.0,,,9.0,2.0,10.0,5.0,1.0,1.0,,1.0,,,,,,9.0,5.0,,,3.0,,,,,,,,,90.0,1.0,,,,,,9.0,,6.7,,,4.0,,3.0,2.0,,,,13.0,5.0,16.0,5,2.0,33.0,,1.0,1.0,2.0
2021-22,9576361,22,2,Leeds_United,Away,829570,221399,Jack Harrison,jack-harrison,F,False,1.0,,2.0,17.0,7.0,23.0,6.0,2.0,8.0,,,,1.0,,,3.0,11.0,6.0,,,,,3.0,,,,,2.0,,90.0,3.0,,,,,,20.0,,9.1,,,1.0,1.0,2.0,5.0,,6.0,,29.0,11.0,35.0,4,2.0,58.0,,1.0,1.0,1.0
2021-22,9576361,22,2,Leeds_United,Away,831005,219961,Raphinha,raphinha,M,False,2.0,,1.0,18.0,10.0,26.0,2.0,,10.0,2.0,,2.0,3.0,,,1.0,9.0,5.0,,,1.0,1.0,,,,1.0,,8.0,,90.0,,,,,,,16.0,,7.7,,,1.0,1.0,4.0,2.0,,4.0,,26.0,11.0,35.0,3,1.0,58.0,4.0,2.0,2.0,
2021-22,9576361,22,2,Leeds_United,Away,836675,222694,Pascal Struijk,pascal-struijk,D,False,,,5.0,4.0,39.0,43.0,4.0,5.0,15.0,,,,,,,,4.0,10.0,,,,,,,,,1.0,,,90.0,,2.0,,,,,14.0,,7.3,,,,3.0,,,,12.0,,12.0,45.0,57.0,0,5.0,70.0,,,,2.0
2021-22,9576361,22,2,Leeds_United,Away,858254,223081,Kristoffer Klaesson,kristoffer-klaesson,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576361,22,2,Leeds_United,Away,906076,437495,Illan Meslier,illan-meslier,G,False,,,3.0,,30.0,30.0,,,7.0,,,,,,,,,,,,,,,,,,,,,90.0,,,,,,,11.0,,6.6,2.0,3.0,,,,,,14.0,,8.0,33.0,41.0,0,,47.0,,,,
2021-22,9576361,22,2,Leeds_United,Away,914835,443967,Junior Firpo,junior-firpo,D,False,,,1.0,4.0,6.0,10.0,,3.0,,,,,1.0,,,,1.0,3.0,,,,,,,,,,,,23.0,,,,,,,4.0,,6.6,,,,2.0,,,,1.0,,4.0,10.0,14.0,0,,19.0,,,,
2021-22,9576361,22,2,Leeds_United,Away,944184,473342,Stuart McKinstry,stuart-mckinstry,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576361,22,2,Leeds_United,Away,980647,450529,Lewis Bate,lewis-bate,M,True,,,,4.0,11.0,15.0,1.0,,3.0,,,,2.0,,,1.0,8.0,2.0,,,1.0,,,,,,1.0,,,43.0,,,,,,,12.0,,5.9,,,,1.0,4.0,,,1.0,,5.0,14.0,19.0,0,1.0,32.0,4.0,,1.0,
2021-22,9576361,22,2,Leeds_United,Away,1020747,469249,Nohan Kenneh,nohan-kenneh,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576361,22,2,Leeds_United,Away,1020748,492374,Jack Jenkins,jack-jenkins,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576361,22,2,Leeds_United,Away,1065237,513852,Kris Moore,moore-kris,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576361,22,2,Leeds_United,Away,1097848,477547,Leo Fuhr Hjelde,leo-fuhr-hjelde,D,True,,,1.0,9.0,13.0,22.0,,1.0,3.0,,,,,,,,1.0,2.0,,,1.0,,,,,,1.0,1.0,,67.0,,1.0,,,,,17.0,,6.6,,,,5.0,,1.0,,4.0,,19.0,18.0,36.0,0,1.0,60.0,,,,1.0
2021-22,9576361,22,2,Leeds_United,Away,1142335,547701,Archie Gray,archie-gray,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576440,23,2,Leeds_United,Home,44900,72222,Mateusz Klich,mateusz-klich,M,False,,,1.0,18.0,10.0,28.0,,1.0,7.0,,,,,,,2.0,4.0,2.0,,,1.0,,,,,,1.0,,,80.0,,1.0,,,,,10.0,,6.8,,,2.0,5.0,1.0,1.0,,1.0,,22.0,12.0,33.0,2,1.0,50.0,1.0,,,
2021-22,9576440,23,2,Leeds_United,Home,78454,87873,Stuart Dallas,stuart-dallas,D,False,1.0,,5.0,28.0,23.0,50.0,,,9.0,,,,,,,,3.0,7.0,,,3.0,,,,,,2.0,,,90.0,,,,,,,12.0,,7.5,,,,3.0,,3.0,,8.0,,35.0,24.0,56.0,0,6.0,81.0,4.0,1.0,,3.0
2021-22,9576440,23,2,Leeds_United,Home,102624,66588,Luke Ayling,luke-ayling,D,False,,,1.0,20.0,13.0,33.0,3.0,2.0,6.0,,,,,,,,3.0,7.0,,,,,,,,,,1.0,,90.0,,2.0,,,,,13.0,,7.6,,,,3.0,,3.0,,3.0,,30.0,15.0,42.0,0,4.0,74.0,1.0,1.0,,2.0
2021-22,9576440,23,2,Leeds_United,Home,305278,149915,Diego Llorente,diego-llorente,D,False,,,5.0,23.0,50.0,73.0,7.0,3.0,15.0,,,,1.0,,,,9.0,10.0,,,1.0,,,,,,2.0,,,90.0,,1.0,,,,,10.0,,7.4,,,,3.0,,,,9.0,,32.0,51.0,83.0,0,5.0,98.0,,2.0,,4.0
2021-22,9576440,23,2,Leeds_United,Home,542472,80954,Rodrigo,rodrigo,M,False,1.0,,3.0,24.0,7.0,30.0,3.0,1.0,7.0,,,1.0,2.0,,,,6.0,5.0,,,,,,,,,,,,90.0,1.0,,,,,,16.0,,6.8,,,,1.0,3.0,3.0,,5.0,,32.0,9.0,38.0,2,1.0,58.0,5.0,1.0,2.0,
2021-22,9576440,23,2,Leeds_United,Home,581302,193645,Robin Koch,robin-koch,D,False,,,1.0,13.0,11.0,24.0,7.0,3.0,5.0,,,1.0,2.0,,,,9.0,4.0,,,,,,,,,2.0,1.0,,90.0,1.0,,,,,,11.0,,6.6,,,1.0,1.0,,,,4.0,,21.0,14.0,35.0,3,,44.0,,1.0,,
2021-22,9576440,23,2,Leeds_United,Home,796144,173821,Tyler Roberts,tyler-roberts,F,True,,,,2.0,,2.0,1.0,,1.0,,,,,,,1.0,3.0,1.0,,,1.0,,,,,,,,,19.0,,,,,,,5.0,,6.4,,,,,,,,1.0,,5.0,1.0,6.0,0,1.0,8.0,,,,1.0
2021-22,9576440,23,2,Leeds_United,Home,828639,200617,Daniel James,daniel-james,M,False,,,,3.0,1.0,4.0,3.0,,1.0,,2.0,,,,,,5.0,1.0,,,1.0,,,,,,,,,71.0,2.0,,,,,,7.0,,5.9,,,,,2.0,,,1.0,,8.0,1.0,9.0,2,,15.0,1.0,,1.0,
2021-22,9576440,23,2,Leeds_United,Home,829570,221399,Jack Harrison,jack-harrison,F,False,1.0,,1.0,19.0,3.0,21.0,2.0,,5.0,,,1.0,,,,2.0,8.0,8.0,,,,,,,,,,2.0,,90.0,,,,,,,26.0,,6.9,,,,,9.0,8.0,,4.0,,35.0,5.0,32.0,1,3.0,60.0,1.0,,5.0,3.0
2021-22,9576440,23,2,Leeds_United,Home,831005,219961,Raphinha,raphinha,M,False,,,1.0,11.0,4.0,15.0,,,1.0,1.0,,2.0,1.0,,,,6.0,4.0,,,2.0,,,,,,,2.0,,90.0,,,,,,,24.0,,6.8,,,1.0,,6.0,4.0,,2.0,,27.0,7.0,30.0,3,,51.0,2.0,1.0,3.0,
2021-22,9576440,23,2,Leeds_United,Home,836675,222694,Pascal Struijk,pascal-struijk,D,False,,,2.0,25.0,45.0,70.0,4.0,4.0,8.0,,,,2.0,,,1.0,7.0,5.0,,,,,,,,,,,,90.0,,4.0,,,,,11.0,,6.7,,,,3.0,,,,6.0,,31.0,49.0,80.0,0,,91.0,,1.0,,
2021-22,9576440,23,2,Leeds_United,Home,858254,223081,Kristoffer Klaesson,kristoffer-klaesson,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576440,23,2,Leeds_United,Home,906076,437495,Illan Meslier,illan-meslier,G,False,,1.0,4.0,,25.0,25.0,,,5.0,,,,,,,,,,,,,,,,,,,,,90.0,,,,,,,5.0,1.0,6.8,1.0,2.0,,1.0,,,1.0,9.0,,2.0,28.0,30.0,0,,39.0,,,,
2021-22,9576440,23,2,Leeds_United,Home,944184,473342,Stuart McKinstry,stuart-mckinstry,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576440,23,2,Leeds_United,Home,945806,462635,Joe Gelhardt,joe-gelhardt,M,True,,,,2.0,,2.0,,,1.0,,,,1.0,,,,3.0,2.0,,,,,,,,,,,,10.0,,,,,,,3.0,,6.5,,,,,4.0,,,,,3.0,,3.0,0,,7.0,,,2.0,
2021-22,9576440,23,2,Leeds_United,Home,950338,464618,Liam McCarron,liam-mccarron,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576440,23,2,Leeds_United,Home,980647,450529,Lewis Bate,lewis-bate,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576440,23,2,Leeds_United,Home,1020747,469249,Nohan Kenneh,nohan-kenneh,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576440,23,2,Leeds_United,Home,1065237,513852,Kris Moore,moore-kris,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576440,23,2,Leeds_United,Home,1097848,477547,Leo Fuhr Hjelde,leo-fuhr-hjelde,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576341,24,2,Leeds_United,Away,44900,72222,Mateusz Klich,mateusz-klich,M,False,,,1.0,10.0,8.0,18.0,1.0,,6.0,,,2.0,,,,,3.0,3.0,,,1.0,,,,,,1.0,,,85.0,2.0,,,,,,9.0,,6.6,,,,,1.0,,,3.0,,17.0,8.0,25.0,4,,36.0,1.0,3.0,,
2021-22,9576341,24,2,Leeds_United,Away,78454,87873,Stuart Dallas,stuart-dallas,D,False,2.0,,,34.0,27.0,59.0,2.0,,5.0,1.0,,,1.0,,,,5.0,1.0,,,,,,,,,,1.0,,90.0,1.0,,,,,,11.0,,6.3,,,,1.0,2.0,6.0,,2.0,,42.0,28.0,64.0,1,1.0,88.0,,,,1.0
2021-22,9576341,24,2,Leeds_United,Away,102624,66588,Luke Ayling,luke-ayling,D,False,,,1.0,22.0,17.0,39.0,1.0,1.0,5.0,,,,2.0,,,3.0,9.0,4.0,,,3.0,,,,,,4.0,,,90.0,,,,,,,16.0,,5.9,,,1.0,1.0,1.0,,,3.0,,28.0,22.0,50.0,1,2.0,73.0,,,1.0,1.0
2021-22,9576341,24,2,Leeds_United,Away,103117,80179,Adam Forshaw,adam-forshaw,M,True,,,,3.0,1.0,4.0,,,1.0,,,,1.0,,,,1.0,,,,,,,,,,,,,14.0,,,,,,,1.0,,6.4,,,,,,,,,,4.0,1.0,5.0,0,,5.0,,,,
2021-22,9576341,24,2,Leeds_United,Away,305278,149915,Diego Llorente,diego-llorente,D,False,,,3.0,14.0,46.0,60.0,3.0,,8.0,,,,,,,,3.0,1.0,,,,,1.0,,,,,,,90.0,1.0,,,,,,11.0,,6.9,,,1.0,3.0,,,,6.0,,19.0,49.0,68.0,2,,80.0,2.0,1.0,,
2021-22,9576341,24,2,Leeds_United,Away,542472,80954,Rodrigo,rodrigo,M,False,,,3.0,21.0,5.0,26.0,2.0,,5.0,,,,,,,1.0,4.0,2.0,,,,1.0,,,,,2.0,5.0,,90.0,,,,,,,16.0,,7.3,,,,,2.0,3.0,,3.0,,32.0,6.0,35.0,0,,50.0,2.0,1.0,1.0,
2021-22,9576341,24,2,Leeds_United,Away,581302,193645,Robin Koch,robin-koch,D,False,,,4.0,14.0,22.0,36.0,2.0,1.0,,,,,3.0,,,,7.0,2.0,,,2.0,,,,,,,1.0,,90.0,,1.0,,,,,4.0,,6.3,,,,1.0,,,,5.0,,16.0,23.0,39.0,0,,45.0,1.0,1.0,,
2021-22,9576341,24,2,Leeds_United,Away,796144,173821,Tyler Roberts,tyler-roberts,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576341,24,2,Leeds_United,Away,828639,200617,Daniel James,daniel-james,M,False,,,1.0,4.0,3.0,7.0,1.0,1.0,,,,,,,,,3.0,2.0,,,1.0,,2.0,,,1.0,,,,90.0,3.0,,,,,,6.0,,8.5,,,1.0,,1.0,2.0,,1.0,1.0,9.0,3.0,10.0,4,,22.0,,1.0,,
2021-22,9576341,24,2,Leeds_United,Away,829570,221399,Jack Harrison,jack-harrison,F,False,,,,15.0,14.0,29.0,2.0,,4.0,,,,1.0,,,2.0,12.0,2.0,,,1.0,,,,,,,2.0,,90.0,,1.0,,,,,24.0,,5.7,,,,1.0,7.0,7.0,,,,27.0,16.0,36.0,0,,60.0,2.0,1.0,1.0,
2021-22,9576341,24,2,Leeds_United,Away,831005,219961,Raphinha,raphinha,M,False,1.0,,2.0,15.0,5.0,19.0,1.0,,4.0,,,,1.0,,,,7.0,3.0,,,1.0,,,,,,,2.0,,90.0,,,,,,,25.0,,6.3,,,1.0,1.0,5.0,8.0,,5.0,1.0,32.0,5.0,29.0,1,,56.0,4.0,2.0,1.0,
2021-22,9576341,24,2,Leeds_United,Away,836675,222694,Pascal Struijk,pascal-struijk,D,False,,,4.0,12.0,56.0,68.0,,3.0,8.0,,1.0,1.0,,,,,1.0,3.0,,,,,,,,,3.0,,,90.0,1.0,,,,,,9.0,,6.7,,,1.0,5.0,1.0,,,6.0,,16.0,60.0,76.0,3,,90.0,,,,
2021-22,9576341,24,2,Leeds_United,Away,858254,223081,Kristoffer Klaesson,kristoffer-klaesson,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576341,24,2,Leeds_United,Away,906076,437495,Illan Meslier,illan-meslier,G,False,,,3.0,,13.0,13.0,,,12.0,,,,,,,,,,,,,,,-0.7369,1.0,,,,,90.0,,,,,,,6.0,2.0,6.2,,2.0,,2.0,,,,7.0,,1.0,18.0,19.0,0,,34.0,,,,
2021-22,9576341,24,2,Leeds_United,Away,943652,221610,Jamie Shackleton,jamie-shackleton,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576341,24,2,Leeds_United,Away,944184,473342,Stuart McKinstry,stuart-mckinstry,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576341,24,2,Leeds_United,Away,945806,462635,Joe Gelhardt,joe-gelhardt,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576341,24,2,Leeds_United,Away,980647,450529,Lewis Bate,lewis-bate,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576341,24,2,Leeds_United,Away,1020747,469249,Nohan Kenneh,nohan-kenneh,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576341,24,2,Leeds_United,Away,1097848,477547,Leo Fuhr Hjelde,leo-fuhr-hjelde,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576319,25,2,Leeds_United,Away,44900,72222,Mateusz Klich,mateusz-klich,M,False,,,1.0,9.0,6.0,15.0,1.0,,3.0,,,,,,,1.0,5.0,1.0,,,2.0,,,,,,,,,45.0,,1.0,,,,,9.0,,6.3,,,,,1.0,1.0,,1.0,,14.0,7.0,20.0,0,1.0,26.0,1.0,,,1.0
2021-22,9576319,25,2,Leeds_United,Away,78454,87873,Stuart Dallas,stuart-dallas,D,False,,,,,5.0,5.0,,,2.0,,,,,,,,1.0,2.0,,,,,,,,,1.0,,,9.0,,,,,,,2.0,,6.7,,,,,2.0,,,,,,5.0,5.0,0,1.0,13.0,1.0,,1.0,
2021-22,9576319,25,2,Leeds_United,Away,102624,66588,Luke Ayling,luke-ayling,D,False,,,1.0,17.0,15.0,32.0,3.0,1.0,5.0,,,,,,,,8.0,12.0,,,1.0,,,,,,2.0,,,90.0,,,,,,,25.0,,7.1,,,,1.0,4.0,1.0,,2.0,,24.0,21.0,44.0,0,9.0,84.0,5.0,2.0,,2.0
2021-22,9576319,25,2,Leeds_United,Away,103117,80179,Adam Forshaw,adam-forshaw,M,True,,,3.0,6.0,21.0,27.0,,1.0,3.0,,,,2.0,,,,3.0,3.0,,,1.0,,,,,,,,,45.0,,,,,,,7.0,,6.5,,,,1.0,,,,4.0,,9.0,23.0,32.0,0,1.0,40.0,2.0,1.0,,1.0
2021-22,9576319,25,2,Leeds_United,Away,305278,149915,Diego Llorente,diego-llorente,D,False,,,3.0,18.0,33.0,51.0,,3.0,2.0,,,,,,,,3.0,6.0,,,1.0,,,,,,5.0,,,90.0,,2.0,,,,,16.0,,7.0,,,,,2.0,1.0,,5.0,,23.0,41.0,63.0,0,2.0,82.0,1.0,1.0,,
2021-22,9576319,25,2,Leeds_United,Away,542472,80954,Rodrigo,rodrigo,M,False,,,2.0,20.0,19.0,39.0,1.0,1.0,5.0,,,1.0,,,,,3.0,4.0,,,,,,,,2.0,,1.0,,90.0,,,,,,,10.0,,6.9,,,3.0,2.0,3.0,,,2.0,,24.0,21.0,45.0,4,,62.0,2.0,2.0,1.0,
2021-22,9576319,25,2,Leeds_United,Away,581302,193645,Robin Koch,robin-koch,D,False,,,1.0,8.0,37.0,45.0,1.0,2.0,9.0,,,1.0,,,,,1.0,3.0,,,,,,,,,1.0,,,90.0,,,,,,,9.0,,6.4,,,,7.0,,,,6.0,,10.0,44.0,54.0,1,1.0,67.0,,,,1.0
2021-22,9576319,25,2,Leeds_United,Away,796144,173821,Tyler Roberts,tyler-roberts,F,True,,,1.0,5.0,2.0,7.0,1.0,1.0,,,,,1.0,,,,2.0,3.0,,,,,,,,,,,,45.0,,,,,,,3.0,,6.6,,,,,,,,1.0,,6.0,3.0,9.0,0,2.0,13.0,1.0,,,1.0
2021-22,9576319,25,2,Leeds_United,Away,828639,200617,Daniel James,daniel-james,M,False,,,,5.0,3.0,8.0,5.0,,2.0,,,,,,,2.0,9.0,3.0,,,2.0,,,,,,,,,90.0,,,,,,,12.0,,6.4,,,1.0,,2.0,3.0,,1.0,,10.0,4.0,11.0,1,1.0,26.0,4.0,,2.0,1.0
2021-22,9576319,25,2,Leeds_United,Away,829570,221399,Jack Harrison,jack-harrison,F,False,1.0,,1.0,13.0,8.0,20.0,,1.0,9.0,,,1.0,2.0,,,1.0,10.0,11.0,,,1.0,,,,,,,3.0,,90.0,,,,,,,29.0,,6.8,,,,,10.0,3.0,,2.0,,25.0,12.0,34.0,1,4.0,68.0,5.0,2.0,4.0,3.0
2021-22,9576319,25,2,Leeds_United,Away,831005,219961,Raphinha,raphinha,M,False,,,3.0,11.0,6.0,17.0,,,3.0,,,,2.0,,,,4.0,3.0,,,,,,,,,,1.0,,45.0,,,,,,,9.0,,6.7,,,,,4.0,1.0,,3.0,,15.0,6.0,20.0,0,1.0,31.0,3.0,,2.0,1.0
2021-22,9576319,25,2,Leeds_United,Away,836675,222694,Pascal Struijk,pascal-struijk,D,False,,,2.0,14.0,39.0,53.0,3.0,2.0,4.0,,,,,,,,4.0,4.0,,,1.0,,,,,,1.0,1.0,,90.0,,2.0,,,,,13.0,,6.9,,,,6.0,,,,5.0,,16.0,45.0,61.0,0,2.0,84.0,5.0,,,2.0
2021-22,9576319,25,2,Leeds_United,Away,858254,223081,Kristoffer Klaesson,kristoffer-klaesson,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576319,25,2,Leeds_United,Away,906076,437495,Illan Meslier,illan-meslier,G,False,,,2.0,2.0,20.0,22.0,,,18.0,,,,,,,,,,,,,,,0.0707,,,,,,90.0,,,,,,,3.0,,7.5,4.0,7.0,,,,,,5.0,,4.0,21.0,25.0,0,,47.0,,,,
2021-22,9576319,25,2,Leeds_United,Away,917005,450070,Crysencio Summerville,crysencio-summerville,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576319,25,2,Leeds_United,Away,943652,221610,Jamie Shackleton,jamie-shackleton,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576319,25,2,Leeds_United,Away,945806,462635,Joe Gelhardt,joe-gelhardt,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576319,25,2,Leeds_United,Away,980647,450529,Lewis Bate,lewis-bate,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576319,25,2,Leeds_United,Away,1020747,469249,Nohan Kenneh,nohan-kenneh,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576319,25,2,Leeds_United,Away,1097848,477547,Leo Fuhr Hjelde,leo-fuhr-hjelde,D,True,,,2.0,11.0,22.0,33.0,2.0,2.0,6.0,,,,,,,,2.0,6.0,,,,,,,,,3.0,,,81.0,,2.0,,,,,16.0,,7.0,,,,2.0,,2.0,,8.0,,19.0,27.0,44.0,0,4.0,72.0,2.0,,,3.0
2021-22,9576301,26,2,Leeds_United,Home,44900,72222,Mateusz Klich,mateusz-klich,M,False,,,,13.0,16.0,29.0,,,11.0,,,3.0,1.0,,,1.0,7.0,6.0,,,4.0,,,,,,1.0,2.0,,90.0,2.0,,,,,,18.0,,7.0,,,2.0,2.0,3.0,,,3.0,1.0,20.0,19.0,39.0,7,3.0,65.0,5.0,1.0,2.0,2.0
2021-22,9576301,26,2,Leeds_United,Home,78454,87873,Stuart Dallas,stuart-dallas,D,False,,,,14.0,22.0,36.0,,,11.0,,,,1.0,,,1.0,2.0,7.0,,,,,,,,,6.0,,,90.0,,1.0,,,,,11.0,,6.8,,,,2.0,2.0,,,3.0,,19.0,26.0,45.0,0,3.0,68.0,1.0,2.0,2.0,
2021-22,9576301,26,2,Leeds_United,Home,102624,66588,Luke Ayling,luke-ayling,D,False,,,5.0,14.0,28.0,42.0,1.0,,9.0,,,,2.0,,,,5.0,2.0,,,1.0,,,,,,2.0,,,90.0,,,,,,,12.0,,5.9,,,,3.0,1.0,,,9.0,,20.0,32.0,52.0,0,2.0,65.0,1.0,,,1.0
2021-22,9576301,26,2,Leeds_United,Home,103117,80179,Adam Forshaw,adam-forshaw,M,False,,,,15.0,29.0,44.0,,,6.0,,,,5.0,,,,8.0,8.0,,,2.0,,,,,,2.0,1.0,,90.0,1.0,,,,,,9.0,,6.8,,,1.0,,3.0,,,2.0,,18.0,33.0,51.0,2,5.0,68.0,1.0,1.0,2.0,2.0
2021-22,9576301,26,2,Leeds_United,Home,305278,149915,Diego Llorente,diego-llorente,D,False,,,2.0,7.0,12.0,19.0,1.0,,3.0,,,,,,,,1.0,1.0,,,,,,,,,,,,45.0,,,,,,,4.0,,6.4,,,,3.0,,,,4.0,,9.0,14.0,23.0,0,1.0,28.0,,,,1.0
2021-22,9576301,26,2,Leeds_United,Home,542472,80954,Rodrigo,rodrigo,M,False,,,,11.0,13.0,24.0,2.0,,2.0,,,,,,,,4.0,2.0,,,2.0,,1.0,,,,,2.0,,90.0,1.0,,,,,,17.0,,7.2,,,1.0,,,,,1.0,1.0,19.0,17.0,36.0,2,2.0,46.0,5.0,,,1.0
2021-22,9576301,26,2,Leeds_United,Home,581302,193645,Robin Koch,robin-koch,D,False,,,,,6.0,6.0,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,31.0,,,,,,,1.0,,6.6,,,,,,,,,,,7.0,7.0,0,,8.0,,1.0,,
2021-22,9576301,26,2,Leeds_United,Home,796144,173821,Tyler Roberts,tyler-roberts,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576301,26,2,Leeds_United,Home,828639,200617,Daniel James,daniel-james,M,False,,,1.0,7.0,4.0,11.0,,2.0,8.0,1.0,,,1.0,,,3.0,8.0,5.0,,,1.0,1.0,,,,,1.0,2.0,,90.0,,1.0,,,,,18.0,,6.5,,,,,4.0,2.0,,1.0,1.0,14.0,7.0,19.0,0,,36.0,1.0,2.0,1.0,
2021-22,9576301,26,2,Leeds_United,Home,829570,221399,Jack Harrison,jack-harrison,F,False,,,,2.0,1.0,3.0,1.0,,3.0,,,,1.0,,,,3.0,3.0,,,,,,,,,,,,45.0,,,,,,,10.0,,6.4,,,1.0,,1.0,3.0,,,,8.0,2.0,7.0,1,,19.0,2.0,3.0,,
2021-22,9576301,26,2,Leeds_United,Home,831005,219961,Raphinha,raphinha,M,True,,,1.0,8.0,3.0,11.0,,,5.0,,,,2.0,,,,3.0,3.0,,,,,1.0,,,,,1.0,,45.0,1.0,,,,,,9.0,,7.2,,,,1.0,1.0,3.0,,1.0,,13.0,5.0,15.0,1,2.0,25.0,1.0,1.0,,1.0
