season,matchId,gameweek,team_id,team,venue,playerId,pl_id,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballCarriesCount,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,expectedAssists,expectedGoals,expectedGoalsOnTarget,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,metersCoveredHighSpeedRunningKm,metersCoveredJoggingKm,metersCoveredRunningKm,metersCoveredSprintingKm,metersCoveredWalkingKm,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltyMiss,penaltyWon,possessionLostCtrl,progressiveBallCarriesCount,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,totalBallCarriesDistance,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalProgression,totalProgressiveBallCarriesDistance,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2025-26,14025036,33,2,Leeds_United,Home,886930,434752,Jaka Bijol,jaka-bijol,D,False,,,1.0,13.0,34.0,47.0,2.0,,16.0,6.0,1.0,,1.0,1.0,,,3.0,1.0,,,0.00497857,0.0564,,,0.0,,,,,1.0,1.0,,,,,,,90.0,,,,,,,,12.0,1.0,,6.7,,,1.0,146.91692347593,2.0,,,,6.0,,21.0,38.0,59.0,92.727575236433,26.791045686945,2,,71.0,,1.0,,
2025-26,14025036,33,2,Leeds_United,Home,911679,486520,Ilia Gruev,ilia-gruev,M,True,,,,1.0,4.0,5.0,,,,1.0,,,,1.0,,,1.0,,,,0.00018586,,,,0.0,,,,,,,,,,,,,12.0,,,,,,,,5.0,,,6.5,,,,,1.0,,,,,,3.0,6.0,9.0,,,0,,12.0,1.0,,,
2025-26,14025036,33,2,Leeds_United,Home,929132,226182,Jayden Bogle,jayden-bogle,D,False,,,1.0,14.0,7.0,21.0,1.0,,5.0,3.0,,,,,,3.0,6.0,3.0,,,0.0385261,,,1.0,0.0,,,,,2.0,1.0,,,,,,,90.0,,,,,,,,14.0,0.0,,6.5,,,,67.604501337267,1.0,1.0,1.0,,2.0,,18.0,11.0,29.0,24.699749357965,,0,1.0,44.0,,2.0,,1.0
2025-26,14025036,33,2,Leeds_United,Home,973431,427637,Brenden Aaronson,brenden-aaronson,M,False,,,,9.0,7.0,16.0,,,11.0,5.0,1.0,,,1.0,,3.0,5.0,5.0,,,0.00914671,,,,1.0,,,,,1.0,1.0,,,,,,,78.0,,,,,,,,10.0,2.0,,7.2,,,,96.473591829302,1.0,3.0,1.0,,,,10.0,8.0,18.0,44.511448082143,41.468290591654,0,,37.0,2.0,3.0,2.0,
2025-26,14025036,33,2,Leeds_United,Home,998951,492859,Wilfried Gnonto,wilfried-gnonto,F,True,,,,4.0,2.0,6.0,,,2.0,1.0,,,,,,,,1.0,,,0.00230442,,,,0.0,,,,,,1.0,,,,,,,23.0,,,,,,,,8.0,0.0,,6.4,,,,49.725566649889,,1.0,1.0,,,,7.0,3.0,10.0,-27.325597963588,,0,,17.0,3.0,,1.0,
2025-26,14025036,33,2,Leeds_United,Home,1117025,536916,Facundo Buonanotte,facundo-buonanotte,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025044,34,2,Leeds_United,Away,123689,59735,Karl Darlow,karl-darlow,G,False,,1.0,6.0,5.0,12.0,17.0,,,6.0,16.0,,,,,,,,1.0,,,0.00260527,,,,0.0,,0.0244,1.0,,,,,,,,,,90.0,,,,,,,,14.0,0.0,2.0,6.8,3.0,5.0,,29.8162619033,3.0,,,1.0,19.0,,17.0,13.0,30.0,16.898955787714,,0,1.0,52.0,,,,
2025-26,14025044,34,2,Leeds_United,Away,372344,177815,Dominic Calvert-Lewin,dominic-calvert-lewin,F,False,,,,12.0,1.0,13.0,8.0,6.0,6.0,1.0,,,,,,,11.0,6.0,,,0.0131943,,,3.0,0.0,,,,,,,,,,,,,90.0,,,,,,,,13.0,0.0,,6.2,,,,42.750901810241,6.0,1.0,,,,,22.0,3.0,25.0,-9.2353495164918,,0,,37.0,,,,
2025-26,14025044,34,2,Leeds_United,Away,803185,174594,Lukas Nmecha,lukas-nmecha,F,True,,,,3.0,2.0,5.0,2.0,1.0,3.0,,,,2.0,,,,2.0,2.0,,,0.0817957,0.3289,,,0.0,,,,1.0,,1.0,,,,,,,26.0,,,,,,,,2.0,3.0,,6.6,,,2.0,38.209169192633,,1.0,1.0,,,,4.0,2.0,6.0,32.613465992433,38.209169192633,4,,13.0,,,1.0,
2025-26,14025044,34,2,Leeds_United,Away,826167,437738,Sebastiaan Bornauw,sebastiaan-bornauw,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025044,34,2,Leeds_United,Away,827681,220627,James Justin,james-justin,D,False,,,2.0,9.0,15.0,24.0,1.0,1.0,4.0,2.0,,,,,,,1.0,5.0,,,0.00437687,,,,0.0,,,,,2.0,,,,,,,,90.0,,1.0,,,,,,9.0,0.0,,6.8,,,,28.340910984594,4.0,,1.0,,3.0,,11.0,18.0,29.0,-8.198694857394,,0,3.0,54.0,,1.0,,
2025-26,14025044,34,2,Leeds_United,Away,828639,200617,Daniel James,daniel-james,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025044,34,2,Leeds_United,Away,828640,214225,Joe Rodon,joe-rodon,D,True,,,,7.0,4.0,11.0,2.0,3.0,4.0,,,,,,,,3.0,4.0,,,0.0808278,0.0192,0.0106,1.0,0.0,,,,,,,,,,,,,45.0,1.0,,,,,,,9.0,1.0,,6.1,,,,43.663917017897,5.0,,,,2.0,,10.0,8.0,18.0,22.722416112218,26.530219825701,1,1.0,30.0,1.0,,,1.0
2025-26,14025044,34,2,Leeds_United,Away,834308,243526,Gabriel Gudmundsson,gabriel-gudmundsson,D,False,2.0,,1.0,8.0,5.0,13.0,2.0,3.0,7.0,1.0,,,,4.0,,,6.0,8.0,,,0.442784,,,,0.0,,,,,1.0,1.0,,,,,,,90.0,,,,,,,,12.0,3.0,,7.7,,,,111.56904079633,5.0,1.0,6.0,,2.0,,11.0,6.0,17.0,67.110647134716,81.79949864195,0,2.0,40.0,2.0,2.0,1.0,2.0
2025-26,14025044,34,2,Leeds_United,Away,836675,222694,Pascal Struijk,pascal-struijk,D,False,,,1.0,5.0,17.0,22.0,2.0,5.0,3.0,3.0,,,,,,,2.0,8.0,,,0.00188553,,,,0.0,,,,,,,,,,,,,90.0,,2.0,,,,,,4.0,0.0,,7.2,,,,21.455508743148,14.0,,,,3.0,,7.0,19.0,26.0,-12.234038984651,,0,3.0,47.0,,,,2.0
2025-26,14025044,34,2,Leeds_United,Away,847097,199598,Ethan Ampadu,ethan-ampadu,M,False,,,3.0,11.0,22.0,33.0,1.0,1.0,14.0,5.0,,,,1.0,,1.0,4.0,8.0,,1.0,0.0324939,,,1.0,0.0,,,,,1.0,1.0,,,,,,,90.0,,1.0,,,,,,10.0,1.0,,7.2,,,,125.69971393681,5.0,,,,5.0,,15.0,24.0,39.0,55.323579325826,29.766459581213,0,4.0,63.0,,3.0,,3.0
2025-26,14025044,34,2,Leeds_United,Away,850823,235826,Joël Piroe,joel-piroe,F,True,,,,,1.0,1.0,1.0,1.0,,,,,,,,,1.0,1.0,,,1.61e-06,,,,0.0,,,,,,,,,,,,,10.0,,,,,,,,1.0,,,6.5,,,,,,,,,,,1.0,1.0,2.0,,,0,,2.0,,,,
2025-26,14025044,34,2,Leeds_United,Away,865523,435997,Noah Okafor,noah-okafor,F,False,,,,8.0,2.0,10.0,,,10.0,6.0,,1.0,,2.0,,1.0,6.0,5.0,,,0.00189916,0.193,,,0.0,,,,1.0,,,,,,,,,64.0,,,,,,,,11.0,3.0,,6.4,,,2.0,116.90510667361,1.0,7.0,1.0,,,,10.0,3.0,13.0,70.959353098636,54.579321459144,2,1.0,30.0,1.0,,4.0,1.0
2025-26,14025044,34,2,Leeds_United,Away,866191,180135,Sean Longstaff,sean-longstaff,M,True,,,,1.0,,1.0,,1.0,,1.0,,,,,,,1.0,1.0,,,0.00020949,0.15,0.8416,1.0,0.0,1.0,,,,,,,,,,,,15.0,1.0,,,,,,,4.0,,,7.4,,,,,,,1.0,,,,4.0,,4.0,,,1,,8.0,,,,
2025-26,14025044,34,2,Leeds_United,Away,871290,201595,Lucas Perri,lucas-perri,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025044,34,2,Leeds_United,Away,871886,248056,Ao Tanaka,ao-tanaka,M,False,,,4.0,18.0,19.0,37.0,1.0,,12.0,7.0,,,,1.0,,,3.0,1.0,,,0.0150291,,,1.0,0.0,,,,,,1.0,,,,,,,89.0,,,,,,,,7.0,0.0,,6.6,,,,78.43078517561,2.0,,2.0,,4.0,,20.0,19.0,39.0,14.552566997719,,0,1.0,49.0,2.0,,,1.0
2025-26,14025044,34,2,Leeds_United,Away,886930,434752,Jaka Bijol,jaka-bijol,D,False,,,5.0,7.0,9.0,16.0,2.0,3.0,5.0,,,,,1.0,,,3.0,3.0,,,0.00109867,,,,0.0,,,,,1.0,,,,,,,,64.0,,1.0,,,,,,2.0,0.0,,7.1,,,,24.611745228607,11.0,,,,7.0,,9.0,9.0,18.0,-8.3440326042259,,0,,33.0,,,,
2025-26,14025044,34,2,Leeds_United,Away,929132,226182,Jayden Bogle,jayden-bogle,D,False,,,1.0,3.0,4.0,7.0,1.0,1.0,6.0,1.0,,,,2.0,,1.0,6.0,5.0,,,0.00249981,,,2.0,0.0,,,,,,,,,,,,,45.0,,,,,,,,10.0,0.0,,6.6,,,,31.204662992037,1.0,,,,4.0,1.0,9.0,6.0,15.0,3.936197606725,,0,4.0,25.0,,,,2.0
2025-26,14025044,34,2,Leeds_United,Away,973431,427637,Brenden Aaronson,brenden-aaronson,M,False,,,,14.0,6.0,20.0,1.0,2.0,14.0,3.0,,,,,,,4.0,4.0,,,0.115288,0.0285,0.0946,1.0,0.0,,,,,1.0,2.0,,,,,,,84.0,1.0,,,,,,,7.0,4.0,,7.0,,,,156.40072793864,3.0,4.0,,,,,18.0,6.0,24.0,113.69757021002,85.379302185049,1,,41.0,1.0,,2.0,
2025-26,14025044,34,2,Leeds_United,Away,998951,492859,Wilfried Gnonto,wilfried-gnonto,F,True,1.0,,,6.0,,6.0,,,5.0,2.0,,,,,,1.0,1.0,2.0,,,0.134298,0.0901,,,0.0,,,,,,1.0,,,,,,,26.0,,,,,,,,5.0,0.0,,6.7,,,1.0,41.305642428703,2.0,,1.0,,,,8.0,2.0,10.0,1.6050889405534,,1,2.0,18.0,,,,2.0
2025-26,14025044,34,2,Leeds_United,Away,1117025,536916,Facundo Buonanotte,facundo-buonanotte,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14023940,35,2,Leeds_United,Home,123689,59735,Karl Darlow,karl-darlow,G,False,,1.0,9.0,7.0,21.0,28.0,,,8.0,7.0,,,,,,,,1.0,,,0.00645313,,,,0.0,,-0.6349,,,,,,,,,,,90.0,,,,,,,,13.0,0.0,,7.0,1.0,2.0,,47.158488284476,,,,1.0,22.0,,20.0,21.0,41.0,5.2790363794632,,0,,47.0,,1.0,,
2025-26,14023940,35,2,Leeds_United,Home,254713,113564,Sam Byram,sam-byram,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14023940,35,2,Leeds_United,Home,372344,177815,Dominic Calvert-Lewin,dominic-calvert-lewin,F,False,,,,6.0,2.0,8.0,9.0,6.0,7.0,2.0,,,,,,1.0,11.0,7.0,,,0.0137616,0.4544,0.5007,1.0,0.0,1.0,,,,,,,,,,,,89.0,1.0,,,,,,,12.0,1.0,,6.6,,,1.0,96.43629480849,,,1.0,,,,10.0,5.0,15.0,2.1965513865058,42.447536371384,2,,26.0,3.0,1.0,,
2025-26,14023940,35,2,Leeds_United,Home,803185,174594,Lukas Nmecha,lukas-nmecha,F,True,,,,,,,,2.0,1.0,,,,,,,,1.0,2.0,,,,0.142,0.1997,,0.0,,,,,,,,,,,,,25.0,1.0,,,,,,,5.0,0.0,,6.9,,,,3.0030224774384,,1.0,,,,,3.0,,3.0,-0.86087395188074,,1,,6.0,1.0,,,
2025-26,14023940,35,2,Leeds_United,Home,826167,437738,Sebastiaan Bornauw,sebastiaan-bornauw,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14023940,35,2,Leeds_United,Home,827681,220627,James Justin,james-justin,D,False,,,1.0,9.0,12.0,21.0,,4.0,15.0,5.0,,,,,,,,8.0,,,0.0263836,0.0214,0.0213,,0.0,,,,,,,,,,,,,90.0,1.0,,,,,,,17.0,3.0,,7.3,,,,136.52090068098,2.0,,1.0,,5.0,,18.0,15.0,33.0,73.437443509747,50.680266989418,1,4.0,53.0,1.0,,,3.0
2025-26,14023940,35,2,Leeds_United,Home,828639,200617,Daniel James,daniel-james,M,True,,,,,,,,,,,,,,,,,,,,,,0.0517,0.0602,,0.0,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1.0,,,,
2025-26,14023940,35,2,Leeds_United,Home,828640,214225,Joe Rodon,joe-rodon,D,False,,,1.0,14.0,18.0,32.0,5.0,1.0,10.0,3.0,,,,,,1.0,7.0,2.0,,,0.00599967,0.1207,0.5,1.0,0.0,,,,,,1.0,,,,,,,90.0,1.0,1.0,,,,,,11.0,1.0,,6.2,,,,85.386591740036,1.0,,,,6.0,,20.0,19.0,39.0,29.163086788579,27.415233885561,1,,53.0,1.0,1.0,,
2025-26,14023940,35,2,Leeds_United,Home,836675,222694,Pascal Struijk,pascal-struijk,D,False,,,,16.0,42.0,58.0,2.0,2.0,24.0,3.0,,,,3.0,,,7.0,3.0,,,0.0152648,0.0549,,2.0,0.0,,,,,,,,,,,,,90.0,,,,,,,,12.0,2.0,,6.1,,,1.0,212.73526866999,,,,,5.0,,25.0,44.0,69.0,111.77867220517,38.034762627273,1,,74.0,1.0,1.0,,
2025-26,14023940,35,2,Leeds_United,Home,847097,199598,Ethan Ampadu,ethan-ampadu,M,False,,,2.0,24.0,25.0,49.0,,1.0,18.0,5.0,,,2.0,,,1.0,6.0,2.0,,,0.0212126,0.0865,,5.0,0.0,,,,,3.0,1.0,,,,,,,90.0,,,,,,,,8.0,2.0,,6.4,,,,202.20345870097,2.0,,,,2.0,,28.0,27.0,55.0,52.342263232994,72.45459085528,2,,66.0,,1.0,,
2025-26,14023940,35,2,Leeds_United,Home,850823,235826,Joël Piroe,joel-piroe,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14023940,35,2,Leeds_United,Home,865523,435997,Noah Okafor,noah-okafor,F,False,1.0,,1.0,13.0,6.0,19.0,2.0,,13.0,4.0,,,1.0,,,3.0,7.0,1.0,,,0.134775,0.3281,0.9139,,0.0,1.0,,,,1.0,2.0,,,,,,,65.0,1.0,,,,,,,13.0,3.0,,7.2,,,,111.25581413898,,2.0,2.0,,2.0,,15.0,10.0,25.0,48.268615930783,53.80543818634,2,1.0,40.0,1.0,,,1.0
2025-26,14023940,35,2,Leeds_United,Home,866191,180135,Sean Longstaff,sean-longstaff,M,True,1.0,,2.0,4.0,2.0,6.0,,,2.0,1.0,,,,1.0,,,3.0,,,,0.111813,,,2.0,0.0,,,,,2.0,2.0,,,,,,,18.0,,1.0,,,,,,,1.0,,7.0,,,,52.880714569092,,,1.0,,2.0,,4.0,2.0,6.0,45.063461882074,39.637530510868,0,,10.0,,,,
2025-26,14023940,35,2,Leeds_United,Home,871290,201595,Lucas Perri,lucas-perri,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14023940,35,2,Leeds_United,Home,871886,248056,Ao Tanaka,ao-tanaka,M,False,1.0,,1.0,16.0,30.0,46.0,,,19.0,3.0,,,,,,,1.0,2.0,,,0.0318953,0.1113,0.0381,1.0,0.0,,,,,2.0,1.0,,,,,,,72.0,1.0,,,,,,,6.0,1.0,,6.8,,,1.0,149.83565539783,,,3.0,,1.0,,18.0,32.0,50.0,32.165154616332,27.111968501014,2,,59.0,,2.0,,
2025-26,14023940,35,2,Leeds_United,Home,886930,434752,Jaka Bijol,jaka-bijol,D,False,,,6.0,12.0,42.0,54.0,2.0,5.0,24.0,5.0,,,,,,,2.0,6.0,,,0.00732541,,,,1.0,,,,,,1.0,,,,,,,90.0,,1.0,,,,,,10.0,1.0,,7.2,,,,201.70857118865,5.0,,,,9.0,,19.0,44.0,63.0,119.51039819326,12.501659449849,0,1.0,72.0,1.0,,,
2025-26,14023940,35,2,Leeds_United,Home,889861,466525,Anton Stach,anton-stach,M,False,1.0,,,10.0,1.0,11.0,,1.0,13.0,2.0,,,2.0,,,,,6.0,,,0.0709173,0.2818,0.0622,,0.0,1.0,,,,1.0,3.0,,,,,,,72.0,1.0,,,,,,,21.0,3.0,,8.0,,,2.0,106.30904406263,1.0,1.0,7.0,,1.0,,22.0,1.0,23.0,31.68657619215,39.352062859159,5,2.0,48.0,3.0,2.0,1.0,1.0
2025-26,14023940,35,2,Leeds_United,Home,929132,226182,Jayden Bogle,jayden-bogle,D,False,2.0,,2.0,11.0,8.0,19.0,1.0,1.0,5.0,6.0,1.0,,,,,2.0,5.0,3.0,,,0.310403,,,,1.0,,,,,1.0,2.0,,,,,,,89.0,,,,,,,,12.0,3.0,,7.5,,,,81.022781649293,2.0,3.0,5.0,,3.0,,13.0,9.0,22.0,67.973912090741,71.188545833459,0,1.0,41.0,1.0,,1.0,1.0
2025-26,14023940,35,2,Leeds_United,Home,973431,427637,Brenden Aaronson,brenden-aaronson,M,True,,,,6.0,1.0,7.0,,,,3.0,,,,3.0,,,3.0,2.0,,,0.00383588,,,,0.0,,,,,2.0,,,,,,,,18.0,,,,,,,,,,,6.7,,,,,,,,,,,6.0,1.0,7.0,,,0,1.0,11.0,,1.0,,1.0
2025-26,14023940,35,2,Leeds_United,Home,998951,492859,Wilfried Gnonto,wilfried-gnonto,F,True,,,,,1.0,1.0,,,,1.0,,,,,,,,,,,2.577e-05,,,,0.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,0,,1.0,,,,
2025-26,14023944,36,2,Leeds_United,Away,123689,59735,Karl Darlow,karl-darlow,G,False,,,7.0,4.0,19.0,23.0,,1.0,7.0,4.0,,,,,,,,1.0,,,0.00093374,,,,0.0,,-0.0333,,,,,,,,,,,90.0,,,,,,,,21.0,0.0,3.0,6.8,1.0,1.0,,37.052806480403,3.0,,,,25.0,,21.0,23.0,44.0,18.0142477184,,0,,48.0,,,,
2025-26,14023944,36,2,Leeds_United,Away,254713,113564,Sam Byram,sam-byram,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14023944,36,2,Leeds_United,Away,372344,177815,Dominic Calvert-Lewin,dominic-calvert-lewin,F,False,,,,6.0,1.0,7.0,4.0,4.0,6.0,2.0,,,,,,1.0,5.0,4.0,,1.0,0.0109947,0.8165,0.7621,,0.0,1.0,,,,,1.0,,,,,,,90.0,1.0,,,,,,,19.0,0.0,,6.6,,,1.0,31.307998347007,2.0,,1.0,,1.0,2.0,18.0,3.0,21.0,-7.1882157567958,,2,,32.0,3.0,,,
2025-26,14023944,36,2,Leeds_United,Away,803185,174594,Lukas Nmecha,lukas-nmecha,F,True,,,,3.0,1.0,4.0,3.0,4.0,3.0,1.0,,,,,,2.0,5.0,9.0,,,0.00228521,0.0634,0.6943,,0.0,,,,,,,,,,,,,27.0,1.0,,,,,,,5.0,0.0,,7.2,,,,36.849128038338,3.0,,,,,1.0,5.0,2.0,7.0,-7.8492258798352,,1,3.0,19.0,,2.0,,2.0
2025-26,14023944,36,2,Leeds_United,Away,826167,437738,Sebastiaan Bornauw,sebastiaan-bornauw,D,True,,,2.0,3.0,10.0,13.0,3.0,,2.0,3.0,,,,1.0,,,4.0,1.0,,,0.00073267,,,,0.0,,,,,1.0,,,,,,,,34.0,,,,,,,,2.0,0.0,,6.7,,,,10.179479792739,3.0,,,,2.0,,4.0,11.0,15.0,-0.16316343250509,,0,1.0,22.0,,,,1.0
2025-26,14023944,36,2,Leeds_United,Away,827681,220627,James Justin,james-justin,D,False,,,1.0,10.0,6.0,16.0,1.0,1.0,8.0,2.0,,,1.0,,,,3.0,8.0,,,0.0406912,0.0194,,,0.0,,,,,1.0,1.0,,,,,,,90.0,,1.0,,,,,,15.0,0.0,,6.9,,,,39.523301211672,4.0,2.0,,,2.0,,16.0,9.0,25.0,19.551042419725,,1,6.0,52.0,1.0,1.0,,5.0
2025-26,14023944,36,2,Leeds_United,Away,828639,200617,Daniel James,daniel-james,M,False,1.0,,,5.0,,5.0,3.0,,2.0,,,,,1.0,,1.0,6.0,,,,0.0900677,0.0308,,,0.0,,,,,,1.0,,,,,,,63.0,,,,,,,,6.0,0.0,,6.2,,,1.0,23.819466631422,4.0,1.0,3.0,,,,6.0,1.0,7.0,12.594658576356,,1,,17.0,,,,
2025-26,14023944,36,2,Leeds_United,Away,828640,214225,Joe Rodon,joe-rodon,D,False,1.0,,,12.0,5.0,17.0,3.0,,1.0,1.0,,,,1.0,,,5.0,2.0,,,0.0611449,0.062,0.6521,2.0,0.0,,,,1.0,1.0,1.0,,,,,,,90.0,1.0,1.0,,,,,,6.0,0.0,,6.6,,,,4.4288332549329,4.0,,1.0,,1.0,,14.0,6.0,20.0,4.0817274908552,,1,2.0,39.0,,,,1.0
2025-26,14023944,36,2,Leeds_United,Away,836675,222694,Pascal Struijk,pascal-struijk,D,False,,,,3.0,13.0,16.0,1.0,2.0,4.0,4.0,,,,,1.0,2.0,3.0,4.0,,,0.00730051,0.0357,,,0.0,,,,,1.0,,,,,,,,56.0,,1.0,,,,,,4.0,0.0,,6.9,,,1.0,22.777679967618,2.0,1.0,,,,,4.0,14.0,18.0,-4.3753259383868,,1,1.0,28.0,,,1.0,
2025-26,14023944,36,2,Leeds_United,Away,847097,199598,Ethan Ampadu,ethan-ampadu,M,False,,,2.0,24.0,18.0,42.0,2.0,1.0,9.0,5.0,,,,1.0,,,4.0,7.0,,,0.0221467,,,1.0,0.0,,,,,3.0,,,,,,,,90.0,,,,,,,1.0,10.0,1.0,,7.6,,,,90.395214755663,2.0,1.0,,,6.0,,28.0,21.0,49.0,25.518416783816,34.089803519528,0,3.0,67.0,,2.0,1.0,2.0
2025-26,14023944,36,2,Leeds_United,Away,850823,235826,Joël Piroe,joel-piroe,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14023944,36,2,Leeds_United,Away,866191,180135,Sean Longstaff,sean-longstaff,M,True,2.0,,,1.0,,1.0,,,2.0,1.0,,1.0,,,,,,,,,0.0205522,0.2453,0.4821,,0.0,,,,1.0,,,,,,,,,13.0,1.0,,,,,,,1.0,0.0,,6.8,,,1.0,12.913764206592,1.0,,2.0,,1.0,,2.0,,2.0,-11.373063684531,,2,,9.0,,,,
2025-26,14023944,36,2,Leeds_United,Away,871290,201595,Lucas Perri,lucas-perri,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14023944,36,2,Leeds_United,Away,871886,248056,Ao Tanaka,ao-tanaka,M,False,,,2.0,15.0,15.0,30.0,1.0,2.0,9.0,10.0,,,,2.0,,2.0,7.0,7.0,,,0.0111531,0.033,,,0.0,,,,,2.0,,,,,,,,89.0,,,,,,,,17.0,0.0,,6.6,,,1.0,80.148809478146,3.0,2.0,,,4.0,,22.0,19.0,41.0,-22.016632958545,,1,4.0,61.0,1.0,1.0,,4.0
2025-26,14023944,36,2,Leeds_United,Away,886930,434752,Jaka Bijol,jaka-bijol,D,False,,,7.0,15.0,20.0,35.0,3.0,4.0,10.0,1.0,1.0,,,,,,4.0,4.0,,,0.0986217,,,1.0,0.0,,,,,,1.0,,,,,,,90.0,,2.0,,,,,,7.0,0.0,,7.4,,,,76.248619875206,14.0,,,,10.0,,18.0,23.0,41.0,48.040548215466,,0,,59.0,1.0,,,
2025-26,14023944,36,2,Leeds_United,Away,889861,466525,Anton Stach,anton-stach,M,False,1.0,,,13.0,6.0,19.0,,2.0,5.0,3.0,,,,3.0,,2.0,9.0,7.0,,,0.0447433,0.0389,,3.0,0.0,,,,,,1.0,,,,,,,90.0,,,,,,,,16.0,0.0,,6.6,,,1.0,57.186201660447,2.0,2.0,4.0,,2.0,,17.0,10.0,27.0,1.9232252044206,,1,3.0,50.0,2.0,1.0,1.0,2.0
2025-26,14023944,36,2,Leeds_United,Away,973431,427637,Brenden Aaronson,brenden-aaronson,M,False,1.0,,,3.0,5.0,8.0,1.0,,7.0,1.0,,,,3.0,,3.0,9.0,5.0,,,0.154418,,,,0.0,,,,,,1.0,,,,,,,63.0,,1.0,,,,,,9.0,0.0,,6.6,,,,35.488956350194,,3.0,1.0,,,,4.0,5.0,9.0,-0.34082527887098,,0,2.0,26.0,2.0,2.0,1.0,2.0
2025-26,14023944,36,2,Leeds_United,Away,998951,492859,Wilfried Gnonto,wilfried-gnonto,F,True,,,,5.0,2.0,7.0,1.0,,6.0,2.0,,,,,,,1.0,3.0,,,0.00743659,,,,0.0,,,,,,1.0,,,,,,,27.0,,,,,,,,7.0,0.0,,6.6,,,,51.694436558113,,1.0,2.0,,,,7.0,3.0,10.0,27.908067899702,,0,,17.0,1.0,2.0,1.0,
2025-26,14023944,36,2,Leeds_United,Away,1808314,577978,Rhys Chadwick-Chaplin,rhys-chadwick-chaplin,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14023944,36,2,Leeds_United,Away,1899485,643970,Jayden Lienou,jayden-lienou,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14023954,37,2,Leeds_United,Home,123689,59735,Karl Darlow,karl-darlow,G,False,,1.0,6.0,6.0,10.0,16.0,,1.0,2.0,8.0,,,,,,,,1.0,,,0.0031812,,,,0.0,,0.6314,1.0,,,,,,,,,,90.0,,,,,,,,20.0,0.0,1.0,8.0,4.0,7.0,,13.130864211626,2.0,,,1.0,25.0,,24.0,12.0,36.0,9.9446305607929,,0,,50.0,,1.0,,
