season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltySave,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2017-18,7437959,30,90,Burnley,Away,20752,40616,Stephen Ward,stephen-ward,D,False,1.0,,5.0,18.0,14.0,31.0,1.0,3.0,4.0,,,,,,,,2.0,6.0,,,,,,,,1.0,,,90.0,,,,,,,21.0,,7.2,,,,,2.0,2.0,4.0,,9.0,,27.0,17.0,40.0,0,1.0,70.0,4.0,2.0,1.0,1.0
2017-18,7437959,30,90,Burnley,Away,67507,68983,Matthew Lowton,matthew-lowton,D,False,,,7.0,17.0,16.0,33.0,2.0,3.0,2.0,,,,4.0,,,,6.0,4.0,,,,,,,,,,,90.0,,,,,,,11.0,,6.7,,,,,4.0,,,,13.0,,24.0,17.0,41.0,0,1.0,67.0,,2.0,,
2017-18,7437959,30,90,Burnley,Away,96116,41674,Kevin Long,kevin-long,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437959,30,90,Burnley,Away,137774,51927,Ben Mee,ben-mee,D,False,,,3.0,8.0,21.0,29.0,,3.0,,,,,,,,,,4.0,,,,,,,,,,,90.0,,,,,,,6.0,,7.4,,,1.0,,10.0,,1.0,,6.0,,13.0,22.0,34.0,1,,48.0,,1.0,,
2017-18,7437959,30,90,Burnley,Away,145188,17761,James Tarkowski,james-tarkovsky,D,False,,,5.0,9.0,18.0,27.0,1.0,5.0,4.0,,,,2.0,,,,3.0,7.0,,,,,,,,1.0,,,90.0,,1.0,,,,,4.0,,7.2,,,,,7.0,1.0,,,5.0,,11.0,20.0,31.0,0,,45.0,,1.0,1.0,
2017-18,7759902,31,90,Burnley,Home,768,17997,Phil Bardsley,phil-bardsley,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7759902,31,90,Burnley,Home,20752,40616,Stephen Ward,stephen-ward,D,False,,,,18.0,17.0,35.0,,,2.0,,,,1.0,,,,1.0,,,,,,,,,1.0,,,90.0,,1.0,,,,,13.0,,6.3,,,,,2.0,,3.0,,4.0,,30.0,17.0,44.0,0,,58.0,,,,
2017-18,7759902,31,90,Burnley,Home,67507,68983,Matthew Lowton,matthew-lowton,D,False,,,5.0,15.0,19.0,34.0,1.0,1.0,3.0,,,,2.0,,,1.0,6.0,7.0,,,2.0,,,,,1.0,,,90.0,,2.0,,,,,22.0,,6.8,,,,,4.0,1.0,2.0,,11.0,,31.0,20.0,49.0,0,3.0,81.0,,2.0,1.0,1.0
2017-18,7759902,31,90,Burnley,Home,96116,41674,Kevin Long,kevin-long,D,False,,,3.0,7.0,33.0,40.0,5.0,3.0,5.0,,,,2.0,,,,10.0,8.0,,,3.0,,,,,4.0,1.0,,90.0,,,1.0,,,,6.0,,6.6,,,,,6.0,,1.0,,5.0,,11.0,35.0,45.0,0,2.0,64.0,,3.0,,1.0
2017-18,7759902,31,90,Burnley,Home,145188,17761,James Tarkowski,james-tarkovsky,D,False,,,4.0,8.0,28.0,36.0,2.0,5.0,11.0,,,,1.0,,,,4.0,6.0,,,1.0,,,,,2.0,,,90.0,,2.0,,,,,12.0,,6.8,,,,,8.0,,,,10.0,,16.0,32.0,48.0,0,1.0,63.0,,,,1.0
2017-18,7759902,31,90,Burnley,Home,166381,103914,Charlie Taylor,charlie-taylor,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7438092,32,90,Burnley,Away,768,17997,Phil Bardsley,phil-bardsley,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7438092,32,90,Burnley,Away,20752,40616,Stephen Ward,stephen-ward,D,False,,,5.0,25.0,15.0,40.0,3.0,7.0,2.0,,,,,,,,4.0,12.0,,,1.0,,,,,3.0,,,90.0,,,,,,,18.0,,7.3,,,,,10.0,,2.0,,11.0,,36.0,18.0,52.0,0,2.0,92.0,,3.0,,2.0
2017-18,7438092,32,90,Burnley,Away,67507,68983,Matthew Lowton,matthew-lowton,D,False,2.0,,2.0,15.0,19.0,32.0,2.0,,8.0,,,,,,,,4.0,1.0,,,2.0,,,,,,2.0,,90.0,,,,,,,21.0,,6.8,,,,,7.0,,6.0,,12.0,,30.0,23.0,47.0,0,1.0,70.0,2.0,,,1.0
2017-18,7438092,32,90,Burnley,Away,96116,41674,Kevin Long,kevin-long,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7438092,32,90,Burnley,Away,137774,51927,Ben Mee,ben-mee,D,False,,,6.0,13.0,29.0,42.0,5.0,6.0,8.0,,,,,,,,5.0,9.0,,,,,,,,1.0,,,90.0,1.0,,,,,,7.0,,7.2,,,,,5.0,,,,10.0,,19.0,30.0,49.0,1,1.0,60.0,,2.0,,1.0
2017-18,7438092,32,90,Burnley,Away,145188,17761,James Tarkowski,james-tarkovsky,D,False,,,4.0,16.0,23.0,39.0,2.0,4.0,1.0,,,,1.0,,,1.0,4.0,6.0,,1.0,,,,,,1.0,,,90.0,,,,,,,8.0,,6.4,,,,,3.0,,,,6.0,,20.0,25.0,45.0,0,2.0,54.0,1.0,,,1.0
2017-18,7438092,32,90,Burnley,Away,166381,103914,Charlie Taylor,charlie-taylor,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7438082,33,90,Burnley,Away,768,17997,Phil Bardsley,phil-bardsley,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7438082,33,90,Burnley,Away,20752,40616,Stephen Ward,stephen-ward,D,False,1.0,,4.0,8.0,9.0,16.0,1.0,3.0,5.0,,,,1.0,,,,3.0,4.0,,,1.0,,,,,2.0,1.0,,90.0,,,,,,,24.0,,6.4,,,,,3.0,,1.0,,20.0,,23.0,14.0,36.0,0,1.0,59.0,,,,
2017-18,7438082,33,90,Burnley,Away,67507,68983,Matthew Lowton,matthew-lowton,D,False,,,6.0,10.0,7.0,17.0,1.0,1.0,2.0,,,,2.0,,,,4.0,6.0,,,1.0,,,,,2.0,,,90.0,,,,,,,19.0,,7.0,,,,,7.0,,3.0,,12.0,,21.0,10.0,28.0,0,5.0,58.0,1.0,,,3.0
2017-18,7438082,33,90,Burnley,Away,96116,41674,Kevin Long,kevin-long,D,False,,,3.0,2.0,11.0,13.0,5.0,8.0,3.0,1.0,,,,,,,6.0,13.0,,,1.0,1.0,,,,3.0,1.0,,90.0,,1.0,,,,,11.0,,7.9,,,,,11.0,,,,7.0,,10.0,14.0,24.0,0,1.0,46.0,,4.0,,1.0
2017-18,7438082,33,90,Burnley,Away,145188,17761,James Tarkowski,james-tarkovsky,D,False,,,3.0,9.0,16.0,25.0,2.0,4.0,3.0,,,,1.0,,,,3.0,8.0,,,,,,,,3.0,,,90.0,,1.0,,,,,10.0,,7.0,,,,,8.0,1.0,,,8.0,,16.0,18.0,34.0,0,,51.0,1.0,3.0,1.0,
2017-18,7438082,33,90,Burnley,Away,166381,103914,Charlie Taylor,charlie-taylor,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7438030,34,90,Burnley,Home,768,17997,Phil Bardsley,phil-bardsley,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7438030,34,90,Burnley,Home,20752,40616,Stephen Ward,stephen-ward,D,False,,,3.0,8.0,8.0,16.0,2.0,6.0,4.0,,,1.0,,,,,2.0,10.0,,,,,,,,1.0,,,90.0,,,,,,,22.0,,6.9,,,,,2.0,,,,11.0,,19.0,12.0,31.0,1,4.0,56.0,1.0,,,3.0
2017-18,7438030,34,90,Burnley,Home,67507,68983,Matthew Lowton,matthew-lowton,D,False,,,1.0,12.0,2.0,14.0,,2.0,4.0,,,,1.0,,,1.0,3.0,6.0,,,1.0,,,,,2.0,,,90.0,,,,,,,20.0,,6.8,,,,,10.0,3.0,,,8.0,,22.0,6.0,28.0,0,1.0,67.0,,,3.0,1.0
2017-18,7438030,34,90,Burnley,Home,96116,41674,Kevin Long,kevin-long,D,False,,,4.0,2.0,19.0,21.0,3.0,5.0,6.0,,,,1.0,,,,5.0,8.0,,,1.0,,1.0,,,,,,90.0,1.0,,,,,,7.0,,7.4,,,,,7.0,,,,7.0,,6.0,22.0,28.0,1,2.0,40.0,,1.0,,1.0
2017-18,7438030,34,90,Burnley,Home,145188,17761,James Tarkowski,james-tarkovsky,D,False,1.0,,4.0,8.0,20.0,27.0,4.0,5.0,2.0,,,,,,,,5.0,6.0,,,1.0,,,,,,1.0,,90.0,,1.0,,,,,12.0,,6.9,,,,,6.0,,1.0,,8.0,,13.0,26.0,38.0,0,1.0,52.0,1.0,1.0,,
2017-18,7438030,34,90,Burnley,Home,166381,103914,Charlie Taylor,charlie-taylor,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7438022,35,90,Burnley,Away,768,17997,Phil Bardsley,phil-bardsley,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7438022,35,90,Burnley,Away,20752,40616,Stephen Ward,stephen-ward,D,False,1.0,,3.0,13.0,12.0,24.0,,2.0,6.0,,,,1.0,,,1.0,2.0,6.0,,,,,,,,,2.0,,90.0,,,,,,,27.0,,6.9,,,1.0,,5.0,,6.0,,11.0,,29.0,16.0,39.0,1,1.0,76.0,3.0,3.0,,1.0
2017-18,7438022,35,90,Burnley,Away,67507,68983,Matthew Lowton,matthew-lowton,D,False,1.0,,2.0,16.0,15.0,30.0,,,2.0,,,1.0,,,,,2.0,2.0,,,,,,,,1.0,1.0,,90.0,,,,,,,19.0,,6.8,,,,,4.0,2.0,6.0,,6.0,,30.0,15.0,39.0,1,2.0,71.0,1.0,,,2.0
2017-18,7438022,35,90,Burnley,Away,96116,41674,Kevin Long,kevin-long,D,False,,,2.0,6.0,20.0,26.0,5.0,13.0,3.0,,,1.0,1.0,,,,6.0,15.0,,,,,,,,2.0,1.0,,90.0,,,,,,,17.0,,6.9,,,,,7.0,,,,9.0,,14.0,28.0,42.0,1,2.0,62.0,1.0,,,1.0
2017-18,7438022,35,90,Burnley,Away,145188,17761,James Tarkowski,james-tarkovsky,D,False,,,1.0,6.0,14.0,20.0,1.0,7.0,4.0,,1.0,,,,,,1.0,9.0,,,,,,,,,,,90.0,2.0,,,,,,15.0,,7.0,,,,,11.0,1.0,,,8.0,,15.0,20.0,35.0,2,,53.0,,1.0,1.0,
2017-18,7438022,35,90,Burnley,Away,166381,103914,Charlie Taylor,charlie-taylor,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7438027,36,90,Burnley,Home,768,17997,Phil Bardsley,phil-bardsley,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7438027,36,90,Burnley,Home,20752,40616,Stephen Ward,stephen-ward,D,False,,,2.0,6.0,8.0,14.0,2.0,1.0,2.0,,,,,,,1.0,3.0,3.0,,,,,,,,,,,90.0,,1.0,,,,,19.0,,6.9,,,,,1.0,,2.0,,7.0,,14.0,15.0,27.0,0,2.0,43.0,,,,2.0
2017-18,7438027,36,90,Burnley,Home,67507,68983,Matthew Lowton,matthew-lowton,D,False,2.0,,2.0,14.0,9.0,21.0,,1.0,2.0,,,,2.0,,,,3.0,4.0,,,,,,,,,1.0,,90.0,,1.0,,,,,18.0,,6.9,,,,,1.0,2.0,5.0,,7.0,,24.0,11.0,30.0,0,1.0,63.0,2.0,1.0,1.0,1.0
2017-18,7438027,36,90,Burnley,Home,96116,41674,Kevin Long,kevin-long,D,False,,,6.0,7.0,21.0,28.0,3.0,4.0,6.0,,1.0,1.0,,,,,3.0,9.0,,,1.0,,,,1.0,2.0,,,90.0,,1.0,,,,,16.0,,7.7,,,1.0,,7.0,,,,11.0,,17.0,27.0,44.0,2,3.0,61.0,,2.0,,3.0
2017-18,7438027,36,90,Burnley,Home,145188,17761,James Tarkowski,james-tarkovsky,D,False,,,2.0,7.0,23.0,30.0,2.0,2.0,3.0,1.0,,,,,,,2.0,2.0,,,1.0,,,,,,2.0,,90.0,,,,,,,12.0,,7.1,,,,,5.0,,,,5.0,,16.0,25.0,41.0,0,,47.0,1.0,,,
2017-18,7438027,36,90,Burnley,Home,166381,103914,Charlie Taylor,charlie-taylor,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7438062,37,90,Burnley,Away,768,17997,Phil Bardsley,phil-bardsley,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7438062,37,90,Burnley,Away,20752,40616,Stephen Ward,stephen-ward,D,False,1.0,,,8.0,17.0,24.0,,1.0,2.0,,,,1.0,,,1.0,2.0,1.0,,,,,,,,1.0,,,90.0,,1.0,,,,,5.0,,5.8,,,,,6.0,,2.0,,1.0,,10.0,17.0,25.0,0,,47.0,2.0,,,
2017-18,7438062,37,90,Burnley,Away,67507,68983,Matthew Lowton,matthew-lowton,D,False,,,2.0,10.0,12.0,22.0,,1.0,3.0,,,,2.0,,,,3.0,5.0,,,1.0,,,,,5.0,,,90.0,,,,,,,25.0,,6.1,,,,,2.0,1.0,4.0,,7.0,,25.0,18.0,39.0,0,3.0,66.0,2.0,,1.0,1.0
2017-18,7438062,37,90,Burnley,Away,96116,41674,Kevin Long,kevin-long,D,False,,,3.0,10.0,24.0,34.0,2.0,2.0,5.0,,,1.0,,,,,3.0,4.0,,,1.0,,,,,1.0,,,90.0,,1.0,,,,,7.0,,6.5,,,1.0,,7.0,,,,6.0,,15.0,26.0,41.0,2,2.0,54.0,,,,1.0
2017-18,7438062,37,90,Burnley,Away,145188,17761,James Tarkowski,james-tarkovsky,D,False,,,6.0,6.0,27.0,33.0,1.0,1.0,5.0,,,,1.0,,,1.0,3.0,2.0,,,,,,,,5.0,,,90.0,,1.0,,,,,4.0,,6.5,,,,,4.0,,,,7.0,,8.0,28.0,36.0,0,1.0,50.0,,,,
2017-18,7438062,37,90,Burnley,Away,166381,103914,Charlie Taylor,charlie-taylor,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7438024,38,90,Burnley,Home,768,17997,Phil Bardsley,phil-bardsley,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7438024,38,90,Burnley,Home,20752,40616,Stephen Ward,stephen-ward,D,False,2.0,,2.0,14.0,8.0,20.0,,2.0,6.0,1.0,,,,,,,1.0,3.0,,,1.0,,,,,,1.0,,90.0,,1.0,,,,,30.0,,6.9,,,,,2.0,,8.0,,14.0,,39.0,10.0,41.0,0,1.0,64.0,,1.0,,1.0
2017-18,7438024,38,90,Burnley,Home,67507,68983,Matthew Lowton,matthew-lowton,D,False,,,1.0,12.0,12.0,24.0,1.0,1.0,12.0,,,,,,,1.0,3.0,9.0,,,1.0,,,,,3.0,,,90.0,,1.0,,,,,20.0,,7.3,,,1.0,,1.0,1.0,4.0,,5.0,,24.0,16.0,36.0,1,6.0,74.0,,1.0,1.0,4.0
2017-18,7438024,38,90,Burnley,Home,96116,41674,Kevin Long,kevin-long,D,False,,,5.0,13.0,23.0,36.0,,7.0,3.0,,,1.0,,,,1.0,2.0,9.0,1.0,,1.0,,,,,,,,90.0,,,,,,,14.0,,6.1,,,,,4.0,,,,9.0,,23.0,26.0,49.0,1,1.0,57.0,,1.0,,1.0
2017-18,7438024,38,90,Burnley,Home,145188,17761,James Tarkowski,james-tarkovsky,D,False,,,11.0,16.0,17.0,33.0,2.0,1.0,3.0,,,,,,,,3.0,6.0,,,1.0,,,,,2.0,,,90.0,1.0,1.0,,,,,6.0,,7.3,,,1.0,,4.0,,,,16.0,,20.0,19.0,39.0,2,3.0,55.0,,2.0,,2.0
2017-18,7438024,38,90,Burnley,Home,166381,103914,Charlie Taylor,charlie-taylor,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
