season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltyMiss,penaltySave,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2020-21,8897010,14,7,Aston_Villa,Away,218160,110504.0,Bertrand Traoré,bertrand-traore,F,False,4.0,,3.0,41.0,12.0,49.0,,,4.0,1.0,,1.0,,,,,3.0,5.0,,,,1.0,1.0,,,1.0,2.0,,90.0,2.0,,,,,,,,13.0,,8.9,,,,1.0,6.0,6.0,,3.0,,47.0,12.0,53.0,3,,78.0,3.0,2.0,3.0,
2020-21,8897010,14,7,Aston_Villa,Away,250223,122806.0,John McGinn,john-mcginn,M,False,,,9.0,34.0,10.0,44.0,3.0,2.0,9.0,,1.0,,1.0,,,3.0,8.0,12.0,,,1.0,,,,,1.0,,,90.0,,,,,,,,,11.0,,7.4,,,4.0,,2.0,,,11.0,1.0,39.0,10.0,49.0,4,4.0,72.0,1.0,4.0,2.0,4.0
2020-21,8897010,14,7,Aston_Villa,Away,255189,123354.0,Kortney Hause,kortney-hause,D,False,,,1.0,19.0,29.0,48.0,,7.0,4.0,,,,1.0,,,,2.0,9.0,,,1.0,,,,,1.0,,,90.0,,,,,,,,,7.0,,7.2,,,,4.0,,,,2.0,,21.0,34.0,55.0,0,2.0,65.0,,,,1.0
2020-21,8897010,14,7,Aston_Villa,Away,303638,149484.0,Tyrone Mings,tyrone-mings,D,False,,,1.0,30.0,28.0,58.0,1.0,4.0,10.0,,,,1.0,,,,2.0,5.0,,,,,,,,2.0,1.0,,90.0,,,,,,,,,18.0,,6.8,,,,2.0,,,,13.0,,42.0,33.0,75.0,0,1.0,81.0,1.0,,,1.0
2020-21,8897010,14,7,Aston_Villa,Away,362470,193488.0,Anwar El Ghazi,anwar-el-ghazi,F,False,1.0,,,25.0,4.0,28.0,3.0,2.0,7.0,,,2.0,1.0,,,2.0,7.0,6.0,,,1.0,,2.0,,,,,,90.0,6.0,,,,,,,,17.0,,8.8,,,,,2.0,8.0,,,,37.0,4.0,33.0,8,,59.0,3.0,2.0,2.0,
2020-21,8897010,14,7,Aston_Villa,Away,368134,169359.0,Matt Targett,matt-targett,D,False,,,5.0,29.0,25.0,54.0,2.0,5.0,6.0,,,,,,,,2.0,8.0,,,,,,,,3.0,2.0,,90.0,,,,,,,,,22.0,,7.7,,,,2.0,,4.0,,8.0,,40.0,31.0,67.0,0,2.0,93.0,1.0,1.0,,
2020-21,8897010,14,7,Aston_Villa,Away,372430,203368.0,Frédéric Guilbert,frederic-guilbert,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8897010,14,7,Aston_Villa,Away,555386,178301.0,Ollie Watkins,ollie-watkins,F,False,,,,18.0,4.0,22.0,6.0,4.0,1.0,,,,1.0,,,3.0,11.0,6.0,,,,,,,,,,,90.0,1.0,,,,,,,,10.0,,6.7,,,1.0,1.0,2.0,,,,2.0,18.0,5.0,23.0,2,,41.0,5.0,1.0,1.0,
2020-21,8897010,14,7,Aston_Villa,Away,556904,184704.0,Marvelous Nakamba,marvelous-nakamba,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8897010,14,7,Aston_Villa,Away,830858,221239.0,Keinan Davis,keinan-davis,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8897010,14,7,Aston_Villa,Away,833956,199796.0,Matty Cash,matty-cash,D,False,1.0,,,37.0,16.0,52.0,1.0,2.0,3.0,,,,1.0,,,,3.0,4.0,,,1.0,,,,,1.0,1.0,,90.0,,,,,,,,,21.0,,6.9,,,,1.0,1.0,6.0,,6.0,,54.0,18.0,66.0,0,1.0,84.0,,,1.0,
2020-21,8897010,14,7,Aston_Villa,Away,867887,230046.0,Douglas Luiz,douglas-luiz,M,False,,,4.0,37.0,23.0,60.0,2.0,3.0,10.0,,,,3.0,,,,7.0,5.0,,,1.0,,,,,1.0,2.0,,90.0,,,,,,,,,11.0,,6.9,,,1.0,1.0,2.0,1.0,,5.0,,40.0,27.0,66.0,1,1.0,78.0,3.0,,1.0,1.0
2020-21,8897010,14,7,Aston_Villa,Away,975937,232653.0,Jacob Ramsey,jacob-ramsey,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896971,15,7,Aston_Villa,Home,18122,21205.0,Tom Heaton,tom-heaton,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896971,15,7,Aston_Villa,Home,30243,47390.0,Neil Taylor,neil-taylor,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896971,15,7,Aston_Villa,Home,32787,,Ahmed Elmohamady,ahmed-elmohamady,D,True,,,,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,8.0,,,,,,,,,1.0,,6.5,,,,,,,,,,3.0,,3.0,0,,3.0,,,,
2020-21,8896971,15,7,Aston_Villa,Home,100574,85242.0,Conor Hourihane,conor-hourihane,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896971,15,7,Aston_Villa,Home,158263,98980.0,Emiliano Martínez,emiliano-martinez,G,False,,,8.0,7.0,4.0,11.0,,,13.0,,,,,,,,,,,,,,,3.0,,,,,90.0,,,,,,,,,14.0,,8.1,2.0,6.0,,,,,,22.0,,21.0,4.0,25.0,0,,40.0,,,,
2020-21,8896971,15,7,Aston_Villa,Home,189061,114283.0,Jack Grealish,jack-grealish,M,False,,,3.0,21.0,6.0,27.0,,3.0,6.0,2.0,1.0,1.0,1.0,,,,4.0,12.0,,,1.0,,,,,,6.0,,90.0,1.0,1.0,,,,,,,10.0,,8.1,,,,,4.0,1.0,,6.0,,26.0,9.0,34.0,2,3.0,57.0,,5.0,2.0,
2020-21,8896971,15,7,Aston_Villa,Home,218160,110504.0,Bertrand Traoré,bertrand-traore,F,False,2.0,,2.0,8.0,5.0,11.0,,,5.0,1.0,,,1.0,,,1.0,4.0,3.0,,,1.0,,1.0,,1.0,,3.0,,45.0,1.0,,,,,,,,12.0,,8.2,,,2.0,,3.0,6.0,,2.0,,14.0,8.0,16.0,3,1.0,31.0,1.0,,2.0,
2020-21,8896971,15,7,Aston_Villa,Home,250223,122806.0,John McGinn,john-mcginn,M,False,,,7.0,12.0,11.0,23.0,,,5.0,,,,1.0,,,1.0,5.0,7.0,,,2.0,,,,,1.0,,,90.0,,,,,,,,,8.0,,7.0,,,,1.0,2.0,,,8.0,,15.0,11.0,26.0,0,3.0,40.0,2.0,3.0,1.0,1.0
2020-21,8896971,15,7,Aston_Villa,Home,255189,123354.0,Kortney Hause,kortney-hause,D,False,,,1.0,4.0,8.0,12.0,5.0,9.0,2.0,,,,,,,,5.0,9.0,,,,,1.0,,,1.0,,,90.0,1.0,,,,,,,,8.0,,7.9,,,,11.0,,,,5.0,,8.0,12.0,20.0,1,,39.0,,,,
2020-21,8896971,15,7,Aston_Villa,Home,303638,149484.0,Tyrone Mings,tyrone-mings,D,False,,,3.0,6.0,8.0,14.0,,3.0,2.0,,,,,,,,2.0,3.0,,,2.0,,,,,1.0,,,45.0,,,,,,,,,5.0,,5.7,,,,1.0,,,,5.0,,7.0,11.0,18.0,0,,21.0,1.0,,,
2020-21,8896971,15,7,Aston_Villa,Home,362470,193488.0,Anwar El Ghazi,anwar-el-ghazi,F,False,2.0,,,19.0,4.0,21.0,6.0,2.0,4.0,1.0,2.0,,1.0,,,,10.0,10.0,,,1.0,,1.0,,,2.0,2.0,,86.0,4.0,,,,,,,,24.0,,7.8,,,1.0,,8.0,6.0,,3.0,,34.0,7.0,35.0,5,,65.0,3.0,2.0,6.0,
2020-21,8896971,15,7,Aston_Villa,Home,368134,169359.0,Matt Targett,matt-targett,D,False,,,2.0,16.0,4.0,20.0,1.0,3.0,7.0,,,,1.0,,,1.0,4.0,11.0,,,1.0,,,,,2.0,,,90.0,,,,,,,,,12.0,,7.5,,,,3.0,1.0,1.0,,4.0,,23.0,7.0,29.0,0,6.0,56.0,,1.0,1.0,3.0
2020-21,8896971,15,7,Aston_Villa,Home,372430,203368.0,Frédéric Guilbert,frederic-guilbert,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896971,15,7,Aston_Villa,Home,555386,178301.0,Ollie Watkins,ollie-watkins,F,False,1.0,,,15.0,2.0,16.0,5.0,7.0,4.0,1.0,3.0,4.0,1.0,,,1.0,8.0,9.0,,,1.0,1.0,,,2.0,,3.0,,90.0,2.0,,,,,,,,9.0,,7.1,,,3.0,,,1.0,,,1.0,19.0,2.0,20.0,9,,38.0,4.0,2.0,,
2020-21,8896971,15,7,Aston_Villa,Home,556904,184704.0,Marvelous Nakamba,marvelous-nakamba,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896971,15,7,Aston_Villa,Home,827679,199798.0,Ezri Konsa,ezri-konsa,D,True,,,1.0,4.0,,4.0,1.0,,2.0,,,,,,,,1.0,2.0,,,,,,,,,,,45.0,,,,,,,,,1.0,,6.7,,,,2.0,,,,1.0,,5.0,,5.0,0,,9.0,,2.0,,
2020-21,8896971,15,7,Aston_Villa,Home,830858,221239.0,Keinan Davis,keinan-davis,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896971,15,7,Aston_Villa,Home,833956,199796.0,Matty Cash,matty-cash,D,False,2.0,,,17.0,5.0,20.0,,2.0,6.0,,,,2.0,,,,8.0,6.0,,,6.0,,,,,4.0,1.0,,90.0,,,,,,,,,9.0,,7.2,,,,4.0,,2.0,,5.0,,21.0,9.0,28.0,0,4.0,48.0,,,,2.0
2020-21,8896971,15,7,Aston_Villa,Home,867887,230046.0,Douglas Luiz,douglas-luiz,M,False,,,2.0,22.0,11.0,33.0,2.0,1.0,7.0,,,,1.0,,,1.0,7.0,4.0,,1.0,3.0,,,,,1.0,,,89.0,,,,,,,,,10.0,,6.2,,,,4.0,3.0,,,5.0,,24.0,15.0,39.0,0,,54.0,2.0,1.0,2.0,
2020-21,8896971,15,7,Aston_Villa,Home,975937,232653.0,Jacob Ramsey,jacob-ramsey,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,0,,2.0,1.0,,,
2020-21,8896932,16,7,Aston_Villa,Away,18122,21205.0,Tom Heaton,tom-heaton,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896932,16,7,Aston_Villa,Away,30243,47390.0,Neil Taylor,neil-taylor,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896932,16,7,Aston_Villa,Away,32787,,Ahmed Elmohamady,ahmed-elmohamady,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896932,16,7,Aston_Villa,Away,100574,85242.0,Conor Hourihane,conor-hourihane,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896932,16,7,Aston_Villa,Away,158263,98980.0,Emiliano Martínez,emiliano-martinez,G,False,,,11.0,5.0,11.0,16.0,,2.0,10.0,,,,,,,,,2.0,,,,,,3.0,,,,,90.0,,,,,,,,,17.0,,7.0,1.0,4.0,,,,,,28.0,,21.0,12.0,33.0,0,,43.0,,,,
2020-21,8896932,16,7,Aston_Villa,Away,189061,114283.0,Jack Grealish,jack-grealish,M,False,,,,18.0,5.0,23.0,1.0,1.0,3.0,,,,,,,2.0,6.0,10.0,,1.0,2.0,,,,,1.0,2.0,,90.0,1.0,,,,,,,,20.0,,7.0,,,,,5.0,1.0,,2.0,1.0,29.0,8.0,36.0,1,1.0,57.0,3.0,4.0,4.0,
2020-21,8896932,16,7,Aston_Villa,Away,192266,108156.0,Björn Engels,bjorn-engels,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896932,16,7,Aston_Villa,Away,218160,110504.0,Bertrand Traoré,bertrand-traore,F,False,,,3.0,6.0,9.0,15.0,1.0,2.0,8.0,,,1.0,,,,1.0,3.0,6.0,,,1.0,,,,,1.0,,,87.0,,,,,,,,,18.0,,6.9,,,,1.0,3.0,3.0,,5.0,,15.0,13.0,25.0,1,1.0,42.0,3.0,,3.0,1.0
2020-21,8896932,16,7,Aston_Villa,Away,250223,122806.0,John McGinn,john-mcginn,M,False,,,1.0,16.0,7.0,23.0,1.0,2.0,10.0,,,,2.0,,,1.0,6.0,13.0,,,,,,,1.0,1.0,2.0,,90.0,,1.0,,,,,,,17.0,,7.4,,,1.0,1.0,4.0,2.0,,2.0,,24.0,8.0,30.0,1,3.0,60.0,4.0,6.0,2.0,2.0
2020-21,8896932,16,7,Aston_Villa,Away,255189,123354.0,Kortney Hause,kortney-hause,D,False,,,,3.0,22.0,25.0,3.0,3.0,3.0,,,,,,,,3.0,4.0,,,,,,,,2.0,,,90.0,,,,,,,,,9.0,,6.7,,,1.0,6.0,,,,5.0,,9.0,25.0,34.0,1,1.0,45.0,,,,1.0
2020-21,8896932,16,7,Aston_Villa,Away,362470,193488.0,Anwar El Ghazi,anwar-el-ghazi,F,False,,,,9.0,2.0,11.0,,1.0,1.0,,,1.0,,,,3.0,5.0,4.0,,,,,1.0,,,2.0,2.0,,81.0,1.0,,,,,,,,20.0,,7.1,,,,,3.0,6.0,,,,20.0,2.0,16.0,2,1.0,44.0,4.0,1.0,1.0,1.0
2020-21,8896932,16,7,Aston_Villa,Away,368134,169359.0,Matt Targett,matt-targett,D,False,,,4.0,19.0,10.0,29.0,,3.0,7.0,,,,,,,,,5.0,,,,,,,,1.0,,,90.0,,,,,,,,,16.0,,6.9,,,,1.0,,2.0,,7.0,,27.0,16.0,41.0,0,2.0,66.0,1.0,,,
2020-21,8896932,16,7,Aston_Villa,Away,372430,203368.0,Frédéric Guilbert,frederic-guilbert,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896932,16,7,Aston_Villa,Away,555386,178301.0,Ollie Watkins,ollie-watkins,F,False,1.0,,,15.0,2.0,16.0,5.0,3.0,3.0,,,,,,,1.0,7.0,4.0,,,,,,,,,2.0,,90.0,,,,,,,,,9.0,,6.8,,,1.0,2.0,1.0,1.0,,1.0,,19.0,3.0,21.0,1,1.0,33.0,2.0,,,
2020-21,8896932,16,7,Aston_Villa,Away,556904,184704.0,Marvelous Nakamba,marvelous-nakamba,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896932,16,7,Aston_Villa,Away,827679,199798.0,Ezri Konsa,ezri-konsa,D,False,,,4.0,7.0,13.0,20.0,1.0,1.0,3.0,,,,,,,,1.0,5.0,,,,,,,,1.0,,,90.0,,2.0,,,,,,,3.0,,7.3,,,,1.0,,,,6.0,,10.0,13.0,23.0,0,3.0,34.0,,1.0,,1.0
2020-21,8896932,16,7,Aston_Villa,Away,830858,221239.0,Keinan Davis,keinan-davis,F,True,,,,1.0,,1.0,2.0,,,,,,,,,,2.0,,,,,,,,,,,,8.0,,,,,,,,,1.0,,6.5,,,,,,,,,,2.0,,2.0,0,,2.0,,,,
2020-21,8896932,16,7,Aston_Villa,Away,833956,199796.0,Matty Cash,matty-cash,D,False,1.0,,3.0,9.0,8.0,16.0,1.0,,5.0,1.0,,,1.0,,,1.0,4.0,5.0,,,,1.0,,,,2.0,1.0,,90.0,,1.0,,,,,,,9.0,,7.6,,,1.0,6.0,1.0,4.0,,4.0,,13.0,9.0,18.0,1,3.0,53.0,1.0,2.0,,2.0
2020-21,8896932,16,7,Aston_Villa,Away,867887,230046.0,Douglas Luiz,douglas-luiz,M,False,,,,14.0,16.0,30.0,,1.0,6.0,,,,1.0,,,1.0,2.0,5.0,,,,,,,,2.0,,,90.0,,,,,,,,,7.0,,6.9,,,,2.0,,,,2.0,,18.0,16.0,34.0,0,3.0,50.0,2.0,2.0,,
2020-21,8896932,16,7,Aston_Villa,Away,975937,232653.0,Jacob Ramsey,jacob-ramsey,M,True,,,,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,9.0,,,,,,,,,,,6.6,,,1.0,,,,,,,,1.0,1.0,2,,3.0,,,,
2020-21,8896909,17,7,Aston_Villa,Away,18122,21205.0,Tom Heaton,tom-heaton,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896909,17,7,Aston_Villa,Away,30243,47390.0,Neil Taylor,neil-taylor,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896909,17,7,Aston_Villa,Away,32787,,Ahmed Elmohamady,ahmed-elmohamady,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896909,17,7,Aston_Villa,Away,100574,85242.0,Conor Hourihane,conor-hourihane,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896909,17,7,Aston_Villa,Away,158263,98980.0,Emiliano Martínez,emiliano-martinez,G,False,,2.0,6.0,4.0,9.0,13.0,,,13.0,,,,,,,,,1.0,,,,,,,,,,,90.0,,,,,1.0,,,,12.0,,8.0,4.0,7.0,,2.0,,,2.0,18.0,,14.0,11.0,25.0,0,1.0,45.0,,,,1.0
2020-21,8896909,17,7,Aston_Villa,Away,189061,114283.0,Jack Grealish,jack-grealish,M,False,3.0,,4.0,32.0,17.0,46.0,1.0,,7.0,2.0,,,,,,3.0,7.0,12.0,,,2.0,1.0,,,,1.0,4.0,,90.0,,,,,,,,,19.0,,8.1,,,,,2.0,10.0,,5.0,,44.0,17.0,51.0,0,3.0,84.0,1.0,8.0,1.0,2.0
2020-21,8896909,17,7,Aston_Villa,Away,218160,110504.0,Bertrand Traoré,bertrand-traore,F,False,,,1.0,9.0,5.0,14.0,2.0,,3.0,,,,,,,,3.0,4.0,,,1.0,,1.0,,,,2.0,,79.0,1.0,,,,,,,,11.0,,7.4,,,1.0,1.0,2.0,6.0,,1.0,,17.0,6.0,17.0,2,1.0,36.0,,2.0,1.0,
2020-21,8896909,17,7,Aston_Villa,Away,250223,122806.0,John McGinn,john-mcginn,M,False,1.0,,3.0,23.0,14.0,36.0,1.0,,4.0,,,,2.0,,,,5.0,3.0,,,1.0,,,,,,,,90.0,1.0,,,,,,,,11.0,,6.6,,,,,2.0,2.0,,5.0,,31.0,14.0,43.0,1,2.0,52.0,2.0,,1.0,2.0
2020-21,8896909,17,7,Aston_Villa,Away,255189,123354.0,Kortney Hause,kortney-hause,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896909,17,7,Aston_Villa,Away,303638,149484.0,Tyrone Mings,tyrone-mings,D,False,,,3.0,12.0,23.0,35.0,2.0,1.0,6.0,,,,,,,,3.0,1.0,,,1.0,,,,,3.0,,,90.0,,1.0,,,,,,,9.0,,6.7,,,1.0,5.0,,,,11.0,,19.0,25.0,44.0,1,,57.0,,,,
2020-21,8896909,17,7,Aston_Villa,Away,362470,193488.0,Anwar El Ghazi,anwar-el-ghazi,F,False,,,,14.0,3.0,17.0,3.0,2.0,3.0,,,1.0,2.0,,,1.0,6.0,11.0,,,,,,,,,,,84.0,1.0,,,,,,,,10.0,,7.0,,,1.0,1.0,1.0,1.0,,,1.0,21.0,3.0,23.0,3,3.0,44.0,1.0,5.0,1.0,3.0
2020-21,8896909,17,7,Aston_Villa,Away,368134,169359.0,Matt Targett,matt-targett,D,False,,,4.0,26.0,21.0,47.0,3.0,3.0,6.0,,,,,,,,3.0,4.0,,,,,,,,3.0,,,90.0,,1.0,,,,,,,16.0,,7.1,,,,2.0,,2.0,,7.0,,35.0,27.0,60.0,0,1.0,78.0,,,,1.0
2020-21,8896909,17,7,Aston_Villa,Away,372430,203368.0,Frédéric Guilbert,frederic-guilbert,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896909,17,7,Aston_Villa,Away,555386,178301.0,Ollie Watkins,ollie-watkins,F,False,1.0,,,13.0,1.0,13.0,6.0,4.0,,,1.0,1.0,2.0,,,1.0,12.0,6.0,,,2.0,,,,,,2.0,,90.0,1.0,,,,,,,,10.0,,6.5,,,1.0,,3.0,1.0,,,,19.0,1.0,19.0,3,,32.0,2.0,,2.0,
2020-21,8896909,17,7,Aston_Villa,Away,556904,184704.0,Marvelous Nakamba,marvelous-nakamba,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896909,17,7,Aston_Villa,Away,827679,199798.0,Ezri Konsa,ezri-konsa,D,False,,,1.0,4.0,24.0,28.0,2.0,3.0,4.0,,,,,,,1.0,4.0,5.0,,,1.0,,,,,2.0,,,90.0,,1.0,,,,,,,8.0,,6.7,,,,2.0,,,,4.0,,9.0,25.0,34.0,0,2.0,45.0,1.0,,,1.0
2020-21,8896909,17,7,Aston_Villa,Away,830858,221239.0,Keinan Davis,keinan-davis,F,True,,,,,1.0,1.0,,1.0,,,,2.0,,,,,,2.0,,,,,,,,,,,12.0,,,,,,,,,2.0,,6.8,,,1.0,,1.0,,,,,1.0,1.0,2.0,3,,7.0,1.0,,1.0,
2020-21,8896909,17,7,Aston_Villa,Away,833956,199796.0,Matty Cash,matty-cash,D,False,3.0,,1.0,19.0,11.0,27.0,,,3.0,,,,1.0,,,,2.0,7.0,,,1.0,,,,,,3.0,,90.0,1.0,,,,,,,,12.0,,7.5,,,1.0,3.0,1.0,4.0,,2.0,,25.0,15.0,36.0,2,3.0,64.0,,3.0,1.0,2.0
2020-21,8896909,17,7,Aston_Villa,Away,867887,230046.0,Douglas Luiz,douglas-luiz,M,False,,,3.0,23.0,24.0,47.0,2.0,1.0,12.0,,,,2.0,,,,6.0,9.0,,,1.0,,,,,2.0,,,90.0,,2.0,,1.0,,,,,9.0,,6.9,,,,2.0,3.0,1.0,,5.0,,29.0,26.0,54.0,0,2.0,71.0,,4.0,2.0,1.0
2020-21,8896909,17,7,Aston_Villa,Away,975937,232653.0,Jacob Ramsey,jacob-ramsey,M,True,,,,3.0,5.0,8.0,,,3.0,,,,,,,,,,,,,,,,,,,,11.0,,,,,,,,,1.0,,6.5,,,,,,,,,,4.0,5.0,9.0,0,,10.0,,,,
2020-21,9356100,18,7,Aston_Villa,Home,18122,21205.0,Tom Heaton,tom-heaton,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,9356100,18,7,Aston_Villa,Home,30243,47390.0,Neil Taylor,neil-taylor,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,9356100,18,7,Aston_Villa,Home,32787,,Ahmed Elmohamady,ahmed-elmohamady,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,9356100,18,7,Aston_Villa,Home,98435,88894.0,Ross Barkley,ross-barkley,M,True,,,,5.0,3.0,8.0,,,2.0,,,1.0,1.0,,,,2.0,1.0,,,,,,,,,1.0,,24.0,,,,,,,,,5.0,,6.4,,,,,1.0,3.0,,,,9.0,3.0,9.0,1,,17.0,,1.0,,
2020-21,9356100,18,7,Aston_Villa,Home,158263,98980.0,Emiliano Martínez,emiliano-martinez,G,False,,2.0,,,20.0,20.0,,2.0,4.0,,,,,,,,,2.0,,1.0,,,,1.0,,,,,90.0,,,,,1.0,,,,2.0,1.0,6.2,1.0,1.0,,1.0,,,2.0,2.0,,1.0,21.0,22.0,0,,28.0,,,,
2020-21,9356100,18,7,Aston_Villa,Home,192266,108156.0,Björn Engels,bjorn-engels,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,9356100,18,7,Aston_Villa,Home,218160,110504.0,Bertrand Traoré,bertrand-traore,F,False,1.0,,1.0,8.0,4.0,11.0,2.0,,2.0,,,,1.0,,,,5.0,4.0,,,,,,,,,,,60.0,,,,,,,,,11.0,,6.6,,,,1.0,5.0,3.0,,2.0,,14.0,6.0,17.0,0,,31.0,1.0,1.0,3.0,
2020-21,9356100,18,7,Aston_Villa,Home,250133,122775.0,Morgan Sanson,morgan-sanson,M,False,1.0,,,19.0,3.0,21.0,1.0,,3.0,,,,1.0,,,1.0,6.0,3.0,,,1.0,,,,,,1.0,,66.0,,,,,,,,,14.0,,6.4,,,,,2.0,3.0,,,,25.0,4.0,26.0,0,2.0,43.0,4.0,1.0,,1.0
2020-21,9356100,18,7,Aston_Villa,Home,250223,122806.0,John McGinn,john-mcginn,M,False,,,3.0,24.0,13.0,37.0,3.0,,10.0,,,,3.0,,,,12.0,5.0,,,3.0,,,,,2.0,2.0,,90.0,1.0,,,,,,,,18.0,,6.5,,,,,3.0,,,9.0,,36.0,15.0,51.0,1,3.0,67.0,1.0,2.0,,1.0
2020-21,9356100,18,7,Aston_Villa,Home,295361,148508.0,Mahmoud Trézéguet,mahmoud-trezeguet,M,False,,,1.0,8.0,2.0,10.0,4.0,,3.0,,,1.0,5.0,,,2.0,15.0,5.0,,,3.0,,,,,,,,79.0,,,,,,,,,10.0,,5.9,,,1.0,,2.0,1.0,,1.0,1.0,12.0,4.0,15.0,2,2.0,30.0,1.0,2.0,1.0,1.0
2020-21,9356100,18,7,Aston_Villa,Home,303638,149484.0,Tyrone Mings,tyrone-mings,D,False,,,4.0,14.0,24.0,38.0,1.0,,3.0,,,,,,,,1.0,3.0,,,,,,,,4.0,,,90.0,,2.0,,,,,,,11.0,,7.1,,,,,,2.0,,10.0,,22.0,27.0,47.0,0,3.0,60.0,,,,2.0
