season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballCarriesCount,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,expectedAssists,expectedGoals,expectedGoalsOnTarget,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,metersCoveredHighSpeedRunningKm,metersCoveredJoggingKm,metersCoveredRunningKm,metersCoveredSprintingKm,metersCoveredWalkingKm,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltySave,possessionLostCtrl,progressiveBallCarriesCount,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,totalBallCarriesDistance,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalProgression,totalProgressiveBallCarriesDistance,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2025-26,14025119,23,7,Aston_Villa,Away,1089388,515597.0,Lamare Bogarde,lamare-bogarde,M,True,,,,4.0,2.0,6.0,,,3.0,1.0,,,,,,,,,,,,0.00173066,,,,0.0,,,,,,,,,,,,,16.0,,,,,,,1.0,1.0,,6.6,,,,54.251594869644,1.0,,,,,,5.0,2.0,7.0,28.665,43.419016582599,0,,8.0,,,,
2025-26,14025119,23,7,Aston_Villa,Away,1398204,577285.0,George Hemmings,george-hemmings,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025125,24,7,Aston_Villa,Home,96538,101188.0,Lucas Digne,lucas-digne,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025125,24,7,Aston_Villa,Home,98435,88894.0,Ross Barkley,ross-barkley,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025125,24,7,Aston_Villa,Home,100390,72147.0,Marco Bizot,marco-bizot,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025125,24,7,Aston_Villa,Home,143334,184667.0,Victor Lindelöf,victor-lindelof,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025125,24,7,Aston_Villa,Home,158263,98980.0,Emiliano Martínez,emiliano-martinez,G,False,,2.0,3.0,7.0,13.0,20.0,,1.0,3.0,8.0,,,,,,,,,1.0,,,0.00131041,,,,0.0,,-0.3009,1.0,,,,,,,,,,90.0,,,,,,,4.0,,1.0,6.6,,,,13.206073501266,4.0,,,2.0,7.0,,10.0,14.0,24.0,11.387485393785,,0,,32.0,,,,
2025-26,14025125,24,7,Aston_Villa,Home,303638,149484.0,Tyrone Mings,tyrone-mings,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025125,24,7,Aston_Villa,Home,610766,173879.0,Tammy Abraham,tammy-abraham,F,False,,,,4.0,3.0,7.0,3.0,2.0,5.0,2.0,,1.0,2.0,,,,,3.0,2.0,,,0.0777416,0.6427,0.2377,,0.0,,,,,,1.0,,,,,,,90.0,1.0,,,,,,7.0,,,6.3,,,,35.57783697424,1.0,,,,,,8.0,5.0,13.0,-6.9715675146696,,3,,21.0,,,,
2025-26,14025125,24,7,Aston_Villa,Home,783126,195546.0,Emiliano Buendía,emiliano-buendia,M,False,,,,26.0,17.0,43.0,7.0,2.0,21.0,5.0,,1.0,1.0,,,,,9.0,6.0,,,0.161014,0.3542,0.1257,2.0,0.0,,,,,,2.0,,,,,,,90.0,1.0,,,,,,10.0,1.0,,6.1,,,2.0,181.05447226043,2.0,,1.0,,,,28.0,20.0,48.0,89.609102387185,29.342130137398,4,3.0,68.0,4.0,1.0,,1.0
2025-26,14025125,24,7,Aston_Villa,Home,808590,215711.0,Leon Bailey,leon-bailey,M,True,,,,21.0,3.0,24.0,,,14.0,3.0,,,1.0,,,,,3.0,,,,0.282544,0.1251,,1.0,0.0,,,,,,3.0,,,,,,,45.0,,,,,,,11.0,6.0,,7.0,,,1.0,153.52466973269,,2.0,4.0,,,,24.0,3.0,27.0,104.34798969131,102.87122532422,2,,37.0,2.0,,,
2025-26,14025125,24,7,Aston_Villa,Home,827679,199798.0,Ezri Konsa,ezri-konsa,D,False,,,,58.0,21.0,79.0,1.0,1.0,28.0,3.0,,1.0,,,,,,1.0,6.0,,,0.0784249,0.3492,,,0.0,,,,,1.0,,1.0,,,,,,90.0,,,,,,,1.0,7.0,,7.4,,,1.0,313.85089976825,1.0,1.0,,,,,59.0,21.0,80.0,209.9270303136,170.34343638482,1,2.0,89.0,,2.0,1.0,1.0
2025-26,14025125,24,7,Aston_Villa,Home,833956,199796.0,Matty Cash,matty-cash,D,False,3.0,,2.0,51.0,10.0,61.0,2.0,2.0,30.0,7.0,,,,,,,,3.0,7.0,,,0.328458,0.2319,0.1915,1.0,0.0,,,,,,2.0,,,,,,,90.0,1.0,,,,,,15.0,2.0,,7.6,,,3.0,263.85617552174,4.0,,4.0,,7.0,,61.0,12.0,73.0,78.877851129457,44.798740646721,4,4.0,100.0,1.0,1.0,,1.0
2025-26,14025125,24,7,Aston_Villa,Home,851100,209243.0,Jadon Sancho,jadon-sancho,M,False,1.0,,,34.0,8.0,42.0,,1.0,26.0,1.0,,,1.0,,,,,1.0,3.0,,,0.192078,0.016,,,0.0,,,,,1.0,2.0,,,,,,,77.0,,,,,,,13.0,7.0,,7.3,,,,219.28212898197,,3.0,2.0,,,1.0,42.0,8.0,50.0,152.82912374845,95.889649876557,1,,63.0,3.0,,2.0,
2025-26,14025125,24,7,Aston_Villa,Home,864169,244954.0,Pau Torres,pau-torres,D,False,,,4.0,53.0,23.0,76.0,2.0,2.0,47.0,3.0,,,,,1.0,,,2.0,2.0,1.0,,0.0600269,0.1616,,,0.0,,,,,,,,,,,,,90.0,,1.0,,,,,8.0,4.0,,7.1,,,1.0,424.41601128078,2.0,,1.0,,6.0,,58.0,25.0,83.0,270.59021176804,120.63491363526,1,,89.0,,,,
2025-26,14025125,24,7,Aston_Villa,Home,867887,230046.0,Douglas Luiz,douglas-luiz,M,False,2.0,,1.0,42.0,24.0,66.0,,1.0,23.0,5.0,1.0,,1.0,1.0,,,,2.0,5.0,,1.0,0.186901,0.086,0.3145,1.0,0.0,,,,,1.0,5.0,,,,,,,90.0,1.0,,,,,,15.0,1.0,,6.7,,,1.0,130.84033758271,,2.0,4.0,,3.0,,49.0,27.0,76.0,69.742172774601,11.136697221349,3,2.0,97.0,2.0,,2.0,2.0
2025-26,14025125,24,7,Aston_Villa,Home,923973,449871.0,Amadou Onana,amadou-onana,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025125,24,7,Aston_Villa,Home,948261,244850.0,Morgan Rogers,morgan-rogers,M,False,,,2.0,32.0,7.0,39.0,,1.0,25.0,2.0,2.0,,2.0,,,,1.0,5.0,6.0,,,0.330714,0.2094,0.1102,2.0,0.0,,,,,,2.0,,,,,,,90.0,1.0,,,,,,24.0,10.0,,7.2,,,1.0,274.02386280123,2.0,4.0,6.0,,2.0,,43.0,7.0,50.0,189.57767273304,141.85598977699,4,1.0,79.0,4.0,2.0,2.0,
2025-26,14025125,24,7,Aston_Villa,Home,955245,444884.0,Harvey Elliott,harvey-elliott,M,True,,,1.0,15.0,,15.0,,1.0,8.0,1.0,,,2.0,,,,,,1.0,,,0.022478,0.0958,,,0.0,,,,,,1.0,,,,,,,13.0,,,,,,,2.0,1.0,,6.6,,,,78.101586597458,,,,,1.0,,17.0,,17.0,28.576301907206,21.974536991709,2,,19.0,,,,
2025-26,14025125,24,7,Aston_Villa,Home,976263,441302.0,Ian Maatsen,ian-maatsen,D,False,1.0,,1.0,49.0,18.0,67.0,3.0,1.0,21.0,7.0,,,1.0,1.0,,,,4.0,8.0,,,0.390223,0.1457,,,0.0,,,,,,3.0,,,,,,,90.0,,,,,,,13.0,6.0,,7.2,,,1.0,229.11019949714,2.0,1.0,4.0,,1.0,,53.0,21.0,74.0,134.73357899597,125.29144686379,2,6.0,100.0,1.0,,1.0,4.0
2025-26,14025125,24,7,Aston_Villa,Home,1089388,515597.0,Lamare Bogarde,lamare-bogarde,M,False,,,1.0,13.0,6.0,19.0,,,11.0,2.0,,,,,,,1.0,2.0,2.0,,,0.00427753,,,1.0,0.0,,,,,,,,,,,,,45.0,,,,,,,4.0,1.0,,6.7,,,,88.552240219563,1.0,,,,1.0,,14.0,7.0,21.0,27.776910559751,11.993348323133,0,1.0,27.0,1.0,1.0,,1.0
2025-26,14025125,24,7,Aston_Villa,Home,1398204,577285.0,George Hemmings,george-hemmings,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025155,25,7,Aston_Villa,Away,96538,101188.0,Lucas Digne,lucas-digne,D,False,1.0,,,11.0,15.0,26.0,3.0,3.0,6.0,9.0,,,,2.0,,,1.0,7.0,9.0,1.0,,0.0171316,,,1.0,0.0,,,,,1.0,,,,,,,,86.0,,,,,,,18.0,,,6.4,,,,46.550201209825,5.0,1.0,3.0,,3.0,1.0,16.0,17.0,33.0,13.90896155514,,0,5.0,65.0,2.0,,1.0,4.0
2025-26,14025155,25,7,Aston_Villa,Away,98435,88894.0,Ross Barkley,ross-barkley,M,True,,,1.0,3.0,3.0,6.0,,,,,,,,,,,,,2.0,,,0.00472043,,,,0.0,,,,,1.0,1.0,,,,,,,13.0,,,,,,,1.0,,,6.8,,,,,2.0,1.0,,,1.0,,4.0,3.0,7.0,,,0,1.0,12.0,,,1.0,1.0
2025-26,14025155,25,7,Aston_Villa,Away,100390,72147.0,Marco Bizot,marco-bizot,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025155,25,7,Aston_Villa,Away,143334,184667.0,Victor Lindelöf,victor-lindelof,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025155,25,7,Aston_Villa,Away,158263,98980.0,Emiliano Martínez,emiliano-martinez,G,False,,1.0,8.0,8.0,19.0,27.0,,1.0,7.0,9.0,,,,,,,,,2.0,,,0.00435994,,,,0.0,,1.1357,3.0,,,,,,,,,,90.0,,,,,,,18.0,,1.0,8.7,4.0,7.0,,41.231684750779,2.0,,,2.0,25.0,,22.0,22.0,44.0,28.401859394889,,0,,63.0,,2.0,,
2025-26,14025155,25,7,Aston_Villa,Away,303638,149484.0,Tyrone Mings,tyrone-mings,D,False,,,5.0,14.0,29.0,43.0,3.0,1.0,9.0,1.0,,,1.0,,,,,3.0,1.0,,,0.00623614,0.1507,,,0.0,,,,,1.0,,,,,,,,90.0,,,,,,,5.0,,,6.4,,,,48.757434640116,7.0,,,,7.0,,17.0,29.0,46.0,-6.8886168423144,,1,,59.0,2.0,,,
2025-26,14025155,25,7,Aston_Villa,Away,555386,178301.0,Ollie Watkins,ollie-watkins,F,False,,,,10.0,5.0,15.0,3.0,2.0,10.0,2.0,,,,,,,1.0,9.0,3.0,,,0.0309235,0.0471,0.1186,4.0,0.0,,,,,,,,,,,,,86.0,1.0,,,,,,9.0,3.0,,6.4,,,,148.09818045131,,2.0,,,,2.0,12.0,6.0,18.0,72.272871529812,105.38791267635,1,,28.0,3.0,1.0,,
2025-26,14025155,25,7,Aston_Villa,Away,610766,173879.0,Tammy Abraham,tammy-abraham,F,True,,,,1.0,,1.0,,1.0,,,,,,,,,,,1.0,,,0.00017596,,,,0.0,,,,,,,,,,,,,9.0,,,,,,,1.0,,,6.6,,,,,,,,,,,1.0,1.0,2.0,,,0,,2.0,,,,
2025-26,14025155,25,7,Aston_Villa,Away,783126,195546.0,Emiliano Buendía,emiliano-buendia,M,False,,,,14.0,9.0,23.0,1.0,1.0,8.0,5.0,,,,,,,3.0,6.0,2.0,,,0.0757266,0.0717,0.2349,1.0,0.0,,,,,,1.0,,,,,,,66.0,1.0,,,,,,11.0,,,6.3,,,,57.431920641654,,1.0,,,1.0,,16.0,11.0,27.0,30.252664926807,,1,1.0,40.0,2.0,,,1.0
2025-26,14025155,25,7,Aston_Villa,Away,808590,215711.0,Leon Bailey,leon-bailey,M,True,,,,1.0,1.0,2.0,1.0,1.0,1.0,,,,,,,,,1.0,2.0,,,0.00017738,,,,0.0,,,,,,,,,,,,,24.0,,,,,,,5.0,,,6.7,,,,3.1215919015784,1.0,,,,,,3.0,1.0,4.0,0.57591969518798,,0,1.0,11.0,3.0,,,1.0
2025-26,14025155,25,7,Aston_Villa,Away,827679,199798.0,Ezri Konsa,ezri-konsa,D,False,,,,4.0,17.0,21.0,,1.0,5.0,3.0,,,,,1.0,,,1.0,1.0,,,0.00133533,,,1.0,0.0,,,,,,,,,,,,,90.0,,2.0,,,,,4.0,,,7.1,,,,64.17153336341,4.0,,,,2.0,,8.0,17.0,25.0,-6.2679548627267,,0,,32.0,,,,
2025-26,14025155,25,7,Aston_Villa,Away,833956,199796.0,Matty Cash,matty-cash,D,False,,,4.0,9.0,8.0,17.0,1.0,,8.0,1.0,,,1.0,,,,1.0,3.0,2.0,,,0.0046106,0.0897,0.4437,1.0,0.0,,,,,,,,,,,,,90.0,1.0,,,,,,12.0,,,6.9,,,,63.441611625257,2.0,,1.0,,5.0,,11.0,11.0,22.0,-7.4071120731851,,2,2.0,43.0,1.0,,,1.0
2025-26,14025155,25,7,Aston_Villa,Away,851100,209243.0,Jadon Sancho,jadon-sancho,M,False,,,,12.0,7.0,19.0,1.0,1.0,11.0,2.0,1.0,,1.0,,,,,1.0,5.0,,,0.0529681,0.0952,,,1.0,,,,,,2.0,,,,,,,77.0,,,,,,,7.0,1.0,,6.8,,,,86.108613247294,2.0,2.0,1.0,,,,15.0,7.0,22.0,40.665967226941,10.982839386971,1,2.0,35.0,2.0,,2.0,1.0
2025-26,14025155,25,7,Aston_Villa,Away,864169,244954.0,Pau Torres,pau-torres,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025155,25,7,Aston_Villa,Away,867887,230046.0,Douglas Luiz,douglas-luiz,M,False,3.0,,1.0,13.0,18.0,31.0,,1.0,12.0,3.0,,,,,,,,2.0,4.0,,,0.142448,,,2.0,0.0,,,,,2.0,1.0,,,,,,,77.0,,1.0,,,,,11.0,1.0,,7.1,,,,96.958419832225,2.0,1.0,4.0,,4.0,,18.0,20.0,38.0,40.530463413898,23.61280163386,0,2.0,58.0,3.0,,1.0,1.0
2025-26,14025155,25,7,Aston_Villa,Away,923973,449871.0,Amadou Onana,amadou-onana,M,False,,,1.0,20.0,23.0,43.0,1.0,7.0,16.0,4.0,,,,,,,,1.0,8.0,,,0.0242802,,,,0.0,,,,,1.0,,,,,,,,90.0,,2.0,,,,,8.0,,,7.8,,,,116.52680367098,9.0,,,,2.0,,25.0,25.0,50.0,36.808175935054,,0,1.0,67.0,1.0,,,
2025-26,14025155,25,7,Aston_Villa,Away,948261,244850.0,Morgan Rogers,morgan-rogers,M,False,,,1.0,20.0,9.0,29.0,3.0,1.0,11.0,4.0,,,,1.0,,,1.0,5.0,4.0,,1.0,0.0798754,0.1385,0.5344,,0.0,1.0,,,,1.0,2.0,,,,,,,90.0,1.0,,,,,,16.0,1.0,,7.0,,,,118.59484545418,4.0,,2.0,,1.0,,25.0,10.0,35.0,73.537894599782,51.918148040931,1,2.0,59.0,5.0,1.0,,1.0
2025-26,14025155,25,7,Aston_Villa,Away,976263,441302.0,Ian Maatsen,ian-maatsen,D,True,,,,1.0,2.0,3.0,,,4.0,,,,,,,,,1.0,,,,0.012689,,,1.0,0.0,,,,,,,,,,,,,13.0,,,,,,,2.0,1.0,,6.6,,,,49.925241737923,,,,,,,2.0,2.0,4.0,8.3352926722884,11.061393447482,0,,6.0,1.0,,,
2025-26,14025155,25,7,Aston_Villa,Away,1089388,515597.0,Lamare Bogarde,lamare-bogarde,M,True,,,,3.0,1.0,4.0,,1.0,2.0,,,,,,,,,,2.0,,,0.00586444,,,,0.0,,,,,,,,,,,,,9.0,,,,,,,1.0,,,6.7,,,,16.878116798057,,,,,,,4.0,1.0,5.0,-9.4630482721401,,0,1.0,6.0,,,,1.0
2025-26,14025155,25,7,Aston_Villa,Away,1410227,564505.0,Sam Proctor,proctor-sam,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025206,26,7,Aston_Villa,Home,96538,101188.0,Lucas Digne,lucas-digne,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025206,26,7,Aston_Villa,Home,98435,88894.0,Ross Barkley,ross-barkley,M,True,,,,6.0,,6.0,1.0,,5.0,1.0,,,,,,,,2.0,1.0,,,0.0218906,0.0231,,,0.0,,,,,1.0,,,,,,,,30.0,,,,,,,3.0,0.0,,6.5,,,1.0,39.204941215171,,2.0,,,,,7.0,,7.0,7.8872209486751,,1,,12.0,1.0,,1.0,
2025-26,14025206,26,7,Aston_Villa,Home,100390,72147.0,Marco Bizot,marco-bizot,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025206,26,7,Aston_Villa,Home,143334,184667.0,Victor Lindelöf,victor-lindelof,D,True,,,,1.0,1.0,2.0,,,,,,,,,,,,,,,,0.00067033,,,,0.0,,,,,,,,,,,,,13.0,,,,,,,,,,6.6,,,,,,,,,,,1.0,1.0,2.0,,,0,,2.0,,,,
2025-26,14025206,26,7,Aston_Villa,Home,158263,98980.0,Emiliano Martínez,emiliano-martinez,G,False,,1.0,9.0,8.0,30.0,38.0,,2.0,13.0,17.0,,,,,,,,,4.0,,,0.00648069,,,,0.0,,0.3344,3.0,,,,,,,,,,90.0,,,,,,,18.0,0.0,1.0,7.5,1.0,3.0,,62.404880040504,1.0,,,1.0,24.0,,20.0,35.0,55.0,29.633453544999,,0,,73.0,1.0,2.0,,
2025-26,14025206,26,7,Aston_Villa,Home,303638,149484.0,Tyrone Mings,tyrone-mings,D,False,,,5.0,10.0,45.0,55.0,1.0,,25.0,4.0,,,,,,,,1.0,1.0,,,0.00416226,0.155,,,0.0,,,,,,,,,,,,,90.0,,,,,,,12.0,1.0,,6.9,,,1.0,182.81219536039,4.0,,,,12.0,,18.0,48.0,66.0,42.26594844007,15.100907290623,1,1.0,74.0,1.0,,,
2025-26,14025206,26,7,Aston_Villa,Home,555386,178301.0,Ollie Watkins,ollie-watkins,F,False,,,1.0,9.0,1.0,10.0,1.0,,5.0,,,,,,,,,4.0,,,,0.0238332,0.0394,,3.0,0.0,,,,,,,,,,,,,74.0,,,,,,,5.0,2.0,,6.2,,,1.0,62.304970775416,,,,,1.0,,11.0,2.0,13.0,38.988841009122,39.451116494706,1,,18.0,2.0,,,
2025-26,14025206,26,7,Aston_Villa,Home,610766,173879.0,Tammy Abraham,tammy-abraham,F,True,,,,,2.0,2.0,1.0,,,,,,,,,,,1.0,1.0,,,5.283e-05,,,,0.0,,,,,,,,,,,,,15.0,,,,,,,2.0,,,6.4,,,,,,,,,1.0,,1.0,2.0,3.0,,,0,1.0,6.0,1.0,,,
2025-26,14025206,26,7,Aston_Villa,Home,783126,195546.0,Emiliano Buendía,emiliano-buendia,M,False,,,1.0,3.0,4.0,7.0,,1.0,6.0,4.0,,,1.0,,,,,,3.0,,,0.0111151,0.0456,,,0.0,,,,,,1.0,,,,,,,60.0,,,,,,,2.0,0.0,,7.1,,,,43.731917372118,2.0,1.0,,,1.0,,5.0,4.0,9.0,-8.0140565414919,,1,,18.0,,1.0,1.0,
2025-26,14025206,26,7,Aston_Villa,Home,808590,215711.0,Leon Bailey,leon-bailey,M,True,2.0,,,4.0,1.0,5.0,,1.0,4.0,1.0,,,,,,,,5.0,2.0,,,0.225062,,,2.0,0.0,,,,,,3.0,,,,,,,30.0,,,,,,,5.0,1.0,,6.9,,,,40.023901217853,,3.0,2.0,,,,5.0,1.0,6.0,23.492681889979,18.637155255028,0,,14.0,1.0,1.0,,
2025-26,14025206,26,7,Aston_Villa,Home,827679,199798.0,Ezri Konsa,ezri-konsa,D,False,,,3.0,8.0,41.0,49.0,1.0,2.0,14.0,4.0,,,,,,,,1.0,2.0,,,0.0155842,0.1561,,,0.0,,,,,1.0,,,,,,,,90.0,,,,,,,1.0,0.0,,6.9,,,2.0,93.527597762032,3.0,,,,3.0,,8.0,41.0,49.0,23.378300996908,,2,,59.0,1.0,,,
2025-26,14025206,26,7,Aston_Villa,Home,851100,209243.0,Jadon Sancho,jadon-sancho,M,False,,,,12.0,2.0,14.0,,1.0,7.0,,,,1.0,,,,,3.0,1.0,,1.0,0.396326,0.0628,,2.0,0.0,,,,,,3.0,,,,,,,60.0,,,,,,,9.0,3.0,,7.2,,,,87.654923163479,,1.0,1.0,,,,15.0,3.0,18.0,67.138536673382,54.845044205696,1,,26.0,2.0,,,
2025-26,14025206,26,7,Aston_Villa,Home,864169,244954.0,Pau Torres,pau-torres,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025206,26,7,Aston_Villa,Home,867887,230046.0,Douglas Luiz,douglas-luiz,M,False,1.0,,3.0,23.0,27.0,50.0,1.0,,22.0,8.0,,,,1.0,,,1.0,4.0,7.0,,,0.065193,,,1.0,0.0,,,,,1.0,2.0,,,,,,,84.0,,,,,,,18.0,3.0,,7.4,,,,237.65220754826,,,5.0,,7.0,,31.0,29.0,60.0,78.436850954982,57.100864945694,0,2.0,79.0,3.0,5.0,,1.0
2025-26,14025206,26,7,Aston_Villa,Home,923973,449871.0,Amadou Onana,amadou-onana,M,False,,,,15.0,20.0,35.0,,1.0,11.0,2.0,,,1.0,,,,2.0,2.0,4.0,,,0.0153132,0.0739,,,0.0,,,,,1.0,,,,,,,,75.0,,,,,,,8.0,1.0,,7.0,,,2.0,89.291679064038,2.0,,,,,,19.0,22.0,41.0,41.343772616432,27.92344112032,3,2.0,54.0,,1.0,,1.0
2025-26,14025206,26,7,Aston_Villa,Home,948261,244850.0,Morgan Rogers,morgan-rogers,M,False,,,1.0,11.0,5.0,16.0,2.0,,6.0,2.0,,,1.0,,,,1.0,5.0,3.0,,,0.0291019,0.2246,0.0918,1.0,0.0,,,,,,2.0,,,,,,,90.0,1.0,,,,,,14.0,1.0,,6.3,,,2.0,51.732289366058,,1.0,2.0,,1.0,,16.0,7.0,23.0,40.717724669824,10.048508147979,4,1.0,41.0,3.0,2.0,,
2025-26,14025206,26,7,Aston_Villa,Home,976263,441302.0,Ian Maatsen,ian-maatsen,D,False,2.0,,1.0,6.0,15.0,21.0,,3.0,10.0,3.0,,,,3.0,,,2.0,9.0,5.0,,,0.08493,0.0332,,,0.0,,,,,2.0,2.0,,,,,,,90.0,,,,,,,18.0,3.0,,6.9,,,1.0,91.088281242864,7.0,4.0,2.0,,1.0,,11.0,17.0,28.0,63.575646122144,56.125457581984,1,2.0,64.0,2.0,,,2.0
2025-26,14025206,26,7,Aston_Villa,Home,1089388,515597.0,Lamare Bogarde,lamare-bogarde,M,False,,,1.0,14.0,16.0,30.0,3.0,1.0,6.0,3.0,,,,1.0,,,,4.0,4.0,,,0.00835377,,,,0.0,,,,,1.0,,,,,,,,90.0,,1.0,,,,,5.0,0.0,,6.9,,,,46.522395827789,3.0,,1.0,,3.0,,15.0,19.0,34.0,17.754862640187,,0,2.0,49.0,,1.0,,1.0
2025-26,14025206,26,7,Aston_Villa,Home,1138445,481283.0,James Wright,wright-james,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025206,26,7,Aston_Villa,Home,1631879,653481.0,Alysson,alysson-edward-franco-da-rocha,M,True,,,,2.0,,2.0,,,2.0,1.0,,,,,,,,,1.0,,,0.0110309,,,,0.0,,,,,,,,,,,,,16.0,,,,,,,3.0,0.0,,6.6,,,,15.309703233621,,,1.0,,1.0,,4.0,,4.0,8.228649980127,,0,,6.0,,1.0,,
2025-26,14025215,27,7,Aston_Villa,Home,96538,101188.0,Lucas Digne,lucas-digne,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025215,27,7,Aston_Villa,Home,98435,88894.0,Ross Barkley,ross-barkley,M,True,,,,18.0,7.0,25.0,1.0,5.0,14.0,2.0,,,1.0,,,,,2.0,8.0,,,0.107058,0.0967,,1.0,0.0,,,,,,1.0,,,,,,,29.0,,,,,,,6.0,1.0,,7.4,,,1.0,104.11852977477,1.0,1.0,,,,,21.0,9.0,30.0,29.821990129151,36.798254089019,2,,38.0,1.0,2.0,1.0,
2025-26,14025215,27,7,Aston_Villa,Home,143334,184667.0,Victor Lindelöf,victor-lindelof,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025215,27,7,Aston_Villa,Home,158263,98980.0,Emiliano Martínez,emiliano-martinez,G,False,,,2.0,2.0,15.0,17.0,,,8.0,3.0,,,,,,,,,1.0,,,0.00126399,,,,0.0,,0.1031,,,,,,,,,,,90.0,,,,,,,10.0,0.0,1.0,6.6,3.0,3.0,,50.692639261156,1.0,,,,10.0,,8.0,18.0,26.0,28.437131666164,,0,,34.0,,1.0,,
2025-26,14025215,27,7,Aston_Villa,Home,303638,149484.0,Tyrone Mings,tyrone-mings,D,False,,,2.0,20.0,39.0,59.0,4.0,2.0,28.0,1.0,1.0,,1.0,,,,,7.0,2.0,,,0.241567,0.092,,2.0,0.0,,,,,1.0,2.0,,,,,,,90.0,,1.0,,,,,9.0,2.0,,6.7,,,,218.16236705965,6.0,1.0,1.0,,7.0,,24.0,42.0,66.0,82.687805280881,35.834775738866,1,,84.0,,,,
2025-26,14025215,27,7,Aston_Villa,Home,555386,178301.0,Ollie Watkins,ollie-watkins,F,False,,,,9.0,3.0,12.0,3.0,3.0,8.0,2.0,,,1.0,,,,1.0,7.0,8.0,,,0.0370582,0.2527,0.2571,3.0,0.0,,,,,,2.0,,,,,,,90.0,1.0,,,,,,8.0,2.0,,6.7,,,1.0,98.976401294223,,,,,,3.0,13.0,4.0,17.0,20.244808773972,55.187716575482,3,2.0,30.0,2.0,3.0,,2.0
