season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,penaltyConceded,penaltyFaced,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2016-17,7090390,31,25,Middlesbrough,Away,76343,75880,Daniel Ayala,daniel-ayala,D,False,,,4.0,9.0,26.0,35.0,1.0,3.0,8.0,,,,,,,,2.0,6.0,,,1.0,,,,,2.0,,,90.0,,,,,,9.0,,6.6,,,,,4.0,,,,8.0,,15.0,29.0,44.0,0,3.0,54.0,,,,2.0
2016-17,7090390,31,25,Middlesbrough,Away,115432,83312,Ben Gibson,ben-gibson,D,False,,,11.0,20.0,24.0,44.0,3.0,6.0,2.0,1.0,,,1.0,,,1.0,6.0,7.0,,,1.0,1.0,,,,2.0,1.0,,90.0,,3.0,,,,18.0,,7.2,,,,,6.0,,,,17.0,,32.0,28.0,60.0,0,,74.0,,1.0,,
2016-17,7090390,31,25,Middlesbrough,Away,139919,55317,Bernardo Espinosa,bernardo-espinosa,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090390,31,25,Middlesbrough,Away,810572,90263,James Husband,james-husband,D,False,,,,7.0,10.0,17.0,,2.0,2.0,,,,,,,1.0,1.0,2.0,,,,,,,,,,,59.0,,,,,,15.0,,5.9,,,,,1.0,,,,3.0,,13.0,15.0,28.0,0,,43.0,1.0,,,
2016-17,7090333,32,25,Middlesbrough,Home,9645,20399,Antonio Barragán,antonio-barragan,D,False,1.0,,3.0,12.0,12.0,23.0,1.0,1.0,5.0,,,1.0,1.0,,,,2.0,3.0,,,,,,,,1.0,1.0,,90.0,,,,,,8.0,,6.9,,,,,1.0,1.0,4.0,,3.0,,18.0,12.0,26.0,1,,48.0,1.0,1.0,1.0,
2016-17,7090333,32,25,Middlesbrough,Home,76343,75880,Daniel Ayala,daniel-ayala,D,False,,,7.0,9.0,31.0,40.0,1.0,6.0,5.0,,,,,,,,2.0,7.0,,,1.0,,,,,2.0,,,90.0,1.0,,,,,11.0,,8.0,,,1.0,,8.0,,1.0,,11.0,,17.0,34.0,50.0,2,1.0,67.0,,1.0,,1.0
2016-17,7090333,32,25,Middlesbrough,Home,115432,83312,Ben Gibson,ben-gibson,D,False,,,6.0,22.0,42.0,64.0,3.0,4.0,2.0,,,1.0,,,,1.0,4.0,7.0,,,,,,,,3.0,,,90.0,,,,,,12.0,,7.3,,,,,6.0,1.0,,,12.0,,28.0,45.0,73.0,1,2.0,91.0,,,1.0,2.0
2016-17,7090333,32,25,Middlesbrough,Home,139919,55317,Bernardo Espinosa,bernardo-espinosa,D,False,,,1.0,1.0,44.0,45.0,,3.0,4.0,,,,1.0,,,,2.0,3.0,,,1.0,,,,,,,,83.0,,,,,,5.0,,6.7,,,,,5.0,,,,4.0,,2.0,48.0,50.0,0,,58.0,,,,
2016-17,7090333,32,25,Middlesbrough,Home,548194,169061,Dael Fry,dael-fry,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090308,33,25,Middlesbrough,Home,9645,20399,Antonio Barragán,antonio-barragan,D,False,,,2.0,15.0,11.0,26.0,,1.0,6.0,,,,,,,1.0,2.0,6.0,,,1.0,,,,,1.0,,,90.0,,2.0,,,,18.0,,7.0,,,,,2.0,,3.0,,5.0,,27.0,13.0,37.0,0,3.0,61.0,1.0,2.0,,3.0
2016-17,7090308,33,25,Middlesbrough,Home,37254,40202,George Friend,george-friend,D,True,,,2.0,7.0,10.0,17.0,,3.0,7.0,1.0,,,2.0,,,1.0,4.0,8.0,,,,,,,,1.0,1.0,,73.0,,,,,,19.0,,6.7,,,,,4.0,3.0,2.0,,7.0,,15.0,13.0,26.0,0,2.0,61.0,5.0,3.0,2.0,1.0
2016-17,7090308,33,25,Middlesbrough,Home,40677,54771,Fábio,fabio,D,False,,,,4.0,2.0,6.0,,1.0,,,,,,,,,,5.0,,,,,,,,,1.0,,17.0,,,,,,1.0,,7.1,,,,,1.0,1.0,,,,,5.0,2.0,7.0,0,2.0,16.0,,1.0,1.0,2.0
2016-17,7090308,33,25,Middlesbrough,Home,76343,75880,Daniel Ayala,daniel-ayala,D,False,,,2.0,8.0,13.0,21.0,4.0,6.0,10.0,,1.0,,,,,,4.0,7.0,,,,,,,,2.0,,,90.0,2.0,1.0,,,,10.0,,7.1,,,1.0,,5.0,,,,5.0,,14.0,16.0,30.0,3,,44.0,,1.0,,
2016-17,7090308,33,25,Middlesbrough,Home,115432,83312,Ben Gibson,ben-gibson,D,False,,,3.0,3.0,13.0,16.0,2.0,,4.0,,,,,,,,2.0,,,,,,,,,2.0,,,90.0,1.0,1.0,,,,7.0,,6.8,,,,,3.0,,,,7.0,,6.0,17.0,23.0,1,,32.0,,,,
2016-17,7090308,33,25,Middlesbrough,Home,139919,55317,Bernardo Espinosa,bernardo-espinosa,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090335,34,25,Middlesbrough,Away,9645,20399,Antonio Barragán,antonio-barragan,D,False,,,1.0,3.0,2.0,5.0,,,2.0,,,,1.0,,,,1.0,4.0,,,,,,,,,,,23.0,,,,,,2.0,,6.5,,,,,,,,,1.0,,4.0,3.0,7.0,0,4.0,14.0,,,,2.0
2016-17,7090335,34,25,Middlesbrough,Away,37254,40202,George Friend,george-friend,D,False,,,5.0,9.0,9.0,18.0,2.0,2.0,3.0,,,,1.0,,,3.0,11.0,5.0,,,4.0,,,,,2.0,,,90.0,,,,,,9.0,,5.8,,,,,5.0,2.0,1.0,,5.0,,11.0,10.0,20.0,0,2.0,44.0,,,1.0,1.0
2016-17,7090335,34,25,Middlesbrough,Away,40677,54771,Fábio,fabio,D,True,,,,4.0,3.0,7.0,1.0,1.0,4.0,,,,2.0,,,2.0,11.0,4.0,,,2.0,,,,,,,,52.0,,1.0,,,,14.0,,5.4,,,,,,5.0,4.0,,,,10.0,4.0,10.0,0,2.0,27.0,,,1.0,1.0
2016-17,7090335,34,25,Middlesbrough,Away,76343,75880,Daniel Ayala,daniel-ayala,D,False,,,6.0,5.0,10.0,15.0,1.0,1.0,3.0,,,,1.0,,,,4.0,1.0,,1.0,2.0,,,,,4.0,,,90.0,,,,,,3.0,,6.1,,,1.0,,6.0,,,,7.0,,5.0,11.0,16.0,1,,29.0,,,,
2016-17,7090335,34,25,Middlesbrough,Away,115432,83312,Ben Gibson,ben-gibson,D,False,,,2.0,6.0,14.0,20.0,2.0,1.0,,,,,,,,,2.0,3.0,,,,,,,,,,,90.0,,1.0,,,,6.0,,6.4,,,,,10.0,,,,6.0,,11.0,15.0,26.0,0,2.0,40.0,,,,1.0
2016-17,7090335,34,25,Middlesbrough,Away,139919,55317,Bernardo Espinosa,bernardo-espinosa,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090335,34,25,Middlesbrough,Away,227942,101184,Calum Chambers,calum-chambers,D,False,,,5.0,7.0,12.0,19.0,1.0,,5.0,,,,,,,1.0,2.0,4.0,,,,,,,,3.0,1.0,,90.0,,,,,,15.0,,6.7,,,1.0,,2.0,,,,11.0,,14.0,18.0,32.0,1,4.0,58.0,1.0,,,3.0
2016-17,7090339,35,25,Middlesbrough,Home,9645,20399,Antonio Barragán,antonio-barragan,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090339,35,25,Middlesbrough,Home,37254,40202,George Friend,george-friend,D,False,,,,7.0,5.0,12.0,,,2.0,,,1.0,,,,,,2.0,,,,1.0,,,,1.0,1.0,,90.0,,,,,,10.0,,6.9,,,1.0,,4.0,2.0,1.0,,1.0,,12.0,6.0,17.0,2,,38.0,2.0,,2.0,
2016-17,7090339,35,25,Middlesbrough,Home,40677,54771,Fábio,fabio,D,False,,,,5.0,7.0,12.0,,2.0,5.0,,,,1.0,,,1.0,3.0,9.0,,,1.0,,,,,1.0,1.0,,90.0,,,,,,14.0,,7.0,,,,,6.0,3.0,3.0,,2.0,,15.0,7.0,19.0,0,4.0,46.0,1.0,,3.0,3.0
2016-17,7090339,35,25,Middlesbrough,Home,115432,83312,Ben Gibson,ben-gibson,D,False,,,2.0,4.0,10.0,14.0,1.0,,2.0,,,,2.0,,,,3.0,3.0,,,,,,,,2.0,,,90.0,,,,,,3.0,,6.6,,,,,9.0,2.0,,,4.0,,7.0,10.0,17.0,0,,32.0,,1.0,2.0,
2016-17,7090339,35,25,Middlesbrough,Home,139919,55317,Bernardo Espinosa,bernardo-espinosa,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090339,35,25,Middlesbrough,Home,227942,101184,Calum Chambers,calum-chambers,D,False,,,2.0,3.0,5.0,8.0,1.0,1.0,4.0,,,,1.0,,,,3.0,2.0,,,1.0,,1.0,,,2.0,,,90.0,1.0,5.0,,,,6.0,,7.9,,,,,9.0,,,,7.0,,7.0,7.0,14.0,1,1.0,33.0,,,,1.0
2016-17,7090322,36,25,Middlesbrough,Away,9645,20399,Antonio Barragán,antonio-barragan,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090322,36,25,Middlesbrough,Away,37254,40202,George Friend,george-friend,D,False,,,2.0,18.0,25.0,43.0,,,9.0,,,,,,,2.0,6.0,1.0,,,3.0,,,,,2.0,,,90.0,,1.0,,,,15.0,,6.1,,,,,1.0,2.0,,,4.0,,20.0,28.0,48.0,0,,66.0,3.0,1.0,,
2016-17,7090322,36,25,Middlesbrough,Away,40677,54771,Fábio,fabio,D,False,,,,21.0,20.0,41.0,1.0,1.0,6.0,,,,1.0,,,2.0,8.0,4.0,,,2.0,,,,,1.0,1.0,,90.0,,,,,,13.0,,5.9,,,,,3.0,4.0,2.0,,1.0,,26.0,22.0,46.0,0,1.0,72.0,,,2.0,1.0
2016-17,7090322,36,25,Middlesbrough,Away,115432,83312,Ben Gibson,ben-gibson,D,False,,,1.0,8.0,27.0,35.0,,1.0,4.0,,,,,,,,,1.0,,,,,,,,1.0,,,90.0,,1.0,,,,5.0,,6.4,,,,,4.0,,,,5.0,1.0,12.0,28.0,40.0,0,,46.0,,,,
2016-17,7090322,36,25,Middlesbrough,Away,139919,55317,Bernardo Espinosa,bernardo-espinosa,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090322,36,25,Middlesbrough,Away,227942,101184,Calum Chambers,calum-chambers,D,False,,,6.0,16.0,33.0,49.0,,3.0,3.0,,,,1.0,,,,4.0,3.0,,,3.0,,,,,1.0,,,90.0,,,,,,9.0,,6.4,,,,,8.0,,,,11.0,,24.0,34.0,58.0,0,,71.0,,,,
2016-17,7090352,37,25,Middlesbrough,Home,9645,20399,Antonio Barragán,antonio-barragan,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090352,37,25,Middlesbrough,Home,37254,40202,George Friend,george-friend,D,False,,,1.0,17.0,7.0,24.0,3.0,3.0,4.0,,,1.0,,,,2.0,10.0,6.0,,,4.0,,,,,,,,90.0,,1.0,,,,9.0,,6.3,,,1.0,,1.0,4.0,,,2.0,,18.0,9.0,27.0,2,1.0,46.0,1.0,,2.0,1.0
2016-17,7090352,37,25,Middlesbrough,Home,40677,54771,Fábio,fabio,D,False,2.0,,1.0,13.0,11.0,22.0,1.0,2.0,10.0,,,,,,,1.0,2.0,5.0,,,,,,,,2.0,1.0,,90.0,,,,,,22.0,,6.7,,,,,3.0,1.0,4.0,,7.0,1.0,25.0,16.0,37.0,0,1.0,61.0,2.0,1.0,1.0,1.0
2016-17,7090352,37,25,Middlesbrough,Home,115432,83312,Ben Gibson,ben-gibson,D,False,,,3.0,5.0,24.0,29.0,3.0,2.0,2.0,,,,,,,,5.0,3.0,,,2.0,,,,,,1.0,,90.0,,,,,,8.0,,6.5,,,1.0,,6.0,1.0,,,6.0,,9.0,26.0,35.0,1,,46.0,2.0,,1.0,
2016-17,7090352,37,25,Middlesbrough,Home,139919,55317,Bernardo Espinosa,bernardo-espinosa,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090352,37,25,Middlesbrough,Home,227942,101184,Calum Chambers,calum-chambers,D,False,,,1.0,13.0,17.0,30.0,1.0,3.0,4.0,,,,,,,,1.0,5.0,,,,,,,,1.0,,,90.0,1.0,,,,,6.0,,7.2,,,,,3.0,2.0,,,1.0,,16.0,20.0,36.0,1,,46.0,,,2.0,
2016-17,7090320,38,25,Middlesbrough,Away,37254,40202,George Friend,george-friend,D,False,,,3.0,13.0,13.0,26.0,1.0,2.0,6.0,,,,,,,1.0,3.0,10.0,,,,,,,,2.0,1.0,,90.0,,1.0,,,,11.0,,7.2,,,,,2.0,4.0,,,5.0,,16.0,16.0,32.0,0,4.0,53.0,,1.0,3.0,4.0
2016-17,7090320,38,25,Middlesbrough,Away,40677,54771,Fábio,fabio,D,False,,,3.0,6.0,2.0,8.0,1.0,,2.0,,,,,,,,1.0,,,,,,,,,1.0,,,73.0,,,,,,4.0,,6.4,,,,,6.0,,1.0,,4.0,,9.0,2.0,10.0,0,,28.0,,,,
2016-17,7090320,38,25,Middlesbrough,Away,76343,75880,Daniel Ayala,daniel-ayala,D,True,,,1.0,2.0,3.0,5.0,,,,,,,,,,,,,,,,,,,,1.0,,,17.0,,,,,,,,6.7,,,,,,,,,1.0,,2.0,3.0,5.0,0,,6.0,,,,
2016-17,7090320,38,25,Middlesbrough,Away,115432,83312,Ben Gibson,ben-gibson,D,False,,,2.0,3.0,7.0,10.0,1.0,2.0,2.0,,,,,,,,1.0,3.0,,,,,,,,,,,90.0,,1.0,,,,5.0,,6.5,,,,,7.0,,,,4.0,,4.0,11.0,15.0,0,1.0,24.0,,,,1.0
2016-17,7090320,38,25,Middlesbrough,Away,139919,55317,Bernardo Espinosa,bernardo-espinosa,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090320,38,25,Middlesbrough,Away,227942,101184,Calum Chambers,calum-chambers,D,False,,,2.0,1.0,8.0,9.0,,3.0,4.0,,,,,,,2.0,2.0,5.0,,,,,,,,2.0,,,90.0,,2.0,,,,13.0,,6.6,,,,,8.0,2.0,1.0,,6.0,,8.0,11.0,18.0,0,,39.0,1.0,,2.0,
