season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,expectedAssists,expectedGoals,expectedGoalsOnTarget,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltySave,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2023-24,11352609,29,7,Aston_Villa,Away,855817,243557,Moussa Diaby,moussa-diaby,M,True,,,1.0,14.0,4.0,18.0,,,1.0,1.0,,1.0,,,,1.0,1.0,,,0.250241,0.0427,,,1.0,,,,,,3.0,,45.0,,,,,,,,4.0,,7.4,,,,,,2.0,1.0,,1.0,,17.0,4.0,20.0,1,,24.0,,,1.0,
2023-24,11352609,29,7,Aston_Villa,Away,867887,230046,Douglas Luiz,douglas-luiz,M,False,,,3.0,44.0,34.0,78.0,2.0,,7.0,,,1.0,2.0,,,6.0,3.0,,,0.190423,0.0253,,2.0,,,,,,,1.0,,90.0,,,,,,,,9.0,,7.1,,,,,,1.0,1.0,,6.0,,53.0,34.0,86.0,1,2.0,91.0,,,1.0,2.0
2023-24,11352609,29,7,Aston_Villa,Away,948261,244850,Morgan Rogers,morgan-rogers,M,False,,,,16.0,4.0,20.0,1.0,1.0,3.0,,,,1.0,,1.0,7.0,4.0,,,0.058602,0.0488,0.2451,4.0,,,,,,,,,63.0,1.0,,,,,,,11.0,,6.8,,,,,1.0,3.0,,,,,20.0,6.0,26.0,1,1.0,44.0,2.0,,2.0,
2023-24,11352609,29,7,Aston_Villa,Away,1085950,490094,Tim Iroegbunam,tim-iroegbunam,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352613,30,7,Aston_Villa,Home,331737,166989,Youri Tielemans,youri-tielemans,M,False,,,5.0,21.0,17.0,38.0,,2.0,6.0,1.0,,,1.0,,,2.0,4.0,,,0.114308,,,1.0,,,,,,,2.0,,90.0,,,,,,,,6.0,,7.3,,,,,1.0,,,,5.0,,23.0,21.0,44.0,0,1.0,48.0,,1.0,,1.0
2023-24,11352613,30,7,Aston_Villa,Home,808590,215711,Leon Bailey,leon-bailey,M,False,2.0,,1.0,15.0,6.0,19.0,1.0,1.0,3.0,1.0,,,3.0,,4.0,13.0,7.0,,,0.258014,0.0269,,4.0,,,,,,,2.0,,89.0,,,,,,,,13.0,,7.0,,,1.0,,,3.0,6.0,,1.0,,23.0,6.0,23.0,1,2.0,42.0,,2.0,2.0,1.0
2023-24,11352613,30,7,Aston_Villa,Home,855817,243557,Moussa Diaby,moussa-diaby,M,False,,,,9.0,1.0,10.0,,,,,,,1.0,,2.0,4.0,2.0,,,0.0909246,0.0701,0.129,1.0,1.0,1.0,,,,,2.0,,88.0,1.0,1.0,,,,,,9.0,,7.8,,,,,,2.0,1.0,,,,12.0,2.0,13.0,1,1.0,24.0,1.0,,1.0,
2023-24,11352613,30,7,Aston_Villa,Home,867887,230046,Douglas Luiz,douglas-luiz,M,False,1.0,,2.0,17.0,21.0,37.0,,,5.0,,,,,,3.0,7.0,7.0,,,0.0926799,,,3.0,,,,,,,1.0,,90.0,,,,,,,,15.0,,7.0,,,,,,3.0,4.0,,3.0,,25.0,22.0,43.0,0,2.0,61.0,1.0,3.0,2.0,1.0
2023-24,11352613,30,7,Aston_Villa,Home,948261,244850,Morgan Rogers,morgan-rogers,M,False,,,1.0,5.0,2.0,7.0,,,1.0,,,,3.0,,1.0,4.0,8.0,,,0.00416353,,,,,,,,,,,,63.0,,,,,,,,4.0,,7.0,,,,,,5.0,,,1.0,,7.0,3.0,10.0,0,1.0,22.0,,2.0,5.0,
2023-24,11352613,30,7,Aston_Villa,Home,1085950,490094,Tim Iroegbunam,tim-iroegbunam,M,True,,,,1.0,3.0,4.0,,,1.0,,,,,,,,1.0,,,0.00033757,,,,,,,,,,,,12.0,,,,,,,,,,6.7,,,,,,,,,,,1.0,3.0,4.0,0,1.0,5.0,,,,1.0
2023-24,11352613,30,7,Aston_Villa,Home,1162083,549068,Omari Kellyman,omari-kellyman,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352352,31,7,Aston_Villa,Away,331737,166989,Youri Tielemans,youri-tielemans,M,True,,,1.0,8.0,11.0,19.0,,,2.0,,,,,,,2.0,2.0,,,0.00519998,,,2.0,,,,,,1.0,,,27.0,,1.0,,,,,,2.0,,6.8,,,,,,1.0,1.0,,1.0,,9.0,11.0,19.0,0,,25.0,1.0,1.0,1.0,
2023-24,11352352,31,7,Aston_Villa,Away,808590,215711,Leon Bailey,leon-bailey,M,True,,,1.0,5.0,1.0,6.0,,,1.0,,,,1.0,,4.0,7.0,2.0,,,0.0389705,,,1.0,,,,,,,1.0,,27.0,,,,,,,,7.0,,6.3,,,,,,2.0,,,1.0,,6.0,2.0,8.0,0,1.0,17.0,,,1.0,1.0
2023-24,11352352,31,7,Aston_Villa,Away,855817,243557,Moussa Diaby,moussa-diaby,M,False,,,,5.0,3.0,8.0,,,5.0,1.0,,1.0,3.0,,1.0,6.0,4.0,,,0.053984,0.0532,,1.0,,,,,,1.0,1.0,,63.0,,,,,,,,9.0,,6.6,,,,,,3.0,1.0,,,,9.0,4.0,12.0,1,1.0,25.0,1.0,1.0,2.0,1.0
2023-24,11352352,31,7,Aston_Villa,Away,867887,230046,Douglas Luiz,douglas-luiz,M,False,2.0,,,13.0,11.0,22.0,,,1.0,,1.0,,,,,4.0,2.0,,,0.112123,0.1912,0.6866,3.0,,,,,,,3.0,,64.0,1.0,,,,,,,5.0,,6.4,,,,,,1.0,2.0,,,,14.0,13.0,25.0,1,1.0,34.0,,1.0,,1.0
2023-24,11352352,31,7,Aston_Villa,Away,948261,244850,Morgan Rogers,morgan-rogers,M,False,,,4.0,8.0,13.0,21.0,,,7.0,1.0,,,1.0,,1.0,7.0,2.0,,,0.0668727,,,1.0,1.0,,,,,1.0,2.0,,90.0,,,,,,,,15.0,,6.7,,,,,1.0,4.0,1.0,,5.0,,10.0,15.0,24.0,0,2.0,46.0,6.0,,,1.0
2023-24,11352352,31,7,Aston_Villa,Away,1085950,490094,Tim Iroegbunam,tim-iroegbunam,M,False,,,,5.0,7.0,12.0,,,4.0,,,,2.0,,1.0,6.0,4.0,,,0.00278768,,,1.0,,,,,,1.0,,,63.0,,,,,,,,6.0,,6.2,,,,,,3.0,,,,,6.0,8.0,14.0,0,3.0,28.0,1.0,,1.0,1.0
2023-24,11352352,31,7,Aston_Villa,Away,1162083,549068,Omari Kellyman,omari-kellyman,M,True,,,,2.0,1.0,3.0,,,2.0,,,1.0,1.0,,,1.0,,,,0.00038888,0.0696,,,,,,,,,,,13.0,,,,,,,,1.0,,6.4,,,,,,,,,,,2.0,2.0,4.0,1,,5.0,,,,
2023-24,11352355,32,7,Aston_Villa,Home,250223,122806,John McGinn,john-mcginn,M,False,4.0,,3.0,31.0,10.0,37.0,1.0,,3.0,1.0,,,2.0,,2.0,6.0,2.0,,,0.383449,,,1.0,1.0,,,,,3.0,2.0,,90.0,,,,,,,,12.0,,7.2,,,,,,,6.0,,4.0,,37.0,12.0,43.0,0,,62.0,2.0,2.0,,
2023-24,11352355,32,7,Aston_Villa,Home,331737,166989,Youri Tielemans,youri-tielemans,M,False,,,2.0,46.0,17.0,63.0,,,6.0,,,,2.0,,,3.0,2.0,,,0.0802588,,,1.0,1.0,,,,,1.0,2.0,,89.0,,,,,,,,8.0,,7.3,,,,,2.0,1.0,,,3.0,,52.0,18.0,70.0,0,1.0,78.0,1.0,,1.0,1.0
2023-24,11352355,32,7,Aston_Villa,Home,808590,215711,Leon Bailey,leon-bailey,M,False,3.0,,1.0,32.0,5.0,34.0,1.0,,2.0,,,1.0,,,,4.0,2.0,,,0.103329,0.0699,,,,,,,,,,,89.0,,,,,,,,23.0,,6.9,,,1.0,,,4.0,10.0,,1.0,,49.0,7.0,46.0,2,,69.0,1.0,1.0,1.0,
2023-24,11352355,32,7,Aston_Villa,Home,855817,243557,Moussa Diaby,moussa-diaby,M,True,,,,1.0,,1.0,,,,,,,,,,,,,,0.00108047,,,,,,,,,,,,8.0,,,,,,,,3.0,,6.6,,,,,,,3.0,,,,4.0,,1.0,0,,4.0,,,,
2023-24,11352355,32,7,Aston_Villa,Home,867887,230046,Douglas Luiz,douglas-luiz,M,False,2.0,,5.0,40.0,23.0,61.0,1.0,2.0,4.0,,,,,,2.0,5.0,3.0,,,0.214863,,,2.0,,,,,,1.0,2.0,,90.0,,,,,,,,15.0,,6.8,,,,,,,6.0,,7.0,,48.0,27.0,69.0,0,,80.0,1.0,1.0,,
2023-24,11352355,32,7,Aston_Villa,Home,948261,244850,Morgan Rogers,morgan-rogers,M,False,,,,14.0,9.0,23.0,1.0,2.0,4.0,,,1.0,,,1.0,5.0,5.0,,,0.0118081,0.6203,0.2765,2.0,,1.0,,,,1.0,,,68.0,1.0,,,,,,,5.0,,7.1,,,1.0,,1.0,1.0,,,,,16.0,9.0,25.0,3,3.0,40.0,1.0,,,
2023-24,11352355,32,7,Aston_Villa,Home,1085950,490094,Tim Iroegbunam,tim-iroegbunam,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352355,32,7,Aston_Villa,Home,1162083,549068,Omari Kellyman,omari-kellyman,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352390,33,7,Aston_Villa,Away,250223,122806,John McGinn,john-mcginn,M,False,,,3.0,15.0,11.0,26.0,,,4.0,,,1.0,1.0,,1.0,4.0,7.0,,,0.021144,0.0328,,,,,,,,3.0,,,90.0,,1.0,,,,,,8.0,,7.3,,,,,,5.0,1.0,,6.0,,19.0,12.0,30.0,1,3.0,54.0,,1.0,3.0,1.0
2023-24,11352390,33,7,Aston_Villa,Away,331737,166989,Youri Tielemans,youri-tielemans,M,False,,,3.0,20.0,23.0,43.0,1.0,,8.0,1.0,,,3.0,,1.0,5.0,6.0,,,0.206764,0.0195,,1.0,1.0,,,,1.0,2.0,1.0,,90.0,,,,,,,,13.0,,7.5,,,1.0,,,1.0,6.0,,5.0,,28.0,27.0,49.0,1,4.0,68.0,,1.0,1.0,1.0
2023-24,11352390,33,7,Aston_Villa,Away,808590,215711,Leon Bailey,leon-bailey,M,True,,,,6.0,2.0,8.0,1.0,2.0,1.0,,,,,,,2.0,3.0,,,0.00209444,0.3454,0.0677,,,1.0,,,,,,,29.0,1.0,,,,,,,4.0,,7.3,,,,,1.0,2.0,,,,1.0,8.0,2.0,10.0,1,,18.0,1.0,1.0,1.0,
2023-24,11352390,33,7,Aston_Villa,Away,855817,243557,Moussa Diaby,moussa-diaby,M,False,,,,7.0,6.0,13.0,1.0,,9.0,,,1.0,,,,3.0,2.0,,,0.00983202,0.0262,,,,,,,,,,,61.0,,,,,,,,5.0,,6.6,,,,,,2.0,,,,,10.0,6.0,16.0,1,2.0,22.0,,,,2.0
2023-24,11352390,33,7,Aston_Villa,Away,948261,244850,Morgan Rogers,morgan-rogers,M,False,,,,8.0,11.0,19.0,2.0,1.0,3.0,,,1.0,,,2.0,5.0,7.0,,,0.032029,0.0478,,,,,,,,,,,90.0,,,,,,,,11.0,,6.5,,,,,2.0,4.0,,,,,12.0,13.0,25.0,1,,40.0,1.0,3.0,3.0,
2023-24,11352390,33,7,Aston_Villa,Away,1085950,490094,Tim Iroegbunam,tim-iroegbunam,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352420,34,7,Aston_Villa,Home,250223,122806,John McGinn,john-mcginn,M,False,,,4.0,18.0,20.0,38.0,,,6.0,,,1.0,2.0,,,3.0,5.0,,,0.0301971,0.0766,,1.0,0.0,,,,,,,,90.0,,,,,,,,12.0,,6.8,,,1.0,,2.0,,,,7.0,,22.0,26.0,48.0,2,2.0,61.0,2.0,3.0,,2.0
2023-24,11352420,34,7,Aston_Villa,Home,331737,166989,Youri Tielemans,youri-tielemans,M,False,,,4.0,30.0,27.0,57.0,1.0,2.0,6.0,,,1.0,,,,2.0,7.0,,,0.0454942,0.0107,,,0.0,,,,,1.0,,,90.0,,,,,,,,12.0,,7.1,,,,,1.0,2.0,4.0,,5.0,,39.0,27.0,62.0,1,2.0,77.0,1.0,2.0,1.0,
2023-24,11352420,34,7,Aston_Villa,Home,808590,215711,Leon Bailey,leon-bailey,M,False,,,3.0,29.0,7.0,36.0,,,7.0,1.0,,,,,1.0,2.0,1.0,,,0.28915,0.9889,0.9868,,1.0,1.0,,,,,6.0,,87.0,1.0,,,,,,,12.0,,8.9,,,,,,2.0,3.0,,3.0,,37.0,8.0,42.0,1,,53.0,,,1.0,
2023-24,11352420,34,7,Aston_Villa,Home,855817,243557,Moussa Diaby,moussa-diaby,M,False,,,1.0,23.0,6.0,29.0,,,1.0,1.0,1.0,1.0,1.0,,,1.0,3.0,,,0.336877,0.8339,0.9152,,0.0,1.0,,,,,3.0,,89.0,1.0,,,,,,,8.0,,8.0,,,1.0,,,,3.0,,1.0,,29.0,6.0,32.0,3,1.0,43.0,2.0,2.0,,
2023-24,11352420,34,7,Aston_Villa,Home,948261,244850,Morgan Rogers,morgan-rogers,M,False,,,1.0,10.0,9.0,19.0,1.0,,3.0,,,,1.0,,1.0,5.0,5.0,,,0.066162,0.2494,0.2369,1.0,0.0,1.0,,,,,1.0,,90.0,1.0,,,,,,,14.0,,7.5,,,1.0,,,3.0,,,2.0,,19.0,10.0,29.0,2,1.0,41.0,1.0,2.0,2.0,
2023-24,11352420,34,7,Aston_Villa,Home,1085950,490094,Tim Iroegbunam,tim-iroegbunam,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352420,34,7,Aston_Villa,Home,1162083,549068,Omari Kellyman,omari-kellyman,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352420,34,7,Aston_Villa,Home,1186812,521966,Finley Munroe,finley-munroe,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352454,35,7,Aston_Villa,Home,250223,122806,John McGinn,john-mcginn,M,False,,,2.0,4.0,8.0,12.0,2.0,,3.0,,,,2.0,,1.0,5.0,5.0,,,0.022676,0.5196,,,,,,,,,1.0,,90.0,,,,,,,,8.0,,7.1,,,1.0,,,,1.0,,4.0,,9.0,9.0,17.0,1,2.0,28.0,1.0,3.0,,1.0
2023-24,11352454,35,7,Aston_Villa,Home,331737,166989,Youri Tielemans,youri-tielemans,M,False,,,1.0,4.0,2.0,6.0,,,1.0,,,,,,,1.0,3.0,,,0.00402658,,,1.0,,,,,,,,,27.0,,,,,,,,1.0,,6.7,,,,,,,,,2.0,,5.0,2.0,7.0,0,2.0,11.0,,1.0,,
2023-24,11352454,35,7,Aston_Villa,Home,808590,215711,Leon Bailey,leon-bailey,M,False,,,,4.0,7.0,11.0,,,2.0,,,,,,2.0,7.0,3.0,,,0.00488137,0.0366,0.0359,3.0,,,,,,,,,75.0,1.0,,,,,,,9.0,,6.4,,,,,,4.0,,,1.0,,6.0,8.0,14.0,1,,26.0,1.0,1.0,2.0,
2023-24,11352454,35,7,Aston_Villa,Home,855817,243557,Moussa Diaby,moussa-diaby,M,True,,,,1.0,3.0,4.0,,,2.0,,,,1.0,,1.0,3.0,,,,0.00878023,,,1.0,,,,,,,,,56.0,,,,,,,,8.0,,6.3,,,,,,,,,2.0,,6.0,4.0,10.0,0,,12.0,,,,
2023-24,11352454,35,7,Aston_Villa,Home,867887,230046,Douglas Luiz,douglas-luiz,M,False,1.0,,,3.0,11.0,13.0,,,1.0,,,,,,1.0,4.0,2.0,1.0,,0.0347644,,,2.0,,,,,,1.0,,,75.0,,1.0,,,,,,8.0,,6.0,,,,,1.0,1.0,1.0,,,,4.0,13.0,16.0,0,,30.0,2.0,2.0,,
2023-24,11352454,35,7,Aston_Villa,Home,948261,244850,Morgan Rogers,morgan-rogers,M,False,,,1.0,5.0,11.0,16.0,2.0,1.0,6.0,,,,2.0,,4.0,13.0,3.0,,,0.0687314,0.0557,0.2711,1.0,,1.0,,,,,3.0,,90.0,1.0,,,,,,,21.0,,6.6,,,,,1.0,5.0,,,1.0,,11.0,13.0,24.0,1,,50.0,5.0,1.0,1.0,
2023-24,11352454,35,7,Aston_Villa,Home,1085950,490094,Tim Iroegbunam,tim-iroegbunam,M,True,,,,3.0,4.0,7.0,,,3.0,,,,1.0,,,3.0,1.0,,,0.00076686,,,2.0,,,,,,,,,15.0,,,,,,,,,,6.3,,,,,1.0,,,,,,3.0,4.0,7.0,0,,9.0,,1.0,,
2023-24,11352454,35,7,Aston_Villa,Home,1162083,549068,Omari Kellyman,omari-kellyman,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352488,36,7,Aston_Villa,Away,250223,122806,John McGinn,john-mcginn,M,False,,,2.0,12.0,16.0,28.0,1.0,,3.0,,,,2.0,,3.0,7.0,4.0,,,0.0112602,,,,,,,,,,,,90.0,,1.0,,,,,,10.0,,6.4,,,,,,1.0,2.0,,5.0,1.0,18.0,16.0,32.0,0,2.0,45.0,,2.0,,1.0
2023-24,11352488,36,7,Aston_Villa,Away,808590,215711,Leon Bailey,leon-bailey,M,False,,,,8.0,8.0,16.0,2.0,,4.0,,,,1.0,,1.0,7.0,5.0,,,0.0158479,,,,,,,,,1.0,,,90.0,,,,,,,,17.0,,6.4,,,,,,4.0,3.0,,2.0,,14.0,9.0,20.0,0,2.0,42.0,5.0,2.0,1.0,1.0
2023-24,11352488,36,7,Aston_Villa,Away,855817,243557,Moussa Diaby,moussa-diaby,M,False,,,,5.0,2.0,7.0,,,2.0,,,,1.0,,1.0,2.0,,,,0.00449179,0.0325,0.6697,,,,,,,2.0,,,73.0,1.0,,,,,,,6.0,,6.7,,,,,,,,,,,9.0,3.0,12.0,1,,17.0,,,,
2023-24,11352488,36,7,Aston_Villa,Away,867887,230046,Douglas Luiz,douglas-luiz,M,False,,,,9.0,27.0,36.0,,1.0,6.0,,,,1.0,,1.0,3.0,3.0,,,0.0112812,,,2.0,,,,,,2.0,,,90.0,,1.0,,,,,,12.0,,6.8,,,,,,,3.0,,1.0,,17.0,28.0,42.0,0,2.0,53.0,2.0,,,2.0
2023-24,11352488,36,7,Aston_Villa,Away,948261,244850,Morgan Rogers,morgan-rogers,M,False,,,,2.0,4.0,6.0,1.0,,1.0,,,,,,,1.0,,,,0.014131,,,,,,,,,1.0,1.0,,26.0,,,,,,,,2.0,,6.7,,,,,,,,,,,3.0,5.0,8.0,0,,10.0,,,,
2023-24,11352488,36,7,Aston_Villa,Away,1085950,490094,Tim Iroegbunam,tim-iroegbunam,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352488,36,7,Aston_Villa,Away,1162083,549068,Omari Kellyman,omari-kellyman,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352523,37,7,Aston_Villa,Home,250223,122806,John McGinn,john-mcginn,M,False,2.0,,2.0,22.0,8.0,28.0,,,7.0,,,1.0,1.0,,2.0,5.0,7.0,,,0.254885,0.0391,,1.0,0.0,,,,,,2.0,,90.0,,,,,,,,11.0,,7.1,,,,,1.0,4.0,3.0,,3.0,,25.0,9.0,31.0,1,1.0,53.0,3.0,3.0,3.0,
2023-24,11352523,37,7,Aston_Villa,Home,331737,166989,Youri Tielemans,youri-tielemans,M,False,,,1.0,11.0,16.0,27.0,,,3.0,,,,2.0,,1.0,3.0,3.0,,,0.0895698,0.1871,0.2004,,0.0,1.0,,,,1.0,,,65.0,1.0,1.0,,,,,,6.0,,7.4,,,,,1.0,1.0,,,2.0,,13.0,18.0,31.0,1,1.0,42.0,1.0,1.0,1.0,1.0
2023-24,11352523,37,7,Aston_Villa,Home,808590,215711,Leon Bailey,leon-bailey,M,False,,,,12.0,4.0,16.0,1.0,1.0,4.0,1.0,,2.0,1.0,,2.0,7.0,9.0,,,0.974121,0.1625,,1.0,0.0,,,,,,3.0,,90.0,,,,,,,,13.0,,7.4,,,1.0,,,7.0,,,,1.0,16.0,5.0,21.0,3,1.0,43.0,3.0,2.0,5.0,1.0
2023-24,11352523,37,7,Aston_Villa,Home,855817,243557,Moussa Diaby,moussa-diaby,M,False,,,,13.0,8.0,21.0,,,2.0,1.0,,,1.0,,,3.0,6.0,,,0.415702,0.4415,0.0603,,1.0,,,,,,5.0,,90.0,1.0,,,,,,,9.0,,8.2,,,2.0,,1.0,6.0,,,,1.0,18.0,9.0,27.0,3,,41.0,1.0,2.0,4.0,
2023-24,11352523,37,7,Aston_Villa,Home,867887,230046,Douglas Luiz,douglas-luiz,M,False,,,1.0,12.0,27.0,39.0,,1.0,3.0,,,,,,,2.0,4.0,,,0.0115362,0.115,,1.0,0.0,,,,,1.0,1.0,,80.0,,,,,,,,10.0,,6.8,,,1.0,,,2.0,2.0,,3.0,,18.0,28.0,44.0,1,,55.0,1.0,2.0,1.0,
2023-24,11352523,37,7,Aston_Villa,Home,1085950,490094,Tim Iroegbunam,tim-iroegbunam,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352523,37,7,Aston_Villa,Home,1162083,549068,Omari Kellyman,omari-kellyman,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352523,37,7,Aston_Villa,Home,1186812,521966,Finley Munroe,finley-munroe,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352562,38,7,Aston_Villa,Away,250223,122806,John McGinn,john-mcginn,M,False,,,,7.0,10.0,17.0,,,2.0,,,,,,1.0,2.0,5.0,,,0.0146056,,,1.0,0.0,,,,,,,,87.0,,,,,,,,7.0,,6.3,,,,,,2.0,1.0,,1.0,,9.0,12.0,20.0,0,1.0,31.0,2.0,2.0,2.0,1.0
2023-24,11352562,38,7,Aston_Villa,Away,855817,243557,Moussa Diaby,moussa-diaby,M,False,,,1.0,6.0,8.0,14.0,1.0,,1.0,,1.0,,2.0,,2.0,8.0,,,,0.0102672,0.5437,1.2371,,0.0,,,,,1.0,,,87.0,2.0,,,,,,,6.0,,5.7,,,,,,3.0,,,1.0,,6.0,9.0,15.0,2,,25.0,,,,
2023-24,11352562,38,7,Aston_Villa,Away,867887,230046,Douglas Luiz,douglas-luiz,M,False,1.0,,2.0,15.0,38.0,52.0,,,5.0,1.0,,,2.0,,1.0,4.0,1.0,,,0.3835,,,1.0,0.0,,,,,,2.0,,90.0,,,,,,,,9.0,,6.5,,,,,,,3.0,,3.0,,19.0,41.0,57.0,0,1.0,63.0,1.0,,,
2023-24,11352562,38,7,Aston_Villa,Away,1085950,490094,Tim Iroegbunam,tim-iroegbunam,M,True,,,,3.0,4.0,7.0,,,3.0,,,,,,1.0,3.0,,,,0.00183204,,,2.0,0.0,,,,,,,,22.0,,,,,,,,2.0,,6.3,,,,,1.0,,,,,,3.0,4.0,7.0,0,,10.0,1.0,,,
2023-24,11352562,38,7,Aston_Villa,Away,1162083,549068,Omari Kellyman,omari-kellyman,M,True,,,,2.0,1.0,3.0,1.0,,,,,,,,,1.0,1.0,,,0.00094319,,,,0.0,,,,,,,,22.0,,,,,,,,2.0,,6.4,,,,,,,,,,,2.0,1.0,3.0,0,1.0,6.0,2.0,,,
2023-24,11352562,38,7,Aston_Villa,Away,1167065,537403,Kadan Young,kadan-young,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352562,38,7,Aston_Villa,Away,1186812,521966,Finley Munroe,finley-munroe,M,True,,,,,1.0,1.0,,,,,,,,,,,,,,3.3e-07,,,,0.0,,,,,,,,8.0,,,,,,,,,,6.5,,,,,,,,,,,,1.0,1.0,0,,1.0,,,,
