season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,minutesPlayed,onTargetScoringAttempt,outfielderBlock,penaltyConceded,penaltyFaced,penaltySave,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2019-20,8692243,34,3,Arsenal,Home,50070,59966,Alexandre Lacazette,alexandre-lacazette,F,False,,,2.0,10.0,6.0,16.0,2.0,1.0,1.0,,1.0,,,,,,7.0,3.0,,,3.0,,,,,1.0,1.0,71.0,2.0,,,,,,11.0,,6.5,,,,,,2.0,,,4.0,1.0,14.0,8.0,22.0,2,,34.0,3.0,2.0,,
2019-20,8692243,34,3,Arsenal,Home,51498,54694,Pierre-Emerick Aubameyang,pierre-emerick-aubameyang,F,False,,,,14.0,4.0,18.0,4.0,1.0,8.0,,,1.0,,,,2.0,6.0,2.0,,,,,1.0,,,,,89.0,1.0,,,,,,13.0,,7.1,,,,,,,1.0,,,2.0,20.0,5.0,24.0,2,,38.0,4.0,1.0,,
2019-20,8692243,34,3,Arsenal,Home,593526,195735,Nicolas Pépé,nicolas-pepe,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8692243,34,3,Arsenal,Home,858194,205533,Eddie Nketiah,eddie-nketiah,F,True,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,4.0,,,,,,,,,4.5,,,,,,,,,,,,,,0,,,,,,
2019-20,8692243,34,3,Arsenal,Home,934235,223340,Bukayo Saka,bukayo-saka,F,False,1.0,,1.0,11.0,3.0,13.0,1.0,,3.0,1.0,,,,,,1.0,5.0,3.0,,,,1.0,,,,1.0,3.0,71.0,1.0,,,,,,13.0,,7.3,,,,,,4.0,4.0,,1.0,,16.0,3.0,15.0,1,,34.0,3.0,2.0,1.0,
2019-20,8692254,35,3,Arsenal,Away,50070,59966,Alexandre Lacazette,alexandre-lacazette,F,False,,,1.0,13.0,10.0,23.0,4.0,2.0,,,,,1.0,,,,7.0,8.0,,,2.0,,1.0,,,,1.0,90.0,1.0,,,,,,5.0,,7.5,,,,,1.0,1.0,,,3.0,,18.0,10.0,28.0,1,2.0,37.0,,3.0,1.0,1.0
2019-20,8692254,35,3,Arsenal,Away,51498,54694,Pierre-Emerick Aubameyang,pierre-emerick-aubameyang,F,False,,,,9.0,10.0,19.0,1.0,,3.0,,,,,,,1.0,2.0,1.0,,,,,,,1.0,,1.0,90.0,1.0,,,,,,7.0,,6.9,,,2.0,,,,2.0,,1.0,,13.0,10.0,21.0,3,,31.0,2.0,1.0,,
2019-20,8692254,35,3,Arsenal,Away,593526,195735,Nicolas Pépé,nicolas-pepe,F,False,,,1.0,7.0,10.0,17.0,1.0,,5.0,,,1.0,1.0,,,6.0,10.0,8.0,,,2.0,,,,,,,70.0,1.0,,,,,,15.0,,6.7,,,1.0,,,2.0,2.0,,1.0,,13.0,10.0,21.0,3,,45.0,3.0,6.0,2.0,
2019-20,8692254,35,3,Arsenal,Away,934235,223340,Bukayo Saka,bukayo-saka,F,True,,,,3.0,5.0,8.0,,,,,,1.0,,,,,,2.0,,,,,,,,,,20.0,,,,,,,3.0,,6.5,,,,,,,3.0,,,,6.0,5.0,8.0,1,1.0,16.0,,1.0,,1.0
2019-20,8692267,36,3,Arsenal,Home,50070,59966,Alexandre Lacazette,alexandre-lacazette,F,False,,,,5.0,5.0,10.0,1.0,,5.0,1.0,,,1.0,,,1.0,5.0,6.0,,,2.0,1.0,1.0,,,,1.0,57.0,1.0,,,,,,3.0,,8.4,,,,,,2.0,,,,1.0,6.0,6.0,12.0,1,3.0,20.0,,1.0,2.0,1.0
2019-20,8692267,36,3,Arsenal,Home,51498,54694,Pierre-Emerick Aubameyang,pierre-emerick-aubameyang,F,True,,,,4.0,1.0,5.0,2.0,6.0,,,,,1.0,,,,3.0,7.0,,,,,,,,,1.0,32.0,,,,,,,6.0,,6.8,,,,,,,,,,1.0,10.0,1.0,11.0,0,1.0,13.0,,,,
2019-20,8692267,36,3,Arsenal,Home,593526,195735,Nicolas Pépé,nicolas-pepe,F,False,,,,5.0,1.0,6.0,4.0,2.0,3.0,,,,,,,2.0,10.0,6.0,,,,,,,,,,90.0,,,,,,,14.0,,6.2,,,,,,6.0,,,,,8.0,3.0,11.0,0,,24.0,3.0,2.0,2.0,
2019-20,8692267,36,3,Arsenal,Home,934235,223340,Bukayo Saka,bukayo-saka,F,False,,,2.0,6.0,8.0,14.0,,,6.0,,,,,,,,1.0,3.0,,,2.0,,,,,1.0,,85.0,,,,,,,9.0,,6.6,,,,,,,1.0,,3.0,1.0,11.0,10.0,20.0,0,,27.0,2.0,3.0,,
2019-20,8692281,37,3,Arsenal,Away,50070,59966,Alexandre Lacazette,alexandre-lacazette,F,False,,,,12.0,7.0,19.0,1.0,4.0,3.0,,,,,,,4.0,8.0,9.0,,,2.0,,,,,,,90.0,,,,,,,11.0,,6.5,,,,,2.0,1.0,1.0,,,,15.0,9.0,23.0,0,,40.0,1.0,6.0,,
2019-20,8692281,37,3,Arsenal,Away,51498,54694,Pierre-Emerick Aubameyang,pierre-emerick-aubameyang,F,False,1.0,,1.0,11.0,4.0,14.0,1.0,,1.0,,,1.0,2.0,,,1.0,5.0,,,,,,,,,,,90.0,,,,,,,15.0,,6.4,,,1.0,,1.0,1.0,4.0,,1.0,,18.0,6.0,20.0,2,,34.0,2.0,,,
2019-20,8692281,37,3,Arsenal,Away,593526,195735,Nicolas Pépé,nicolas-pepe,F,True,1.0,,1.0,14.0,3.0,16.0,,,2.0,1.0,,,,,,1.0,1.0,3.0,,,,,,,,,2.0,30.0,,,,,,,5.0,,7.2,,,,,,,4.0,,1.0,,18.0,3.0,17.0,0,,26.0,,3.0,,
2019-20,8692281,37,3,Arsenal,Away,858194,205533,Eddie Nketiah,eddie-nketiah,F,False,,,,10.0,6.0,16.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,2.0,8.0,2.0,,,4.0,,,,1.0,,,90.0,,,,,,,11.0,,6.1,,,1.0,,,,,,1.0,,15.0,7.0,22.0,2,,30.0,3.0,1.0,,
2019-20,8692281,37,3,Arsenal,Away,934235,223340,Bukayo Saka,bukayo-saka,F,False,,,,13.0,9.0,22.0,3.0,,3.0,,,,,,,2.0,7.0,,,,2.0,,,,,2.0,1.0,60.0,,,,,,,8.0,,6.4,,,1.0,,,,3.0,,1.0,1.0,17.0,11.0,25.0,1,,41.0,,,,
2019-20,8692287,38,3,Arsenal,Home,50070,59966,Alexandre Lacazette,alexandre-lacazette,F,False,,,,1.0,4.0,5.0,4.0,,2.0,,,,1.0,,,,8.0,2.0,,,2.0,,,,,,,57.0,,,,,,1.0,9.0,,6.7,,,,,1.0,2.0,,,,1.0,6.0,5.0,11.0,0,,20.0,2.0,1.0,1.0,
2019-20,8692287,38,3,Arsenal,Home,51498,54694,Pierre-Emerick Aubameyang,pierre-emerick-aubameyang,F,False,,,,9.0,11.0,20.0,1.0,1.0,5.0,,1.0,1.0,1.0,,,1.0,3.0,4.0,,,,1.0,2.0,,,2.0,1.0,90.0,3.0,,,,,,9.0,,8.4,,,,,1.0,1.0,1.0,,2.0,,14.0,14.0,27.0,4,1.0,45.0,,1.0,1.0,1.0
2019-20,8692287,38,3,Arsenal,Home,593526,195735,Nicolas Pépé,nicolas-pepe,F,False,3.0,,,16.0,9.0,22.0,2.0,1.0,2.0,,,1.0,,,,,3.0,6.0,,,,,,,,,2.0,72.0,,1.0,,,,,5.0,,7.1,,,,,,3.0,3.0,,1.0,,19.0,9.0,25.0,1,1.0,38.0,1.0,2.0,2.0,1.0
2019-20,8692287,38,3,Arsenal,Home,858194,205533,Eddie Nketiah,eddie-nketiah,F,True,,,,7.0,5.0,12.0,,,2.0,1.0,,,,,,,1.0,6.0,,,,,,,,,1.0,33.0,,,,,,,5.0,,7.2,,,,,1.0,4.0,,,,,8.0,5.0,13.0,0,2.0,28.0,3.0,1.0,3.0,1.0
2019-20,8692287,38,3,Arsenal,Home,934235,223340,Bukayo Saka,bukayo-saka,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
