season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2016-17,7090261,32,56,Sunderland,Home,27338,11467,Billy Jones,billy-jones,D,False,1.0,,,8.0,5.0,12.0,3.0,4.0,3.0,1.0,,,1.0,,,,6.0,5.0,,,2.0,,,,,1.0,1.0,90.0,,1.0,,,,,9.0,,6.5,,,,,2.0,,1.0,,2.0,,15.0,5.0,19.0,0,1.0,34.0,,,,
2016-17,7090261,32,56,Sunderland,Home,32002,49384,Jack Rodwell,jack-rodwell,D,False,,,2.0,13.0,7.0,20.0,1.0,,2.0,,,,,,,,3.0,3.0,,,2.0,,,,,1.0,2.0,90.0,,,,,,,6.0,,6.7,,,,,3.0,1.0,,,6.0,,17.0,9.0,26.0,0,,36.0,,2.0,1.0,
2016-17,7090261,32,56,Sunderland,Home,51444,45076,Lamine Koné,lamine-kone,D,False,,,3.0,4.0,11.0,15.0,1.0,1.0,2.0,,,,,,,,2.0,3.0,,,1.0,,,,,1.0,,90.0,,,,,,,9.0,,6.5,,,,,4.0,1.0,,,6.0,,13.0,11.0,24.0,0,1.0,31.0,,,1.0,1.0
2016-17,7090261,32,56,Sunderland,Home,106661,80935,Papy Djilobodji,papy-djilobodji,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090261,32,56,Sunderland,Home,109064,77762,Bryan Oviedo,bryan-oviedo,D,False,1.0,,1.0,3.0,10.0,12.0,,,7.0,,,,,,,,1.0,2.0,,,1.0,,,,,3.0,,39.0,1.0,1.0,,,,,3.0,,7.1,,,,,1.0,,1.0,,2.0,,5.0,11.0,15.0,1,1.0,26.0,,1.0,,1.0
2016-17,7090261,32,56,Sunderland,Home,210082,109528,Javier Manquillo,javier-manquillo,D,True,,,1.0,2.0,7.0,9.0,,,3.0,,,,1.0,,,2.0,4.0,5.0,,,1.0,,,,,2.0,,51.0,,,,,,,14.0,,6.2,,,1.0,,2.0,2.0,2.0,,2.0,,6.0,9.0,13.0,1,2.0,40.0,1.0,1.0,2.0,1.0
2016-17,7090261,32,56,Sunderland,Home,352664,160729,Jason Denayer,jason-denayer,D,False,,,,1.0,8.0,9.0,2.0,,5.0,,,,2.0,,,,4.0,3.0,,,,,,,,5.0,,90.0,,,,,,,1.0,,6.4,,,,,6.0,,,,1.0,,2.0,8.0,10.0,0,1.0,26.0,,2.0,,1.0
2016-17,7090307,33,56,Sunderland,Home,763,3736,John O'Shea,john-oshea,D,False,,,8.0,10.0,19.0,29.0,3.0,3.0,5.0,,,,,,,1.0,4.0,6.0,,,,,,,,2.0,,90.0,1.0,,,,,,8.0,,7.2,,,,,10.0,,,,13.0,,15.0,20.0,35.0,1,2.0,54.0,1.0,1.0,,2.0
2016-17,7090307,33,56,Sunderland,Home,27338,11467,Billy Jones,billy-jones,D,False,,,1.0,9.0,4.0,13.0,2.0,1.0,2.0,,,,,,,1.0,4.0,8.0,,,1.0,,,,,2.0,1.0,88.0,,1.0,,,,,6.0,,7.2,,,1.0,,,,1.0,,1.0,,12.0,4.0,15.0,1,7.0,38.0,1.0,,,5.0
2016-17,7090307,33,56,Sunderland,Home,32002,49384,Jack Rodwell,jack-rodwell,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090307,33,56,Sunderland,Home,51444,45076,Lamine Koné,lamine-kone,D,True,,,1.0,1.0,2.0,3.0,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,6.5,,,,,,,,,1.0,,1.0,3.0,4.0,0,,5.0,,,,
2016-17,7090307,33,56,Sunderland,Home,106661,80935,Papy Djilobodji,papy-djilobodji,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090307,33,56,Sunderland,Home,210082,109528,Javier Manquillo,javier-manquillo,D,False,1.0,,,22.0,6.0,27.0,1.0,,3.0,,,,,,,1.0,2.0,3.0,,,,,,,,1.0,,89.0,,,,,,,9.0,,6.6,,,,,4.0,,4.0,,1.0,,28.0,7.0,31.0,0,3.0,55.0,1.0,,,3.0
2016-17,7090307,33,56,Sunderland,Home,352664,160729,Jason Denayer,jason-denayer,D,False,,,2.0,10.0,18.0,28.0,1.0,2.0,6.0,,,,,,,,3.0,3.0,,,2.0,,,,,1.0,,90.0,,,,,,,5.0,,6.6,,,,,6.0,1.0,,,4.0,,13.0,19.0,32.0,0,,45.0,1.0,,1.0,
2016-17,7389502,34,56,Sunderland,Away,763,3736,John O'Shea,john-oshea,D,False,,,3.0,1.0,19.0,20.0,2.0,1.0,4.0,,,,,,,,3.0,1.0,,,1.0,,,,,2.0,,90.0,,1.0,,,,,3.0,,6.9,,,,,8.0,,,,5.0,,3.0,20.0,23.0,0,,37.0,,,,
2016-17,7389502,34,56,Sunderland,Away,10607,7551,Joleon Lescott,joleon-lescott,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7389502,34,56,Sunderland,Away,27338,11467,Billy Jones,billy-jones,D,False,,,1.0,12.0,9.0,21.0,3.0,1.0,1.0,,,,3.0,,,,7.0,5.0,,,1.0,,,,,1.0,1.0,90.0,,2.0,,,,,4.0,,6.8,,,,,3.0,,,,3.0,,15.0,9.0,24.0,0,4.0,39.0,1.0,,,4.0
2016-17,7389502,34,56,Sunderland,Away,32002,49384,Jack Rodwell,jack-rodwell,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7389502,34,56,Sunderland,Away,51444,45076,Lamine Koné,lamine-kone,D,False,,,1.0,3.0,16.0,19.0,3.0,1.0,3.0,,,,,,,,3.0,2.0,,,,,,,,,,90.0,,4.0,,,,,5.0,,7.1,,,,,5.0,,,,2.0,,7.0,16.0,23.0,0,1.0,36.0,,,,1.0
2016-17,7389502,34,56,Sunderland,Away,109064,77762,Bryan Oviedo,bryan-oviedo,D,False,1.0,,,11.0,13.0,23.0,1.0,,5.0,,,,,,,,2.0,2.0,,,1.0,,,,,3.0,,90.0,,1.0,,,,,8.0,,7.0,,,,,3.0,2.0,2.0,,1.0,,16.0,15.0,29.0,0,,49.0,,,2.0,
2016-17,7389502,34,56,Sunderland,Away,210082,109528,Javier Manquillo,javier-manquillo,D,False,,,1.0,15.0,1.0,16.0,1.0,2.0,1.0,,,,,,,,2.0,5.0,,,,,,,,1.0,,82.0,,,,,,,9.0,,6.9,,,,,3.0,2.0,2.0,,2.0,,23.0,1.0,22.0,0,2.0,38.0,,1.0,1.0,1.0
2016-17,7389502,34,56,Sunderland,Away,791439,149016,Lynden Gooch,lynden-gooch,D,True,,,1.0,3.0,4.0,7.0,,,,,,,,,,1.0,2.0,2.0,,,,,,,,,,13.0,,,,,,,4.0,,6.2,,,,,,1.0,,,1.0,,4.0,4.0,8.0,0,,13.0,1.0,2.0,,
2016-17,7389502,34,56,Sunderland,Away,812158,160816,Donald Love,donald-love,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090354,35,56,Sunderland,Home,763,3736,John O'Shea,john-oshea,D,False,,,2.0,6.0,14.0,20.0,1.0,2.0,2.0,,,,,,,2.0,3.0,4.0,,,,,,,,2.0,,90.0,,1.0,,,,,7.0,,6.7,,,,,2.0,,,,4.0,,8.0,14.0,22.0,0,2.0,36.0,2.0,,,
2016-17,7090354,35,56,Sunderland,Home,10607,7551,Joleon Lescott,joleon-lescott,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090354,35,56,Sunderland,Home,51444,45076,Lamine Koné,lamine-kone,D,False,,,,6.0,13.0,19.0,1.0,7.0,7.0,,1.0,1.0,,,,1.0,2.0,11.0,,,,,,,,3.0,1.0,90.0,,,,,,,13.0,,7.4,,,1.0,,7.0,,,,7.0,,16.0,15.0,31.0,2,3.0,49.0,,1.0,,2.0
2016-17,7090354,35,56,Sunderland,Home,106661,80935,Papy Djilobodji,papy-djilobodji,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090354,35,56,Sunderland,Home,210082,109528,Javier Manquillo,javier-manquillo,D,False,,,,16.0,9.0,25.0,,2.0,,,,,1.0,,,,3.0,4.0,,,1.0,,,,,1.0,,90.0,,1.0,,,,,12.0,,6.5,,,,,1.0,1.0,,,1.0,1.0,21.0,11.0,32.0,0,2.0,52.0,3.0,,,2.0
2016-17,7090354,35,56,Sunderland,Home,791439,149016,Lynden Gooch,lynden-gooch,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090354,35,56,Sunderland,Home,812158,160816,Donald Love,donald-love,D,False,,,1.0,8.0,13.0,21.0,6.0,,4.0,,,,,1.0,,1.0,7.0,4.0,,,1.0,,,,,,,90.0,1.0,2.0,,,,,17.0,,7.1,,,,,4.0,,3.0,,5.0,,20.0,15.0,32.0,1,3.0,58.0,,1.0,,3.0
2016-17,7090330,36,56,Sunderland,Away,763,3736,John O'Shea,john-oshea,D,False,,,2.0,5.0,12.0,17.0,,4.0,1.0,1.0,,,1.0,,,1.0,2.0,4.0,,,,1.0,,,,2.0,1.0,90.0,,3.0,,,,,6.0,,7.9,,,1.0,,6.0,,,,3.0,,8.0,14.0,22.0,1,,37.0,,,,
2016-17,7090330,36,56,Sunderland,Away,27338,11467,Billy Jones,billy-jones,D,False,1.0,,3.0,15.0,6.0,20.0,1.0,1.0,6.0,1.0,,,2.0,,,,3.0,3.0,,,,,1.0,,,3.0,2.0,90.0,1.0,,,,,,14.0,,8.1,,,,,4.0,1.0,2.0,,7.0,,23.0,9.0,30.0,1,1.0,52.0,2.0,,1.0,
2016-17,7090330,36,56,Sunderland,Away,32002,49384,Jack Rodwell,jack-rodwell,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090330,36,56,Sunderland,Away,51444,45076,Lamine Koné,lamine-kone,D,False,,,2.0,3.0,10.0,13.0,1.0,2.0,3.0,,,,,,,1.0,3.0,4.0,,,1.0,,,,,1.0,,90.0,,,,,,,11.0,,7.0,,,,,5.0,,,,7.0,,8.0,15.0,23.0,0,2.0,34.0,,,,2.0
2016-17,7090330,36,56,Sunderland,Away,106661,80935,Papy Djilobodji,papy-djilobodji,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090330,36,56,Sunderland,Away,210082,109528,Javier Manquillo,javier-manquillo,D,False,,,1.0,10.0,9.0,19.0,,1.0,9.0,,,,,,,1.0,2.0,6.0,,,,,,,,1.0,,90.0,,,,,,,16.0,,7.1,,,,,1.0,3.0,3.0,,4.0,1.0,19.0,10.0,26.0,0,3.0,54.0,1.0,,2.0,3.0
2016-17,7090330,36,56,Sunderland,Away,352664,160729,Jason Denayer,jason-denayer,D,False,,,2.0,19.0,6.0,25.0,2.0,2.0,3.0,,,,,,,1.0,4.0,7.0,,,1.0,,,,,,,90.0,,1.0,,,,,7.0,,7.2,,,,,3.0,1.0,,,3.0,,25.0,6.0,31.0,0,4.0,42.0,,,1.0,2.0
2016-17,7090330,36,56,Sunderland,Away,791439,149016,Lynden Gooch,lynden-gooch,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090330,36,56,Sunderland,Away,812158,160816,Donald Love,donald-love,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090342,37,56,Sunderland,Home,763,3736,John O'Shea,john-oshea,D,False,,,2.0,9.0,32.0,41.0,4.0,2.0,5.0,,,,,,,,4.0,4.0,,,,,,,,1.0,,90.0,,,,,,,9.0,,6.8,,,,,3.0,,,,4.0,,14.0,36.0,50.0,0,2.0,57.0,,,,2.0
2016-17,7090342,37,56,Sunderland,Home,27338,11467,Billy Jones,billy-jones,D,False,1.0,,1.0,16.0,9.0,24.0,2.0,3.0,1.0,,1.0,,,,,,3.0,9.0,,,2.0,,,,,1.0,2.0,90.0,,,,,,,19.0,,7.2,,,3.0,,3.0,1.0,4.0,,3.0,,27.0,11.0,34.0,3,4.0,69.0,1.0,1.0,1.0,3.0
2016-17,7090342,37,56,Sunderland,Home,32002,49384,Jack Rodwell,jack-rodwell,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090342,37,56,Sunderland,Home,51444,45076,Lamine Koné,lamine-kone,D,False,,,4.0,8.0,26.0,34.0,1.0,,7.0,,,,,,,,1.0,2.0,,,,,,,,3.0,,90.0,,,,,,,9.0,,6.7,,,,,3.0,,,,11.0,,14.0,28.0,42.0,0,2.0,51.0,1.0,,,2.0
2016-17,7090342,37,56,Sunderland,Home,106661,80935,Papy Djilobodji,papy-djilobodji,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090342,37,56,Sunderland,Home,109064,77762,Bryan Oviedo,bryan-oviedo,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090342,37,56,Sunderland,Home,210082,109528,Javier Manquillo,javier-manquillo,D,False,1.0,,3.0,24.0,19.0,42.0,1.0,1.0,5.0,,,,,,,2.0,4.0,7.0,,,1.0,,,,,1.0,1.0,90.0,,,,,,,16.0,,7.0,,,,,3.0,2.0,4.0,,4.0,,32.0,21.0,49.0,0,4.0,82.0,3.0,,2.0,2.0
2016-17,7090342,37,56,Sunderland,Home,352664,160729,Jason Denayer,jason-denayer,D,False,,,,2.0,1.0,3.0,1.0,,,,,,,,,,2.0,1.0,,,1.0,,,,,,,20.0,,,,,,,,,6.5,,,,,,,,,,,2.0,1.0,3.0,0,1.0,6.0,,,,
2016-17,7090342,37,56,Sunderland,Home,791439,149016,Lynden Gooch,lynden-gooch,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090366,38,56,Sunderland,Away,763,3736,John O'Shea,john-oshea,D,False,,,2.0,3.0,8.0,11.0,,,2.0,,,,,,,,3.0,3.0,,,3.0,,,,,1.0,,90.0,1.0,1.0,,,,,2.0,,6.3,,,,,6.0,,,,3.0,,4.0,9.0,13.0,1,3.0,28.0,,,,1.0
2016-17,7090366,38,56,Sunderland,Away,10607,7551,Joleon Lescott,joleon-lescott,D,False,,,2.0,7.0,20.0,27.0,1.0,,4.0,,,,,,,1.0,4.0,,1.0,,2.0,,,,,5.0,,90.0,,3.0,,,,,5.0,,6.0,,,,,9.0,,,,6.0,,11.0,20.0,31.0,0,,52.0,,,,
2016-17,7090366,38,56,Sunderland,Away,27338,11467,Billy Jones,billy-jones,D,False,,,,3.0,10.0,13.0,1.0,1.0,,,,,1.0,,,1.0,4.0,2.0,,,1.0,,,,,,,90.0,,1.0,,,,,4.0,,5.8,,,,,4.0,,1.0,,1.0,,6.0,10.0,15.0,0,1.0,24.0,,,,1.0
2016-17,7090366,38,56,Sunderland,Away,32002,49384,Jack Rodwell,jack-rodwell,D,False,,,2.0,5.0,23.0,28.0,1.0,1.0,7.0,,,,1.0,,,,5.0,2.0,,,3.0,,,,,1.0,,90.0,1.0,2.0,,,,,3.0,,6.5,,,,,2.0,,1.0,,4.0,,7.0,24.0,30.0,1,1.0,41.0,,,,1.0
2016-17,7090366,38,56,Sunderland,Away,109064,77762,Bryan Oviedo,bryan-oviedo,D,False,,,1.0,7.0,14.0,21.0,,,4.0,,,1.0,1.0,,,,2.0,7.0,,,1.0,,,,,1.0,,90.0,,,,,,,10.0,,6.7,,,,,2.0,3.0,1.0,,3.0,,13.0,16.0,28.0,1,4.0,51.0,2.0,,3.0,2.0
2016-17,7090366,38,56,Sunderland,Away,210082,109528,Javier Manquillo,javier-manquillo,D,False,,,,8.0,4.0,12.0,2.0,,2.0,,,,1.0,,,2.0,6.0,3.0,,,,,1.0,,,,,90.0,1.0,,,,,,10.0,,6.7,,,,,4.0,2.0,1.0,,1.0,1.0,12.0,6.0,17.0,1,2.0,35.0,,,1.0,2.0
2016-17,7090366,38,56,Sunderland,Away,791439,149016,Lynden Gooch,lynden-gooch,D,True,,,,2.0,3.0,5.0,3.0,,1.0,,,,,,,1.0,4.0,2.0,,,,,,,,1.0,,28.0,,,,,,,4.0,,6.1,,,,,,1.0,1.0,,,,3.0,4.0,6.0,0,1.0,12.0,1.0,,1.0,1.0
2016-17,7090366,38,56,Sunderland,Away,812158,160816,Donald Love,donald-love,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
