season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,dispossessed,duelLost,duelWon,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyMiss,penaltySave,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2014-15,5582722,15,90,Burnley,Away,19346,15944,Michael Kightly,michael-kightly,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582722,15,90,Burnley,Away,20653,28244,George Boyd,george-boyd,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582722,15,90,Burnley,Away,27028,44699,Ashley Barnes,ashley-barnes,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,89.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582722,15,90,Burnley,Away,73454,66978,Marvin Sordell,marvin-sordell,M,True,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,1.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582734,16,90,Burnley,Home,773,19556,David Jones,david-jones,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582734,16,90,Burnley,Home,940,15982,Dean Marney,dean-marney,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582734,16,90,Burnley,Home,9046,14161,Ross Wallace,ross-wallace,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582734,16,90,Burnley,Home,17056,39158,Scott Arfield,scott-arfield,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582734,16,90,Burnley,Home,19346,15944,Michael Kightly,michael-kightly,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582734,16,90,Burnley,Home,20653,28244,George Boyd,george-boyd,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582734,16,90,Burnley,Home,27028,44699,Ashley Barnes,ashley-barnes,M,False,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582734,16,90,Burnley,Home,98450,89085,Nathaniel Chalobah,nathaniel-chalobah,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582768,17,90,Burnley,Away,609,3332,Steven Reid,steven-reid,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582768,17,90,Burnley,Away,773,19556,David Jones,david-jones,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582768,17,90,Burnley,Away,940,15982,Dean Marney,dean-marney,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582768,17,90,Burnley,Away,9046,14161,Ross Wallace,ross-wallace,M,True,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,11.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582768,17,90,Burnley,Away,17056,39158,Scott Arfield,scott-arfield,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,79.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582768,17,90,Burnley,Away,19346,15944,Michael Kightly,michael-kightly,M,True,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,11.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582768,17,90,Burnley,Away,20653,28244,George Boyd,george-boyd,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,79.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582768,17,90,Burnley,Away,27028,44699,Ashley Barnes,ashley-barnes,M,False,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,89.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582768,17,90,Burnley,Away,98450,89085,Nathaniel Chalobah,nathaniel-chalobah,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582774,18,90,Burnley,Home,609,3332,Steven Reid,steven-reid,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582774,18,90,Burnley,Home,773,19556,David Jones,david-jones,M,False,,,4.0,24.0,19.0,43.0,2.0,,5.0,,,,1.0,,3.0,7.0,3.0,,1.0,0.0,0.0,,,2.0,,83.0,,,0.0,,,,,8.0,,6.6,,,,,2.0,,,,6.0,,29.0,19.0,48.0,0.0,3.0,60.0,,,,3.0
2014-15,5582774,18,90,Burnley,Home,940,15982,Dean Marney,dean-marney,M,False,1.0,,6.0,34.0,17.0,50.0,2.0,1.0,4.0,,,1.0,,,,3.0,6.0,,2.0,0.0,0.0,,,2.0,2.0,90.0,,,0.0,,,,,8.0,,7.6,,,1.0,,,1.0,2.0,,7.0,,41.0,18.0,57.0,2.0,3.0,69.0,,1.0,1.0,2.0
2014-15,5582774,18,90,Burnley,Home,9046,14161,Ross Wallace,ross-wallace,M,True,,,,1.0,2.0,3.0,,,,,,,,,,,,,,0.0,0.0,,,,,7.0,,,0.0,,,,,2.0,,,,,,,,,1.0,,,,3.0,2.0,4.0,0.0,,5.0,,,,
2014-15,5582774,18,90,Burnley,Home,17056,39158,Scott Arfield,scott-arfield,M,False,,,1.0,12.0,8.0,20.0,3.0,,7.0,,,2.0,1.0,,3.0,12.0,4.0,,,0.0,0.0,,,1.0,,90.0,,,0.0,,,,,29.0,,5.8,,,,,,7.0,1.0,,3.0,,30.0,9.0,38.0,2.0,1.0,60.0,2.0,1.0,2.0,1.0
2014-15,5582774,18,90,Burnley,Home,19346,15944,Michael Kightly,michael-kightly,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582774,18,90,Burnley,Home,20653,28244,George Boyd,george-boyd,M,False,1.0,,,20.0,6.0,25.0,2.0,1.0,8.0,,,1.0,,,1.0,5.0,4.0,,,0.0,0.0,,,1.0,4.0,90.0,,1.0,0.0,,,,,13.0,,7.3,,,2.0,,,2.0,4.0,,,,28.0,6.0,30.0,3.0,2.0,52.0,2.0,1.0,,2.0
2014-15,5582774,18,90,Burnley,Home,27028,44699,Ashley Barnes,ashley-barnes,M,False,,,,15.0,1.0,16.0,8.0,10.0,2.0,,,,,,1.0,9.0,10.0,,1.0,0.0,0.0,,,,,80.0,,,0.0,,,,,11.0,,6.9,,,3.0,,1.0,,,,1.0,,22.0,1.0,23.0,3.0,,33.0,2.0,,,
2014-15,5582798,19,90,Burnley,Away,773,19556,David Jones,david-jones,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582798,19,90,Burnley,Away,940,15982,Dean Marney,dean-marney,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582798,19,90,Burnley,Away,9046,14161,Ross Wallace,ross-wallace,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582798,19,90,Burnley,Away,17056,39158,Scott Arfield,scott-arfield,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582798,19,90,Burnley,Away,19346,15944,Michael Kightly,michael-kightly,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582798,19,90,Burnley,Away,20653,28244,George Boyd,george-boyd,M,False,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582798,19,90,Burnley,Away,27028,44699,Ashley Barnes,ashley-barnes,M,False,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582798,19,90,Burnley,Away,73454,66978,Marvin Sordell,marvin-sordell,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582798,19,90,Burnley,Away,98450,89085,Nathaniel Chalobah,nathaniel-chalobah,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582820,20,90,Burnley,Away,609,3332,Steven Reid,steven-reid,M,True,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,53.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582820,20,90,Burnley,Away,773,19556,David Jones,david-jones,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582820,20,90,Burnley,Away,940,15982,Dean Marney,dean-marney,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,32.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582820,20,90,Burnley,Away,9046,14161,Ross Wallace,ross-wallace,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582820,20,90,Burnley,Away,17056,39158,Scott Arfield,scott-arfield,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582820,20,90,Burnley,Away,19346,15944,Michael Kightly,michael-kightly,M,True,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,58.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582820,20,90,Burnley,Away,20653,28244,George Boyd,george-boyd,M,False,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582820,20,90,Burnley,Away,27028,44699,Ashley Barnes,ashley-barnes,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582820,20,90,Burnley,Away,73454,66978,Marvin Sordell,marvin-sordell,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582834,21,90,Burnley,Home,609,3332,Steven Reid,steven-reid,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582834,21,90,Burnley,Home,773,19556,David Jones,david-jones,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582834,21,90,Burnley,Home,940,15982,Dean Marney,dean-marney,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582834,21,90,Burnley,Home,9046,14161,Ross Wallace,ross-wallace,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582834,21,90,Burnley,Home,17056,39158,Scott Arfield,scott-arfield,M,False,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582834,21,90,Burnley,Home,19346,15944,Michael Kightly,michael-kightly,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582834,21,90,Burnley,Home,20653,28244,George Boyd,george-boyd,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582834,21,90,Burnley,Home,27028,44699,Ashley Barnes,ashley-barnes,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,73.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582854,22,90,Burnley,Home,609,3332,Steven Reid,steven-reid,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582854,22,90,Burnley,Home,773,19556,David Jones,david-jones,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582854,22,90,Burnley,Home,940,15982,Dean Marney,dean-marney,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582854,22,90,Burnley,Home,9046,14161,Ross Wallace,ross-wallace,M,True,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,1.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582854,22,90,Burnley,Home,17056,39158,Scott Arfield,scott-arfield,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582854,22,90,Burnley,Home,19346,15944,Michael Kightly,michael-kightly,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582854,22,90,Burnley,Home,20653,28244,George Boyd,george-boyd,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582854,22,90,Burnley,Home,27028,44699,Ashley Barnes,ashley-barnes,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,73.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582854,22,90,Burnley,Home,73454,66978,Marvin Sordell,marvin-sordell,M,True,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,1.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582888,23,90,Burnley,Away,609,3332,Steven Reid,steven-reid,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582888,23,90,Burnley,Away,773,19556,David Jones,david-jones,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582888,23,90,Burnley,Away,940,15982,Dean Marney,dean-marney,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582888,23,90,Burnley,Away,9046,14161,Ross Wallace,ross-wallace,M,True,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,29.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582888,23,90,Burnley,Away,17056,39158,Scott Arfield,scott-arfield,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582888,23,90,Burnley,Away,19346,15944,Michael Kightly,michael-kightly,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582888,23,90,Burnley,Away,20653,28244,George Boyd,george-boyd,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,61.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582888,23,90,Burnley,Away,27028,44699,Ashley Barnes,ashley-barnes,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,76.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582894,24,90,Burnley,Home,609,3332,Steven Reid,steven-reid,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582894,24,90,Burnley,Home,773,19556,David Jones,david-jones,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582894,24,90,Burnley,Home,940,15982,Dean Marney,dean-marney,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,45.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582894,24,90,Burnley,Home,9046,14161,Ross Wallace,ross-wallace,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582894,24,90,Burnley,Home,17056,39158,Scott Arfield,scott-arfield,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582894,24,90,Burnley,Home,19346,15944,Michael Kightly,michael-kightly,M,True,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,45.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582894,24,90,Burnley,Home,20653,28244,George Boyd,george-boyd,M,False,,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582894,24,90,Burnley,Home,27028,44699,Ashley Barnes,ashley-barnes,M,False,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582920,25,90,Burnley,Away,609,3332,Steven Reid,steven-reid,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582920,25,90,Burnley,Away,773,19556,David Jones,david-jones,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582920,25,90,Burnley,Away,9046,14161,Ross Wallace,ross-wallace,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582920,25,90,Burnley,Away,17056,39158,Scott Arfield,scott-arfield,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582920,25,90,Burnley,Away,19346,15944,Michael Kightly,michael-kightly,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,86.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582920,25,90,Burnley,Away,20653,28244,George Boyd,george-boyd,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582920,25,90,Burnley,Away,27028,44699,Ashley Barnes,ashley-barnes,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582934,26,90,Burnley,Away,609,3332,Steven Reid,steven-reid,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582934,26,90,Burnley,Away,773,19556,David Jones,david-jones,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582934,26,90,Burnley,Away,9046,14161,Ross Wallace,ross-wallace,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582934,26,90,Burnley,Away,17056,39158,Scott Arfield,scott-arfield,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582934,26,90,Burnley,Away,19346,15944,Michael Kightly,michael-kightly,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,79.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582934,26,90,Burnley,Away,20653,28244,George Boyd,george-boyd,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582934,26,90,Burnley,Away,27028,44699,Ashley Barnes,ashley-barnes,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582954,27,90,Burnley,Home,609,3332,Steven Reid,steven-reid,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582954,27,90,Burnley,Home,773,19556,David Jones,david-jones,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582954,27,90,Burnley,Home,9046,14161,Ross Wallace,ross-wallace,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582954,27,90,Burnley,Home,17056,39158,Scott Arfield,scott-arfield,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582954,27,90,Burnley,Home,19346,15944,Michael Kightly,michael-kightly,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,75.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582954,27,90,Burnley,Home,20653,28244,George Boyd,george-boyd,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582954,27,90,Burnley,Home,27028,44699,Ashley Barnes,ashley-barnes,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582976,28,90,Burnley,Away,609,3332,Steven Reid,steven-reid,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582976,28,90,Burnley,Away,773,19556,David Jones,david-jones,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582976,28,90,Burnley,Away,9046,14161,Ross Wallace,ross-wallace,M,True,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,38.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582976,28,90,Burnley,Away,17056,39158,Scott Arfield,scott-arfield,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582976,28,90,Burnley,Away,19346,15944,Michael Kightly,michael-kightly,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,52.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582976,28,90,Burnley,Away,20653,28244,George Boyd,george-boyd,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582976,28,90,Burnley,Away,27028,44699,Ashley Barnes,ashley-barnes,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,66.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582994,29,90,Burnley,Home,609,3332,Steven Reid,steven-reid,M,True,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,1.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582994,29,90,Burnley,Home,773,19556,David Jones,david-jones,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582994,29,90,Burnley,Home,9046,14161,Ross Wallace,ross-wallace,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582994,29,90,Burnley,Home,17056,39158,Scott Arfield,scott-arfield,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582994,29,90,Burnley,Home,19346,15944,Michael Kightly,michael-kightly,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582994,29,90,Burnley,Home,20653,28244,George Boyd,george-boyd,M,False,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582994,29,90,Burnley,Home,27028,44699,Ashley Barnes,ashley-barnes,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5583024,30,90,Burnley,Away,609,3332,Steven Reid,steven-reid,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5583024,30,90,Burnley,Away,773,19556,David Jones,david-jones,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
