season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballCarriesCount,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,expectedAssists,expectedGoals,expectedGoalsOnTarget,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,metersCoveredHighSpeedRunningKm,metersCoveredJoggingKm,metersCoveredRunningKm,metersCoveredSprintingKm,metersCoveredWalkingKm,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltyMiss,penaltySave,penaltyWon,possessionLostCtrl,progressiveBallCarriesCount,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,totalBallCarriesDistance,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalProgression,totalProgressiveBallCarriesDistance,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2025-26,14025121,4,36,Brighton_and_Hove_Albion,Away,788784,204120.0,Olivier Boscagli,olivier-boscagli,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025121,4,36,Brighton_and_Hove_Albion,Away,825844,231416.0,Ferdi Kadıoğlu,ferdi-kadioglu,D,True,1.0,,2.0,16.0,6.0,22.0,3.0,,,4.0,,,,1.0,,,4.0,3.0,,,0.0372374,,,,0.0,,,,,,,,,,,,,66.0,,,,,,,,,3.0,,,7.1,,,,,8.0,,2.0,,2.0,,17.0,6.0,23.0,,,0,2.0,45.0,1.0,1.0,,2.0
2025-26,14025121,4,36,Brighton_and_Hove_Albion,Away,936849,451340.0,Kaoru Mitoma,kaoru-mitoma,M,False,,,,12.0,5.0,17.0,,,,,,,,1.0,,3.0,5.0,2.0,,,0.028224,0.3694,0.9766,,0.0,1.0,,,,,,,,,,,,90.0,1.0,,,,,,,,13.0,,,7.2,,,,,,3.0,2.0,,,,16.0,7.0,23.0,,,1,,37.0,1.0,,2.0,
2025-26,14025121,4,36,Brighton_and_Hove_Albion,Away,946695,463067.0,Georginio Rutter,georginio-rutter,M,False,,,1.0,9.0,7.0,16.0,,,,2.0,1.0,,,1.0,,3.0,6.0,6.0,,,0.00930561,,,1.0,0.0,,,,,,1.0,,,,,,,67.0,,,,,,,,,13.0,,,6.5,,,,,2.0,3.0,2.0,,2.0,,13.0,7.0,20.0,,,0,1.0,41.0,3.0,3.0,2.0,1.0
2025-26,14025121,4,36,Brighton_and_Hove_Albion,Away,962012,469142.0,Jan Paul van Hecke,jan-paul-van-hecke,D,False,,,8.0,23.0,23.0,46.0,6.0,1.0,,2.0,,,,1.0,,,8.0,3.0,,,0.0175559,,,1.0,0.0,,,,,,,,,,,,,90.0,,2.0,,1.0,,,,,12.0,,,6.2,,,,,8.0,,,,14.0,,32.0,25.0,57.0,,,0,,76.0,1.0,2.0,,
2025-26,14025121,4,36,Brighton_and_Hove_Albion,Away,994363,489639.0,Bart Verbruggen,bart-verbruggen,G,False,,,5.0,4.0,24.0,28.0,,1.0,,13.0,,,,,,,,2.0,,,0.00725229,,,,0.0,,-0.5064,,,,,,,,,,,90.0,,,,,1.0,,,,6.0,,1.0,7.3,2.0,3.0,,,1.0,1.0,,,11.0,,10.0,24.0,34.0,,,0,,43.0,,,1.0,
2025-26,14025121,4,36,Brighton_and_Hove_Albion,Away,997152,465730.0,Maxim De Cuyper,maxim-de-cuyper,D,False,,,,2.0,3.0,5.0,,,,2.0,,,,,,,1.0,2.0,,,0.00077499,,,,0.0,,,,,,,,,,,,,24.0,,,,,,,,,4.0,,,6.4,,,,,,1.0,,,,,2.0,4.0,6.0,,,0,2.0,12.0,,,,2.0
2025-26,14025121,4,36,Brighton_and_Hove_Albion,Away,1036269,509416.0,Yasin Ayari,yasin-ayari,M,True,,,1.0,18.0,18.0,36.0,,,,3.0,,,,1.0,,,3.0,6.0,,,0.0685742,,,,0.0,,,,,1.0,,,,,,,,87.0,,,,,,,,,14.0,,,6.7,,,,,2.0,3.0,1.0,,1.0,,24.0,21.0,45.0,,,0,4.0,59.0,2.0,1.0,1.0,4.0
2025-26,14025121,4,36,Brighton_and_Hove_Albion,Away,1050692,,Diego Coppola,diego-coppola,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025121,4,36,Brighton_and_Hove_Albion,Away,1142315,532529.0,Jack Hinshelwood,jack-hinshelwood,M,False,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,0.0,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025121,4,36,Brighton_and_Hove_Albion,Away,1155321,608181.0,Stefanos Tzimas,tzimas-stefanos,F,True,,,,1.0,,1.0,1.0,,,2.0,,,,,,1.0,4.0,,,,0.00026104,,,1.0,0.0,,,,,,,,,,,,,23.0,,,,,,,,,4.0,,,6.2,,,,,,1.0,,,1.0,,2.0,,2.0,,,0,,5.0,1.0,,,
2025-26,14025121,4,36,Brighton_and_Hove_Albion,Away,1167066,,Tom Watson,watson-tom,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025121,4,36,Brighton_and_Hove_Albion,Away,1198075,513433.0,Brajan Gruda,gruda-brajan,M,True,,,,4.0,2.0,6.0,,,,2.0,,,,,,1.0,2.0,1.0,,,0.00672406,,,1.0,0.0,,,,,,,,,,,,,23.0,,,,,,,,,8.0,,,6.5,,,,,,1.0,1.0,,1.0,,8.0,2.0,10.0,,,0,,16.0,2.0,,1.0,
2025-26,14025121,4,36,Brighton_and_Hove_Albion,Away,1199043,535301.0,Carlos Baleba,carlos-baleba,M,True,,,1.0,4.0,8.0,12.0,,1.0,,3.0,,,,,,,2.0,3.0,,,0.00439901,0.0194,,2.0,0.0,,,,,1.0,,,,,,,,24.0,,,,,,,,,7.0,,,6.5,,,1.0,,1.0,1.0,,,3.0,,8.0,9.0,17.0,,,1,1.0,24.0,1.0,,1.0,
2025-26,14025121,4,36,Brighton_and_Hove_Albion,Away,1400106,592031.0,Yankuba Minteh,yankuba-minteh,M,False,1.0,,,7.0,2.0,9.0,2.0,3.0,,4.0,1.0,1.0,2.0,,,1.0,4.0,11.0,,,0.14605,0.1395,0.3,,1.0,,,,,,1.0,,,,,,,90.0,1.0,,,,,,,,25.0,,,7.3,,,,,,3.0,6.0,,2.0,,17.0,4.0,21.0,,,3,2.0,52.0,5.0,4.0,2.0,2.0
2025-26,14025157,5,36,Brighton_and_Hove_Albion,Home,791,15157.0,James Milner,james-milner,M,True,,,3.0,12.0,3.0,15.0,,,,3.0,,,,,,,1.0,1.0,,,0.0347686,,,1.0,0.0,,,,,,1.0,,,,,,,27.0,,,,,,,,,3.0,,,7.1,,,,,1.0,,1.0,,5.0,,14.0,3.0,17.0,,,0,,21.0,,1.0,,
2025-26,14025157,5,36,Brighton_and_Hove_Albion,Home,31867,49262.0,Jason Steele,jason-steele,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025157,5,36,Brighton_and_Hove_Albion,Home,33902,50175.0,Danny Welbeck,danny-welbeck,F,True,,,,6.0,1.0,7.0,,,,,,,1.0,1.0,,1.0,2.0,1.0,,,0.0558364,0.0431,,,0.0,,,,,,,,,,,,,15.0,,,,,,,,,3.0,,,6.7,,,,,,1.0,,,,,6.0,1.0,7.0,,,1,,12.0,2.0,,1.0,
2025-26,14025157,5,36,Brighton_and_Hove_Albion,Home,115365,83299.0,Lewis Dunk,lewis-dunk,D,False,,,,8.0,30.0,38.0,1.0,1.0,,4.0,,,,1.0,,1.0,3.0,3.0,,,0.00186651,0.0323,,,0.0,,,,,,,,,,,,,90.0,,2.0,,,,,,,6.0,,,6.9,,,1.0,,8.0,,,,3.0,,11.0,32.0,43.0,,,1,2.0,58.0,,,,2.0
2025-26,14025157,5,36,Brighton_and_Hove_Albion,Home,219572,111478.0,Joël Veltman,joel-veltman,D,False,1.0,,,10.0,9.0,19.0,,,,4.0,,,,,,,,8.0,,,0.00463158,,,,0.0,,,,,3.0,,,,,,,,90.0,,,,,,,,,5.0,,,6.9,,,,,5.0,,2.0,,3.0,,14.0,9.0,23.0,,,0,7.0,46.0,,1.0,,3.0
2025-26,14025157,5,36,Brighton_and_Hove_Albion,Home,788784,204120.0,Olivier Boscagli,olivier-boscagli,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025157,5,36,Brighton_and_Hove_Albion,Home,825844,231416.0,Ferdi Kadıoğlu,ferdi-kadioglu,D,False,,,2.0,7.0,7.0,14.0,,,,5.0,,,,5.0,,1.0,6.0,7.0,,,0.00978949,0.0662,,,0.0,,,,,,1.0,,,,,,,85.0,,,,,,,,,10.0,,,6.4,,,1.0,,1.0,,1.0,,3.0,,7.0,10.0,17.0,,,1,4.0,38.0,3.0,3.0,,4.0
2025-26,14025157,5,36,Brighton_and_Hove_Albion,Home,936849,451340.0,Kaoru Mitoma,kaoru-mitoma,M,False,,,,13.0,3.0,16.0,3.0,1.0,,5.0,,,,1.0,,1.0,9.0,4.0,,,0.065189,0.0896,0.1783,1.0,0.0,,,,,,1.0,,,,,,,90.0,1.0,,,,,,,,15.0,,,6.3,,,,,2.0,5.0,2.0,,,,17.0,6.0,23.0,,,1,,39.0,2.0,1.0,2.0,
2025-26,14025157,5,36,Brighton_and_Hove_Albion,Home,946695,463067.0,Georginio Rutter,georginio-rutter,M,False,,,1.0,5.0,4.0,9.0,4.0,1.0,,1.0,1.0,,,2.0,,6.0,14.0,4.0,,,0.0224904,,,2.0,1.0,,,,,,2.0,,,,,,,75.0,,,,,,,,,19.0,,,6.4,,,,,5.0,2.0,,,2.0,,12.0,4.0,16.0,,,0,1.0,42.0,6.0,,2.0,
2025-26,14025157,5,36,Brighton_and_Hove_Albion,Home,959628,467779.0,Mats Wieffer,mats-wieffer,D,True,,,,4.0,1.0,5.0,,,,1.0,,,,,,,1.0,1.0,,,0.00554993,,,,0.0,,,,,,,,,,,,,11.0,,,,,,,,,1.0,,,6.7,,,,,,1.0,,,,,4.0,1.0,5.0,,,0,1.0,9.0,,,,
2025-26,14025157,5,36,Brighton_and_Hove_Albion,Home,962012,469142.0,Jan Paul van Hecke,jan-paul-van-hecke,D,False,,,1.0,8.0,17.0,25.0,1.0,2.0,,1.0,,,,1.0,,,2.0,5.0,,,0.00303216,,,,0.0,,,,,1.0,,1.0,,,,,,90.0,,,1.0,,,,,,6.0,,,7.0,,,,,10.0,,,,3.0,,11.0,19.0,30.0,,,0,1.0,50.0,1.0,2.0,,1.0
2025-26,14025157,5,36,Brighton_and_Hove_Albion,Home,994363,489639.0,Bart Verbruggen,bart-verbruggen,G,False,,,5.0,4.0,12.0,16.0,,,,7.0,,,,,,,,,,,0.00135364,,,,0.0,,-0.45,,,,,,,,,,,90.0,,,,,,,,,19.0,,1.0,7.0,2.0,2.0,,,1.0,,,,24.0,,17.0,18.0,35.0,,,0,,41.0,,,,
2025-26,14025157,5,36,Brighton_and_Hove_Albion,Home,1036269,509416.0,Yasin Ayari,yasin-ayari,M,False,,,4.0,9.0,19.0,28.0,1.0,1.0,,7.0,,,,1.0,,,10.0,3.0,,,0.0199425,0.2407,0.0953,3.0,0.0,1.0,,,,1.0,1.0,,,,,,,90.0,2.0,,,,,,,,12.0,,,7.3,,,3.0,,1.0,5.0,1.0,,4.0,,11.0,22.0,33.0,,,5,1.0,54.0,1.0,1.0,,1.0
2025-26,14025157,5,36,Brighton_and_Hove_Albion,Home,1050692,,Diego Coppola,diego-coppola,D,True,,,1.0,1.0,2.0,3.0,,2.0,,1.0,,,,,,,,2.0,,,0.0022985,,,,0.0,,,,,,,,,,,,,15.0,,,,,,,,,,,,6.6,,,,,3.0,,,,1.0,,1.0,2.0,3.0,,,0,,6.0,,,,
2025-26,14025157,5,36,Brighton_and_Hove_Albion,Home,1065588,514254.0,Diego Gómez,diego-gomez,M,True,1.0,,2.0,5.0,6.0,11.0,,2.0,,2.0,,,,1.0,,,2.0,6.0,,,0.0563025,0.016,,1.0,0.0,,,,,,1.0,,,,,,,45.0,,,,,,,,,3.0,,,6.8,,,1.0,,,,1.0,,2.0,,6.0,7.0,13.0,,,1,3.0,23.0,1.0,1.0,,2.0
2025-26,14025157,5,36,Brighton_and_Hove_Albion,Home,1155321,608181.0,Stefanos Tzimas,tzimas-stefanos,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025157,5,36,Brighton_and_Hove_Albion,Home,1167066,,Tom Watson,watson-tom,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025157,5,36,Brighton_and_Hove_Albion,Home,1198075,513433.0,Brajan Gruda,gruda-brajan,M,False,,,,3.0,5.0,8.0,,,,3.0,,,,,,3.0,4.0,3.0,,,0.00666538,0.0875,,,0.0,,,,,,1.0,,,,,,,63.0,,,,,,,,,8.0,,,6.4,,,1.0,,1.0,1.0,,,1.0,,4.0,6.0,10.0,,,1,1.0,22.0,1.0,2.0,,
2025-26,14025157,5,36,Brighton_and_Hove_Albion,Home,1199043,535301.0,Carlos Baleba,carlos-baleba,M,False,,,2.0,6.0,6.0,12.0,2.0,2.0,,3.0,,,,,,2.0,5.0,4.0,,,0.00495648,,,1.0,0.0,,,,,,,,,,,,,45.0,,,,,,,,,8.0,,,6.6,,,,,2.0,,,,4.0,,10.0,7.0,17.0,,,0,2.0,24.0,1.0,,,2.0
2025-26,14025157,5,36,Brighton_and_Hove_Albion,Home,1400106,592031.0,Yankuba Minteh,yankuba-minteh,M,False,,,1.0,6.0,4.0,10.0,,1.0,,5.0,,,,,,1.0,2.0,5.0,,,0.00362702,0.7444,0.9946,1.0,0.0,1.0,,,,,1.0,,,,,,,75.0,1.0,,,,,,,,9.0,,,7.9,,,,,,1.0,,,2.0,,10.0,5.0,15.0,,,1,2.0,27.0,3.0,1.0,1.0,2.0
2025-26,14025187,6,36,Brighton_and_Hove_Albion,Away,791,15157.0,James Milner,james-milner,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025187,6,36,Brighton_and_Hove_Albion,Away,31867,49262.0,Jason Steele,jason-steele,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025187,6,36,Brighton_and_Hove_Albion,Away,33902,50175.0,Danny Welbeck,danny-welbeck,F,True,,,,1.0,,1.0,,,,,,1.0,,1.0,,,1.0,,,,0.0001914,0.7546,0.8063,,0.0,2.0,,,,1.0,,,,,,,,23.0,2.0,,,,,,,,1.0,,,8.7,,,1.0,,1.0,,,,,,2.0,,2.0,,,3,,7.0,,,,
2025-26,14025187,6,36,Brighton_and_Hove_Albion,Away,115365,83299.0,Lewis Dunk,lewis-dunk,D,False,,,1.0,20.0,33.0,53.0,1.0,1.0,,2.0,,,,,,,2.0,2.0,,,0.00916348,0.0614,,1.0,0.0,,,,,3.0,,,,,,,,90.0,,,,,,,,,4.0,,,6.4,,,1.0,,4.0,,,,2.0,,24.0,33.0,57.0,,,1,1.0,68.0,,,,1.0
2025-26,14025187,6,36,Brighton_and_Hove_Albion,Away,219572,111478.0,Joël Veltman,joel-veltman,D,False,,,1.0,3.0,3.0,6.0,1.0,2.0,,1.0,,,,,,,2.0,4.0,,,0.00261642,,,1.0,0.0,,,,,1.0,,,,,,,,55.0,,1.0,,,,,,,4.0,,,6.6,,,,,3.0,,,,1.0,1.0,3.0,6.0,9.0,,,0,1.0,22.0,1.0,1.0,,1.0
2025-26,14025187,6,36,Brighton_and_Hove_Albion,Away,788784,204120.0,Olivier Boscagli,olivier-boscagli,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025187,6,36,Brighton_and_Hove_Albion,Away,825844,231416.0,Ferdi Kadıoğlu,ferdi-kadioglu,D,False,2.0,,,15.0,7.0,22.0,,1.0,,4.0,,,,1.0,,1.0,3.0,4.0,,,0.129578,,,1.0,0.0,,,,,,1.0,,,,,,,90.0,,2.0,,,,,,,12.0,,,6.9,,,,,3.0,1.0,3.0,,1.0,,18.0,9.0,27.0,,,0,2.0,49.0,1.0,,1.0,1.0
2025-26,14025187,6,36,Brighton_and_Hove_Albion,Away,936849,451340.0,Kaoru Mitoma,kaoru-mitoma,M,False,,,,6.0,1.0,7.0,,2.0,,2.0,,,,2.0,,2.0,7.0,5.0,,,0.0184604,,,,0.0,,,,,,,,,,,,,67.0,,,,,,,,,10.0,,,6.4,,,,,1.0,4.0,,,,,6.0,3.0,9.0,,,0,,25.0,3.0,2.0,1.0,
2025-26,14025187,6,36,Brighton_and_Hove_Albion,Away,946695,463067.0,Georginio Rutter,georginio-rutter,M,False,,,1.0,7.0,2.0,9.0,,,,4.0,,,,,,2.0,4.0,2.0,,,0.351735,,,1.0,0.0,,,,,,1.0,,,,,,,85.0,,1.0,,,,,,,9.0,,,6.7,,,,,1.0,1.0,,,1.0,1.0,12.0,2.0,14.0,,,0,1.0,25.0,1.0,1.0,,
2025-26,14025187,6,36,Brighton_and_Hove_Albion,Away,959628,467779.0,Mats Wieffer,mats-wieffer,D,True,,,,9.0,7.0,16.0,1.0,,,2.0,1.0,,,1.0,,,4.0,3.0,,,0.357775,,,2.0,1.0,,,,,,1.0,,,,,,,35.0,,,,,,,,,4.0,,,6.9,,,,,,1.0,,,,,12.0,7.0,19.0,,,0,2.0,28.0,,,1.0,1.0
2025-26,14025187,6,36,Brighton_and_Hove_Albion,Away,962012,469142.0,Jan Paul van Hecke,jan-paul-van-hecke,D,False,,,6.0,24.0,28.0,52.0,1.0,3.0,,4.0,,,1.0,,,,2.0,8.0,,,0.0301156,0.0306,,2.0,0.0,,,,,2.0,,,,,,,,90.0,,2.0,,,,,,,7.0,,,8.2,,,,,7.0,,1.0,,9.0,,27.0,31.0,58.0,,,1,4.0,81.0,,1.0,,2.0
2025-26,14025187,6,36,Brighton_and_Hove_Albion,Away,994363,489639.0,Bart Verbruggen,bart-verbruggen,G,False,,1.0,5.0,1.0,15.0,16.0,,,,8.0,,,,,,,,,,,0.00077356,,,,0.0,,1.1236,,,,,,,,,,,90.0,,,,,,,,,4.0,,,7.8,,2.0,,,1.0,,,1.0,9.0,,5.0,15.0,20.0,,,0,,28.0,,,,
2025-26,14025187,6,36,Brighton_and_Hove_Albion,Away,997152,465730.0,Maxim De Cuyper,maxim-de-cuyper,D,True,,,,2.0,3.0,5.0,1.0,,,,,,,,,,1.0,,,,0.0027917,0.6373,0.9666,,0.0,1.0,,,,,,,,,,,,19.0,1.0,,,,,,,,1.0,,,7.5,,,,,,,,,1.0,,3.0,3.0,6.0,,,1,,8.0,,,,
2025-26,14025187,6,36,Brighton_and_Hove_Albion,Away,1036269,509416.0,Yasin Ayari,yasin-ayari,M,False,2.0,,,16.0,10.0,26.0,,,,5.0,,,,,,1.0,2.0,2.0,,,0.160516,0.0536,,,0.0,,,,,1.0,2.0,,,,,,,90.0,,,,,,,,,8.0,,,6.8,,,1.0,,2.0,1.0,3.0,,1.0,,18.0,12.0,30.0,,,1,2.0,45.0,,,,1.0
2025-26,14025187,6,36,Brighton_and_Hove_Albion,Away,1050692,,Diego Coppola,diego-coppola,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025187,6,36,Brighton_and_Hove_Albion,Away,1065588,514254.0,Diego Gómez,diego-gomez,M,False,,,1.0,9.0,6.0,15.0,2.0,,,3.0,,,,1.0,,1.0,6.0,6.0,,,0.00690761,0.0976,,2.0,0.0,,,,,,,,,,,,,85.0,,,,,,,,,10.0,,,6.6,,,1.0,,,1.0,,,1.0,,11.0,6.0,17.0,,,1,3.0,34.0,6.0,2.0,1.0,2.0
2025-26,14025187,6,36,Brighton_and_Hove_Albion,Away,1155321,608181.0,Stefanos Tzimas,tzimas-stefanos,F,True,,,,,,,,,,,,,,,,1.0,1.0,2.0,,,,0.2812,,,0.0,,,,,,1.0,,,,,,,19.0,,,,,,,,,2.0,,,6.5,,,1.0,,,,,,1.0,,1.0,,1.0,,,1,2.0,5.0,,,,2.0
2025-26,14025187,6,36,Brighton_and_Hove_Albion,Away,1198075,513433.0,Brajan Gruda,gruda-brajan,M,True,,,,8.0,,8.0,,,,1.0,1.0,,,1.0,,,2.0,2.0,,,0.329349,,,,1.0,,,,,,1.0,,,,,,,23.0,,,,,,,,,3.0,,,6.9,,,,,,1.0,,,,,9.0,,9.0,,,0,1.0,14.0,,1.0,,
2025-26,14025187,6,36,Brighton_and_Hove_Albion,Away,1199043,535301.0,Carlos Baleba,carlos-baleba,M,False,,,,6.0,8.0,14.0,,1.0,,5.0,,,1.0,1.0,,1.0,7.0,3.0,,,0.0121452,0.01,,4.0,0.0,,,,,3.0,,,,,,,,67.0,,,,,,,,,5.0,,,6.3,,,,,1.0,2.0,,,,,8.0,9.0,17.0,,,1,,28.0,,1.0,1.0,
2025-26,14025187,6,36,Brighton_and_Hove_Albion,Away,1400106,592031.0,Yankuba Minteh,yankuba-minteh,M,False,1.0,,1.0,13.0,3.0,16.0,1.0,1.0,,1.0,1.0,,,2.0,,1.0,10.0,5.0,,,0.241598,0.3581,,2.0,1.0,,,,,1.0,1.0,,,,,,,90.0,,,,,,,,,19.0,,,6.5,,,2.0,,2.0,6.0,6.0,,2.0,,17.0,4.0,21.0,,,2,2.0,49.0,1.0,,2.0,2.0
2025-26,14025231,7,36,Brighton_and_Hove_Albion,Away,791,15157.0,James Milner,james-milner,M,True,2.0,,1.0,8.0,2.0,10.0,1.0,,,1.0,,,,1.0,,,2.0,,,,0.0298303,,,,0.0,,,,,1.0,1.0,,,,,,,14.0,,,,,,,,,1.0,,,6.8,,,,,,,2.0,,1.0,,8.0,2.0,10.0,,,0,,14.0,1.0,,,
2025-26,14025231,7,36,Brighton_and_Hove_Albion,Away,31867,49262.0,Jason Steele,jason-steele,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025231,7,36,Brighton_and_Hove_Albion,Away,33902,50175.0,Danny Welbeck,danny-welbeck,F,False,,,1.0,11.0,4.0,15.0,2.0,1.0,,2.0,,,,2.0,,2.0,9.0,1.0,1.0,,0.0181213,,,1.0,0.0,,,,,,1.0,,,,,,,90.0,,,,,,,,,9.0,,,5.4,,,,,2.0,2.0,,,1.0,,13.0,5.0,18.0,,,0,,30.0,2.0,,,
2025-26,14025231,7,36,Brighton_and_Hove_Albion,Away,115365,83299.0,Lewis Dunk,lewis-dunk,D,False,,,3.0,38.0,47.0,85.0,1.0,2.0,,4.0,,,,,,,3.0,4.0,,,0.0146718,0.0618,,2.0,0.0,,,,,,,,,,,,,90.0,,,,,,,,,9.0,,,6.8,,,1.0,,2.0,,,,6.0,,40.0,54.0,94.0,,,1,2.0,101.0,,,,2.0
2025-26,14025231,7,36,Brighton_and_Hove_Albion,Away,788784,204120.0,Olivier Boscagli,olivier-boscagli,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025231,7,36,Brighton_and_Hove_Albion,Away,825844,231416.0,Ferdi Kadıoğlu,ferdi-kadioglu,D,False,1.0,,1.0,33.0,10.0,43.0,2.0,,,4.0,,,,,,1.0,3.0,2.0,,,0.0664157,0.0613,0.4615,,0.0,,,,,,,,,,,,,90.0,1.0,,,,,,,,11.0,,,6.7,,,,,2.0,,4.0,,3.0,,34.0,13.0,47.0,,,1,1.0,68.0,,1.0,,
2025-26,14025231,7,36,Brighton_and_Hove_Albion,Away,946695,463067.0,Georginio Rutter,georginio-rutter,M,True,,,2.0,4.0,1.0,5.0,1.0,1.0,,1.0,,,1.0,,,,5.0,3.0,,,0.00708468,0.1691,0.21,1.0,0.0,,,,,1.0,,,,,,,,45.0,1.0,,,,,,,,11.0,,,6.4,,,1.0,,,3.0,1.0,,3.0,1.0,7.0,2.0,9.0,,,3,,26.0,2.0,2.0,,
2025-26,14025231,7,36,Brighton_and_Hove_Albion,Away,959628,467779.0,Mats Wieffer,mats-wieffer,D,False,1.0,,,15.0,13.0,28.0,3.0,,,4.0,,,1.0,1.0,,1.0,8.0,2.0,,,0.113503,0.1078,,2.0,0.0,,,,,1.0,2.0,,,,,,,70.0,,,,,,,,,11.0,,,5.8,,,1.0,,5.0,2.0,1.0,,3.0,,18.0,17.0,35.0,,,2,,59.0,1.0,1.0,1.0,
2025-26,14025231,7,36,Brighton_and_Hove_Albion,Away,962012,469142.0,Jan Paul van Hecke,jan-paul-van-hecke,D,False,,,6.0,41.0,35.0,76.0,2.0,6.0,,2.0,,,,1.0,,,3.0,10.0,,,0.0346312,0.1172,0.5376,,0.0,1.0,,,,2.0,,,,,,,,90.0,1.0,,,,,,,,13.0,,,8.2,,,,,1.0,,2.0,,8.0,1.0,49.0,38.0,87.0,,,1,1.0,99.0,,3.0,,1.0
2025-26,14025231,7,36,Brighton_and_Hove_Albion,Away,994363,489639.0,Bart Verbruggen,bart-verbruggen,G,False,,,5.0,,31.0,31.0,,1.0,,14.0,,,,,,,,1.0,,,0.00019394,,,,0.0,,-0.332,1.0,,,,,,,,,,90.0,,,1.0,,,,,,5.0,,,7.0,2.0,3.0,,,,,,,10.0,,3.0,33.0,36.0,,,0,,46.0,,,,
2025-26,14025231,7,36,Brighton_and_Hove_Albion,Away,997152,465730.0,Maxim De Cuyper,maxim-de-cuyper,D,True,1.0,,2.0,11.0,8.0,19.0,,,,,1.0,,,,,,1.0,1.0,,,0.0903949,0.0352,0.0441,1.0,0.0,,,,,,2.0,,,,,,,20.0,1.0,,,,,,,,3.0,,,6.9,,,,,,,3.0,,2.0,,11.0,8.0,19.0,,,1,,26.0,,1.0,,
2025-26,14025231,7,36,Brighton_and_Hove_Albion,Away,1036269,509416.0,Yasin Ayari,yasin-ayari,M,False,2.0,,4.0,23.0,25.0,48.0,1.0,,,4.0,,,1.0,,,1.0,4.0,5.0,,,0.038346,0.0295,,,0.0,,,,,1.0,1.0,,,,,,,90.0,,,,,,,,,10.0,,,6.9,,,,,1.0,3.0,3.0,,4.0,,26.0,26.0,52.0,,,1,3.0,72.0,1.0,1.0,1.0,2.0
2025-26,14025231,7,36,Brighton_and_Hove_Albion,Away,1050692,,Diego Coppola,diego-coppola,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
