season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyWon,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest
2015-16,6768202,23,80,Swansea_City,Away,30243,47390,Neil Taylor,neil-taylor,M,False,,,2.0,12.0,7.0,19.0,,,6.0,,,,1.0,,,,3.0,,,,2.0,1.0,,,,3.0,1.0,,90.0,,2.0,,,,,6.7,,,,,1.0,,2.0,,5.0,,22.0,9.0,29.0,0,,50.0,,,
2015-16,6768202,23,80,Swansea_City,Away,38642,76542,Sung-Yueng Ki,sung-yueng-ki,M,False,,,4.0,22.0,23.0,45.0,1.0,,9.0,,,,2.0,,,,3.0,,,,,,,,,1.0,1.0,,90.0,,,,,,,6.6,,,,,1.0,,1.0,,5.0,,26.0,23.0,48.0,0,,58.0,2.0,,
2015-16,6768202,23,80,Swansea_City,Away,43192,55422,Gylfi Sigurðsson,gylfi-sigursson,M,False,1.0,,,10.0,10.0,19.0,3.0,,9.0,,,,2.0,,,1.0,8.0,4.0,,,1.0,,1.0,,,2.0,,,90.0,2.0,1.0,,,,,7.0,,,,,1.0,2.0,3.0,,4.0,,19.0,12.0,28.0,2,3.0,50.0,2.0,,1.0
2015-16,6768202,23,80,Swansea_City,Away,54686,49195,Jefferson Montero,jefferson-montero,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768202,23,80,Swansea_City,Away,209098,111787,Modou Barrow,modou-barrow,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768220,24,80,Swansea_City,Away,20538,15114,Leon Britton,leon-britton,M,False,,,2.0,25.0,18.0,43.0,3.0,,11.0,,,,1.0,,,,5.0,7.0,,,1.0,,,,,5.0,,,90.0,,,,,,,7.3,,,,,4.0,1.0,,,4.0,,29.0,20.0,49.0,0,2.0,67.0,1.0,4.0,1.0
2015-16,6768220,24,80,Swansea_City,Away,20993,40145,Jack Cork,jack-cork,M,False,,,1.0,24.0,12.0,36.0,5.0,6.0,4.0,,,1.0,,,,2.0,9.0,7.0,,,1.0,,,,,2.0,,,90.0,,,,,,,6.5,,,1.0,,2.0,2.0,,,2.0,,33.0,18.0,51.0,2,,69.0,2.0,1.0,1.0
2015-16,6768220,24,80,Swansea_City,Away,30243,47390,Neil Taylor,neil-taylor,M,False,,,1.0,17.0,10.0,27.0,2.0,1.0,1.0,,,,2.0,,,,6.0,1.0,,,2.0,,,,,1.0,,,59.0,,,,,,,6.3,,,,,3.0,,1.0,,2.0,,23.0,12.0,34.0,0,,46.0,,,
2015-16,6768220,24,80,Swansea_City,Away,38642,76542,Sung-Yueng Ki,sung-yueng-ki,M,False,,,8.0,15.0,15.0,30.0,1.0,1.0,5.0,,,,1.0,,,,3.0,1.0,,,1.0,,,,,,2.0,,45.0,,,,,,,6.9,,,,,,,,,9.0,,17.0,17.0,34.0,0,,35.0,,,
2015-16,6768220,24,80,Swansea_City,Away,43192,55422,Gylfi Sigurðsson,gylfi-sigursson,M,False,1.0,,2.0,32.0,12.0,43.0,1.0,,5.0,,,1.0,,1.0,,1.0,3.0,4.0,,,1.0,,1.0,,,1.0,3.0,,90.0,2.0,1.0,,,,,8.5,,,2.0,,,2.0,5.0,,3.0,,44.0,12.0,51.0,5,1.0,73.0,2.0,1.0,2.0
2015-16,6768220,24,80,Swansea_City,Away,54686,49195,Jefferson Montero,jefferson-montero,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768220,24,80,Swansea_City,Away,209098,111787,Modou Barrow,modou-barrow,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768247,25,80,Swansea_City,Home,20538,15114,Leon Britton,leon-britton,M,False,,,,30.0,18.0,48.0,1.0,,6.0,,,,1.0,,,2.0,6.0,4.0,,,1.0,,,,,3.0,1.0,,90.0,,,,,,,6.7,,,,,2.0,3.0,1.0,,3.0,,38.0,18.0,55.0,0,1.0,69.0,,1.0,2.0
2015-16,6768247,25,80,Swansea_City,Home,20993,40145,Jack Cork,jack-cork,M,False,1.0,,4.0,33.0,17.0,49.0,2.0,1.0,10.0,,,,2.0,,,2.0,6.0,4.0,,,,,,,,5.0,1.0,,90.0,,,,,,,6.9,,,,,,1.0,3.0,,6.0,,45.0,20.0,62.0,0,2.0,77.0,,1.0,1.0
2015-16,6768247,25,80,Swansea_City,Home,30243,47390,Neil Taylor,neil-taylor,M,False,1.0,,3.0,19.0,10.0,28.0,,1.0,5.0,,,,2.0,,,2.0,5.0,3.0,,,1.0,,,,,,,,90.0,,,,,,,6.3,,,,,2.0,,3.0,,5.0,,29.0,12.0,38.0,0,2.0,69.0,,,
2015-16,6768247,25,80,Swansea_City,Home,31821,49277,Leroy Fer,leroy-fer,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768247,25,80,Swansea_City,Home,43192,55422,Gylfi Sigurðsson,gylfi-sigursson,M,False,4.0,,1.0,29.0,7.0,32.0,1.0,,3.0,,,1.0,2.0,,,,5.0,7.0,,,1.0,,1.0,,,,4.0,,90.0,2.0,,,,,,8.3,,,1.0,,,1.0,10.0,,1.0,,40.0,9.0,39.0,4,5.0,65.0,2.0,2.0,
2015-16,6768247,25,80,Swansea_City,Home,54686,49195,Jefferson Montero,jefferson-montero,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768247,25,80,Swansea_City,Home,209098,111787,Modou Barrow,modou-barrow,M,True,,,,5.0,1.0,6.0,2.0,,1.0,,,1.0,1.0,,,,5.0,5.0,,,1.0,,,,,,,,29.0,,,,,,,7.0,,,1.0,,,3.0,2.0,,,,9.0,1.0,8.0,2,2.0,21.0,,1.0,2.0
2015-16,6768244,26,80,Swansea_City,Home,20538,15114,Leon Britton,leon-britton,M,False,,,2.0,18.0,20.0,38.0,2.0,,4.0,,,,1.0,,,,3.0,2.0,,,,,,,,3.0,,,73.0,,,,,,,6.9,,,1.0,,1.0,,,,2.0,,21.0,20.0,41.0,1,1.0,49.0,1.0,1.0,
2015-16,6768244,26,80,Swansea_City,Home,20993,40145,Jack Cork,jack-cork,M,False,,,5.0,26.0,22.0,48.0,4.0,2.0,5.0,,,,,,,,8.0,6.0,,,3.0,,,,,3.0,3.0,,90.0,,1.0,,,,,7.1,,,,,3.0,2.0,1.0,,10.0,,38.0,27.0,64.0,0,1.0,82.0,2.0,2.0,1.0
2015-16,6768244,26,80,Swansea_City,Home,30243,47390,Neil Taylor,neil-taylor,M,False,2.0,,2.0,31.0,13.0,42.0,3.0,,10.0,,,2.0,,,,2.0,5.0,2.0,,,,,,,,1.0,2.0,,90.0,,,,,,,7.0,,,,,1.0,,10.0,,5.0,,49.0,14.0,53.0,2,2.0,85.0,1.0,,
2015-16,6768244,26,80,Swansea_City,Home,31821,49277,Leroy Fer,leroy-fer,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768244,26,80,Swansea_City,Home,38642,76542,Sung-Yueng Ki,sung-yueng-ki,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768244,26,80,Swansea_City,Home,43192,55422,Gylfi Sigurðsson,gylfi-sigursson,M,False,1.0,,2.0,17.0,12.0,28.0,,,4.0,1.0,,,,,,1.0,2.0,2.0,,,1.0,,,,,1.0,2.0,,90.0,,,,,,,7.4,,,3.0,,,1.0,9.0,,2.0,,31.0,12.0,34.0,3,,57.0,2.0,1.0,1.0
2015-16,6768244,26,80,Swansea_City,Home,209098,111787,Modou Barrow,modou-barrow,M,True,,,,5.0,3.0,8.0,1.0,,1.0,,,,,,,,2.0,,,,,,,,,,,,29.0,,,,,,,6.5,,,1.0,,,1.0,1.0,,,,8.0,3.0,10.0,1,,14.0,,,
2015-16,6768252,27,80,Swansea_City,Away,20538,15114,Leon Britton,leon-britton,M,False,,,,10.0,14.0,24.0,1.0,,4.0,,,,,,,,1.0,2.0,,,,,,,,1.0,1.0,,75.0,,1.0,,,,,6.9,,,,,1.0,,,,1.0,,13.0,15.0,28.0,0,2.0,34.0,1.0,,
2015-16,6768252,27,80,Swansea_City,Away,20993,40145,Jack Cork,jack-cork,M,False,,,1.0,15.0,10.0,25.0,3.0,1.0,4.0,1.0,,,1.0,,,3.0,10.0,1.0,,,3.0,1.0,,,,4.0,2.0,,90.0,,2.0,,,,,6.7,,,1.0,,1.0,,2.0,,5.0,,22.0,11.0,31.0,1,,46.0,,,
2015-16,6768252,27,80,Swansea_City,Away,30243,47390,Neil Taylor,neil-taylor,M,False,,,3.0,7.0,15.0,22.0,,2.0,5.0,,,,2.0,,,,2.0,3.0,,,,,,,,2.0,,,90.0,,1.0,,,,,6.5,,,,,5.0,,1.0,,8.0,,16.0,18.0,33.0,0,,52.0,,1.0,
2015-16,6768252,27,80,Swansea_City,Away,31821,49277,Leroy Fer,leroy-fer,M,True,,,,4.0,4.0,8.0,,,2.0,,,,,,,,1.0,3.0,,,,,,,,,1.0,,15.0,,,,,,,6.8,,,,,,2.0,,,,,5.0,5.0,10.0,0,2.0,15.0,,,1.0
2015-16,6768252,27,80,Swansea_City,Away,38642,76542,Sung-Yueng Ki,sung-yueng-ki,M,False,,,2.0,8.0,11.0,19.0,1.0,,4.0,,,,,,,1.0,2.0,4.0,,,,,,,,2.0,,,83.0,,,,,,,6.9,,,,,,,,,2.0,,9.0,14.0,23.0,0,3.0,30.0,,1.0,
2015-16,6768252,27,80,Swansea_City,Away,43192,55422,Gylfi Sigurðsson,gylfi-sigursson,M,False,2.0,,,11.0,9.0,18.0,1.0,,4.0,,1.0,1.0,,,,1.0,3.0,2.0,,,1.0,,,,,2.0,,,90.0,1.0,,,,,,6.5,,,1.0,,2.0,,9.0,,,,21.0,13.0,25.0,3,1.0,48.0,,1.0,
2015-16,6768252,27,80,Swansea_City,Away,209098,111787,Modou Barrow,modou-barrow,M,True,,,,,,,,,,,,,1.0,,,2.0,3.0,1.0,,,,,,,,,,,2.0,,,,,,,6.3,,,,,,,,,,,1.0,,1.0,0,1.0,5.0,,,
2015-16,6768267,28,80,Swansea_City,Away,20993,40145,Jack Cork,jack-cork,M,False,,,,20.0,17.0,37.0,1.0,1.0,9.0,1.0,,,2.0,,,3.0,6.0,7.0,,,,1.0,,,,1.0,1.0,,90.0,,,,,,,7.3,,,,,2.0,1.0,,,2.0,,22.0,20.0,42.0,0,3.0,58.0,,2.0,1.0
2015-16,6768267,28,80,Swansea_City,Away,31821,49277,Leroy Fer,leroy-fer,M,False,,,2.0,17.0,13.0,30.0,,,7.0,,,,2.0,,,1.0,5.0,4.0,,,1.0,,,,,1.0,,,71.0,,1.0,,,,,6.8,,,1.0,,,2.0,,,2.0,,20.0,13.0,33.0,1,3.0,44.0,1.0,,1.0
2015-16,6768267,28,80,Swansea_City,Away,38642,76542,Sung-Yueng Ki,sung-yueng-ki,M,False,,,3.0,11.0,10.0,21.0,,,,,,,,,,2.0,4.0,,,,2.0,,,,,,1.0,,45.0,,,,,,,6.3,,,,,,,,,3.0,,13.0,10.0,23.0,0,,26.0,1.0,,
2015-16,6768267,28,80,Swansea_City,Away,43192,55422,Gylfi Sigurðsson,gylfi-sigursson,M,True,,,,8.0,7.0,15.0,,,3.0,,1.0,1.0,3.0,,,,3.0,2.0,,,,,,,,,,,45.0,,1.0,,,,,6.5,,,1.0,,,2.0,2.0,,,,13.0,7.0,18.0,2,,30.0,1.0,,2.0
2015-16,6768267,28,80,Swansea_City,Away,164291,96305,Jay Fulton,jay-fulton,M,True,,,1.0,3.0,2.0,5.0,,,3.0,,,,,,,,1.0,3.0,,,,,,,,,,,19.0,,,,,,,6.9,,,,,,1.0,,,1.0,,3.0,2.0,5.0,0,3.0,12.0,1.0,,
2015-16,6768267,28,80,Swansea_City,Away,209098,111787,Modou Barrow,modou-barrow,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768295,29,80,Swansea_City,Home,20538,15114,Leon Britton,leon-britton,M,False,,,,16.0,7.0,23.0,,1.0,6.0,,,,,,,,1.0,5.0,,,1.0,,,,,1.0,,,55.0,,,,,,,7.1,,,,,,1.0,,,,,20.0,11.0,31.0,0,3.0,37.0,1.0,,1.0
2015-16,6768295,29,80,Swansea_City,Home,20993,40145,Jack Cork,jack-cork,M,False,,,1.0,27.0,21.0,48.0,2.0,2.0,8.0,,,,1.0,,,1.0,6.0,8.0,,,2.0,,,,,3.0,1.0,,90.0,,,,,,,7.1,,,,,4.0,1.0,1.0,,2.0,,37.0,22.0,58.0,0,1.0,77.0,1.0,4.0,1.0
2015-16,6768295,29,80,Swansea_City,Home,30243,47390,Neil Taylor,neil-taylor,M,False,1.0,,7.0,26.0,11.0,36.0,1.0,1.0,2.0,,,,1.0,,,,5.0,5.0,,,1.0,,,,,4.0,,,90.0,,1.0,,,,,7.3,,,,,2.0,4.0,1.0,,10.0,,34.0,12.0,45.0,0,1.0,77.0,1.0,1.0,2.0
2015-16,6768295,29,80,Swansea_City,Home,31821,49277,Leroy Fer,leroy-fer,M,True,,,1.0,6.0,8.0,14.0,,3.0,3.0,,,,1.0,,,,2.0,6.0,,,1.0,1.0,,,,1.0,1.0,,35.0,,,,,,,7.2,,,,,3.0,,,,2.0,,9.0,8.0,17.0,0,2.0,26.0,1.0,1.0,
2015-16,6768295,29,80,Swansea_City,Home,43192,55422,Gylfi Sigurðsson,gylfi-sigursson,M,False,,,2.0,19.0,14.0,33.0,2.0,,6.0,,,2.0,3.0,,,2.0,7.0,3.0,,,1.0,,1.0,,,,,,90.0,2.0,,,,,,6.8,,,,,,1.0,8.0,,5.0,,43.0,18.0,53.0,4,2.0,73.0,2.0,,1.0
2015-16,6768295,29,80,Swansea_City,Home,54686,49195,Jefferson Montero,jefferson-montero,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768295,29,80,Swansea_City,Home,209098,111787,Modou Barrow,modou-barrow,M,True,,,1.0,13.0,1.0,14.0,3.0,,3.0,,,,,,,1.0,4.0,3.0,,,,,,,,,2.0,,45.0,,,,,,,7.0,,,1.0,,2.0,1.0,2.0,,1.0,1.0,16.0,2.0,16.0,1,1.0,28.0,1.0,1.0,1.0
2015-16,6768281,30,80,Swansea_City,Away,20538,15114,Leon Britton,leon-britton,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768281,30,80,Swansea_City,Away,20993,40145,Jack Cork,jack-cork,M,False,,,3.0,28.0,33.0,61.0,1.0,1.0,9.0,,,,1.0,,,,5.0,11.0,,,1.0,,,,,4.0,1.0,,90.0,,1.0,,,,,7.6,,,,,1.0,4.0,,,6.0,,33.0,37.0,70.0,0,6.0,94.0,2.0,2.0,2.0
2015-16,6768281,30,80,Swansea_City,Away,30243,47390,Neil Taylor,neil-taylor,M,False,2.0,,1.0,21.0,10.0,29.0,,1.0,5.0,,,,,,,,3.0,4.0,,,2.0,,,,,2.0,1.0,,90.0,,,,,,,6.5,,,1.0,,1.0,2.0,4.0,,5.0,,29.0,14.0,39.0,1,1.0,62.0,1.0,1.0,1.0
2015-16,6768281,30,80,Swansea_City,Away,31821,49277,Leroy Fer,leroy-fer,M,False,,,3.0,24.0,17.0,41.0,1.0,3.0,5.0,,,1.0,2.0,,,1.0,4.0,11.0,,,1.0,1.0,,,,,2.0,,84.0,,,,,,,7.1,,,,,1.0,,,,7.0,,31.0,18.0,49.0,1,4.0,61.0,,4.0,
2015-16,6768281,30,80,Swansea_City,Away,38642,76542,Sung-Yueng Ki,sung-yueng-ki,M,True,,,,2.0,3.0,5.0,,,,,,,,,,,1.0,2.0,,,1.0,,,,,1.0,,,6.0,,,,,,,6.9,,,,,,1.0,,,,,2.0,3.0,5.0,0,1.0,8.0,,,1.0
2015-16,6768281,30,80,Swansea_City,Away,43192,55422,Gylfi Sigurðsson,gylfi-sigursson,M,False,2.0,,1.0,21.0,14.0,33.0,1.0,,3.0,,,,2.0,,,1.0,5.0,6.0,,,,,1.0,,,1.0,3.0,,90.0,1.0,,,,,,7.7,,,1.0,,2.0,4.0,8.0,,2.0,,33.0,14.0,39.0,2,3.0,64.0,2.0,,3.0
2015-16,6768281,30,80,Swansea_City,Away,209098,111787,Modou Barrow,modou-barrow,M,False,2.0,,,15.0,3.0,16.0,2.0,,3.0,1.0,,,1.0,,,1.0,9.0,3.0,,,,,1.0,,,,1.0,,80.0,1.0,,,,,,6.6,,,,,,7.0,3.0,,,,18.0,4.0,19.0,1,,37.0,2.0,1.0,2.0
2015-16,6768298,31,80,Swansea_City,Home,20538,15114,Leon Britton,leon-britton,M,True,,,1.0,25.0,9.0,34.0,1.0,,9.0,,,,,,,4.0,6.0,3.0,,,1.0,,,,,3.0,,,45.0,,,,,,,6.7,,,1.0,,,,,,1.0,,26.0,10.0,36.0,1,2.0,50.0,1.0,1.0,
2015-16,6768298,31,80,Swansea_City,Home,20993,40145,Jack Cork,jack-cork,M,False,,,1.0,36.0,15.0,51.0,3.0,2.0,12.0,,,,3.0,,,1.0,7.0,8.0,,1.0,1.0,,,,,7.0,1.0,,90.0,,1.0,,,,,7.3,,,1.0,,5.0,,1.0,,1.0,,42.0,17.0,58.0,1,4.0,87.0,3.0,2.0,
2015-16,6768298,31,80,Swansea_City,Home,31821,49277,Leroy Fer,leroy-fer,M,False,,,5.0,38.0,12.0,50.0,1.0,1.0,4.0,,,,4.0,,,2.0,11.0,3.0,,,3.0,,,,,1.0,2.0,,90.0,,,,,,,6.2,,,,,2.0,1.0,,,7.0,,44.0,16.0,60.0,0,1.0,70.0,1.0,1.0,
2015-16,6768298,31,80,Swansea_City,Home,38642,76542,Sung-Yueng Ki,sung-yueng-ki,M,False,,,1.0,6.0,11.0,17.0,,,3.0,,,,,,,2.0,2.0,2.0,,,,,,,,2.0,,,45.0,,,,,,,6.6,,,,,1.0,,,,2.0,,7.0,11.0,18.0,0,1.0,26.0,1.0,1.0,
2015-16,6768298,31,80,Swansea_City,Home,43192,55422,Gylfi Sigurðsson,gylfi-sigursson,M,False,1.0,,1.0,12.0,7.0,18.0,2.0,1.0,5.0,,,2.0,2.0,,,5.0,11.0,6.0,,,2.0,1.0,,,,,2.0,,90.0,,,,,,,6.6,,,1.0,,3.0,2.0,7.0,,2.0,,24.0,9.0,26.0,3,2.0,60.0,6.0,1.0,2.0
2015-16,6768298,31,80,Swansea_City,Home,54686,49195,Jefferson Montero,jefferson-montero,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768298,31,80,Swansea_City,Home,209098,111787,Modou Barrow,modou-barrow,M,False,,,,10.0,3.0,13.0,,,3.0,,,1.0,1.0,,,4.0,5.0,7.0,,,,,,,,1.0,,,78.0,,,,,,,6.6,,,,,,3.0,3.0,,1.0,2.0,17.0,3.0,17.0,1,2.0,39.0,2.0,2.0,3.0
2015-16,6768318,32,80,Swansea_City,Away,20538,15114,Leon Britton,leon-britton,M,False,,,,15.0,19.0,34.0,1.0,,6.0,,,,1.0,,,2.0,4.0,2.0,,,,,,,,2.0,,,61.0,,,,,,,6.5,,,1.0,,,1.0,,,,,17.0,19.0,36.0,1,1.0,46.0,3.0,,1.0
2015-16,6768318,32,80,Swansea_City,Away,20993,40145,Jack Cork,jack-cork,M,False,,,3.0,25.0,19.0,44.0,1.0,2.0,4.0,,,,2.0,,,,6.0,9.0,,,2.0,,,,,2.0,,,90.0,1.0,,,,,,7.1,,,,,4.0,2.0,2.0,,4.0,,34.0,22.0,54.0,1,4.0,75.0,1.0,2.0,1.0
2015-16,6768318,32,80,Swansea_City,Away,30243,47390,Neil Taylor,neil-taylor,M,True,,,,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,8.0,,,,,,,6.6,,,,,1.0,,,,,,1.0,1.0,2.0,0,,4.0,,,
2015-16,6768318,32,80,Swansea_City,Away,31821,49277,Leroy Fer,leroy-fer,M,False,,,4.0,27.0,27.0,54.0,1.0,1.0,8.0,,,,,,,,2.0,5.0,,,1.0,,,,,1.0,,,90.0,,,,,,,7.3,,,1.0,,,1.0,,,6.0,,36.0,27.0,63.0,1,2.0,74.0,,1.0,1.0
2015-16,6768318,32,80,Swansea_City,Away,38642,76542,Sung-Yueng Ki,sung-yueng-ki,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768318,32,80,Swansea_City,Away,43192,55422,Gylfi Sigurðsson,gylfi-sigursson,M,False,,,1.0,15.0,19.0,34.0,,,4.0,,,1.0,2.0,,,1.0,6.0,1.0,,,1.0,,1.0,,,3.0,2.0,,90.0,1.0,,,,,,6.5,,,,,,2.0,7.0,,1.0,,30.0,21.0,44.0,2,,67.0,2.0,1.0,
2015-16,6768318,32,80,Swansea_City,Away,54686,49195,Jefferson Montero,jefferson-montero,M,True,,,1.0,7.0,5.0,12.0,,,2.0,,,,,,,1.0,1.0,,,,,,,,,,,,29.0,,,,,,,6.2,,,1.0,,,,6.0,,1.0,,15.0,5.0,14.0,1,,24.0,,,
2015-16,6768309,33,80,Swansea_City,Home,20993,40145,Jack Cork,jack-cork,M,False,,,3.0,11.0,25.0,36.0,2.0,1.0,9.0,,,,1.0,,,,4.0,6.0,,,1.0,,,,,3.0,,,90.0,1.0,,,,,,7.4,,,,,,2.0,,,5.0,,18.0,27.0,45.0,1,3.0,61.0,3.0,,2.0
2015-16,6768309,33,80,Swansea_City,Home,30243,47390,Neil Taylor,neil-taylor,M,False,1.0,,3.0,6.0,6.0,11.0,,,3.0,,,,,,,2.0,4.0,4.0,,,1.0,,,,,3.0,1.0,,90.0,,,,,,,7.1,,,,,4.0,1.0,1.0,,8.0,,12.0,10.0,21.0,0,3.0,44.0,,1.0,
2015-16,6768309,33,80,Swansea_City,Home,31821,49277,Leroy Fer,leroy-fer,M,False,,,2.0,18.0,15.0,33.0,,2.0,12.0,,,,3.0,,,1.0,7.0,7.0,,,3.0,,,,,6.0,,,90.0,1.0,,,,,,7.1,,,,,2.0,1.0,,,6.0,,24.0,17.0,41.0,1,1.0,58.0,1.0,3.0,1.0
2015-16,6768309,33,80,Swansea_City,Home,38642,76542,Sung-Yueng Ki,sung-yueng-ki,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768309,33,80,Swansea_City,Home,43192,55422,Gylfi Sigurðsson,gylfi-sigursson,M,False,2.0,,1.0,20.0,13.0,31.0,2.0,1.0,3.0,2.0,,1.0,2.0,,,1.0,7.0,7.0,,,,,1.0,,,,3.0,,90.0,2.0,,,,,,8.4,,,,,1.0,3.0,3.0,,5.0,,31.0,15.0,43.0,3,4.0,63.0,1.0,1.0,1.0
2015-16,6768309,33,80,Swansea_City,Home,54686,49195,Jefferson Montero,jefferson-montero,M,False,,,,15.0,5.0,20.0,1.0,1.0,4.0,1.0,1.0,1.0,3.0,,,,6.0,7.0,,,1.0,,,,,,2.0,,84.0,,,,,,,6.5,,,1.0,,1.0,2.0,10.0,,1.0,,29.0,5.0,24.0,2,3.0,49.0,3.0,2.0,1.0
2015-16,6768309,33,80,Swansea_City,Home,209098,111787,Modou Barrow,modou-barrow,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768338,34,80,Swansea_City,Away,20538,15114,Leon Britton,leon-britton,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768338,34,80,Swansea_City,Away,20993,40145,Jack Cork,jack-cork,M,False,,,2.0,33.0,43.0,76.0,2.0,3.0,5.0,,,,,,,2.0,5.0,10.0,,,,,,,,2.0,,,90.0,,,,,,,6.8,,,1.0,,2.0,2.0,,,6.0,,45.0,48.0,93.0,1,2.0,109.0,,4.0,1.0
2015-16,6768338,34,80,Swansea_City,Away,30243,47390,Neil Taylor,neil-taylor,M,False,1.0,,1.0,15.0,15.0,29.0,,,4.0,,,,,,,1.0,2.0,,,,1.0,,,,,3.0,1.0,,90.0,,,,,,,6.3,,,,,3.0,,3.0,,3.0,,27.0,20.0,44.0,0,,71.0,,,
2015-16,6768338,34,80,Swansea_City,Away,31821,49277,Leroy Fer,leroy-fer,M,False,,,3.0,16.0,10.0,26.0,2.0,3.0,3.0,,,,,,,1.0,4.0,6.0,,,,,,,,,,,57.0,,,,,,,6.4,,,,,2.0,1.0,,,4.0,,19.0,12.0,31.0,0,2.0,41.0,1.0,1.0,
2015-16,6768338,34,80,Swansea_City,Away,43192,55422,Gylfi Sigurðsson,gylfi-sigursson,M,False,2.0,,,20.0,4.0,22.0,,,2.0,,,1.0,1.0,,,1.0,4.0,1.0,,,2.0,,,,,1.0,1.0,,90.0,,,,,,,6.1,,,,,,2.0,8.0,,3.0,,30.0,6.0,28.0,1,,42.0,,,1.0
2015-16,6768338,34,80,Swansea_City,Away,54686,49195,Jefferson Montero,jefferson-montero,M,False,1.0,,,17.0,6.0,22.0,1.0,2.0,5.0,,1.0,,1.0,,,5.0,10.0,9.0,,,1.0,,,,,,1.0,,90.0,,,,,,,5.9,,,1.0,,,4.0,6.0,,2.0,,28.0,9.0,31.0,1,2.0,61.0,4.0,3.0,2.0
2015-16,6768338,34,80,Swansea_City,Away,209098,111787,Modou Barrow,modou-barrow,M,True,,,,6.0,6.0,12.0,1.0,,2.0,,,,,,,2.0,5.0,3.0,,,1.0,,,,,,1.0,,33.0,,,,,,,6.6,,,,,,3.0,2.0,,,,11.0,6.0,15.0,0,1.0,26.0,1.0,,2.0
2015-16,6768384,35,80,Swansea_City,Away,20538,15114,Leon Britton,leon-britton,M,False,,,1.0,34.0,41.0,75.0,1.0,1.0,16.0,,,,10.0,,,4.0,15.0,7.0,,,,,,,,7.0,,,90.0,,,,,,,6.1,,,,,,1.0,1.0,,2.0,,37.0,46.0,82.0,0,5.0,104.0,2.0,,1.0
2015-16,6768384,35,80,Swansea_City,Away,20993,40145,Jack Cork,jack-cork,M,False,,,5.0,38.0,25.0,63.0,1.0,2.0,5.0,,,,,,,1.0,5.0,10.0,,,1.0,,,,,2.0,1.0,,90.0,,,,,,,7.2,,,,,1.0,4.0,1.0,,7.0,,46.0,28.0,73.0,0,4.0,93.0,1.0,2.0,2.0
