season,matchId,gameweek,team_id,team,venue,playerId,pl_id,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,expectedAssists,expectedGoals,expectedGoalsOnTarget,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltyMiss,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2024-25,12436975,27,6,Tottenham_Hotspur,Home,928124,445044,Dejan Kulusevski,dejan-kulusevski,M,True,,,,1.0,2.0,3.0,,,1.0,,,,,,,1.0,2.0,2.0,,,0.0011451,,,,0.0,,,,,,,,24.0,,,,,,,,5.0,,6.6,,,,,2.0,,,,,1.0,2.0,3.0,0,,12.0,3.0,1.0,1.0,
2024-25,12436975,27,6,Tottenham_Hotspur,Home,945798,232859,Djed Spence,djed-spence,D,True,,,,8.0,7.0,15.0,,1.0,3.0,,,,,,,1.0,4.0,2.0,,,0.095201,,,1.0,0.0,,,,,,1.0,,23.0,,,,,,,,7.0,,6.4,,,,1.0,2.0,,,1.0,,10.0,8.0,18.0,0,,24.0,1.0,1.0,,
2024-25,12436975,27,6,Tottenham_Hotspur,Home,983572,487053,Destiny Udogie,destiny-udogie,D,False,,,,14.0,22.0,36.0,,,5.0,,,,,,,1.0,3.0,9.0,,,0.00349549,,,2.0,0.0,,,,,,,,67.0,,,,,,,,3.0,,7.2,,,,1.0,,,,,,15.0,22.0,37.0,0,7.0,53.0,1.0,2.0,,5.0
2024-25,12436975,27,6,Tottenham_Hotspur,Home,998772,490145,Dane Scarlett,dane-scarlett,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436975,27,6,Tottenham_Hotspur,Home,1002711,482442,Pape Matar Sarr,pape-matar-sarr,M,True,,,,4.0,5.0,9.0,,,2.0,,1.0,1.0,,,,,2.0,3.0,,,0.00985294,0.5603,,2.0,0.0,,,,,1.0,,,23.0,,,,,,,,,,6.6,,,1.0,,,,,,,4.0,5.0,9.0,2,2.0,16.0,,1.0,,1.0
2024-25,12436975,27,6,Tottenham_Hotspur,Home,1031251,485055,Antonín Kinský,antonin-kinsky,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436975,27,6,Tottenham_Hotspur,Home,1048888,511499,Mathys Tel,mathys-tel,F,False,,,,2.0,2.0,4.0,1.0,,1.0,,,,1.0,,,1.0,6.0,1.0,,,0.00068239,0.0371,0.5557,1.0,0.0,,,,,,,,66.0,1.0,,,,,,,4.0,,6.6,,,,1.0,2.0,,,,,3.0,2.0,5.0,1,,13.0,,1.0,,
2024-25,12436975,27,6,Tottenham_Hotspur,Home,1085180,242898,Brennan Johnson,brennan-johnson,F,False,,,,7.0,9.0,16.0,,,4.0,,,,1.0,,,,2.0,3.0,,,0.114605,0.0517,,,0.0,,,,,,1.0,,90.0,,,,,,,,6.0,,7.0,,,1.0,1.0,2.0,1.0,,,,11.0,9.0,19.0,1,1.0,32.0,1.0,1.0,1.0,1.0
2024-25,12436975,27,6,Tottenham_Hotspur,Home,1142335,547701,Archie Gray,archie-gray,M,False,,,4.0,16.0,57.0,73.0,1.0,1.0,1.0,,,,,,,,2.0,2.0,,,0.00406246,,,,0.0,,,,,,,,90.0,,,,,,,,6.0,,6.6,,,,4.0,1.0,,,7.0,,18.0,59.0,77.0,0,,85.0,1.0,1.0,,
2024-25,12436975,27,6,Tottenham_Hotspur,Home,1142679,550839,Wilson Odobert,wilson-odobert,F,False,,,1.0,14.0,5.0,19.0,1.0,,3.0,,1.0,,,,,,3.0,2.0,,,0.0222834,0.2314,0.4415,,0.0,,,,,1.0,,,67.0,1.0,,,,,,,11.0,,6.7,,,1.0,,4.0,1.0,,2.0,,20.0,6.0,25.0,2,,36.0,1.0,,2.0,
2024-25,12436975,27,6,Tottenham_Hotspur,Home,1391251,570526,Lucas Bergvall,lucas-bergvall,M,False,,,3.0,20.0,27.0,47.0,,1.0,4.0,,,,1.0,,,,4.0,8.0,,,0.0141547,,,1.0,0.0,,,,,,,,90.0,,1.0,,,,,,14.0,,6.9,,,,,4.0,,,4.0,,22.0,32.0,54.0,0,5.0,73.0,4.0,,2.0,2.0
2024-25,12437009,28,6,Tottenham_Hotspur,Home,111505,85971,Son Heung-min,son-heung-min,F,True,,,,7.0,6.0,13.0,1.0,,2.0,,,1.0,,,,1.0,4.0,2.0,,,0.0391096,0.811,0.7836,,0.0,1.0,,,1.0,,1.0,,45.0,1.0,,,,,,1.0,7.0,,7.4,,,,,3.0,,,,,10.0,7.0,17.0,2,,25.0,,1.0,1.0,
2024-25,12437009,28,6,Tottenham_Hotspur,Home,356398,172780,James Maddison,james-maddison,M,True,,,1.0,9.0,7.0,16.0,,,1.0,,,1.0,1.0,,,,2.0,4.0,,1.0,0.100732,0.0393,,,0.0,,,,,,1.0,,29.0,,,,,,,,7.0,,6.4,,,,,2.0,,,3.0,,12.0,10.0,22.0,1,1.0,30.0,,2.0,1.0,
2024-25,12437009,28,6,Tottenham_Hotspur,Home,361420,154566,Dominic Solanke,dominic-solanke,F,False,,,1.0,12.0,4.0,16.0,2.0,3.0,1.0,,,1.0,,,,3.0,7.0,4.0,,,0.00888867,0.1164,0.0745,1.0,0.0,,,,,,1.0,,90.0,1.0,,,,,,,14.0,,6.7,,,,1.0,1.0,,,1.0,,16.0,5.0,21.0,2,,35.0,5.0,1.0,,
2024-25,12437009,28,6,Tottenham_Hotspur,Home,553606,184254,Guglielmo Vicario,guglielmo-vicario,G,False,,1.0,1.0,1.0,24.0,25.0,,,9.0,,,,,,,,,,,,0.00056262,,,,0.0,,0.544,1.0,,,,,90.0,,,,,,,,11.0,,7.9,6.0,6.0,,,,,1.0,9.0,,7.0,28.0,35.0,0,,49.0,,,,
2024-25,12437009,28,6,Tottenham_Hotspur,Home,791190,202993,Rodrigo Bentancur,rodrigo-bentancur,M,False,,,1.0,21.0,10.0,31.0,1.0,1.0,2.0,,,,1.0,,,,3.0,2.0,,,0.0369005,,,1.0,0.0,,,,,1.0,,,61.0,,2.0,,,,,,8.0,,6.8,,,,,,,,2.0,,26.0,12.0,38.0,0,,48.0,1.0,1.0,,
2024-25,12437009,28,6,Tottenham_Hotspur,Home,794953,135720,Kevin Danso,kevin-danso,D,False,,,1.0,10.0,29.0,39.0,2.0,3.0,3.0,,,,1.0,,,,5.0,6.0,,,0.00389582,0.2416,,2.0,0.0,,,,,,,,90.0,,,,,,,,8.0,,6.7,,,1.0,8.0,1.0,,,4.0,,12.0,32.0,44.0,1,2.0,61.0,2.0,,1.0,2.0
2024-25,12437009,28,6,Tottenham_Hotspur,Home,829932,221632,Cristian Romero,cristian-romero,D,False,,,3.0,19.0,18.0,37.0,1.0,4.0,2.0,,,,,,,,3.0,5.0,,1.0,0.01157,0.0288,0.1621,2.0,0.0,,,,,,,,61.0,1.0,,,,,,,13.0,,6.5,,,,2.0,,,,7.0,,25.0,25.0,50.0,1,,55.0,,1.0,,
2024-25,12437009,28,6,Tottenham_Hotspur,Home,844842,227127,Yves Bissouma,yves-bissouma,M,False,,,1.0,16.0,24.0,40.0,,,4.0,,,1.0,1.0,,,1.0,3.0,4.0,,1.0,0.0094188,0.0862,,1.0,0.0,,,,,1.0,,,45.0,,,,,,,,6.0,,6.6,,,,1.0,,,,1.0,,17.0,26.0,43.0,1,2.0,53.0,2.0,2.0,,2.0
2024-25,12437009,28,6,Tottenham_Hotspur,Home,913654,441164,Pedro Porro,pedro-porro,D,False,4.0,,1.0,15.0,21.0,32.0,1.0,,5.0,,,,,,,,4.0,3.0,,,0.203679,,,1.0,0.0,,,,,1.0,3.0,,87.0,,1.0,,,,,,27.0,,6.9,,,,1.0,2.0,9.0,,2.0,,30.0,28.0,49.0,0,2.0,81.0,1.0,1.0,,2.0
2024-25,12437009,28,6,Tottenham_Hotspur,Home,945798,232859,Djed Spence,djed-spence,D,False,,,,24.0,22.0,46.0,2.0,1.0,7.0,,,,1.0,,,2.0,7.0,3.0,,,0.023808,,,2.0,0.0,,,,,2.0,,1.0,90.0,,,,,,,,12.0,,6.6,,,,5.0,,,,,,24.0,25.0,49.0,0,1.0,81.0,4.0,1.0,,1.0
2024-25,12437009,28,6,Tottenham_Hotspur,Home,983572,487053,Destiny Udogie,destiny-udogie,D,True,,,,1.0,3.0,4.0,,,,,,,,,,,1.0,,,,0.00082003,,,1.0,0.0,,,,,1.0,,,10.0,,,,,,,,2.0,,6.5,,,,,,,,,,2.0,4.0,6.0,0,,12.0,,,,
2024-25,12437009,28,6,Tottenham_Hotspur,Home,998247,491279,Micky van de Ven,micky-van-de-ven,D,True,,,,5.0,12.0,17.0,,,1.0,,,,,,,,1.0,,,,0.00064943,,,,0.0,,,,,,,,29.0,,1.0,,,,,,6.0,,6.4,,,,1.0,1.0,,,2.0,,9.0,13.0,22.0,0,,26.0,,,,
2024-25,12437009,28,6,Tottenham_Hotspur,Home,998772,490145,Dane Scarlett,dane-scarlett,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12437009,28,6,Tottenham_Hotspur,Home,1002711,482442,Pape Matar Sarr,pape-matar-sarr,M,False,,,1.0,29.0,18.0,47.0,2.0,2.0,7.0,,,,,,,,7.0,7.0,,,0.0591522,0.137,0.084,2.0,0.0,1.0,,,,2.0,3.0,,90.0,1.0,1.0,,,,,,10.0,,7.9,,,1.0,,4.0,2.0,,3.0,,33.0,20.0,51.0,2,3.0,72.0,1.0,1.0,1.0,3.0
2024-25,12437009,28,6,Tottenham_Hotspur,Home,1031251,485055,Antonín Kinský,antonin-kinsky,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12437009,28,6,Tottenham_Hotspur,Home,1048888,511499,Mathys Tel,mathys-tel,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12437009,28,6,Tottenham_Hotspur,Home,1085180,242898,Brennan Johnson,brennan-johnson,F,False,,,,10.0,6.0,16.0,1.0,,,,,,,,,3.0,6.0,2.0,,,0.0164086,,,,0.0,,,,,,,,45.0,,,,,,,,8.0,,6.3,,,,,2.0,,,,,11.0,8.0,19.0,0,,29.0,,2.0,,
2024-25,12437009,28,6,Tottenham_Hotspur,Home,1142335,547701,Archie Gray,archie-gray,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12437009,28,6,Tottenham_Hotspur,Home,1142679,550839,Wilson Odobert,wilson-odobert,F,False,2.0,,,15.0,7.0,20.0,1.0,,4.0,,,1.0,,,,4.0,6.0,2.0,,,0.0552363,0.0288,,,0.0,,,,,,,,90.0,,,,,,,,16.0,,6.4,,,,,2.0,4.0,,1.0,,21.0,9.0,26.0,1,,47.0,3.0,1.0,1.0,
2024-25,12437009,28,6,Tottenham_Hotspur,Home,1391251,570526,Lucas Bergvall,lucas-bergvall,M,True,,,2.0,20.0,13.0,33.0,,,2.0,,,,2.0,,,1.0,6.0,5.0,,,0.0120873,0.0368,,2.0,1.0,,,,1.0,,1.0,,45.0,,,,,,,,6.0,,6.9,,,1.0,1.0,3.0,1.0,,4.0,,23.0,14.0,36.0,1,1.0,49.0,,2.0,2.0,
2024-25,12437023,29,6,Tottenham_Hotspur,Away,94758,115556,Ben Davies,ben-davies,D,False,,,3.0,16.0,38.0,54.0,4.0,8.0,1.0,,,,,,,,5.0,12.0,,1.0,0.00281366,0.0139,0.0925,1.0,0.0,,,,,2.0,,,90.0,1.0,2.0,,,,,,6.0,,7.4,,,,10.0,1.0,1.0,,6.0,,20.0,39.0,58.0,1,3.0,82.0,1.0,,1.0,
2024-25,12437023,29,6,Tottenham_Hotspur,Away,111505,85971,Son Heung-min,son-heung-min,F,True,4.0,,,19.0,4.0,19.0,,1.0,3.0,1.0,,1.0,,,,2.0,2.0,2.0,,,0.153664,0.0525,,,0.0,,,,,,3.0,,45.0,,,,,,,,10.0,,7.3,,,,,,9.0,,,,25.0,6.0,22.0,1,,38.0,,1.0,,
2024-25,12437023,29,6,Tottenham_Hotspur,Away,356398,172780,James Maddison,james-maddison,M,True,,,,3.0,8.0,11.0,1.0,,2.0,1.0,,,,,,,4.0,,,,0.289817,,,,0.0,,,,,,1.0,,22.0,,,,,,,,9.0,,6.1,,,,1.0,3.0,,,3.0,,8.0,8.0,16.0,0,,22.0,1.0,,,
2024-25,12437023,29,6,Tottenham_Hotspur,Away,361420,154566,Dominic Solanke,dominic-solanke,F,False,,,,5.0,3.0,8.0,4.0,2.0,1.0,,2.0,,,,,2.0,8.0,5.0,,,0.00129961,0.6075,0.2517,2.0,0.0,,,,,,,,90.0,1.0,2.0,,,,,,5.0,,6.4,,,3.0,1.0,,,,,,5.0,3.0,8.0,4,2.0,26.0,3.0,1.0,,1.0
2024-25,12437023,29,6,Tottenham_Hotspur,Away,553606,184254,Guglielmo Vicario,guglielmo-vicario,G,False,,1.0,2.0,2.0,15.0,17.0,,,4.0,,,,,,,,,,,,0.00062846,,,,0.0,,-0.2374,,,,,,90.0,,,,,,,,3.0,2.0,6.7,2.0,2.0,,3.0,,,1.0,4.0,,2.0,18.0,20.0,0,,29.0,,,,
2024-25,12437023,29,6,Tottenham_Hotspur,Away,791190,202993,Rodrigo Bentancur,rodrigo-bentancur,M,False,,,,26.0,20.0,46.0,3.0,2.0,5.0,,,2.0,2.0,,,1.0,9.0,3.0,,,0.0505607,0.1813,,2.0,0.0,,,,,3.0,1.0,,86.0,,,,,,,,10.0,,6.8,,,1.0,,1.0,,,,1.0,29.0,22.0,51.0,3,,68.0,3.0,1.0,,
2024-25,12437023,29,6,Tottenham_Hotspur,Away,829932,221632,Cristian Romero,cristian-romero,D,False,,,2.0,13.0,28.0,41.0,,,4.0,,,,1.0,,,,1.0,2.0,,,0.00345221,,,,0.0,,,,,2.0,,,68.0,,,,,,,,7.0,,7.2,,,,7.0,,,,6.0,,16.0,32.0,48.0,0,2.0,61.0,,,,2.0
2024-25,12437023,29,6,Tottenham_Hotspur,Away,844842,227127,Yves Bissouma,yves-bissouma,M,False,,,,8.0,10.0,18.0,1.0,,1.0,,,,,,,1.0,5.0,2.0,,,0.00227885,,,2.0,0.0,,,,,,,,45.0,,,,,,,,6.0,,6.3,,,,,1.0,,,,,10.0,12.0,22.0,0,1.0,27.0,,1.0,,
2024-25,12437023,29,6,Tottenham_Hotspur,Away,913654,441164,Pedro Porro,pedro-porro,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12437023,29,6,Tottenham_Hotspur,Away,945798,232859,Djed Spence,djed-spence,D,False,1.0,,1.0,17.0,17.0,33.0,1.0,1.0,8.0,,,,1.0,,,3.0,9.0,11.0,,,0.0634374,,,2.0,0.0,,,,,1.0,1.0,,90.0,,,,,,,,13.0,,6.7,,,,6.0,4.0,1.0,,3.0,,19.0,20.0,38.0,0,3.0,74.0,2.0,5.0,2.0,
2024-25,12437023,29,6,Tottenham_Hotspur,Away,983572,487053,Destiny Udogie,destiny-udogie,D,False,1.0,,,17.0,12.0,28.0,,,9.0,,,,1.0,,,2.0,4.0,10.0,,,0.0271426,,,,0.0,,,,,1.0,1.0,,90.0,,,,,,,,18.0,,7.7,,,,2.0,2.0,1.0,,,,25.0,15.0,39.0,0,7.0,72.0,1.0,2.0,1.0,6.0
2024-25,12437023,29,6,Tottenham_Hotspur,Away,998247,491279,Micky van de Ven,micky-van-de-ven,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12437023,29,6,Tottenham_Hotspur,Away,998772,490145,Dane Scarlett,dane-scarlett,F,True,,,,,,,,,,,,,,,,,,,,,,0.0358,0.0498,,0.0,,,,,,,,10.0,1.0,,,,,,,,,6.7,,,,,,,,,,,,,1,,1.0,,,,
2024-25,12437023,29,6,Tottenham_Hotspur,Away,1002711,482442,Pape Matar Sarr,pape-matar-sarr,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12437023,29,6,Tottenham_Hotspur,Away,1031251,485055,Antonín Kinský,antonin-kinsky,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12437023,29,6,Tottenham_Hotspur,Away,1048888,511499,Mathys Tel,mathys-tel,F,False,1.0,,3.0,14.0,7.0,20.0,,,4.0,,,,2.0,,,,6.0,4.0,,,0.0470075,0.0246,0.0491,,0.0,,,,,,2.0,,77.0,1.0,,,,,,,9.0,,6.9,,,,,6.0,2.0,,3.0,,15.0,8.0,21.0,1,2.0,38.0,3.0,,2.0,1.0
2024-25,12437023,29,6,Tottenham_Hotspur,Away,1085180,242898,Brennan Johnson,brennan-johnson,F,False,,,,5.0,1.0,6.0,2.0,,3.0,,,,,,,,4.0,2.0,,,0.00237469,,,,0.0,,,,,,,,45.0,,,,,,,,8.0,,6.5,,,,,2.0,1.0,,1.0,,11.0,1.0,11.0,0,1.0,17.0,,1.0,,1.0
2024-25,12437023,29,6,Tottenham_Hotspur,Away,1142335,547701,Archie Gray,archie-gray,M,False,1.0,,3.0,15.0,18.0,32.0,1.0,,3.0,,,,1.0,,,1.0,4.0,3.0,,,0.0602235,,,1.0,0.0,,,,,,1.0,,90.0,,2.0,,,,,,8.0,,7.0,,,,2.0,,3.0,,3.0,,18.0,19.0,34.0,0,2.0,50.0,2.0,1.0,,2.0
2024-25,12437023,29,6,Tottenham_Hotspur,Away,1142679,550839,Wilson Odobert,wilson-odobert,F,True,,,,1.0,1.0,2.0,,,1.0,,,,,,,,1.0,,,,0.0148008,,,,0.0,,,,,,,,13.0,,,,,,,,3.0,,6.3,,,,,1.0,,,,,1.0,1.0,2.0,0,,5.0,2.0,,,
2024-25,12437023,29,6,Tottenham_Hotspur,Away,1391251,570526,Lucas Bergvall,lucas-bergvall,M,True,1.0,,1.0,11.0,6.0,16.0,1.0,1.0,3.0,,,1.0,1.0,,,1.0,6.0,5.0,,,0.0714138,0.0358,,,0.0,,,,,1.0,1.0,,45.0,,,,,,,,10.0,,6.5,,,,,5.0,1.0,,4.0,,15.0,7.0,21.0,1,2.0,36.0,,,2.0,1.0
2024-25,12436587,30,6,Tottenham_Hotspur,Away,94758,115556,Ben Davies,ben-davies,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436587,30,6,Tottenham_Hotspur,Away,111505,85971,Son Heung-min,son-heung-min,F,False,,,,20.0,10.0,30.0,,,5.0,,1.0,1.0,1.0,,,1.0,2.0,1.0,,,0.0551456,0.4464,0.8823,,0.0,,,,,,,,90.0,1.0,,,,,,,12.0,,6.6,,,,,,5.0,,1.0,,30.0,10.0,35.0,2,,46.0,,1.0,,
2024-25,12436587,30,6,Tottenham_Hotspur,Away,356398,172780,James Maddison,james-maddison,M,False,,,2.0,17.0,17.0,34.0,,,1.0,,,1.0,,,,1.0,5.0,,,,0.0603287,0.0491,,4.0,0.0,,,,,,,,88.0,,,,,,,,4.0,,6.7,,,,,,2.0,,2.0,2.0,20.0,17.0,35.0,1,,40.0,,,,
2024-25,12436587,30,6,Tottenham_Hotspur,Away,361420,154566,Dominic Solanke,dominic-solanke,F,False,,,1.0,3.0,3.0,6.0,2.0,2.0,1.0,,,,,,,1.0,5.0,5.0,,,0.00559381,,,2.0,0.0,,,,,,,,90.0,,,,,,,,11.0,,6.7,,,,1.0,1.0,,,1.0,1.0,5.0,5.0,10.0,0,1.0,21.0,5.0,1.0,1.0,1.0
2024-25,12436587,30,6,Tottenham_Hotspur,Away,553606,184254,Guglielmo Vicario,guglielmo-vicario,G,False,,,3.0,2.0,27.0,29.0,,2.0,5.0,,,,,,,,,2.0,,,0.00023794,,,,0.0,,0.7742,,,,,,90.0,,,,,,,,6.0,2.0,7.5,3.0,4.0,,6.0,,,,8.0,,6.0,29.0,35.0,0,,50.0,,,,
2024-25,12436587,30,6,Tottenham_Hotspur,Away,791190,202993,Rodrigo Bentancur,rodrigo-bentancur,M,False,1.0,,,23.0,29.0,51.0,1.0,3.0,6.0,,,,1.0,,,1.0,4.0,6.0,,,0.0870432,,,,0.0,,,,,2.0,,,90.0,,1.0,,,,,,10.0,,7.0,,,,3.0,1.0,1.0,,1.0,,25.0,31.0,55.0,0,2.0,77.0,2.0,1.0,,1.0
2024-25,12436587,30,6,Tottenham_Hotspur,Away,829932,221632,Cristian Romero,cristian-romero,D,False,,,1.0,11.0,41.0,52.0,1.0,,5.0,,,,,,,,2.0,3.0,,,0.00843275,,,1.0,0.0,,,,,2.0,,,90.0,,,,,,,,9.0,,6.7,,,,4.0,,,,7.0,,15.0,45.0,60.0,0,2.0,72.0,1.0,1.0,,1.0
2024-25,12436587,30,6,Tottenham_Hotspur,Away,844842,227127,Yves Bissouma,yves-bissouma,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436587,30,6,Tottenham_Hotspur,Away,913654,441164,Pedro Porro,pedro-porro,D,True,,,1.0,3.0,4.0,7.0,,,,,,,,,,,,,,,0.00887966,,,,0.0,,,,,,,,16.0,,,,,,,,4.0,,6.6,,,,,,4.0,,1.0,,7.0,4.0,7.0,0,,14.0,,,,
2024-25,12436587,30,6,Tottenham_Hotspur,Away,945798,232859,Djed Spence,djed-spence,D,False,,,2.0,16.0,18.0,34.0,,2.0,6.0,,,,,,,,4.0,5.0,,,0.010002,0.0561,,2.0,0.0,,,,,1.0,,,90.0,,1.0,,,,,,10.0,,6.9,,,1.0,5.0,4.0,,,4.0,1.0,19.0,21.0,40.0,1,1.0,60.0,2.0,,2.0,
2024-25,12436587,30,6,Tottenham_Hotspur,Away,983572,487053,Destiny Udogie,destiny-udogie,D,False,,,3.0,20.0,16.0,36.0,,2.0,5.0,,,,1.0,,,,5.0,8.0,,,0.0168216,,,3.0,0.0,,,,,,1.0,,90.0,,,,,,,,9.0,,6.9,,,,3.0,2.0,1.0,,3.0,1.0,25.0,17.0,41.0,0,4.0,58.0,2.0,1.0,1.0,1.0
2024-25,12436587,30,6,Tottenham_Hotspur,Away,998247,491279,Micky van de Ven,micky-van-de-ven,D,False,,,2.0,14.0,38.0,52.0,,2.0,4.0,,1.0,,1.0,,,,4.0,5.0,,,0.00452326,0.2071,0.8155,2.0,0.0,,,,,,,,88.0,1.0,,,,,,,7.0,,6.6,,,,4.0,1.0,,,6.0,,18.0,39.0,57.0,1,2.0,67.0,1.0,1.0,,1.0
2024-25,12436587,30,6,Tottenham_Hotspur,Away,1002711,482442,Pape Matar Sarr,pape-matar-sarr,M,True,,,,6.0,7.0,13.0,1.0,1.0,,,,,1.0,,,,3.0,3.0,,,0.0103482,0.018,,1.0,0.0,,,,,,,,26.0,,,,,,,,5.0,,6.7,,,1.0,,,1.0,,,,7.0,9.0,15.0,1,1.0,21.0,1.0,1.0,,
2024-25,12436587,30,6,Tottenham_Hotspur,Away,1031251,485055,Antonín Kinský,antonin-kinsky,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436587,30,6,Tottenham_Hotspur,Away,1048888,511499,Mathys Tel,mathys-tel,F,True,,,,2.0,3.0,5.0,,,,,,,,,,1.0,1.0,,,,0.0108526,0.0307,,,0.0,,,,,,,,16.0,,,,,,,,4.0,,6.6,,,1.0,,,1.0,,,,5.0,3.0,7.0,1,,11.0,,,,
2024-25,12436587,30,6,Tottenham_Hotspur,Away,1085180,242898,Brennan Johnson,brennan-johnson,F,True,1.0,,,5.0,,4.0,,,,1.0,,,,,,2.0,3.0,2.0,,,0.484094,,,1.0,0.0,,,,,,2.0,,26.0,,,,,,,,6.0,,7.0,,,,,,1.0,,,,7.0,,6.0,0,2.0,14.0,2.0,,,2.0
2024-25,12436587,30,6,Tottenham_Hotspur,Away,1142335,547701,Archie Gray,archie-gray,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436587,30,6,Tottenham_Hotspur,Away,1142679,550839,Wilson Odobert,wilson-odobert,F,False,,,,12.0,6.0,18.0,,,4.0,,,,1.0,,,3.0,4.0,1.0,,,0.0110002,,,,0.0,,,,,1.0,1.0,,64.0,,,,,,,,6.0,,6.6,,,,1.0,1.0,2.0,,,,14.0,6.0,18.0,0,,31.0,,,1.0,
2024-25,12436587,30,6,Tottenham_Hotspur,Away,1391251,570526,Lucas Bergvall,lucas-bergvall,M,False,,,,9.0,6.0,15.0,,,1.0,,,1.0,,,,,1.0,3.0,,,0.00234191,0.066,,,0.0,,,,,3.0,,,64.0,,,,,,,,5.0,,6.9,,,,2.0,3.0,1.0,,,,12.0,6.0,17.0,1,1.0,31.0,1.0,,2.0,1.0
2024-25,12436587,30,6,Tottenham_Hotspur,Away,1403192,499721,Mikey Moore,mikey-moore,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436606,31,6,Tottenham_Hotspur,Home,94758,115556,Ben Davies,ben-davies,D,False,,,2.0,15.0,52.0,67.0,1.0,,2.0,,,,,,,,2.0,1.0,,,0.00519429,,,1.0,0.0,,,,,,,,90.0,,,,,,,,5.0,,6.6,,,,2.0,,,,3.0,,17.0,55.0,72.0,0,1.0,77.0,,,,1.0
2024-25,12436606,31,6,Tottenham_Hotspur,Home,111505,85971,Son Heung-min,son-heung-min,F,False,,,,13.0,5.0,18.0,,,1.0,,,1.0,2.0,,,2.0,7.0,3.0,,,0.195357,0.0378,,,0.0,,,,,1.0,1.0,,57.0,,,,,,,,9.0,,6.7,,,,,4.0,,,,,17.0,5.0,22.0,1,1.0,38.0,,1.0,1.0,
2024-25,12436606,31,6,Tottenham_Hotspur,Home,356398,172780,James Maddison,james-maddison,M,False,,,2.0,27.0,16.0,43.0,,,2.0,1.0,,,1.0,,,3.0,8.0,9.0,,,0.14497,,,3.0,1.0,,,,,,2.0,,80.0,,1.0,,,,,,10.0,,8.0,,,,,2.0,3.0,,3.0,,32.0,16.0,45.0,0,2.0,65.0,,6.0,1.0,2.0
