season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballCarriesCount,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,expectedAssists,expectedGoals,expectedGoalsOnTarget,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,metersCoveredHighSpeedRunningKm,metersCoveredJoggingKm,metersCoveredRunningKm,metersCoveredSprintingKm,metersCoveredWalkingKm,minutesPlayed,onTargetScoringAttempt,outfielderBlock,penaltyConceded,penaltyFaced,possessionLostCtrl,progressiveBallCarriesCount,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,totalBallCarriesDistance,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalProgression,totalProgressiveBallCarriesDistance,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2025-26,14025042,33,6,Tottenham_Hotspur,Home,945798,232859.0,Djed Spence,djed-spence,D,True,,,,,,,,,,,,,,,,,,1.0,,,,,,,0.0,,,,,,,,,,,,,14.0,,,,,1.0,,,6.3,,,,,,,,,,,1.0,,1.0,,,0,1.0,4.0,,,,
2025-26,14025042,33,6,Tottenham_Hotspur,Home,983572,487053.0,Destiny Udogie,destiny-udogie,D,False,,,,4.0,9.0,13.0,4.0,,9.0,3.0,,,,,,1.0,6.0,5.0,,,0.00189143,,,1.0,0.0,,,,,,,,,,,,,76.0,,,,,10.0,2.0,,6.4,,,,77.397828994976,2.0,,2.0,,,,5.0,10.0,15.0,52.08765121304,24.184044686536,0,2.0,34.0,4.0,3.0,,2.0
2025-26,14025042,33,6,Tottenham_Hotspur,Home,997103,493125.0,Radu Drăguşin,radu-dragusin,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025042,33,6,Tottenham_Hotspur,Home,997183,493362.0,Xavi Simons,xavi-simons,M,False,,,,11.0,12.0,23.0,1.0,,15.0,3.0,1.0,2.0,2.0,1.0,,,6.0,6.0,,,0.274718,0.6252,0.8447,2.0,1.0,1.0,,,1.0,,2.0,,,,,,,90.0,1.0,,,,13.0,2.0,,8.3,,,1.0,96.27284500602,1.0,4.0,1.0,,3.0,,14.0,13.0,27.0,34.400791090628,13.651447971394,4,,51.0,6.0,4.0,2.0,
2025-26,14025042,33,6,Tottenham_Hotspur,Home,998247,491279.0,Micky van de Ven,micky-van-de-ven,D,False,,,2.0,8.0,31.0,39.0,1.0,2.0,17.0,4.0,,,,,,1.0,3.0,4.0,,,0.0128075,,,1.0,0.0,,,,,,1.0,,,,,,,90.0,,1.0,,,8.0,2.0,,6.7,,,,148.87202340981,3.0,,,,4.0,,9.0,35.0,44.0,37.675343195115,58.279694716193,0,2.0,57.0,1.0,,,1.0
2025-26,14025042,33,6,Tottenham_Hotspur,Home,1031251,485055.0,Antonín Kinský,antonin-kinsky,G,False,,1.0,3.0,3.0,13.0,16.0,,3.0,16.0,6.0,,,,,,,,4.0,,,0.00227584,,,,0.0,,-0.9412,,,,,,,,,,,90.0,,,,,19.0,0.0,1.0,6.4,1.0,1.0,,112.41112678752,4.0,,,1.0,22.0,,20.0,15.0,35.0,41.284315244283,,0,,44.0,,1.0,,
2025-26,14025042,33,6,Tottenham_Hotspur,Home,1048888,511499.0,Mathys Tel,mathys-tel,F,True,1.0,,,4.0,4.0,8.0,1.0,,5.0,1.0,,,,,,1.0,3.0,2.0,,,0.042759,,,,0.0,,,,,,1.0,,,,,,,33.0,,,,,5.0,1.0,,6.6,,,,46.281321304336,1.0,3.0,2.0,,1.0,1.0,4.0,5.0,9.0,-4.7778629277015,16.376807503296,0,,17.0,,,2.0,
2025-26,14025042,33,6,Tottenham_Hotspur,Home,1142335,547701.0,Archie Gray,archie-gray,M,True,,,,1.0,5.0,6.0,,,6.0,,,,,,,,1.0,1.0,,,0.0002542,0.0421,0.1128,1.0,0.0,,,,,,,,,,,,,33.0,1.0,,,,3.0,2.0,,6.5,,,,87.717128100378,2.0,1.0,,,,,3.0,5.0,8.0,54.333851296557,60.47836548547,1,,13.0,1.0,,1.0,
2025-26,14025042,33,6,Tottenham_Hotspur,Home,1391251,570526.0,Lucas Bergvall,lucas-bergvall,M,True,,,,2.0,,2.0,,,3.0,2.0,,,,,,,1.0,1.0,,,0.00332137,,,,1.0,,,,,,1.0,,,,,,,14.0,,,,,2.0,1.0,,6.9,,,,15.535069986773,1.0,1.0,,,,,2.0,,2.0,-0.78062117076059,6.0046062318856,0,1.0,8.0,,,,1.0
2025-26,14024022,34,6,Tottenham_Hotspur,Away,356398,172780.0,James Maddison,james-maddison,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14024022,34,6,Tottenham_Hotspur,Away,361420,154566.0,Dominic Solanke,dominic-solanke,F,False,,,,8.0,1.0,9.0,,2.0,4.0,3.0,,,,,,,2.0,7.0,,,0.0893768,,,2.0,0.0,,,,,,,,,,,,,40.0,,1.0,,,6.0,1.0,,7.1,,,,37.005836126364,1.0,1.0,,,,,10.0,1.0,11.0,31.364593585361,24.924015908356,0,3.0,22.0,4.0,1.0,1.0,2.0
2025-26,14024022,34,6,Tottenham_Hotspur,Away,364612,154296.0,João Palhinha,joao-palhinha,M,True,,,1.0,4.0,3.0,7.0,,2.0,2.0,,,,,1.0,,,1.0,4.0,,,0.00422425,0.5745,0.9896,,0.0,1.0,,,,1.0,,,,,,,,28.0,1.0,,,,1.0,0.0,,7.4,,,,13.481832287408,1.0,,,,1.0,,5.0,3.0,8.0,10.550220215658,,1,1.0,16.0,,1.0,,1.0
2025-26,14024022,34,6,Tottenham_Hotspur,Away,791190,202993.0,Rodrigo Bentancur,rodrigo-bentancur,M,False,,,2.0,27.0,27.0,54.0,,3.0,20.0,6.0,,1.0,,,,2.0,3.0,7.0,,,0.0973499,0.0467,0.1068,1.0,0.0,,,,,3.0,,,,,,,,90.0,1.0,,,,12.0,0.0,,6.8,,,,144.02845751968,3.0,,,,4.0,,34.0,27.0,61.0,15.185138791498,,1,3.0,79.0,1.0,1.0,,1.0
2025-26,14024022,34,6,Tottenham_Hotspur,Away,794953,135720.0,Kevin Danso,kevin-danso,D,False,,,7.0,25.0,29.0,54.0,1.0,1.0,20.0,1.0,1.0,,,2.0,,,5.0,2.0,,1.0,0.0335825,,,2.0,0.0,,,,,1.0,2.0,,,,,,,90.0,,2.0,,,10.0,1.0,,7.4,,,,162.08829115275,4.0,,1.0,,11.0,,29.0,33.0,62.0,77.932864681276,21.882303352252,0,1.0,74.0,,,,1.0
2025-26,14024022,34,6,Tottenham_Hotspur,Away,840217,212319.0,Richarlison,richarlison,F,True,,,,2.0,1.0,3.0,4.0,2.0,2.0,,1.0,,,,,4.0,12.0,4.0,,,0.00114441,0.0797,,1.0,1.0,,,,,,1.0,,,,,,,50.0,,1.0,,,11.0,0.0,,6.2,,,2.0,13.754936794243,,3.0,,,,,4.0,1.0,5.0,-7.0549995294183,,2,2.0,19.0,2.0,,,
2025-26,14024022,34,6,Tottenham_Hotspur,Away,844842,227127.0,Yves Bissouma,yves-bissouma,M,False,,,,21.0,18.0,39.0,,1.0,19.0,1.0,,,,,,1.0,3.0,3.0,,,0.0213042,,,1.0,0.0,,,,,,,,,,,,,62.0,,,,,6.0,0.0,,6.8,,,,118.03877749758,1.0,2.0,,,2.0,,23.0,20.0,43.0,12.203471207344,,0,,51.0,,1.0,1.0,
2025-26,14024022,34,6,Tottenham_Hotspur,Away,859896,214572.0,Brandon Austin,brandon-austin,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14024022,34,6,Tottenham_Hotspur,Away,871706,247693.0,Randal Kolo Muani,randal-kolo-muani,F,False,,,1.0,9.0,6.0,15.0,,3.0,11.0,4.0,,,,1.0,,2.0,3.0,6.0,,,0.0117701,0.0359,,,0.0,,,,,,,,,,,,,45.0,,,,,12.0,0.0,,6.6,,,1.0,66.481201604726,,1.0,2.0,,1.0,,15.0,6.0,21.0,31.659968922495,,1,1.0,35.0,2.0,1.0,1.0,
2025-26,14024022,34,6,Tottenham_Hotspur,Away,904970,232787.0,Conor Gallagher,conor-gallagher,M,False,,,1.0,27.0,4.0,31.0,1.0,1.0,11.0,8.0,,,,3.0,,,6.0,5.0,,,0.0136623,,,2.0,0.0,,,,,2.0,2.0,,,,,,,89.0,,,,,5.0,0.0,,7.1,,,,62.153876436349,,1.0,1.0,,1.0,1.0,28.0,5.0,33.0,2.4132777285306,,0,3.0,49.0,2.0,1.0,1.0,2.0
2025-26,14024022,34,6,Tottenham_Hotspur,Away,913654,441164.0,Pedro Porro,pedro-porro,D,False,1.0,,7.0,26.0,19.0,45.0,1.0,,19.0,6.0,,,,2.0,,,6.0,7.0,,,0.0633518,0.018,,1.0,0.0,,,,,2.0,2.0,,,,,,,90.0,,,,,27.0,1.0,,7.2,,,2.0,125.38639404623,5.0,3.0,8.0,,11.0,,38.0,22.0,60.0,17.704381212912,11.997781294889,2,6.0,100.0,2.0,,1.0,4.0
2025-26,14024022,34,6,Tottenham_Hotspur,Away,945798,232859.0,Djed Spence,djed-spence,D,False,,,2.0,18.0,8.0,26.0,2.0,,15.0,5.0,,,1.0,,,2.0,7.0,7.0,,,0.0129683,0.0158,,1.0,0.0,,,,,4.0,,,,,,,,90.0,,,,,14.0,4.0,,6.7,,,,158.75399117737,1.0,6.0,1.0,,2.0,1.0,21.0,9.0,30.0,81.429862972852,96.166546254557,1,3.0,61.0,4.0,,4.0,3.0
2025-26,14024022,34,6,Tottenham_Hotspur,Away,997103,493125.0,Radu Drăguşin,radu-dragusin,D,True,,,1.0,,2.0,2.0,,1.0,,1.0,,,,,,,,1.0,,,2.131e-05,,,,0.0,,,,,1.0,,,,,,,,8.0,,,,,,,,6.8,,,,,1.0,,,,1.0,,,2.0,2.0,,,0,,4.0,,,,
2025-26,14024022,34,6,Tottenham_Hotspur,Away,997183,493362.0,Xavi Simons,xavi-simons,M,False,,,3.0,24.0,9.0,33.0,,,17.0,1.0,,,,1.0,,3.0,6.0,1.0,,,0.0275542,0.1227,,,0.0,,,,,,2.0,,,,,,,63.0,,,,,10.0,2.0,,6.3,,,2.0,154.43415955301,2.0,2.0,1.0,,4.0,,25.0,9.0,34.0,80.499781246614,54.855137042604,2,1.0,49.0,2.0,,,1.0
2025-26,14024022,34,6,Tottenham_Hotspur,Away,998247,491279.0,Micky van de Ven,micky-van-de-ven,D,False,,,3.0,18.0,32.0,50.0,2.0,4.0,11.0,2.0,,,,,,,2.0,6.0,,,0.00591376,,,,0.0,,,,,,,,,,,,,90.0,,,,,6.0,0.0,,7.6,,,,64.387591313491,2.0,,,,4.0,,21.0,35.0,56.0,19.797489194616,,0,2.0,66.0,,,,2.0
2025-26,14024022,34,6,Tottenham_Hotspur,Away,1031251,485055.0,Antonín Kinský,antonin-kinsky,G,False,,1.0,8.0,6.0,16.0,22.0,,,12.0,4.0,,,,,,,,,,,0.00173077,,,,0.0,,0.6004,1.0,,,,,,,,,,90.0,,,,,6.0,0.0,,7.8,1.0,2.0,,114.55621718729,1.0,,,1.0,14.0,,12.0,16.0,28.0,95.515621603385,,0,,32.0,,,,
2025-26,14024022,34,6,Tottenham_Hotspur,Away,1048888,511499.0,Mathys Tel,mathys-tel,F,True,,,,5.0,2.0,7.0,1.0,1.0,15.0,4.0,,,1.0,,,2.0,11.0,7.0,,,0.00244542,0.0273,,2.0,0.0,,,,,1.0,,,,,,,,45.0,,,,,14.0,1.0,,6.4,,,,98.047516406278,1.0,9.0,2.0,,,,6.0,3.0,9.0,38.394729509358,11.312920445225,1,2.0,36.0,2.0,1.0,3.0,1.0
2025-26,14024022,34,6,Tottenham_Hotspur,Away,1142335,547701.0,Archie Gray,archie-gray,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14024022,34,6,Tottenham_Hotspur,Away,1391251,570526.0,Lucas Bergvall,lucas-bergvall,M,True,,,,2.0,2.0,4.0,1.0,,2.0,1.0,,,,,,,2.0,2.0,,,0.00205407,,,1.0,0.0,,,,,,,,,,,,,27.0,,,,,1.0,0.0,,6.5,,,,14.440684307682,,,,,,,3.0,2.0,5.0,8.7129370497925,,0,1.0,7.0,,1.0,,1.0
2025-26,14024022,34,6,Tottenham_Hotspur,Away,1482340,616221.0,Souza,souza,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14023927,35,6,Tottenham_Hotspur,Away,356398,172780.0,James Maddison,james-maddison,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14023927,35,6,Tottenham_Hotspur,Away,364612,154296.0,João Palhinha,joao-palhinha,M,False,,,5.0,26.0,31.0,57.0,,,26.0,4.0,,,,1.0,,,2.0,4.0,,,0.0178313,0.0224,0.0626,1.0,0.0,,,,1.0,,,,,,,,,90.0,1.0,1.0,,,7.0,0.0,,7.3,,,,141.9890450959,3.0,,,,9.0,,30.0,33.0,63.0,57.375418228903,,1,2.0,77.0,,2.0,,
2025-26,14023927,35,6,Tottenham_Hotspur,Away,791190,202993.0,Rodrigo Bentancur,rodrigo-bentancur,M,False,,,,21.0,21.0,42.0,1.0,,12.0,3.0,,,,,,,3.0,4.0,,,0.0143034,,,1.0,0.0,,,,,2.0,,,,,,,,67.0,,1.0,,,3.0,1.0,,6.8,,,,102.13504842979,,3.0,,,,,22.0,21.0,43.0,26.17215540353,27.946408731714,0,2.0,55.0,1.0,,2.0,2.0
2025-26,14023927,35,6,Tottenham_Hotspur,Away,794953,135720.0,Kevin Danso,kevin-danso,D,False,,,1.0,8.0,48.0,56.0,,2.0,32.0,4.0,,,1.0,,,,3.0,6.0,,,0.00294232,0.0889,0.0115,3.0,0.0,,,,,2.0,,,,,,,,90.0,1.0,,,,8.0,0.0,,6.7,,,,258.54047430793,5.0,,,,3.0,,13.0,49.0,62.0,120.08714588712,,2,3.0,79.0,1.0,1.0,,2.0
2025-26,14023927,35,6,Tottenham_Hotspur,Away,840217,212319.0,Richarlison,richarlison,F,False,,,,5.0,3.0,8.0,5.0,,5.0,3.0,,,1.0,,,2.0,12.0,3.0,,,0.0034423,0.5015,0.7575,2.0,0.0,1.0,,,,1.0,,,,,,,,89.0,1.0,,,,10.0,0.0,,7.0,,,,33.095052055726,1.0,3.0,,,,,7.0,4.0,11.0,-2.8592715903838,,2,2.0,27.0,2.0,1.0,,1.0
2025-26,14023927,35,6,Tottenham_Hotspur,Away,844842,227127.0,Yves Bissouma,yves-bissouma,M,True,,,,2.0,4.0,6.0,,,1.0,1.0,,,,,,,,,,,0.00043318,,,,0.0,,,,,,,,,,,,,23.0,,,,,4.0,0.0,,6.4,,,,4.6580360668419,,,,,,,3.0,6.0,9.0,1.5270710479514,,0,,11.0,1.0,,,
2025-26,14023927,35,6,Tottenham_Hotspur,Away,859896,214572.0,Brandon Austin,brandon-austin,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14023927,35,6,Tottenham_Hotspur,Away,871706,247693.0,Randal Kolo Muani,randal-kolo-muani,F,False,2.0,,,10.0,7.0,17.0,1.0,1.0,12.0,4.0,,1.0,,,,,4.0,11.0,,,0.0412946,0.2336,0.6498,1.0,0.0,,,,,,,,,,,,,67.0,1.0,,,,10.0,2.0,,7.3,,,1.0,112.64838256493,,6.0,2.0,,,2.0,13.0,9.0,22.0,62.313610559865,50.283068006832,2,3.0,44.0,3.0,3.0,4.0,1.0
2025-26,14023927,35,6,Tottenham_Hotspur,Away,904970,232787.0,Conor Gallagher,conor-gallagher,M,False,,,1.0,21.0,16.0,37.0,,,9.0,6.0,,,,1.0,,,3.0,4.0,,,0.0432806,0.0444,0.3921,1.0,0.0,1.0,,,,1.0,,,,,,,,90.0,1.0,1.0,,,12.0,0.0,,7.6,,,,39.846903126318,,1.0,1.0,,2.0,,26.0,17.0,43.0,-5.4281207885288,,1,3.0,62.0,2.0,1.0,,2.0
2025-26,14023927,35,6,Tottenham_Hotspur,Away,913654,441164.0,Pedro Porro,pedro-porro,D,False,2.0,,2.0,22.0,15.0,37.0,,1.0,14.0,3.0,,,,,,,,8.0,,,0.0561992,0.0223,,,0.0,,,,,1.0,1.0,,,,,,,90.0,,,,,13.0,2.0,,7.3,,,1.0,109.58629322203,3.0,,3.0,,5.0,,26.0,21.0,47.0,52.565081171441,41.867977302548,1,6.0,77.0,1.0,1.0,,4.0
2025-26,14023927,35,6,Tottenham_Hotspur,Away,945798,232859.0,Djed Spence,djed-spence,D,True,,,,1.0,3.0,4.0,,,2.0,,,,,,,,2.0,,,,0.00268643,,,1.0,0.0,,,,,,,,,,,,,23.0,,,,,2.0,2.0,,6.2,,,,64.09723084993,,1.0,,,,1.0,1.0,4.0,5.0,54.468807293882,64.09723084993,0,,7.0,,,,
2025-26,14023927,35,6,Tottenham_Hotspur,Away,983572,487053.0,Destiny Udogie,destiny-udogie,D,False,,,,17.0,11.0,28.0,,,9.0,3.0,,,,1.0,,2.0,3.0,2.0,,,0.0189116,,,,0.0,,,,,2.0,2.0,,,,,,,90.0,,,,,2.0,0.0,,6.4,,,,58.653590398317,1.0,,,,,,17.0,11.0,28.0,14.696839861046,,0,1.0,42.0,,1.0,,1.0
2025-26,14023927,35,6,Tottenham_Hotspur,Away,997103,493125.0,Radu Drăguşin,radu-dragusin,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14023927,35,6,Tottenham_Hotspur,Away,998247,491279.0,Micky van de Ven,micky-van-de-ven,D,False,,,1.0,16.0,46.0,62.0,1.0,,32.0,4.0,,,,,,,1.0,2.0,,,0.00522258,,,,0.0,,,,,,,,,,,,,90.0,,,,,1.0,2.0,,6.7,,,,267.85007803296,1.0,,,,2.0,1.0,17.0,46.0,63.0,102.31888486765,63.024119904163,0,1.0,68.0,,1.0,,
2025-26,14023927,35,6,Tottenham_Hotspur,Away,1002711,482442.0,Pape Matar Sarr,pape-matar-sarr,M,True,,,,,,,,,,,,,,,,1.0,2.0,,,,,,,1.0,0.0,,,,,,,,,,,,,1.0,,,,,2.0,,,,,,,,,,,,,,,,,,,0,,3.0,1.0,,,
2025-26,14023927,35,6,Tottenham_Hotspur,Away,1031251,485055.0,Antonín Kinský,antonin-kinsky,G,False,,,4.0,1.0,20.0,21.0,,,18.0,1.0,,,,,,,,,,,0.00011212,,,,0.0,,-0.76,,,,,,,,,,,90.0,,,,,19.0,0.0,1.0,5.7,,,,109.72548087597,1.0,,,,23.0,,19.0,21.0,40.0,58.304319800955,,0,,42.0,,,,
2025-26,14023927,35,6,Tottenham_Hotspur,Away,1048888,511499.0,Mathys Tel,mathys-tel,F,False,4.0,,,15.0,9.0,24.0,,1.0,24.0,6.0,2.0,,,2.0,,1.0,9.0,2.0,,,0.507133,0.0759,,1.0,1.0,,,,,1.0,2.0,,,,,,,89.0,,,,,19.0,3.0,,6.6,,,1.0,230.23635739565,1.0,6.0,7.0,,,,19.0,10.0,29.0,61.578291323956,47.347411820404,1,,54.0,5.0,,1.0,
2025-26,14023927,35,6,Tottenham_Hotspur,Away,1142335,547701.0,Archie Gray,archie-gray,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14023927,35,6,Tottenham_Hotspur,Away,1391251,570526.0,Lucas Bergvall,lucas-bergvall,M,True,,,,,1.0,1.0,,,,,,,,1.0,,,1.0,,,,6.36e-06,,,,0.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,0,,2.0,,,,
2025-26,14023927,35,6,Tottenham_Hotspur,Away,1482340,616221.0,Souza,souza,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14023944,36,6,Tottenham_Hotspur,Home,356398,172780.0,James Maddison,james-maddison,M,True,1.0,,,9.0,2.0,11.0,,,8.0,1.0,,,,,,1.0,2.0,1.0,,,0.0377008,,,,0.0,,,,,,,,,,,,,21.0,,,,,8.0,1.0,,6.6,,,,57.078668441355,,1.0,5.0,,1.0,,10.0,2.0,12.0,27.189024653753,14.258166642314,0,,22.0,1.0,1.0,,
2025-26,14023944,36,6,Tottenham_Hotspur,Home,364612,154296.0,João Palhinha,joao-palhinha,M,False,,,2.0,21.0,20.0,41.0,2.0,3.0,12.0,5.0,,,1.0,2.0,,4.0,9.0,10.0,,1.0,0.0109686,0.1823,,1.0,0.0,,,,,2.0,,,,,,,,90.0,,,,,15.0,0.0,,6.8,,,1.0,78.237882264388,1.0,2.0,,,4.0,,27.0,23.0,50.0,19.074026974562,,2,4.0,72.0,2.0,1.0,2.0,3.0
2025-26,14023944,36,6,Tottenham_Hotspur,Home,791190,202993.0,Rodrigo Bentancur,rodrigo-bentancur,M,False,,,,11.0,12.0,23.0,3.0,1.0,8.0,5.0,,,1.0,,,,3.0,6.0,,,0.0103115,0.2092,,,0.0,,,,,3.0,1.0,,,,,,,81.0,,,,,9.0,1.0,,6.8,,,1.0,72.425181017967,1.0,,,,1.0,,16.0,13.0,29.0,39.921597842994,24.667722412091,2,5.0,49.0,2.0,,,4.0
2025-26,14023944,36,6,Tottenham_Hotspur,Home,794953,135720.0,Kevin Danso,kevin-danso,D,False,,,1.0,16.0,36.0,52.0,4.0,8.0,23.0,2.0,,,,1.0,,,8.0,9.0,,,0.022758,0.0399,,3.0,0.0,,,,,1.0,1.0,,,,,,,90.0,,,,,14.0,1.0,,6.8,,,1.0,191.47998653608,8.0,,,,6.0,,22.0,40.0,62.0,121.13495365237,19.14379523501,1,1.0,83.0,1.0,1.0,,1.0
2025-26,14023944,36,6,Tottenham_Hotspur,Home,840217,212319.0,Richarlison,richarlison,F,False,,,,9.0,4.0,13.0,7.0,7.0,5.0,2.0,,2.0,1.0,,,1.0,8.0,8.0,,,0.0558975,0.5256,0.6554,,0.0,,,,,,1.0,,,,,,,90.0,1.0,,,,14.0,0.0,,6.6,,,2.0,42.954991041209,2.0,1.0,1.0,,1.0,1.0,18.0,5.0,23.0,4.8066368413338,,4,,39.0,2.0,,1.0,
2025-26,14023944,36,6,Tottenham_Hotspur,Home,844842,227127.0,Yves Bissouma,yves-bissouma,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14023944,36,6,Tottenham_Hotspur,Home,859896,214572.0,Brandon Austin,brandon-austin,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14023944,36,6,Tottenham_Hotspur,Home,871706,247693.0,Randal Kolo Muani,randal-kolo-muani,F,False,,,1.0,13.0,5.0,18.0,1.0,3.0,12.0,3.0,1.0,,,,,8.0,14.0,6.0,,,0.219859,,,2.0,0.0,,,,,,1.0,,,,,,,90.0,,,,,23.0,3.0,,6.6,,,,111.36659991382,,5.0,1.0,,1.0,,16.0,7.0,23.0,65.766786095655,50.762021777235,0,1.0,50.0,2.0,,2.0,1.0
2025-26,14023944,36,6,Tottenham_Hotspur,Home,904970,232787.0,Conor Gallagher,conor-gallagher,M,False,1.0,,5.0,15.0,23.0,38.0,,1.0,14.0,7.0,,,1.0,,,,3.0,5.0,,,0.0438412,0.0784,,3.0,0.0,,,,,,,,,,,,,90.0,,,,,14.0,1.0,,7.1,,,1.0,143.85154255841,,1.0,3.0,,7.0,,24.0,25.0,49.0,-0.51473157634316,18.743026463194,2,3.0,62.0,1.0,,1.0,2.0
2025-26,14023944,36,6,Tottenham_Hotspur,Home,913654,441164.0,Pedro Porro,pedro-porro,D,False,4.0,,4.0,24.0,16.0,40.0,2.0,,18.0,7.0,,,,1.0,,1.0,9.0,6.0,,,0.387004,0.0797,,1.0,0.0,,,,,3.0,3.0,,,,,,,90.0,1.0,1.0,,,19.0,3.0,,7.1,,,1.0,149.20331437224,1.0,6.0,9.0,,6.0,,31.0,17.0,48.0,72.89735621174,60.388509822202,2,4.0,87.0,1.0,,2.0,2.0
2025-26,14023944,36,6,Tottenham_Hotspur,Home,945798,232859.0,Djed Spence,djed-spence,D,True,,,,3.0,2.0,5.0,,,5.0,1.0,,,,,,,,,,,0.0013064,,,,0.0,,,,,,,,,,,,,21.0,,,,,2.0,1.0,,6.7,,,,57.637825139851,,,,,,,4.0,3.0,7.0,26.167122678852,28.747472949809,0,,9.0,,,,
2025-26,14023944,36,6,Tottenham_Hotspur,Home,983572,487053.0,Destiny Udogie,destiny-udogie,D,False,,,,15.0,12.0,27.0,,1.0,10.0,3.0,,,,,,,,3.0,,1.0,0.0127004,,,,0.0,,,,,1.0,,,,,,,,85.0,,,,,8.0,0.0,,6.7,,,,115.38667515646,4.0,,1.0,,2.0,,16.0,17.0,33.0,67.577708728529,,0,2.0,47.0,,,,1.0
2025-26,14023944,36,6,Tottenham_Hotspur,Home,997103,493125.0,Radu Drăguşin,radu-dragusin,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14023944,36,6,Tottenham_Hotspur,Home,998247,491279.0,Micky van de Ven,micky-van-de-ven,D,False,,,,4.0,34.0,38.0,2.0,,13.0,4.0,,,,,,,2.0,5.0,,1.0,0.00133739,,,1.0,0.0,,,,,,,,,,,,,90.0,,,,,2.0,2.0,,6.4,,,,147.97112109687,3.0,2.0,,,1.0,,4.0,35.0,39.0,72.774731038099,68.450906522764,0,1.0,50.0,1.0,2.0,2.0,
2025-26,14023944,36,6,Tottenham_Hotspur,Home,1002711,482442.0,Pape Matar Sarr,pape-matar-sarr,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14023944,36,6,Tottenham_Hotspur,Home,1031251,485055.0,Antonín Kinský,antonin-kinsky,G,False,,2.0,8.0,7.0,13.0,20.0,,,10.0,4.0,,,,,,,,,,,0.00298254,,,,0.0,,1.5906,,,,,,,,,,,90.0,,,,1.0,10.0,0.0,,8.0,3.0,3.0,,64.091925139466,1.0,,,2.0,18.0,,16.0,14.0,30.0,22.273422454186,,0,,37.0,,,,
2025-26,14023944,36,6,Tottenham_Hotspur,Home,1048888,511499.0,Mathys Tel,mathys-tel,F,False,3.0,,,9.0,5.0,14.0,,1.0,19.0,3.0,,,1.0,1.0,,1.0,4.0,4.0,,,0.12236,0.1031,0.3113,1.0,0.0,1.0,,,,1.0,1.0,,,,,,,85.0,1.0,,1.0,,15.0,4.0,,7.1,,,,197.34588116811,,2.0,9.0,,1.0,,13.0,5.0,18.0,40.627544964668,71.396323982954,2,,43.0,2.0,2.0,1.0,
