season,matchId,gameweek,team_id,team,venue,playerId,pl_id,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2021-22,10065225,17,6,Tottenham_Hotspur,Away,828640,214225,Joe Rodon,joe-rodon,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,10065225,17,6,Tottenham_Hotspur,Away,836693,199584,Japhet Tanganga,japhet-tanganga,D,False,,,,27.0,39.0,66.0,1.0,2.0,6.0,,,,,,,,2.0,9.0,,,1.0,,,,,,1.0,,,90.0,1.0,1.0,,,,,12.0,,7.4,,,1.0,3.0,1.0,1.0,,3.0,,31.0,46.0,76.0,2,4.0,94.0,1.0,2.0,1.0,2.0
2021-22,10065225,17,6,Tottenham_Hotspur,Away,836698,184349,Ryan Sessegnon,ryan-sessegnon,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,10065225,17,6,Tottenham_Hotspur,Away,856123,241157,Emerson Royal,emerson-royal,D,False,,,,6.0,6.0,12.0,,,1.0,,,1.0,,,,1.0,2.0,1.0,,,,,,,,,,,,45.0,,,,,,,5.0,,6.3,,,,,1.0,,,1.0,,9.0,6.0,15.0,1,1.0,22.0,,,,1.0
2021-22,10065225,17,6,Tottenham_Hotspur,Away,858195,199249,Sergio Reguilón,sergio-reguilon,D,False,2.0,,1.0,14.0,12.0,24.0,,,3.0,1.0,,1.0,1.0,,,,3.0,10.0,,,,,,,,,,3.0,,79.0,1.0,,,,,,9.0,,7.9,,,,,7.0,5.0,,1.0,,19.0,14.0,28.0,2,4.0,57.0,,1.0,5.0,2.0
2021-22,10065225,17,6,Tottenham_Hotspur,Away,859901,209042,Oliver Skipp,oliver-skipp,M,False,,,,27.0,15.0,42.0,,,4.0,,,1.0,2.0,,,2.0,4.0,3.0,,,,,,,,,1.0,,,90.0,,,,,,,11.0,,6.4,,,,1.0,,1.0,,3.0,,34.0,17.0,50.0,1,2.0,63.0,,1.0,,1.0
2021-22,10065225,17,6,Tottenham_Hotspur,Away,910026,436234,Bryan Gil,bryan-gil,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,10065225,17,6,Tottenham_Hotspur,Away,998772,490145,Dane Scarlett,dane-scarlett,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576093,18,6,Tottenham_Hotspur,Home,9048,37915,Hugo Lloris,hugo-lloris,G,False,,3.0,8.0,5.0,15.0,20.0,,,9.0,,,,,,,,,,,,,,,,1.0,,,,,90.0,,,,,,,4.0,,7.1,1.0,4.0,,4.0,,,3.0,11.0,,8.0,15.0,23.0,0,,38.0,,,,
2021-22,9576093,18,6,Tottenham_Hotspur,Home,94758,115556,Ben Davies,ben-davies,D,False,,,,10.0,17.0,27.0,1.0,1.0,7.0,,,,1.0,,,2.0,6.0,2.0,,,1.0,,,,,,,,,90.0,,,,,,,17.0,,5.7,,,,4.0,1.0,,,4.0,,17.0,22.0,39.0,0,,50.0,2.0,1.0,,
2021-22,9576093,18,6,Tottenham_Hotspur,Home,108579,78830,Harry Kane,harry-kane,F,False,,,,5.0,6.0,11.0,,2.0,2.0,2.0,2.0,2.0,,,,2.0,3.0,5.0,,,1.0,,1.0,,,,,2.0,,90.0,2.0,,,,,,11.0,,7.4,,,2.0,,2.0,,,,1.0,11.0,6.0,17.0,6,,34.0,3.0,1.0,2.0,
2021-22,9576093,18,6,Tottenham_Hotspur,Home,111505,85971,Son Heung-min,son-heung-min,F,False,2.0,,,13.0,7.0,18.0,2.0,1.0,4.0,1.0,2.0,,,,,,4.0,2.0,,,,,1.0,,,,,2.0,,90.0,1.0,,,,,,18.0,,6.8,,,1.0,,2.0,6.0,,,1.0,20.0,9.0,23.0,2,,42.0,5.0,1.0,,
2021-22,9576093,18,6,Tottenham_Hotspur,Home,143047,87835,Matt Doherty,matt-doherty,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576093,18,6,Tottenham_Hotspur,Home,146101,93264,Eric Dier,eric-dier,D,False,,,12.0,15.0,36.0,51.0,1.0,3.0,3.0,,,,,,,,1.0,3.0,,,,,,,,,1.0,,,90.0,,2.0,,,,,7.0,,7.3,,,,4.0,,,,14.0,,16.0,42.0,58.0,0,,65.0,,,,
2021-22,9576093,18,6,Tottenham_Hotspur,Home,149710,95715,Lucas Moura,lucas-moura,F,True,,,,4.0,,4.0,,1.0,3.0,,,,,,,,,1.0,,,,,,,,,,,,9.0,,,,,,,5.0,,6.6,,,,,,,,,,6.0,2.0,8.0,0,,9.0,1.0,,,
2021-22,9576093,18,6,Tottenham_Hotspur,Home,198028,108823,Dele Alli,dele-alli,M,False,,,1.0,5.0,9.0,14.0,2.0,1.0,8.0,1.0,1.0,,,,,3.0,11.0,7.0,,,4.0,,,,,,1.0,1.0,,81.0,1.0,,,,,,15.0,,6.5,,,,4.0,7.0,1.0,,2.0,1.0,9.0,13.0,21.0,1,,49.0,2.0,1.0,5.0,
2021-22,9576093,18,6,Tottenham_Hotspur,Home,361798,194252,Steven Bergwijn,steven-bergwijn,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576093,18,6,Tottenham_Hotspur,Home,545780,157668,Harry Winks,harry-winks,M,False,,,8.0,18.0,32.0,50.0,1.0,,6.0,,,,1.0,,,,4.0,4.0,,,1.0,,,,,,4.0,1.0,,90.0,,3.0,,,,,16.0,,7.7,,,,1.0,2.0,,,14.0,,28.0,35.0,63.0,0,1.0,79.0,1.0,2.0,1.0,1.0
2021-22,9576093,18,6,Tottenham_Hotspur,Home,566102,173904,Davinson Sánchez,davinson-sanchez,D,False,,,1.0,13.0,34.0,47.0,2.0,4.0,6.0,,,,1.0,,,,3.0,8.0,,1.0,,,,,,,1.0,,,90.0,1.0,,,,,,10.0,,6.9,,,,5.0,,,,7.0,,15.0,42.0,57.0,1,4.0,71.0,,1.0,,1.0
2021-22,9576093,18,6,Tottenham_Hotspur,Home,798835,200826,Giovani Lo Celso,lo-celso-giovani,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576093,18,6,Tottenham_Hotspur,Home,828640,214225,Joe Rodon,joe-rodon,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576093,18,6,Tottenham_Hotspur,Home,836693,199584,Japhet Tanganga,japhet-tanganga,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576093,18,6,Tottenham_Hotspur,Home,836698,184349,Ryan Sessegnon,ryan-sessegnon,D,False,,,1.0,12.0,10.0,22.0,2.0,1.0,4.0,,,,,,,5.0,10.0,9.0,,,2.0,,,,,,1.0,,,86.0,,1.0,,,,,22.0,,6.3,,,,,3.0,2.0,,3.0,,19.0,14.0,31.0,0,6.0,66.0,4.0,1.0,1.0,5.0
2021-22,9576093,18,6,Tottenham_Hotspur,Home,845486,231372,Tanguy Ndombélé,tanguy-ndombele,M,False,,,,7.0,4.0,11.0,,,6.0,,,,2.0,,,2.0,7.0,,,,1.0,1.0,,,,,,1.0,,64.0,,,,,,,11.0,,6.4,,,,1.0,2.0,,,,,8.0,8.0,16.0,0,,30.0,2.0,,,
2021-22,9576093,18,6,Tottenham_Hotspur,Home,856123,241157,Emerson Royal,emerson-royal,D,False,1.0,,,10.0,12.0,21.0,,1.0,9.0,,,,1.0,,,,3.0,8.0,,,2.0,,,,,,,2.0,,90.0,,,,,,,17.0,,6.7,,,,2.0,,4.0,,2.0,,18.0,19.0,33.0,0,4.0,64.0,1.0,3.0,,4.0
2021-22,9576093,18,6,Tottenham_Hotspur,Home,858195,199249,Sergio Reguilón,sergio-reguilon,D,True,,,,1.0,1.0,2.0,,,2.0,,,,,,,,1.0,,,,,,,,,,,,,11.0,,,,,,,4.0,,6.4,,,,,1.0,,,1.0,,3.0,1.0,4.0,0,,7.0,1.0,,,
2021-22,9576093,18,6,Tottenham_Hotspur,Home,859896,214572,Brandon Austin,brandon-austin,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576093,18,6,Tottenham_Hotspur,Home,859901,209042,Oliver Skipp,oliver-skipp,M,True,,,,4.0,13.0,17.0,,1.0,2.0,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,26.0,,,,,,,5.0,,6.4,,,,,,,,1.0,,5.0,15.0,20.0,0,,22.0,1.0,,,
2021-22,9576387,19,6,Tottenham_Hotspur,Home,9048,37915,Hugo Lloris,hugo-lloris,G,False,,,3.0,,8.0,8.0,,2.0,2.0,,,,,,,,,2.0,,,,,,,1.0,,,,,90.0,,,,,,,3.0,1.0,6.9,,,,1.0,,,,6.0,,1.0,10.0,11.0,0,,14.0,,,,
2021-22,9576387,19,6,Tottenham_Hotspur,Home,94758,115556,Ben Davies,ben-davies,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576387,19,6,Tottenham_Hotspur,Home,108579,78830,Harry Kane,harry-kane,F,False,1.0,,3.0,14.0,3.0,16.0,,,1.0,,,,,,,2.0,4.0,2.0,,,2.0,,1.0,,,,,,,64.0,1.0,,,,,,9.0,,7.4,,,1.0,,1.0,2.0,,3.0,,16.0,3.0,17.0,2,,31.0,5.0,1.0,1.0,
2021-22,9576387,19,6,Tottenham_Hotspur,Home,111505,85971,Son Heung-min,son-heung-min,F,False,2.0,,,23.0,7.0,28.0,1.0,,5.0,,,,1.0,,,2.0,4.0,3.0,,,1.0,,1.0,,,,2.0,2.0,,76.0,2.0,,,,,,6.0,,7.9,,,,,2.0,4.0,,,,26.0,8.0,30.0,2,1.0,45.0,,,2.0,
2021-22,9576387,19,6,Tottenham_Hotspur,Home,143047,87835,Matt Doherty,matt-doherty,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576387,19,6,Tottenham_Hotspur,Home,146101,93264,Eric Dier,eric-dier,D,False,,,6.0,24.0,56.0,80.0,1.0,,3.0,,,,,,,,1.0,1.0,,,,,,,,,1.0,,,90.0,,,,,,,5.0,,7.2,,,,,,,,6.0,,29.0,56.0,85.0,0,,89.0,,1.0,,
2021-22,9576387,19,6,Tottenham_Hotspur,Home,149593,132015,Pierre-Emile Højbjerg,pierre-emile-hjbjerg,M,False,1.0,,6.0,39.0,25.0,63.0,,,9.0,,,,,,,,2.0,3.0,,,1.0,,,,,,2.0,,,79.0,,,,,,,10.0,,7.3,,,,,2.0,1.0,,9.0,,45.0,27.0,71.0,0,2.0,82.0,,,1.0,2.0
2021-22,9576387,19,6,Tottenham_Hotspur,Home,149710,95715,Lucas Moura,lucas-moura,F,False,1.0,,1.0,20.0,6.0,25.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,,,,4.0,4.0,,,1.0,2.0,1.0,,,,,3.0,,90.0,1.0,,,,,,7.0,,8.9,,,3.0,1.0,2.0,1.0,,2.0,,24.0,6.0,29.0,5,,41.0,3.0,,2.0,
2021-22,9576387,19,6,Tottenham_Hotspur,Home,198028,108823,Dele Alli,dele-alli,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576387,19,6,Tottenham_Hotspur,Home,329175,156683,Pierluigi Gollini,pierluigi-gollini,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576387,19,6,Tottenham_Hotspur,Home,361798,194252,Steven Bergwijn,steven-bergwijn,M,True,1.0,,,4.0,1.0,4.0,,,1.0,,,1.0,,,,1.0,2.0,,,,,,,,,,,1.0,,26.0,1.0,,,,,,7.0,,6.6,,,,,1.0,1.0,,,,6.0,1.0,6.0,2,,14.0,3.0,,,
2021-22,9576387,19,6,Tottenham_Hotspur,Home,545780,157668,Harry Winks,harry-winks,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576387,19,6,Tottenham_Hotspur,Home,566102,173904,Davinson Sánchez,davinson-sanchez,D,False,,,1.0,32.0,41.0,73.0,1.0,1.0,7.0,,,,,,,,3.0,5.0,,,1.0,,,,,,3.0,,,90.0,,1.0,,,,,5.0,,7.5,,,1.0,1.0,1.0,,,3.0,,33.0,43.0,76.0,1,3.0,88.0,1.0,1.0,,2.0
2021-22,9576387,19,6,Tottenham_Hotspur,Home,828640,214225,Joe Rodon,joe-rodon,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576387,19,6,Tottenham_Hotspur,Home,836693,199584,Japhet Tanganga,japhet-tanganga,D,False,,,1.0,22.0,43.0,65.0,2.0,3.0,5.0,,,2.0,,,,,4.0,6.0,,,2.0,,,,,,2.0,,,90.0,,1.0,,,,,5.0,,7.5,,,,4.0,,,,1.0,,24.0,46.0,70.0,2,2.0,83.0,,1.0,,1.0
2021-22,9576387,19,6,Tottenham_Hotspur,Home,845486,231372,Tanguy Ndombélé,tanguy-ndombele,M,True,,,2.0,5.0,4.0,9.0,,,1.0,,,,1.0,,,1.0,3.0,,,,1.0,,,,,,,,,11.0,,,,,,,1.0,,6.3,,,,,,,,2.0,,5.0,4.0,9.0,0,,11.0,,,,
2021-22,9576387,19,6,Tottenham_Hotspur,Home,856123,241157,Emerson Royal,emerson-royal,D,False,2.0,,2.0,32.0,21.0,51.0,1.0,2.0,10.0,1.0,,,1.0,,,1.0,8.0,8.0,,,1.0,1.0,,,,,,4.0,,90.0,1.0,,,,,,14.0,,8.0,,,,2.0,4.0,5.0,,3.0,,40.0,21.0,56.0,1,6.0,91.0,,,,3.0
2021-22,9576387,19,6,Tottenham_Hotspur,Home,858195,199249,Sergio Reguilón,sergio-reguilon,D,False,5.0,,,32.0,11.0,38.0,,3.0,6.0,1.0,,1.0,2.0,,,,7.0,11.0,,,4.0,,,,,,2.0,4.0,,90.0,,,,,,,17.0,,7.9,,,,,3.0,7.0,,2.0,1.0,42.0,14.0,49.0,1,5.0,76.0,3.0,1.0,2.0,4.0
2021-22,9576387,19,6,Tottenham_Hotspur,Home,859901,209042,Oliver Skipp,oliver-skipp,M,False,1.0,,4.0,44.0,36.0,79.0,1.0,2.0,8.0,,,,,,,2.0,6.0,10.0,,,2.0,,,,,,,1.0,,90.0,,,,,,,7.0,,7.4,,,1.0,,2.0,1.0,,4.0,,46.0,37.0,82.0,1,3.0,102.0,1.0,4.0,1.0,3.0
2021-22,9576387,19,6,Tottenham_Hotspur,Home,910026,436234,Bryan Gil,bryan-gil,M,True,,,,8.0,1.0,9.0,,,4.0,,,,,,,,,1.0,,,,,,,,,,1.0,,14.0,,,,,,,3.0,,6.8,,,,,,,,,,9.0,2.0,11.0,0,1.0,13.0,1.0,,,
2021-22,9576191,20,6,Tottenham_Hotspur,Away,9048,37915,Hugo Lloris,hugo-lloris,G,False,,2.0,5.0,4.0,10.0,14.0,,,11.0,,,,,,,,,,,,,,,,1.0,,,,,90.0,,,,,,,3.0,,6.5,,1.0,,1.0,,,2.0,8.0,,6.0,11.0,17.0,0,,23.0,,,,
2021-22,9576191,20,6,Tottenham_Hotspur,Away,94758,115556,Ben Davies,ben-davies,D,False,1.0,,1.0,27.0,16.0,42.0,5.0,4.0,5.0,,,1.0,,,,1.0,7.0,7.0,,,1.0,,,,,,,1.0,,90.0,,1.0,,,,,10.0,,7.0,,,,3.0,,2.0,,2.0,1.0,32.0,20.0,50.0,1,3.0,62.0,,,,3.0
2021-22,9576191,20,6,Tottenham_Hotspur,Away,108579,78830,Harry Kane,harry-kane,F,False,,,2.0,10.0,3.0,13.0,5.0,1.0,1.0,,1.0,,,,,1.0,8.0,5.0,,,,,1.0,,,,,2.0,,90.0,2.0,,,,,,15.0,,7.0,,,2.0,1.0,4.0,1.0,,4.0,2.0,16.0,3.0,18.0,4,,44.0,6.0,2.0,2.0,
2021-22,9576191,20,6,Tottenham_Hotspur,Away,111505,85971,Son Heung-min,son-heung-min,F,False,3.0,,1.0,25.0,5.0,27.0,1.0,4.0,4.0,2.0,,2.0,,,,1.0,4.0,5.0,,,,,,,,,,3.0,,90.0,3.0,,,,,1.0,16.0,,8.2,,,,,2.0,7.0,,1.0,,36.0,6.0,35.0,5,,56.0,,1.0,,
2021-22,9576191,20,6,Tottenham_Hotspur,Away,143047,87835,Matt Doherty,matt-doherty,D,True,1.0,,,22.0,7.0,28.0,2.0,2.0,2.0,,1.0,,1.0,,,,4.0,4.0,,,1.0,,,,,,,3.0,,45.0,1.0,,,,,,5.0,,7.2,,,3.0,1.0,1.0,3.0,,1.0,,26.0,8.0,31.0,4,1.0,49.0,,,1.0,1.0
2021-22,9576191,20,6,Tottenham_Hotspur,Away,146101,93264,Eric Dier,eric-dier,D,False,,,3.0,31.0,32.0,63.0,2.0,3.0,9.0,,1.0,,,,,,2.0,4.0,,,,,,,,,1.0,1.0,,90.0,1.0,1.0,,,,,13.0,,6.9,,,,1.0,,,,8.0,,37.0,39.0,76.0,1,1.0,82.0,,,,1.0
2021-22,9576191,20,6,Tottenham_Hotspur,Away,149593,132015,Pierre-Emile Højbjerg,pierre-emile-hjbjerg,M,False,,,8.0,45.0,21.0,66.0,1.0,1.0,8.0,,,1.0,1.0,,,1.0,3.0,3.0,,,,,,,,,,,,90.0,,,,,,,9.0,,6.9,,,,,1.0,,,8.0,,51.0,22.0,73.0,1,,81.0,,1.0,1.0,
2021-22,9576191,20,6,Tottenham_Hotspur,Away,149710,95715,Lucas Moura,lucas-moura,F,True,,,2.0,9.0,,9.0,,1.0,1.0,,,,,,,,,2.0,,,,,,,,,,,,28.0,3.0,,,,,,8.0,,7.1,,,,,,2.0,,3.0,,13.0,1.0,12.0,3,1.0,21.0,3.0,,,
2021-22,9576191,20,6,Tottenham_Hotspur,Away,198028,108823,Dele Alli,dele-alli,M,False,1.0,,,8.0,10.0,17.0,,1.0,3.0,,,,2.0,,,3.0,6.0,4.0,,,,,,,,,2.0,1.0,,62.0,,,,,,,12.0,,6.6,,,,1.0,1.0,1.0,,,,11.0,14.0,24.0,0,1.0,42.0,1.0,2.0,,
2021-22,9576191,20,6,Tottenham_Hotspur,Away,329175,156683,Pierluigi Gollini,pierluigi-gollini,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576191,20,6,Tottenham_Hotspur,Away,545780,157668,Harry Winks,harry-winks,M,False,3.0,,1.0,50.0,27.0,74.0,,,7.0,1.0,,,1.0,,,2.0,3.0,2.0,,,2.0,,,,,,2.0,3.0,,90.0,,,,,,,13.0,,7.4,,,,,,6.0,,5.0,,58.0,28.0,80.0,0,1.0,95.0,1.0,1.0,,1.0
2021-22,9576191,20,6,Tottenham_Hotspur,Away,566102,173904,Davinson Sánchez,davinson-sanchez,D,False,1.0,,1.0,35.0,16.0,50.0,3.0,1.0,7.0,,,1.0,,,,,3.0,5.0,,,,,,,,,,,,90.0,,2.0,,,,,8.0,,7.1,,,,,1.0,2.0,,4.0,,38.0,21.0,57.0,1,1.0,68.0,,2.0,1.0,1.0
2021-22,9576191,20,6,Tottenham_Hotspur,Away,828640,214225,Joe Rodon,joe-rodon,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576191,20,6,Tottenham_Hotspur,Away,836693,199584,Japhet Tanganga,japhet-tanganga,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576191,20,6,Tottenham_Hotspur,Away,845486,231372,Tanguy Ndombélé,tanguy-ndombele,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576191,20,6,Tottenham_Hotspur,Away,856123,241157,Emerson Royal,emerson-royal,D,False,,,,18.0,15.0,33.0,1.0,,7.0,,,,,,,,1.0,3.0,,,,,,,,,,,,77.0,,,,,,,7.0,,6.7,,,,3.0,,1.0,,3.0,,22.0,17.0,38.0,0,,58.0,1.0,3.0,,
2021-22,9576191,20,6,Tottenham_Hotspur,Away,858195,199249,Sergio Reguilón,sergio-reguilon,D,False,,,,8.0,2.0,10.0,1.0,2.0,3.0,,,,,,,,2.0,5.0,,,1.0,,,,,,,,,45.0,,,,,,,11.0,,6.4,,,,2.0,,1.0,,,,12.0,6.0,17.0,0,,31.0,2.0,3.0,,
2021-22,9576191,20,6,Tottenham_Hotspur,Away,859901,209042,Oliver Skipp,oliver-skipp,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576191,20,6,Tottenham_Hotspur,Away,910026,436234,Bryan Gil,bryan-gil,M,True,2.0,,,8.0,,6.0,,,,,,,,,,1.0,1.0,,,,,,,,,,,1.0,,13.0,1.0,,,,,,8.0,,6.9,,,,,,5.0,,,,13.0,,8.0,1,,19.0,2.0,,,
2021-22,9576191,20,6,Tottenham_Hotspur,Away,966552,448791,Harvey White,harvey-white,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576171,21,6,Tottenham_Hotspur,Away,9048,37915,Hugo Lloris,hugo-lloris,G,False,,1.0,3.0,1.0,15.0,16.0,,,10.0,,,,,,,,,1.0,,,,,,,,,,,,90.0,,,,,,,,,7.9,2.0,4.0,,,,,1.0,3.0,,1.0,15.0,16.0,0,1.0,26.0,,,,1.0
2021-22,9576171,21,6,Tottenham_Hotspur,Away,94758,115556,Ben Davies,ben-davies,D,False,2.0,,5.0,49.0,26.0,73.0,4.0,4.0,4.0,,,2.0,,,,,5.0,7.0,,,1.0,,,,,,,1.0,,90.0,,,,,,,11.0,,7.5,,,,,,3.0,,7.0,,56.0,29.0,82.0,2,3.0,94.0,1.0,,,2.0
2021-22,9576171,21,6,Tottenham_Hotspur,Away,108579,78830,Harry Kane,harry-kane,F,False,,,2.0,22.0,1.0,23.0,5.0,6.0,1.0,,,2.0,,,,2.0,9.0,9.0,,,1.0,,,,,,,1.0,,90.0,3.0,,,,,,19.0,,7.5,,,1.0,2.0,2.0,2.0,,2.0,2.0,32.0,1.0,31.0,6,,58.0,5.0,2.0,1.0,
2021-22,9576171,21,6,Tottenham_Hotspur,Away,111505,85971,Son Heung-min,son-heung-min,F,False,1.0,,1.0,32.0,9.0,40.0,,1.0,6.0,1.0,1.0,1.0,2.0,,,1.0,6.0,9.0,,,,1.0,,,,,1.0,2.0,,90.0,1.0,,,,,,22.0,,7.7,,,2.0,,9.0,9.0,,1.0,,47.0,10.0,48.0,4,1.0,78.0,2.0,1.0,6.0,
2021-22,9576171,21,6,Tottenham_Hotspur,Away,143047,87835,Matt Doherty,matt-doherty,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576171,21,6,Tottenham_Hotspur,Away,146101,93264,Eric Dier,eric-dier,D,False,,,8.0,52.0,32.0,84.0,1.0,1.0,9.0,,,,,,,,1.0,1.0,,,,,,,,,,,,90.0,,,,,,,9.0,,7.1,,,,4.0,,,,14.0,,56.0,36.0,92.0,0,,97.0,,,,
2021-22,9576171,21,6,Tottenham_Hotspur,Away,149593,132015,Pierre-Emile Højbjerg,pierre-emile-hjbjerg,M,False,,,7.0,58.0,22.0,80.0,2.0,1.0,11.0,,,,2.0,,,2.0,7.0,2.0,,,,,,,,,,3.0,,90.0,2.0,,,,,,18.0,,7.3,,,1.0,,1.0,2.0,,8.0,,69.0,24.0,91.0,3,1.0,104.0,1.0,,,1.0
2021-22,9576171,21,6,Tottenham_Hotspur,Away,149710,95715,Lucas Moura,lucas-moura,F,False,,,,36.0,4.0,40.0,,2.0,7.0,1.0,,,3.0,,,1.0,6.0,6.0,,,1.0,,,,,,,2.0,,89.0,1.0,,,,,,16.0,,7.5,,,,,3.0,6.0,,1.0,,47.0,4.0,45.0,1,1.0,63.0,2.0,1.0,2.0,
2021-22,9576171,21,6,Tottenham_Hotspur,Away,198028,108823,Dele Alli,dele-alli,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576171,21,6,Tottenham_Hotspur,Away,329175,156683,Pierluigi Gollini,pierluigi-gollini,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576171,21,6,Tottenham_Hotspur,Away,545780,157668,Harry Winks,harry-winks,M,True,,,,27.0,7.0,34.0,,,2.0,,,,,,,,,2.0,,,,,,,,,,,,20.0,,,,,,,4.0,,7.0,,,,,,1.0,,,,30.0,8.0,37.0,0,2.0,41.0,,,,1.0
2021-22,9576171,21,6,Tottenham_Hotspur,Away,566102,173904,Davinson Sánchez,davinson-sanchez,D,False,,,1.0,53.0,27.0,80.0,4.0,4.0,11.0,,,,,,,,6.0,4.0,,,2.0,,1.0,,,,2.0,,,90.0,1.0,,,,,,11.0,,7.7,,,1.0,3.0,,,,6.0,1.0,59.0,31.0,90.0,2,,99.0,1.0,,,
2021-22,9576171,21,6,Tottenham_Hotspur,Away,798835,200826,Giovani Lo Celso,lo-celso-giovani,M,True,,,1.0,10.0,1.0,11.0,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,19.0,,,,,,,,,6.7,,,,,1.0,,,1.0,,10.0,1.0,11.0,0,,13.0,,,1.0,
2021-22,9576171,21,6,Tottenham_Hotspur,Away,828640,214225,Joe Rodon,joe-rodon,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576171,21,6,Tottenham_Hotspur,Away,836693,199584,Japhet Tanganga,japhet-tanganga,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576171,21,6,Tottenham_Hotspur,Away,845486,231372,Tanguy Ndombélé,tanguy-ndombele,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
