season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltySave,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2021-22,9576327,31,13,Leicester_City,Away,923894,444463,Wesley Fofana,wesley-fofana,D,False,,,,9.0,47.0,56.0,3.0,2.0,3.0,,,,,,,4.0,3.0,,1.0,1.0,,,,,,3.0,,,90.0,1.0,,,,,,,9.0,,6.7,,,,,6.0,,,,4.0,,13.0,52.0,65.0,1,1.0,78.0,,,,1.0
2021-22,9576452,32,13,Leicester_City,Home,120538,93100,Jannik Vestergaard,jannik-vestergaard,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576452,32,13,Leicester_City,Home,221200,111931,Ricardo Pereira,ricardo-pereira,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576452,32,13,Leicester_City,Home,329417,166477,Timothy Castagne,timothy-castagne,D,True,,,,,,,,,1.0,,,,,,,1.0,,,,1.0,,,,,,,,,1.0,,,,,,,,2.0,,,,,,,,,,,1.0,,2.0,,2.0,0,,2.0,,,,
2021-22,9576452,32,13,Leicester_City,Home,758608,218031,Çağlar Söyüncü,caglar-soyuncu,D,False,,,5.0,15.0,63.0,78.0,1.0,3.0,4.0,,,,,,,2.0,4.0,,,,,,,,,2.0,1.0,,90.0,,1.0,,,,,,12.0,,7.0,,,,,2.0,1.0,,,11.0,,23.0,65.0,88.0,0,1.0,97.0,1.0,,,1.0
2021-22,9576452,32,13,Leicester_City,Home,827681,220627,James Justin,james-justin,D,False,,,,15.0,16.0,31.0,2.0,2.0,6.0,,,1.0,,,1.0,3.0,6.0,,,,,,,,,1.0,1.0,,90.0,,2.0,,,,,,14.0,,7.3,,,,,1.0,,1.0,,1.0,,26.0,16.0,41.0,1,3.0,61.0,,1.0,,
2021-22,9576452,32,13,Leicester_City,Home,923894,444463,Wesley Fofana,wesley-fofana,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576452,32,13,Leicester_City,Home,991584,244619,Luke Thomas,luke-thomas,D,False,1.0,,3.0,20.0,35.0,54.0,1.0,2.0,5.0,,,,1.0,,1.0,4.0,5.0,,,1.0,,,,,,2.0,1.0,,90.0,,2.0,,,,,,22.0,,7.3,,,,,1.0,,2.0,,3.0,,34.0,36.0,68.0,0,2.0,97.0,,1.0,,2.0
2021-22,9576279,33,13,Leicester_City,Away,30144,37642,Jonny Evans,jonny-evans,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576279,33,13,Leicester_City,Away,221200,111931,Ricardo Pereira,ricardo-pereira,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576279,33,13,Leicester_City,Away,329417,166477,Timothy Castagne,timothy-castagne,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576279,33,13,Leicester_City,Away,758608,218031,Çağlar Söyüncü,caglar-soyuncu,D,False,,,5.0,14.0,58.0,72.0,1.0,4.0,4.0,,,,,,,2.0,5.0,,,1.0,,,,,,,,,90.0,,,,,,,,16.0,,6.5,,,,,2.0,,,,15.0,,22.0,65.0,87.0,0,1.0,93.0,1.0,,,1.0
2021-22,9576279,33,13,Leicester_City,Away,827681,220627,James Justin,james-justin,D,False,1.0,,,14.0,15.0,28.0,4.0,4.0,3.0,,,1.0,,,2.0,8.0,8.0,,,,,,,,,4.0,,,90.0,,,,,,,,30.0,,6.4,,,,,4.0,2.0,3.0,,5.0,,27.0,23.0,47.0,1,2.0,85.0,,2.0,,2.0
2021-22,9576279,33,13,Leicester_City,Away,991584,244619,Luke Thomas,luke-thomas,D,False,,,1.0,22.0,29.0,51.0,1.0,1.0,2.0,,,,4.0,,2.0,7.0,5.0,,,,,,,,,1.0,1.0,,90.0,,,,,,,,19.0,,6.1,,,,,1.0,1.0,3.0,,1.0,,32.0,33.0,62.0,0,2.0,90.0,2.0,1.0,1.0,2.0
2021-22,9576267,34,13,Leicester_City,Home,221200,111931,Ricardo Pereira,ricardo-pereira,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576267,34,13,Leicester_City,Home,329417,166477,Timothy Castagne,timothy-castagne,D,False,,,1.0,25.0,21.0,46.0,1.0,,1.0,,,,1.0,,,4.0,1.0,,,,,,,,,1.0,,,90.0,,,,,,,,13.0,,6.6,,,,,1.0,2.0,2.0,,2.0,,31.0,21.0,50.0,0,1.0,77.0,4.0,,,1.0
2021-22,9576267,34,13,Leicester_City,Home,758608,218031,Çağlar Söyüncü,caglar-soyuncu,D,False,,,1.0,17.0,64.0,81.0,1.0,4.0,5.0,,,,1.0,,,2.0,6.0,,,,,,,,,1.0,,,90.0,,,,,,,,14.0,,7.2,,,,,4.0,,1.0,,5.0,,25.0,70.0,94.0,0,2.0,103.0,,,,2.0
2021-22,9576267,34,13,Leicester_City,Home,827681,220627,James Justin,james-justin,D,False,1.0,,1.0,21.0,25.0,45.0,,1.0,4.0,,,,,,2.0,5.0,5.0,,,2.0,,,,,,1.0,1.0,,90.0,,1.0,,,,,,19.0,,7.1,,,,,1.0,1.0,4.0,,6.0,,31.0,30.0,57.0,0,3.0,83.0,,1.0,,2.0
2021-22,9576267,34,13,Leicester_City,Home,923894,444463,Wesley Fofana,wesley-fofana,D,False,,,4.0,22.0,67.0,89.0,2.0,,8.0,,,,1.0,,,4.0,1.0,,,1.0,,,,,,,,,90.0,,2.0,,,,,,9.0,,7.1,,,,,1.0,,,,7.0,,26.0,69.0,95.0,0,1.0,102.0,3.0,,,
2021-22,9576360,35,13,Leicester_City,Away,329417,166477,Timothy Castagne,timothy-castagne,D,False,1.0,,4.0,38.0,50.0,87.0,3.0,1.0,5.0,,,,,,,3.0,4.0,,,,,,,,,2.0,1.0,,90.0,,,,,,,,4.0,,6.9,,,,,,,1.0,,6.0,,41.0,51.0,91.0,0,3.0,101.0,,,,2.0
2021-22,9576360,35,13,Leicester_City,Away,758608,218031,Çağlar Söyüncü,caglar-soyuncu,D,False,,,2.0,31.0,48.0,79.0,4.0,3.0,10.0,,,,1.0,,,7.0,6.0,,,1.0,,,,,,1.0,,,90.0,,1.0,,,,,,11.0,,6.7,,,,,4.0,1.0,,,4.0,,36.0,52.0,88.0,0,3.0,103.0,1.0,,,2.0
2021-22,9576360,35,13,Leicester_City,Away,827681,220627,James Justin,james-justin,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576360,35,13,Leicester_City,Away,923894,444463,Wesley Fofana,wesley-fofana,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576360,35,13,Leicester_City,Away,991584,244619,Luke Thomas,luke-thomas,D,False,1.0,,1.0,27.0,24.0,50.0,,,7.0,,,,2.0,,,2.0,3.0,,,,,,,,,,1.0,,90.0,,,,,,,,20.0,,6.6,,,,,,,2.0,,2.0,,37.0,26.0,61.0,0,2.0,84.0,5.0,1.0,,1.0
2021-22,9576360,35,13,Leicester_City,Away,994562,232620,Lewis Brunt,lewis-brunt,D,True,,,1.0,11.0,10.0,21.0,1.0,,2.0,,,,,,2.0,3.0,1.0,,,,,,,,,,,,23.0,,,,,,,,3.0,,6.4,,,,,,1.0,,,1.0,,11.0,10.0,21.0,0,,28.0,1.0,,1.0,
2021-22,9576331,36,13,Leicester_City,Home,30144,37642,Jonny Evans,jonny-evans,D,False,,,2.0,40.0,41.0,81.0,1.0,4.0,5.0,,,,,,,4.0,8.0,,,3.0,,,,,,1.0,,,90.0,,1.0,,,,,,10.0,,7.1,,,,,1.0,1.0,1.0,,5.0,,47.0,43.0,89.0,0,3.0,106.0,,,1.0,1.0
2021-22,9576331,36,13,Leicester_City,Home,329417,166477,Timothy Castagne,timothy-castagne,D,False,2.0,,,28.0,17.0,43.0,1.0,3.0,5.0,1.0,,,,,,3.0,7.0,,,2.0,,,,,,1.0,3.0,,90.0,1.0,1.0,,,,,,14.0,,7.7,,,,,1.0,,9.0,,,,38.0,18.0,47.0,1,3.0,78.0,2.0,1.0,,2.0
2021-22,9576331,36,13,Leicester_City,Home,758608,218031,Çağlar Söyüncü,caglar-soyuncu,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576331,36,13,Leicester_City,Home,923894,444463,Wesley Fofana,wesley-fofana,D,False,,,2.0,65.0,41.0,106.0,,6.0,4.0,,,,,,,1.0,9.0,,,1.0,,,,,,2.0,2.0,,90.0,,,,,,,,10.0,,7.3,,,,,2.0,,,,3.0,,68.0,48.0,116.0,0,3.0,125.0,,,,2.0
2021-22,9576331,36,13,Leicester_City,Home,991584,244619,Luke Thomas,luke-thomas,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576433,37,13,Leicester_City,Away,30144,37642,Jonny Evans,jonny-evans,D,False,,,2.0,15.0,23.0,38.0,,3.0,6.0,,,,,,,,6.0,,,,,,,,,,,,57.0,,,,,,,,11.0,,6.9,,,,,4.0,,,,8.0,,21.0,28.0,49.0,0,3.0,58.0,,,,1.0
2021-22,9576433,37,13,Leicester_City,Away,329417,166477,Timothy Castagne,timothy-castagne,D,False,,,1.0,13.0,26.0,39.0,6.0,2.0,2.0,,1.0,,2.0,,,10.0,5.0,,,2.0,,,,,,2.0,1.0,,90.0,1.0,,,,,,,9.0,,6.7,,,2.0,,3.0,,2.0,,3.0,,19.0,28.0,45.0,3,3.0,75.0,,,,1.0
2021-22,9576433,37,13,Leicester_City,Away,758608,218031,Çağlar Söyüncü,caglar-soyuncu,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576433,37,13,Leicester_City,Away,827681,220627,James Justin,james-justin,D,False,,,4.0,21.0,25.0,46.0,1.0,2.0,5.0,,,,2.0,,1.0,5.0,6.0,,,,,,,,,1.0,,,90.0,,,,,,,,16.0,,6.6,,,,,3.0,1.0,1.0,,9.0,,30.0,28.0,57.0,0,3.0,81.0,2.0,1.0,,3.0
2021-22,9576433,37,13,Leicester_City,Away,923894,444463,Wesley Fofana,wesley-fofana,D,False,,,6.0,18.0,56.0,74.0,1.0,5.0,8.0,,,,1.0,,1.0,4.0,8.0,,,1.0,,,,,,,,,90.0,,,,,,,,2.0,,7.0,,,,,3.0,1.0,,,7.0,,19.0,56.0,75.0,0,2.0,84.0,,,1.0,2.0
2021-22,9576433,37,13,Leicester_City,Away,991584,244619,Luke Thomas,luke-thomas,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576355,38,13,Leicester_City,Home,30144,37642,Jonny Evans,jonny-evans,D,False,,,4.0,10.0,40.0,50.0,1.0,2.0,9.0,1.0,,,,,,2.0,4.0,,,1.0,,,,,,4.0,1.0,,90.0,,,,,,,,14.0,,7.1,,,,,2.0,,,,11.0,,18.0,46.0,64.0,0,1.0,74.0,,1.0,,1.0
2021-22,9576355,38,13,Leicester_City,Home,221200,111931,Ricardo Pereira,ricardo-pereira,D,True,,,,9.0,4.0,13.0,,,1.0,1.0,,,1.0,,,1.0,2.0,,,,1.0,,,,,,1.0,,20.0,,,,,,,,2.0,,6.9,,,,,2.0,,,,1.0,,10.0,5.0,15.0,0,1.0,20.0,,1.0,,
2021-22,9576355,38,13,Leicester_City,Home,329417,166477,Timothy Castagne,timothy-castagne,D,False,1.0,,1.0,10.0,15.0,24.0,2.0,,3.0,,1.0,,1.0,,,5.0,2.0,,,,,,,,,,1.0,,70.0,,,,,,,,13.0,,6.4,,,1.0,,1.0,2.0,1.0,,4.0,,14.0,19.0,32.0,1,2.0,48.0,2.0,,,
2021-22,9576355,38,13,Leicester_City,Home,758608,218031,Çağlar Söyüncü,caglar-soyuncu,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576355,38,13,Leicester_City,Home,827681,220627,James Justin,james-justin,D,False,1.0,,2.0,19.0,22.0,40.0,1.0,,4.0,,,,1.0,,1.0,3.0,3.0,,,,,,,,,,,,90.0,,,,,,,,11.0,,6.6,,,,,2.0,1.0,1.0,,4.0,,23.0,27.0,49.0,0,1.0,70.0,1.0,1.0,1.0,
2021-22,9576355,38,13,Leicester_City,Home,923894,444463,Wesley Fofana,wesley-fofana,D,False,,,2.0,9.0,39.0,48.0,2.0,,10.0,,1.0,,2.0,,1.0,5.0,6.0,,,,,,,,,2.0,,,90.0,,,,,,,,11.0,,6.8,,,1.0,,6.0,,,,4.0,,10.0,47.0,57.0,1,4.0,76.0,1.0,2.0,,3.0
