season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,minutesPlayed,onTargetScoringAttempt,outfielderBlock,penaltyConceded,penaltyFaced,penaltyMiss,penaltyWon,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest
2015-16,6768308,33,13,Leicester_City,Away,1262,37402,Christian Fuchs,christian-fuchs,D,False,1.0,,5.0,20.0,15.0,34.0,2.0,1.0,7.0,1.0,,,3.0,,,,7.0,5.0,,,2.0,,,,,1.0,1.0,90.0,,,,,,,,7.2,,,,,7.0,,2.0,,11.0,,32.0,19.0,49.0,0,3.0,76.0,,1.0,
2015-16,6768308,33,13,Leicester_City,Away,20375,15033,Wes Morgan,wes-morgan,D,False,,,1.0,2.0,7.0,9.0,2.0,2.0,5.0,,1.0,,,,,1.0,4.0,3.0,,,1.0,,,,,2.0,,90.0,,,,,,,,7.0,,,1.0,,9.0,,,,1.0,,4.0,9.0,13.0,1,1.0,27.0,,,
2015-16,6768308,33,13,Leicester_City,Away,30502,40725,Danny Simpson,danny-simpson,D,False,1.0,,,14.0,11.0,24.0,2.0,2.0,5.0,,,,1.0,,,,3.0,2.0,,,,,,,,1.0,1.0,90.0,,1.0,,,,,,7.1,,,,,6.0,,2.0,,3.0,,24.0,12.0,34.0,0,,60.0,,,
2015-16,6768308,33,13,Leicester_City,Away,802695,172850,Ben Chilwell,ben-chilwell,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768345,34,13,Leicester_City,Home,1203,12413,Robert Huth,robert-huth,D,False,,,,2.0,16.0,18.0,1.0,4.0,1.0,,2.0,,,,,,2.0,5.0,,,1.0,,,,,1.0,,90.0,,1.0,,,,,,6.9,,,3.0,,10.0,,,,,1.0,3.0,19.0,22.0,3,,40.0,,1.0,
2015-16,6768345,34,13,Leicester_City,Home,1262,37402,Christian Fuchs,christian-fuchs,D,False,1.0,,1.0,11.0,5.0,15.0,5.0,1.0,5.0,1.0,,,2.0,,,,8.0,1.0,,,1.0,,,,,1.0,2.0,90.0,,1.0,,,,,,6.6,,,,,3.0,,2.0,,7.0,,22.0,8.0,28.0,0,,53.0,3.0,,
2015-16,6768345,34,13,Leicester_City,Home,18398,37388,Marcin Wasilewski,marcin-wasilewski,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768345,34,13,Leicester_City,Home,20375,15033,Wes Morgan,wes-morgan,D,False,,,2.0,5.0,12.0,17.0,3.0,2.0,2.0,,,,,,,,6.0,3.0,,,3.0,,,,,1.0,,90.0,,,1.0,,,,,6.1,,,,,8.0,,,,5.0,,8.0,14.0,22.0,0,1.0,32.0,,,
2015-16,6768345,34,13,Leicester_City,Home,30502,40725,Danny Simpson,danny-simpson,D,False,,,3.0,7.0,12.0,19.0,1.0,,9.0,,,,1.0,,,,2.0,1.0,,,,,,,,3.0,,90.0,,1.0,,,,,,6.7,,,,,4.0,1.0,,,4.0,,11.0,13.0,24.0,0,,49.0,,,1.0
2015-16,6768384,35,13,Leicester_City,Home,1203,12413,Robert Huth,robert-huth,D,False,,,2.0,7.0,21.0,28.0,,4.0,4.0,,,,,,,,3.0,7.0,,,3.0,,,,,3.0,,90.0,,2.0,,,,,,7.7,,,,,7.0,,,,5.0,,12.0,23.0,35.0,0,3.0,50.0,,,
2015-16,6768384,35,13,Leicester_City,Home,1262,37402,Christian Fuchs,christian-fuchs,D,False,,,2.0,8.0,7.0,15.0,1.0,2.0,8.0,,,1.0,,,,2.0,5.0,6.0,,,2.0,,,,,5.0,1.0,90.0,2.0,,,,,,,7.7,,,1.0,,4.0,,3.0,,7.0,,15.0,11.0,23.0,4,3.0,54.0,,1.0,
2015-16,6768384,35,13,Leicester_City,Home,18398,37388,Marcin Wasilewski,marcin-wasilewski,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768384,35,13,Leicester_City,Home,20375,15033,Wes Morgan,wes-morgan,D,False,,,,6.0,19.0,25.0,,2.0,5.0,,,,,,,,,5.0,,,,,,,,2.0,,90.0,,1.0,,,,,,7.5,,,,,6.0,,,,3.0,,11.0,22.0,33.0,0,2.0,47.0,,1.0,
2015-16,6768384,35,13,Leicester_City,Home,30502,40725,Danny Simpson,danny-simpson,D,False,,,3.0,12.0,11.0,23.0,1.0,2.0,5.0,,,,1.0,,,1.0,4.0,5.0,,,1.0,,,,,2.0,,90.0,,,,,,,,6.8,,,,,2.0,,,,8.0,,17.0,15.0,32.0,0,3.0,55.0,,,
2015-16,6768384,35,13,Leicester_City,Home,802695,172850,Ben Chilwell,ben-chilwell,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768390,36,13,Leicester_City,Away,1203,12413,Robert Huth,robert-huth,D,False,,,,1.0,6.0,7.0,3.0,3.0,5.0,,,,,,,,3.0,5.0,,,1.0,,,,,2.0,,90.0,,2.0,,,,,,7.3,,,,,12.0,1.0,,,3.0,,4.0,6.0,10.0,0,1.0,29.0,,,1.0
2015-16,6768390,36,13,Leicester_City,Away,1262,37402,Christian Fuchs,christian-fuchs,D,False,4.0,,2.0,14.0,3.0,13.0,1.0,,7.0,1.0,,,3.0,,,,5.0,7.0,,,1.0,,,,,5.0,5.0,90.0,,1.0,,,,,,7.9,,,,,5.0,,7.0,,8.0,,21.0,10.0,24.0,0,6.0,62.0,,1.0,
2015-16,6768390,36,13,Leicester_City,Away,18398,37388,Marcin Wasilewski,marcin-wasilewski,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768390,36,13,Leicester_City,Away,20375,15033,Wes Morgan,wes-morgan,D,False,,,1.0,2.0,4.0,6.0,,2.0,4.0,,1.0,,,,,,,6.0,,,,,1.0,,,3.0,,90.0,2.0,2.0,,,,,,8.4,,,1.0,,5.0,,,,4.0,,4.0,6.0,10.0,3,4.0,27.0,,,
2015-16,6768390,36,13,Leicester_City,Away,30502,40725,Danny Simpson,danny-simpson,D,False,,,2.0,8.0,3.0,11.0,2.0,,5.0,,,,1.0,,,,4.0,1.0,,,1.0,,,,,8.0,,90.0,,1.0,,,,,,7.0,,,,,5.0,,,,4.0,,12.0,5.0,17.0,0,,40.0,,1.0,
2015-16,6768390,36,13,Leicester_City,Away,802695,172850,Ben Chilwell,ben-chilwell,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768369,37,13,Leicester_City,Home,1262,37402,Christian Fuchs,christian-fuchs,D,False,5.0,,5.0,36.0,12.0,43.0,,3.0,9.0,,,1.0,1.0,,,,1.0,7.0,,,,,,,,5.0,5.0,90.0,1.0,,,,,,,8.6,,,2.0,,2.0,,8.0,,5.0,,45.0,13.0,50.0,4,3.0,88.0,1.0,1.0,
2015-16,6768369,37,13,Leicester_City,Home,18398,37388,Marcin Wasilewski,marcin-wasilewski,D,False,,,1.0,5.0,9.0,14.0,2.0,4.0,3.0,,,,2.0,,,,4.0,6.0,,,,,,,,1.0,,90.0,,1.0,,,,,,6.6,,,,,4.0,,,,4.0,,8.0,13.0,21.0,0,2.0,30.0,,,
2015-16,6768369,37,13,Leicester_City,Home,20375,15033,Wes Morgan,wes-morgan,D,False,,,1.0,5.0,8.0,13.0,2.0,2.0,,,,1.0,,,,,2.0,4.0,,,,,,,,,,90.0,,,,,,,,6.8,,,2.0,,6.0,,,,2.0,,9.0,8.0,17.0,3,1.0,29.0,,1.0,
2015-16,6768369,37,13,Leicester_City,Home,30502,40725,Danny Simpson,danny-simpson,D,False,,,,11.0,6.0,17.0,1.0,3.0,5.0,,,,,,,1.0,2.0,3.0,,,,,,,,5.0,,90.0,,,,,,,,6.6,,,,,3.0,,3.0,,3.0,,19.0,6.0,22.0,0,,42.0,,,
2015-16,6768369,37,13,Leicester_City,Home,802695,172850,Ben Chilwell,ben-chilwell,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768356,38,13,Leicester_City,Away,1262,37402,Christian Fuchs,christian-fuchs,D,False,2.0,,1.0,25.0,13.0,36.0,,1.0,13.0,,,1.0,3.0,,,,3.0,4.0,,,,,,,,2.0,2.0,90.0,,1.0,,,,,,7.2,,,,,2.0,2.0,3.0,,4.0,,31.0,16.0,44.0,1,1.0,74.0,,,2.0
2015-16,6768356,38,13,Leicester_City,Away,18398,37388,Marcin Wasilewski,marcin-wasilewski,D,False,,,2.0,6.0,19.0,25.0,,,2.0,,,,1.0,,,,1.0,,,,,,,,,3.0,,90.0,,1.0,,,,,,6.5,,,,,2.0,,,,3.0,,7.0,19.0,26.0,0,,33.0,,,
2015-16,6768356,38,13,Leicester_City,Away,20375,15033,Wes Morgan,wes-morgan,D,False,,,1.0,5.0,17.0,22.0,1.0,,,,,,,,,,2.0,2.0,,,,,,,,3.0,1.0,90.0,,2.0,,,,,,7.1,,,,,4.0,1.0,,,2.0,,7.0,18.0,25.0,0,2.0,38.0,,,
2015-16,6768356,38,13,Leicester_City,Away,30502,40725,Danny Simpson,danny-simpson,D,False,,,1.0,20.0,14.0,34.0,,3.0,8.0,,,,2.0,,,,4.0,5.0,,,1.0,,,,,3.0,,90.0,,1.0,,,,,,6.6,,,1.0,,1.0,1.0,3.0,,3.0,,29.0,16.0,42.0,1,1.0,67.0,,1.0,
2015-16,6768356,38,13,Leicester_City,Away,802695,172850,Ben Chilwell,ben-chilwell,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
