season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballCarriesCount,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,expectedAssists,expectedGoals,expectedGoalsOnTarget,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltyMiss,penaltySave,penaltyWon,possessionLostCtrl,progressiveBallCarriesCount,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalBallCarriesDistance,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalProgression,totalProgressiveBallCarriesDistance,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2024-25,12436558,34,13,Leicester_City,Away,967722,473341,Caleb Okoli,caleb-okoli,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436558,34,13,Leicester_City,Away,991584,244619,Luke Thomas,luke-thomas,D,False,1.0,,1.0,13.0,32.0,44.0,,1.0,,5.0,,,,5.0,,,6.0,4.0,,,0.0121892,,,1.0,0.0,,,,,4.0,,,90.0,,,,,,,,,13.0,,,6.5,,,,,,4.0,,1.0,,4.0,,20.0,33.0,52.0,,,0,2.0,77.0,1.0,1.0,,2.0
2024-25,12436558,34,13,Leicester_City,Away,1092409,481510,Victor Kristiansen,victor-kristiansen,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436571,35,13,Leicester_City,Home,98449,94147,Conor Coady,conor-coady,D,False,,,1.0,8.0,57.0,65.0,3.0,,,4.0,,,,1.0,,,4.0,,,,0.00344242,,,,0.0,,,,,2.0,,,90.0,,1.0,,,,,,,4.0,,,7.2,,,,,,6.0,,,,3.0,,12.0,57.0,69.0,,,0,,79.0,,,,
2024-25,12436571,35,13,Leicester_City,Home,361696,218218,Wout Faes,wout-faes,D,False,,,5.0,20.0,57.0,77.0,,,,3.0,,,,,,,,2.0,,,0.0042799,,,,0.0,,,,,,,,90.0,,,,,,,,,2.0,,,7.1,,,,,,2.0,,,,6.0,,21.0,58.0,79.0,,,0,1.0,83.0,,1.0,,
2024-25,12436571,35,13,Leicester_City,Home,827681,220627,James Justin,james-justin,D,False,,,,10.0,27.0,37.0,2.0,3.0,,4.0,,,,1.0,,,5.0,7.0,,,0.0117094,,,2.0,0.0,,,,,2.0,,,90.0,,1.0,,,,,,,8.0,,,7.1,,,,,,4.0,,,,3.0,,12.0,32.0,44.0,,,0,1.0,63.0,,3.0,,
2024-25,12436571,35,13,Leicester_City,Home,967722,473341,Caleb Okoli,caleb-okoli,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436571,35,13,Leicester_City,Home,989894,488439,Woyo Coulibaly,woyo-coulibaly,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436571,35,13,Leicester_City,Home,991584,244619,Luke Thomas,luke-thomas,D,False,1.0,,1.0,12.0,24.0,35.0,,2.0,,4.0,,,2.0,,,1.0,3.0,3.0,,,0.0423137,0.2393,,2.0,0.0,,,,,3.0,3.0,,90.0,,,,,,,,,9.0,,,7.4,,,,,,1.0,,3.0,,2.0,,18.0,25.0,40.0,,,2,1.0,56.0,,,,
2024-25,12436571,35,13,Leicester_City,Home,1092409,481510,Victor Kristiansen,victor-kristiansen,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436574,36,13,Leicester_City,Away,98449,94147,Conor Coady,conor-coady,D,False,,,,8.0,32.0,40.0,1.0,,,2.0,,,,,,,1.0,,,,0.00141556,0.317,0.9341,,0.0,1.0,,,,,,,90.0,1.0,,,,,,,,6.0,,,7.0,,,,,,5.0,,,,3.0,,13.0,33.0,46.0,,,1,,53.0,,,,
2024-25,12436574,36,13,Leicester_City,Away,361696,218218,Wout Faes,wout-faes,D,False,,,3.0,7.0,33.0,40.0,,3.0,,,,,,,,,,4.0,,,0.00331711,0.1721,,,0.0,,,,,,,,90.0,,,,,,,,,4.0,,,6.9,,,1.0,,,13.0,,,,5.0,,9.0,34.0,43.0,,,1,,61.0,,1.0,,
2024-25,12436574,36,13,Leicester_City,Away,827681,220627,James Justin,james-justin,D,False,1.0,,2.0,9.0,25.0,33.0,2.0,2.0,,1.0,,,,,,2.0,9.0,5.0,,,0.0182887,0.0129,,5.0,0.0,,,,,1.0,,,90.0,,,,,,,,,8.0,,,6.4,,,1.0,,,2.0,,1.0,,4.0,,12.0,27.0,38.0,,,1,1.0,62.0,,2.0,,1.0
2024-25,12436574,36,13,Leicester_City,Away,967722,473341,Caleb Okoli,caleb-okoli,D,True,,,,,1.0,1.0,,,,,,,,,,,,,,,3.037e-05,,,,0.0,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,2.0,2.0,,,0,,2.0,,,,
2024-25,12436574,36,13,Leicester_City,Away,989894,488439,Woyo Coulibaly,woyo-coulibaly,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436574,36,13,Leicester_City,Away,991584,244619,Luke Thomas,luke-thomas,D,False,1.0,,,9.0,10.0,18.0,,2.0,,,1.0,,,2.0,,,5.0,4.0,,,0.169037,,,3.0,0.0,,,,,,1.0,,77.0,,,,,,,,,9.0,,,6.5,,,,,,2.0,,3.0,,1.0,,14.0,11.0,22.0,,,0,2.0,37.0,,,,1.0
2024-25,12436574,36,13,Leicester_City,Away,1092409,481510,Victor Kristiansen,victor-kristiansen,D,True,,,,2.0,2.0,4.0,,,,,,1.0,,,,,,,,,0.0025139,,,,0.0,,,,,,,,13.0,,,,,,,,,1.0,,,6.3,,,,,,,,1.0,,,,3.0,2.0,4.0,,,0,,5.0,,,,
2024-25,12436534,37,13,Leicester_City,Home,98449,94147,Conor Coady,conor-coady,D,False,,,2.0,7.0,54.0,61.0,,,,3.0,,,,,,,,1.0,,,0.00211339,,,,0.0,,,,,,,,90.0,,3.0,,,,,,,2.0,,,7.5,,,,,,4.0,,,,4.0,,9.0,54.0,63.0,,,0,1.0,71.0,,,,1.0
2024-25,12436534,37,13,Leicester_City,Home,221200,111931,Ricardo Pereira,ricardo-pereira,D,True,,,1.0,5.0,14.0,19.0,,,,2.0,,,,,,,1.0,2.0,,,0.00292558,,,1.0,0.0,,,,,2.0,,,26.0,,1.0,,,,,,,2.0,,,7.0,,,,,,1.0,1.0,,,1.0,,6.0,15.0,21.0,,,0,1.0,31.0,,,1.0,1.0
2024-25,12436534,37,13,Leicester_City,Home,361696,218218,Wout Faes,wout-faes,D,False,,,1.0,16.0,46.0,62.0,,,,3.0,,,,2.0,,,2.0,2.0,,,0.00303783,,,,0.0,,,,,,,,90.0,,1.0,,,,,,,6.0,,,6.9,,,,,,1.0,,,,5.0,,19.0,49.0,68.0,,,0,2.0,72.0,,,,2.0
2024-25,12436534,37,13,Leicester_City,Home,827681,220627,James Justin,james-justin,D,False,,,,10.0,28.0,38.0,2.0,2.0,,3.0,,,,,,,2.0,5.0,,,0.0804742,,,,1.0,,,,,,1.0,,64.0,,2.0,,,,,,,9.0,,,7.5,,,,,,2.0,,1.0,,3.0,,14.0,33.0,46.0,,,0,3.0,63.0,,,,2.0
2024-25,12436534,37,13,Leicester_City,Home,967722,473341,Caleb Okoli,caleb-okoli,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436534,37,13,Leicester_City,Home,991584,244619,Luke Thomas,luke-thomas,D,False,,,,12.0,16.0,28.0,,,,3.0,,,,2.0,,1.0,8.0,5.0,,,0.00374003,,,5.0,0.0,,,,,3.0,,,90.0,,1.0,,,,,,,12.0,,,7.1,,,,,,2.0,,1.0,,3.0,,16.0,18.0,33.0,,,0,3.0,58.0,2.0,2.0,,3.0
2024-25,12436534,37,13,Leicester_City,Home,1092409,481510,Victor Kristiansen,victor-kristiansen,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436536,38,13,Leicester_City,Away,98449,94147,Conor Coady,conor-coady,D,False,,,5.0,8.0,39.0,47.0,2.0,,,7.0,,,,,,1.0,4.0,,,,0.00264483,,,1.0,0.0,,,,,,,,90.0,,1.0,,,,,,,5.0,,,6.3,,,,,,,,,,7.0,,11.0,40.0,51.0,,,0,,54.0,,,,
2024-25,12436536,38,13,Leicester_City,Away,221200,111931,Ricardo Pereira,ricardo-pereira,D,True,,,,7.0,2.0,9.0,,,,1.0,,,,1.0,,1.0,3.0,3.0,,,0.0110111,,,1.0,0.0,,,,,,,,18.0,,,,,,,,,3.0,,,6.1,,,,,,,,,,,,8.0,2.0,10.0,,,0,1.0,15.0,1.0,2.0,,1.0
2024-25,12436536,38,13,Leicester_City,Away,361696,218218,Wout Faes,wout-faes,D,False,,,2.0,4.0,18.0,22.0,3.0,1.0,,,,,,1.0,,,5.0,2.0,,,0.00132068,,,2.0,0.0,,,,,,,,90.0,,1.0,,,,,,,3.0,,,6.7,,,,,,11.0,,,,3.0,,6.0,18.0,24.0,,,0,1.0,40.0,1.0,,,1.0
2024-25,12436536,38,13,Leicester_City,Away,827681,220627,James Justin,james-justin,D,False,,,,11.0,10.0,21.0,3.0,4.0,,5.0,,,,,,,4.0,14.0,,,0.00737327,,,1.0,0.0,,,,,1.0,,1.0,90.0,,1.0,,,,,,,11.0,,,7.6,,,,,,6.0,,2.0,,2.0,,15.0,15.0,28.0,,,0,5.0,60.0,,5.0,,5.0
2024-25,12436536,38,13,Leicester_City,Away,967722,473341,Caleb Okoli,caleb-okoli,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436536,38,13,Leicester_City,Away,991584,244619,Luke Thomas,luke-thomas,D,False,1.0,,2.0,8.0,9.0,16.0,,,,3.0,,,,2.0,,1.0,5.0,4.0,,,0.0426767,,,2.0,0.0,,,,,,1.0,,72.0,,,,,,,,,10.0,,,6.8,,,,,,5.0,1.0,2.0,,4.0,,12.0,12.0,22.0,,,0,1.0,43.0,,2.0,1.0,1.0
2024-25,12436536,38,13,Leicester_City,Away,1092409,481510,Victor Kristiansen,victor-kristiansen,D,False,,,,7.0,5.0,12.0,,3.0,,2.0,,,,2.0,,1.0,6.0,6.0,,,0.00527525,,,2.0,0.0,,,,,2.0,,,89.0,,1.0,,,,,,,11.0,,,6.5,,,,,,3.0,1.0,,,,,12.0,7.0,19.0,,,0,2.0,32.0,2.0,1.0,,1.0
2024-25,12436536,38,13,Leicester_City,Away,1543805,619146,Olabade Aluko,olabade-aluko,D,True,,,,1.0,2.0,3.0,,,,,,,,,,1.0,2.0,1.0,,,0.00018792,,,,0.0,,,,,,,,1.0,,,,,,,,,4.0,,,,,,,,,,1.0,,,,,3.0,2.0,5.0,,,0,1.0,9.0,,,,1.0
