season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,blockedScoringAttempt,challengeLost,dispossessed,duelLost,duelWon,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,interceptionWon,keyPass,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyMiss,possessionLostCtrl,punches,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,wasFouled,wonContest,wonTackle
2009-10,1062716,26,47,Portsmouth,Home,5470,15268,Ricardo Rocha,ricardo-rocha,D,False,,,,,,,,,,,,,,,,0.0,0.0,,,,9.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062716,26,47,Portsmouth,Home,16401,34569,Nadir Belhadj,nadir-belhadj,D,True,,,,,,,,,,,,,,,,0.0,0.0,,,,12.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062730,27,47,Portsmouth,Home,697,1553,Steve Finnan,steve-finnan,D,False,,,,,,,,,,,,,,,,0.0,0.0,,,,86.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062730,27,47,Portsmouth,Home,1277,3642,Hermann Hreidarsson,hermann-hreidarsson,D,False,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062730,27,47,Portsmouth,Home,5470,15268,Ricardo Rocha,ricardo-rocha,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-10,1062730,27,47,Portsmouth,Home,16401,34569,Nadir Belhadj,nadir-belhadj,D,False,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062736,28,47,Portsmouth,Away,697,1553,Steve Finnan,steve-finnan,D,False,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062736,28,47,Portsmouth,Away,1277,3642,Hermann Hreidarsson,hermann-hreidarsson,D,False,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062736,28,47,Portsmouth,Away,5470,15268,Ricardo Rocha,ricardo-rocha,D,False,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062736,28,47,Portsmouth,Away,16401,34569,Nadir Belhadj,nadir-belhadj,D,False,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062750,29,47,Portsmouth,Home,697,1553,Steve Finnan,steve-finnan,D,False,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062750,29,47,Portsmouth,Home,1277,3642,Hermann Hreidarsson,hermann-hreidarsson,D,False,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062750,29,47,Portsmouth,Home,5470,15268,Ricardo Rocha,ricardo-rocha,D,False,,,,,,,,,,,,,,,,0.0,0.0,,,,45.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062750,29,47,Portsmouth,Home,6025,18679,Anthony Vanden Borre,anthony-vanden-borre,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-10,1062759,30,47,Portsmouth,Away,697,1553,Steve Finnan,steve-finnan,D,False,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062759,30,47,Portsmouth,Away,1277,3642,Hermann Hreidarsson,hermann-hreidarsson,D,False,,,,,,,,,,,,,,,,0.0,0.0,,,,75.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062759,30,47,Portsmouth,Away,5470,15268,Ricardo Rocha,ricardo-rocha,D,False,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062759,30,47,Portsmouth,Away,16401,34569,Nadir Belhadj,nadir-belhadj,D,False,,,,,,,,,,,,,,,,0.0,1.0,,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062770,31,47,Portsmouth,Home,1277,3642,Hermann Hreidarsson,hermann-hreidarsson,D,False,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062770,31,47,Portsmouth,Home,5470,15268,Ricardo Rocha,ricardo-rocha,D,False,,,,,,,,,,,,,,,,0.0,0.0,,,,84.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062770,31,47,Portsmouth,Home,16401,34569,Nadir Belhadj,nadir-belhadj,D,False,,,,,,,,,,,,,,,,1.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062781,32,47,Portsmouth,Away,697,1553,Steve Finnan,steve-finnan,D,False,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062781,32,47,Portsmouth,Away,1277,3642,Hermann Hreidarsson,hermann-hreidarsson,D,False,,,,,,,,,,,,,,,,0.0,0.0,,,,51.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062781,32,47,Portsmouth,Away,6025,18679,Anthony Vanden Borre,anthony-vanden-borre,D,False,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062781,32,47,Portsmouth,Away,39183,55494,Joel Ward,joel-ward,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-10,1062781,32,47,Portsmouth,Away,105501,77817,Lennard Sowah,lennard-sowah,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-10,1062791,33,47,Portsmouth,Home,5470,15268,Ricardo Rocha,ricardo-rocha,D,False,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062791,33,47,Portsmouth,Home,6025,18679,Anthony Vanden Borre,anthony-vanden-borre,D,False,,,,,,,,,,,,,,,,0.0,0.0,,,,60.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062791,33,47,Portsmouth,Home,39183,55494,Joel Ward,joel-ward,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-10,1062791,33,47,Portsmouth,Home,105501,77817,Lennard Sowah,lennard-sowah,D,True,,,,,,,,,,,,,,,,0.0,0.0,,,,26.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062802,34,47,Portsmouth,Away,5470,15268,Ricardo Rocha,ricardo-rocha,D,False,,,,,,,,,,,,,,,,0.0,0.0,,,,46.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062802,34,47,Portsmouth,Away,6025,18679,Anthony Vanden Borre,anthony-vanden-borre,D,False,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062802,34,47,Portsmouth,Away,39183,55494,Joel Ward,joel-ward,D,False,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062802,34,47,Portsmouth,Away,105501,77817,Lennard Sowah,lennard-sowah,D,True,,,,,,,,,,,,,,,,0.0,0.0,,,,44.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062809,35,47,Portsmouth,Home,6025,18679,Anthony Vanden Borre,anthony-vanden-borre,D,False,,,,,,,,,,,,,,,,1.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062809,35,47,Portsmouth,Home,39183,55494,Joel Ward,joel-ward,D,True,,,,,,,,,,,,,,,,0.0,0.0,,,,10.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062809,35,47,Portsmouth,Home,105501,77817,Lennard Sowah,lennard-sowah,D,False,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062816,36,47,Portsmouth,Away,5470,15268,Ricardo Rocha,ricardo-rocha,D,False,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062816,36,47,Portsmouth,Away,6025,18679,Anthony Vanden Borre,anthony-vanden-borre,D,False,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062816,36,47,Portsmouth,Away,39183,55494,Joel Ward,joel-ward,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-10,1062816,36,47,Portsmouth,Away,105501,77817,Lennard Sowah,lennard-sowah,D,False,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062829,37,47,Portsmouth,Home,697,1553,Steve Finnan,steve-finnan,D,False,,3.0,7.0,5.0,12.0,,1.0,1.0,,,,,3.0,,,0.0,0.0,,1.0,,90.0,,1.0,0.0,,10.0,,,,,,10.0,,,6.0,,11.0,11.0,22.0,0.0,1.0,37.0,1.0,,1.0
2009-10,1062829,37,47,Portsmouth,Home,6025,18679,Anthony Vanden Borre,anthony-vanden-borre,D,False,,,17.0,8.0,25.0,,1.0,7.0,,,,2.0,6.0,,1.0,0.0,0.0,,3.0,2.0,90.0,,2.0,0.0,,12.0,,,,,,3.0,2.0,3.0,4.0,,25.0,9.0,31.0,0.0,3.0,62.0,1.0,1.0,2.0
2009-10,1062829,37,47,Portsmouth,Home,39183,55494,Joel Ward,joel-ward,D,True,,1.0,5.0,1.0,6.0,1.0,,,,,,1.0,1.0,,,0.0,0.0,,,,44.0,,,0.0,,4.0,,,,,,9.0,,,1.0,,5.0,4.0,9.0,0.0,,21.0,1.0,,
2009-10,1062829,37,47,Portsmouth,Home,105501,77817,Lennard Sowah,lennard-sowah,D,False,,,6.0,5.0,11.0,3.0,1.0,2.0,,,,3.0,4.0,,1.0,0.0,0.0,,,,90.0,,,0.0,,8.0,,,,,,5.0,,1.0,3.0,,11.0,7.0,17.0,0.0,3.0,33.0,,,2.0
2009-10,1062839,38,47,Portsmouth,Away,697,1553,Steve Finnan,steve-finnan,D,False,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062839,38,47,Portsmouth,Away,1260,16037,Tal Ben Haim,tal-ben-haim,D,True,,,,,,,,,,,,,,,,0.0,0.0,,,,24.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062839,38,47,Portsmouth,Away,5470,15268,Ricardo Rocha,ricardo-rocha,D,False,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062839,38,47,Portsmouth,Away,6025,18679,Anthony Vanden Borre,anthony-vanden-borre,D,False,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
