playerId,playerName,position,team_name,team_id,nationality,season,duelsLost,successfulCrossesOpenPlay,expectedAssists,totalRedCards,blockedShots,shotsOnTargetIncGoals,overruns,expectedGoalsOnTarget,totalTackles,totalShots,throughBalls,unsuccessfulShortPasses,gamesPlayed,goalAssists,successfulLayoffs,starts,totalUnsuccessfulPassesExclCrossesAndCorners,unsuccessfulCrossesOpenPlay,totalPasses,goals,offsides,awayGoals,oboxBlocked,substituteOn,cornersTakenInclShortCorners,aerialDuels,cleanSheets,shotsOnTargetOutsideBox,successfulCrossesAndCorners,iboxTarget,timePlayed,shotsOnTargetInBox,unsuccessfulLayoffs,aerialDuelsLost,duelsWon,goalsConcededOutsideBox,putthroughBlockedDistribution,groundDuelsWon,successfulShortPasses,totalTouchesInOppositionBox,penaltyGoalsConceded,expectedGoalsOnTargetConceded,keyPassesAttemptAssists,totalClearances,goalsConceded,shotsBlockedInBox,groundDuelsLost,rightsidePasses,totalFoulsWon,winningGoal,duels,putthroughBlockedDistributionWon,homeGoals,forwardPasses,recoveries,appearances,oboxTarget,rightFootGoals,tacklesLost,leftFootGoals,unsuccessfulDribbles,successfulPassesOppositionHalf,goalsConcededInsideBox,unsuccessfulCrossesAndCorners,timesTackled,iboxBlocked,groundDuels,aerialDuelsWon,straightRedCards,openPlayPasses,shotsOffTargetIncWoodwork,cornersWon,totalLossesOfPossession,tacklesWon,successfulDribbles,blocks,leftsidePasses,totalFoulsConceded,interceptions,successfulLongPasses,backwardPasses,touches,throwInsToOwnPlayer,substituteOff,shotsBlockedOutsideBox,unsuccessfulLaunches,successfulPassesOwnHalf,foulAttemptedTackle,handballsConceded,expectedGoals,yellowCards,unsuccessfulLongPasses,unsuccessfulPassesOwnHalf,throwInsToOppositionPlayer,lastPlayerTackle,redCards2ndYellow,clearancesOffTheLine,successfulLaunches,secondGoalAssists,setPiecesGoals,freekickTotal,attemptsFromSetPieces,hitWoodwork,expectedGoalsFreekick,foulWonPenalty,catches,savesMadeFromOutsideBox,goalKicks,savesMadeCaught,penaltiesFaced,punches,savesMade,goalkeeperSmother,drops,crossesNotClaimed,gkSuccessfulDistribution,gkUnsuccessfulDistribution,savesMadeParried,savesMadeFromInsideBox,successfulCornersIntoBox,unsuccessfulCornersIntoBox,penaltiesConceded,headedGoals,ownGoalScored,otherGoals,penaltiesTaken,penaltyGoals,penaltiesSaved,savesFromPenalty
82078,Kenneth Zohore,Forward,Cardiff,97,Denmark,2018-19,106.0,2.0,1.0471,0.0,4.0,8.0,,1.7018,3.0,13.0,1.0,51.0,19.0,1.0,9.0,7.0,51.0,5.0,136.0,1.0,4.0,,,12.0,,116.0,1.0,2.0,2.0,5.0,746.0,5.0,3.0,75.0,68.0,1.0,7.0,27.0,84.0,38.0,1.0,17.7119,11.0,5.0,19.0,4.0,31.0,20.0,20.0,,174.0,2.0,,40.0,19.0,19.0,2.0,,1.0,1.0,3.0,71.0,18.0,5.0,,4.0,58.0,41.0,0.0,133.0,5.0,12.0,99.0,2.0,5.0,2.0,40.0,13.0,2.0,1.0,36.0,265.0,,5.0,,,16.0,3.0,1.0,1.7173,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76360,Nathaniel Méndez-Laing,Forward,Cardiff,97,Guatemala,2018-19,96.0,9.0,1.6314,0.0,5.0,10.0,,3.0037,34.0,15.0,1.0,86.0,20.0,1.0,4.0,11.0,97.0,17.0,255.0,4.0,3.0,,1.0,9.0,2.0,66.0,,,9.0,6.0,986.0,6.0,2.0,43.0,89.0,5.0,39.0,66.0,152.0,55.0,1.0,20.1394,18.0,13.0,18.0,4.0,53.0,46.0,3.0,,185.0,16.0,,80.0,58.0,20.0,,2.0,9.0,2.0,13.0,132.0,13.0,18.0,,4.0,119.0,23.0,0.0,254.0,5.0,13.0,183.0,25.0,29.0,1.0,68.0,7.0,13.0,6.0,61.0,514.0,2.0,8.0,1.0,9.0,35.0,6.0,1.0,2.292,0.0,11.0,22.0,1.0,,,,3.0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,1.0,,,,,1.0,1.0,,
113688,Oumar Niasse,Forward,Cardiff,97,Senegal,2018-19,154.0,,0.4716,0.0,7.0,7.0,,2.4513,12.0,13.0,,65.0,18.0,,7.0,12.0,68.0,5.0,189.0,,10.0,,4.0,6.0,,116.0,1.0,1.0,,5.0,998.0,5.0,1.0,75.0,89.0,1.0,20.0,48.0,118.0,48.0,1.0,16.7944,6.0,7.0,13.0,3.0,79.0,54.0,18.0,,243.0,7.0,,53.0,36.0,18.0,1.0,,9.0,,20.0,99.0,12.0,5.0,,3.0,127.0,41.0,0.0,185.0,6.0,19.0,205.0,3.0,21.0,,47.0,11.0,2.0,3.0,35.0,456.0,,10.0,4.0,,22.0,5.0,,3.4413,0.0,3.0,4.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
131403,Rhys Healey,Forward,Cardiff,97,England,2018-19,6.0,,0.018,0.0,1.0,,,,1.0,,,4.0,3.0,,,,5.0,3.0,7.0,,,,1.0,3.0,,2.0,,,,,49.0,,,1.0,4.0,1.0,2.0,3.0,2.0,2.0,,1.1633,1.0,,1.0,,5.0,3.0,1.0,,10.0,,,1.0,1.0,3.0,,,1.0,,1.0,2.0,,3.0,,,8.0,1.0,0.0,7.0,,2.0,16.0,,1.0,,1.0,1.0,,,2.0,25.0,2.0,,1.0,,,1.0,,0.0351,0.0,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209046,Callum Hudson-Odoi,Forward,Chelsea,8,England,2018-19,17.0,6.0,1.2081,0.0,2.0,3.0,,0.821,8.0,4.0,,25.0,10.0,1.0,5.0,4.0,29.0,13.0,207.0,,3.0,,,6.0,3.0,4.0,1.0,1.0,6.0,2.0,391.0,2.0,,2.0,28.0,3.0,2.0,26.0,174.0,23.0,,4.4737,8.0,,5.0,2.0,15.0,37.0,6.0,,45.0,1.0,,28.0,27.0,10.0,1.0,,2.0,,5.0,125.0,2.0,16.0,,2.0,41.0,2.0,0.0,207.0,1.0,6.0,73.0,6.0,12.0,,79.0,1.0,3.0,4.0,63.0,309.0,1.0,4.0,,,59.0,1.0,,0.7204,0.0,4.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,
42786,Eden Hazard,Forward,Chelsea,8,Belgium,2018-19,206.0,13.0,10.0044,0.0,34.0,43.0,,15.2396,14.0,59.0,13.0,267.0,37.0,15.0,52.0,32.0,285.0,38.0,1819.0,16.0,11.0,,14.0,5.0,92.0,53.0,9.0,8.0,35.0,19.0,2925.0,19.0,3.0,33.0,275.0,7.0,57.0,255.0,1434.0,240.0,1.0,34.078,83.0,4.0,35.0,20.0,173.0,750.0,104.0,,481.0,10.0,,387.0,103.0,37.0,8.0,11.0,5.0,5.0,67.0,1376.0,28.0,110.0,,20.0,428.0,20.0,0.0,1759.0,16.0,41.0,662.0,9.0,138.0,,384.0,12.0,12.0,100.0,298.0,2678.0,12.0,8.0,14.0,,193.0,6.0,1.0,10.5384,2.0,18.0,29.0,,,,,,,,2.0,2.0,3.0,0.1951,1.0,,,,,,,,,,,,,,,19.0,58.0,,,,,4.0,4.0,,
40232,Gonzalo Higuaín,Forward,Chelsea,8,Argentina,2018-19,60.0,,0.951,0.0,19.0,15.0,,3.7247,10.0,27.0,5.0,65.0,14.0,,37.0,13.0,72.0,2.0,316.0,5.0,11.0,,6.0,1.0,,20.0,1.0,3.0,,7.0,1092.0,7.0,3.0,13.0,28.0,3.0,18.0,21.0,231.0,57.0,1.0,14.1798,15.0,5.0,15.0,13.0,47.0,102.0,2.0,,88.0,4.0,,44.0,28.0,14.0,3.0,5.0,3.0,,12.0,183.0,12.0,2.0,,13.0,68.0,7.0,0.0,311.0,12.0,14.0,127.0,7.0,9.0,,86.0,6.0,1.0,13.0,84.0,462.0,,8.0,6.0,1.0,61.0,5.0,,4.8844,0.0,7.0,8.0,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
94245,Michy Batshuayi,Forward,Chelsea,8,Belgium,2018-19,58.0,,0.2562,0.0,9.0,10.0,,3.8601,2.0,18.0,1.0,52.0,11.0,,8.0,9.0,57.0,1.0,163.0,5.0,12.0,,2.0,2.0,,44.0,,2.0,,3.0,756.0,3.0,5.0,32.0,25.0,3.0,14.0,13.0,98.0,46.0,,8.2133,2.0,,11.0,7.0,26.0,43.0,2.0,,83.0,5.0,,34.0,30.0,11.0,2.0,5.0,1.0,,7.0,60.0,8.0,1.0,,7.0,39.0,12.0,0.0,155.0,8.0,4.0,95.0,1.0,9.0,3.0,43.0,7.0,3.0,8.0,43.0,273.0,,8.0,2.0,1.0,46.0,3.0,,3.9468,0.0,5.0,21.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44346,Olivier Giroud,Forward,Chelsea,8,France,2018-19,43.0,,0.5378,0.0,7.0,10.0,,2.968,3.0,25.0,,83.0,27.0,4.0,50.0,7.0,83.0,1.0,261.0,2.0,6.0,,2.0,20.0,,60.0,1.0,,,8.0,833.0,8.0,13.0,22.0,48.0,,11.0,10.0,173.0,77.0,,8.9582,14.0,6.0,5.0,5.0,21.0,54.0,6.0,,91.0,5.0,,41.0,22.0,27.0,,,1.0,1.0,3.0,135.0,5.0,1.0,,5.0,31.0,38.0,0.0,256.0,15.0,5.0,116.0,2.0,2.0,1.0,89.0,12.0,3.0,5.0,77.0,371.0,,5.0,2.0,,43.0,3.0,,4.5877,1.0,,10.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
49579,Pedro,Forward,Chelsea,8,Spain,2018-19,104.0,9.0,3.528,0.0,8.0,25.0,,7.7955,27.0,49.0,7.0,126.0,31.0,2.0,28.0,21.0,144.0,48.0,1066.0,8.0,8.0,,2.0,10.0,5.0,23.0,5.0,7.0,10.0,10.0,1780.0,10.0,3.0,14.0,105.0,3.0,39.0,96.0,885.0,113.0,1.0,18.203,27.0,8.0,19.0,6.0,90.0,169.0,26.0,,209.0,11.0,,195.0,94.0,31.0,7.0,4.0,13.0,4.0,15.0,651.0,16.0,51.0,,6.0,186.0,9.0,0.0,1058.0,24.0,13.0,283.0,14.0,44.0,2.0,428.0,17.0,18.0,37.0,274.0,1438.0,5.0,12.0,2.0,7.0,281.0,12.0,1.0,5.7875,2.0,18.0,32.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1.0,3.0,,,,,,,,
47431,Willian,Forward,Chelsea,8,Brazil,2018-19,110.0,9.0,5.2243,0.0,22.0,22.0,,5.183,35.0,40.0,8.0,164.0,32.0,6.0,46.0,26.0,176.0,46.0,1230.0,3.0,11.0,,11.0,6.0,111.0,34.0,3.0,9.0,39.0,10.0,2108.0,10.0,7.0,23.0,115.0,4.0,53.0,104.0,1015.0,103.0,,21.0849,73.0,11.0,25.0,11.0,87.0,252.0,31.0,,225.0,16.0,,254.0,105.0,32.0,9.0,3.0,14.0,,22.0,821.0,21.0,130.0,,11.0,191.0,11.0,0.0,1194.0,18.0,40.0,447.0,21.0,39.0,1.0,341.0,12.0,13.0,39.0,383.0,1791.0,4.0,17.0,11.0,3.0,272.0,9.0,1.0,4.1784,2.0,12.0,31.0,2.0,,,,2.0,2.0,,8.0,8.0,5.0,0.6013,1.0,,,,,,,,,,,,,,,29.0,67.0,,,,,,,,
219352,Ademola Lookman,Forward,Everton,11,Nigeria,2018-19,52.0,5.0,1.0208,0.0,5.0,3.0,,1.396,15.0,7.0,1.0,36.0,21.0,2.0,5.0,3.0,39.0,7.0,253.0,,2.0,,1.0,18.0,7.0,11.0,1.0,,5.0,3.0,601.0,3.0,,5.0,65.0,3.0,17.0,59.0,212.0,37.0,,8.4033,8.0,2.0,8.0,4.0,47.0,47.0,21.0,,117.0,10.0,,53.0,41.0,21.0,,,8.0,,12.0,170.0,5.0,10.0,,4.0,106.0,6.0,0.0,246.0,4.0,5.0,106.0,7.0,23.0,,83.0,8.0,7.0,2.0,70.0,439.0,5.0,1.0,1.0,,49.0,7.0,,1.3983,0.0,3.0,9.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,3.0,,,,,,,,
66838,Cenk Tosun,Forward,Everton,11,Turkey,2018-19,107.0,1.0,0.8363,0.0,6.0,17.0,,4.2367,13.0,31.0,1.0,75.0,25.0,3.0,10.0,10.0,77.0,3.0,259.0,3.0,8.0,,2.0,15.0,,93.0,,3.0,1.0,11.0,1050.0,11.0,8.0,56.0,66.0,2.0,24.0,29.0,175.0,70.0,2.0,15.3144,10.0,3.0,17.0,4.0,51.0,64.0,16.0,,173.0,12.0,,72.0,40.0,25.0,3.0,1.0,4.0,1.0,7.0,139.0,15.0,3.0,,4.0,80.0,37.0,0.0,248.0,14.0,6.0,147.0,9.0,2.0,,64.0,17.0,5.0,7.0,59.0,445.0,,6.0,2.0,1.0,44.0,13.0,1.0,5.0385,3.0,2.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
177815,Dominic Calvert-Lewin,Forward,Everton,11,England,2018-19,248.0,2.0,1.0567,0.0,9.0,16.0,,4.3707,13.0,43.0,3.0,161.0,35.0,2.0,26.0,19.0,167.0,6.0,430.0,6.0,6.0,,2.0,16.0,,262.0,5.0,1.0,2.0,9.0,1775.0,9.0,5.0,150.0,177.0,2.0,27.0,65.0,253.0,89.0,,23.2912,10.0,19.0,26.0,7.0,98.0,103.0,32.0,,425.0,13.0,,118.0,61.0,35.0,1.0,2.0,6.0,,18.0,198.0,24.0,6.0,,7.0,163.0,112.0,0.0,425.0,27.0,6.0,310.0,7.0,21.0,3.0,115.0,34.0,8.0,10.0,94.0,802.0,,6.0,2.0,1.0,67.0,9.0,,5.5253,3.0,6.0,18.0,1.0,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,4.0,,,,,,
113688,Oumar Niasse,Forward,Everton,11,Senegal,2018-19,154.0,,0.4716,0.0,7.0,7.0,,2.4513,12.0,13.0,,65.0,18.0,,7.0,12.0,68.0,5.0,189.0,,10.0,,4.0,6.0,,116.0,1.0,1.0,,5.0,998.0,5.0,1.0,75.0,89.0,1.0,20.0,48.0,118.0,48.0,1.0,16.7944,6.0,7.0,13.0,3.0,79.0,54.0,18.0,,243.0,7.0,,53.0,36.0,18.0,1.0,,9.0,,20.0,99.0,12.0,5.0,,3.0,127.0,41.0,0.0,185.0,6.0,19.0,205.0,3.0,21.0,,47.0,11.0,2.0,3.0,35.0,456.0,,10.0,4.0,,22.0,5.0,,3.4413,0.0,3.0,4.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
212319,Richarlison,Forward,Everton,11,Brazil,2018-19,331.0,3.0,1.7157,1.0,26.0,29.0,,9.4894,49.0,57.0,4.0,228.0,35.0,1.0,44.0,32.0,250.0,44.0,793.0,13.0,17.0,,6.0,3.0,,225.0,4.0,5.0,3.0,11.0,2678.0,11.0,6.0,155.0,226.0,5.0,74.0,156.0,521.0,154.0,1.0,35.2605,20.0,39.0,34.0,20.0,176.0,194.0,73.0,,557.0,28.0,,225.0,162.0,35.0,5.0,7.0,15.0,4.0,42.0,395.0,29.0,44.0,,20.0,332.0,70.0,1.0,786.0,28.0,32.0,557.0,34.0,38.0,2.0,178.0,32.0,16.0,22.0,196.0,1496.0,3.0,16.0,6.0,11.0,151.0,16.0,1.0,9.7039,5.0,22.0,43.0,2.0,,,,,1.0,,1.0,1.0,2.0,0.0586,2.0,,,,,,,,,,,,,,,,,,2.0,,,,,,
108438,Sandro Ramírez,Forward,Everton,11,Spain,2018-19,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20467,Theo Walcott,Forward,Everton,11,England,2018-19,134.0,12.0,2.3095,0.0,9.0,21.0,,5.693,27.0,34.0,1.0,142.0,37.0,2.0,25.0,24.0,158.0,41.0,576.0,5.0,19.0,,2.0,13.0,2.0,62.0,2.0,2.0,12.0,14.0,2122.0,14.0,1.0,46.0,98.0,4.0,43.0,82.0,412.0,116.0,2.0,32.2805,19.0,6.0,33.0,7.0,88.0,86.0,26.0,,232.0,16.0,,169.0,112.0,37.0,2.0,4.0,10.0,1.0,28.0,316.0,29.0,41.0,,7.0,170.0,16.0,0.0,572.0,13.0,21.0,350.0,17.0,31.0,1.0,177.0,10.0,22.0,6.0,144.0,984.0,3.0,16.0,2.0,8.0,114.0,5.0,,5.6532,1.0,16.0,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197030,Aboubakar Kamara,Forward,Fulham,54,Mauritania,2018-19,60.0,1.0,0.4172,0.0,,10.0,,4.2322,8.0,21.0,,55.0,13.0,,5.0,5.0,61.0,17.0,226.0,3.0,7.0,,,8.0,,27.0,,2.0,1.0,5.0,690.0,5.0,,15.0,36.0,4.0,21.0,24.0,158.0,37.0,1.0,14.3723,10.0,5.0,17.0,,45.0,62.0,4.0,,96.0,6.0,,33.0,28.0,13.0,2.0,3.0,4.0,,8.0,131.0,13.0,17.0,,,69.0,12.0,0.0,224.0,11.0,8.0,130.0,4.0,12.0,,75.0,24.0,1.0,7.0,56.0,379.0,4.0,2.0,,3.0,35.0,8.0,1.0,3.6906,2.0,6.0,10.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,2.0,1.0,,
128389,Aleksandar Mitrovic,Forward,Fulham,54,Serbia,2018-19,425.0,1.0,1.8734,0.0,26.0,48.0,,12.9905,19.0,105.0,4.0,277.0,37.0,3.0,82.0,37.0,287.0,5.0,1026.0,11.0,34.0,,8.0,,,485.0,5.0,12.0,1.0,25.0,3281.0,25.0,18.0,245.0,337.0,8.0,26.0,97.0,725.0,167.0,5.0,69.4284,28.0,53.0,78.0,18.0,180.0,265.0,59.0,,762.0,14.0,,212.0,83.0,37.0,12.0,5.0,10.0,,21.0,479.0,70.0,5.0,,18.0,277.0,240.0,0.0,932.0,57.0,22.0,531.0,9.0,24.0,8.0,210.0,61.0,6.0,14.0,339.0,1684.0,5.0,2.0,8.0,1.0,261.0,10.0,3.0,14.1822,7.0,10.0,54.0,,,,,1.0,,,2.0,2.0,5.0,0.1494,1.0,,,,,,,,,,,,,,,,,1.0,6.0,,,1.0,1.0,,
54421,Floyd Ayité,Forward,Fulham,54,Togo,2018-19,37.0,1.0,0.4163,0.0,2.0,1.0,,0.1247,4.0,5.0,,36.0,16.0,,2.0,3.0,40.0,3.0,192.0,1.0,4.0,,1.0,13.0,2.0,13.0,,,2.0,,468.0,,1.0,7.0,27.0,1.0,14.0,21.0,146.0,15.0,1.0,11.8251,9.0,3.0,13.0,1.0,30.0,34.0,7.0,,64.0,7.0,,42.0,37.0,16.0,,,,1.0,7.0,104.0,12.0,4.0,,1.0,51.0,6.0,0.0,191.0,4.0,4.0,87.0,4.0,10.0,1.0,60.0,6.0,7.0,6.0,56.0,303.0,2.0,2.0,1.0,2.0,50.0,3.0,,0.3812,0.0,4.0,13.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,
108093,Luciano Vietto,Forward,Fulham,54,Argentina,2018-19,70.0,8.0,1.8107,0.0,7.0,8.0,,2.2456,14.0,17.0,1.0,71.0,20.0,4.0,13.0,10.0,82.0,11.0,386.0,1.0,,,,10.0,,12.0,,3.0,8.0,4.0,985.0,4.0,,7.0,53.0,3.0,24.0,48.0,300.0,44.0,1.0,21.8779,18.0,5.0,21.0,7.0,63.0,124.0,19.0,,123.0,9.0,,90.0,60.0,20.0,3.0,,4.0,,12.0,223.0,18.0,11.0,,7.0,111.0,5.0,0.0,383.0,9.0,7.0,160.0,10.0,16.0,,86.0,13.0,6.0,4.0,86.0,592.0,4.0,7.0,,1.0,89.0,8.0,1.0,2.9198,1.0,11.0,10.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,
19520,Ryan Babel,Forward,Fulham,54,Netherlands,2018-19,71.0,4.0,1.5834,0.0,10.0,9.0,,4.9228,8.0,17.0,3.0,69.0,16.0,3.0,5.0,15.0,80.0,21.0,469.0,5.0,9.0,,5.0,1.0,15.0,34.0,,2.0,11.0,2.0,1260.0,2.0,2.0,19.0,66.0,3.0,29.0,51.0,378.0,36.0,3.0,24.4865,20.0,10.0,26.0,5.0,52.0,140.0,16.0,,137.0,12.0,,104.0,48.0,16.0,2.0,4.0,4.0,1.0,7.0,270.0,23.0,27.0,,5.0,103.0,15.0,0.0,458.0,8.0,7.0,185.0,4.0,27.0,,80.0,14.0,6.0,11.0,145.0,725.0,3.0,10.0,5.0,5.0,130.0,7.0,3.0,5.7191,3.0,11.0,18.0,1.0,,,,4.0,,,,,2.0,,,,,,,,,,,,,,,,,6.0,5.0,,,,,,,,
233497,Adama Diakhaby,Forward,Huddersfield,38,France,2018-19,60.0,2.0,0.3546,0.0,2.0,3.0,,0.5899,6.0,5.0,1.0,34.0,12.0,,5.0,6.0,35.0,11.0,147.0,,2.0,,2.0,6.0,1.0,21.0,,1.0,2.0,2.0,553.0,2.0,1.0,15.0,34.0,3.0,14.0,28.0,111.0,21.0,1.0,12.5725,5.0,1.0,16.0,,45.0,13.0,9.0,,94.0,7.0,,28.0,24.0,12.0,1.0,,3.0,,9.0,73.0,13.0,12.0,,,73.0,6.0,0.0,143.0,2.0,6.0,102.0,3.0,13.0,,55.0,7.0,1.0,1.0,51.0,273.0,,5.0,2.0,,41.0,6.0,,0.6485,1.0,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,
87428,Elias Kachunga,Forward,Huddersfield,38,DR Congo,2018-19,103.0,5.0,0.4614,0.0,5.0,3.0,,0.6986,22.0,9.0,,75.0,20.0,,12.0,13.0,85.0,10.0,296.0,,9.0,,1.0,7.0,,53.0,1.0,,5.0,3.0,1181.0,3.0,3.0,30.0,76.0,2.0,32.0,53.0,207.0,25.0,1.0,24.1276,5.0,9.0,30.0,4.0,73.0,76.0,21.0,,179.0,15.0,,93.0,43.0,20.0,,,13.0,,17.0,149.0,28.0,10.0,,4.0,126.0,23.0,0.0,291.0,6.0,7.0,158.0,9.0,10.0,1.0,51.0,24.0,4.0,4.0,76.0,500.0,4.0,6.0,1.0,6.0,67.0,15.0,1.0,0.8768,2.0,10.0,19.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,
204454,Isaac Mbenza,Forward,Huddersfield,38,Belgium,2018-19,40.0,5.0,0.6539,0.0,7.0,5.0,,1.0497,10.0,9.0,1.0,51.0,22.0,1.0,3.0,10.0,57.0,23.0,232.0,1.0,5.0,,4.0,12.0,5.0,12.0,,2.0,6.0,2.0,982.0,2.0,,10.0,22.0,3.0,19.0,20.0,166.0,15.0,2.0,22.1537,6.0,4.0,25.0,3.0,30.0,66.0,5.0,,62.0,4.0,,68.0,52.0,22.0,2.0,1.0,1.0,,10.0,110.0,22.0,28.0,,3.0,50.0,2.0,0.0,231.0,4.0,8.0,132.0,9.0,5.0,,38.0,8.0,5.0,9.0,60.0,382.0,2.0,7.0,4.0,4.0,71.0,4.0,,1.0247,1.0,6.0,14.0,3.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,1.0,4.0,,,,,,,,
180294,Karlan Grant,Forward,Huddersfield,38,England,2018-19,96.0,,0.2596,0.0,2.0,12.0,,4.0264,5.0,19.0,,58.0,13.0,,10.0,9.0,63.0,9.0,212.0,4.0,4.0,,,4.0,,59.0,1.0,2.0,,6.0,874.0,6.0,,49.0,35.0,4.0,19.0,25.0,145.0,38.0,3.0,17.28,8.0,1.0,23.0,2.0,47.0,52.0,8.0,,131.0,8.0,,54.0,38.0,13.0,2.0,1.0,3.0,2.0,14.0,106.0,19.0,9.0,,2.0,72.0,10.0,0.0,194.0,7.0,7.0,142.0,2.0,12.0,,43.0,8.0,2.0,4.0,63.0,364.0,1.0,1.0,,4.0,43.0,2.0,1.0,3.5973,0.0,5.0,15.0,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,
147303,Laurent Depoitre,Forward,Huddersfield,38,Belgium,2018-19,147.0,,0.3617,0.0,9.0,6.0,,1.2651,6.0,21.0,,111.0,23.0,1.0,12.0,10.0,111.0,4.0,274.0,,7.0,,2.0,13.0,,172.0,,,,6.0,1062.0,6.0,4.0,91.0,101.0,2.0,16.0,20.0,160.0,66.0,1.0,21.6133,8.0,8.0,23.0,7.0,56.0,59.0,9.0,,248.0,9.0,,81.0,30.0,23.0,,,2.0,,8.0,119.0,21.0,4.0,,7.0,76.0,81.0,0.0,264.0,15.0,4.0,195.0,4.0,6.0,,58.0,19.0,2.0,3.0,76.0,467.0,,4.0,2.0,,44.0,5.0,2.0,2.541,1.0,,13.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
51344,Rajiv van La Parra,Forward,Huddersfield,38,Netherlands,2018-19,46.0,,0.2157,0.0,1.0,,,,9.0,4.0,1.0,14.0,5.0,,3.0,5.0,15.0,6.0,105.0,,,,,,,8.0,1.0,,,,407.0,,,7.0,31.0,1.0,4.0,30.0,84.0,9.0,,3.8809,4.0,1.0,6.0,1.0,39.0,43.0,14.0,,77.0,,,13.0,33.0,5.0,,,3.0,,10.0,58.0,5.0,6.0,,1.0,69.0,1.0,0.0,103.0,4.0,3.0,66.0,6.0,7.0,,13.0,4.0,4.0,6.0,36.0,211.0,4.0,2.0,,,32.0,2.0,1.0,0.2066,0.0,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169141,Steve Mounié,Forward,Huddersfield,38,Benin,2018-19,214.0,,1.286,1.0,11.0,23.0,,4.2375,9.0,50.0,,190.0,31.0,3.0,32.0,19.0,197.0,9.0,557.0,2.0,15.0,,1.0,12.0,,347.0,2.0,4.0,,17.0,1776.0,17.0,8.0,135.0,247.0,5.0,25.0,35.0,356.0,118.0,4.0,25.4154,15.0,15.0,36.0,10.0,79.0,141.0,15.0,,461.0,9.0,,148.0,56.0,31.0,4.0,,3.0,1.0,7.0,231.0,31.0,9.0,,10.0,114.0,212.0,1.0,528.0,27.0,13.0,315.0,6.0,13.0,1.0,115.0,32.0,5.0,4.0,153.0,855.0,1.0,10.0,1.0,2.0,129.0,7.0,3.0,5.8491,1.0,7.0,33.0,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
172632,Demarai Gray,Forward,Leicester,13,Jamaica,2018-19,126.0,3.0,1.8153,0.0,13.0,19.0,,5.1118,25.0,34.0,8.0,123.0,34.0,1.0,21.0,23.0,147.0,40.0,657.0,4.0,3.0,,6.0,11.0,9.0,46.0,,5.0,4.0,10.0,1996.0,10.0,3.0,35.0,93.0,3.0,56.0,82.0,491.0,87.0,4.0,22.5208,16.0,13.0,29.0,7.0,91.0,171.0,15.0,,219.0,19.0,,147.0,99.0,34.0,5.0,3.0,13.0,1.0,31.0,348.0,26.0,48.0,,7.0,173.0,11.0,0.0,651.0,15.0,21.0,337.0,12.0,42.0,,147.0,14.0,9.0,19.0,192.0,1066.0,4.0,18.0,6.0,13.0,166.0,8.0,1.0,4.5096,2.0,24.0,37.0,,,,,4.0,,,1.0,1.0,1.0,0.0535,,,,,,,,,,,,,,,,1.0,8.0,,,,,,,,
