playerId,playerName,position,team_name,team_id,nationality,season,duelsLost,blockedShots,shotsOnTargetIncGoals,expectedGoalsOnTarget,totalTackles,throughBalls,gamesPlayed,totalPasses,goals,offsides,awayGoals,oboxBlocked,substituteOn,iboxTarget,shotsOnTargetInBox,aerialDuelsLost,goalsConcededOutsideBox,groundDuelsWon,penaltyGoalsConceded,expectedGoalsOnTargetConceded,keyPassesAttemptAssists,successfulLaunches,shotsBlockedInBox,totalFoulsWon,winningGoal,recoveries,appearances,rightFootGoals,leftFootGoals,unsuccessfulDribbles,unsuccessfulCrossesAndCorners,timesTackled,freekickTotal,openPlayPasses,shotsOffTargetIncWoodwork,totalLossesOfPossession,tacklesWon,attemptsFromSetPieces,leftsidePasses,totalFoulsConceded,successfulLongPasses,backwardPasses,touches,throwInsToOwnPlayer,hitWoodwork,successfulPassesOwnHalf,handballsConceded,unsuccessfulLongPasses,unsuccessfulPassesOwnHalf,secondGoalAssists,expectedAssists,totalRedCards,expectedGoalsFreekick,overruns,totalShots,unsuccessfulShortPasses,goalAssists,successfulLayoffs,starts,totalUnsuccessfulPassesExclCrossesAndCorners,unsuccessfulCrossesOpenPlay,cornersTakenInclShortCorners,aerialDuels,cleanSheets,shotsOnTargetOutsideBox,timePlayed,unsuccessfulLayoffs,duelsWon,putthroughBlockedDistribution,successfulShortPasses,totalTouchesInOppositionBox,totalClearances,goalsConceded,groundDuelsLost,rightsidePasses,duels,putthroughBlockedDistributionWon,homeGoals,forwardPasses,oboxTarget,tacklesLost,successfulPassesOppositionHalf,goalsConcededInsideBox,headedGoals,iboxBlocked,groundDuels,aerialDuelsWon,straightRedCards,cornersWon,successfulDribbles,blocks,interceptions,substituteOff,shotsBlockedOutsideBox,unsuccessfulLaunches,foulAttemptedTackle,expectedGoals,yellowCards,successfulCrossesOpenPlay,foulWonPenalty,successfulCrossesAndCorners,penaltiesConceded,throwInsToOppositionPlayer,unsuccessfulCornersIntoBox,lastPlayerTackle,clearancesOffTheLine,redCards2ndYellow,catches,savesMade,savesMadeFromOutsideBox,goalKicks,gkSuccessfulDistribution,gkUnsuccessfulDistribution,savesMadeParried,savesMadeFromInsideBox,ownGoalScored,successfulCornersIntoBox,penaltiesTaken,penaltyGoals,penaltiesSaved,savesMadeCaught,penaltiesFaced,savesFromPenalty,punches,goalkeeperSmother,drops,crossesNotClaimed,otherGoals,setPiecesGoals
155511,Adam Armstrong,Forward,Newcastle,4,England,2013-14,1.0,,,,,,4.0,12.0,,,,,4.0,,,1.0,,2.0,1.0,0.9951,1.0,,,2.0,0.0,1.0,4.0,,,,1.0,,,12.0,1.0,2.0,,,4.0,,,2.0,19.0,,,3.0,,,,,0.0295,0.0,,,1.0,1.0,,,,1.0,1.0,,3.0,,,30.0,,4.0,,11.0,1.0,,1.0,,3.0,5.0,,,3.0,,,8.0,1.0,,,2.0,2.0,0.0,,,,1.0,,,,,0.0292,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59304,Haris Vuckic,Forward,Newcastle,4,Slovenia,2013-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38419,Loïc Rémy,Forward,Newcastle,4,France,2013-14,157.0,25.0,32.0,12.586,10.0,9.0,26.0,584.0,14.0,32.0,6.0,10.0,2.0,10.0,10.0,57.0,1.0,62.0,3.0,30.0425,28.0,,15.0,27.0,5.0,86.0,26.0,8.0,3.0,31.0,28.0,67.0,4.0,565.0,33.0,269.0,8.0,4.0,125.0,25.0,15.0,184.0,937.0,2.0,3.0,145.0,1.0,5.0,19.0,,1.9157,1.0,0.2867,5.0,65.0,108.0,3.0,77.0,24.0,113.0,26.0,3.0,96.0,4.0,8.0,2103.0,8.0,101.0,14.0,456.0,113.0,7.0,28.0,100.0,164.0,258.0,5.0,8.0,111.0,8.0,2.0,336.0,27.0,3.0,15.0,162.0,39.0,1.0,20.0,29.0,,4.0,7.0,10.0,1.0,4.0,11.5983,2.0,9.0,1.0,10.0,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,
53041,Luuk de Jong,Forward,Newcastle,4,Netherlands,2013-14,78.0,5.0,7.0,1.0054,10.0,1.0,12.0,248.0,,,,2.0,4.0,3.0,3.0,47.0,3.0,27.0,1.0,13.4212,12.0,,3.0,14.0,0.0,26.0,12.0,,,7.0,1.0,26.0,,236.0,5.0,112.0,8.0,,47.0,4.0,1.0,65.0,381.0,1.0,,53.0,,,8.0,,1.1575,0.0,,2.0,12.0,63.0,1.0,27.0,8.0,63.0,1.0,,80.0,,4.0,671.0,5.0,60.0,14.0,184.0,42.0,7.0,15.0,31.0,70.0,138.0,11.0,,66.0,4.0,2.0,132.0,12.0,,3.0,58.0,33.0,0.0,2.0,4.0,1.0,8.0,7.0,2.0,1.0,1.0,1.6288,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42758,Papiss Demba Cissé,Forward,Newcastle,4,Senegal,2013-14,105.0,8.0,21.0,7.5825,18.0,6.0,24.0,448.0,2.0,19.0,0.0,1.0,9.0,18.0,18.0,43.0,8.0,36.0,,27.7607,15.0,,7.0,10.0,1.0,45.0,24.0,1.0,,12.0,7.0,52.0,,427.0,20.0,201.0,15.0,,85.0,12.0,7.0,165.0,694.0,5.0,1.0,110.0,1.0,5.0,14.0,,0.5973,0.0,,1.0,41.0,87.0,2.0,90.0,15.0,92.0,7.0,,77.0,2.0,1.0,1383.0,14.0,70.0,13.0,349.0,85.0,12.0,29.0,62.0,121.0,175.0,6.0,2.0,77.0,1.0,3.0,248.0,21.0,1.0,7.0,98.0,34.0,0.0,14.0,9.0,,9.0,6.0,1.0,,3.0,7.9014,0.0,2.0,,2.0,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,
97612,Sammy Ameobi,Forward,Newcastle,4,England,2013-14,43.0,1.0,,,10.0,1.0,10.0,137.0,,,,,6.0,,,12.0,,27.0,2.0,9.5628,5.0,,1.0,5.0,0.0,22.0,10.0,,,8.0,16.0,18.0,,135.0,4.0,74.0,6.0,,24.0,5.0,2.0,22.0,252.0,2.0,1.0,28.0,,2.0,4.0,,0.3999,0.0,,4.0,4.0,31.0,,8.0,4.0,33.0,16.0,1.0,20.0,,,372.0,1.0,35.0,14.0,102.0,10.0,6.0,8.0,31.0,41.0,78.0,9.0,,50.0,,4.0,76.0,8.0,,1.0,58.0,8.0,0.0,5.0,13.0,1.0,15.0,3.0,,1.0,3.0,0.2438,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6240,Shola Ameobi,Forward,Newcastle,4,Nigeria,2013-14,158.0,7.0,15.0,3.2855,13.0,12.0,26.0,459.0,2.0,9.0,0.0,,12.0,6.0,6.0,89.0,2.0,53.0,2.0,11.9204,26.0,,7.0,31.0,1.0,36.0,26.0,,1.0,15.0,12.0,45.0,,453.0,14.0,232.0,9.0,,110.0,30.0,7.0,107.0,706.0,2.0,,87.0,,1.0,10.0,,1.8982,1.0,,5.0,29.0,130.0,,44.0,14.0,131.0,12.0,,178.0,2.0,7.0,1284.0,11.0,142.0,12.0,321.0,77.0,12.0,13.0,69.0,107.0,300.0,9.0,2.0,135.0,7.0,4.0,243.0,11.0,1.0,7.0,122.0,89.0,0.0,11.0,11.0,3.0,4.0,7.0,,,7.0,2.4479,1.0,2.0,1.0,2.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
28221,Gary Hooper,Forward,Norwich,45,England,2013-14,94.0,8.0,21.0,7.2433,10.0,1.0,32.0,554.0,6.0,5.0,1.0,2.0,10.0,8.0,8.0,26.0,7.0,26.0,1.0,34.5807,35.0,,6.0,12.0,2.0,38.0,32.0,6.0,,9.0,10.0,49.0,,530.0,13.0,184.0,5.0,,134.0,17.0,16.0,217.0,759.0,,2.0,110.0,3.0,1.0,16.0,,1.3794,0.0,,,34.0,81.0,2.0,98.0,22.0,82.0,10.0,,32.0,2.0,7.0,2018.0,5.0,32.0,22.0,456.0,88.0,5.0,37.0,68.0,142.0,126.0,5.0,5.0,61.0,7.0,5.0,365.0,30.0,,6.0,94.0,6.0,0.0,16.0,4.0,,7.0,12.0,2.0,,2.0,5.8632,0.0,3.0,1.0,3.0,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,
114242,Jamar Loza,Forward,Norwich,45,Jamaica,2013-14,1.0,,1.0,0.1841,,,1.0,13.0,,,,,1.0,1.0,1.0,,,2.0,,1.4998,,,,1.0,0.0,,1.0,,,1.0,,1.0,,13.0,,4.0,,,1.0,,,6.0,19.0,,,3.0,,,,,0.013,0.0,,,1.0,1.0,,1.0,,1.0,,,,,,32.0,,2.0,,12.0,3.0,,1.0,1.0,2.0,3.0,,,4.0,,,9.0,1.0,,,3.0,,0.0,,1.0,,,,,,,0.0369,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4739,Johan Elmander,Forward,Norwich,45,Sweden,2013-14,179.0,6.0,5.0,0.9438,39.0,5.0,29.0,474.0,1.0,14.0,1.0,2.0,13.0,4.0,4.0,108.0,5.0,58.0,,26.621,21.0,,4.0,17.0,0.0,26.0,29.0,1.0,,4.0,11.0,34.0,,467.0,14.0,222.0,32.0,,114.0,25.0,10.0,136.0,698.0,1.0,1.0,73.0,1.0,7.0,23.0,1.0,1.826,0.0,,1.0,19.0,142.0,4.0,47.0,16.0,149.0,11.0,,159.0,,,1487.0,5.0,109.0,29.0,315.0,56.0,8.0,25.0,71.0,113.0,288.0,17.0,0.0,111.0,,7.0,253.0,20.0,,4.0,129.0,51.0,0.0,11.0,7.0,,16.0,14.0,2.0,5.0,11.0,2.9173,3.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19791,Luciano Becchio,Forward,Norwich,45,Argentina,2013-14,14.0,,,,,1.0,5.0,20.0,,,,,5.0,,,8.0,,2.0,,0.7511,1.0,,,2.0,0.0,1.0,5.0,,,,,3.0,,20.0,1.0,10.0,,,4.0,3.0,,6.0,32.0,,,2.0,1.0,,,,0.0213,0.0,,,1.0,7.0,,1.0,,7.0,,,11.0,,,54.0,,5.0,1.0,13.0,2.0,3.0,,6.0,4.0,19.0,1.0,,6.0,,,11.0,,,,8.0,3.0,0.0,,1.0,,1.0,,,,,0.0454,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83283,Nathan Redmond,Forward,Norwich,45,England,2013-14,152.0,16.0,25.0,5.4278,54.0,3.0,34.0,692.0,1.0,4.0,0.0,14.0,11.0,9.0,9.0,11.0,7.0,148.0,4.0,38.4689,32.0,1.0,2.0,37.0,1.0,102.0,34.0,1.0,,54.0,112.0,98.0,5.0,665.0,25.0,415.0,40.0,5.0,86.0,15.0,33.0,190.0,1297.0,9.0,,157.0,,35.0,24.0,,3.3967,0.0,0.3232,10.0,50.0,117.0,3.0,51.0,23.0,152.0,86.0,39.0,12.0,5.0,15.0,2158.0,3.0,149.0,43.0,507.0,63.0,10.0,38.0,141.0,239.0,301.0,22.0,1.0,177.0,15.0,14.0,422.0,31.0,,2.0,289.0,1.0,0.0,29.0,57.0,,32.0,11.0,14.0,14.0,1.0,2.6994,2.0,20.0,,39.0,,,20.0,,,,,,,,,,,,,16.0,,,,,,,,,,,,
50165,Ricky van Wolfswinkel,Forward,Norwich,45,Netherlands,2013-14,147.0,13.0,9.0,3.4348,20.0,,25.0,271.0,1.0,7.0,0.0,4.0,9.0,6.0,6.0,77.0,6.0,34.0,3.0,19.767,11.0,1.0,9.0,16.0,0.0,24.0,25.0,,,6.0,10.0,26.0,,265.0,10.0,128.0,15.0,,64.0,38.0,8.0,94.0,463.0,1.0,,53.0,,1.0,14.0,,1.5967,0.0,,1.0,19.0,55.0,1.0,30.0,16.0,56.0,10.0,,92.0,1.0,2.0,1394.0,,49.0,19.0,207.0,57.0,14.0,19.0,70.0,65.0,196.0,11.0,1.0,48.0,2.0,5.0,163.0,13.0,1.0,9.0,104.0,15.0,0.0,13.0,,1.0,6.0,11.0,4.0,2.0,12.0,4.0509,1.0,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1409,Aaron Wilbraham,Forward,C Palace,31,England,2013-14,12.0,,2.0,,,,4.0,36.0,,3.0,,,3.0,,,4.0,,2.0,1.0,,1.0,,,1.0,0.0,4.0,4.0,,,1.0,,5.0,,36.0,1.0,20.0,,,8.0,3.0,1.0,12.0,54.0,,,9.0,,1.0,,,,0.0,,,3.0,12.0,,2.0,1.0,13.0,,,11.0,,,81.0,,9.0,1.0,22.0,4.0,3.0,1.0,8.0,6.0,21.0,1.0,,10.0,,,14.0,1.0,,,10.0,7.0,0.0,1.0,2.0,,,1.0,,1.0,1.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18804,Cameron Jerome,Forward,C Palace,31,England,2013-14,202.0,9.0,16.0,,19.0,1.0,29.0,463.0,2.0,26.0,1.0,,9.0,,,115.0,3.0,49.0,1.0,,26.0,,,19.0,2.0,44.0,29.0,1.0,,26.0,10.0,50.0,,450.0,16.0,282.0,15.0,,100.0,40.0,9.0,110.0,743.0,2.0,2.0,64.0,3.0,9.0,19.0,,,0.0,,10.0,32.0,163.0,1.0,56.0,20.0,172.0,10.0,,193.0,3.0,,1759.0,17.0,127.0,25.0,282.0,86.0,26.0,18.0,87.0,144.0,329.0,14.0,1.0,109.0,,4.0,231.0,15.0,1.0,,136.0,78.0,0.0,24.0,14.0,3.0,9.0,15.0,,2.0,5.0,,4.0,4.0,1.0,4.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
104547,Dwight Gayle,Forward,C Palace,31,England,2013-14,70.0,8.0,9.0,,10.0,,23.0,208.0,7.0,2.0,4.0,,15.0,,,33.0,3.0,27.0,3.0,,7.0,1.0,,16.0,2.0,26.0,23.0,4.0,2.0,8.0,9.0,23.0,,201.0,11.0,121.0,8.0,2.0,41.0,10.0,6.0,56.0,342.0,,,50.0,1.0,6.0,14.0,,,0.0,,1.0,20.0,57.0,,24.0,8.0,63.0,9.0,,41.0,,,882.0,3.0,35.0,13.0,139.0,36.0,3.0,17.0,37.0,54.0,105.0,5.0,3.0,57.0,,2.0,96.0,14.0,1.0,,64.0,8.0,0.0,8.0,2.0,,3.0,5.0,,2.0,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,1.0
20529,Glenn Murray,Forward,C Palace,31,England,2013-14,68.0,6.0,3.0,,8.0,1.0,14.0,142.0,1.0,6.0,1.0,,11.0,,,30.0,2.0,20.0,1.0,,4.0,,,11.0,0.0,12.0,14.0,1.0,,9.0,,20.0,,139.0,4.0,99.0,7.0,,31.0,15.0,,28.0,242.0,,1.0,14.0,1.0,,4.0,,,0.0,,1.0,7.0,58.0,1.0,30.0,3.0,58.0,,,51.0,,,394.0,5.0,41.0,13.0,84.0,23.0,6.0,5.0,38.0,38.0,109.0,6.0,0.0,45.0,,1.0,70.0,3.0,,,58.0,21.0,0.0,4.0,3.0,,4.0,2.0,,,2.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,
15675,Marouane Chamakh,Forward,C Palace,31,Morocco,2013-14,361.0,,10.0,,53.0,4.0,32.0,939.0,5.0,12.0,2.0,,5.0,,,205.0,3.0,127.0,5.0,,32.0,,,55.0,1.0,123.0,32.0,3.0,1.0,32.0,6.0,88.0,,926.0,7.0,429.0,42.0,,219.0,51.0,8.0,234.0,1379.0,,,199.0,4.0,4.0,41.0,,,0.0,,6.0,17.0,267.0,2.0,137.0,27.0,271.0,6.0,,367.0,1.0,,2308.0,20.0,289.0,40.0,660.0,77.0,46.0,38.0,156.0,234.0,650.0,29.0,3.0,252.0,,11.0,471.0,35.0,1.0,,283.0,162.0,0.0,9.0,25.0,1.0,22.0,19.0,,2.0,12.0,,9.0,2.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,
17955,Stephen Dobbie,Forward,C Palace,31,Scotland,2013-14,10.0,,,,2.0,,1.0,30.0,,,,,,,,1.0,,3.0,1.0,,,,,,0.0,3.0,1.0,,,3.0,2.0,4.0,,27.0,,14.0,2.0,,8.0,,3.0,8.0,42.0,,,8.0,,2.0,2.0,,,0.0,,,,5.0,,2.0,1.0,7.0,1.0,1.0,1.0,,,66.0,,3.0,1.0,20.0,2.0,,1.0,9.0,5.0,13.0,1.0,,9.0,,,15.0,1.0,,,12.0,,0.0,,1.0,,,1.0,,1.0,,,0.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
55452,Yannick Bolasie,Forward,C Palace,31,DR Congo,2013-14,206.0,8.0,14.0,,48.0,3.0,29.0,452.0,,7.0,,,6.0,,,26.0,4.0,145.0,1.0,,21.0,4.0,,26.0,0.0,132.0,29.0,,,89.0,116.0,138.0,,447.0,26.0,465.0,41.0,,89.0,29.0,10.0,84.0,1130.0,2.0,2.0,88.0,1.0,19.0,24.0,,,1.0,,39.0,40.0,103.0,4.0,35.0,23.0,122.0,94.0,27.0,55.0,2.0,,2038.0,2.0,174.0,44.0,320.0,96.0,30.0,24.0,180.0,123.0,380.0,21.0,,156.0,,7.0,264.0,20.0,,,325.0,29.0,1.0,27.0,74.0,5.0,20.0,14.0,,14.0,11.0,,1.0,17.0,,22.0,,2.0,20.0,,,,,,,,,,,,,5.0,,,,,,,,,,,,
49596,Emmanuel Mayuka,Forward,Southampton,20,Zambia,2013-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44683,Jay Rodriguez,Forward,Southampton,20,England,2013-14,230.0,27.0,32.0,12.1994,47.0,5.0,33.0,730.0,15.0,27.0,9.0,13.0,3.0,14.0,14.0,63.0,6.0,119.0,3.0,34.8404,17.0,2.0,14.0,32.0,4.0,111.0,33.0,9.0,3.0,51.0,30.0,114.0,,721.0,42.0,416.0,39.0,,103.0,29.0,24.0,191.0,1327.0,6.0,4.0,139.0,1.0,16.0,28.0,,2.3111,0.0,,15.0,74.0,155.0,3.0,71.0,30.0,171.0,30.0,,102.0,4.0,3.0,2567.0,16.0,158.0,48.0,535.0,146.0,27.0,39.0,167.0,240.0,388.0,28.0,6.0,196.0,3.0,8.0,426.0,33.0,3.0,14.0,286.0,39.0,0.0,18.0,40.0,2.0,23.0,12.0,13.0,4.0,10.0,10.1937,2.0,6.0,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37979,Pablo Daniel Osvaldo,Forward,Southampton,20,Italy,2013-14,86.0,4.0,12.0,4.5933,9.0,4.0,13.0,227.0,3.0,15.0,0.0,1.0,4.0,7.0,7.0,31.0,2.0,25.0,1.0,11.6012,6.0,,3.0,7.0,1.0,32.0,13.0,1.0,1.0,12.0,3.0,41.0,,212.0,12.0,131.0,9.0,,48.0,16.0,3.0,70.0,371.0,2.0,,37.0,,2.0,7.0,,1.0825,0.0,,4.0,24.0,59.0,,28.0,9.0,61.0,3.0,3.0,42.0,3.0,2.0,855.0,11.0,36.0,8.0,163.0,49.0,7.0,10.0,55.0,60.0,122.0,,3.0,49.0,2.0,,133.0,8.0,1.0,3.0,80.0,11.0,0.0,9.0,10.0,,2.0,4.0,1.0,,5.0,2.8202,3.0,4.0,,4.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
11037,Rickie Lambert,Forward,Southampton,20,England,2013-14,195.0,22.0,41.0,13.5953,10.0,26.0,37.0,1112.0,13.0,28.0,5.0,16.0,6.0,16.0,16.0,94.0,8.0,34.0,2.0,35.7631,44.0,1.0,6.0,18.0,4.0,56.0,37.0,11.0,,10.0,37.0,71.0,21.0,1089.0,40.0,519.0,9.0,21.0,230.0,37.0,41.0,253.0,1533.0,10.0,5.0,191.0,1.0,36.0,33.0,,7.4429,0.0,1.2112,1.0,81.0,301.0,10.0,133.0,31.0,337.0,37.0,,163.0,7.0,12.0,2816.0,17.0,103.0,37.0,734.0,149.0,25.0,37.0,101.0,278.0,298.0,13.0,8.0,351.0,12.0,1.0,599.0,29.0,1.0,6.0,135.0,69.0,0.0,32.0,9.0,2.0,5.0,11.0,16.0,4.0,4.0,11.8163,2.0,15.0,,15.0,,1.0,,,,,,,,,,,,,,,3.0,3.0,,,,,,,,,1.0,2.0
153371,Sam Gallagher,Forward,Southampton,20,England,2013-14,50.0,2.0,4.0,1.3168,2.0,1.0,18.0,68.0,1.0,2.0,0.0,,15.0,3.0,3.0,26.0,2.0,9.0,1.0,6.1474,1.0,,2.0,5.0,0.0,9.0,18.0,1.0,,8.0,3.0,16.0,,60.0,3.0,59.0,1.0,,9.0,7.0,,14.0,129.0,,,6.0,,,,,0.0727,0.0,,,7.0,27.0,,4.0,3.0,27.0,3.0,,36.0,,,383.0,,19.0,5.0,41.0,20.0,3.0,5.0,24.0,20.0,69.0,4.0,1.0,25.0,,1.0,35.0,3.0,,2.0,33.0,10.0,0.0,4.0,2.0,,1.0,3.0,,,,2.8311,0.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
17500,Emmanuel Adebayor,Forward,Spurs,6,Togo,2013-14,208.0,11.0,23.0,10.3549,24.0,1.0,21.0,794.0,11.0,28.0,7.0,3.0,1.0,7.0,7.0,81.0,6.0,55.0,2.0,26.9821,30.0,,8.0,13.0,3.0,58.0,21.0,5.0,3.0,18.0,12.0,96.0,1.0,783.0,10.0,316.0,19.0,1.0,173.0,26.0,38.0,224.0,1142.0,9.0,,133.0,1.0,7.0,13.0,,1.7765,0.0,0.0889,4.0,33.0,128.0,4.0,92.0,20.0,135.0,12.0,,121.0,5.0,5.0,1808.0,15.0,95.0,23.0,621.0,108.0,17.0,27.0,127.0,262.0,303.0,8.0,4.0,135.0,5.0,5.0,531.0,21.0,2.0,8.0,182.0,40.0,0.0,12.0,20.0,2.0,4.0,4.0,3.0,1.0,6.0,8.1835,0.0,5.0,,5.0,,,,,,,,,,,,,,,,,2.0,1.0,,,,,,,,,1.0,
78830,Harry Kane,Forward,Spurs,6,England,2013-14,44.0,11.0,12.0,4.1761,5.0,1.0,10.0,160.0,3.0,5.0,1.0,6.0,4.0,8.0,8.0,23.0,2.0,21.0,,7.5507,7.0,,5.0,11.0,2.0,14.0,10.0,1.0,,5.0,9.0,14.0,,152.0,5.0,71.0,3.0,,33.0,3.0,6.0,32.0,266.0,1.0,,20.0,,4.0,2.0,,0.6204,0.0,,,17.0,33.0,,10.0,6.0,37.0,9.0,2.0,36.0,2.0,1.0,499.0,1.0,34.0,9.0,117.0,41.0,5.0,6.0,21.0,53.0,78.0,9.0,2.0,42.0,1.0,2.0,103.0,4.0,2.0,5.0,42.0,13.0,0.0,7.0,5.0,1.0,3.0,2.0,6.0,2.0,1.0,4.8798,0.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
17926,Roberto Soldado,Forward,Spurs,6,Spain,2013-14,133.0,8.0,16.0,7.4301,15.0,4.0,28.0,586.0,6.0,8.0,2.0,1.0,6.0,10.0,10.0,66.0,5.0,53.0,1.0,29.8086,24.0,,7.0,29.0,5.0,45.0,28.0,6.0,,11.0,21.0,38.0,1.0,568.0,34.0,236.0,11.0,1.0,109.0,24.0,7.0,195.0,832.0,5.0,1.0,105.0,1.0,7.0,26.0,1.0,2.788,0.0,0.0706,4.0,50.0,131.0,5.0,94.0,22.0,138.0,21.0,,81.0,5.0,,1931.0,16.0,68.0,28.0,441.0,123.0,7.0,27.0,67.0,149.0,201.0,9.0,4.0,133.0,,4.0,347.0,22.0,,7.0,120.0,15.0,0.0,22.0,10.0,,4.0,10.0,1.0,3.0,7.0,10.2351,6.0,4.0,,4.0,,,,,,,,,,,,,,,,,4.0,4.0,,,,,,,,,,
18804,Cameron Jerome,Forward,Stoke,110,England,2013-14,202.0,9.0,16.0,,19.0,1.0,29.0,463.0,2.0,26.0,1.0,,9.0,,,115.0,3.0,49.0,1.0,,26.0,,,19.0,2.0,44.0,29.0,1.0,,26.0,10.0,50.0,,450.0,16.0,282.0,15.0,,100.0,40.0,9.0,110.0,743.0,2.0,2.0,64.0,3.0,9.0,19.0,,,0.0,,10.0,32.0,163.0,1.0,56.0,20.0,172.0,10.0,,193.0,3.0,,1759.0,17.0,127.0,25.0,282.0,86.0,26.0,18.0,87.0,144.0,329.0,14.0,1.0,109.0,,4.0,231.0,15.0,1.0,,136.0,78.0,0.0,24.0,14.0,3.0,9.0,15.0,,2.0,5.0,,4.0,4.0,1.0,4.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
82970,John Guidetti,Forward,Stoke,110,Sweden,2013-14,4.0,1.0,,,,,6.0,16.0,,,,,6.0,,,2.0,,1.0,,2.6875,,,1.0,2.0,0.0,2.0,6.0,,,,,1.0,,16.0,,19.0,,,4.0,1.0,,2.0,32.0,,,1.0,,,,,0.0255,0.0,,1.0,,8.0,,1.0,,8.0,,,3.0,,,60.0,,2.0,,8.0,7.0,,,2.0,6.0,6.0,,,4.0,,,7.0,,,1.0,3.0,1.0,0.0,1.0,,,,1.0,,,,0.0826,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12813,Jonathan Walters,Forward,Stoke,110,Ireland,2013-14,195.0,6.0,17.0,6.7657,10.0,1.0,32.0,649.0,5.0,13.0,2.0,2.0,5.0,9.0,9.0,103.0,9.0,59.0,3.0,40.6739,21.0,7.0,4.0,43.0,1.0,108.0,32.0,4.0,1.0,20.0,42.0,52.0,,635.0,14.0,353.0,9.0,,183.0,38.0,7.0,159.0,1026.0,3.0,1.0,153.0,1.0,8.0,36.0,1.0,1.4781,1.0,,7.0,31.0,187.0,2.0,41.0,27.0,195.0,42.0,,196.0,4.0,3.0,2240.0,9.0,152.0,32.0,447.0,97.0,37.0,42.0,92.0,109.0,347.0,13.0,3.0,198.0,3.0,1.0,308.0,33.0,,4.0,151.0,93.0,1.0,12.0,14.0,8.0,10.0,11.0,2.0,13.0,6.0,6.8232,8.0,7.0,,7.0,,1.0,,,,,,,,,,,,,,,3.0,2.0,,,,,,,,,,
41464,Marko Arnautovic,Forward,Stoke,110,Austria,2013-14,164.0,20.0,17.0,4.4456,49.0,6.0,30.0,880.0,4.0,10.0,2.0,14.0,3.0,4.0,4.0,13.0,4.0,115.0,2.0,32.2876,41.0,2.0,6.0,27.0,2.0,144.0,30.0,3.0,1.0,50.0,74.0,94.0,8.0,871.0,35.0,404.0,42.0,8.0,177.0,29.0,54.0,191.0,1431.0,28.0,2.0,232.0,,13.0,31.0,,4.4731,0.0,0.5403,7.0,52.0,161.0,7.0,69.0,27.0,174.0,53.0,23.0,27.0,3.0,9.0,2253.0,5.0,129.0,52.0,652.0,66.0,4.0,26.0,151.0,290.0,293.0,22.0,2.0,222.0,9.0,7.0,507.0,22.0,,6.0,266.0,14.0,0.0,21.0,40.0,1.0,20.0,13.0,14.0,1.0,7.0,4.9326,3.0,20.0,,33.0,,1.0,14.0,,,,,,,,,,,,,9.0,1.0,1.0,,,,,,,,,,1.0
