season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyMiss,penaltySave,penaltyWon,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest
2015-16,6768309,33,8,Chelsea,Away,25233,41135,Branislav Ivanović,branislav-ivanovic,D,False,,,1.0,15.0,36.0,51.0,1.0,2.0,13.0,,,,,,,,2.0,6.0,,1.0,1.0,,,,,2.0,,,90.0,,,,,,,,,6.9,,,,,5.0,1.0,,,6.0,,21.0,40.0,61.0,0,2.0,72.0,,1.0,1.0
2015-16,6768309,33,8,Chelsea,Away,239632,,Rahman Baba,rahman-baba,D,False,,,4.0,23.0,24.0,47.0,2.0,1.0,12.0,,,,,,,,3.0,8.0,,,1.0,,,,,1.0,,,90.0,,,,,,,,,7.1,,,,,3.0,2.0,6.0,,7.0,,35.0,29.0,58.0,0,4.0,86.0,,1.0,2.0
2015-16,6768309,33,8,Chelsea,Away,330485,163793,Matt Miazga,matt-miazga,D,False,,,1.0,3.0,28.0,31.0,1.0,2.0,3.0,,,,,,,,2.0,2.0,1.0,1.0,1.0,,,,,1.0,,,45.0,,,,,,,,,5.8,,,,,2.0,,,,4.0,1.0,6.0,30.0,36.0,0,,41.0,,1.0,
2015-16,6768309,33,8,Chelsea,Away,800417,159506,Ola Aina,ola-aina,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768381,34,8,Chelsea,Home,9628,19419,Gary Cahill,gary-cahill,D,False,,,1.0,7.0,31.0,38.0,3.0,1.0,3.0,,,1.0,1.0,1.0,,,4.0,4.0,,,,,,,,,,1.0,90.0,,2.0,,,,,,,6.8,,,,,3.0,,,,2.0,,13.0,34.0,47.0,1,1.0,58.0,1.0,2.0,
2015-16,6768381,34,8,Chelsea,Home,21555,41328,César Azpilicueta,cesar-azpilicueta,D,False,,,4.0,25.0,21.0,46.0,,,5.0,,,,1.0,,,,1.0,3.0,,,1.0,,,,,3.0,1.0,,90.0,,,,,,,,,6.8,,,,,,,1.0,,6.0,,36.0,24.0,59.0,0,3.0,75.0,,,
2015-16,6768381,34,8,Chelsea,Home,25233,41135,Branislav Ivanović,branislav-ivanovic,D,False,,,1.0,9.0,26.0,35.0,1.0,1.0,14.0,,,,,,,,1.0,4.0,,,,,,,,1.0,,,90.0,,1.0,,,,,,,6.7,,,,,1.0,,,,7.0,,15.0,29.0,44.0,0,1.0,51.0,,2.0,
2015-16,6768381,34,8,Chelsea,Home,239632,,Rahman Baba,rahman-baba,D,False,1.0,,,24.0,13.0,36.0,1.0,1.0,8.0,,,,1.0,,,,3.0,5.0,,,1.0,,,,,1.0,1.0,,90.0,,,,,,,,,6.4,,,,,1.0,1.0,7.0,,2.0,,35.0,19.0,47.0,0,3.0,75.0,,,1.0
2015-16,6768381,34,8,Chelsea,Home,330485,163793,Matt Miazga,matt-miazga,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768342,35,8,Chelsea,Away,21555,41328,César Azpilicueta,cesar-azpilicueta,D,False,1.0,,5.0,20.0,20.0,39.0,,1.0,4.0,,,,2.0,,,,4.0,5.0,,,2.0,,,,,1.0,1.0,,90.0,,,,,,,,,7.0,,,,,3.0,,1.0,,8.0,,25.0,21.0,45.0,0,4.0,58.0,,,
2015-16,6768342,35,8,Chelsea,Away,25233,41135,Branislav Ivanović,branislav-ivanovic,D,False,,,2.0,9.0,16.0,25.0,1.0,,4.0,,,1.0,1.0,,,,3.0,3.0,,,1.0,,,,,2.0,,,90.0,,,,,,,,,6.7,,,,,5.0,,,,3.0,,13.0,17.0,30.0,1,2.0,41.0,,1.0,
2015-16,6768342,35,8,Chelsea,Away,239632,,Rahman Baba,rahman-baba,D,False,,,4.0,26.0,25.0,51.0,2.0,2.0,11.0,,,,,,,1.0,4.0,7.0,,,1.0,,,,,3.0,,,90.0,,,,,,,,,7.2,,,,,3.0,1.0,1.0,,10.0,,35.0,28.0,62.0,0,4.0,90.0,,,1.0
2015-16,6768342,35,8,Chelsea,Away,330485,163793,Matt Miazga,matt-miazga,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768354,36,8,Chelsea,Home,1205,1718,John Terry,john-terry,D,False,,,3.0,3.0,13.0,16.0,,2.0,1.0,,,,,,,,1.0,3.0,,,1.0,,,,,1.0,,,90.0,,2.0,,,,,,,6.8,,,,,3.0,,,,4.0,,4.0,14.0,18.0,0,1.0,25.0,,,
2015-16,6768354,36,8,Chelsea,Home,9628,19419,Gary Cahill,gary-cahill,D,False,,,3.0,6.0,8.0,14.0,3.0,4.0,3.0,,,,,,,,4.0,4.0,,,1.0,,1.0,,,,,,90.0,1.0,2.0,,,,,,,7.4,,,1.0,,6.0,,,,6.0,,10.0,12.0,22.0,2,,33.0,,,
2015-16,6768354,36,8,Chelsea,Home,21555,41328,César Azpilicueta,cesar-azpilicueta,D,False,,,4.0,24.0,16.0,40.0,2.0,2.0,7.0,,,,1.0,,,,6.0,4.0,,,,,,,,4.0,,,90.0,,1.0,,,,,,,6.6,,,,,5.0,3.0,1.0,,7.0,,33.0,17.0,49.0,0,2.0,83.0,1.0,,
2015-16,6768354,36,8,Chelsea,Home,25233,41135,Branislav Ivanović,branislav-ivanovic,D,False,,,2.0,13.0,11.0,24.0,1.0,2.0,7.0,,,,,,,,4.0,6.0,1.0,,2.0,,,,,3.0,1.0,,90.0,,1.0,,,,,,,6.4,,,1.0,,2.0,1.0,2.0,,5.0,,21.0,16.0,35.0,1,2.0,61.0,,2.0,
2015-16,6768354,36,8,Chelsea,Home,239632,,Rahman Baba,rahman-baba,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768388,37,8,Chelsea,Away,1205,1718,John Terry,john-terry,D,False,,,1.0,5.0,46.0,51.0,1.0,1.0,7.0,,,,,,,,3.0,2.0,,,2.0,,,,,2.0,,,89.0,,1.0,,,,,,,6.5,,,,,4.0,1.0,,,2.0,,5.0,53.0,58.0,0,,69.0,,,1.0
2015-16,6768388,37,8,Chelsea,Away,9628,19419,Gary Cahill,gary-cahill,D,False,,,1.0,4.0,26.0,30.0,1.0,2.0,2.0,,,,,,,,3.0,4.0,,,2.0,,,,,,,,90.0,,3.0,,,,,,,6.7,,,,,6.0,,,,1.0,,6.0,27.0,33.0,0,1.0,44.0,,1.0,
2015-16,6768388,37,8,Chelsea,Away,21555,41328,César Azpilicueta,cesar-azpilicueta,D,False,,,7.0,23.0,23.0,46.0,2.0,2.0,11.0,1.0,,,,,,,2.0,6.0,,,,1.0,,,,,1.0,,90.0,1.0,,,,,,,,7.6,,,,,5.0,,1.0,,10.0,,31.0,26.0,56.0,1,3.0,81.0,3.0,1.0,
2015-16,6768388,37,8,Chelsea,Away,25233,41135,Branislav Ivanović,branislav-ivanovic,D,False,1.0,,1.0,19.0,8.0,26.0,1.0,1.0,4.0,,,,,,,,2.0,2.0,,,1.0,,,,,,,,68.0,,,,,,,,,6.1,,,,,,,2.0,,3.0,,24.0,9.0,31.0,0,1.0,39.0,,,
2015-16,6768388,37,8,Chelsea,Away,239632,,Rahman Baba,rahman-baba,D,True,,,,5.0,4.0,9.0,,,,,,,2.0,,,,4.0,1.0,,,2.0,,,,,,,,22.0,,,,,,,,,6.0,,,,,1.0,,,,,,5.0,5.0,10.0,0,1.0,13.0,,,
2015-16,6768356,38,8,Chelsea,Home,9628,19419,Gary Cahill,gary-cahill,D,False,,,5.0,4.0,24.0,28.0,,2.0,3.0,,,,,,,,,4.0,,,,,,,,1.0,,,90.0,,4.0,,,,,,,7.4,,,,,3.0,,,,6.0,,7.0,25.0,32.0,0,1.0,44.0,,1.0,
2015-16,6768356,38,8,Chelsea,Home,21555,41328,César Azpilicueta,cesar-azpilicueta,D,False,,,4.0,22.0,19.0,41.0,1.0,1.0,8.0,,,,,,,,2.0,6.0,,,1.0,,,,,2.0,,,90.0,,3.0,,,,,,,7.7,,,,,3.0,1.0,1.0,,4.0,,25.0,22.0,46.0,0,3.0,72.0,,2.0,1.0
2015-16,6768356,38,8,Chelsea,Home,25233,41135,Branislav Ivanović,branislav-ivanovic,D,False,,,,,16.0,16.0,,2.0,4.0,,,,2.0,,,,2.0,5.0,,,,,,,,1.0,,,60.0,,,,,,,,,7.0,,,,,3.0,,,,2.0,,4.0,18.0,22.0,0,3.0,29.0,,,
2015-16,6768356,38,8,Chelsea,Home,239632,,Rahman Baba,rahman-baba,D,False,2.0,,,26.0,22.0,46.0,2.0,1.0,11.0,,,1.0,1.0,,,3.0,6.0,13.0,,,,,,,,4.0,,,90.0,,,,,,,,,7.6,,,,,4.0,3.0,5.0,,4.0,,31.0,29.0,55.0,1,8.0,97.0,2.0,1.0,3.0
2015-16,6768356,38,8,Chelsea,Home,788255,194794,Fikayo Tomori,fikayo-tomori,D,True,,,1.0,4.0,7.0,11.0,1.0,,2.0,,,,,,,,1.0,1.0,,,,,,,,,,,30.0,,,,,,,,,6.6,,,,,3.0,,,,2.0,,6.0,7.0,13.0,0,1.0,23.0,,,
