season,matchId,gameweek,team_id,team,venue,playerId,pl_id,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltySave,penaltyWon,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest
2015-16,6768117,10,4,Newcastle_United,Away,27014,45268,Moussa Sissoko,moussa-sissoko,M,False,2.0,,2.0,33.0,16.0,47.0,1.0,1.0,5.0,,,2.0,,,,,3.0,6.0,,,,,,,,1.0,5.0,,90.0,1.0,,,,,,,7.5,,,,,7.0,7.0,,4.0,,42.0,17.0,52.0,3,,79.0,3.0,,5.0
2015-16,6768117,10,4,Newcastle_United,Away,30262,48773,Siem de Jong,siem-de-jong,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768117,10,4,Newcastle_United,Away,32213,52940,Daryl Janmaat,daryl-janmaat,D,False,2.0,,5.0,22.0,19.0,39.0,2.0,1.0,2.0,,,,1.0,,,,4.0,8.0,,,1.0,,,,,2.0,4.0,,90.0,,,,,,,,7.4,,,,,2.0,5.0,,8.0,,30.0,22.0,47.0,0,6.0,74.0,1.0,,1.0
2015-16,6768117,10,4,Newcastle_United,Away,40686,58771,Jack Colback,jack-colback,M,False,2.0,,2.0,16.0,12.0,26.0,1.0,1.0,2.0,,,,,,,,1.0,3.0,,,,,,,,2.0,1.0,,49.0,1.0,1.0,,,,,,7.3,,,1.0,,,3.0,,4.0,,21.0,14.0,32.0,2,1.0,43.0,,1.0,
2015-16,6768117,10,4,Newcastle_United,Away,143344,92170,Massadio Haïdara,massadio-haidara,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768117,10,4,Newcastle_United,Away,148824,95434,Florian Thauvin,florian-thauvin,F,True,,,,1.0,3.0,4.0,,1.0,1.0,,,1.0,,,,,1.0,3.0,,,,,,,,,,,12.0,,,,,,,,6.6,,,1.0,,2.0,4.0,,,,10.0,3.0,9.0,2,,21.0,2.0,1.0,1.0
2015-16,6768117,10,4,Newcastle_United,Away,153444,101148,Jamaal Lascelles,jamaal-lascelles,D,True,,,1.0,3.0,16.0,19.0,2.0,1.0,4.0,,,,,,,,3.0,1.0,,,3.0,,,,,1.0,,,45.0,,1.0,,,,,,6.2,,,,1.0,,,,3.0,,6.0,16.0,22.0,0,,25.0,,,
2015-16,6768117,10,4,Newcastle_United,Away,185995,106618,Paul Dummett,paul-dummett,D,False,,,2.0,3.0,9.0,12.0,3.0,,2.0,,,1.0,,,,,3.0,2.0,,,,,,,,,1.0,,78.0,,1.0,,,,,,6.6,,,,2.0,,2.0,,7.0,,9.0,12.0,19.0,1,2.0,37.0,1.0,,
2015-16,6768117,10,4,Newcastle_United,Away,192144,128389,Aleksandar Mitrović,aleksandar-mitrovic,F,False,,,,17.0,4.0,21.0,3.0,5.0,,,1.0,,1.0,,,1.0,6.0,7.0,,,,,,,,,2.0,,90.0,1.0,,,,,,,6.9,,,3.0,1.0,2.0,,,,1.0,27.0,5.0,32.0,4,,47.0,3.0,1.0,1.0
2015-16,6768117,10,4,Newcastle_United,Away,238612,149736,Chancel Mbemba,chancel-mbemba,D,False,,,6.0,8.0,28.0,36.0,1.0,,3.0,,,,,,,,1.0,2.0,,,,,,,,1.0,,,90.0,,1.0,,,,,,6.5,,,,3.0,,,,14.0,,12.0,34.0,46.0,0,2.0,55.0,,,
2015-16,6768117,10,4,Newcastle_United,Away,284417,155503,Freddie Woodman,freddie-woodman,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768117,10,4,Newcastle_United,Away,345195,168580,Ayoze Pérez,ayoze-perez,F,False,1.0,,3.0,18.0,5.0,22.0,,,1.0,,,1.0,2.0,,,2.0,7.0,9.0,,,1.0,,,,,2.0,1.0,,90.0,1.0,,,,,,,7.3,,,2.0,,7.0,7.0,,3.0,,25.0,6.0,24.0,4,,53.0,1.0,5.0,4.0
2015-16,6768113,11,4,Newcastle_United,Home,3057,7933,Fabricio Coloccini,fabricio-coloccini,D,False,,,2.0,10.0,21.0,31.0,,1.0,6.0,,,1.0,2.0,,,,2.0,1.0,,,,,,,,,,,90.0,,,,,,,,6.8,,,1.0,2.0,,,,5.0,,13.0,26.0,39.0,2,,45.0,,,
2015-16,6768113,11,4,Newcastle_United,Home,8978,42758,Papiss Demba Cissé,papiss-demba-cisse,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768113,11,4,Newcastle_United,Home,10438,28301,Cheik Tiote,cheik-tiote,M,False,,,1.0,23.0,22.0,45.0,1.0,1.0,8.0,,,,,,,,2.0,5.0,,,,,,,,1.0,,,71.0,,,,,,,,7.1,,,,1.0,2.0,,,2.0,,26.0,22.0,48.0,0,3.0,57.0,1.0,,1.0
2015-16,6768113,11,4,Newcastle_United,Home,15007,40799,Vurnon Anita,vurnon-anita,M,False,,,1.0,18.0,20.0,38.0,1.0,1.0,4.0,,,,1.0,,,,3.0,4.0,,,1.0,,,,,2.0,,,90.0,,1.0,,,,,,6.8,,,,,1.0,3.0,,2.0,,26.0,24.0,47.0,0,1.0,62.0,1.0,1.0,1.0
2015-16,6768113,11,4,Newcastle_United,Home,20581,19838,Robert Elliot,robert-elliot,G,False,,,8.0,4.0,9.0,13.0,,,11.0,,,,,,,,,,,,,,,1.0,,,,,90.0,,,,,,,1.0,7.4,2.0,2.0,,1.0,,,,14.0,,7.0,12.0,19.0,0,,33.0,,,
2015-16,6768113,11,4,Newcastle_United,Home,22126,41733,Georginio Wijnaldum,georginio-wijnaldum,M,False,,,2.0,23.0,9.0,32.0,1.0,1.0,6.0,1.0,,1.0,,,,2.0,4.0,4.0,,,,,,,,2.0,4.0,,90.0,1.0,,,,,,,7.6,,,,,1.0,1.0,,3.0,1.0,29.0,10.0,38.0,2,1.0,50.0,,2.0,
2015-16,6768113,11,4,Newcastle_United,Home,26982,42727,Yoan Gouffran,yoan-gouffran,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768113,11,4,Newcastle_United,Home,27014,45268,Moussa Sissoko,moussa-sissoko,M,False,1.0,,1.0,28.0,10.0,37.0,,1.0,6.0,,1.0,,1.0,,,1.0,6.0,5.0,,,2.0,,,,,1.0,1.0,,90.0,2.0,,,,,,,6.9,,,,1.0,4.0,2.0,,3.0,,32.0,11.0,41.0,2,2.0,59.0,1.0,,2.0
2015-16,6768113,11,4,Newcastle_United,Home,30262,48773,Siem de Jong,siem-de-jong,M,True,,,,3.0,3.0,6.0,,1.0,1.0,,,,,,,,1.0,3.0,,,1.0,,,,,,1.0,,19.0,,,,,,,,6.7,,,,,,,,,,4.0,3.0,7.0,0,,9.0,,2.0,
2015-16,6768113,11,4,Newcastle_United,Home,32213,52940,Daryl Janmaat,daryl-janmaat,D,False,1.0,,1.0,14.0,10.0,23.0,,,5.0,,,1.0,1.0,,,1.0,4.0,2.0,,,,,,,,2.0,1.0,,83.0,,,,,,,,6.5,,,,,2.0,3.0,,4.0,,22.0,14.0,33.0,1,,53.0,1.0,2.0,
2015-16,6768113,11,4,Newcastle_United,Home,143344,92170,Massadio Haïdara,massadio-haidara,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768113,11,4,Newcastle_United,Home,148824,95434,Florian Thauvin,florian-thauvin,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768113,11,4,Newcastle_United,Home,153444,101148,Jamaal Lascelles,jamaal-lascelles,D,True,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,7.0,1.0,,,,,,,6.7,,,,,,,,1.0,,1.0,2.0,3.0,1,,4.0,,,
2015-16,6768113,11,4,Newcastle_United,Home,185995,106618,Paul Dummett,paul-dummett,D,False,1.0,,4.0,12.0,13.0,24.0,2.0,1.0,1.0,,,,2.0,,,,4.0,7.0,,,,,,,,1.0,1.0,,90.0,,,,,,,,7.2,,,,1.0,1.0,1.0,,8.0,,18.0,14.0,31.0,0,4.0,47.0,,1.0,1.0
2015-16,6768113,11,4,Newcastle_United,Home,192144,128389,Aleksandar Mitrović,aleksandar-mitrovic,F,False,,,,23.0,5.0,28.0,3.0,1.0,3.0,,,1.0,,,,1.0,7.0,6.0,,,1.0,,,,1.0,1.0,,,90.0,1.0,,,,,,,7.0,,,1.0,1.0,3.0,,,,3.0,27.0,6.0,33.0,3,,52.0,3.0,4.0,1.0
2015-16,6768113,11,4,Newcastle_United,Home,238612,149736,Chancel Mbemba,chancel-mbemba,D,False,,,4.0,11.0,19.0,30.0,,5.0,3.0,,,,,,,,,10.0,,,,,,,,3.0,,,90.0,,,,,,,,7.8,,,2.0,3.0,,1.0,,7.0,,14.0,22.0,35.0,2,3.0,49.0,,2.0,
2015-16,6768113,11,4,Newcastle_United,Home,284417,155503,Freddie Woodman,freddie-woodman,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768113,11,4,Newcastle_United,Home,345195,168580,Ayoze Pérez,ayoze-perez,F,False,5.0,,1.0,25.0,7.0,27.0,,,6.0,,,,1.0,,,,5.0,5.0,,,1.0,,,,,,6.0,,90.0,1.0,,,,,,,7.6,,,1.0,,6.0,17.0,,3.0,,47.0,8.0,38.0,2,1.0,71.0,3.0,1.0,3.0
2015-16,6768129,12,4,Newcastle_United,Away,3057,7933,Fabricio Coloccini,fabricio-coloccini,D,False,,,4.0,3.0,13.0,16.0,,1.0,3.0,,1.0,,1.0,,,,1.0,3.0,,,,,,,,4.0,,,90.0,,2.0,,,,,,7.4,,,1.0,7.0,,,,7.0,,9.0,13.0,22.0,1,,42.0,,2.0,
2015-16,6768129,12,4,Newcastle_United,Away,8978,42758,Papiss Demba Cissé,papiss-demba-cisse,F,True,,,1.0,9.0,4.0,13.0,3.0,3.0,,,,,1.0,,,2.0,6.0,3.0,,,,,,,,,,,27.0,,,,,,,,6.3,,,,,,,,1.0,2.0,12.0,4.0,16.0,0,,21.0,3.0,,
2015-16,6768129,12,4,Newcastle_United,Away,10438,28301,Cheik Tiote,cheik-tiote,M,False,,,2.0,6.0,19.0,25.0,1.0,2.0,3.0,,,,2.0,,,1.0,8.0,7.0,,,4.0,,,,,1.0,,,90.0,,,,,,,,6.8,,,,,1.0,,,4.0,,9.0,22.0,31.0,0,4.0,45.0,,,1.0
2015-16,6768129,12,4,Newcastle_United,Away,15007,40799,Vurnon Anita,vurnon-anita,M,False,,,1.0,7.0,18.0,25.0,2.0,,7.0,,,,1.0,,,,4.0,4.0,,,1.0,,,,,2.0,,,89.0,,1.0,,,,,,6.9,,,,1.0,,,,6.0,,13.0,23.0,36.0,0,3.0,48.0,,1.0,
2015-16,6768129,12,4,Newcastle_United,Away,20581,19838,Robert Elliot,robert-elliot,G,False,,1.0,14.0,13.0,4.0,17.0,,1.0,9.0,,,,,,,,,1.0,,,,,,2.0,,,,,90.0,,,,,,,6.0,8.5,5.0,5.0,,8.0,,,1.0,29.0,,25.0,7.0,32.0,0,,50.0,,,
2015-16,6768129,12,4,Newcastle_United,Away,22126,41733,Georginio Wijnaldum,georginio-wijnaldum,M,False,,,2.0,8.0,8.0,16.0,,,8.0,,,,,,,1.0,2.0,2.0,,,,1.0,,,,2.0,1.0,,90.0,,,,,,,,7.0,,,,1.0,2.0,,,3.0,,11.0,10.0,21.0,0,1.0,30.0,,,1.0
2015-16,6768129,12,4,Newcastle_United,Away,26982,42727,Yoan Gouffran,yoan-gouffran,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768129,12,4,Newcastle_United,Away,27014,45268,Moussa Sissoko,moussa-sissoko,M,False,,,1.0,11.0,4.0,15.0,4.0,1.0,4.0,,,,1.0,,,3.0,11.0,4.0,,,,,,,,,,,90.0,,,,,,,,6.0,,,,2.0,5.0,,,2.0,,15.0,6.0,21.0,0,,40.0,2.0,1.0,2.0
2015-16,6768129,12,4,Newcastle_United,Away,30262,48773,Siem de Jong,siem-de-jong,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768129,12,4,Newcastle_United,Away,32213,52940,Daryl Janmaat,daryl-janmaat,D,False,,,2.0,9.0,9.0,18.0,,,3.0,,,,1.0,,,,3.0,8.0,,,1.0,,,,,1.0,,,90.0,,,,,,,,7.4,,,,1.0,1.0,,,5.0,,15.0,10.0,25.0,0,8.0,55.0,1.0,,
2015-16,6768129,12,4,Newcastle_United,Away,148824,95434,Florian Thauvin,florian-thauvin,F,True,1.0,,,4.0,4.0,7.0,,,5.0,,,,,,,,2.0,2.0,,,,,,,,1.0,,,13.0,,,,,,,,6.5,,,,,2.0,2.0,,1.0,,6.0,5.0,9.0,0,,18.0,,2.0,
2015-16,6768129,12,4,Newcastle_United,Away,153444,101148,Jamaal Lascelles,jamaal-lascelles,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768129,12,4,Newcastle_United,Away,185995,106618,Paul Dummett,paul-dummett,D,False,,,1.0,3.0,7.0,10.0,,1.0,2.0,,,,,,,,1.0,5.0,,,1.0,,,,,,,,90.0,,1.0,,,,,,7.2,,,,3.0,,,,8.0,,11.0,9.0,20.0,0,4.0,38.0,2.0,,
2015-16,6768129,12,4,Newcastle_United,Away,192144,128389,Aleksandar Mitrović,aleksandar-mitrovic,F,False,,,,11.0,3.0,14.0,3.0,4.0,1.0,,,,2.0,,,2.0,8.0,5.0,,,1.0,,,,,,,,63.0,,,,,,,,6.5,,,,4.0,,,,,1.0,18.0,4.0,22.0,0,1.0,33.0,1.0,1.0,
2015-16,6768129,12,4,Newcastle_United,Away,227900,120721,Kevin Mbabu,kevin-mbabu,D,True,,,,,,,,1.0,,,,,,,,,1.0,1.0,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,3.0,3.0,0,,3.0,,,
2015-16,6768129,12,4,Newcastle_United,Away,238612,149736,Chancel Mbemba,chancel-mbemba,D,False,,,1.0,7.0,16.0,23.0,,,1.0,,,,,,,,,1.0,,,,,,,,2.0,,,90.0,,2.0,,,,,,7.2,,,,7.0,,,,7.0,,12.0,17.0,29.0,0,1.0,44.0,1.0,,
2015-16,6768129,12,4,Newcastle_United,Away,284417,155503,Freddie Woodman,freddie-woodman,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768129,12,4,Newcastle_United,Away,345195,168580,Ayoze Pérez,ayoze-perez,F,False,,,,6.0,5.0,11.0,,,5.0,,,,,,,3.0,8.0,9.0,,,2.0,,1.0,,,2.0,,,77.0,1.0,1.0,,,,,,7.4,,,,2.0,5.0,1.0,,1.0,,8.0,6.0,13.0,1,5.0,38.0,,2.0,2.0
2015-16,6768126,13,4,Newcastle_United,Home,3057,7933,Fabricio Coloccini,fabricio-coloccini,D,False,,,2.0,7.0,27.0,34.0,3.0,2.0,5.0,,,,,,,,4.0,2.0,,,1.0,,,,,4.0,,,90.0,,,,,,,,6.5,,,1.0,5.0,,,,2.0,,10.0,29.0,39.0,1,,52.0,2.0,,
2015-16,6768126,13,4,Newcastle_United,Home,8978,42758,Papiss Demba Cissé,papiss-demba-cisse,F,True,,,2.0,5.0,6.0,11.0,,1.0,1.0,,,1.0,,,,,1.0,3.0,,,,,,,,,1.0,,28.0,,1.0,,,,,,6.8,,,,,1.0,,,2.0,1.0,6.0,8.0,14.0,1,1.0,19.0,,1.0,
2015-16,6768126,13,4,Newcastle_United,Home,10438,28301,Cheik Tiote,cheik-tiote,M,False,,,1.0,4.0,10.0,14.0,,,1.0,,,,2.0,,,,4.0,,,,1.0,,,,,2.0,,,20.0,,,,,,,,6.2,,,,,1.0,,,2.0,,5.0,10.0,15.0,0,,20.0,1.0,,
2015-16,6768126,13,4,Newcastle_United,Home,15007,40799,Vurnon Anita,vurnon-anita,M,False,,,3.0,17.0,38.0,55.0,,2.0,16.0,,,,4.0,,,3.0,8.0,9.0,,,1.0,,,,,9.0,,,90.0,,1.0,,,,,,7.1,,,,3.0,1.0,,,5.0,,21.0,43.0,64.0,0,5.0,92.0,,1.0,1.0
2015-16,6768126,13,4,Newcastle_United,Home,20581,19838,Robert Elliot,robert-elliot,G,False,,,7.0,3.0,10.0,13.0,,1.0,10.0,,,,,,,,,1.0,,,,,,5.0,,,,,90.0,,,,,,,,6.4,3.0,4.0,,,,,,13.0,,8.0,11.0,19.0,0,,35.0,,,
2015-16,6768126,13,4,Newcastle_United,Home,22126,41733,Georginio Wijnaldum,georginio-wijnaldum,M,False,,,2.0,14.0,19.0,33.0,1.0,,6.0,,,,1.0,,,1.0,4.0,3.0,,,,,,,,3.0,1.0,,90.0,1.0,,,,,,,6.6,,,,,2.0,,,4.0,,19.0,23.0,42.0,1,1.0,51.0,,1.0,1.0
2015-16,6768126,13,4,Newcastle_United,Home,26982,42727,Yoan Gouffran,yoan-gouffran,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768126,13,4,Newcastle_United,Home,27014,45268,Moussa Sissoko,moussa-sissoko,M,False,,,1.0,18.0,13.0,31.0,,2.0,10.0,,,2.0,2.0,,,5.0,10.0,8.0,,,1.0,,,,,,1.0,,90.0,,,,,,,,6.1,,,,1.0,3.0,2.0,,4.0,,30.0,15.0,43.0,2,3.0,65.0,,2.0,1.0
2015-16,6768126,13,4,Newcastle_United,Home,30262,48773,Siem de Jong,siem-de-jong,M,True,,,,,2.0,2.0,,,,,,,,,,1.0,1.0,,,,,,,,,,,,9.0,,,,,,,,6.2,,,,,,,,,,,3.0,3.0,0,,4.0,,,
2015-16,6768126,13,4,Newcastle_United,Home,32213,52940,Daryl Janmaat,daryl-janmaat,D,False,1.0,,5.0,26.0,19.0,44.0,,1.0,4.0,,,,1.0,,,1.0,3.0,2.0,,,1.0,,,,,1.0,,,90.0,,,,,,,,6.2,,,,3.0,,4.0,,10.0,,41.0,28.0,65.0,0,1.0,90.0,2.0,,
2015-16,6768126,13,4,Newcastle_United,Home,148824,95434,Florian Thauvin,florian-thauvin,F,True,1.0,,,9.0,9.0,17.0,2.0,,4.0,,,1.0,2.0,,,,6.0,8.0,,,,,,,,1.0,1.0,,70.0,,,,,,,,6.6,,,1.0,1.0,5.0,10.0,,3.0,,24.0,10.0,24.0,2,2.0,51.0,2.0,3.0,3.0
2015-16,6768126,13,4,Newcastle_United,Home,153444,101148,Jamaal Lascelles,jamaal-lascelles,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768126,13,4,Newcastle_United,Home,185995,106618,Paul Dummett,paul-dummett,D,False,1.0,,4.0,10.0,24.0,33.0,2.0,6.0,2.0,,,,1.0,,,,4.0,7.0,,,1.0,,,,,1.0,,,90.0,,,,,,,,6.3,,,,2.0,,2.0,,11.0,,16.0,36.0,50.0,0,1.0,77.0,,,
2015-16,6768126,13,4,Newcastle_United,Home,192144,128389,Aleksandar Mitrović,aleksandar-mitrovic,F,False,,,,5.0,3.0,8.0,8.0,1.0,1.0,,,,,,,3.0,12.0,2.0,,,1.0,,,,,,,,62.0,,2.0,,,,,,6.4,,,1.0,2.0,,,,,,9.0,5.0,14.0,1,1.0,29.0,2.0,,
2015-16,6768126,13,4,Newcastle_United,Home,238612,149736,Chancel Mbemba,chancel-mbemba,D,False,,,7.0,16.0,25.0,41.0,4.0,3.0,2.0,,,,1.0,,,,5.0,6.0,,,,,,,,,,,90.0,,1.0,,,,,,6.4,,,,2.0,1.0,,,10.0,,20.0,25.0,45.0,0,2.0,52.0,1.0,,1.0
2015-16,6768126,13,4,Newcastle_United,Home,284417,155503,Freddie Woodman,freddie-woodman,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768126,13,4,Newcastle_United,Home,345195,168580,Ayoze Pérez,ayoze-perez,F,False,,,,8.0,5.0,13.0,,,2.0,,,,,,,1.0,7.0,7.0,,,2.0,,,,,,1.0,,81.0,,,,,,,,6.4,,,1.0,,6.0,,,,,9.0,8.0,17.0,1,3.0,37.0,1.0,3.0,1.0
2015-16,6768126,13,4,Newcastle_United,Home,794106,181397,Jamie Sterry,jamie-sterry,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768142,14,4,Newcastle_United,Away,3057,7933,Fabricio Coloccini,fabricio-coloccini,D,False,,,1.0,3.0,11.0,14.0,3.0,1.0,2.0,,,,,,,,3.0,1.0,,,,,,,,1.0,,,90.0,,1.0,,,,,,5.8,,,,5.0,,,,4.0,,6.0,13.0,19.0,0,,27.0,,,
2015-16,6768142,14,4,Newcastle_United,Away,8978,42758,Papiss Demba Cissé,papiss-demba-cisse,F,False,,,4.0,20.0,16.0,36.0,6.0,2.0,1.0,,,1.0,1.0,,,,8.0,3.0,,,,,1.0,,,1.0,,,90.0,1.0,,,,,,,7.2,,,1.0,,2.0,1.0,,4.0,1.0,29.0,16.0,44.0,3,,55.0,1.0,,1.0
2015-16,6768142,14,4,Newcastle_United,Away,15007,40799,Vurnon Anita,vurnon-anita,M,False,,,2.0,23.0,17.0,40.0,,1.0,8.0,,,,1.0,,,,5.0,3.0,,,2.0,,,,,,,,90.0,1.0,,,,,,,6.2,,,,2.0,2.0,,,9.0,,32.0,24.0,56.0,1,2.0,63.0,,,
2015-16,6768142,14,4,Newcastle_United,Away,20581,19838,Robert Elliot,robert-elliot,G,False,,,11.0,10.0,8.0,18.0,,1.0,10.0,,,,,,,,,1.0,,,,,,4.0,,,,,90.0,,,,,,,1.0,5.6,,3.0,,1.0,,,,35.0,,34.0,8.0,42.0,0,,54.0,,,
2015-16,6768142,14,4,Newcastle_United,Away,22126,41733,Georginio Wijnaldum,georginio-wijnaldum,M,False,,,1.0,12.0,6.0,18.0,1.0,,4.0,,,,2.0,,,2.0,8.0,3.0,,,2.0,,,,,,,,70.0,,1.0,,,,,,5.7,,,,1.0,2.0,,,1.0,,14.0,7.0,21.0,0,,32.0,2.0,2.0,1.0
2015-16,6768142,14,4,Newcastle_United,Away,26982,42727,Yoan Gouffran,yoan-gouffran,M,True,,,2.0,10.0,3.0,13.0,,,1.0,,,1.0,,,,1.0,2.0,,,,1.0,,,,,1.0,,,20.0,,1.0,,,,,,6.6,,,,,,,,2.0,,10.0,3.0,13.0,1,,17.0,,,
2015-16,6768142,14,4,Newcastle_United,Away,27014,45268,Moussa Sissoko,moussa-sissoko,M,False,1.0,,,22.0,10.0,31.0,,,7.0,,,1.0,2.0,,,3.0,8.0,5.0,,,,,,,,,2.0,,90.0,,,,,,,,5.9,,,,,6.0,4.0,,1.0,,31.0,11.0,38.0,1,2.0,56.0,1.0,,3.0
2015-16,6768142,14,4,Newcastle_United,Away,30262,48773,Siem de Jong,siem-de-jong,M,True,,,1.0,6.0,,6.0,3.0,1.0,1.0,,,1.0,,,,,5.0,3.0,,,2.0,,,,,,,,20.0,,,,,,,,6.7,,,,,1.0,1.0,,1.0,,8.0,,7.0,1,1.0,12.0,,,1.0
2015-16,6768142,14,4,Newcastle_United,Away,32213,52940,Daryl Janmaat,daryl-janmaat,D,False,,,,12.0,11.0,23.0,,1.0,7.0,1.0,,,1.0,,,,1.0,8.0,,,,1.0,,,,,1.0,,90.0,,,,,,,,7.0,,,,4.0,2.0,4.0,,4.0,,22.0,15.0,33.0,0,5.0,58.0,2.0,,2.0
2015-16,6768142,14,4,Newcastle_United,Away,40686,58771,Jack Colback,jack-colback,M,False,,,2.0,20.0,10.0,30.0,1.0,,8.0,,,,,,,1.0,4.0,6.0,,,1.0,,,,,,,,70.0,,,,,,,,6.4,,,,,1.0,5.0,,2.0,,25.0,11.0,31.0,0,4.0,47.0,1.0,2.0,
2015-16,6768142,14,4,Newcastle_United,Away,123689,59735,Karl Darlow,karl-darlow,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768142,14,4,Newcastle_United,Away,148824,95434,Florian Thauvin,florian-thauvin,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768142,14,4,Newcastle_United,Away,153444,101148,Jamaal Lascelles,jamaal-lascelles,D,True,,,2.0,4.0,9.0,13.0,1.0,3.0,1.0,,,,,,,,1.0,3.0,,,1.0,,,,,1.0,,,45.0,,1.0,,,,,,6.4,,,,4.0,,,,3.0,,8.0,10.0,18.0,0,,25.0,1.0,,
2015-16,6768142,14,4,Newcastle_United,Away,185995,106618,Paul Dummett,paul-dummett,D,False,,,,12.0,5.0,17.0,2.0,3.0,4.0,,,,2.0,,,,5.0,8.0,,,1.0,,,,,2.0,1.0,,90.0,,1.0,,,,,,6.0,,,,3.0,,2.0,,5.0,,21.0,10.0,29.0,0,4.0,56.0,1.0,1.0,
2015-16,6768142,14,4,Newcastle_United,Away,192144,128389,Aleksandar Mitrović,aleksandar-mitrovic,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768142,14,4,Newcastle_United,Away,238612,149736,Chancel Mbemba,chancel-mbemba,D,False,,,,5.0,14.0,19.0,,,7.0,,,,4.0,,,,7.0,1.0,,,2.0,,,,,3.0,,,90.0,,,,,,,,5.2,,,,1.0,1.0,1.0,,4.0,,10.0,20.0,29.0,0,1.0,37.0,,,
2015-16,6768142,14,4,Newcastle_United,Away,345195,168580,Ayoze Pérez,ayoze-perez,F,False,,,,9.0,4.0,13.0,,,,,,,1.0,,,1.0,4.0,4.0,,,1.0,,,,,,,,45.0,,,,,,,,6.3,,,,,2.0,2.0,,,,11.0,5.0,14.0,0,3.0,24.0,1.0,,1.0
2015-16,6768142,14,4,Newcastle_United,Away,794106,181397,Jamie Sterry,jamie-sterry,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768149,15,4,Newcastle_United,Home,3057,7933,Fabricio Coloccini,fabricio-coloccini,D,False,,,1.0,3.0,12.0,15.0,4.0,2.0,4.0,,,,,,,,4.0,2.0,,,,,,,,3.0,,,90.0,,1.0,,,,,,7.0,,,,3.0,,,,5.0,,6.0,14.0,20.0,0,,32.0,1.0,,
