season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballCarriesCount,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,expectedAssists,expectedGoals,expectedGoalsOnTarget,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,metersCoveredHighSpeedRunningKm,metersCoveredJoggingKm,metersCoveredRunningKm,metersCoveredSprintingKm,metersCoveredWalkingKm,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltyWon,possessionLostCtrl,progressiveBallCarriesCount,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,totalBallCarriesDistance,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalProgression,totalProgressiveBallCarriesDistance,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2025-26,14025288,20,4,Newcastle_United,Home,975937,232653.0,Jacob Ramsey,jacob-ramsey,M,True,,,1.0,8.0,4.0,12.0,,1.0,5.0,3.0,,,,1.0,,,3.0,4.0,,,0.0155855,,,,0.0,,,,,,,,,,,,,27.0,,,,,,,4.0,,,6.7,,,,31.295358000765,,2.0,,,2.0,,8.0,6.0,14.0,1.26,,0,1.0,20.0,,2.0,,
2025-26,14025288,20,4,Newcastle_United,Home,980623,470313.0,Nick Woltemade,nick-woltemade,F,True,,,,1.0,,1.0,2.0,,3.0,1.0,,,,,,1.0,3.0,3.0,,,0.0391975,,,,0.0,,,,,,,,,,,,,12.0,,,,,,,3.0,,,6.6,,,,23.091960704281,,,,,,,3.0,,3.0,-16.38,,0,1.0,9.0,,2.0,,1.0
2025-26,14025288,20,4,Newcastle_United,Home,980634,441191.0,Tino Livramento,tino-livramento,D,True,,,,4.0,7.0,11.0,1.0,,2.0,2.0,,,,,,,2.0,2.0,,,0.00631685,,,,0.0,,,,,,1.0,,,,,,,27.0,,,,,,,5.0,1.0,,6.9,,,,31.160666800834,1.0,3.0,,,1.0,1.0,7.0,7.0,14.0,24.78,23.866874303101,0,,20.0,1.0,,2.0,
2025-26,14025288,20,4,Newcastle_United,Home,1014286,465642.0,Malick Thiaw,malick-thiaw,D,False,,,3.0,16.0,30.0,46.0,2.0,3.0,18.0,6.0,,,,,,,2.0,8.0,,,0.00800998,0.4614,0.5902,,0.0,1.0,,,,,,2.0,,,,,,90.0,1.0,2.0,,,,,9.0,1.0,,9.6,,,,138.6005004027,10.0,,1.0,,7.0,,20.0,34.0,54.0,73.29,13.364988926295,1,5.0,76.0,,,,3.0
2025-26,14025288,20,4,Newcastle_United,Home,1125214,545477.0,Alex Murphy,alex-murphy,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025288,20,4,Newcastle_United,Home,1136730,487838.0,Lewis Hall,lewis-hall,D,False,1.0,,3.0,17.0,24.0,41.0,2.0,1.0,20.0,2.0,1.0,,,,,1.0,6.0,3.0,,,0.396956,0.0471,0.0787,2.0,0.0,,,,,2.0,2.0,,,,,,,63.0,1.0,1.0,,,,,17.0,2.0,,7.2,,,,149.82605938594,2.0,2.0,6.0,,4.0,,20.0,28.0,48.0,70.455,45.287409808851,1,1.0,84.0,3.0,,1.0,
2025-26,14025288,20,4,Newcastle_United,Home,1400650,547719.0,Lewis Miley,lewis-miley,M,False,,,2.0,33.0,26.0,59.0,2.0,1.0,20.0,3.0,1.0,,,,,1.0,4.0,9.0,,,0.735858,,,,1.0,,,,,1.0,1.0,,,,,,,90.0,,,,,,,9.0,6.0,,8.6,,,,231.47355381226,3.0,6.0,5.0,,2.0,,33.0,26.0,59.0,132.3,133.05084640668,0,3.0,89.0,2.0,,5.0,1.0
2025-26,14025052,21,4,Newcastle_United,Home,69256,77794.0,Kieran Trippier,kieran-trippier,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025052,21,4,Newcastle_United,Home,101882,119471.0,Fabian Schär,fabian-schar,D,False,,,4.0,23.0,30.0,53.0,2.0,,21.0,1.0,,1.0,,,,,2.0,2.0,,,0.0173938,0.1192,,1.0,0.0,,,,1.0,2.0,,,,,,,,76.0,,1.0,,,,,8.0,,,6.7,,,1.0,132.62080688669,6.0,,,,9.0,,29.0,32.0,61.0,67.62,,1,1.0,74.0,,1.0,,1.0
2025-26,14025052,21,4,Newcastle_United,Home,162653,98747.0,Nick Pope,nick-pope,G,False,,1.0,4.0,2.0,15.0,17.0,,2.0,1.0,6.0,,,,,,,,2.0,,1.0,0.00020116,,,,0.0,,-0.7778,2.0,,,,,,,,,,90.0,,,,,1.0,,10.0,,,7.2,2.0,3.0,,7.0751172428448,1.0,,,1.0,13.0,,8.0,18.0,26.0,0.21,,0,,36.0,,,,
2025-26,14025052,21,4,Newcastle_United,Home,372336,114243.0,Jacob Murphy,jacob-murphy,F,True,,,1.0,6.0,,6.0,,,4.0,,,,,,,,1.0,1.0,,,0.0278791,,,1.0,0.0,,,,,,,,,,,,,9.0,,,,,,,8.0,1.0,,6.6,,,,47.551087196543,,,5.0,,1.0,,7.0,,7.0,41.16,21.035640613017,0,,15.0,1.0,1.0,,
2025-26,14025052,21,4,Newcastle_United,Home,560128,180974.0,Joelinton,joelinton,M,False,,,,15.0,10.0,25.0,5.0,4.0,19.0,10.0,,,1.0,,,1.0,9.0,11.0,,,0.0109897,0.2464,0.9333,2.0,0.0,1.0,,,,,,,,,,,,90.0,2.0,,,,,,13.0,2.0,,7.4,,,,173.04635175191,3.0,4.0,,,,,18.0,15.0,33.0,62.685,30.03824399518,3,3.0,56.0,1.0,2.0,2.0,2.0
2025-26,14025052,21,4,Newcastle_United,Home,805123,216646.0,Yoane Wissa,yoane-wissa,F,True,,,,1.0,2.0,3.0,,1.0,2.0,2.0,,,,,,,1.0,1.0,,,0.00019828,0.1431,,,0.0,,,,,,,,,,,,,15.0,,,,,,,2.0,1.0,,6.5,,,2.0,24.583211097538,,1.0,,,,1.0,1.0,3.0,4.0,16.485,21.359732231468,2,,8.0,,,,
2025-26,14025052,21,4,Newcastle_United,Home,839410,225321.0,Aaron Ramsdale,aaron-ramsdale,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025052,21,4,Newcastle_United,Home,855647,201666.0,Harvey Barnes,harvey-barnes,F,False,1.0,,,17.0,10.0,27.0,1.0,1.0,20.0,3.0,,,1.0,,,1.0,7.0,5.0,,1.0,0.0246038,0.2827,0.7284,3.0,0.0,2.0,,,,,,,,,,,,90.0,3.0,,,,,,17.0,7.0,,8.6,,,,202.75907441962,3.0,4.0,8.0,,1.0,,21.0,12.0,33.0,91.035,116.18232082143,4,1.0,58.0,1.0,1.0,2.0,1.0
2025-26,14025052,21,4,Newcastle_United,Home,866469,208706.0,Bruno Guimarães,bruno-guimaraes,M,False,3.0,,3.0,42.0,22.0,64.0,,1.0,25.0,2.0,,,,3.0,,3.0,7.0,4.0,,,0.361815,0.7884,0.8974,,1.0,1.0,,,,,5.0,,,,,,,90.0,1.0,,,,,,18.0,2.0,,8.1,,,,227.55424876653,1.0,1.0,6.0,,4.0,,49.0,23.0,72.0,106.89,38.368717392474,1,3.0,96.0,3.0,,,3.0
2025-26,14025052,21,4,Newcastle_United,Home,888550,200089.0,Joe Willock,joe-willock,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025052,21,4,Newcastle_United,Home,892673,432422.0,Sandro Tonali,sandro-tonali,M,False,,,,15.0,12.0,27.0,,,10.0,2.0,,,1.0,,,,,1.0,,,0.0101567,0.0217,,,0.0,,,,,1.0,,,,,,,,45.0,,,,,,,4.0,,,6.5,,,,61.743648737014,,,,,1.0,,18.0,12.0,30.0,23.1,,1,,34.0,1.0,1.0,,
2025-26,14025052,21,4,Newcastle_United,Home,910046,220237.0,Sven Botman,sven-botman,D,True,,,1.0,6.0,20.0,26.0,4.0,4.0,12.0,3.0,,,,,,,4.0,5.0,,1.0,0.00150265,0.1363,,,1.0,,,,,,1.0,,,,,,,45.0,1.0,,,,,,5.0,,,6.4,,,,126.40406037089,4.0,,,,2.0,,9.0,22.0,31.0,72.765,,1,,39.0,,1.0,,
2025-26,14025052,21,4,Newcastle_United,Home,914902,232826.0,Anthony Gordon,anthony-gordon,F,False,2.0,,,14.0,4.0,18.0,1.0,,10.0,2.0,1.0,,1.0,,,2.0,7.0,2.0,,,0.469964,0.069,,,0.0,,,,,,1.0,,,,,,,81.0,,,,,,,15.0,3.0,,7.2,,,1.0,130.45315253695,,6.0,4.0,,,,16.0,6.0,22.0,47.46,62.732465456388,2,,45.0,3.0,,2.0,
2025-26,14025052,21,4,Newcastle_United,Home,975937,232653.0,Jacob Ramsey,jacob-ramsey,M,True,,,,5.0,2.0,7.0,,1.0,4.0,1.0,,,,,,,,2.0,,,0.00881365,,,,0.0,,,,,1.0,1.0,,,,,,,14.0,,,,,,,1.0,,,6.6,,,,41.286735533516,,1.0,,,,,5.0,3.0,8.0,-26.145,,0,,10.0,,,1.0,
2025-26,14025052,21,4,Newcastle_United,Home,980623,470313.0,Nick Woltemade,nick-woltemade,F,False,,,1.0,5.0,2.0,7.0,1.0,4.0,4.0,1.0,1.0,,,1.0,,,3.0,5.0,,,0.284585,0.1655,0.3119,1.0,1.0,,,,,1.0,2.0,,,,,,,75.0,1.0,1.0,,,,,6.0,,,7.1,,,,43.711322648324,2.0,,,,1.0,,5.0,4.0,9.0,-17.22,,1,1.0,23.0,4.0,,,
2025-26,14025052,21,4,Newcastle_United,Home,980634,441191.0,Tino Livramento,tino-livramento,D,True,2.0,,1.0,15.0,17.0,32.0,,,11.0,5.0,,,,,,,,1.0,,,0.0321557,,,,0.0,,,,,1.0,1.0,,,,,,,45.0,,,,,,,3.0,3.0,,6.7,,,,159.53433266819,2.0,1.0,2.0,,1.0,,16.0,18.0,34.0,132.72,78.119479857614,0,,45.0,1.0,,1.0,
2025-26,14025052,21,4,Newcastle_United,Home,1014286,465642.0,Malick Thiaw,malick-thiaw,D,False,,,3.0,11.0,22.0,33.0,2.0,1.0,16.0,3.0,,,,2.0,,,6.0,1.0,1.0,,0.00288632,,,3.0,0.0,,,,,,,,,,,,,45.0,,,,1.0,,,5.0,1.0,,5.1,,,,123.23238663471,1.0,,,,3.0,,14.0,23.0,37.0,85.155,22.48452447796,0,,39.0,1.0,,,
2025-26,14025052,21,4,Newcastle_United,Home,1125214,545477.0,Alex Murphy,alex-murphy,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025052,21,4,Newcastle_United,Home,1136730,487838.0,Lewis Hall,lewis-hall,D,False,1.0,,3.0,37.0,24.0,61.0,2.0,1.0,25.0,3.0,,,,1.0,,,3.0,2.0,,,0.162346,,,,0.0,,,,,1.0,3.0,,,,,,,90.0,,,,,,,18.0,,,6.3,,,,213.58996536126,2.0,,9.0,,6.0,,42.0,29.0,71.0,111.09,,0,,93.0,,1.0,,
2025-26,14025052,21,4,Newcastle_United,Home,1400650,547719.0,Lewis Miley,lewis-miley,M,False,,,4.0,33.0,32.0,65.0,1.0,3.0,21.0,3.0,,1.0,,1.0,,,2.0,8.0,,,0.253148,0.4825,,,0.0,,,,1.0,2.0,1.0,,,,,,,90.0,,1.0,,,,,4.0,2.0,,7.7,,,2.0,198.63175301653,7.0,,1.0,,5.0,,34.0,33.0,67.0,85.155,48.262559300583,2,5.0,91.0,1.0,1.0,,4.0
2025-26,14025092,22,4,Newcastle_United,Away,69256,77794.0,Kieran Trippier,kieran-trippier,D,False,3.0,,2.0,52.0,30.0,82.0,,,16.0,2.0,,,,2.0,,,3.0,3.0,,,0.337022,0.0491,,1.0,0.0,,,,,1.0,1.0,,,,,,,90.0,,,,,,,17.0,1.0,,7.3,,,1.0,145.74434413933,1.0,,8.0,,3.0,,60.0,32.0,92.0,97.65,25.339161469946,1,1.0,116.0,1.0,2.0,,
2025-26,14025092,22,4,Newcastle_United,Away,162653,98747.0,Nick Pope,nick-pope,G,False,,2.0,2.0,1.0,18.0,19.0,,,3.0,9.0,,,,,,,,,,,0.00039454,,,,0.0,,0.1512,,,,,,,,,,,90.0,,,,,,,1.0,,,7.0,2.0,2.0,,24.367423419149,1.0,,,2.0,3.0,,2.0,18.0,20.0,10.92,,0,,30.0,,,,
2025-26,14025092,22,4,Newcastle_United,Away,560128,180974.0,Joelinton,joelinton,M,False,1.0,,,24.0,13.0,37.0,2.0,6.0,10.0,3.0,,,1.0,2.0,,1.0,6.0,8.0,,,0.0559112,0.4496,0.3854,1.0,0.0,,,,,3.0,,,,,,,,90.0,1.0,,,,,,7.0,1.0,,6.8,,,1.0,71.535939794766,3.0,,1.0,,1.0,,28.0,14.0,42.0,27.72,21.889518245041,3,1.0,62.0,,1.0,,1.0
2025-26,14025092,22,4,Newcastle_United,Away,805123,216646.0,Yoane Wissa,yoane-wissa,F,True,,,,2.0,1.0,3.0,,,5.0,1.0,,,,1.0,,,1.0,1.0,,,0.00175967,,,,0.0,,,,,,,,,,,,,23.0,,,,,,,4.0,,,6.4,,,,24.60336769701,,,1.0,,,1.0,3.0,1.0,4.0,-7.35,,0,1.0,10.0,2.0,,,1.0
2025-26,14025092,22,4,Newcastle_United,Away,839410,225321.0,Aaron Ramsdale,aaron-ramsdale,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025092,22,4,Newcastle_United,Away,855647,201666.0,Harvey Barnes,harvey-barnes,F,False,1.0,,1.0,27.0,6.0,33.0,,,21.0,4.0,,,1.0,1.0,,1.0,2.0,3.0,,,0.100624,0.0431,,,0.0,,,,,,1.0,,,,,,,90.0,,,,,,,12.0,3.0,,6.5,,,,209.92826467665,,,5.0,,1.0,,32.0,6.0,38.0,98.49,58.939217333345,1,1.0,52.0,2.0,2.0,,1.0
2025-26,14025092,22,4,Newcastle_United,Away,866469,208706.0,Bruno Guimarães,bruno-guimaraes,M,False,2.0,,4.0,33.0,16.0,49.0,,,36.0,2.0,,,,,,,2.0,5.0,,,0.439147,0.1462,0.097,1.0,0.0,,,,,,3.0,,,,,,,90.0,1.0,,,,,,14.0,4.0,,7.4,,,1.0,305.44462844075,1.0,2.0,2.0,,6.0,,39.0,17.0,56.0,146.475,89.638153837819,2,3.0,80.0,6.0,1.0,1.0,1.0
2025-26,14025092,22,4,Newcastle_United,Away,888550,200089.0,Joe Willock,joe-willock,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025092,22,4,Newcastle_United,Away,892673,432422.0,Sandro Tonali,sandro-tonali,M,False,,,4.0,26.0,17.0,43.0,,1.0,14.0,3.0,,,1.0,,,,1.0,3.0,,,0.03297,0.022,,1.0,0.0,,,,,1.0,,,,,,,,67.0,,,,,,,10.0,,,6.9,,,,111.53242235014,2.0,,,,5.0,,30.0,18.0,48.0,2.4149999999999,,1,1.0,62.0,4.0,1.0,,1.0
2025-26,14025092,22,4,Newcastle_United,Away,910046,220237.0,Sven Botman,sven-botman,D,False,,,2.0,18.0,60.0,78.0,1.0,5.0,33.0,3.0,,,,,,,2.0,6.0,,,0.00406455,,,1.0,0.0,,,,,1.0,,,,,,,,90.0,,,,,,,7.0,,,7.2,,,,196.95551857462,2.0,,,,4.0,,21.0,61.0,82.0,98.07,,0,,91.0,3.0,1.0,,
2025-26,14025092,22,4,Newcastle_United,Away,914902,232826.0,Anthony Gordon,anthony-gordon,F,False,1.0,,1.0,28.0,12.0,40.0,1.0,,33.0,3.0,,,,,,1.0,5.0,1.0,,,0.118937,,,1.0,0.0,,,,,1.0,2.0,,,,,,,67.0,,,,,,,11.0,3.0,,6.6,,,,307.58026937458,,3.0,6.0,,1.0,,29.0,12.0,41.0,129.57,85.973342320726,0,,55.0,1.0,,1.0,
2025-26,14025092,22,4,Newcastle_United,Away,975937,232653.0,Jacob Ramsey,jacob-ramsey,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025092,22,4,Newcastle_United,Away,979232,449434.0,Anthony Elanga,anthony-elanga,F,True,1.0,,,4.0,,4.0,1.0,,4.0,,,,,,,,1.0,2.0,,,0.0241189,,,,0.0,,,,,,,,,,,,,23.0,,,,,,,3.0,,,6.6,,,,53.534506874533,1.0,1.0,3.0,,,,5.0,,5.0,39.375,,0,,14.0,,1.0,1.0,
2025-26,14025092,22,4,Newcastle_United,Away,980623,470313.0,Nick Woltemade,nick-woltemade,F,False,,,,4.0,2.0,6.0,2.0,2.0,5.0,3.0,,,,,,,3.0,3.0,,,0.00380141,0.1524,,1.0,0.0,,,,,,,,,,,,,67.0,,,,,,,2.0,,,6.4,,,2.0,26.185989776479,,,,,,1.0,4.0,2.0,6.0,-4.305,,2,,13.0,2.0,1.0,,
2025-26,14025092,22,4,Newcastle_United,Away,1014286,465642.0,Malick Thiaw,malick-thiaw,D,False,,,2.0,35.0,40.0,75.0,2.0,3.0,42.0,3.0,,,,,,,2.0,4.0,,,0.011492,,,,0.0,,,,,1.0,1.0,,,,,,,90.0,,2.0,,,,,3.0,2.0,,8.0,,,,344.33698166445,5.0,1.0,,,2.0,1.0,37.0,41.0,78.0,209.58,47.390262954532,0,,88.0,,,1.0,
2025-26,14025092,22,4,Newcastle_United,Away,1125214,545477.0,Alex Murphy,alex-murphy,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025092,22,4,Newcastle_United,Away,1136730,487838.0,Lewis Hall,lewis-hall,D,False,1.0,,4.0,53.0,29.0,82.0,,1.0,46.0,8.0,,,1.0,1.0,,1.0,7.0,8.0,,,0.0551561,0.0872,,1.0,0.0,,,,,,,,,,,,,90.0,,,,,,,20.0,2.0,,7.4,,,1.0,351.95113762731,4.0,6.0,8.0,,8.0,,57.0,31.0,88.0,264.495,41.059411680686,2,1.0,120.0,2.0,4.0,2.0,1.0
2025-26,14025092,22,4,Newcastle_United,Away,1400650,547719.0,Lewis Miley,lewis-miley,M,True,,,,7.0,5.0,12.0,2.0,1.0,8.0,1.0,,,,,,,2.0,2.0,,,0.00765856,,,,0.0,,,,,,,,,,,,,23.0,,,,,,,2.0,,,6.6,,,,54.934416316188,,,,,,,8.0,6.0,14.0,-4.41,,0,1.0,15.0,,,,1.0
2025-26,14025092,22,4,Newcastle_United,Away,1479682,553746.0,Leo Shahar,leo-shahar,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025092,22,4,Newcastle_United,Away,1511675,599303.0,Sean Neave,sean-neave,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025119,23,4,Newcastle_United,Home,69256,77794.0,Kieran Trippier,kieran-trippier,D,False,2.0,,2.0,33.0,27.0,60.0,,1.0,18.0,6.0,1.0,,,2.0,,1.0,4.0,3.0,,,0.208411,,,,0.0,,,,,,1.0,,,,,,,90.0,,,,,,,17.0,,,6.3,,,,149.46843520092,2.0,1.0,7.0,,6.0,1.0,43.0,27.0,70.0,-6.615,,0,2.0,92.0,,,,1.0
2025-26,14025119,23,4,Newcastle_United,Home,99090,78916.0,Dan Burn,dan-burn,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025119,23,4,Newcastle_United,Home,162653,98747.0,Nick Pope,nick-pope,G,False,,2.0,2.0,2.0,13.0,15.0,,,3.0,13.0,,,,,,,,,,,0.00065354,,,,0.0,,-0.2024,,,,,,,,,,,90.0,,,,,,,5.0,,,8.2,2.0,6.0,,14.929866784294,2.0,,,2.0,6.0,,6.0,13.0,19.0,2.31,,0,,38.0,,,,
2025-26,14025119,23,4,Newcastle_United,Home,560128,180974.0,Joelinton,joelinton,M,False,,,,9.0,8.0,17.0,2.0,1.0,11.0,5.0,1.0,,1.0,1.0,,2.0,6.0,6.0,,,0.0182473,0.0438,,2.0,0.0,,,,,,1.0,,,,,,,48.0,,,,,,,7.0,,,6.5,,,,71.979494529931,1.0,,,,,,12.0,8.0,20.0,-36.225,,1,2.0,37.0,2.0,3.0,,1.0
2025-26,14025119,23,4,Newcastle_United,Home,805123,216646.0,Yoane Wissa,yoane-wissa,F,False,,,,7.0,3.0,10.0,3.0,1.0,3.0,3.0,,,,,,1.0,6.0,2.0,,,0.0460911,0.0454,0.2591,2.0,0.0,,,,,,1.0,,,,,,,62.0,1.0,,,,,,3.0,,,6.5,,,,15.445436306859,,,,,,,8.0,4.0,12.0,14.175,,1,,15.0,,1.0,,
2025-26,14025119,23,4,Newcastle_United,Home,839410,225321.0,Aaron Ramsdale,aaron-ramsdale,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025119,23,4,Newcastle_United,Home,855647,201666.0,Harvey Barnes,harvey-barnes,F,False,,,,14.0,4.0,18.0,,,16.0,4.0,1.0,1.0,4.0,,,3.0,6.0,2.0,,,0.0234693,0.5748,,1.0,0.0,,,,,,1.0,,,,,,,90.0,,,,,,,20.0,3.0,,5.9,,,1.0,138.05829684882,,3.0,3.0,,,,22.0,6.0,28.0,25.095,62.364310871887,5,,46.0,2.0,1.0,1.0,
2025-26,14025119,23,4,Newcastle_United,Home,888550,200089.0,Joe Willock,joe-willock,M,True,,,,2.0,3.0,5.0,,,4.0,1.0,,,,,,,,,,,0.00055329,,,,0.0,,,,,,,,,,,,,15.0,,,,,,,,1.0,,6.5,,,,61.963116462537,,,,,,,2.0,3.0,5.0,39.585,36.097245545886,0,,6.0,,,,
2025-26,14025119,23,4,Newcastle_United,Home,892673,432422.0,Sandro Tonali,sandro-tonali,M,False,,,3.0,31.0,28.0,59.0,,1.0,26.0,9.0,,1.0,2.0,,,1.0,3.0,13.0,,,0.0310011,0.6258,0.3214,1.0,0.0,,,,,1.0,,,,,,,,84.0,1.0,,,,,,12.0,4.0,,7.8,,,,310.22936298766,,6.0,,,5.0,,38.0,29.0,67.0,212.205,112.70933690929,3,7.0,89.0,2.0,,5.0,5.0
2025-26,14025119,23,4,Newcastle_United,Home,910046,220237.0,Sven Botman,sven-botman,D,False,,,5.0,23.0,46.0,69.0,2.0,5.0,30.0,11.0,,,,,,2.0,4.0,9.0,,1.0,0.0160214,0.0349,0.0582,,0.0,,,,,1.0,,,,,,,,90.0,1.0,,,,,,10.0,,,7.0,,,,207.81794764031,10.0,,,,8.0,,25.0,52.0,77.0,32.025,,1,3.0,99.0,,1.0,,3.0
2025-26,14025119,23,4,Newcastle_United,Home,914902,232826.0,Anthony Gordon,anthony-gordon,F,False,3.0,,,8.0,2.0,10.0,,,12.0,,,1.0,,,,,,2.0,,,0.354979,0.5281,,,0.0,,,,,,2.0,,,,,,,63.0,,,,,,,10.0,7.0,,7.3,,,1.0,206.04560074555,,,9.0,,,,11.0,3.0,14.0,95.445,138.08605777259,1,,26.0,,2.0,,
2025-26,14025119,23,4,Newcastle_United,Home,975937,232653.0,Jacob Ramsey,jacob-ramsey,M,True,,,1.0,14.0,10.0,24.0,1.0,,9.0,3.0,,,,,,,1.0,4.0,,,0.023936,0.0594,,,0.0,,,,,1.0,,,,,,,,42.0,,,,,,,3.0,3.0,,6.9,,,1.0,109.6736122748,,1.0,,,1.0,,15.0,10.0,25.0,87.78,59.79499297978,1,3.0,34.0,2.0,,1.0,2.0
2025-26,14025119,23,4,Newcastle_United,Home,979232,449434.0,Anthony Elanga,anthony-elanga,F,True,,,,6.0,3.0,9.0,1.0,,9.0,,,,,,,1.0,2.0,3.0,,,0.00925267,0.0842,,,0.0,,,,,,,,,,,,,27.0,,,,,,,8.0,2.0,,6.7,,,1.0,89.113280069052,,1.0,2.0,,,,7.0,3.0,10.0,70.035,53.15515023339,1,,21.0,1.0,2.0,1.0,
2025-26,14025119,23,4,Newcastle_United,Home,980623,470313.0,Nick Woltemade,nick-woltemade,F,True,,,,3.0,1.0,4.0,1.0,,4.0,,,,,,,1.0,2.0,,,,0.00195761,,,,0.0,,,,,,,,,,,,,28.0,,,,,,,3.0,,,6.3,,,,29.431666463296,,,,,,,5.0,1.0,6.0,-2.31,,0,,8.0,,,,
2025-26,14025119,23,4,Newcastle_United,Home,1014286,465642.0,Malick Thiaw,malick-thiaw,D,False,1.0,,2.0,26.0,32.0,58.0,3.0,3.0,31.0,4.0,,,,,,,3.0,5.0,,1.0,0.0198127,,,,0.0,,,,,,,,,,,,,90.0,,1.0,,,,,8.0,3.0,,6.9,,,,233.20216281417,2.0,1.0,1.0,,5.0,,32.0,33.0,65.0,164.325,57.743173013888,0,1.0,76.0,1.0,1.0,1.0,1.0
2025-26,14025119,23,4,Newcastle_United,Home,1122603,538207.0,William Osula,william-osula,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025119,23,4,Newcastle_United,Home,1125214,545477.0,Alex Murphy,alex-murphy,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025119,23,4,Newcastle_United,Home,1136730,487838.0,Lewis Hall,lewis-hall,D,False,,,1.0,19.0,19.0,38.0,1.0,1.0,15.0,10.0,,,,1.0,,4.0,7.0,8.0,,1.0,0.124195,,,,0.0,,,,,,2.0,,,,,,,90.0,,1.0,,,,,16.0,2.0,,6.9,,,,160.64486646655,5.0,4.0,5.0,,3.0,,20.0,22.0,42.0,98.805,63.197968714565,0,3.0,77.0,2.0,1.0,3.0,2.0
2025-26,14025119,23,4,Newcastle_United,Home,1400650,547719.0,Lewis Miley,lewis-miley,M,False,,,2.0,31.0,20.0,51.0,2.0,5.0,20.0,1.0,,,,2.0,,,5.0,9.0,,,0.0480345,0.1791,0.6666,1.0,0.0,,,,,,3.0,,,,,,,90.0,1.0,,,,,,18.0,1.0,,7.0,,,,181.94024490874,,1.0,7.0,,2.0,1.0,35.0,24.0,59.0,80.745,16.19290094455,1,3.0,76.0,2.0,,1.0,
2025-26,14025119,23,4,Newcastle_United,Home,1479682,553746.0,Leo Shahar,leo-shahar,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
