season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,expectedAssists,expectedGoals,expectedGoalsOnTarget,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltyMiss,penaltySave,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2024-25,12437035,8,4,Newcastle_United,Home,892673,432422,Sandro Tonali,sandro-tonali,M,False,,,,14.0,5.0,19.0,,,5.0,,,,,,,3.0,5.0,,,0.0119544,,,2.0,0.0,,,,,2.0,1.0,,66.0,,,,,,,,,6.0,,7.0,,,,,1.0,1.0,,,,17.0,6.0,22.0,0,4.0,39.0,,1.0,,3.0
2024-25,12437035,8,4,Newcastle_United,Home,914902,232826,Anthony Gordon,anthony-gordon,F,False,1.0,,,24.0,,23.0,,,2.0,1.0,1.0,1.0,1.0,,1.0,7.0,4.0,,,0.17189,0.487,0.1396,1.0,0.0,,,,,,3.0,,85.0,2.0,,,,,,,,18.0,,7.4,,,1.0,,6.0,6.0,,,,34.0,,28.0,4,1.0,54.0,3.0,1.0,2.0,1.0
2024-25,12437035,8,4,Newcastle_United,Home,980634,441191,Tino Livramento,tino-livramento,D,False,,,1.0,28.0,17.0,45.0,3.0,1.0,8.0,,,,,,3.0,6.0,3.0,,1.0,0.0275114,,,,0.0,,,,,2.0,,,90.0,,,,,,,,,18.0,,6.5,,,,1.0,1.0,2.0,,3.0,,38.0,19.0,55.0,0,,77.0,1.0,1.0,1.0,
2024-25,12437035,8,4,Newcastle_United,Home,1122603,538207,William Osula,william-osula,F,True,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,9.0,,,,,,,,,,,6.4,,,,,,,,,,,,,0,,,,,,
2024-25,12437035,8,4,Newcastle_United,Home,1136730,487838,Lewis Hall,lewis-hall,D,False,1.0,,6.0,42.0,28.0,69.0,1.0,1.0,4.0,,,,,,2.0,4.0,7.0,,,0.0959699,,,1.0,0.0,,,,,,3.0,,89.0,,,,,,,,,16.0,,7.4,,,,2.0,,6.0,,8.0,,54.0,29.0,77.0,0,5.0,100.0,,1.0,,3.0
2024-25,12437035,8,4,Newcastle_United,Home,1400650,547719,Lewis Miley,lewis-miley,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12437045,9,4,Newcastle_United,Away,1131,19236,John Ruddy,john-ruddy,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12437045,9,4,Newcastle_United,Away,99090,78916,Dan Burn,dan-burn,D,False,,,4.0,8.0,54.0,62.0,,4.0,,,,,1.0,,,2.0,5.0,,,0.0513519,0.0554,,1.0,0.0,,,,,,,,90.0,,,,,,,,,7.0,,6.6,,,1.0,4.0,,1.0,,7.0,,11.0,58.0,68.0,1,,75.0,,1.0,,
2024-25,12437045,9,4,Newcastle_United,Away,101882,119471,Fabian Schär,fabian-schar,D,False,,,4.0,10.0,39.0,49.0,1.0,3.0,1.0,,,,2.0,,,4.0,4.0,,,0.021261,0.1301,,1.0,0.0,,,,,1.0,,,90.0,,,,,,,,,12.0,,6.4,,,2.0,2.0,,,,9.0,,15.0,45.0,60.0,2,1.0,70.0,1.0,,,1.0
2024-25,12437045,9,4,Newcastle_United,Away,138149,111452,Odysseas Vlachodimos,odysseas-vlachodimos,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12437045,9,4,Newcastle_United,Away,150396,111773,Emil Krafth,emil-krafth,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12437045,9,4,Newcastle_United,Away,162653,98747,Nick Pope,nick-pope,G,False,,2.0,3.0,2.0,16.0,18.0,1.0,1.0,15.0,,,,,,,1.0,1.0,1.0,,0.00014178,,,,0.0,,-0.0524,2.0,,,,,90.0,,,,,,,,,7.0,3.0,7.2,3.0,5.0,,6.0,,,2.0,10.0,,8.0,17.0,25.0,0,,51.0,,,,
2024-25,12437045,9,4,Newcastle_United,Away,333373,179018,Miguel Almirón,miguel-almiron,M,False,,,1.0,7.0,1.0,8.0,2.0,,2.0,,,,,,,3.0,1.0,,,0.00924034,0.1679,0.1727,1.0,0.0,,,,,,,,68.0,1.0,,,,,,,,6.0,,6.8,,,1.0,,,,,2.0,,12.0,1.0,13.0,2,,19.0,,1.0,,
2024-25,12437045,9,4,Newcastle_United,Away,372336,114243,Jacob Murphy,jacob-murphy,F,True,,,,4.0,4.0,8.0,,,1.0,,,,,,1.0,1.0,,,,0.00318613,,,,0.0,,,,,,,,22.0,,,,,,,,,6.0,,6.5,,,,,,2.0,,,,9.0,4.0,11.0,0,,15.0,,,,
2024-25,12437045,9,4,Newcastle_United,Away,560128,180974,Joelinton,joelinton,M,False,,,1.0,19.0,14.0,33.0,1.0,,3.0,,,,,,1.0,4.0,4.0,,,0.0217173,,,1.0,0.0,,,,,2.0,,,89.0,,,,,,,,,9.0,,6.5,,,,,2.0,,,3.0,,23.0,16.0,39.0,0,1.0,49.0,1.0,2.0,1.0,
2024-25,12437045,9,4,Newcastle_United,Away,823941,219168,Alexander Isak,alexander-isak,F,False,,,,8.0,8.0,16.0,2.0,2.0,2.0,,2.0,,,,2.0,8.0,4.0,,,0.0885095,1.2103,0.9932,4.0,0.0,1.0,,,,,1.0,,90.0,2.0,,,,,,,,12.0,,6.7,,,1.0,,2.0,,,1.0,,13.0,10.0,23.0,3,1.0,39.0,2.0,,1.0,
2024-25,12437045,9,4,Newcastle_United,Away,855647,201666,Harvey Barnes,harvey-barnes,F,False,1.0,,,8.0,3.0,10.0,1.0,,3.0,,,1.0,,,1.0,6.0,3.0,,,0.0427579,0.1571,,3.0,0.0,,,,,,1.0,,68.0,,,,,,,,,9.0,,6.6,,,,,3.0,2.0,,1.0,,10.0,5.0,13.0,1,,24.0,2.0,1.0,2.0,
2024-25,12437045,9,4,Newcastle_United,Away,865167,235530,Lloyd Kelly,lloyd-kelly,D,True,,,1.0,2.0,,2.0,,,,,,,,,,1.0,1.0,,,0.00274294,,,1.0,0.0,,,,,,,,10.0,,,,,,,,,2.0,,6.5,,,,,,,,3.0,,4.0,,4.0,0,,5.0,,1.0,,
2024-25,12437045,9,4,Newcastle_United,Away,866191,180135,Sean Longstaff,sean-longstaff,M,True,,,1.0,4.0,6.0,10.0,,,2.0,,,,,,1.0,1.0,3.0,,,0.00236153,,,,0.0,,,,,,,,22.0,,,,,,,,,4.0,,6.8,,,,,,,,1.0,,6.0,6.0,12.0,0,3.0,19.0,1.0,,,2.0
2024-25,12437045,9,4,Newcastle_United,Away,866469,208706,Bruno Guimarães,bruno-guimaraes,M,False,,,4.0,25.0,26.0,51.0,,,5.0,,,1.0,1.0,,1.0,3.0,7.0,,1.0,0.0351094,0.0419,,1.0,0.0,,,,,1.0,1.0,,90.0,,1.0,,,,,,,13.0,,7.0,,,,,1.0,,,6.0,,31.0,28.0,59.0,1,1.0,77.0,4.0,5.0,1.0,1.0
2024-25,12437045,9,4,Newcastle_United,Away,888550,200089,Joe Willock,joe-willock,M,True,,,,5.0,4.0,9.0,1.0,,1.0,1.0,,,,,,3.0,1.0,,,0.17328,,,1.0,0.0,,,,,,1.0,,22.0,,,,,,,,,4.0,,6.7,,,,,1.0,,,,,8.0,4.0,12.0,0,1.0,14.0,,,,
2024-25,12437045,9,4,Newcastle_United,Away,892673,432422,Sandro Tonali,sandro-tonali,M,False,,,2.0,6.0,7.0,13.0,,,3.0,,,1.0,,,,2.0,3.0,,,0.00240763,0.0499,,2.0,0.0,,,,,,,,68.0,,1.0,,,,,,,8.0,,6.7,,,,1.0,1.0,1.0,,2.0,1.0,11.0,7.0,17.0,1,2.0,28.0,3.0,,1.0,1.0
2024-25,12437045,9,4,Newcastle_United,Away,980634,441191,Tino Livramento,tino-livramento,D,False,,,,14.0,21.0,35.0,2.0,1.0,7.0,,,,2.0,,,4.0,3.0,,,0.0213339,,,,0.0,,,,,1.0,1.0,,90.0,,1.0,,,,,,,8.0,,6.7,,,,1.0,,,,2.0,,19.0,24.0,43.0,0,1.0,54.0,,1.0,,1.0
2024-25,12437045,9,4,Newcastle_United,Away,1122603,538207,William Osula,william-osula,F,True,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,0.0,,,,,,,,10.0,,,,,,,,,,,6.6,,,,,,,,,,,,,0,,1.0,,,,
2024-25,12437045,9,4,Newcastle_United,Away,1136730,487838,Lewis Hall,lewis-hall,D,False,5.0,,5.0,18.0,25.0,38.0,2.0,2.0,5.0,1.0,,,1.0,,1.0,4.0,5.0,,,0.780463,,,,1.0,,,,,1.0,4.0,,89.0,,1.0,,,,,,,17.0,,7.9,,,,1.0,,5.0,,9.0,,26.0,30.0,51.0,0,2.0,78.0,2.0,1.0,,2.0
2024-25,12437045,9,4,Newcastle_United,Away,1400650,547719,Lewis Miley,lewis-miley,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12437056,10,4,Newcastle_United,Home,42209,67089,Martin Dúbravka,martin-dubravka,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12437056,10,4,Newcastle_United,Home,99090,78916,Dan Burn,dan-burn,D,False,,,,3.0,13.0,16.0,3.0,3.0,,,,,,,,3.0,4.0,,,0.00053372,,,,0.0,,,,,,,,90.0,,,,,,,,,7.0,,6.7,,,,3.0,,,,4.0,,7.0,16.0,23.0,0,,27.0,,1.0,,
2024-25,12437056,10,4,Newcastle_United,Home,101882,119471,Fabian Schär,fabian-schar,D,False,,,4.0,13.0,9.0,22.0,,2.0,3.0,,,1.0,1.0,,,2.0,3.0,,,0.0215177,0.0572,,1.0,0.0,,,,,1.0,,,90.0,,1.0,,,,,,,11.0,,7.1,,,,7.0,1.0,1.0,,12.0,,22.0,11.0,32.0,1,,47.0,,,1.0,
2024-25,12437056,10,4,Newcastle_United,Home,150396,111773,Emil Krafth,emil-krafth,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12437056,10,4,Newcastle_United,Home,162653,98747,Nick Pope,nick-pope,G,False,,1.0,2.0,2.0,3.0,5.0,,1.0,7.0,,,,,,,,1.0,,,0.00039777,,,,0.0,,,2.0,,,,,90.0,,,,,,,,,22.0,4.0,6.8,,,,4.0,,,1.0,24.0,,21.0,6.0,27.0,0,,34.0,,,,
2024-25,12437056,10,4,Newcastle_United,Home,333373,179018,Miguel Almirón,miguel-almiron,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12437056,10,4,Newcastle_United,Home,560128,180974,Joelinton,joelinton,M,False,,,,11.0,12.0,23.0,1.0,2.0,4.0,,,,1.0,,2.0,8.0,5.0,,,0.0072202,0.0448,0.1958,4.0,0.0,,,,,,1.0,,90.0,1.0,,,,,,,,7.0,,6.9,,,,1.0,,1.0,,,,13.0,12.0,24.0,1,2.0,38.0,3.0,1.0,,1.0
2024-25,12437056,10,4,Newcastle_United,Home,823941,219168,Alexander Isak,alexander-isak,F,False,,,,10.0,5.0,15.0,4.0,2.0,1.0,,,,,,,7.0,3.0,,,0.0392574,0.2907,0.7441,1.0,0.0,1.0,,,,,,,90.0,2.0,,,,,,,,10.0,,7.3,,,,,3.0,,,,,13.0,7.0,20.0,2,,30.0,3.0,1.0,1.0,
2024-25,12437056,10,4,Newcastle_United,Home,855647,201666,Harvey Barnes,harvey-barnes,F,True,,,,2.0,,2.0,,,1.0,,,,,,,,1.0,,,0.408736,,,,0.0,,,,,,1.0,,12.0,,,,,,,,,2.0,,6.8,,,,,,,,1.0,,4.0,,4.0,0,1.0,6.0,,,,1.0
2024-25,12437056,10,4,Newcastle_United,Home,865167,235530,Lloyd Kelly,lloyd-kelly,D,True,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,1.0,,1.0,0,,1.0,,,,
2024-25,12437056,10,4,Newcastle_United,Home,866191,180135,Sean Longstaff,sean-longstaff,M,False,,,1.0,7.0,7.0,14.0,2.0,,3.0,,,1.0,1.0,,,5.0,7.0,,,0.00636745,0.0228,,2.0,0.0,,,,,1.0,,,90.0,,,,,,,,,6.0,,7.0,,,,,,,,1.0,,9.0,10.0,19.0,1,6.0,31.0,1.0,1.0,,3.0
2024-25,12437056,10,4,Newcastle_United,Home,866469,208706,Bruno Guimarães,bruno-guimaraes,M,False,,,1.0,10.0,18.0,28.0,,2.0,8.0,,,1.0,,,7.0,9.0,12.0,,,0.0181483,0.0445,,2.0,0.0,,,,,,,,89.0,,,,,,,,,17.0,,6.7,,,1.0,1.0,2.0,,,4.0,,16.0,21.0,37.0,2,1.0,64.0,1.0,7.0,2.0,
2024-25,12437056,10,4,Newcastle_United,Home,888550,200089,Joe Willock,joe-willock,M,False,,,1.0,10.0,1.0,11.0,2.0,,2.0,,,,,,2.0,7.0,5.0,,,0.018813,0.0649,0.3419,3.0,0.0,,,,,,1.0,,65.0,1.0,1.0,,,,,,,6.0,,7.3,,,1.0,,1.0,1.0,,1.0,,13.0,1.0,13.0,2,2.0,28.0,1.0,2.0,1.0,2.0
2024-25,12437056,10,4,Newcastle_United,Home,892673,432422,Sandro Tonali,sandro-tonali,M,True,,,,2.0,3.0,5.0,,,,,,,,,,2.0,2.0,,,0.00213818,,,1.0,0.0,,,,,1.0,,,25.0,,,,,,,,,4.0,,6.6,,,,1.0,1.0,3.0,,,,5.0,3.0,5.0,0,,14.0,,2.0,,
2024-25,12437056,10,4,Newcastle_United,Home,914902,232826,Anthony Gordon,anthony-gordon,F,False,1.0,,,12.0,5.0,16.0,,1.0,4.0,1.0,,,,,1.0,2.0,5.0,,,0.15951,,,1.0,1.0,,,,,1.0,2.0,,85.0,,,,,,,,,17.0,,7.4,,,,1.0,,7.0,,3.0,,23.0,10.0,26.0,0,3.0,42.0,,1.0,,2.0
2024-25,12437056,10,4,Newcastle_United,Home,980634,441191,Tino Livramento,tino-livramento,D,False,,,,7.0,11.0,18.0,1.0,2.0,7.0,,,,,,,1.0,7.0,,,0.0194839,,,,0.0,,,,,1.0,2.0,,90.0,,,,,,,,,7.0,,7.7,,,,,1.0,,,2.0,,8.0,15.0,23.0,0,4.0,46.0,,,1.0,3.0
2024-25,12437056,10,4,Newcastle_United,Home,1122603,538207,William Osula,william-osula,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12437056,10,4,Newcastle_United,Home,1125214,545477,Alex Murphy,alex-murphy,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12437056,10,4,Newcastle_United,Home,1136730,487838,Lewis Hall,lewis-hall,D,False,,,1.0,11.0,14.0,25.0,1.0,4.0,7.0,,,,,1.0,2.0,4.0,10.0,,,0.00581346,,,1.0,0.0,,,,,1.0,,,90.0,,2.0,,,,,,,13.0,,8.1,,,,8.0,,,,7.0,,17.0,18.0,35.0,0,4.0,62.0,,2.0,,3.0
2024-25,12437056,10,4,Newcastle_United,Home,1400650,547719,Lewis Miley,lewis-miley,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436487,11,4,Newcastle_United,Away,42209,67089,Martin Dúbravka,martin-dubravka,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436487,11,4,Newcastle_United,Away,99090,78916,Dan Burn,dan-burn,D,False,,,1.0,11.0,44.0,55.0,1.0,7.0,2.0,,,,,,,3.0,7.0,,,0.0412445,0.1015,0.1139,2.0,0.0,,,,,,1.0,,90.0,1.0,,,,,,,,7.0,,6.9,,,,6.0,,,,4.0,,14.0,48.0,62.0,1,,71.0,,,,
2024-25,12436487,11,4,Newcastle_United,Away,101882,119471,Fabian Schär,fabian-schar,D,False,,,4.0,20.0,30.0,50.0,2.0,1.0,5.0,,,1.0,1.0,,1.0,5.0,2.0,,,0.00787347,0.0182,,,0.0,,,,,2.0,,,90.0,,1.0,,,,,,,11.0,,6.9,,,,6.0,2.0,,,9.0,,27.0,31.0,58.0,1,,75.0,1.0,,1.0,
2024-25,12436487,11,4,Newcastle_United,Away,162653,98747,Nick Pope,nick-pope,G,False,,,4.0,4.0,8.0,12.0,,,9.0,,,,,,,,,,,0.00067028,,,,0.0,,-0.1436,3.0,,1.0,,,90.0,,,,,,,,,5.0,,7.0,2.0,2.0,,,,,,9.0,,7.0,10.0,17.0,0,,28.0,,,,
2024-25,12436487,11,4,Newcastle_United,Away,333373,179018,Miguel Almirón,miguel-almiron,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436487,11,4,Newcastle_United,Away,368134,169359,Matt Targett,matt-targett,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436487,11,4,Newcastle_United,Away,372336,114243,Jacob Murphy,jacob-murphy,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436487,11,4,Newcastle_United,Away,560128,180974,Joelinton,joelinton,M,False,1.0,,1.0,25.0,10.0,34.0,2.0,4.0,5.0,,,,,,2.0,6.0,10.0,,,0.290395,0.1256,0.2935,,0.0,1.0,,,,1.0,1.0,,90.0,1.0,,,,,,,,17.0,,8.0,,,1.0,1.0,2.0,6.0,,2.0,,38.0,10.0,42.0,2,3.0,68.0,,3.0,,3.0
2024-25,12436487,11,4,Newcastle_United,Away,823941,219168,Alexander Isak,alexander-isak,F,False,,,2.0,21.0,4.0,25.0,2.0,2.0,3.0,,1.0,1.0,,,6.0,10.0,3.0,,,0.240012,0.552,0.9407,,1.0,1.0,,,,,3.0,,89.0,1.0,,,,,,,,15.0,,7.6,,,1.0,,2.0,1.0,,2.0,,25.0,4.0,28.0,3,,47.0,3.0,1.0,,
2024-25,12436487,11,4,Newcastle_United,Away,855647,201666,Harvey Barnes,harvey-barnes,F,True,,,,2.0,4.0,6.0,,,1.0,,,,,,,,,,,0.00048708,0.2685,0.413,,0.0,1.0,,,,,,,10.0,1.0,,,,,,,,1.0,,7.6,,,1.0,,,,,,,2.0,5.0,7.0,2,,12.0,,,,
2024-25,12436487,11,4,Newcastle_United,Away,865167,235530,Lloyd Kelly,lloyd-kelly,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436487,11,4,Newcastle_United,Away,866191,180135,Sean Longstaff,sean-longstaff,M,False,,,2.0,28.0,14.0,42.0,1.0,2.0,4.0,,,1.0,,,1.0,3.0,7.0,,,0.134148,0.2243,,,0.0,,,,,,1.0,,90.0,,,,,,,,,9.0,,7.2,,,,,2.0,,,2.0,,34.0,14.0,48.0,1,4.0,58.0,1.0,,1.0,2.0
2024-25,12436487,11,4,Newcastle_United,Away,866469,208706,Bruno Guimarães,bruno-guimaraes,M,False,1.0,,,20.0,14.0,33.0,,,8.0,,,,1.0,,3.0,9.0,5.0,,,0.0488234,0.1161,0.2758,3.0,0.0,,,,,,,,90.0,1.0,,,,,,,,12.0,,6.6,,,2.0,1.0,2.0,1.0,,2.0,,22.0,17.0,38.0,3,1.0,58.0,2.0,4.0,,
2024-25,12436487,11,4,Newcastle_United,Away,888550,200089,Joe Willock,joe-willock,M,False,1.0,,,22.0,3.0,24.0,2.0,,4.0,1.0,,1.0,,,3.0,6.0,2.0,,,0.133731,0.0631,,1.0,0.0,,,,,,3.0,,69.0,,,,,,,,,16.0,,7.0,,,1.0,1.0,,3.0,,1.0,,28.0,4.0,29.0,2,1.0,49.0,6.0,1.0,,1.0
2024-25,12436487,11,4,Newcastle_United,Away,892673,432422,Sandro Tonali,sandro-tonali,M,True,,,,4.0,5.0,9.0,1.0,,1.0,,,,,,,1.0,3.0,,,0.0086314,,,,1.0,,,,,1.0,1.0,,21.0,,1.0,,,,,,,3.0,,7.2,,,,,,1.0,,,,6.0,6.0,11.0,0,2.0,17.0,,1.0,,1.0
2024-25,12436487,11,4,Newcastle_United,Away,914902,232826,Anthony Gordon,anthony-gordon,F,False,2.0,,1.0,25.0,8.0,31.0,,,3.0,,,,1.0,,,4.0,2.0,,,0.392374,0.2345,0.3047,,0.0,,,,,1.0,3.0,,80.0,1.0,,,,,,,,14.0,,7.1,,,1.0,,3.0,5.0,,3.0,,33.0,10.0,38.0,2,1.0,54.0,1.0,1.0,,
2024-25,12436487,11,4,Newcastle_United,Away,980634,441191,Tino Livramento,tino-livramento,D,False,,,,20.0,15.0,35.0,,1.0,5.0,,,,1.0,,,1.0,3.0,,,0.0102034,,,,0.0,,,,,3.0,,,90.0,,,,,,,,,14.0,,7.2,,,,3.0,,5.0,,1.0,,28.0,16.0,39.0,0,,65.0,3.0,2.0,,
2024-25,12436487,11,4,Newcastle_United,Away,1122603,538207,William Osula,william-osula,F,True,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436487,11,4,Newcastle_United,Away,1136730,487838,Lewis Hall,lewis-hall,D,False,,,1.0,41.0,30.0,71.0,4.0,5.0,7.0,,,,2.0,,1.0,8.0,6.0,,1.0,0.0766158,,,,0.0,,,,,5.0,,,90.0,,1.0,,,,,,,18.0,,7.1,,,,2.0,1.0,6.0,,3.0,,50.0,33.0,77.0,0,1.0,104.0,2.0,,,1.0
2024-25,12436487,11,4,Newcastle_United,Away,1400650,547719,Lewis Miley,lewis-miley,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436496,12,4,Newcastle_United,Home,42209,67089,Martin Dúbravka,martin-dubravka,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436496,12,4,Newcastle_United,Home,69256,77794,Kieran Trippier,kieran-trippier,D,True,,,,6.0,5.0,11.0,,,1.0,,,,,,,1.0,,,,0.00610352,,,1.0,0.0,,,,,,,,13.0,,,,,,,,,4.0,,6.5,,,,,,2.0,,1.0,,10.0,5.0,13.0,0,,17.0,,,,
2024-25,12436496,12,4,Newcastle_United,Home,101882,119471,Fabian Schär,fabian-schar,D,False,,,4.0,31.0,30.0,61.0,3.0,,11.0,,,1.0,1.0,,,4.0,1.0,,,0.03105,0.0262,,1.0,0.0,,,,,5.0,,,90.0,,1.0,,,,,,,13.0,,7.1,,,1.0,7.0,,2.0,,9.0,,40.0,34.0,72.0,2,1.0,93.0,,,,
2024-25,12436496,12,4,Newcastle_United,Home,113956,75115,Callum Wilson,callum-wilson,F,True,,,,1.0,1.0,2.0,2.0,,1.0,,,,,,1.0,3.0,1.0,,,0.00017981,,,,0.0,,,,,,,,22.0,,,,,,,,,1.0,,6.5,,,,,,,,,,1.0,1.0,2.0,0,1.0,4.0,,,,1.0
2024-25,12436496,12,4,Newcastle_United,Home,162653,98747,Nick Pope,nick-pope,G,False,,1.0,3.0,2.0,16.0,18.0,,,10.0,,,,,,,,,,,0.00045558,,,,0.0,,-0.9753,,,,,,90.0,,,,,,,,,3.0,1.0,6.9,1.0,4.0,,2.0,,,1.0,6.0,,4.0,17.0,21.0,0,,36.0,,,,
2024-25,12436496,12,4,Newcastle_United,Home,333373,179018,Miguel Almirón,miguel-almiron,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436496,12,4,Newcastle_United,Home,368134,169359,Matt Targett,matt-targett,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436496,12,4,Newcastle_United,Home,372336,114243,Jacob Murphy,jacob-murphy,F,True,,,,5.0,2.0,7.0,,,,,,,1.0,,,2.0,,,,0.0200923,,,,0.0,,,,,,,,21.0,,,,,,,,,13.0,,6.4,,,,,1.0,7.0,,1.0,,15.0,3.0,11.0,0,,21.0,1.0,,,
2024-25,12436496,12,4,Newcastle_United,Home,560128,180974,Joelinton,joelinton,M,False,1.0,,,20.0,4.0,23.0,1.0,,5.0,,,,,,3.0,8.0,3.0,,,0.045397,,,3.0,0.0,,,,,1.0,1.0,,69.0,,,,,,,,,13.0,,6.7,,,,,2.0,2.0,,,,27.0,5.0,30.0,0,2.0,45.0,1.0,,1.0,1.0
2024-25,12436496,12,4,Newcastle_United,Home,823941,219168,Alexander Isak,alexander-isak,F,False,,,1.0,13.0,6.0,19.0,2.0,,1.0,,1.0,2.0,,,1.0,4.0,,,,0.0275311,0.6974,,1.0,0.0,,,,,,1.0,,90.0,,,,,,,,,7.0,,6.7,,,4.0,,,1.0,,1.0,1.0,17.0,6.0,22.0,6,,32.0,2.0,,,
2024-25,12436496,12,4,Newcastle_United,Home,855647,201666,Harvey Barnes,harvey-barnes,F,True,1.0,,,16.0,2.0,17.0,1.0,,,,,,,,2.0,3.0,3.0,,,0.0515259,,,,0.0,,,,,,,,45.0,,,,,,,,,10.0,,6.8,,,,,1.0,5.0,,,,23.0,2.0,20.0,0,1.0,32.0,1.0,1.0,1.0,1.0
2024-25,12436496,12,4,Newcastle_United,Home,865167,235530,Lloyd Kelly,lloyd-kelly,D,False,,,,25.0,35.0,60.0,,2.0,7.0,,,,,,,1.0,6.0,,,0.00572567,0.1723,,1.0,0.0,,,,,,1.0,1.0,90.0,,2.0,,,,,,,11.0,,7.2,,,1.0,1.0,,,,5.0,,35.0,36.0,71.0,1,3.0,82.0,,1.0,,2.0
2024-25,12436496,12,4,Newcastle_United,Home,866191,180135,Sean Longstaff,sean-longstaff,M,False,,,2.0,15.0,5.0,20.0,1.0,2.0,2.0,,,,1.0,,2.0,5.0,4.0,,,0.00924153,0.0822,0.2249,,0.0,,,,,,,,57.0,1.0,1.0,,,,,,,6.0,,6.7,,,,1.0,1.0,1.0,,2.0,,18.0,5.0,22.0,1,1.0,32.0,,1.0,,
