season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballCarriesCount,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,expectedAssists,expectedGoals,expectedGoalsOnTarget,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltySave,penaltyWon,possessionLostCtrl,progressiveBallCarriesCount,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalBallCarriesDistance,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalProgression,totalProgressiveBallCarriesDistance,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2024-25,12436883,22,1,Manchester_United,Home,859999,221820,Lisandro Martínez,lisandro-martinez,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436883,22,1,Manchester_United,Home,1153315,550864,Leny Yoro,leny-yoro,D,False,,,,20.0,29.0,49.0,,4.0,,1.0,,,1.0,1.0,,,3.0,6.0,,,0.00548305,0.0939,,2.0,0.0,,,,,2.0,,,90.0,,,,,,,,5.0,,,6.4,,,,,,2.0,,,,1.0,1.0,23.0,30.0,53.0,,,1,1.0,66.0,1.0,1.0,,
2024-25,12436899,23,1,Manchester_United,Away,143334,184667,Victor Lindelöf,victor-lindelof,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436899,23,1,Manchester_United,Away,149380,95658,Harry Maguire,harry-maguire,D,False,,,1.0,13.0,43.0,56.0,3.0,4.0,,3.0,,,,,,,3.0,7.0,,,0.00323909,,,,0.0,,,,,2.0,,1.0,90.0,,,,,,,,2.0,,,7.5,,,,,,6.0,,,,2.0,,15.0,43.0,58.0,,,0,3.0,73.0,,,,1.0
2024-25,12436899,23,1,Manchester_United,Away,803031,209365,Matthijs de Ligt,matthijs-de-ligt,D,False,,,2.0,7.0,27.0,34.0,,3.0,,3.0,,,,,,,1.0,3.0,,,0.00314707,0.1802,,1.0,0.0,,,,,,,,58.0,,,,,,,,5.0,,,6.9,,,1.0,,,5.0,,,,4.0,,10.0,29.0,39.0,,,1,,46.0,,,,
2024-25,12436899,23,1,Manchester_United,Away,825839,222690,Tyrell Malacia,tyrell-malacia,D,True,,,,1.0,,1.0,,,,1.0,,,,,,,,1.0,,,0.00066711,,,,0.0,,,,,,,,9.0,,,,,,,,,,,6.7,,,,,,1.0,,,,,,1.0,,1.0,,,0,1.0,4.0,,,,1.0
2024-25,12436899,23,1,Manchester_United,Away,843200,216051,Diogo Dalot,diogo-dalot,D,False,,,,20.0,14.0,34.0,,2.0,,7.0,,,,1.0,,,1.0,4.0,,,0.00611671,,,,0.0,,,,,1.0,,,90.0,,,,,,,,8.0,,,6.9,,,,,,2.0,,1.0,,1.0,,23.0,15.0,37.0,,,0,2.0,52.0,1.0,,,1.0
2024-25,12436899,23,1,Manchester_United,Away,847030,230001,Noussair Mazraoui,noussair-mazraoui,D,False,,,1.0,9.0,15.0,24.0,,1.0,,6.0,,,,,,1.0,3.0,3.0,,,0.00748255,,,,0.0,,,,,,,,81.0,,,,,,,,12.0,,,6.6,,,,,,1.0,2.0,2.0,,1.0,,15.0,15.0,28.0,,,0,1.0,52.0,2.0,1.0,,
2024-25,12436899,23,1,Manchester_United,Away,859999,221820,Lisandro Martínez,lisandro-martinez,D,False,,,3.0,24.0,31.0,55.0,,1.0,,2.0,,,,1.0,,,2.0,5.0,,,0.0152033,0.0155,0.1616,1.0,0.0,1.0,,,,,,1.0,90.0,1.0,,,,,,,5.0,,,8.2,,,,,,1.0,,,,5.0,,29.0,31.0,60.0,,,1,3.0,67.0,,1.0,,2.0
2024-25,12436899,23,1,Manchester_United,Away,1153315,550864,Leny Yoro,leny-yoro,D,True,,,,5.0,8.0,13.0,1.0,1.0,,1.0,,,,,,,1.0,2.0,,,0.00078715,,,,0.0,,,,,2.0,,,32.0,,,,,,,,,,,6.8,,,,,,3.0,,,,,,5.0,8.0,13.0,,,0,1.0,20.0,,,,
2024-25,12436925,24,1,Manchester_United,Home,143334,184667,Victor Lindelöf,victor-lindelof,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436925,24,1,Manchester_United,Home,149380,95658,Harry Maguire,harry-maguire,D,False,,,3.0,19.0,39.0,58.0,3.0,6.0,,4.0,,,1.0,,,,4.0,7.0,,,0.0194579,0.1217,,1.0,0.0,,,,,4.0,1.0,,90.0,,,,,,,,15.0,,,7.1,,,,,,5.0,,,,6.0,,24.0,49.0,73.0,,,1,1.0,87.0,,,,1.0
2024-25,12436925,24,1,Manchester_United,Home,803031,209365,Matthijs de Ligt,matthijs-de-ligt,D,True,,,,7.0,3.0,10.0,,2.0,,1.0,,,,1.0,,,1.0,2.0,,,0.0054023,,,,0.0,,,,,,,,8.0,,,,,,,,4.0,,,6.3,,,,,,,,1.0,,1.0,,8.0,6.0,13.0,,,0,,14.0,,,,
2024-25,12436925,24,1,Manchester_United,Home,843200,216051,Diogo Dalot,diogo-dalot,D,False,2.0,,1.0,24.0,15.0,37.0,2.0,3.0,,5.0,,,2.0,1.0,,2.0,10.0,5.0,,,0.129433,0.1827,,2.0,0.0,,,,,1.0,1.0,,90.0,,,,,,,,22.0,,,6.7,,,1.0,,,4.0,4.0,2.0,,3.0,,31.0,17.0,46.0,,,3,1.0,79.0,1.0,,1.0,1.0
2024-25,12436925,24,1,Manchester_United,Home,847030,230001,Noussair Mazraoui,noussair-mazraoui,D,False,,,,11.0,8.0,19.0,1.0,2.0,,7.0,,,1.0,,,1.0,3.0,3.0,,,0.0279093,0.0159,,2.0,0.0,,,,,1.0,,,70.0,,,,,,,,12.0,,,6.6,,,,,,1.0,,,,2.0,,15.0,12.0,27.0,,,1,,37.0,3.0,1.0,,
2024-25,12436925,24,1,Manchester_United,Home,859999,221820,Lisandro Martínez,lisandro-martinez,D,False,,,1.0,24.0,35.0,59.0,,2.0,,5.0,,,1.0,1.0,,1.0,3.0,8.0,,,0.0367095,0.0953,,1.0,0.0,,,,,1.0,,,82.0,,,,,,,,10.0,,,7.1,,,1.0,,,3.0,1.0,,,4.0,,31.0,37.0,68.0,,,2,3.0,82.0,,2.0,1.0,2.0
2024-25,12436925,24,1,Manchester_United,Home,1153315,550864,Leny Yoro,leny-yoro,D,False,,,4.0,22.0,32.0,54.0,1.0,1.0,,6.0,,,,,,,1.0,2.0,,,0.00941506,0.044,,,0.0,,,,,1.0,,,90.0,,1.0,,,,,,3.0,,,7.1,,,1.0,,,4.0,,,,4.0,,24.0,33.0,57.0,,,1,1.0,67.0,,,,1.0
2024-25,12436952,25,1,Manchester_United,Away,143334,184667,Victor Lindelöf,victor-lindelof,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436952,25,1,Manchester_United,Away,149380,95658,Harry Maguire,harry-maguire,D,False,,,3.0,13.0,18.0,31.0,1.0,1.0,,3.0,,,,,,,1.0,5.0,,,0.0144806,,,,0.0,,,,,,1.0,,90.0,,1.0,,,,,,5.0,,,7.1,,,,,,3.0,,,,3.0,,15.0,19.0,34.0,,,0,3.0,44.0,1.0,1.0,,
2024-25,12436952,25,1,Manchester_United,Away,803031,209365,Matthijs de Ligt,matthijs-de-ligt,D,False,1.0,,2.0,12.0,28.0,39.0,,3.0,,5.0,,,1.0,,,,,7.0,,,0.089663,0.1355,,,0.0,,,,,2.0,1.0,,90.0,,4.0,,,,,,5.0,,,8.3,,,1.0,,,7.0,,1.0,,4.0,1.0,15.0,29.0,43.0,,,2,3.0,67.0,,1.0,,3.0
2024-25,12436952,25,1,Manchester_United,Away,843200,216051,Diogo Dalot,diogo-dalot,D,False,,,4.0,26.0,18.0,44.0,,1.0,,2.0,,,,,,1.0,3.0,3.0,,,0.0338877,0.3137,,2.0,0.0,,,,,,,,90.0,,1.0,,,,,,13.0,,,7.0,,,1.0,,,2.0,,5.0,,6.0,1.0,34.0,22.0,51.0,,,1,2.0,73.0,,,,
2024-25,12436952,25,1,Manchester_United,Away,847030,230001,Noussair Mazraoui,noussair-mazraoui,D,False,1.0,,,16.0,31.0,46.0,,1.0,,3.0,1.0,,,5.0,,,8.0,7.0,,,0.166925,,,3.0,0.0,,,,,2.0,1.0,,90.0,,2.0,,,,,,2.0,,,7.3,,,,,,3.0,,1.0,,2.0,,16.0,33.0,48.0,,,0,5.0,65.0,,1.0,,3.0
2024-25,12436952,25,1,Manchester_United,Away,1142182,547676,Tyler Fredricson,tyler-fredricson,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436952,25,1,Manchester_United,Away,1445799,606745,Ayden Heaven,heaven-ayden,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436952,25,1,Manchester_United,Away,1597198,618873,Sekou Kone,sekou-kone,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436625,26,1,Manchester_United,Away,143334,184667,Victor Lindelöf,victor-lindelof,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436625,26,1,Manchester_United,Away,149380,95658,Harry Maguire,harry-maguire,D,False,,,2.0,11.0,40.0,51.0,3.0,6.0,,3.0,,,,1.0,,,7.0,8.0,,,0.00356556,,,1.0,0.0,,,,,3.0,,,90.0,,,,,,,,6.0,,,6.9,,,,,,9.0,2.0,,,5.0,,15.0,40.0,55.0,,,0,2.0,73.0,,,,2.0
2024-25,12436625,26,1,Manchester_United,Away,803031,209365,Matthijs de Ligt,matthijs-de-ligt,D,False,,,,25.0,33.0,58.0,4.0,4.0,,,,,,,,,4.0,5.0,,,0.00892195,,,,0.0,,,,,2.0,,,90.0,,,,,,,,8.0,,,7.0,,,,,,10.0,,,,5.0,,31.0,35.0,66.0,,,0,1.0,82.0,,,,1.0
2024-25,12436625,26,1,Manchester_United,Away,843200,216051,Diogo Dalot,diogo-dalot,D,False,,,2.0,15.0,19.0,34.0,,,,3.0,,,,,,2.0,5.0,1.0,,,0.0282772,,,2.0,0.0,,,,,3.0,1.0,,90.0,,,,,,,,10.0,,,6.6,,,,,,2.0,1.0,,,3.0,,17.0,20.0,37.0,,,0,1.0,56.0,2.0,,,
2024-25,12436625,26,1,Manchester_United,Away,847030,230001,Noussair Mazraoui,noussair-mazraoui,D,False,,,1.0,11.0,39.0,50.0,1.0,5.0,,7.0,,,,1.0,,1.0,4.0,11.0,,,0.00932433,,,1.0,0.0,,,,,2.0,,,70.0,,1.0,,,,,,10.0,,,7.1,,,,,,7.0,,,,6.0,,15.0,42.0,57.0,,,0,5.0,80.0,2.0,2.0,,2.0
2024-25,12436625,26,1,Manchester_United,Away,1153315,550864,Leny Yoro,leny-yoro,D,True,1.0,,1.0,9.0,5.0,13.0,1.0,,,,,,,,,,1.0,,,,0.0328659,,,,0.0,,,,,,,,20.0,,,,,,,,1.0,,,6.6,,,,,,,,1.0,,2.0,,9.0,6.0,14.0,,,0,,15.0,,,,
2024-25,12436625,26,1,Manchester_United,Away,1445799,606745,Ayden Heaven,heaven-ayden,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436625,26,1,Manchester_United,Away,1597198,618873,Sekou Kone,sekou-kone,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436991,27,1,Manchester_United,Home,143334,184667,Victor Lindelöf,victor-lindelof,D,True,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436991,27,1,Manchester_United,Home,149380,95658,Harry Maguire,harry-maguire,D,False,,,3.0,11.0,35.0,46.0,1.0,6.0,,5.0,,,,,,,1.0,9.0,,,0.00273944,0.1967,0.7427,1.0,0.0,1.0,,,,1.0,,,90.0,3.0,3.0,,,,,,7.0,,,8.5,,,,,,7.0,,,,7.0,,17.0,36.0,53.0,,,3,2.0,70.0,,1.0,,2.0
2024-25,12436991,27,1,Manchester_United,Home,803031,209365,Matthijs de Ligt,matthijs-de-ligt,D,False,,,2.0,11.0,27.0,38.0,1.0,,,6.0,,,,,,,2.0,3.0,,,0.00348659,0.3068,0.919,,0.0,1.0,,,,1.0,,,90.0,1.0,1.0,,,,,,3.0,,,7.6,,,,,,2.0,2.0,,,4.0,,12.0,28.0,40.0,,,1,2.0,53.0,,,1.0,2.0
2024-25,12436991,27,1,Manchester_United,Home,843200,216051,Diogo Dalot,diogo-dalot,D,False,,,1.0,6.0,16.0,22.0,2.0,1.0,,2.0,,,,1.0,,1.0,7.0,7.0,,,0.0373522,0.1569,0.1623,1.0,0.0,,,,,,,,90.0,1.0,,,,,,,13.0,,,6.9,,,1.0,,,2.0,5.0,2.0,,1.0,,10.0,19.0,27.0,,,2,2.0,52.0,,1.0,3.0,
2024-25,12436991,27,1,Manchester_United,Home,847030,230001,Noussair Mazraoui,noussair-mazraoui,D,True,,,,1.0,2.0,3.0,1.0,1.0,,3.0,,,,,,,2.0,2.0,,,0.00019336,,,,0.0,,,,,,,,45.0,,,,,,,,5.0,,,6.4,,,,,,2.0,1.0,1.0,,,,2.0,2.0,3.0,,,0,,16.0,1.0,1.0,,
2024-25,12436991,27,1,Manchester_United,Home,1153315,550864,Leny Yoro,leny-yoro,D,False,,,1.0,24.0,31.0,55.0,1.0,1.0,,3.0,,,,,,,2.0,3.0,,,0.0146696,,,1.0,0.0,,,,,,,,89.0,,,,,,,,3.0,,,6.9,,,,,,6.0,1.0,,,2.0,,26.0,32.0,58.0,,,0,1.0,69.0,,,1.0,1.0
2024-25,12436991,27,1,Manchester_United,Home,1445799,606745,Ayden Heaven,heaven-ayden,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12437005,28,1,Manchester_United,Home,143334,184667,Victor Lindelöf,victor-lindelof,D,False,,,,5.0,14.0,19.0,,3.0,,,,,,,,,1.0,3.0,,1.0,0.00222656,,,1.0,0.0,,,,,1.0,1.0,,90.0,,,,,,,,2.0,,,6.7,,,,,,10.0,,,,,,6.0,15.0,21.0,,,0,,34.0,,,,
2024-25,12437005,28,1,Manchester_United,Home,803031,209365,Matthijs de Ligt,matthijs-de-ligt,D,False,,,1.0,4.0,15.0,19.0,,2.0,,4.0,,,,1.0,,,2.0,5.0,,,0.00155233,0.0857,0.2323,1.0,0.0,,,,,,,,90.0,1.0,,,,,,,7.0,,,6.9,,,,,,6.0,,1.0,,5.0,,8.0,18.0,25.0,,,1,2.0,37.0,,1.0,,2.0
2024-25,12437005,28,1,Manchester_United,Home,843200,216051,Diogo Dalot,diogo-dalot,D,False,1.0,,1.0,12.0,5.0,16.0,1.0,1.0,,4.0,1.0,,,,,1.0,2.0,4.0,,,0.0700561,,,,0.0,,,,,2.0,1.0,,90.0,,,,,,,,11.0,,,7.4,,,,,,4.0,,3.0,,2.0,,16.0,8.0,21.0,,,0,3.0,45.0,1.0,,,2.0
2024-25,12437005,28,1,Manchester_United,Home,847030,230001,Noussair Mazraoui,noussair-mazraoui,D,False,,,,10.0,7.0,17.0,,1.0,,4.0,1.0,1.0,,1.0,,1.0,3.0,4.0,,,0.164767,0.1527,0.2165,2.0,0.0,,,,,2.0,3.0,,90.0,1.0,,,,,,,8.0,,,7.3,,,,,,3.0,1.0,1.0,,1.0,,12.0,10.0,21.0,,,1,1.0,39.0,,1.0,1.0,1.0
2024-25,12437005,28,1,Manchester_United,Home,1153315,550864,Leny Yoro,leny-yoro,D,False,,,,6.0,15.0,21.0,1.0,1.0,,,,,,,,,1.0,5.0,,,0.00318697,,,,0.0,,,,,,,,45.0,,,,,,,,2.0,,,6.9,,,,,,1.0,,,,,,7.0,16.0,23.0,,,0,4.0,29.0,,,,2.0
2024-25,12437005,28,1,Manchester_United,Home,1445799,606745,Ayden Heaven,heaven-ayden,D,True,,,,2.0,2.0,4.0,1.0,1.0,,2.0,,,,,,1.0,2.0,3.0,,,0.00201213,,,1.0,0.0,,,,,1.0,,,45.0,,,,,,,,7.0,,,6.6,,,,,,3.0,,,,1.0,,5.0,3.0,8.0,,,0,1.0,18.0,2.0,1.0,,1.0
2024-25,12437027,29,1,Manchester_United,Away,143334,184667,Victor Lindelöf,victor-lindelof,D,False,,,,2.0,21.0,23.0,3.0,4.0,,1.0,,,,1.0,,,6.0,4.0,,,0.0204149,,,2.0,0.0,,,,,1.0,1.0,,90.0,,1.0,,,,,,4.0,,,7.1,,,,,,8.0,,,,1.0,,3.0,23.0,26.0,,,0,,37.0,1.0,,,
2024-25,12437027,29,1,Manchester_United,Away,803031,209365,Matthijs de Ligt,matthijs-de-ligt,D,False,,,6.0,9.0,28.0,37.0,4.0,3.0,,,,,,,,1.0,5.0,6.0,,,0.00279037,,,,0.0,,,,,1.0,1.0,,90.0,,2.0,,,,,,11.0,,,7.4,,,,,,6.0,,,,9.0,,13.0,33.0,46.0,,,0,2.0,60.0,1.0,1.0,,1.0
2024-25,12437027,29,1,Manchester_United,Away,843200,216051,Diogo Dalot,diogo-dalot,D,False,1.0,,2.0,15.0,22.0,36.0,,4.0,,5.0,,,1.0,,,,1.0,7.0,,,0.0356699,0.0318,,1.0,1.0,,,,,,1.0,,90.0,,,,,,,,18.0,,,7.4,,,,,,3.0,2.0,2.0,,2.0,,24.0,25.0,47.0,,,1,1.0,69.0,3.0,,2.0,1.0
2024-25,12437027,29,1,Manchester_United,Away,847030,230001,Noussair Mazraoui,noussair-mazraoui,D,False,,,3.0,15.0,20.0,35.0,1.0,1.0,,3.0,,,,,,,3.0,3.0,,,0.0150618,,,,0.0,,,,,1.0,1.0,,90.0,,,,,,,,12.0,,,6.8,,,,,,3.0,2.0,1.0,,4.0,,18.0,26.0,43.0,,,0,1.0,64.0,1.0,1.0,,
2024-25,12437027,29,1,Manchester_United,Away,1142182,547676,Tyler Fredricson,tyler-fredricson,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12437027,29,1,Manchester_United,Away,1445799,606745,Ayden Heaven,heaven-ayden,D,False,,,2.0,7.0,29.0,36.0,1.0,,,2.0,,,,,,,2.0,6.0,,,0.00182878,,,1.0,0.0,,,,,,,1.0,51.0,,2.0,,,,,,5.0,,,7.7,,,,,,2.0,2.0,,,3.0,,10.0,31.0,41.0,,,0,2.0,54.0,,2.0,2.0,2.0
2024-25,12436591,30,1,Manchester_United,Away,143334,184667,Victor Lindelöf,victor-lindelof,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436591,30,1,Manchester_United,Away,149380,95658,Harry Maguire,harry-maguire,D,True,,,,,,,,3.0,,,,2.0,1.0,,,,,3.0,,,,0.6019,,,0.0,,,,,,,,9.0,1.0,,,,,,,3.0,,,6.7,,,1.0,,,,,,,,,3.0,,3.0,,,3,,7.0,,,,
2024-25,12436591,30,1,Manchester_United,Away,803031,209365,Matthijs de Ligt,matthijs-de-ligt,D,False,,,,11.0,50.0,61.0,3.0,4.0,,1.0,,1.0,,,,,3.0,7.0,,,0.00348647,0.1476,0.064,1.0,0.0,,,,,1.0,,,90.0,1.0,,,,,,,6.0,,,7.0,,,,,,7.0,,,,3.0,,15.0,51.0,66.0,,,1,3.0,80.0,1.0,,,2.0
2024-25,12436591,30,1,Manchester_United,Away,843200,216051,Diogo Dalot,diogo-dalot,D,False,2.0,,2.0,37.0,27.0,62.0,2.0,2.0,,6.0,,,,1.0,,,5.0,6.0,,,0.241299,0.0565,,1.0,0.0,,,,1.0,,3.0,,90.0,,,,,,,,18.0,,,7.6,,,1.0,,,1.0,5.0,9.0,,5.0,,48.0,31.0,70.0,,,1,,99.0,1.0,,4.0,
2024-25,12436591,30,1,Manchester_United,Away,847030,230001,Noussair Mazraoui,noussair-mazraoui,D,False,1.0,,3.0,27.0,37.0,63.0,4.0,1.0,,8.0,,,,4.0,,,12.0,8.0,,,0.0566658,,,2.0,0.0,,,,,1.0,1.0,2.0,90.0,,,,,,,,12.0,,,7.2,,,,,,3.0,3.0,1.0,,6.0,,33.0,39.0,71.0,,,0,6.0,93.0,2.0,,1.0,5.0
2024-25,12436591,30,1,Manchester_United,Away,1153315,550864,Leny Yoro,leny-yoro,D,False,,,1.0,32.0,43.0,75.0,1.0,1.0,,3.0,,,,,,,2.0,4.0,,,0.0224128,,,1.0,0.0,,,,,,,1.0,88.0,,1.0,,,,,,7.0,,,7.3,,,,,,2.0,,,,1.0,,36.0,45.0,81.0,,,0,3.0,89.0,1.0,,,3.0
2024-25,12436591,30,1,Manchester_United,Away,1597198,618873,Sekou Kone,sekou-kone,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436602,31,1,Manchester_United,Home,143334,184667,Victor Lindelöf,victor-lindelof,D,True,,,,7.0,8.0,15.0,1.0,1.0,,,,,,,,,2.0,2.0,,,0.0014009,,,1.0,0.0,,,,,,,,32.0,,,,,,,,1.0,,,6.6,,,,,,2.0,,,,1.0,,8.0,8.0,16.0,,,0,1.0,19.0,,,,
2024-25,12436602,31,1,Manchester_United,Home,149380,95658,Harry Maguire,harry-maguire,D,False,,,3.0,4.0,22.0,26.0,,,,2.0,,,,,,,1.0,2.0,,,0.0008629,,,1.0,0.0,,,,,1.0,,,58.0,,1.0,,,,,,5.0,,,6.9,,,,,,4.0,,,,6.0,,8.0,23.0,31.0,,,0,2.0,39.0,,,,
2024-25,12436602,31,1,Manchester_United,Home,190839,106760,Luke Shaw,luke-shaw,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436602,31,1,Manchester_United,Home,843200,216051,Diogo Dalot,diogo-dalot,D,False,1.0,,,16.0,19.0,34.0,,1.0,,5.0,,,,1.0,,2.0,5.0,5.0,,,0.185465,,,2.0,0.0,,,,,1.0,2.0,,90.0,,,,,,,,10.0,,,7.0,,,,,,3.0,1.0,4.0,,1.0,,22.0,19.0,37.0,,,0,2.0,61.0,1.0,1.0,1.0,
2024-25,12436602,31,1,Manchester_United,Home,847030,230001,Noussair Mazraoui,noussair-mazraoui,D,False,,,,9.0,31.0,40.0,,,,3.0,,,,,,,1.0,5.0,,,0.0141488,0.0119,,1.0,0.0,,,,,2.0,,,90.0,,,,,,,,6.0,,,7.4,,,1.0,,,4.0,1.0,,,3.0,,12.0,34.0,46.0,,,1,4.0,60.0,,,1.0,3.0
2024-25,12436602,31,1,Manchester_United,Home,1153315,550864,Leny Yoro,leny-yoro,D,False,,,1.0,14.0,26.0,40.0,,,,3.0,,,,,,2.0,4.0,,,,0.0105402,,,1.0,0.0,,,,,3.0,,,90.0,,,,,,,,8.0,,,6.6,,,,,,1.0,1.0,,,4.0,,15.0,30.0,45.0,,,0,,55.0,,,,
2024-25,12436602,31,1,Manchester_United,Home,1899546,576637,Godwill Kukonki,godwill-kukonki,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436611,32,1,Manchester_United,Away,143334,184667,Victor Lindelöf,victor-lindelof,D,False,,,,4.0,36.0,40.0,4.0,,,3.0,,,,,,,5.0,1.0,,,0.00175915,,,1.0,0.0,,,,,1.0,,,90.0,,,,,,,,2.0,,,6.1,,,,,,4.0,,,,,,5.0,37.0,42.0,,,0,1.0,49.0,,,,1.0
2024-25,12436611,32,1,Manchester_United,Away,149380,95658,Harry Maguire,harry-maguire,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436611,32,1,Manchester_United,Away,190839,106760,Luke Shaw,luke-shaw,D,True,1.0,,1.0,3.0,10.0,12.0,,,,2.0,1.0,,,,,,1.0,,,,0.158247,,,1.0,0.0,,,,,,2.0,,12.0,,,,,,,,2.0,,,7.0,,,,,,,,1.0,,1.0,,3.0,12.0,14.0,,,0,,15.0,,,,
2024-25,12436611,32,1,Manchester_United,Away,843200,216051,Diogo Dalot,diogo-dalot,D,False,1.0,,1.0,16.0,12.0,27.0,,,,4.0,,,,1.0,,3.0,5.0,5.0,,,0.0236127,,,,1.0,,,,,1.0,1.0,,90.0,,,,,,,,13.0,,,6.8,,,,,,1.0,3.0,1.0,,2.0,,18.0,15.0,32.0,,,0,3.0,55.0,1.0,,2.0,3.0
2024-25,12436611,32,1,Manchester_United,Away,847030,230001,Noussair Mazraoui,noussair-mazraoui,D,False,,,,9.0,18.0,27.0,4.0,1.0,,1.0,,,,1.0,,,5.0,4.0,1.0,,0.00604461,,,,0.0,,,,,,,,78.0,,1.0,,,,,,5.0,,,5.5,,,,,,1.0,,,,1.0,,10.0,21.0,31.0,,,0,3.0,38.0,1.0,,,
2024-25,12436611,32,1,Manchester_United,Away,1153315,550864,Leny Yoro,leny-yoro,D,False,,,3.0,15.0,50.0,65.0,,1.0,,5.0,,,,,,,1.0,3.0,,,0.00376515,,,,0.0,,,,,1.0,,,90.0,,,,,,,,6.0,,,6.2,,,,,,7.0,1.0,,,5.0,,16.0,54.0,70.0,,,0,2.0,86.0,,,,
2024-25,12436611,32,1,Manchester_United,Away,1445799,606745,Ayden Heaven,heaven-ayden,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436622,33,1,Manchester_United,Home,30144,37642,Jonny Evans,jonny-evans,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436622,33,1,Manchester_United,Home,143334,184667,Victor Lindelöf,victor-lindelof,D,False,,,2.0,14.0,35.0,49.0,2.0,,,4.0,,,,,,,2.0,1.0,,,0.00307388,,,,0.0,,,,,2.0,,,79.0,,1.0,,,,,,2.0,,,6.9,,,,,,3.0,,,,2.0,,14.0,37.0,51.0,,,0,,59.0,,1.0,,
2024-25,12436622,33,1,Manchester_United,Home,149380,95658,Harry Maguire,harry-maguire,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
