season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltyMiss,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2020-21,8896951,14,1,Manchester_United,Home,863653,214590,Aaron Wan-Bissaka,aaron-wan-bissaka,D,False,,,,5.0,18.0,23.0,3.0,3.0,5.0,,,,,,3.0,10.0,,,,,,,,1.0,,,90.0,,2.0,,,,,,13.0,,7.4,,,,,4.0,1.0,,,,,10.0,24.0,34.0,0,5.0,65.0,,1.0,1.0,2.0
2020-21,8897006,15,1,Manchester_United,Away,143334,184667,Victor Lindelöf,victor-lindelof,D,False,,,,10.0,21.0,31.0,,2.0,2.0,,,,,,2.0,4.0,,,2.0,,,,,2.0,,,66.0,,,,,,,,14.0,,6.7,,,,,1.0,,,,2.0,,14.0,25.0,39.0,0,2.0,59.0,1.0,,,1.0
2020-21,8897006,15,1,Manchester_United,Away,149380,95658,Harry Maguire,harry-maguire,D,False,,,4.0,10.0,45.0,55.0,,2.0,2.0,,,,,,1.0,2.0,,,1.0,,,,,,,,90.0,,,,,,,,9.0,,6.5,,,1.0,,4.0,,,,7.0,,15.0,49.0,64.0,1,,71.0,,,,
2020-21,8897006,15,1,Manchester_United,Away,190839,106760,Luke Shaw,luke-shaw,D,False,2.0,,,20.0,18.0,36.0,2.0,2.0,10.0,1.0,,,1.0,1.0,6.0,7.0,,,2.0,,,,,,3.0,,90.0,,,,,,,,11.0,,7.0,,,,,,2.0,2.0,,,,25.0,18.0,41.0,0,2.0,60.0,2.0,1.0,2.0,2.0
2020-21,8897006,15,1,Manchester_United,Away,312110,152590,Alex Telles,alex-telles,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8897006,15,1,Manchester_United,Away,606346,197365,Eric Bailly,eric-bailly,D,False,,,4.0,14.0,47.0,61.0,,1.0,11.0,,,,,,,2.0,,,1.0,,,,,,,,90.0,,,,,,,,10.0,,6.6,,,,,5.0,,,,7.0,,17.0,53.0,70.0,0,1.0,77.0,1.0,,,1.0
2020-21,8897006,15,1,Manchester_United,Away,817979,180804,Axel Tuanzebe,axel-tuanzebe,D,True,,,,3.0,7.0,10.0,,,1.0,,,,,,1.0,,,,,,,,,,,,24.0,,,1.0,,,,,4.0,,5.9,,,,,,1.0,,,,,5.0,7.0,12.0,0,,17.0,,,,
2020-21,8896942,16,1,Manchester_United,Home,149380,95658,Harry Maguire,harry-maguire,D,False,,,7.0,26.0,42.0,68.0,3.0,6.0,12.0,,,,1.0,,8.0,9.0,,,4.0,,,,,3.0,,,90.0,,2.0,,,,,,7.0,,7.7,,,,,2.0,1.0,,,7.0,,29.0,45.0,74.0,0,2.0,86.0,,,1.0,
2020-21,8896942,16,1,Manchester_United,Home,190839,106760,Luke Shaw,luke-shaw,D,True,1.0,,,23.0,8.0,30.0,,2.0,3.0,,,,,,,4.0,,,,,,,,1.0,2.0,,45.0,,,,,,,,11.0,,7.1,,,,,,,3.0,,1.0,,31.0,9.0,37.0,0,1.0,52.0,,1.0,,
2020-21,8896942,16,1,Manchester_United,Home,312110,152590,Alex Telles,alex-telles,D,False,,,1.0,32.0,12.0,44.0,1.0,,2.0,,,,,,1.0,,,,,,,,,,,,45.0,,,,,,,,10.0,,6.7,,,,,,,7.0,,1.0,1.0,42.0,12.0,47.0,0,,60.0,,,,
2020-21,8896942,16,1,Manchester_United,Home,606346,197365,Eric Bailly,eric-bailly,D,False,,,1.0,17.0,27.0,44.0,1.0,2.0,11.0,,,1.0,,,2.0,3.0,,1.0,1.0,,,,,4.0,,,90.0,,,,,,,,5.0,,7.1,,,,,3.0,,,,3.0,,19.0,28.0,47.0,1,1.0,59.0,1.0,,,1.0
2020-21,8896942,16,1,Manchester_United,Home,817979,180804,Axel Tuanzebe,axel-tuanzebe,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896942,16,1,Manchester_United,Home,863653,214590,Aaron Wan-Bissaka,aaron-wan-bissaka,D,False,,,1.0,32.0,16.0,48.0,1.0,1.0,3.0,,,,,,3.0,5.0,,,2.0,,,,,1.0,,,90.0,,,,,,,,10.0,,7.3,,,,,,1.0,2.0,,3.0,,39.0,17.0,54.0,0,3.0,70.0,1.0,,1.0,2.0
2020-21,8896909,17,1,Manchester_United,Home,149380,95658,Harry Maguire,harry-maguire,D,False,,,5.0,11.0,26.0,37.0,4.0,4.0,6.0,,,,1.0,,6.0,6.0,,,1.0,,,,,2.0,,,90.0,1.0,1.0,,,,,,4.0,,7.0,,,,,2.0,,,,7.0,,14.0,27.0,41.0,1,1.0,49.0,,1.0,,1.0
2020-21,8896909,17,1,Manchester_United,Home,190839,106760,Luke Shaw,luke-shaw,D,False,2.0,,1.0,18.0,12.0,28.0,1.0,2.0,3.0,1.0,,,1.0,,6.0,4.0,,,4.0,,,,,2.0,4.0,,90.0,,,,,,,,15.0,,7.4,,,,,2.0,,7.0,,1.0,,29.0,13.0,35.0,0,2.0,56.0,1.0,,,1.0
2020-21,8896909,17,1,Manchester_United,Home,312110,152590,Alex Telles,alex-telles,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896909,17,1,Manchester_United,Home,606346,197365,Eric Bailly,eric-bailly,D,False,,,2.0,10.0,26.0,36.0,3.0,2.0,7.0,,,,,,3.0,4.0,,,,,,,,1.0,,,90.0,,1.0,,,,,,8.0,,6.9,,,,,6.0,,,,2.0,,11.0,33.0,44.0,0,,55.0,,2.0,,
2020-21,8896909,17,1,Manchester_United,Home,817979,180804,Axel Tuanzebe,axel-tuanzebe,D,True,,,,,2.0,2.0,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,0,,2.0,,,,
2020-21,8896909,17,1,Manchester_United,Home,863653,214590,Aaron Wan-Bissaka,aaron-wan-bissaka,D,False,1.0,,,17.0,18.0,34.0,3.0,2.0,8.0,1.0,,,,,4.0,9.0,,,,1.0,,,,2.0,2.0,,90.0,,1.0,,,,,,9.0,,8.0,,,,,2.0,4.0,1.0,,2.0,,19.0,21.0,39.0,0,4.0,65.0,,,3.0,2.0
2020-21,8897060,18,1,Manchester_United,Away,149380,95658,Harry Maguire,harry-maguire,D,False,,,6.0,32.0,41.0,73.0,3.0,2.0,5.0,,,,1.0,,4.0,3.0,,,,,,,,1.0,1.0,,90.0,,,,,,,,5.0,,7.0,,,2.0,,5.0,,,,8.0,,37.0,41.0,78.0,2,1.0,87.0,,,,
2020-21,8897060,18,1,Manchester_United,Away,190839,106760,Luke Shaw,luke-shaw,D,False,3.0,,4.0,35.0,29.0,61.0,1.0,,4.0,,,1.0,,1.0,3.0,2.0,,,1.0,,,,,,2.0,,90.0,,,,,,,,24.0,,7.3,,,,,2.0,1.0,13.0,,5.0,,54.0,31.0,72.0,1,1.0,106.0,,,1.0,
2020-21,8897060,18,1,Manchester_United,Away,312110,152590,Alex Telles,alex-telles,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8897060,18,1,Manchester_United,Away,606346,197365,Eric Bailly,eric-bailly,D,False,,,3.0,41.0,30.0,71.0,1.0,2.0,6.0,,,,1.0,,3.0,6.0,,,1.0,,,,,2.0,,,90.0,,1.0,,,,,,5.0,,7.2,,,,,3.0,,,,4.0,,42.0,33.0,75.0,0,3.0,89.0,,1.0,,3.0
2020-21,8897060,18,1,Manchester_United,Away,817979,180804,Axel Tuanzebe,axel-tuanzebe,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8897060,18,1,Manchester_United,Away,863653,214590,Aaron Wan-Bissaka,aaron-wan-bissaka,D,False,1.0,,1.0,48.0,22.0,69.0,,,8.0,,,,,1.0,3.0,3.0,,1.0,2.0,,,,,2.0,1.0,,90.0,,2.0,,,,,,16.0,,7.1,,,,,1.0,1.0,4.0,,2.0,,56.0,27.0,79.0,0,2.0,109.0,1.0,,1.0,1.0
2020-21,8897066,19,1,Manchester_United,Away,143334,184667,Victor Lindelöf,victor-lindelof,D,False,,,1.0,5.0,15.0,20.0,,2.0,1.0,,,,2.0,,3.0,4.0,,,1.0,,,,,1.0,,,90.0,,1.0,,,,,,3.0,,7.1,,,,,9.0,,,,4.0,,7.0,16.0,23.0,0,2.0,36.0,,,,1.0
2020-21,8897066,19,1,Manchester_United,Away,149380,95658,Harry Maguire,harry-maguire,D,False,,,4.0,4.0,24.0,28.0,,2.0,3.0,,,,,,,5.0,,,,,,,,3.0,,,90.0,,5.0,,,,,,7.0,,8.2,,,,,6.0,,,,8.0,1.0,9.0,26.0,35.0,0,1.0,53.0,,2.0,,
2020-21,8897066,19,1,Manchester_United,Away,190839,106760,Luke Shaw,luke-shaw,D,False,2.0,,1.0,15.0,20.0,33.0,1.0,2.0,8.0,1.0,,,,1.0,4.0,8.0,,,1.0,,,,,,2.0,,90.0,,1.0,,,,,,16.0,,7.7,,,,,4.0,2.0,4.0,,1.0,,20.0,25.0,41.0,0,1.0,69.0,,4.0,1.0,1.0
2020-21,8897066,19,1,Manchester_United,Away,312110,152590,Alex Telles,alex-telles,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8897066,19,1,Manchester_United,Away,606346,197365,Eric Bailly,eric-bailly,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8897066,19,1,Manchester_United,Away,817979,180804,Axel Tuanzebe,axel-tuanzebe,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8897066,19,1,Manchester_United,Away,863653,214590,Aaron Wan-Bissaka,aaron-wan-bissaka,D,False,,,1.0,8.0,14.0,22.0,1.0,,5.0,,,,,3.0,5.0,6.0,,,,,,,,1.0,,,90.0,,1.0,,,,,,14.0,,7.1,,,,,1.0,3.0,,,4.0,,13.0,16.0,29.0,0,4.0,62.0,1.0,,2.0,3.0
2020-21,8897038,20,1,Manchester_United,Home,143334,184667,Victor Lindelöf,victor-lindelof,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8897038,20,1,Manchester_United,Home,149380,95658,Harry Maguire,harry-maguire,D,False,,,21.0,36.0,70.0,106.0,1.0,10.0,9.0,,,,,,3.0,11.0,,,2.0,,1.0,,,1.0,,,90.0,1.0,,,,,,,15.0,,8.1,,,1.0,,3.0,,,,22.0,,45.0,75.0,120.0,2,,129.0,1.0,1.0,,
2020-21,8897038,20,1,Manchester_United,Home,190839,106760,Luke Shaw,luke-shaw,D,True,2.0,,,13.0,1.0,12.0,,1.0,2.0,,,,,,,2.0,,,,,,,,,1.0,,8.0,,,,,,,,5.0,,7.2,,,,,,,5.0,,,,17.0,1.0,13.0,0,1.0,25.0,1.0,,,
2020-21,8897038,20,1,Manchester_United,Home,312110,152590,Alex Telles,alex-telles,D,False,2.0,,2.0,37.0,26.0,61.0,,1.0,7.0,,,1.0,,,,1.0,,,,1.0,,,1.0,,2.0,,82.0,,,,,,,,10.0,,7.2,,,,,1.0,,8.0,,3.0,,47.0,26.0,65.0,1,,79.0,,,,
2020-21,8897038,20,1,Manchester_United,Home,817979,180804,Axel Tuanzebe,axel-tuanzebe,D,False,,,9.0,32.0,54.0,86.0,,4.0,7.0,,,,,,1.0,10.0,,,1.0,,,,,1.0,,,82.0,,1.0,,,,,,6.0,,7.6,,,,,1.0,,,,12.0,,35.0,57.0,92.0,0,6.0,105.0,,,,3.0
2020-21,8897038,20,1,Manchester_United,Home,863653,214590,Aaron Wan-Bissaka,aaron-wan-bissaka,D,False,,,2.0,48.0,40.0,88.0,,1.0,4.0,,,1.0,1.0,,3.0,5.0,,,,,,,,1.0,3.0,,90.0,,,,,,,,15.0,,6.9,,,,,,4.0,2.0,,4.0,,56.0,44.0,98.0,1,1.0,127.0,1.0,1.0,2.0,1.0
2020-21,8897030,21,1,Manchester_United,Away,143334,184667,Victor Lindelöf,victor-lindelof,D,False,,,2.0,25.0,37.0,62.0,1.0,2.0,4.0,,,,,,2.0,2.0,,,1.0,,,,,2.0,,,90.0,,1.0,,,,,,8.0,,7.1,,,,,2.0,,,,5.0,,28.0,41.0,69.0,0,,76.0,,,,
2020-21,8897030,21,1,Manchester_United,Away,149380,95658,Harry Maguire,harry-maguire,D,False,,,,20.0,33.0,53.0,2.0,3.0,4.0,,,,,,4.0,7.0,,,2.0,,,,,1.0,,,90.0,1.0,2.0,,,,,,6.0,,7.5,,,,,2.0,1.0,,,2.0,,23.0,36.0,59.0,1,1.0,72.0,,2.0,1.0,
2020-21,8897030,21,1,Manchester_United,Away,190839,106760,Luke Shaw,luke-shaw,D,False,4.0,,1.0,27.0,20.0,43.0,,1.0,3.0,1.0,,,1.0,,4.0,1.0,,,2.0,,,,,,3.0,,90.0,,,,,,,,20.0,,7.3,,,1.0,,1.0,1.0,12.0,,2.0,,44.0,22.0,54.0,1,,81.0,,,,
2020-21,8897030,21,1,Manchester_United,Away,312110,152590,Alex Telles,alex-telles,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8897030,21,1,Manchester_United,Away,606346,197365,Eric Bailly,eric-bailly,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8897030,21,1,Manchester_United,Away,817979,180804,Axel Tuanzebe,axel-tuanzebe,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8897030,21,1,Manchester_United,Away,863653,214590,Aaron Wan-Bissaka,aaron-wan-bissaka,D,False,1.0,,1.0,22.0,24.0,45.0,1.0,2.0,10.0,1.0,,,1.0,,5.0,6.0,,,2.0,,,,,4.0,2.0,,90.0,,1.0,,,,,,13.0,,7.9,,,1.0,,4.0,1.0,2.0,,4.0,,28.0,29.0,55.0,1,4.0,86.0,1.0,,,3.0
2020-21,8897029,22,1,Manchester_United,Home,143334,184667,Victor Lindelöf,victor-lindelof,D,False,,,3.0,49.0,25.0,74.0,,4.0,6.0,,,,,1.0,1.0,4.0,,,,,,,,1.0,1.0,,90.0,,,,,,,,11.0,,7.1,,,,,,,,,6.0,1.0,54.0,29.0,83.0,0,,87.0,1.0,,,
2020-21,8897029,22,1,Manchester_United,Home,149380,95658,Harry Maguire,harry-maguire,D,False,,,1.0,51.0,16.0,67.0,1.0,1.0,5.0,,,,,,2.0,2.0,,,1.0,,,,,1.0,,,90.0,,,,,,,,7.0,,7.0,,,,,,,,,2.0,,56.0,18.0,74.0,0,,77.0,,1.0,,
2020-21,8897029,22,1,Manchester_United,Home,190839,106760,Luke Shaw,luke-shaw,D,False,2.0,,1.0,31.0,8.0,37.0,,,8.0,2.0,,,,,4.0,1.0,,,2.0,2.0,,,,,5.0,,45.0,1.0,,,,,,,9.0,,8.2,,,,,,2.0,4.0,,2.0,,36.0,8.0,40.0,1,1.0,54.0,1.0,,,
2020-21,8897029,22,1,Manchester_United,Home,312110,152590,Alex Telles,alex-telles,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8897029,22,1,Manchester_United,Home,606346,197365,Eric Bailly,eric-bailly,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8897029,22,1,Manchester_United,Home,863653,214590,Aaron Wan-Bissaka,aaron-wan-bissaka,D,False,,,2.0,37.0,13.0,50.0,,2.0,3.0,,,,,1.0,3.0,6.0,,,1.0,,1.0,,,3.0,,,90.0,1.0,,,,,,,10.0,,8.3,,,,,1.0,2.0,3.0,,2.0,1.0,43.0,14.0,54.0,1,2.0,77.0,1.0,1.0,1.0,2.0
2020-21,8897029,22,1,Manchester_United,Home,927368,232937,Brandon Williams,williams-brandon,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8897150,23,1,Manchester_United,Home,143334,184667,Victor Lindelöf,victor-lindelof,D,False,,,2.0,30.0,58.0,88.0,,2.0,7.0,,,,,,1.0,4.0,,,,,,,,1.0,,,90.0,,,,,,,,4.0,,6.7,,,,,4.0,1.0,,,4.0,,32.0,59.0,91.0,0,2.0,101.0,,,,
2020-21,8897150,23,1,Manchester_United,Home,149380,95658,Harry Maguire,harry-maguire,D,False,,,2.0,23.0,38.0,61.0,2.0,2.0,3.0,,,1.0,,,2.0,2.0,,1.0,,,,,,1.0,,,90.0,,,,,,,,7.0,,6.1,,,,,1.0,,,,4.0,,28.0,38.0,66.0,1,,74.0,2.0,,,
2020-21,8897150,23,1,Manchester_United,Home,190839,106760,Luke Shaw,luke-shaw,D,False,1.0,,,41.0,17.0,57.0,1.0,,5.0,,,,,1.0,4.0,2.0,,,2.0,1.0,,,,2.0,1.0,,90.0,1.0,,,,,,,12.0,,6.9,,,,,,,6.0,,,,50.0,18.0,62.0,1,1.0,87.0,1.0,1.0,,
2020-21,8897150,23,1,Manchester_United,Home,312110,152590,Alex Telles,alex-telles,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8897150,23,1,Manchester_United,Home,817979,180804,Axel Tuanzebe,axel-tuanzebe,D,True,,,,1.0,,1.0,,,,,,,,,1.0,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,0,,1.0,,,,
2020-21,8897150,23,1,Manchester_United,Home,863653,214590,Aaron Wan-Bissaka,aaron-wan-bissaka,D,False,1.0,,2.0,31.0,18.0,48.0,2.0,1.0,3.0,,,,1.0,,4.0,6.0,,,1.0,1.0,,,,2.0,2.0,,90.0,,,,,,,,11.0,,7.0,,,,,,1.0,2.0,,2.0,,38.0,20.0,56.0,0,4.0,78.0,2.0,,1.0,2.0
2020-21,8897150,23,1,Manchester_United,Home,927368,232937,Brandon Williams,williams-brandon,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8897096,24,1,Manchester_United,Away,143334,184667,Victor Lindelöf,victor-lindelof,D,False,,,3.0,45.0,49.0,94.0,6.0,3.0,3.0,,,,1.0,,8.0,4.0,,,2.0,,,,,,,,90.0,,,,,,,,8.0,,6.5,,,,,1.0,,,,5.0,,49.0,53.0,102.0,0,,104.0,,1.0,,
2020-21,8897096,24,1,Manchester_United,Away,149380,95658,Harry Maguire,harry-maguire,D,False,,,4.0,48.0,42.0,90.0,2.0,8.0,11.0,,,,1.0,1.0,6.0,8.0,,1.0,1.0,,,,1.0,,1.0,,90.0,1.0,,,,,,,16.0,,6.6,,,,,1.0,1.0,,,9.0,,55.0,49.0,104.0,1,,110.0,,,,
2020-21,8897096,24,1,Manchester_United,Away,190839,106760,Luke Shaw,luke-shaw,D,False,6.0,,,42.0,22.0,58.0,1.0,1.0,9.0,,,,,2.0,5.0,2.0,,,,1.0,,,,,4.0,,90.0,,,,,,,,19.0,,7.2,,,,,1.0,2.0,9.0,,2.0,1.0,52.0,25.0,68.0,0,1.0,105.0,,,,1.0
2020-21,8897096,24,1,Manchester_United,Away,312110,152590,Alex Telles,alex-telles,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8897096,24,1,Manchester_United,Away,606346,197365,Eric Bailly,eric-bailly,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8897096,24,1,Manchester_United,Away,817979,180804,Axel Tuanzebe,axel-tuanzebe,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8897096,24,1,Manchester_United,Away,863653,214590,Aaron Wan-Bissaka,aaron-wan-bissaka,D,False,,,,34.0,19.0,53.0,1.0,1.0,5.0,,,,,,3.0,6.0,,,1.0,,,,,,1.0,,90.0,,,,,,,,16.0,,7.1,,,,,2.0,2.0,6.0,,1.0,,46.0,22.0,62.0,0,3.0,87.0,,1.0,1.0,3.0
2020-21,8897096,24,1,Manchester_United,Away,927368,232937,Brandon Williams,williams-brandon,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8897145,25,1,Manchester_United,Home,143334,184667,Victor Lindelöf,victor-lindelof,D,False,,,2.0,11.0,59.0,70.0,,,3.0,,,,1.0,,1.0,,,,,,,,,,,,90.0,,,,,,,,6.0,,6.4,,,,,3.0,,,,7.0,,16.0,60.0,76.0,0,,79.0,,,,
2020-21,8897145,25,1,Manchester_United,Home,149380,95658,Harry Maguire,harry-maguire,D,False,,,4.0,37.0,56.0,93.0,,6.0,11.0,,,,1.0,1.0,3.0,9.0,,,1.0,1.0,,,,1.0,2.0,,90.0,1.0,1.0,,,,,,16.0,,7.5,,,1.0,,4.0,,,,9.0,,47.0,61.0,108.0,2,2.0,122.0,,1.0,,2.0
2020-21,8897145,25,1,Manchester_United,Home,190839,106760,Luke Shaw,luke-shaw,D,False,5.0,,1.0,39.0,27.0,61.0,3.0,5.0,5.0,,,,,3.0,9.0,8.0,,,2.0,,,,,,5.0,,90.0,,,,,,,,20.0,,7.1,,,,,1.0,3.0,6.0,,1.0,,48.0,31.0,73.0,0,,102.0,2.0,1.0,2.0,
2020-21,8897145,25,1,Manchester_United,Home,312110,152590,Alex Telles,alex-telles,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8897145,25,1,Manchester_United,Home,606346,197365,Eric Bailly,eric-bailly,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8897145,25,1,Manchester_United,Home,817979,180804,Axel Tuanzebe,axel-tuanzebe,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8897145,25,1,Manchester_United,Home,863653,214590,Aaron Wan-Bissaka,aaron-wan-bissaka,D,False,,,,21.0,21.0,42.0,,1.0,3.0,,,,,1.0,2.0,3.0,,,1.0,,,,,,,,90.0,,,,,,,,7.0,,6.7,,,1.0,,,,,,,,23.0,24.0,47.0,1,2.0,57.0,1.0,,,
2020-21,8897145,25,1,Manchester_United,Home,927368,232937,Brandon Williams,williams-brandon,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8897114,26,1,Manchester_United,Away,143334,184667,Victor Lindelöf,victor-lindelof,D,False,,,3.0,13.0,31.0,44.0,,2.0,1.0,,,,,,1.0,2.0,,,1.0,,,,,,,,90.0,,1.0,,,,,,4.0,,7.1,,,,,3.0,,,,4.0,,16.0,31.0,47.0,0,,52.0,1.0,,,
2020-21,8897114,26,1,Manchester_United,Away,149380,95658,Harry Maguire,harry-maguire,D,False,,,7.0,14.0,41.0,55.0,1.0,1.0,2.0,,,,1.0,1.0,6.0,8.0,,,1.0,,,,,,,,90.0,,,,,,,,7.0,,7.1,,,,,5.0,4.0,,,9.0,,17.0,42.0,59.0,0,2.0,75.0,,3.0,2.0,
2020-21,8897114,26,1,Manchester_United,Away,190839,106760,Luke Shaw,luke-shaw,D,False,,,2.0,16.0,22.0,38.0,1.0,1.0,3.0,,,,1.0,1.0,5.0,6.0,,,1.0,,,,,1.0,3.0,,90.0,,1.0,,,,,,18.0,,7.6,,,,,3.0,2.0,5.0,,2.0,,28.0,24.0,47.0,0,3.0,85.0,2.0,1.0,1.0,2.0
2020-21,8897114,26,1,Manchester_United,Away,312110,152590,Alex Telles,alex-telles,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8897114,26,1,Manchester_United,Away,606346,197365,Eric Bailly,eric-bailly,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8897114,26,1,Manchester_United,Away,817979,180804,Axel Tuanzebe,axel-tuanzebe,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8897114,26,1,Manchester_United,Away,863653,214590,Aaron Wan-Bissaka,aaron-wan-bissaka,D,False,,,,25.0,20.0,45.0,,,5.0,,,,1.0,,2.0,1.0,,,1.0,,,,,1.0,1.0,,90.0,,,,,,,,11.0,,6.8,,,,,3.0,,1.0,,2.0,,29.0,25.0,53.0,0,,70.0,,1.0,,
2020-21,8897114,26,1,Manchester_United,Away,927368,232937,Brandon Williams,williams-brandon,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8897099,27,1,Manchester_United,Away,143334,184667,Victor Lindelöf,victor-lindelof,D,False,,,1.0,3.0,29.0,32.0,,,2.0,,,,,,,,,,,,,,,1.0,,,90.0,,2.0,,,,,,7.0,,7.1,,,,,3.0,,,,4.0,,5.0,33.0,38.0,0,,45.0,1.0,,,
2020-21,8897099,27,1,Manchester_United,Away,149380,95658,Harry Maguire,harry-maguire,D,False,,,2.0,5.0,27.0,32.0,,1.0,4.0,,,,,,3.0,3.0,,,3.0,,,,,3.0,,,90.0,,,,,,,,5.0,,7.2,,,,,9.0,1.0,,,4.0,,7.0,28.0,35.0,0,,51.0,1.0,1.0,1.0,
2020-21,8897099,27,1,Manchester_United,Away,190839,106760,Luke Shaw,luke-shaw,D,False,,,,6.0,23.0,29.0,2.0,,9.0,,,,1.0,,5.0,1.0,,,2.0,,1.0,,,1.0,,,90.0,2.0,1.0,,,,,,7.0,,7.8,,,,,,,3.0,,,,12.0,24.0,33.0,2,1.0,50.0,,,,1.0
2020-21,8897099,27,1,Manchester_United,Away,312110,152590,Alex Telles,alex-telles,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8897099,27,1,Manchester_United,Away,606346,197365,Eric Bailly,eric-bailly,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
