season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2019-20,8243732,27,11,Everton,Away,123388,102747,Djibril Sidibé,djibril-sidibe,D,False,,,1.0,18.0,13.0,31.0,1.0,2.0,10.0,,,1.0,1.0,,1.0,4.0,8.0,,,,,,,,2.0,,,90.0,,,,,,11.0,,6.6,,,,,,1.0,3.0,,2.0,,24.0,16.0,37.0,1,5.0,69.0,,2.0,,2.0
2019-20,8243732,27,11,Everton,Away,360396,164511,Yerry Mina,yerry-mina,D,False,,,,20.0,38.0,58.0,,3.0,4.0,1.0,,1.0,,,,1.0,6.0,,,1.0,1.0,,,,,1.0,,90.0,,,,,,10.0,,6.7,,,,,,1.0,,,2.0,,27.0,41.0,68.0,1,2.0,73.0,,,1.0,1.0
2019-20,8243732,27,11,Everton,Away,781544,194164,Mason Holgate,mason-holgate,D,False,,,5.0,14.0,47.0,61.0,1.0,1.0,2.0,,,,,,,1.0,4.0,,,,,,,,,,,90.0,,,,,,3.0,,6.6,,,,,3.0,1.0,,,6.0,,15.0,48.0,63.0,0,2.0,71.0,1.0,,1.0,2.0
2019-20,8243707,28,11,Everton,Home,9766,12745,Leighton Baines,leighton-baines,D,False,4.0,,,18.0,8.0,22.0,1.0,2.0,3.0,1.0,,,,,1.0,3.0,5.0,,,,,,,,2.0,3.0,,90.0,,,,,,18.0,,7.6,,,,,2.0,2.0,12.0,,1.0,,29.0,11.0,28.0,0,2.0,66.0,2.0,,1.0,1.0
2019-20,8243707,28,11,Everton,Home,76632,59949,Séamus Coleman,seamus-coleman,D,False,1.0,,,3.0,3.0,5.0,1.0,,2.0,,,,,,1.0,2.0,,,,,,,,,,,,28.0,,1.0,,,,8.0,,6.6,,,,,1.0,,1.0,,1.0,,6.0,4.0,9.0,0,,19.0,,,,
2019-20,8243707,28,11,Everton,Home,110846,106611,Michael Keane,michael-keane,D,False,,,4.0,8.0,17.0,25.0,1.0,1.0,7.0,1.0,,,,,,1.0,1.0,,,,,,,,1.0,1.0,,90.0,,,,,,10.0,,7.0,,,,,4.0,,,,8.0,,13.0,21.0,34.0,0,,43.0,,,,
2019-20,8243707,28,11,Everton,Home,123388,102747,Djibril Sidibé,djibril-sidibe,D,True,,,2.0,12.0,6.0,18.0,,1.0,2.0,,,1.0,1.0,,,1.0,5.0,,,1.0,,,,,,,,62.0,,1.0,,,,14.0,,6.9,,,,,4.0,,4.0,,4.0,,18.0,10.0,24.0,1,4.0,48.0,2.0,,,1.0
2019-20,8243707,28,11,Everton,Home,360396,164511,Yerry Mina,yerry-mina,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243707,28,11,Everton,Home,781544,194164,Mason Holgate,mason-holgate,D,False,,,4.0,3.0,20.0,23.0,,1.0,6.0,,,,,,1.0,3.0,5.0,,,2.0,,,,,,,,90.0,,,,,,5.0,,6.7,,,,,2.0,1.0,,,6.0,,7.0,20.0,27.0,0,2.0,37.0,,1.0,1.0,1.0
2019-20,8243682,29,11,Everton,Away,9766,12745,Leighton Baines,leighton-baines,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243682,29,11,Everton,Away,96538,101188,Lucas Digne,lucas-digne,D,False,1.0,,2.0,13.0,16.0,28.0,,2.0,3.0,,,,1.0,,1.0,4.0,6.0,,,,,,,,1.0,,,90.0,,,,,,18.0,,6.3,,,,,2.0,3.0,7.0,,5.0,,25.0,18.0,36.0,0,3.0,60.0,,,1.0,3.0
2019-20,8243682,29,11,Everton,Away,110846,106611,Michael Keane,michael-keane,D,False,,,2.0,15.0,42.0,57.0,4.0,5.0,5.0,,,,,,,4.0,6.0,,,,,,,,2.0,,,90.0,,1.0,,,,13.0,,6.5,,,,,3.0,,,,6.0,,22.0,48.0,70.0,0,1.0,78.0,,,,
2019-20,8243682,29,11,Everton,Away,123388,102747,Djibril Sidibé,djibril-sidibe,D,False,,,2.0,13.0,22.0,35.0,1.0,2.0,8.0,,,,3.0,,1.0,6.0,8.0,,,1.0,,,,,2.0,1.0,1.0,90.0,,,,,,22.0,,6.4,,,,,1.0,1.0,2.0,,4.0,,29.0,26.0,53.0,0,5.0,77.0,,,1.0,2.0
2019-20,8243682,29,11,Everton,Away,360396,164511,Yerry Mina,yerry-mina,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243682,29,11,Everton,Away,781544,194164,Mason Holgate,mason-holgate,D,False,,,1.0,12.0,43.0,55.0,2.0,2.0,6.0,,,,1.0,,1.0,5.0,7.0,,,1.0,,,,,1.0,,,90.0,,,,,,13.0,,6.0,,,,,4.0,1.0,,,9.0,,20.0,46.0,66.0,0,3.0,81.0,,1.0,1.0,3.0
2019-20,8684156,30,11,Everton,Home,9766,12745,Leighton Baines,leighton-baines,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8684156,30,11,Everton,Home,73763,56192,Cuco Martina,cuco-martina,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8684156,30,11,Everton,Home,76632,59949,Séamus Coleman,seamus-coleman,D,False,,,,4.0,12.0,16.0,1.0,2.0,8.0,,,,2.0,,1.0,9.0,8.0,,,3.0,,,,,2.0,,,90.0,,,,,,15.0,,6.6,,,,,3.0,2.0,,,3.0,,6.0,17.0,23.0,0,4.0,52.0,,2.0,,4.0
2019-20,8684156,30,11,Everton,Home,96538,101188,Lucas Digne,lucas-digne,D,False,,,5.0,5.0,14.0,19.0,,5.0,6.0,,,,,,,1.0,8.0,,,2.0,,,,,1.0,1.0,,90.0,,,,,,18.0,,7.4,,,,,4.0,,1.0,,11.0,,12.0,22.0,33.0,0,3.0,57.0,,1.0,,3.0
2019-20,8684156,30,11,Everton,Home,110846,106611,Michael Keane,michael-keane,D,False,,,1.0,1.0,24.0,25.0,2.0,3.0,4.0,,,,,,,4.0,4.0,,,2.0,,,,,2.0,,,90.0,,,,,,4.0,,7.1,,,,,5.0,,,,3.0,,4.0,25.0,29.0,0,1.0,40.0,,,,
2019-20,8684156,30,11,Everton,Home,781544,194164,Mason Holgate,mason-holgate,D,False,,,3.0,3.0,19.0,22.0,2.0,3.0,3.0,,,,,,,2.0,5.0,,,,,,,,4.0,1.0,,90.0,,1.0,,,,7.0,,7.8,,,,,8.0,,,,6.0,,7.0,22.0,29.0,0,2.0,46.0,,,,1.0
2019-20,8684156,30,11,Everton,Home,979563,480455,Jarrad Branthwaite,jarrad-branthwaite,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8684159,31,11,Everton,Away,9766,12745,Leighton Baines,leighton-baines,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,,,,,,,6.5,,,,,,,,,,,,,,0,,1.0,,,,
2019-20,8684159,31,11,Everton,Away,73763,56192,Cuco Martina,cuco-martina,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8684159,31,11,Everton,Away,76632,59949,Séamus Coleman,seamus-coleman,D,False,,,3.0,13.0,27.0,40.0,,1.0,3.0,,,,,,,,3.0,,,,,,,,,,,90.0,,1.0,,,,12.0,,7.1,,,,,1.0,,,,7.0,,20.0,30.0,50.0,0,1.0,64.0,1.0,1.0,,1.0
2019-20,8684159,31,11,Everton,Away,96538,101188,Lucas Digne,lucas-digne,D,False,3.0,,4.0,18.0,10.0,25.0,2.0,1.0,7.0,,,,1.0,,2.0,7.0,4.0,,,2.0,1.0,,,,,3.0,,90.0,,1.0,,,,25.0,,7.6,,,1.0,,4.0,1.0,8.0,,7.0,,32.0,14.0,38.0,1,1.0,73.0,1.0,1.0,1.0,1.0
2019-20,8684159,31,11,Everton,Away,110846,106611,Michael Keane,michael-keane,D,False,,,5.0,15.0,48.0,63.0,1.0,10.0,3.0,,,,,,,1.0,12.0,,,,,1.0,,,3.0,1.0,,90.0,1.0,2.0,,,,6.0,,8.9,,,,,6.0,,,,6.0,,17.0,52.0,69.0,1,2.0,84.0,,,,1.0
2019-20,8684159,31,11,Everton,Away,781544,194164,Mason Holgate,mason-holgate,D,False,,,9.0,16.0,51.0,67.0,1.0,1.0,9.0,,,,,,1.0,4.0,4.0,,,2.0,,,,,3.0,,,90.0,,,,,,6.0,,7.7,,,,,5.0,,,,12.0,,18.0,54.0,72.0,0,3.0,84.0,,,,2.0
2019-20,8684159,31,11,Everton,Away,979563,480455,Jarrad Branthwaite,jarrad-branthwaite,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8684170,32,11,Everton,Home,9766,12745,Leighton Baines,leighton-baines,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8684170,32,11,Everton,Home,76632,59949,Séamus Coleman,seamus-coleman,D,False,,,1.0,9.0,10.0,19.0,1.0,4.0,5.0,,,,,,1.0,2.0,10.0,,,,,,,,1.0,,,90.0,,,,,,14.0,,7.1,,,,,4.0,1.0,,,6.0,,14.0,14.0,28.0,0,5.0,59.0,3.0,,1.0,3.0
2019-20,8684170,32,11,Everton,Home,96538,101188,Lucas Digne,lucas-digne,D,False,1.0,,,14.0,8.0,21.0,1.0,4.0,3.0,,,1.0,1.0,,2.0,7.0,9.0,,,2.0,,,,,,2.0,,90.0,,1.0,,,,13.0,,6.9,,,,,4.0,2.0,2.0,,2.0,,17.0,11.0,26.0,1,2.0,57.0,,2.0,1.0,1.0
2019-20,8684170,32,11,Everton,Home,110846,106611,Michael Keane,michael-keane,D,False,,,3.0,4.0,17.0,21.0,2.0,5.0,4.0,,,,2.0,,,4.0,6.0,,,,,,,,,,,90.0,,3.0,,,,11.0,,7.1,,,1.0,,12.0,,,,9.0,,12.0,20.0,32.0,1,1.0,52.0,,,,
2019-20,8684170,32,11,Everton,Home,360396,164511,Yerry Mina,yerry-mina,D,True,,,,1.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,22.0,,,,,,,,6.5,,,,,1.0,,,,,,1.0,2.0,3.0,0,,4.0,,,,
2019-20,8684170,32,11,Everton,Home,781544,194164,Mason Holgate,mason-holgate,D,False,,,10.0,11.0,17.0,28.0,,,3.0,,,,1.0,,,1.0,1.0,,,,,,,,2.0,,,90.0,,1.0,,,,3.0,,7.2,,,,,8.0,,,,11.0,,12.0,18.0,30.0,0,1.0,44.0,1.0,,,
2019-20,8684170,32,11,Everton,Home,979563,480455,Jarrad Branthwaite,jarrad-branthwaite,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8692238,33,11,Everton,Away,9766,12745,Leighton Baines,leighton-baines,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8692238,33,11,Everton,Away,76632,59949,Séamus Coleman,seamus-coleman,D,False,,,1.0,11.0,7.0,18.0,,2.0,,,,,,,,,5.0,,,,,,,,,,,77.0,,,,,,13.0,,6.6,,,,,1.0,,3.0,,4.0,,20.0,8.0,25.0,0,1.0,39.0,1.0,2.0,,1.0
2019-20,8692238,33,11,Everton,Away,96538,101188,Lucas Digne,lucas-digne,D,False,,,2.0,14.0,14.0,28.0,1.0,6.0,9.0,,,,,,2.0,8.0,10.0,,,5.0,,,,,2.0,,,90.0,,,,,,30.0,,7.1,,,,,5.0,,11.0,,5.0,,34.0,18.0,41.0,0,3.0,82.0,2.0,1.0,,3.0
2019-20,8692238,33,11,Everton,Away,110846,106611,Michael Keane,michael-keane,D,False,,,4.0,18.0,44.0,62.0,3.0,3.0,1.0,,,,,,,3.0,3.0,,,1.0,,,,,3.0,1.0,,90.0,,3.0,1.0,,,5.0,,7.3,,,,,7.0,,,,6.0,,21.0,45.0,66.0,0,,81.0,1.0,,,
2019-20,8692238,33,11,Everton,Away,123388,102747,Djibril Sidibé,djibril-sidibe,D,True,,,,4.0,4.0,8.0,,,1.0,,,,,,,,,,,,,,,,,,,13.0,,,,,,3.0,,6.6,,,1.0,,2.0,,,,,,6.0,4.0,10.0,1,,15.0,1.0,,,
2019-20,8692238,33,11,Everton,Away,360396,164511,Yerry Mina,yerry-mina,D,True,,,2.0,10.0,33.0,43.0,,2.0,3.0,,,,1.0,,,1.0,4.0,,,,,,,,,1.0,,54.0,,,,,,8.0,,6.8,,,,,2.0,1.0,,,4.0,,15.0,36.0,51.0,0,1.0,56.0,,,1.0,1.0
2019-20,8692238,33,11,Everton,Away,781544,194164,Mason Holgate,mason-holgate,D,False,,,5.0,3.0,15.0,18.0,,1.0,,,,,,,,1.0,1.0,,,1.0,,,,,,,,36.0,,,,,,2.0,,6.4,,,,,,,,,6.0,,4.0,16.0,20.0,0,,21.0,,,,
2019-20,8692238,33,11,Everton,Away,979563,480455,Jarrad Branthwaite,jarrad-branthwaite,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8692248,34,11,Everton,Home,9766,12745,Leighton Baines,leighton-baines,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8692248,34,11,Everton,Home,76632,59949,Séamus Coleman,seamus-coleman,D,False,,,1.0,4.0,21.0,25.0,3.0,1.0,3.0,,,,1.0,,,5.0,3.0,,,1.0,,,,,1.0,,,90.0,,,,,,9.0,,6.5,,,,,3.0,,,,5.0,,9.0,24.0,33.0,0,2.0,46.0,1.0,,,1.0
2019-20,8692248,34,11,Everton,Home,96538,101188,Lucas Digne,lucas-digne,D,False,3.0,,1.0,16.0,14.0,27.0,,7.0,8.0,1.0,,2.0,2.0,,1.0,4.0,12.0,,,,1.0,,,,1.0,3.0,,90.0,,1.0,,,,22.0,,7.9,,,1.0,,3.0,4.0,7.0,,2.0,,26.0,20.0,39.0,3,1.0,76.0,,1.0,3.0,
2019-20,8692248,34,11,Everton,Home,110846,106611,Michael Keane,michael-keane,D,False,,,1.0,10.0,27.0,37.0,,2.0,5.0,,,,1.0,,,2.0,3.0,,,1.0,,,,,1.0,,,90.0,,1.0,,,,8.0,,6.7,,,,,5.0,,,,5.0,,15.0,30.0,45.0,0,,56.0,,1.0,,
2019-20,8692248,34,11,Everton,Home,123388,102747,Djibril Sidibé,djibril-sidibe,D,True,,,2.0,3.0,7.0,10.0,1.0,,,,,,,,,1.0,3.0,,,,,,,,,,,45.0,1.0,,,,,5.0,,7.0,,,,,2.0,1.0,2.0,,2.0,,7.0,8.0,13.0,1,1.0,28.0,,1.0,1.0,
2019-20,8692248,34,11,Everton,Home,360396,164511,Yerry Mina,yerry-mina,D,False,,,7.0,9.0,33.0,42.0,3.0,7.0,7.0,,,,,,,4.0,8.0,,,1.0,,,,,2.0,,,90.0,1.0,2.0,,,,11.0,,7.6,,,,,6.0,,,,10.0,1.0,12.0,41.0,53.0,1,1.0,67.0,,1.0,,1.0
2019-20,8692248,34,11,Everton,Home,979563,480455,Jarrad Branthwaite,jarrad-branthwaite,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8692252,35,11,Everton,Away,9766,12745,Leighton Baines,leighton-baines,D,False,,,,3.0,5.0,8.0,,,1.0,,,,,,,,2.0,,,,,,,,,1.0,,45.0,,,,,,3.0,,6.7,,,,,,,,,,,5.0,6.0,11.0,0,1.0,15.0,,1.0,,
2019-20,8692252,35,11,Everton,Away,76632,59949,Séamus Coleman,seamus-coleman,D,True,,,,8.0,9.0,17.0,,,2.0,,,1.0,,,,1.0,3.0,,,1.0,,,,,1.0,,,59.0,,1.0,,,,8.0,,6.4,,,,,1.0,,1.0,,4.0,,15.0,10.0,24.0,1,1.0,34.0,,2.0,,1.0
2019-20,8692252,35,11,Everton,Away,96538,101188,Lucas Digne,lucas-digne,D,False,2.0,,3.0,27.0,19.0,44.0,1.0,3.0,5.0,,,,2.0,,1.0,8.0,6.0,,,4.0,,,,,4.0,2.0,,90.0,,1.0,,1.0,,20.0,,6.4,,,1.0,,6.0,,6.0,,5.0,,39.0,24.0,57.0,1,2.0,91.0,1.0,1.0,,2.0
2019-20,8692252,35,11,Everton,Away,110846,106611,Michael Keane,michael-keane,D,False,,,3.0,15.0,40.0,55.0,1.0,2.0,6.0,,,,,,,2.0,2.0,,,1.0,,,,,2.0,1.0,,90.0,,1.0,,,,9.0,,6.6,,,,,1.0,,,,8.0,,21.0,43.0,64.0,0,,69.0,,,,
2019-20,8692252,35,11,Everton,Away,123388,102747,Djibril Sidibé,djibril-sidibe,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8692252,35,11,Everton,Away,360396,164511,Yerry Mina,yerry-mina,D,False,,,,4.0,24.0,28.0,1.0,,3.0,,,,,,,1.0,,,,,,,,,1.0,,,31.0,,,,,,3.0,,6.6,,,,,,,,,3.0,,5.0,26.0,31.0,0,,32.0,,,,
2019-20,8692252,35,11,Everton,Away,979563,480455,Jarrad Branthwaite,jarrad-branthwaite,D,True,,,2.0,11.0,10.0,21.0,1.0,2.0,2.0,,,,1.0,,,3.0,3.0,,,1.0,,,,,,,,45.0,,,,,,6.0,,6.1,,,,,,,,,7.0,,14.0,13.0,27.0,0,1.0,28.0,,,,1.0
2019-20,8692266,36,11,Everton,Home,9766,12745,Leighton Baines,leighton-baines,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8692266,36,11,Everton,Home,76632,59949,Séamus Coleman,seamus-coleman,D,False,,,4.0,17.0,17.0,34.0,,1.0,9.0,,,,,,1.0,2.0,4.0,,,1.0,,,,,1.0,1.0,,90.0,,2.0,,,,13.0,,7.3,,,,,3.0,1.0,2.0,,7.0,,24.0,19.0,41.0,0,2.0,61.0,2.0,,1.0,2.0
2019-20,8692266,36,11,Everton,Home,96538,101188,Lucas Digne,lucas-digne,D,False,2.0,,2.0,21.0,19.0,38.0,8.0,7.0,2.0,,,1.0,1.0,,1.0,12.0,12.0,,,2.0,,,,,,1.0,,90.0,,,,,,20.0,,6.9,,,,,2.0,,10.0,,3.0,,32.0,22.0,44.0,1,2.0,75.0,2.0,3.0,,2.0
2019-20,8692266,36,11,Everton,Home,110846,106611,Michael Keane,michael-keane,D,False,,,4.0,19.0,40.0,59.0,,5.0,3.0,,,,,,,1.0,7.0,,,1.0,,,,,3.0,,,90.0,,1.0,,,,7.0,,7.4,,,,,7.0,1.0,,,6.0,,23.0,43.0,66.0,0,,79.0,,1.0,1.0,
2019-20,8692266,36,11,Everton,Home,123388,102747,Djibril Sidibé,djibril-sidibe,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8692266,36,11,Everton,Home,781544,194164,Mason Holgate,mason-holgate,D,False,,,1.0,2.0,13.0,15.0,,,1.0,,,,1.0,,,1.0,1.0,,,,,,,,1.0,,,16.0,,,,,,1.0,,6.7,,,,,1.0,,,,1.0,,2.0,14.0,16.0,0,1.0,20.0,,,,
2019-20,8692266,36,11,Everton,Home,979563,480455,Jarrad Branthwaite,jarrad-branthwaite,D,True,,,2.0,8.0,33.0,41.0,2.0,2.0,3.0,,,,,,,4.0,5.0,,,2.0,,,,,,,,74.0,,2.0,,,,4.0,,7.0,,,,,2.0,,,,4.0,,12.0,33.0,45.0,0,2.0,54.0,,2.0,,1.0
2019-20,8692280,37,11,Everton,Away,9766,12745,Leighton Baines,leighton-baines,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8692280,37,11,Everton,Away,76632,59949,Séamus Coleman,seamus-coleman,D,True,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,8.0,,,,,,2.0,,6.5,,,,,,,,,1.0,,,1.0,1.0,0,,2.0,,,,
2019-20,8692280,37,11,Everton,Away,96538,101188,Lucas Digne,lucas-digne,D,False,,,1.0,12.0,19.0,31.0,4.0,7.0,9.0,,,,1.0,,1.0,8.0,9.0,,,1.0,,,,,2.0,,,90.0,,1.0,,,,20.0,,6.9,,,,,4.0,2.0,1.0,,6.0,,20.0,27.0,46.0,0,,78.0,,1.0,1.0,
2019-20,8692280,37,11,Everton,Away,110846,106611,Michael Keane,michael-keane,D,False,,,1.0,1.0,61.0,62.0,,10.0,5.0,,,,,,,1.0,11.0,,,1.0,,,,,,,,90.0,,2.0,,,,13.0,,7.8,,,,,13.0,,,,4.0,,3.0,70.0,73.0,0,1.0,92.0,1.0,,,1.0
2019-20,8692280,37,11,Everton,Away,123388,102747,Djibril Sidibé,djibril-sidibe,D,False,1.0,,9.0,16.0,46.0,61.0,2.0,1.0,8.0,,,,1.0,,,4.0,3.0,,,1.0,,,,,2.0,,,90.0,,1.0,,,,12.0,,7.3,,,,,,,1.0,,13.0,,17.0,54.0,70.0,0,2.0,88.0,2.0,,,1.0
2019-20,8692280,37,11,Everton,Away,979563,480455,Jarrad Branthwaite,jarrad-branthwaite,D,False,,,4.0,3.0,49.0,52.0,8.0,3.0,4.0,,,,,,,8.0,5.0,,,,,,,,,,,90.0,,1.0,,,,9.0,,7.2,,,,,5.0,,,,7.0,,7.0,54.0,61.0,0,2.0,72.0,,,,2.0
2019-20,8692285,38,11,Everton,Home,9766,12745,Leighton Baines,leighton-baines,D,True,1.0,,1.0,10.0,10.0,19.0,1.0,,3.0,,,,,,,1.0,1.0,,,,,,,,,1.0,,20.0,,,,,,1.0,,6.6,,,,,,,1.0,,2.0,,10.0,11.0,20.0,0,1.0,25.0,,,,1.0
2019-20,8692285,38,11,Everton,Home,76632,59949,Séamus Coleman,seamus-coleman,D,False,,,2.0,12.0,13.0,25.0,,,4.0,,,,,,,2.0,4.0,,,1.0,,,,,,1.0,,58.0,1.0,,,,,10.0,,6.9,,,,,1.0,3.0,1.0,,3.0,,15.0,17.0,31.0,1,2.0,46.0,1.0,,2.0,2.0
2019-20,8692285,38,11,Everton,Home,96538,101188,Lucas Digne,lucas-digne,D,False,3.0,,7.0,17.0,17.0,31.0,1.0,3.0,5.0,,,,1.0,,,2.0,5.0,,,,,,,,,2.0,,70.0,,1.0,,,,14.0,,7.1,,,,,1.0,1.0,6.0,,9.0,,22.0,26.0,42.0,0,1.0,68.0,,,1.0,1.0
2019-20,8692285,38,11,Everton,Home,110846,106611,Michael Keane,michael-keane,D,False,,,4.0,28.0,62.0,90.0,6.0,2.0,2.0,,,,,,,7.0,4.0,,,1.0,,,,,1.0,,,90.0,,3.0,,,,7.0,,7.1,,,1.0,,7.0,,,,6.0,,30.0,67.0,97.0,1,2.0,114.0,,,,2.0
2019-20,8692285,38,11,Everton,Home,123388,102747,Djibril Sidibé,djibril-sidibe,D,True,,,2.0,20.0,18.0,38.0,,,,,,,,,,,2.0,,,,,,,,,1.0,,32.0,,,,,,8.0,,6.9,,,,,2.0,,2.0,,2.0,,26.0,19.0,43.0,0,2.0,55.0,1.0,,,
2019-20,8692285,38,11,Everton,Home,979563,480455,Jarrad Branthwaite,jarrad-branthwaite,D,False,,,5.0,25.0,57.0,82.0,4.0,2.0,9.0,,,,1.0,,,6.0,7.0,,,1.0,,,,,2.0,,,90.0,,,,,,11.0,,6.9,,,,,4.0,1.0,,,10.0,,29.0,61.0,90.0,0,3.0,109.0,3.0,1.0,1.0,3.0
