season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,minutesPlayed,onTargetScoringAttempt,outfielderBlock,penaltyConceded,penaltyFaced,penaltyMiss,penaltySave,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2017-18,7437949,30,11,Everton,Home,9766,12745,Leighton Baines,leighton-baines,D,False,2.0,,4.0,26.0,20.0,44.0,,1.0,4.0,,,,,,,,4.0,,,,1.0,,,,,2.0,90.0,,,,,,,,7.0,,7.8,,,,,3.0,1.0,3.0,,5.0,,32.0,20.0,49.0,0,1.0,70.0,,1.0,1.0,
2017-18,7437949,30,11,Everton,Home,10507,7645,Phil Jagielka,phil-jagielka,D,False,,,4.0,11.0,29.0,40.0,2.0,5.0,5.0,,,,,,,2.0,7.0,,,,,,,,3.0,,90.0,1.0,,,,,,,16.0,,7.5,,,,,6.0,,,,11.0,,23.0,32.0,55.0,1,1.0,70.0,,1.0,,1.0
2017-18,7437949,30,11,Everton,Home,73763,56192,Cuco Martina,cuco-martina,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437949,30,11,Everton,Home,76632,59949,Séamus Coleman,seamus-coleman,D,False,,,1.0,14.0,7.0,21.0,,2.0,3.0,,,,,,1.0,1.0,3.0,,,,,,,,,,90.0,,1.0,,,,,,16.0,,7.1,,,1.0,,4.0,,1.0,,1.0,,18.0,12.0,29.0,1,1.0,59.0,4.0,,,1.0
2017-18,7437949,30,11,Everton,Home,110846,106611,Michael Keane,michael-keane,D,False,,,6.0,11.0,26.0,37.0,7.0,3.0,,,,,,,,8.0,3.0,,,1.0,,,,,,,90.0,,,,,,,,7.0,,6.8,,,,,4.0,,1.0,,8.0,,16.0,27.0,42.0,0,,48.0,,,,
2017-18,7437949,30,11,Everton,Home,781544,194164,Mason Holgate,mason-holgate,D,True,,,1.0,1.0,5.0,6.0,,,2.0,,,,,,,,,,1.0,,,,,,,,12.0,,,,,,,,1.0,,6.6,,,,,1.0,,,,1.0,,1.0,6.0,7.0,0,,8.0,,,,
2017-18,7438014,31,11,Everton,Away,9766,12745,Leighton Baines,leighton-baines,D,False,,,1.0,24.0,21.0,45.0,,1.0,4.0,1.0,,,,,1.0,2.0,4.0,,,,,,,,,2.0,90.0,,,,,,,,14.0,,6.7,,,,,1.0,1.0,2.0,,2.0,,28.0,24.0,50.0,0,2.0,69.0,1.0,1.0,,
2017-18,7438014,31,11,Everton,Away,10507,7645,Phil Jagielka,phil-jagielka,D,False,,,3.0,13.0,33.0,46.0,6.0,2.0,11.0,,,,1.0,,,8.0,7.0,,,1.0,,,,,1.0,,90.0,,1.0,,,,,,7.0,,6.9,,,,,7.0,,,,7.0,,17.0,35.0,52.0,0,3.0,71.0,1.0,3.0,,1.0
2017-18,7438014,31,11,Everton,Away,73763,56192,Cuco Martina,cuco-martina,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7438014,31,11,Everton,Away,76632,59949,Séamus Coleman,seamus-coleman,D,False,,,1.0,15.0,14.0,29.0,,,9.0,,,,,,1.0,3.0,6.0,,,,,,,,2.0,,90.0,,,,,,,,22.0,,6.8,,,,,1.0,5.0,3.0,,9.0,,25.0,19.0,41.0,0,2.0,69.0,,1.0,3.0,2.0
2017-18,7438014,31,11,Everton,Away,110846,106611,Michael Keane,michael-keane,D,False,,,2.0,9.0,31.0,40.0,8.0,3.0,3.0,,,,,,,8.0,3.0,,,1.0,,,,,,,90.0,1.0,1.0,,,,,,10.0,,6.7,,,1.0,,3.0,,,,7.0,1.0,18.0,32.0,50.0,2,,57.0,,,,
2017-18,7438014,31,11,Everton,Away,781544,194164,Mason Holgate,mason-holgate,D,True,,,,1.0,,1.0,,1.0,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,2.0,,,,,,,,,,,1.0,,2.0,1.0,3.0,0,,3.0,,,,
2017-18,7438045,32,11,Everton,Home,9766,12745,Leighton Baines,leighton-baines,D,False,1.0,,2.0,10.0,12.0,21.0,1.0,,8.0,,,,,,,1.0,7.0,,,,,,,,1.0,1.0,90.0,,1.0,,,,,,6.0,,7.2,,,1.0,,2.0,1.0,2.0,,4.0,,15.0,12.0,25.0,1,4.0,42.0,1.0,2.0,1.0,4.0
2017-18,7438045,32,11,Everton,Home,10507,7645,Phil Jagielka,phil-jagielka,D,False,,,10.0,9.0,12.0,21.0,,1.0,6.0,,,,1.0,,,1.0,3.0,,,,,,,,1.0,,90.0,,2.0,,,,,,8.0,,6.8,,,1.0,,2.0,,,,16.0,,16.0,13.0,29.0,1,2.0,39.0,,,,
2017-18,7438045,32,11,Everton,Home,73763,56192,Cuco Martina,cuco-martina,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7438045,32,11,Everton,Home,76632,59949,Séamus Coleman,seamus-coleman,D,False,1.0,,,5.0,3.0,7.0,,,2.0,,,,1.0,,1.0,2.0,1.0,,,,,,,,,,90.0,,1.0,,,,,,14.0,,5.9,,,,,,1.0,4.0,,2.0,,13.0,4.0,13.0,0,,35.0,2.0,,1.0,
2017-18,7438045,32,11,Everton,Home,110846,106611,Michael Keane,michael-keane,D,False,,,3.0,3.0,12.0,15.0,1.0,2.0,9.0,,,,1.0,,,3.0,4.0,,,1.0,,,,,2.0,,90.0,,,,,,,,7.0,,6.5,,,,,5.0,,,,6.0,,8.0,13.0,21.0,0,2.0,33.0,,,,2.0
2017-18,7438045,32,11,Everton,Home,252313,121221,Ramiro Funes Mori,ramiro-funes-mori,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7438047,33,11,Everton,Home,9766,12745,Leighton Baines,leighton-baines,D,False,1.0,,1.0,21.0,7.0,27.0,1.0,,2.0,,,,,,,1.0,1.0,,,,,,,,1.0,,90.0,,,,,,,,19.0,,7.1,,,,,5.0,,5.0,,3.0,1.0,35.0,8.0,38.0,0,1.0,78.0,1.0,,,
2017-18,7438047,33,11,Everton,Home,10507,7645,Phil Jagielka,phil-jagielka,D,False,,,7.0,13.0,22.0,35.0,,8.0,3.0,,,,,,,,9.0,,,,,,,,1.0,,90.0,,,,,,,,14.0,,7.5,,,,,8.0,,,,13.0,,23.0,24.0,47.0,0,1.0,63.0,,,,1.0
2017-18,7438047,33,11,Everton,Home,73763,56192,Cuco Martina,cuco-martina,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7438047,33,11,Everton,Home,76632,59949,Séamus Coleman,seamus-coleman,D,False,,,2.0,10.0,9.0,19.0,2.0,2.0,5.0,,,,1.0,,,5.0,5.0,,1.0,2.0,,,,,1.0,,90.0,,2.0,,,,,,12.0,,6.9,,,,,1.0,1.0,4.0,,3.0,,18.0,10.0,24.0,0,,44.0,2.0,2.0,1.0,
2017-18,7438047,33,11,Everton,Home,110846,106611,Michael Keane,michael-keane,D,False,,,3.0,12.0,23.0,35.0,2.0,6.0,6.0,,,,1.0,,,3.0,8.0,,,,,,,,1.0,,90.0,,1.0,,,,,,11.0,,7.3,,,,,9.0,,,,10.0,1.0,19.0,27.0,46.0,0,2.0,62.0,,,,
2017-18,7438047,33,11,Everton,Home,252313,121221,Ramiro Funes Mori,ramiro-funes-mori,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7438085,34,11,Everton,Away,9766,12745,Leighton Baines,leighton-baines,D,False,1.0,,2.0,13.0,17.0,29.0,,3.0,5.0,,,,,,1.0,1.0,5.0,,,,,,,,2.0,,90.0,,2.0,,,,,,17.0,,7.2,,,,,1.0,,5.0,,4.0,,22.0,21.0,38.0,0,1.0,71.0,2.0,1.0,,1.0
2017-18,7438085,34,11,Everton,Away,10507,7645,Phil Jagielka,phil-jagielka,D,False,,,6.0,12.0,27.0,39.0,1.0,6.0,6.0,,,,,,1.0,2.0,7.0,,,,,,,,,1.0,90.0,,1.0,,,,,,16.0,,7.1,,,,,10.0,,,,15.0,,23.0,31.0,54.0,0,1.0,70.0,,,,1.0
2017-18,7438085,34,11,Everton,Away,73763,56192,Cuco Martina,cuco-martina,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7438085,34,11,Everton,Away,76632,59949,Séamus Coleman,seamus-coleman,D,False,,,2.0,14.0,13.0,27.0,,,9.0,,1.0,,,,3.0,4.0,4.0,1.0,,,,,,1.0,,2.0,90.0,,1.0,,,,,,14.0,,6.4,,,1.0,,3.0,3.0,,,5.0,,21.0,16.0,37.0,1,2.0,57.0,,,2.0,2.0
2017-18,7438085,34,11,Everton,Away,110846,106611,Michael Keane,michael-keane,D,False,,,5.0,7.0,35.0,42.0,4.0,13.0,5.0,,,1.0,1.0,,,6.0,14.0,,,1.0,,,,,2.0,,90.0,,1.0,,,,,,14.0,,7.2,,,1.0,,11.0,1.0,1.0,,10.0,,17.0,38.0,54.0,2,,76.0,1.0,,1.0,
2017-18,7438085,34,11,Everton,Away,252313,121221,Ramiro Funes Mori,ramiro-funes-mori,D,True,,,,1.0,3.0,4.0,2.0,2.0,,,,,,,,3.0,2.0,,,1.0,,,,,,,14.0,,,,,,,,2.0,,6.6,,,,,5.0,,,,2.0,,2.0,4.0,6.0,0,,12.0,,,,
2017-18,7438042,35,11,Everton,Home,9766,12745,Leighton Baines,leighton-baines,D,False,,,2.0,23.0,22.0,45.0,2.0,2.0,4.0,,,,,,1.0,3.0,4.0,,,,,,,,3.0,1.0,90.0,,,,,,,,15.0,,7.3,,,,,4.0,,2.0,,6.0,,31.0,23.0,52.0,0,1.0,75.0,1.0,1.0,,1.0
2017-18,7438042,35,11,Everton,Home,10507,7645,Phil Jagielka,phil-jagielka,D,False,,,8.0,18.0,32.0,50.0,2.0,6.0,5.0,,1.0,,2.0,,,4.0,7.0,,,,,,,,1.0,,90.0,,,,,,,,12.0,,7.2,,,1.0,,10.0,,1.0,,13.0,,27.0,34.0,60.0,1,1.0,82.0,1.0,,,1.0
2017-18,7438042,35,11,Everton,Home,73763,56192,Cuco Martina,cuco-martina,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7438042,35,11,Everton,Home,76632,59949,Séamus Coleman,seamus-coleman,D,False,,,,14.0,11.0,25.0,,3.0,3.0,,,,1.0,,,1.0,5.0,,,,,,,,,,90.0,,1.0,,,,,,19.0,,7.0,,,,,3.0,1.0,3.0,,5.0,,24.0,13.0,34.0,0,,63.0,,1.0,1.0,
2017-18,7438042,35,11,Everton,Home,110846,106611,Michael Keane,michael-keane,D,False,,,6.0,14.0,41.0,55.0,6.0,5.0,6.0,1.0,,1.0,,,,8.0,8.0,,,2.0,,,,,1.0,1.0,90.0,,,,,,,,14.0,,7.7,,,1.0,,11.0,2.0,,,9.0,,21.0,44.0,65.0,2,1.0,90.0,4.0,,2.0,
2017-18,7438042,35,11,Everton,Home,252313,121221,Ramiro Funes Mori,ramiro-funes-mori,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7438091,36,11,Everton,Away,9766,12745,Leighton Baines,leighton-baines,D,False,1.0,,1.0,14.0,16.0,29.0,,,7.0,1.0,,,,,,,,,,,1.0,,,,1.0,2.0,90.0,,,,,,,,17.0,,7.3,,,,,2.0,,1.0,,9.0,,25.0,20.0,44.0,0,,65.0,1.0,,,
2017-18,7438091,36,11,Everton,Away,10507,7645,Phil Jagielka,phil-jagielka,D,False,,,4.0,10.0,13.0,23.0,4.0,2.0,6.0,,,,,,,4.0,4.0,,,,,,,,,,90.0,,1.0,,,,,,15.0,,7.4,,,,,11.0,,,,9.0,,18.0,18.0,36.0,0,2.0,53.0,1.0,,,2.0
2017-18,7438091,36,11,Everton,Away,73763,56192,Cuco Martina,cuco-martina,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7438091,36,11,Everton,Away,76632,59949,Séamus Coleman,seamus-coleman,D,False,,,,12.0,10.0,22.0,2.0,2.0,4.0,,2.0,,2.0,,2.0,7.0,12.0,,,,,,,,2.0,,90.0,2.0,2.0,,,,,,22.0,,7.7,,,,,6.0,3.0,3.0,,4.0,,28.0,11.0,36.0,2,6.0,78.0,1.0,2.0,2.0,6.0
2017-18,7438091,36,11,Everton,Away,110846,106611,Michael Keane,michael-keane,D,False,,,3.0,6.0,17.0,23.0,3.0,4.0,6.0,,,,,,,3.0,5.0,,,,,,,,,,90.0,,,,,,,,11.0,,7.0,,,,,9.0,,,,11.0,,13.0,21.0,34.0,0,1.0,45.0,,,,1.0
2017-18,7438091,36,11,Everton,Away,252313,121221,Ramiro Funes Mori,ramiro-funes-mori,D,True,,,,1.0,3.0,4.0,1.0,,3.0,,,,,,,1.0,,,,,,,,,,,15.0,,1.0,,,,,,3.0,,6.6,,,,,2.0,,,,3.0,,4.0,3.0,7.0,0,,10.0,,,,
2017-18,7438044,37,11,Everton,Home,9766,12745,Leighton Baines,leighton-baines,D,False,2.0,,3.0,25.0,7.0,30.0,1.0,3.0,2.0,,,,,,1.0,2.0,3.0,,,,,,,,,2.0,90.0,1.0,,,,,,,21.0,,7.0,,,,,,,6.0,,6.0,,37.0,12.0,43.0,1,,59.0,,,,
2017-18,7438044,37,11,Everton,Home,10507,7645,Phil Jagielka,phil-jagielka,D,False,,,7.0,8.0,31.0,39.0,2.0,3.0,4.0,,,,,,,2.0,5.0,,,,,,,,4.0,,80.0,,,,,,,,8.0,,7.1,,,,,5.0,1.0,,,13.0,,13.0,34.0,47.0,0,1.0,59.0,,,1.0,
2017-18,7438044,37,11,Everton,Home,73763,56192,Cuco Martina,cuco-martina,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7438044,37,11,Everton,Home,76632,59949,Séamus Coleman,seamus-coleman,D,False,2.0,,,20.0,5.0,23.0,1.0,,4.0,,,,,,2.0,3.0,11.0,,,,,,,,1.0,2.0,90.0,,1.0,,,,,,20.0,,7.5,,,,,,5.0,6.0,,1.0,,33.0,6.0,33.0,0,1.0,73.0,2.0,5.0,5.0,1.0
2017-18,7438044,37,11,Everton,Home,110846,106611,Michael Keane,michael-keane,D,False,,,4.0,8.0,27.0,35.0,3.0,6.0,5.0,,,,2.0,,,5.0,7.0,,,,,,,,,,90.0,,1.0,,,,,,6.0,,6.7,,,2.0,,6.0,,,,6.0,,13.0,28.0,41.0,2,1.0,51.0,,,,
2017-18,7438044,37,11,Everton,Home,252313,121221,Ramiro Funes Mori,ramiro-funes-mori,D,True,,,5.0,9.0,17.0,26.0,1.0,3.0,6.0,,,,,,1.0,3.0,5.0,,,1.0,,,,,,,45.0,,,,,,,,5.0,,6.6,,,,,2.0,,,,6.0,,12.0,18.0,30.0,0,,35.0,,2.0,,
2017-18,7438044,37,11,Everton,Home,361310,153673,Jonjoe Kenny,jonjoe-kenny,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7438043,38,11,Everton,Away,9766,12745,Leighton Baines,leighton-baines,D,False,1.0,,,19.0,7.0,25.0,2.0,,4.0,,,,1.0,,,4.0,1.0,,,,,,,,1.0,2.0,90.0,,1.0,,,,,,9.0,,6.6,,,,,1.0,2.0,4.0,,3.0,,25.0,8.0,29.0,0,,44.0,1.0,,1.0,
2017-18,7438043,38,11,Everton,Away,10507,7645,Phil Jagielka,phil-jagielka,D,False,,,2.0,3.0,16.0,19.0,,2.0,4.0,,,1.0,2.0,,1.0,3.0,7.0,,,,,,,,3.0,,90.0,,1.0,,,,,,11.0,,6.4,,,,,6.0,,,,10.0,,11.0,18.0,29.0,1,2.0,47.0,,3.0,,1.0
2017-18,7438043,38,11,Everton,Away,73763,56192,Cuco Martina,cuco-martina,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7438043,38,11,Everton,Away,76632,59949,Séamus Coleman,seamus-coleman,D,False,,,1.0,13.0,6.0,19.0,4.0,2.0,2.0,,,,,,,8.0,4.0,,,,,,,,,,90.0,,,,,,,,13.0,,6.0,,,,,2.0,4.0,1.0,,2.0,,19.0,6.0,24.0,0,1.0,44.0,2.0,1.0,,1.0
2017-18,7438043,38,11,Everton,Away,110846,106611,Michael Keane,michael-keane,D,False,,,3.0,10.0,20.0,30.0,4.0,4.0,6.0,,,,4.0,,,9.0,7.0,,,1.0,,,,,4.0,,90.0,,2.0,,,,,,9.0,,6.4,,,,,5.0,,,,5.0,,18.0,20.0,38.0,0,2.0,54.0,1.0,1.0,,1.0
2017-18,7438043,38,11,Everton,Away,252313,121221,Ramiro Funes Mori,ramiro-funes-mori,D,False,,,,1.0,6.0,7.0,,1.0,,,,,,,,1.0,1.0,,,1.0,,,,,3.0,,45.0,,,,,,,,3.0,,6.6,,,1.0,,4.0,,,,2.0,,3.0,7.0,10.0,1,,19.0,,,,
2017-18,7438043,38,11,Everton,Away,361310,153673,Jonjoe Kenny,jonjoe-kenny,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7438043,38,11,Everton,Away,781544,194164,Mason Holgate,mason-holgate,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
