season,matchId,gameweek,kickoff,ground,attendance,home_team,away_team,goalsFor_h,goalsFor_a,goalsAgainst_h,goalsAgainst_a,result_h,result_a,halfTimeFor_h,halfTimeFor_a,halfTimeAgainst_h,halfTimeAgainst_a,redCardsFor_h,redCardsFor_a,redCardsAgainst_h,redCardsAgainst_a,goals_h,goals_a,totalScoringAtt_h,totalScoringAtt_a,ontargetScoringAtt_h,ontargetScoringAtt_a,shotOffTarget_h,shotOffTarget_a,blockedScoringAtt_h,blockedScoringAtt_a,expectedGoals_h,expectedGoals_a,expectedGoalsOnTarget_h,expectedGoalsOnTarget_a,bigChanceCreated_h,bigChanceCreated_a,bigChanceScored_h,bigChanceScored_a,bigChanceMissed_h,bigChanceMissed_a,hitWoodwork_h,hitWoodwork_a,expectedAssists_h,expectedAssists_a,goalAssist_h,goalAssist_a,totalAttAssist_h,totalAttAssist_a,ontargetAttAssist_h,ontargetAttAssist_a,penAreaEntries_h,penAreaEntries_a,finalThirdEntries_h,finalThirdEntries_a,totalPass_h,totalPass_a,accuratePass_h,accuratePass_a,possessionPercentage_h,possessionPercentage_a,touchesInOppBox_h,touchesInOppBox_a,totalTackle_h,totalTackle_a,wonTackle_h,wonTackle_a,interception_h,interception_a,totalClearance_h,totalClearance_a,effectiveClearance_h,effectiveClearance_a,blockedPass_h,blockedPass_a,outfielderBlock_h,outfielderBlock_a,errorLeadToShot_h,errorLeadToShot_a,errorLeadToGoal_h,errorLeadToGoal_a,challengeLost_h,challengeLost_a,dispossessed_h,dispossessed_a,possLostAll_h,possLostAll_a,saves_h,saves_a,goalsConceded_h,goalsConceded_a,expectedGoalsOnTargetConceded_h,expectedGoalsOnTargetConceded_a,cleanSheet_h,cleanSheet_a,ownGoals_h,ownGoals_a,duelWon_h,duelWon_a,duelLost_h,duelLost_a,aerialWon_h,aerialWon_a,aerialLost_h,aerialLost_a,cornerTaken_h,cornerTaken_a,wonCorners_h,wonCorners_a,attSetpiece_h,attSetpiece_a,fkFoulLost_h,fkFoulLost_a,fkFoulWon_h,fkFoulWon_a,yellowCard_h,yellowCard_a,redCard_h,redCard_a,penaltyWon_h,penaltyWon_a,attPenGoal_h,attPenGoal_a,totalOffside_h,totalOffside_a
2018-19,987777,19,2018-12-26 15:00:00,"Anfield, Liverpool",53318,Liverpool,Newcastle,4,0,0,4,W,L,1,0,0,1,0,0,0,0,4.0,,16.0,6.0,8.0,2.0,4.0,4.0,4.0,,,,,,3.0,1.0,3.0,,1.0,1.0,,,,,2.0,,11.0,4.0,7.0,1.0,60.0,17.0,72.0,42.0,723.0,233.0,629.0,146.0,75.0,25.0,42.0,5.0,8.0,15.0,4.0,10.0,9.0,15.0,13.0,42.0,13.0,42.0,16.0,15.0,,4.0,1.0,,,,8.0,4.0,11.0,4.0,150.0,127.0,2.0,4.0,,4.0,,,1.0,,,,38.0,46.0,46.0,38.0,16.0,16.0,16.0,16.0,10.0,2.0,10.0,2.0,,1.0,7.0,10.0,10.0,7.0,0.0,0.0,0.0,0.0,1.0,,1.0,,1.0,1.0
2018-19,987778,19,2018-12-26 15:00:00,"Old Trafford, Manchester",74523,Man Utd,Huddersfield,3,1,1,3,W,L,1,0,0,1,0,0,0,0,3.0,1.0,16.0,10.0,10.0,2.0,2.0,7.0,4.0,1.0,,,,,1.0,2.0,1.0,1.0,1.0,1.0,,,,,2.0,1.0,11.0,8.0,9.0,3.0,26.0,27.0,72.0,41.0,634.0,335.0,529.0,245.0,64.7,35.3,25.0,18.0,14.0,27.0,6.0,15.0,12.0,21.0,14.0,22.0,14.0,22.0,17.0,20.0,1.0,4.0,,,,,7.0,10.0,16.0,10.0,162.0,137.0,1.0,7.0,1.0,3.0,,,,,,,53.0,54.0,54.0,53.0,17.0,12.0,12.0,17.0,5.0,3.0,5.0,3.0,,1.0,9.0,13.0,13.0,8.0,0.0,0.0,0.0,0.0,,,,,1.0,4.0
2018-19,987779,19,2018-12-27 19:45:00,"St. Mary's Stadium, Southampton",31654,Southampton,West Ham,1,2,2,1,L,W,0,0,0,0,0,0,0,0,1.0,2.0,11.0,16.0,5.0,5.0,3.0,6.0,3.0,5.0,,,,,1.0,1.0,,1.0,2.0,,,,,,,1.0,7.0,11.0,5.0,6.0,27.0,26.0,69.0,61.0,409.0,487.0,314.0,376.0,45.8,54.2,23.0,23.0,25.0,20.0,16.0,17.0,12.0,13.0,31.0,20.0,31.0,20.0,29.0,29.0,5.0,2.0,,,,,22.0,17.0,11.0,14.0,155.0,182.0,3.0,4.0,2.0,1.0,,,,,,,61.0,70.0,70.0,61.0,16.0,18.0,18.0,16.0,4.0,6.0,4.0,6.0,,1.0,10.0,3.0,3.0,10.0,0.0,0.0,0.0,0.0,,,,,4.0,2.0
2018-19,987780,19,2018-12-26 15:00:00,"Wembley Stadium, London",45154,Spurs,Bournemouth,5,0,0,5,W,L,3,0,0,3,0,0,0,0,5.0,,10.0,14.0,7.0,4.0,2.0,6.0,1.0,4.0,,,,,2.0,2.0,2.0,,1.0,2.0,,,,,4.0,,8.0,13.0,6.0,8.0,21.0,34.0,44.0,57.0,599.0,449.0,521.0,365.0,56.7,43.3,16.0,22.0,12.0,16.0,8.0,10.0,12.0,10.0,16.0,6.0,16.0,6.0,18.0,16.0,3.0,1.0,,,,1.0,2.0,12.0,8.0,8.0,122.0,123.0,4.0,2.0,,5.0,,,1.0,,,,40.0,38.0,38.0,40.0,8.0,15.0,15.0,8.0,3.0,4.0,3.0,4.0,,,5.0,8.0,8.0,5.0,0.0,0.0,0.0,0.0,,,,,1.0,3.0
2018-19,987781,19,2018-12-26 19:30:00,"Vicarage Road, Watford",20415,Watford,Chelsea,1,2,2,1,L,W,1,1,1,1,0,0,0,0,1.0,2.0,11.0,10.0,2.0,4.0,6.0,5.0,3.0,1.0,,,,,1.0,3.0,,2.0,2.0,2.0,,2.0,,,1.0,1.0,8.0,10.0,3.0,4.0,25.0,23.0,52.0,69.0,392.0,729.0,305.0,646.0,35.0,65.0,25.0,29.0,18.0,12.0,12.0,4.0,12.0,3.0,12.0,13.0,12.0,13.0,16.0,17.0,1.0,3.0,,,1.0,,18.0,10.0,8.0,9.0,131.0,139.0,2.0,1.0,2.0,1.0,,,,,,,53.0,59.0,59.0,53.0,20.0,15.0,15.0,20.0,3.0,4.0,3.0,4.0,,,15.0,5.0,5.0,14.0,0.0,0.0,0.0,0.0,,1.0,,1.0,,2.0
2018-19,987782,20,2018-12-29 15:00:00,"American Express Stadium, Falmer",30597,Brighton,Everton,1,0,0,1,W,L,0,0,0,0,0,0,0,0,1.0,,11.0,13.0,3.0,4.0,3.0,6.0,5.0,3.0,,,,,1.0,,1.0,,1.0,,,2.0,,,,,5.0,8.0,4.0,3.0,31.0,31.0,64.0,50.0,349.0,427.0,246.0,313.0,44.8,55.2,25.0,25.0,23.0,16.0,12.0,9.0,6.0,8.0,36.0,19.0,36.0,19.0,9.0,12.0,3.0,5.0,1.0,1.0,,,9.0,6.0,11.0,17.0,167.0,172.0,4.0,2.0,,1.0,,,1.0,,,,66.0,69.0,69.0,66.0,27.0,34.0,34.0,27.0,6.0,6.0,6.0,6.0,2.0,1.0,10.0,11.0,10.0,10.0,0.0,0.0,0.0,0.0,,,,,2.0,1.0
2018-19,987783,20,2018-12-30 14:15:00,"Turf Moor, Burnley",20933,Burnley,West Ham,2,0,0,2,W,L,2,0,0,2,0,0,0,0,2.0,,17.0,11.0,5.0,4.0,9.0,2.0,3.0,5.0,,,,,5.0,1.0,1.0,,4.0,1.0,,1.0,,,2.0,,14.0,7.0,6.0,5.0,36.0,30.0,54.0,55.0,338.0,453.0,248.0,340.0,43.0,57.0,36.0,14.0,21.0,16.0,13.0,8.0,12.0,2.0,33.0,18.0,33.0,18.0,24.0,24.0,5.0,3.0,,,,,9.0,5.0,7.0,14.0,139.0,171.0,4.0,3.0,,2.0,,,1.0,,,,61.0,66.0,66.0,61.0,26.0,27.0,27.0,26.0,5.0,5.0,5.0,5.0,2.0,,15.0,11.0,11.0,15.0,0.0,0.0,0.0,0.0,,,,,4.0,1.0
2018-19,987784,20,2018-12-30 12:00:00,"Selhurst Park, London",25781,Crystal Palace,Chelsea,0,1,1,0,L,W,0,0,0,0,0,0,0,0,,1.0,4.0,12.0,,4.0,2.0,4.0,2.0,4.0,,,,,,1.0,,1.0,,,,2.0,,,,1.0,4.0,9.0,2.0,5.0,15.0,37.0,50.0,82.0,394.0,781.0,305.0,690.0,34.2,65.8,15.0,18.0,13.0,13.0,6.0,5.0,15.0,17.0,24.0,17.0,24.0,17.0,15.0,17.0,4.0,2.0,,,,,7.0,7.0,8.0,9.0,137.0,139.0,3.0,,1.0,,,,,1.0,,,40.0,41.0,41.0,40.0,12.0,12.0,12.0,12.0,3.0,4.0,3.0,4.0,1.0,1.0,11.0,8.0,8.0,10.0,0.0,0.0,0.0,0.0,,,,,3.0,3.0
2018-19,987785,20,2018-12-29 15:00:00,"Craven Cottage, London",24423,Fulham,Huddersfield,1,0,0,1,W,L,0,0,0,0,0,0,0,0,1.0,,14.0,9.0,5.0,5.0,7.0,1.0,2.0,3.0,,,,,1.0,,,,2.0,,,,,,1.0,,12.0,6.0,6.0,6.0,32.0,33.0,75.0,53.0,395.0,529.0,295.0,418.0,43.5,56.5,18.0,14.0,8.0,9.0,8.0,4.0,10.0,12.0,26.0,18.0,26.0,18.0,15.0,14.0,3.0,2.0,,,,,5.0,5.0,8.0,7.0,151.0,159.0,5.0,4.0,,1.0,,,1.0,,,,60.0,51.0,51.0,60.0,38.0,25.0,25.0,38.0,4.0,3.0,4.0,3.0,1.0,1.0,12.0,10.0,9.0,12.0,0.0,0.0,0.0,0.0,1.0,,,,3.0,2.0
2018-19,987786,20,2018-12-29 15:00:00,"King Power Stadium, Leicester",32047,Leicester,Cardiff,0,1,1,0,L,W,0,0,0,0,0,0,0,0,,1.0,16.0,12.0,7.0,3.0,3.0,3.0,6.0,6.0,,,,,1.0,,,,2.0,,,1.0,,,,1.0,11.0,6.0,9.0,4.0,39.0,32.0,60.0,57.0,448.0,273.0,341.0,188.0,62.2,37.8,20.0,16.0,19.0,15.0,8.0,8.0,6.0,17.0,27.0,34.0,27.0,34.0,17.0,15.0,6.0,6.0,2.0,,,,5.0,9.0,6.0,10.0,174.0,149.0,2.0,7.0,1.0,,,,,1.0,,,75.0,55.0,55.0,75.0,31.0,23.0,23.0,31.0,10.0,4.0,10.0,5.0,,,14.0,16.0,16.0,13.0,0.0,0.0,0.0,0.0,1.0,,,,,1.0
2018-19,987787,20,2018-12-29 17:30:00,"Anfield, Liverpool",53326,Liverpool,Arsenal,5,1,1,5,W,L,4,1,1,4,0,0,0,0,5.0,1.0,15.0,8.0,10.0,2.0,3.0,3.0,2.0,3.0,,,,,2.0,1.0,5.0,1.0,1.0,,,,,,1.0,1.0,9.0,7.0,6.0,4.0,31.0,21.0,47.0,53.0,511.0,551.0,424.0,464.0,47.9,52.1,32.0,18.0,17.0,17.0,13.0,11.0,8.0,12.0,15.0,14.0,15.0,14.0,11.0,12.0,3.0,1.0,2.0,,,,7.0,13.0,10.0,10.0,133.0,138.0,1.0,5.0,1.0,5.0,,,,,,,49.0,38.0,38.0,49.0,7.0,8.0,8.0,7.0,5.0,3.0,5.0,3.0,,,8.0,13.0,12.0,7.0,0.0,0.0,0.0,0.0,2.0,,2.0,,2.0,5.0
2018-19,987788,20,2018-12-30 16:30:00,"Old Trafford, Manchester",74556,Man Utd,Bournemouth,4,1,1,4,W,L,3,1,1,3,1,0,0,1,4.0,1.0,11.0,7.0,8.0,3.0,,2.0,3.0,2.0,,,,,5.0,1.0,4.0,1.0,2.0,,1.0,,,,4.0,1.0,10.0,6.0,10.0,4.0,27.0,29.0,52.0,36.0,681.0,355.0,618.0,284.0,64.9,35.1,26.0,14.0,12.0,8.0,9.0,6.0,7.0,5.0,20.0,19.0,20.0,19.0,17.0,18.0,2.0,3.0,,,,,6.0,7.0,3.0,4.0,107.0,115.0,2.0,4.0,1.0,4.0,,,,,,,37.0,35.0,35.0,37.0,11.0,11.0,11.0,11.0,4.0,5.0,4.0,5.0,,,10.0,7.0,7.0,10.0,0.0,0.0,0.0,0.0,,,,,6.0,
2018-19,987789,20,2018-12-30 14:15:00,"St. Mary's Stadium, Southampton",31381,Southampton,Man City,1,3,3,1,L,W,1,3,3,1,1,0,0,1,1.0,3.0,5.0,14.0,4.0,6.0,1.0,4.0,,4.0,,,,,1.0,6.0,,2.0,1.0,4.0,,1.0,,,,2.0,4.0,13.0,2.0,9.0,13.0,36.0,31.0,66.0,235.0,783.0,157.0,698.0,23.4,76.6,8.0,36.0,25.0,12.0,17.0,9.0,13.0,7.0,33.0,19.0,33.0,19.0,9.0,8.0,4.0,,1.0,,,1.0,14.0,4.0,7.0,11.0,117.0,142.0,4.0,3.0,3.0,1.0,,,,,1.0,,55.0,53.0,53.0,55.0,16.0,17.0,17.0,16.0,3.0,8.0,3.0,8.0,1.0,2.0,11.0,10.0,10.0,11.0,0.0,0.0,0.0,0.0,,,,,,2.0
2018-19,987790,20,2018-12-29 15:00:00,"Wembley Stadium, London",46356,Spurs,Wolves,1,3,3,1,L,W,1,0,0,1,0,0,0,0,1.0,3.0,10.0,11.0,3.0,4.0,4.0,4.0,3.0,3.0,,,,,,2.0,,2.0,,,1.0,,,,1.0,3.0,8.0,10.0,4.0,7.0,28.0,27.0,56.0,49.0,664.0,413.0,587.0,330.0,60.8,39.2,11.0,19.0,18.0,18.0,7.0,11.0,4.0,12.0,18.0,14.0,18.0,14.0,16.0,19.0,3.0,2.0,,,,,16.0,9.0,10.0,11.0,134.0,139.0,1.0,2.0,3.0,1.0,,,,,,,45.0,55.0,55.0,45.0,13.0,15.0,15.0,13.0,6.0,7.0,6.0,7.0,,1.0,7.0,7.0,6.0,6.0,0.0,0.0,0.0,0.0,,,,,,4.0
2018-19,987791,20,2018-12-29 15:00:00,"Vicarage Road, Watford",20336,Watford,Newcastle,1,1,1,1,D,D,0,1,1,0,0,0,0,0,1.0,1.0,12.0,8.0,5.0,2.0,2.0,4.0,5.0,2.0,,,,,2.0,1.0,1.0,1.0,1.0,,,,,,1.0,1.0,6.0,8.0,6.0,4.0,36.0,32.0,57.0,62.0,566.0,326.0,484.0,233.0,62.7,37.3,22.0,13.0,7.0,22.0,4.0,20.0,7.0,18.0,28.0,34.0,28.0,34.0,14.0,16.0,2.0,5.0,,,,,8.0,15.0,12.0,3.0,148.0,142.0,1.0,4.0,1.0,1.0,,,,,,,67.0,69.0,69.0,67.0,31.0,23.0,23.0,31.0,3.0,6.0,3.0,6.0,1.0,2.0,17.0,16.0,15.0,16.0,0.0,0.0,0.0,0.0,,,,,1.0,4.0
2018-19,987792,21,2019-01-02 19:45:00,"Vitality Stadium, Bournemouth",10261,Bournemouth,Watford,3,3,3,3,D,D,3,3,3,3,0,0,0,0,3.0,3.0,25.0,11.0,12.0,3.0,8.0,6.0,5.0,2.0,,,,,5.0,,2.0,1.0,5.0,,,,,,2.0,2.0,17.0,9.0,11.0,4.0,29.0,26.0,60.0,55.0,491.0,379.0,372.0,266.0,57.0,43.0,40.0,18.0,15.0,17.0,10.0,11.0,9.0,11.0,16.0,23.0,16.0,23.0,12.0,11.0,2.0,5.0,,1.0,1.0,,2.0,10.0,10.0,10.0,161.0,147.0,,9.0,3.0,3.0,,,,,,,66.0,61.0,61.0,66.0,26.0,34.0,34.0,26.0,4.0,2.0,4.0,2.0,4.0,1.0,9.0,15.0,15.0,8.0,0.0,0.0,0.0,0.0,,,,,2.0,2.0
2018-19,987793,21,2019-01-01 15:00:00,"Emirates Stadium, London",59887,Arsenal,Fulham,4,1,1,4,W,L,1,0,0,1,0,0,0,0,4.0,1.0,16.0,9.0,9.0,4.0,4.0,4.0,3.0,1.0,,,,,9.0,4.0,3.0,1.0,7.0,3.0,1.0,,,,3.0,1.0,14.0,8.0,11.0,5.0,38.0,19.0,55.0,49.0,542.0,365.0,427.0,271.0,59.6,40.4,47.0,14.0,15.0,18.0,10.0,11.0,12.0,12.0,16.0,33.0,16.0,33.0,20.0,22.0,1.0,4.0,,1.0,,,5.0,13.0,10.0,4.0,166.0,150.0,3.0,4.0,1.0,4.0,,,,,,,60.0,49.0,49.0,60.0,20.0,19.0,19.0,20.0,8.0,3.0,9.0,3.0,,,7.0,12.0,12.0,7.0,0.0,0.0,0.0,0.0,,,,,4.0,4.0
2018-19,987794,21,2019-01-01 17:30:00,"Cardiff City Stadium, Cardiff",32485,Cardiff,Spurs,0,3,3,0,L,W,0,3,3,0,0,0,0,0,,3.0,5.0,13.0,3.0,4.0,2.0,6.0,,3.0,,,,,1.0,1.0,,,1.0,1.0,,,,,,2.0,4.0,9.0,2.0,5.0,23.0,15.0,44.0,51.0,290.0,823.0,216.0,747.0,26.9,73.1,17.0,25.0,14.0,9.0,8.0,4.0,10.0,4.0,14.0,24.0,14.0,24.0,20.0,18.0,3.0,,3.0,,2.0,,9.0,6.0,6.0,7.0,119.0,117.0,1.0,3.0,3.0,,,,,1.0,,,40.0,37.0,37.0,40.0,14.0,14.0,14.0,14.0,5.0,3.0,5.0,3.0,,,6.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,,,,,6.0,2.0
2018-19,987795,21,2019-01-02 19:45:00,"Stamford Bridge, London",40668,Chelsea,Southampton,0,0,0,0,D,D,0,0,0,0,0,0,0,0,,,17.0,6.0,6.0,2.0,2.0,3.0,9.0,1.0,,,,,,,,,,,,,,,,,13.0,3.0,12.0,,39.0,22.0,92.0,56.0,748.0,296.0,634.0,195.0,71.6,28.4,27.0,6.0,18.0,20.0,8.0,13.0,4.0,26.0,20.0,42.0,20.0,42.0,30.0,30.0,1.0,9.0,1.0,,,,7.0,22.0,10.0,10.0,179.0,154.0,2.0,6.0,,,,,1.0,1.0,,,65.0,52.0,52.0,65.0,14.0,18.0,18.0,14.0,7.0,2.0,7.0,2.0,1.0,,8.0,11.0,11.0,8.0,0.0,0.0,0.0,0.0,,,,,5.0,3.0
2018-19,987796,21,2019-01-01 12:30:00,"Goodison Park, Liverpool",39052,Everton,Leicester,0,1,1,0,L,W,0,0,0,0,0,0,0,0,,1.0,17.0,8.0,2.0,4.0,7.0,3.0,8.0,1.0,,,,,,1.0,,1.0,,,1.0,,,,,1.0,11.0,7.0,7.0,5.0,45.0,20.0,58.0,49.0,525.0,366.0,389.0,241.0,59.6,40.4,30.0,16.0,18.0,26.0,13.0,14.0,12.0,13.0,13.0,34.0,13.0,34.0,34.0,29.0,1.0,8.0,,2.0,1.0,,16.0,6.0,14.0,12.0,218.0,195.0,3.0,2.0,1.0,,,,,1.0,,,62.0,78.0,78.0,62.0,32.0,31.0,31.0,32.0,6.0,5.0,6.0,5.0,2.0,,5.0,8.0,6.0,5.0,0.0,0.0,0.0,0.0,,,,,1.0,2.0
2018-19,987797,21,2019-01-02 19:45:00,"Accu Stadium, Huddersfield",23715,Huddersfield,Burnley,1,2,2,1,L,W,1,1,1,1,1,1,1,1,1.0,2.0,9.0,16.0,2.0,8.0,3.0,7.0,4.0,1.0,,,,,1.0,5.0,1.0,2.0,,3.0,,,,,1.0,2.0,8.0,12.0,6.0,6.0,27.0,26.0,59.0,74.0,361.0,483.0,234.0,375.0,42.9,57.1,15.0,21.0,18.0,10.0,11.0,6.0,17.0,14.0,20.0,31.0,20.0,31.0,14.0,14.0,1.0,4.0,,,1.0,,10.0,5.0,6.0,15.0,176.0,160.0,6.0,2.0,2.0,1.0,,,,,,,72.0,62.0,62.0,72.0,42.0,34.0,34.0,42.0,5.0,2.0,5.0,2.0,,4.0,11.0,9.0,8.0,11.0,0.0,0.0,0.0,0.0,,,,,,2.0
2018-19,987798,21,2019-01-03 20:00:00,"Etihad Stadium, Manchester",54511,Man City,Liverpool,2,1,1,2,W,L,1,0,0,1,0,0,0,0,2.0,1.0,9.0,7.0,4.0,5.0,4.0,2.0,1.0,,,,,,1.0,2.0,,1.0,2.0,1.0,,1.0,,,2.0,1.0,6.0,4.0,4.0,3.0,23.0,25.0,52.0,53.0,578.0,583.0,468.0,461.0,49.6,50.4,25.0,20.0,14.0,18.0,11.0,9.0,14.0,10.0,31.0,21.0,31.0,21.0,18.0,18.0,1.0,1.0,,1.0,,,11.0,8.0,5.0,10.0,160.0,162.0,3.0,2.0,1.0,2.0,,,,,,,47.0,50.0,50.0,47.0,19.0,9.0,9.0,19.0,2.0,1.0,2.0,1.0,,1.0,12.0,7.0,6.0,12.0,0.0,0.0,0.0,0.0,,,,,2.0,1.0
2018-19,987799,21,2019-01-02 20:00:00,"St. James' Park, Newcastle",52217,Newcastle,Man Utd,0,2,2,0,L,W,0,0,0,0,0,0,0,0,,2.0,14.0,16.0,3.0,7.0,8.0,6.0,3.0,3.0,,,,,,3.0,,2.0,,2.0,,,,,,1.0,13.0,11.0,6.0,5.0,27.0,21.0,43.0,66.0,350.0,687.0,251.0,593.0,34.9,65.1,23.0,28.0,28.0,15.0,16.0,10.0,9.0,10.0,13.0,22.0,13.0,22.0,22.0,19.0,3.0,3.0,1.0,,1.0,,9.0,9.0,9.0,24.0,157.0,141.0,5.0,3.0,2.0,,,,,1.0,,,58.0,56.0,56.0,58.0,14.0,22.0,22.0,14.0,1.0,2.0,1.0,2.0,2.0,2.0,10.0,9.0,8.0,10.0,0.0,0.0,0.0,0.0,,,,,,
2018-19,987800,21,2019-01-02 19:45:00,"London Stadium, London",59870,West Ham,Brighton,2,2,2,2,D,D,0,0,0,0,0,0,0,0,2.0,2.0,13.0,13.0,6.0,6.0,6.0,2.0,1.0,5.0,,,,,,1.0,,1.0,,,,,,,2.0,1.0,11.0,11.0,5.0,9.0,21.0,23.0,50.0,55.0,494.0,410.0,388.0,310.0,54.3,45.7,14.0,13.0,10.0,17.0,6.0,7.0,12.0,12.0,10.0,16.0,10.0,16.0,15.0,14.0,5.0,1.0,,1.0,,,7.0,11.0,10.0,8.0,156.0,147.0,4.0,4.0,2.0,2.0,,,,,,,52.0,52.0,52.0,52.0,20.0,19.0,19.0,20.0,1.0,5.0,1.0,5.0,,,9.0,11.0,11.0,9.0,0.0,0.0,0.0,0.0,,,,,,4.0
2018-19,987801,21,2019-01-02 19:45:00,"Molineux Stadium, Wolverhampton",30666,Wolves,Crystal Palace,0,2,2,0,L,W,0,0,0,0,0,0,0,0,,2.0,9.0,17.0,1.0,4.0,5.0,6.0,3.0,7.0,,,,,2.0,1.0,,2.0,2.0,,,,,,,1.0,7.0,8.0,3.0,5.0,21.0,32.0,53.0,55.0,527.0,480.0,431.0,385.0,51.9,48.1,11.0,36.0,26.0,19.0,11.0,10.0,9.0,12.0,40.0,9.0,40.0,9.0,26.0,27.0,7.0,3.0,2.0,,,,14.0,5.0,14.0,14.0,142.0,164.0,2.0,1.0,2.0,,,,,1.0,,,64.0,56.0,56.0,64.0,26.0,15.0,15.0,26.0,3.0,10.0,3.0,10.0,1.0,1.0,9.0,7.0,7.0,9.0,0.0,0.0,0.0,0.0,,1.0,,1.0,1.0,
2018-19,987802,22,2019-01-12 15:00:00,"American Express Stadium, Falmer",30682,Brighton,Liverpool,0,1,1,0,L,W,0,0,0,0,0,0,0,0,,1.0,7.0,10.0,,3.0,5.0,5.0,2.0,2.0,,,,,,2.0,,1.0,,2.0,,,,,,,6.0,9.0,2.0,4.0,22.0,39.0,47.0,80.0,301.0,755.0,205.0,642.0,29.1,70.9,12.0,35.0,12.0,10.0,7.0,7.0,13.0,6.0,17.0,14.0,17.0,14.0,16.0,17.0,2.0,2.0,,,,,9.0,3.0,8.0,7.0,145.0,149.0,2.0,,1.0,,,,,1.0,,,34.0,50.0,50.0,34.0,15.0,20.0,20.0,15.0,2.0,7.0,2.0,7.0,1.0,,15.0,5.0,4.0,12.0,0.0,0.0,0.0,0.0,,1.0,,1.0,5.0,
2018-19,987803,22,2019-01-12 15:00:00,"Turf Moor, Burnley",19316,Burnley,Fulham,2,1,1,2,W,L,2,1,1,2,0,0,0,0,2.0,1.0,11.0,12.0,1.0,4.0,5.0,4.0,5.0,4.0,,,,,1.0,1.0,,,1.0,1.0,1.0,1.0,,,1.0,1.0,8.0,11.0,5.0,7.0,24.0,32.0,65.0,74.0,419.0,564.0,282.0,454.0,41.8,58.2,17.0,17.0,22.0,10.0,15.0,7.0,13.0,13.0,28.0,23.0,28.0,23.0,17.0,19.0,4.0,5.0,,,,,7.0,5.0,8.0,13.0,179.0,185.0,2.0,,1.0,2.0,,,,,,1.0,66.0,52.0,52.0,66.0,30.0,31.0,31.0,30.0,2.0,6.0,2.0,6.0,,2.0,5.0,9.0,9.0,5.0,0.0,0.0,0.0,0.0,,,,,2.0,
2018-19,987804,22,2019-01-12 15:00:00,"Cardiff City Stadium, Cardiff",30725,Cardiff,Huddersfield,0,0,0,0,D,D,0,0,0,0,0,0,0,0,,,3.0,14.0,,2.0,,4.0,3.0,8.0,,,,,1.0,,,,1.0,,,,,,,,3.0,12.0,2.0,8.0,26.0,40.0,68.0,60.0,270.0,425.0,155.0,297.0,38.9,61.1,12.0,28.0,13.0,13.0,4.0,7.0,19.0,13.0,26.0,25.0,26.0,25.0,26.0,23.0,8.0,3.0,,,,,8.0,8.0,8.0,9.0,171.0,181.0,3.0,,,,,,1.0,1.0,,,63.0,78.0,78.0,63.0,30.0,45.0,45.0,30.0,3.0,10.0,3.0,10.0,,1.0,12.0,14.0,12.0,12.0,0.0,0.0,0.0,0.0,,,,,3.0,3.0
2018-19,987805,22,2019-01-12 17:30:00,"Stamford Bridge, London",40491,Chelsea,Newcastle,2,1,1,2,W,L,1,1,1,1,0,0,0,0,2.0,1.0,10.0,9.0,6.0,2.0,2.0,6.0,2.0,1.0,,,,,3.0,,1.0,,2.0,,,,,,2.0,1.0,9.0,8.0,8.0,2.0,33.0,26.0,46.0,42.0,698.0,351.0,596.0,261.0,65.9,34.1,23.0,13.0,18.0,22.0,13.0,15.0,13.0,19.0,15.0,20.0,15.0,20.0,20.0,21.0,1.0,1.0,,,,,7.0,14.0,16.0,13.0,161.0,143.0,1.0,4.0,1.0,2.0,,,,,,,65.0,46.0,46.0,65.0,20.0,11.0,11.0,20.0,8.0,5.0,8.0,5.0,1.0,,6.0,13.0,13.0,6.0,0.0,0.0,0.0,0.0,,,,,5.0,1.0
2018-19,987806,22,2019-01-12 15:00:00,"Selhurst Park, London",25010,Crystal Palace,Watford,1,2,2,1,L,W,1,0,0,1,0,0,0,0,1.0,2.0,15.0,16.0,6.0,2.0,6.0,9.0,3.0,5.0,,,,,,,,,2.0,2.0,,2.0,,,,1.0,10.0,9.0,5.0,3.0,38.0,29.0,50.0,43.0,409.0,334.0,310.0,260.0,55.3,44.7,35.0,19.0,31.0,15.0,18.0,7.0,4.0,15.0,25.0,38.0,25.0,38.0,19.0,17.0,5.0,3.0,,1.0,,,13.0,11.0,9.0,21.0,156.0,146.0,,6.0,2.0,1.0,,,,,,1.0,76.0,64.0,64.0,76.0,23.0,25.0,25.0,23.0,7.0,7.0,7.0,7.0,1.0,3.0,11.0,11.0,11.0,11.0,0.0,0.0,0.0,0.0,,,,,3.0,2.0
