season,matchId,gameweek,kickoff,ground,attendance,home_team,away_team,goalsFor_h,goalsFor_a,goalsAgainst_h,goalsAgainst_a,result_h,result_a,halfTimeFor_h,halfTimeFor_a,halfTimeAgainst_h,halfTimeAgainst_a,redCardsFor_h,redCardsFor_a,redCardsAgainst_h,redCardsAgainst_a,goals_h,goals_a,totalScoringAtt_h,totalScoringAtt_a,ontargetScoringAtt_h,ontargetScoringAtt_a,shotOffTarget_h,shotOffTarget_a,blockedScoringAtt_h,blockedScoringAtt_a,bigChanceCreated_h,bigChanceCreated_a,bigChanceScored_h,bigChanceScored_a,bigChanceMissed_h,bigChanceMissed_a,hitWoodwork_h,hitWoodwork_a,goalAssist_h,goalAssist_a,totalAttAssist_h,totalAttAssist_a,ontargetAttAssist_h,ontargetAttAssist_a,penAreaEntries_h,penAreaEntries_a,finalThirdEntries_h,finalThirdEntries_a,totalPass_h,totalPass_a,accuratePass_h,accuratePass_a,possessionPercentage_h,possessionPercentage_a,totalTackle_h,totalTackle_a,wonTackle_h,wonTackle_a,interception_h,interception_a,totalClearance_h,totalClearance_a,effectiveClearance_h,effectiveClearance_a,blockedPass_h,blockedPass_a,outfielderBlock_h,outfielderBlock_a,errorLeadToShot_h,errorLeadToShot_a,errorLeadToGoal_h,errorLeadToGoal_a,challengeLost_h,challengeLost_a,dispossessed_h,dispossessed_a,possLostAll_h,possLostAll_a,saves_h,saves_a,goalsConceded_h,goalsConceded_a,cleanSheet_h,cleanSheet_a,ownGoals_h,ownGoals_a,duelWon_h,duelWon_a,duelLost_h,duelLost_a,aerialWon_h,aerialWon_a,aerialLost_h,aerialLost_a,cornerTaken_h,cornerTaken_a,wonCorners_h,wonCorners_a,attSetpiece_h,attSetpiece_a,fkFoulLost_h,fkFoulLost_a,fkFoulWon_h,fkFoulWon_a,yellowCard_h,yellowCard_a,redCard_h,redCard_a,penaltyWon_h,penaltyWon_a,attPenGoal_h,attPenGoal_a,totalOffside_h,totalOffside_a,expectedGoals_h,expectedGoals_a,expectedGoalsOnTarget_h,expectedGoalsOnTarget_a,expectedAssists_h,expectedAssists_a,touchesInOppBox_h,touchesInOppBox_a,expectedGoalsOnTargetConceded_h,expectedGoalsOnTargetConceded_a
2015-16,803281,12,2015-11-07 15:00:00,"Old Trafford, Manchester",75410,Man Utd,West Brom,2,0,0,2,W,L,0,0,0,0,0,1,1,0,2.0,,13.0,4.0,3.0,,5.0,3.0,5.0,1.0,,1.0,1.0,,,1.0,,,,,9.0,3.0,4.0,,31.0,20.0,73.0,62.0,648.0,304.0,540.0,189.0,67.7,32.3,15.0,21.0,12.0,16.0,15.0,26.0,12.0,27.0,9.0,21.0,18.0,18.0,1.0,5.0,,1.0,,1.0,10.0,7.0,10.0,15.0,175.0,163.0,,1.0,,2.0,1.0,,,,53.0,64.0,64.0,53.0,21.0,22.0,22.0,21.0,5.0,1.0,5.0,2.0,1.0,1.0,11.0,10.0,10.0,11.0,0.0,0.0,0.0,0.0,1.0,,1.0,,1.0,,,,,,,,,,,
2015-16,803282,13,2015-11-21 15:00:00,"The Hawthorns, West Bromwich",24343,West Brom,Arsenal,2,1,1,2,W,L,2,1,1,2,0,0,0,0,2.0,1.0,4.0,11.0,1.0,3.0,2.0,7.0,1.0,1.0,,2.0,,1.0,,2.0,1.0,1.0,1.0,1.0,2.0,6.0,1.0,2.0,22.0,41.0,52.0,62.0,246.0,684.0,160.0,590.0,27.0,73.0,20.0,13.0,13.0,10.0,25.0,17.0,28.0,17.0,22.0,14.0,19.0,17.0,1.0,1.0,1.0,1.0,,,17.0,5.0,8.0,11.0,147.0,153.0,2.0,,1.0,2.0,,,,1.0,44.0,58.0,58.0,44.0,13.0,14.0,14.0,13.0,3.0,5.0,3.0,5.0,1.0,1.0,14.0,10.0,7.0,13.0,0.0,0.0,0.0,0.0,,1.0,,,5.0,1.0,,,,,,,,,,
2015-16,803283,13,2015-11-21 15:00:00,"Goodison Park, Liverpool",38424,Everton,Aston Villa,4,0,0,4,W,L,3,0,0,3,0,0,0,0,4.0,,16.0,10.0,9.0,3.0,4.0,3.0,3.0,4.0,3.0,,3.0,,1.0,,,,3.0,,10.0,10.0,9.0,7.0,27.0,11.0,69.0,38.0,608.0,403.0,535.0,337.0,59.9,40.1,23.0,18.0,18.0,10.0,10.0,23.0,13.0,15.0,9.0,12.0,15.0,15.0,4.0,2.0,,1.0,,,8.0,13.0,12.0,4.0,123.0,118.0,3.0,5.0,,4.0,1.0,,,,51.0,37.0,37.0,51.0,6.0,5.0,5.0,6.0,2.0,3.0,2.0,3.0,,,6.0,9.0,9.0,6.0,0.0,0.0,0.0,0.0,,,,,1.0,4.0,,,,,,,,,,
2015-16,803284,13,2015-11-21 15:00:00,"Swansea.com Stadium, Swansea",20878,Swansea,Bournemouth,2,2,2,2,D,D,2,2,2,2,0,0,0,0,2.0,2.0,11.0,16.0,4.0,4.0,2.0,6.0,5.0,6.0,2.0,1.0,2.0,1.0,1.0,,,,1.0,2.0,10.0,13.0,8.0,9.0,27.0,29.0,67.0,56.0,401.0,535.0,301.0,438.0,42.7,57.3,17.0,11.0,11.0,9.0,20.0,20.0,39.0,19.0,31.0,16.0,28.0,28.0,6.0,5.0,1.0,,1.0,,17.0,5.0,5.0,12.0,161.0,158.0,2.0,2.0,2.0,2.0,,,,,45.0,54.0,54.0,45.0,14.0,18.0,18.0,14.0,4.0,5.0,4.0,5.0,,1.0,8.0,9.0,9.0,8.0,0.0,0.0,0.0,0.0,1.0,,1.0,,,5.0,,,,,,,,,,
2015-16,803285,13,2015-11-21 15:00:00,"St. James' Park, Newcastle",50151,Newcastle,Leicester,0,3,3,0,L,W,0,1,1,0,0,0,0,0,,3.0,9.0,18.0,1.0,7.0,4.0,5.0,4.0,6.0,,3.0,,2.0,,2.0,,1.0,,2.0,5.0,15.0,4.0,10.0,23.0,39.0,57.0,76.0,454.0,375.0,349.0,281.0,54.3,45.7,20.0,27.0,16.0,24.0,21.0,23.0,19.0,16.0,13.0,12.0,27.0,29.0,5.0,5.0,,1.0,,,14.0,8.0,15.0,12.0,173.0,167.0,4.0,,3.0,,,1.0,,,58.0,69.0,69.0,58.0,19.0,20.0,20.0,19.0,4.0,9.0,4.0,9.0,2.0,,9.0,12.0,11.0,8.0,0.0,0.0,0.0,0.0,,,,,1.0,1.0,,,,,,,,,,
2015-16,803286,13,2015-11-21 17:30:00,"Etihad Stadium, Manchester",54444,Man City,Liverpool,1,4,4,1,L,W,1,3,3,1,0,0,0,0,1.0,4.0,11.0,14.0,3.0,9.0,5.0,2.0,3.0,3.0,1.0,5.0,,2.0,1.0,3.0,,,1.0,2.0,9.0,12.0,5.0,10.0,42.0,31.0,86.0,49.0,530.0,390.0,406.0,265.0,58.4,41.6,16.0,32.0,13.0,26.0,14.0,32.0,26.0,28.0,21.0,22.0,26.0,25.0,3.0,3.0,2.0,1.0,1.0,,11.0,14.0,19.0,10.0,201.0,175.0,6.0,2.0,4.0,1.0,,,1.0,,67.0,67.0,67.0,67.0,24.0,19.0,19.0,24.0,11.0,5.0,11.0,5.0,1.0,,5.0,13.0,13.0,5.0,0.0,0.0,0.0,0.0,,,,,1.0,5.0,,,,,,,,,,
2015-16,803287,13,2015-11-21 12:45:00,"Vicarage Road, Watford",20702,Watford,Man Utd,1,2,2,1,L,W,0,1,1,0,0,0,0,0,1.0,2.0,10.0,13.0,5.0,6.0,2.0,5.0,3.0,2.0,,2.0,1.0,1.0,,1.0,,,,1.0,7.0,10.0,6.0,7.0,22.0,27.0,61.0,63.0,385.0,499.0,246.0,381.0,43.6,56.4,28.0,18.0,16.0,10.0,24.0,22.0,32.0,19.0,24.0,12.0,25.0,25.0,2.0,3.0,1.0,2.0,,,4.0,8.0,14.0,21.0,199.0,200.0,5.0,4.0,2.0,1.0,,,1.0,,60.0,41.0,41.0,60.0,12.0,13.0,13.0,12.0,4.0,10.0,4.0,10.0,,1.0,6.0,12.0,12.0,6.0,0.0,0.0,0.0,0.0,1.0,,1.0,,1.0,5.0,,,,,,,,,,
2015-16,803288,13,2015-11-21 15:00:00,"Stamford Bridge, London",41582,Chelsea,Norwich,1,0,0,1,W,L,0,0,0,0,0,0,0,0,1.0,,21.0,4.0,7.0,2.0,9.0,1.0,5.0,1.0,3.0,,1.0,,2.0,,1.0,,1.0,,18.0,3.0,10.0,2.0,56.0,20.0,89.0,54.0,606.0,331.0,517.0,225.0,64.4,35.6,19.0,26.0,13.0,19.0,13.0,11.0,20.0,34.0,14.0,27.0,18.0,18.0,1.0,5.0,1.0,,,,10.0,23.0,14.0,13.0,164.0,165.0,2.0,6.0,,1.0,1.0,,,,78.0,53.0,53.0,78.0,25.0,13.0,13.0,25.0,6.0,5.0,6.0,5.0,2.0,,4.0,12.0,12.0,4.0,0.0,0.0,0.0,0.0,,,,,6.0,3.0,,,,,,,,,,
2015-16,803289,13,2015-11-21 15:00:00,"St. Mary's Stadium, Southampton",30039,Southampton,Stoke,0,1,1,0,L,W,0,1,1,0,0,0,0,0,,1.0,15.0,16.0,1.0,4.0,13.0,11.0,1.0,1.0,,1.0,,,,1.0,,,,1.0,11.0,14.0,2.0,4.0,54.0,14.0,84.0,55.0,517.0,389.0,403.0,289.0,58.2,41.8,16.0,13.0,13.0,8.0,12.0,20.0,8.0,38.0,7.0,33.0,20.0,20.0,2.0,1.0,,1.0,,,8.0,9.0,11.0,10.0,177.0,152.0,2.0,1.0,1.0,,,1.0,,,53.0,48.0,48.0,53.0,19.0,20.0,20.0,19.0,7.0,3.0,7.0,3.0,3.0,,8.0,8.0,8.0,7.0,0.0,0.0,0.0,0.0,,,,,,2.0,,,,,,,,,,
2015-16,803290,13,2015-11-23 20:00:00,"Selhurst Park, London",24361,Crystal Palace,Sunderland,0,1,1,0,L,W,0,0,0,0,0,0,0,0,,1.0,19.0,12.0,7.0,4.0,8.0,6.0,4.0,2.0,,1.0,,1.0,,,,,,1.0,14.0,8.0,9.0,2.0,49.0,19.0,78.0,55.0,452.0,244.0,371.0,147.0,66.6,33.4,15.0,26.0,13.0,22.0,13.0,12.0,22.0,66.0,18.0,55.0,16.0,17.0,3.0,4.0,,,1.0,,12.0,10.0,15.0,10.0,169.0,141.0,2.0,7.0,1.0,,,1.0,,,54.0,74.0,74.0,54.0,18.0,20.0,20.0,18.0,11.0,2.0,11.0,2.0,,2.0,18.0,11.0,11.0,17.0,0.0,0.0,0.0,0.0,,,,,1.0,3.0,,,,,,,,,,
2015-16,803291,13,2015-11-22 16:00:00,"White Hart Lane, London",35968,Spurs,West Ham,4,1,1,4,W,L,2,0,0,2,0,0,0,0,4.0,1.0,22.0,10.0,12.0,4.0,5.0,3.0,5.0,3.0,3.0,,2.0,,4.0,1.0,2.0,1.0,4.0,1.0,16.0,9.0,13.0,7.0,26.0,26.0,68.0,45.0,484.0,372.0,392.0,285.0,55.8,44.2,21.0,28.0,18.0,20.0,22.0,18.0,29.0,26.0,22.0,22.0,18.0,14.0,3.0,5.0,,,1.0,1.0,13.0,9.0,23.0,13.0,165.0,161.0,3.0,8.0,1.0,4.0,,,,,51.0,64.0,64.0,51.0,12.0,10.0,10.0,12.0,7.0,6.0,7.0,6.0,1.0,1.0,13.0,9.0,9.0,13.0,0.0,0.0,0.0,0.0,,,,,3.0,3.0,,,,,,,,,,
2015-16,803292,14,2015-11-29 16:15:00,"Carrow Road, Norwich",27091,Norwich,Arsenal,1,1,1,1,D,D,1,1,1,1,0,0,0,0,1.0,1.0,7.0,12.0,2.0,3.0,4.0,5.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,6.0,10.0,2.0,5.0,23.0,40.0,53.0,71.0,357.0,625.0,272.0,547.0,36.8,63.2,16.0,14.0,12.0,8.0,7.0,15.0,35.0,22.0,31.0,15.0,12.0,11.0,5.0,1.0,,,1.0,,9.0,8.0,9.0,10.0,136.0,144.0,1.0,2.0,1.0,1.0,,,,,39.0,45.0,45.0,39.0,10.0,14.0,14.0,10.0,3.0,6.0,3.0,6.0,,,8.0,6.0,5.0,8.0,0.0,0.0,0.0,0.0,,,,,3.0,2.0,,,,,,,,,,
2015-16,803293,14,2015-11-29 12:00:00,"White Hart Lane, London",35639,Spurs,Chelsea,0,0,0,0,D,D,0,0,0,0,0,0,0,0,,,9.0,5.0,4.0,1.0,2.0,3.0,3.0,1.0,,,,,,,,,,,8.0,5.0,6.0,2.0,25.0,24.0,73.0,77.0,497.0,360.0,391.0,252.0,57.7,42.3,15.0,23.0,13.0,14.0,17.0,26.0,41.0,21.0,33.0,11.0,15.0,12.0,1.0,3.0,,,,,2.0,8.0,18.0,10.0,180.0,175.0,1.0,4.0,,,1.0,1.0,,,44.0,49.0,49.0,44.0,12.0,10.0,10.0,12.0,4.0,4.0,4.0,4.0,,,14.0,9.0,9.0,14.0,0.0,0.0,0.0,0.0,,,,,2.0,4.0,,,,,,,,,,
2015-16,803294,14,2015-11-28 15:00:00,"Vitality Stadium, Bournemouth",11228,Bournemouth,Everton,3,3,3,3,D,D,0,2,2,0,0,0,0,0,3.0,3.0,19.0,11.0,10.0,6.0,5.0,1.0,4.0,4.0,3.0,2.0,2.0,,1.0,2.0,,,2.0,3.0,15.0,11.0,12.0,9.0,46.0,25.0,62.0,59.0,542.0,407.0,447.0,309.0,57.3,42.7,22.0,24.0,22.0,17.0,21.0,19.0,21.0,27.0,16.0,14.0,22.0,22.0,4.0,5.0,1.0,2.0,,,13.0,9.0,13.0,13.0,165.0,162.0,3.0,6.0,3.0,3.0,,,,,50.0,54.0,54.0,50.0,13.0,11.0,11.0,13.0,10.0,5.0,10.0,5.0,1.0,,6.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,,,,,2.0,,,,,,,,,,,
2015-16,803295,14,2015-11-28 17:30:00,"King Power Stadium, Leicester",32115,Leicester,Man Utd,1,1,1,1,D,D,1,1,1,1,0,0,0,0,1.0,1.0,7.0,10.0,3.0,2.0,2.0,6.0,2.0,2.0,1.0,1.0,,1.0,1.0,,,,1.0,1.0,5.0,7.0,4.0,4.0,23.0,34.0,72.0,55.0,267.0,593.0,171.0,494.0,31.1,68.9,27.0,20.0,18.0,10.0,23.0,11.0,26.0,23.0,18.0,18.0,14.0,15.0,2.0,2.0,,1.0,,,8.0,11.0,7.0,16.0,166.0,174.0,1.0,2.0,1.0,1.0,,,,,61.0,49.0,49.0,61.0,17.0,16.0,16.0,17.0,1.0,8.0,1.0,8.0,,1.0,5.0,7.0,7.0,5.0,0.0,0.0,0.0,0.0,,,,,3.0,1.0,,,,,,,,,,
2015-16,803296,14,2015-11-28 15:00:00,"Selhurst Park, London",24833,Crystal Palace,Newcastle,5,1,1,5,W,L,3,1,1,3,0,0,0,0,5.0,1.0,19.0,7.0,8.0,2.0,6.0,1.0,5.0,4.0,1.0,1.0,1.0,1.0,,,,,3.0,1.0,15.0,4.0,10.0,3.0,38.0,24.0,71.0,76.0,449.0,394.0,375.0,291.0,53.7,46.3,18.0,22.0,16.0,15.0,15.0,9.0,17.0,21.0,10.0,13.0,13.0,13.0,4.0,5.0,,,,1.0,9.0,14.0,8.0,8.0,142.0,162.0,1.0,3.0,1.0,5.0,,,,,61.0,49.0,49.0,61.0,17.0,13.0,13.0,17.0,7.0,5.0,7.0,5.0,1.0,,7.0,13.0,13.0,5.0,0.0,0.0,0.0,0.0,,,,,3.0,1.0,,,,,,,,,,
2015-16,803297,14,2015-11-28 15:00:00,"Etihad Stadium, Manchester",54102,Man City,Southampton,3,1,1,3,W,L,2,0,0,2,0,0,0,0,3.0,1.0,16.0,12.0,9.0,8.0,1.0,2.0,6.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,,1.0,3.0,1.0,12.0,9.0,11.0,8.0,21.0,25.0,44.0,56.0,390.0,463.0,312.0,377.0,45.9,54.1,28.0,18.0,21.0,14.0,26.0,13.0,30.0,18.0,24.0,12.0,8.0,7.0,2.0,7.0,,,,1.0,13.0,7.0,15.0,21.0,136.0,154.0,7.0,5.0,1.0,3.0,,,,,58.0,54.0,54.0,58.0,13.0,10.0,10.0,13.0,6.0,4.0,6.0,4.0,,3.0,14.0,11.0,10.0,13.0,0.0,0.0,0.0,0.0,,,,,2.0,6.0,,,,,,,,,,
2015-16,803298,14,2015-11-28 15:00:00,"Stadium of Light, Sunderland",41516,Sunderland,Stoke,2,0,0,2,W,L,0,0,0,0,0,1,1,0,2.0,,18.0,7.0,5.0,3.0,7.0,3.0,6.0,1.0,,1.0,,,,1.0,,,1.0,,13.0,5.0,7.0,3.0,51.0,23.0,62.0,40.0,436.0,476.0,366.0,405.0,48.2,51.8,18.0,8.0,15.0,7.0,14.0,12.0,14.0,23.0,10.0,19.0,13.0,13.0,1.0,6.0,,1.0,,1.0,15.0,9.0,2.0,15.0,117.0,125.0,3.0,3.0,,2.0,1.0,,,,52.0,39.0,39.0,52.0,17.0,12.0,12.0,17.0,9.0,5.0,9.0,5.0,2.0,,4.0,10.0,9.0,4.0,0.0,0.0,0.0,0.0,,,,,,3.0,,,,,,,,,,
2015-16,803299,14,2015-11-29 16:15:00,"Anfield, Liverpool",43905,Liverpool,Swansea,1,0,0,1,W,L,0,0,0,0,0,0,0,0,1.0,,10.0,9.0,2.0,,3.0,5.0,5.0,4.0,1.0,,1.0,,1.0,,1.0,,,,8.0,7.0,5.0,3.0,40.0,28.0,80.0,49.0,534.0,449.0,435.0,366.0,53.7,46.3,24.0,22.0,20.0,14.0,20.0,24.0,27.0,24.0,20.0,15.0,22.0,23.0,4.0,5.0,,,,,9.0,7.0,12.0,23.0,166.0,157.0,,1.0,,1.0,1.0,,,,46.0,57.0,57.0,46.0,10.0,15.0,15.0,10.0,8.0,7.0,8.0,7.0,,,12.0,6.0,5.0,12.0,0.0,0.0,0.0,0.0,1.0,,1.0,,,1.0,,,,,,,,,,
2015-16,803300,14,2015-11-28 15:00:00,"Villa Park, Birmingham",35057,Aston Villa,Watford,2,3,3,2,L,W,1,1,1,1,0,0,0,0,2.0,3.0,12.0,14.0,6.0,6.0,4.0,2.0,2.0,6.0,2.0,1.0,,1.0,2.0,1.0,,,2.0,,10.0,8.0,7.0,6.0,37.0,30.0,51.0,58.0,494.0,263.0,402.0,157.0,65.1,34.9,9.0,21.0,7.0,17.0,25.0,21.0,30.0,35.0,22.0,27.0,16.0,16.0,6.0,2.0,1.0,,,,5.0,16.0,5.0,5.0,177.0,164.0,4.0,4.0,3.0,2.0,,,1.0,,59.0,42.0,42.0,59.0,21.0,10.0,10.0,21.0,10.0,10.0,10.0,10.0,1.0,,6.0,13.0,13.0,6.0,0.0,0.0,0.0,0.0,,,,,3.0,,,,,,,,,,,
2015-16,803301,14,2015-11-29 14:05:00,"Boleyn Ground, London",34914,West Ham,West Brom,1,1,1,1,D,D,1,0,0,1,0,0,0,0,1.0,1.0,17.0,7.0,6.0,3.0,8.0,4.0,3.0,,1.0,1.0,,,1.0,1.0,,,,,10.0,5.0,4.0,2.0,27.0,34.0,54.0,68.0,435.0,274.0,342.0,191.0,60.9,39.1,20.0,23.0,17.0,16.0,7.0,14.0,24.0,25.0,23.0,20.0,15.0,16.0,,3.0,,2.0,,,4.0,13.0,11.0,17.0,149.0,142.0,3.0,5.0,1.0,1.0,,,1.0,,67.0,56.0,56.0,67.0,19.0,16.0,16.0,19.0,5.0,2.0,5.0,2.0,1.0,,15.0,16.0,16.0,15.0,0.0,0.0,0.0,0.0,,,,,,2.0,,,,,,,,,,
2015-16,803302,15,2015-12-05 15:00:00,"St. Mary's Stadium, Southampton",29645,Southampton,Aston Villa,1,1,1,1,D,D,0,1,1,0,0,0,0,0,1.0,1.0,23.0,9.0,5.0,2.0,12.0,4.0,6.0,3.0,3.0,2.0,,1.0,4.0,1.0,,,1.0,1.0,20.0,7.0,9.0,4.0,56.0,16.0,91.0,57.0,539.0,332.0,438.0,236.0,63.1,36.9,25.0,12.0,19.0,7.0,10.0,22.0,9.0,34.0,5.0,25.0,16.0,13.0,3.0,7.0,,,,,6.0,7.0,9.0,19.0,171.0,158.0,1.0,3.0,1.0,1.0,,,,,51.0,36.0,36.0,51.0,11.0,14.0,14.0,11.0,10.0,4.0,10.0,4.0,2.0,,4.0,9.0,8.0,4.0,0.0,0.0,0.0,0.0,,,,,3.0,,,,,,,,,,,
2015-16,803303,15,2015-12-05 17:30:00,"Stamford Bridge, London",41631,Chelsea,Bournemouth,0,1,1,0,L,W,0,0,0,0,0,0,0,0,,1.0,19.0,15.0,6.0,5.0,9.0,4.0,4.0,6.0,,1.0,,1.0,1.0,1.0,,,,,17.0,8.0,9.0,5.0,50.0,17.0,64.0,45.0,524.0,323.0,445.0,237.0,62.9,37.1,21.0,19.0,19.0,15.0,17.0,20.0,20.0,36.0,17.0,29.0,22.0,22.0,6.0,4.0,2.0,,,,16.0,19.0,10.0,12.0,152.0,152.0,4.0,7.0,1.0,,,1.0,,,64.0,55.0,55.0,64.0,11.0,11.0,11.0,11.0,11.0,4.0,11.0,4.0,,1.0,10.0,13.0,13.0,10.0,0.0,0.0,0.0,0.0,,,,,2.0,1.0,,,,,,,,,,
2015-16,803304,15,2015-12-07 20:00:00,"Goodison Park, Liverpool",35736,Everton,Crystal Palace,1,1,1,1,D,D,0,0,0,0,0,0,0,0,1.0,1.0,19.0,14.0,4.0,5.0,8.0,8.0,7.0,1.0,1.0,1.0,1.0,,,1.0,3.0,,1.0,1.0,13.0,11.0,7.0,4.0,56.0,33.0,77.0,67.0,527.0,331.0,440.0,251.0,62.0,38.0,24.0,25.0,18.0,16.0,12.0,25.0,24.0,40.0,20.0,32.0,18.0,18.0,1.0,7.0,1.0,,,,13.0,14.0,16.0,10.0,164.0,154.0,4.0,3.0,1.0,1.0,,,,,53.0,56.0,56.0,53.0,5.0,14.0,14.0,5.0,13.0,6.0,13.0,6.0,,,4.0,11.0,11.0,4.0,0.0,0.0,0.0,0.0,,,,,,3.0,,,,,,,,,,
2015-16,803305,15,2015-12-05 15:00:00,"Swansea.com Stadium, Swansea",20836,Swansea,Leicester,0,3,3,0,L,W,0,2,2,0,0,0,0,0,,3.0,10.0,16.0,2.0,5.0,8.0,5.0,,6.0,,5.0,,2.0,1.0,4.0,2.0,,,3.0,9.0,14.0,1.0,10.0,33.0,26.0,64.0,74.0,543.0,386.0,447.0,278.0,59.0,41.0,20.0,19.0,15.0,17.0,28.0,24.0,31.0,22.0,27.0,19.0,24.0,24.0,6.0,,3.0,,,,6.0,13.0,15.0,10.0,163.0,159.0,2.0,2.0,3.0,,,1.0,,,69.0,37.0,37.0,69.0,19.0,9.0,9.0,19.0,3.0,8.0,3.0,8.0,1.0,1.0,3.0,19.0,19.0,3.0,0.0,0.0,0.0,0.0,,,,,2.0,2.0,,,,,,,,,,
2015-16,803306,15,2015-12-06 16:00:00,"St. James' Park, Newcastle",51273,Newcastle,Liverpool,2,0,0,2,W,L,0,0,0,0,0,0,0,0,2.0,,6.0,10.0,1.0,1.0,4.0,7.0,1.0,2.0,1.0,1.0,1.0,,,1.0,,,1.0,,5.0,9.0,2.0,2.0,15.0,39.0,77.0,85.0,389.0,574.0,264.0,447.0,39.8,60.2,26.0,26.0,22.0,20.0,18.0,12.0,22.0,11.0,16.0,11.0,17.0,16.0,2.0,1.0,1.0,,,,10.0,9.0,11.0,17.0,185.0,196.0,1.0,,,2.0,1.0,,,1.0,66.0,76.0,76.0,66.0,21.0,34.0,34.0,21.0,2.0,7.0,2.0,7.0,,,6.0,10.0,10.0,6.0,0.0,0.0,0.0,0.0,,,,,1.0,2.0,,,,,,,,,,
2015-16,803307,15,2015-12-05 12:45:00,"bet365 Stadium, Stoke",27264,Stoke,Man City,2,0,0,2,W,L,2,0,0,2,0,0,0,0,2.0,,7.0,11.0,4.0,4.0,3.0,6.0,,1.0,4.0,,2.0,,3.0,,2.0,1.0,2.0,,7.0,9.0,4.0,4.0,16.0,26.0,57.0,60.0,413.0,462.0,305.0,334.0,46.5,53.5,17.0,27.0,13.0,19.0,41.0,20.0,18.0,7.0,13.0,6.0,16.0,17.0,1.0,,1.0,,,,11.0,26.0,17.0,12.0,182.0,191.0,4.0,2.0,,2.0,1.0,,,,62.0,52.0,52.0,62.0,10.0,5.0,5.0,10.0,1.0,6.0,1.0,6.0,,,9.0,10.0,9.0,9.0,0.0,0.0,0.0,0.0,,,,,3.0,,,,,,,,,,,
2015-16,803308,15,2015-12-05 15:00:00,"Vicarage Road, Watford",20422,Watford,Norwich,2,0,0,2,W,L,1,0,0,1,0,0,0,0,2.0,,14.0,7.0,7.0,1.0,4.0,4.0,3.0,2.0,2.0,,2.0,,1.0,,,,1.0,,10.0,6.0,8.0,2.0,30.0,31.0,72.0,93.0,385.0,373.0,258.0,244.0,50.4,49.6,11.0,9.0,8.0,5.0,15.0,10.0,37.0,44.0,31.0,31.0,15.0,15.0,2.0,2.0,,1.0,,,8.0,11.0,2.0,7.0,182.0,190.0,1.0,5.0,,2.0,1.0,,,,46.0,45.0,45.0,46.0,15.0,19.0,19.0,15.0,4.0,1.0,4.0,1.0,1.0,1.0,11.0,10.0,9.0,10.0,0.0,0.0,0.0,0.0,1.0,,1.0,,4.0,5.0,,,,,,,,,,
2015-16,803309,15,2015-12-05 15:00:00,"Emirates Stadium, London",59937,Arsenal,Sunderland,3,1,1,3,W,L,1,1,1,1,0,0,0,0,3.0,1.0,16.0,11.0,7.0,4.0,4.0,6.0,5.0,1.0,3.0,3.0,2.0,,2.0,3.0,1.0,,2.0,,14.0,8.0,10.0,4.0,30.0,28.0,91.0,54.0,713.0,257.0,619.0,186.0,72.5,27.5,20.0,13.0,17.0,10.0,16.0,20.0,20.0,34.0,18.0,26.0,16.0,16.0,1.0,6.0,,,,,5.0,9.0,8.0,14.0,139.0,130.0,5.0,3.0,1.0,3.0,,,1.0,,54.0,39.0,39.0,54.0,15.0,16.0,16.0,15.0,3.0,2.0,3.0,2.0,,1.0,7.0,11.0,11.0,6.0,0.0,0.0,0.0,0.0,,,,,1.0,1.0,,,,,,,,,,
2015-16,803310,15,2015-12-05 15:00:00,"The Hawthorns, West Bromwich",23602,West Brom,Spurs,1,1,1,1,D,D,1,1,1,1,0,0,0,0,1.0,1.0,11.0,9.0,4.0,4.0,3.0,2.0,4.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,,,1.0,1.0,7.0,8.0,5.0,7.0,27.0,30.0,68.0,69.0,286.0,559.0,192.0,458.0,35.4,64.6,15.0,15.0,13.0,14.0,25.0,14.0,15.0,23.0,13.0,18.0,23.0,23.0,4.0,4.0,,1.0,,,14.0,7.0,12.0,9.0,153.0,155.0,2.0,3.0,1.0,1.0,,,,,47.0,51.0,51.0,47.0,15.0,10.0,10.0,15.0,3.0,6.0,3.0,6.0,1.0,,13.0,10.0,10.0,13.0,0.0,0.0,0.0,0.0,,,,,2.0,1.0,,,,,,,,,,
2015-16,803311,15,2015-12-05 15:00:00,"Old Trafford, Manchester",75350,Man Utd,West Ham,0,0,0,0,D,D,0,0,0,0,0,0,0,0,,,21.0,9.0,1.0,2.0,10.0,5.0,10.0,2.0,1.0,3.0,,,1.0,3.0,,2.0,,,14.0,7.0,8.0,3.0,46.0,21.0,65.0,50.0,496.0,302.0,412.0,222.0,62.6,37.4,18.0,27.0,16.0,18.0,11.0,25.0,11.0,34.0,9.0,30.0,15.0,13.0,2.0,10.0,3.0,,,,8.0,12.0,12.0,8.0,164.0,139.0,2.0,1.0,,,1.0,1.0,,,54.0,67.0,67.0,54.0,12.0,23.0,23.0,12.0,6.0,2.0,6.0,2.0,3.0,,10.0,13.0,13.0,10.0,0.0,0.0,0.0,0.0,,,,,2.0,1.0,,,,,,,,,,
