season,matchId,gameweek,kickoff,team_id,team,venue,accurateBackZonePass,accurateChippedPass,accurateCornersIntobox,accurateCross,accurateCrossNocorner,accurateFlickOn,accurateFreekickCross,accurateFwdZonePass,accurateGoalKicks,accurateKeeperSweeper,accurateKeeperThrows,accurateLaunches,accurateLayoffs,accurateLongBalls,accuratePass,accuratePullBack,accurateThroughBall,accurateThrows,aerialLost,aerialWon,attAssistOpenplay,attAssistSetplay,attCorner,attFastbreak,attFreekickGoal,attFreekickMiss,attFreekickPost,attFreekickTarget,attFreekickTotal,attIboxOwnGoal,attLgCentre,attLgLeft,attObxdLeft,attObxdRight,attOpenplay,attPenGoal,attPenTarget,attPostHigh,attPostLeft,attPostRight,attSetpiece,attemptsConcededIbox,attemptsConcededObox,attemptsIbox,attemptsObox,attendance,ballRecovery,bigChanceScored,blockedCross,blockedScoringAtt,challengeLost,clearanceOffLine,cornerTaken,crosses18yard,crosses18yardplus,defenderGoals,dispossessed,divingSave,duelLost,duelWon,effectiveBlockedCross,effectiveClearance,effectiveHeadClearance,errorLeadToGoal,errorLeadToShot,finalThirdEntries,fkFoulLost,fkFoulWon,forwardGoals,foulThrowIn,fouledFinalThird,freekickCross,freekickTotal,goalAssist,goalAssistDeadball,goalAssistIntentional,goalAssistOpenplay,goalAssistSetplay,goalFastbreak,goalKicks,goalsAgainst,goalsFor,goalsOpenplay,goodHighClaim,ground,halfTimeAgainst,halfTimeFor,handBall,headClearance,hitWoodwork,interception,interceptionWon,interceptionsInBox,keeperThrows,longPassOwnToOpp,longPassOwnToOppSuccess,lostCorners,midfielderGoals,offtargetAttAssist,ontargetAttAssist,ontargetScoringAtt,openPlayPass,opponent,opponent_id,outfielderBlock,ownGoals,passesLeft,passesRight,penAreaEntries,penGoalsConceded,penaltyConceded,penaltyFaced,penaltyWon,possLostAll,possLostCtrl,possWonAtt3rd,possWonDef3rd,possWonMid3rd,possessionPercentage,postScoringAtt,punches,redCard,redCardsAgainst,redCardsFor,result,savedIbox,savedObox,secondYellow,shieldBallOop,shotFastbreak,shotOffTarget,sixYardBlock,subsMade,successfulFinalThirdPasses,successfulOpenPlayPass,totalAttAssist,totalBackZonePass,totalChippedPass,totalClearance,totalContest,totalCornersIntobox,totalCross,totalCrossNocorner,totalFastbreak,totalFinalThirdPasses,totalFlickOn,totalFwdZonePass,totalHighClaim,totalKeeperSweeper,totalLaunches,totalLayoffs,totalLongBalls,totalOffside,totalPass,totalPullBack,totalRedCard,totalScoringAtt,totalTackle,totalThroughBall,totalThrows,totalYelCard,touches,touchesInOppBox,wonContest,wonCorners,wonTackle,yellowCard,backwardPass,bigChanceCreated,bigChanceMissed,fwdPass,leftsidePass,overrun,rightsidePass,unsuccessfulTouch,penaltySave,attOneOnOne,contentiousDecision,saves,attemptedTackleFoul,blockedPass,putThrough,subsGoals,successfulPutThrough,ptsDroppedWinningPos,ptsGainedLosingPos,attLgRight,expectedAssists,expectedGoals,expectedGoalsFreekick,expectedGoalsOnTarget,expectedGoalsOnTargetConceded,keeperGoals,totalDistance,winningGoal
2014-15,755428,13.0,2014-11-29 17:30:00,56,Sunderland,Home,119.0,18.0,,1.0,1.0,5.0,,121.0,5.0,1.0,6.0,3.0,13.0,23.0,239.0,,,21.0,18.0,6.0,7.0,,,,,,,,1.0,,,,,,11.0,,,1.0,,,,6.0,18.0,,,,64.0,,4.0,4.0,10.0,,2.0,7.0,4.0,,13.0,3.0,65.0,52.0,4.0,21.0,10.0,,,35.0,13.0,10.0,,,4.0,2.0,1.0,,,,,,,8.0,,,,2.0,,,,1.0,10.0,1.0,21.0,21.0,6.0,6.0,57.0,34.0,8.0,,3.0,4.0,3.0,284.0,,,9.0,,72.0,27.0,12.0,,,,,123.0,123.0,1.0,35.0,16.0,34.0,1.0,,0.0,,,,2.0,4.0,,,,5.0,,2.0,51.0,224.0,7.0,140.0,31.0,21.0,27.0,2.0,15.0,13.0,,73.0,9.0,182.0,2.0,1.0,17.0,18.0,50.0,,307.0,,0.0,12.0,22.0,1.0,23.0,3.0,518.0,,15.0,2.0,15.0,0.0,40.0,,2.0,128.0,63.0,3.0,76.0,11.0,,,1.0,6.0,6.0,5.0,5.0,,1.0,,,,,,,,,,,
2014-15,755442,14.0,2014-12-03 19:45:00,56,Sunderland,Home,168.0,19.0,2.0,2.0,,3.0,,156.0,9.0,,,1.0,15.0,24.0,322.0,1.0,2.0,24.0,9.0,13.0,2.0,2.0,,,,,,,1.0,,,,,,5.0,,,,,,,9.0,6.0,,,,59.0,,2.0,5.0,13.0,,2.0,2.0,5.0,,8.0,,52.0,50.0,2.0,10.0,5.0,,,44.0,9.0,8.0,,,2.0,1.0,1.0,,,,,,,12.0,,,1.0,,,,,,5.0,,17.0,17.0,3.0,,63.0,29.0,,1.0,1.0,3.0,2.0,393.0,,,1.0,,61.0,59.0,14.0,,,,,142.0,142.0,3.0,29.0,27.0,35.5,,,0.0,,,,,,,,,1.0,2.0,2.0,62.0,303.0,4.0,190.0,38.0,10.0,25.0,2.0,10.0,8.0,,94.0,13.0,237.0,,,16.0,15.0,50.0,1.0,417.0,2.0,0.0,8.0,17.0,4.0,28.0,1.0,572.0,,12.0,2.0,12.0,0.0,69.0,,,154.0,95.0,3.0,99.0,10.0,,,1.0,,6.0,16.0,16.0,,4.0,,,,,,,,,,,
2014-15,755445,15.0,2014-12-06 15:00:00,56,Sunderland,Away,143.0,32.0,1.0,1.0,,7.0,,177.0,4.0,,2.0,9.0,7.0,34.0,319.0,,,23.0,16.0,23.0,3.0,1.0,,,,,,,,,,,,,3.0,,,,,,,6.0,9.0,,,,67.0,,3.0,2.0,17.0,,7.0,8.0,2.0,,20.0,3.0,70.0,58.0,3.0,38.0,22.0,,,62.0,15.0,11.0,,,1.0,1.0,,,,,,,,10.0,,,,5.0,,,,1.0,22.0,,22.0,22.0,6.0,2.0,80.0,45.0,5.0,,2.0,2.0,1.0,379.0,,,7.0,,71.0,59.0,13.0,,,,,158.0,158.0,4.0,34.0,19.0,46.8,,,0.0,,,,1.0,1.0,,,,4.0,,3.0,83.0,302.0,4.0,164.0,50.0,38.0,10.0,4.0,15.0,11.0,,120.0,14.0,263.0,5.0,,19.0,9.0,68.0,2.0,412.0,,0.0,7.0,18.0,,26.0,3.0,636.0,,6.0,7.0,12.0,0.0,79.0,,,169.0,81.0,5.0,83.0,17.0,,,,2.0,6.0,9.0,9.0,,3.0,,,,,,,,,,,
2014-15,755460,16.0,2014-12-13 15:00:00,56,Sunderland,Home,169.0,29.0,1.0,4.0,3.0,7.0,,190.0,5.0,1.0,8.0,11.0,24.0,38.0,355.0,,1.0,16.0,18.0,12.0,6.0,1.0,,,,,,1.0,1.0,,,,,,9.0,1.0,,,,,1.0,11.0,8.0,,,,60.0,1.0,3.0,5.0,12.0,,6.0,17.0,11.0,,6.0,3.0,51.0,48.0,3.0,26.0,15.0,,1.0,68.0,11.0,17.0,,,2.0,,1.0,,,,,,,9.0,,,,2.0,,,,1.0,15.0,,11.0,11.0,5.0,8.0,81.0,48.0,8.0,1.0,3.0,4.0,4.0,414.0,,,5.0,,72.0,76.0,21.0,,,,1.0,144.0,144.0,2.0,30.0,15.0,56.9,,1.0,0.0,,,,4.0,2.0,,1.0,,4.0,,2.0,86.0,336.0,7.0,190.0,51.0,26.0,11.0,5.0,33.0,28.0,,122.0,21.0,287.0,2.0,1.0,29.0,27.0,71.0,2.0,444.0,,0.0,13.0,14.0,2.0,17.0,2.0,640.0,,6.0,6.0,11.0,0.0,77.0,,1.0,185.0,87.0,2.0,95.0,10.0,,,1.0,6.0,7.0,14.0,14.0,,5.0,,,,,,,,,,,
2014-15,755467,17.0,2014-12-21 13:30:00,56,Sunderland,Away,124.0,17.0,,6.0,6.0,3.0,1.0,160.0,6.0,1.0,4.0,7.0,21.0,33.0,278.0,,1.0,15.0,18.0,15.0,13.0,1.0,,3.0,,,,,,,,,,,13.0,,,1.0,,,3.0,8.0,7.0,,,,71.0,1.0,5.0,2.0,14.0,,1.0,3.0,8.0,,9.0,3.0,60.0,66.0,5.0,21.0,7.0,,,53.0,15.0,15.0,,,2.0,3.0,,1.0,,1.0,1.0,,1.0,12.0,,,1.0,4.0,,,,,7.0,2.0,15.0,15.0,3.0,4.0,72.0,34.0,7.0,1.0,10.0,5.0,3.0,345.0,,,,,58.0,41.0,22.0,,,,,146.0,146.0,2.0,28.0,27.0,48.2,1.0,2.0,0.0,,,,6.0,1.0,,,3.0,11.0,,3.0,64.0,260.0,15.0,159.0,30.0,21.0,14.0,1.0,15.0,14.0,5.0,99.0,15.0,237.0,5.0,1.0,28.0,22.0,79.0,4.0,381.0,,0.0,16.0,29.0,2.0,20.0,4.0,584.0,,8.0,1.0,22.0,0.0,51.0,3.0,2.0,157.0,85.0,1.0,88.0,9.0,,,1.0,7.0,7.0,21.0,21.0,,9.0,,,,,,,,,,,
2014-15,755480,18.0,2014-12-26 15:00:00,56,Sunderland,Home,177.0,17.0,2.0,4.0,2.0,3.0,,186.0,3.0,3.0,4.0,4.0,22.0,29.0,359.0,,,17.0,15.0,15.0,5.0,2.0,,,,,,,,,,,,,7.0,,,,,,,4.0,9.0,,,,62.0,1.0,2.0,6.0,14.0,,10.0,10.0,7.0,,5.0,1.0,54.0,45.0,2.0,19.0,12.0,1.0,,52.0,12.0,6.0,,,1.0,,,,,,,,,7.0,,,1.0,3.0,,,,,12.0,,13.0,13.0,3.0,4.0,85.0,51.0,4.0,1.0,2.0,5.0,3.0,423.0,,,4.0,,73.0,68.0,14.0,,,,,139.0,139.0,3.0,29.0,21.0,47.6,,1.0,0.0,,,,,2.0,,,,3.0,,3.0,73.0,343.0,7.0,197.0,34.0,19.0,16.0,8.0,25.0,17.0,,109.0,11.0,274.0,3.0,3.0,19.0,22.0,62.0,,446.0,,0.0,12.0,17.0,,21.0,4.0,622.0,,7.0,10.0,15.0,0.0,81.0,,,159.0,97.0,2.0,109.0,11.0,,,2.0,2.0,7.0,15.0,15.0,,6.0,,,,,,,,,,,
2014-15,755483,19.0,2014-12-28 15:00:00,56,Sunderland,Away,175.0,21.0,,3.0,3.0,3.0,,262.0,6.0,,4.0,5.0,23.0,31.0,434.0,1.0,1.0,25.0,8.0,8.0,12.0,,,,,,,,,,,,,,13.0,,,,,1.0,,9.0,5.0,,,,56.0,,3.0,6.0,6.0,,4.0,14.0,8.0,,15.0,2.0,45.0,29.0,3.0,27.0,11.0,,1.0,55.0,11.0,4.0,,,1.0,1.0,,,,,,,,8.0,,,,5.0,,,,2.0,11.0,1.0,12.0,12.0,,4.0,60.0,41.0,4.0,,5.0,7.0,3.0,493.0,,,3.0,,96.0,46.0,23.0,,,,,140.0,140.0,4.0,26.0,17.0,51.9,1.0,1.0,0.0,,,,1.0,1.0,,,,5.0,1.0,3.0,131.0,422.0,12.0,191.0,39.0,27.0,15.0,3.0,26.0,23.0,1.0,169.0,8.0,345.0,5.0,,15.0,23.0,53.0,4.0,510.0,1.0,0.0,14.0,11.0,1.0,26.0,4.0,714.0,,7.0,4.0,8.0,0.0,72.0,,,161.0,130.0,2.0,147.0,11.0,,,,3.0,3.0,15.0,15.0,,8.0,,,,,,,,,,,
2014-15,755496,20.0,2015-01-01 15:00:00,56,Sunderland,Away,139.0,10.0,2.0,3.0,1.0,7.0,1.0,144.0,11.0,1.0,5.0,8.0,13.0,19.0,280.0,,,14.0,14.0,13.0,1.0,,,,,,,1.0,1.0,,,,,,1.0,1.0,,,,,,24.0,8.0,,,,44.0,1.0,4.0,,8.0,,4.0,2.0,,,7.0,5.0,43.0,52.0,4.0,16.0,9.0,,,41.0,7.0,12.0,,,4.0,3.0,1.0,1.0,1.0,1.0,,1.0,,18.0,,,,2.0,,,,,9.0,,13.0,13.0,5.0,5.0,65.0,31.0,10.0,2.0,,2.0,4.0,338.0,,,8.0,,53.0,49.0,7.0,,,,1.0,130.0,130.0,2.0,21.0,9.0,36.2,,,0.0,,,,7.0,2.0,,,,,,3.0,59.0,258.0,2.0,168.0,23.0,16.0,15.0,4.0,9.0,5.0,1.0,86.0,13.0,214.0,2.0,1.0,23.0,15.0,53.0,3.0,373.0,1.0,0.0,4.0,20.0,,14.0,3.0,554.0,,7.0,4.0,12.0,0.0,55.0,,,152.0,83.0,1.0,83.0,12.0,,,,9.0,1.0,21.0,21.0,,13.0,,,,,,,,,,,
2014-15,755510,21.0,2015-01-10 12:45:00,56,Sunderland,Home,227.0,10.0,1.0,5.0,4.0,2.0,,141.0,6.0,,5.0,2.0,12.0,20.0,363.0,,,25.0,2.0,5.0,3.0,,,,,,,1.0,1.0,,,,,,3.0,,,1.0,,,,11.0,10.0,1.0,4.0,,56.0,,1.0,2.0,17.0,,6.0,6.0,5.0,,13.0,3.0,55.0,35.0,1.0,14.0,3.0,,1.0,47.0,12.0,10.0,,,3.0,3.0,1.0,,,,,,,10.0,,,,,,,,2.0,3.0,1.0,15.0,15.0,2.0,5.0,65.0,35.0,6.0,,2.0,1.0,1.0,428.0,,,7.0,,83.0,58.0,18.0,,,,,143.0,143.0,,27.0,23.0,47.4,1.0,,0.0,,,,2.0,1.0,1.0,1.0,,2.0,,3.0,59.0,349.0,3.0,246.0,25.0,14.0,20.0,6.0,20.0,14.0,1.0,93.0,6.0,221.0,,,17.0,13.0,48.0,2.0,447.0,,1.0,5.0,13.0,,27.0,1.0,631.0,10.0,7.0,6.0,10.0,0.0,80.0,,,144.0,106.0,2.0,117.0,12.0,,,,3.0,4.0,16.0,16.0,,5.0,,,,,,,,,,,
2014-15,755521,22.0,2015-01-17 15:00:00,56,Sunderland,Away,136.0,17.0,3.0,4.0,1.0,1.0,,97.0,4.0,1.0,3.0,8.0,7.0,34.0,229.0,,,15.0,16.0,15.0,4.0,1.0,,,1.0,,,,1.0,1.0,,,,,5.0,,,,,,1.0,10.0,17.0,,,,62.0,,2.0,2.0,11.0,,6.0,4.0,3.0,,13.0,4.0,56.0,48.0,2.0,42.0,19.0,,,41.0,8.0,14.0,,,1.0,1.0,1.0,,,,,,,11.0,,,,1.0,,,,,19.0,,12.0,12.0,5.0,3.0,78.0,34.0,6.0,1.0,1.0,4.0,4.0,274.0,,,11.0,1.0,42.0,43.0,11.0,,,,,131.0,131.0,2.0,33.0,15.0,35.2,,1.0,0.0,,,,2.0,4.0,,,,2.0,,3.0,41.0,210.0,5.0,150.0,34.0,42.0,14.0,6.0,14.0,8.0,2.0,71.0,10.0,175.0,1.0,1.0,33.0,7.0,79.0,4.0,311.0,,0.0,8.0,13.0,,18.0,2.0,515.0,,6.0,6.0,7.0,0.0,65.0,1.0,2.0,126.0,60.0,,60.0,11.0,,,1.0,6.0,5.0,14.0,14.0,,8.0,,,,,,,,,,,
2014-15,755531,23.0,2015-01-31 15:00:00,56,Sunderland,Home,163.0,22.0,1.0,4.0,3.0,2.0,,146.0,5.0,,4.0,6.0,4.0,25.0,305.0,1.0,,22.0,16.0,24.0,4.0,,,1.0,,1.0,,,1.0,,,,,,6.0,,,,,,,9.0,4.0,,,,68.0,2.0,6.0,3.0,3.0,,6.0,10.0,4.0,,13.0,1.0,50.0,63.0,6.0,34.0,25.0,,,60.0,12.0,12.0,1.0,,3.0,1.0,1.0,2.0,,2.0,2.0,,,14.0,,,2.0,2.0,,,,1.0,25.0,,6.0,6.0,2.0,4.0,102.0,47.0,3.0,1.0,1.0,5.0,3.0,395.0,,,2.0,,58.0,61.0,17.0,,,,,177.0,177.0,2.0,28.0,27.0,49.7,,,0.0,,,,4.0,,,1.0,1.0,2.0,,3.0,66.0,290.0,6.0,195.0,49.0,34.0,21.0,6.0,21.0,15.0,2.0,110.0,10.0,251.0,2.0,,38.0,5.0,89.0,3.0,425.0,1.0,0.0,8.0,16.0,1.0,27.0,3.0,629.0,,13.0,6.0,13.0,0.0,75.0,2.0,,206.0,71.0,,73.0,11.0,,,,4.0,6.0,18.0,18.0,,7.0,,,,,,,,,,,
2014-15,755540,24.0,2015-02-07 15:00:00,56,Sunderland,Away,121.0,15.0,,,,3.0,,149.0,8.0,1.0,6.0,4.0,5.0,23.0,270.0,,,12.0,15.0,11.0,3.0,,,,,,,,,,,,,,4.0,,,,,,,7.0,9.0,,,,58.0,,3.0,1.0,7.0,,1.0,3.0,1.0,,12.0,2.0,49.0,45.0,3.0,24.0,12.0,,,67.0,13.0,11.0,1.0,,1.0,1.0,,1.0,,,1.0,,,12.0,,,1.0,3.0,,,,1.0,12.0,,12.0,12.0,2.0,6.0,78.0,42.0,7.0,,2.0,2.0,1.0,342.0,,,3.0,,58.0,49.0,13.0,,,,,140.0,140.0,2.0,25.0,20.0,40.4,,1.0,0.0,,,,2.0,4.0,,1.0,,2.0,,2.0,66.0,254.0,4.0,146.0,45.0,24.0,12.0,1.0,6.0,5.0,,112.0,10.0,229.0,3.0,1.0,19.0,6.0,64.0,2.0,369.0,,0.0,4.0,15.0,,19.0,4.0,535.0,,8.0,1.0,12.0,0.0,74.0,,,168.0,63.0,,64.0,10.0,,,,6.0,6.0,16.0,16.0,,9.0,,,,,,,,,,,
2014-15,755552,25.0,2015-02-10 19:45:00,56,Sunderland,Home,173.0,26.0,4.0,15.0,11.0,6.0,,204.0,5.0,1.0,2.0,6.0,10.0,33.0,362.0,1.0,,29.0,14.0,11.0,12.0,2.0,,,,,,,,,,,1.0,,13.0,,,,,,,11.0,8.0,,,,68.0,,2.0,8.0,14.0,,8.0,21.0,8.0,,16.0,1.0,63.0,59.0,2.0,11.0,5.0,,,63.0,8.0,12.0,,,1.0,1.0,,,,,,,,10.0,,,,3.0,,,,,5.0,1.0,9.0,9.0,1.0,2.0,82.0,41.0,4.0,,3.0,11.0,6.0,435.0,,,7.0,,93.0,55.0,15.0,,,,,167.0,167.0,4.0,23.0,31.0,52.7,,1.0,0.0,,,,,2.0,,,,4.0,1.0,3.0,89.0,344.0,14.0,193.0,52.0,11.0,31.0,7.0,37.0,30.0,,134.0,13.0,309.0,4.0,1.0,20.0,11.0,68.0,2.0,465.0,1.0,0.0,18.0,18.0,,31.0,2.0,692.0,,19.0,8.0,13.0,0.0,70.0,2.0,2.0,178.0,111.0,1.0,106.0,9.0,,,1.0,2.0,7.0,13.0,13.0,,8.0,,,,,,,,,,,
2014-15,755560,26.0,2015-02-21 15:00:00,56,Sunderland,Home,142.0,29.0,3.0,7.0,4.0,7.0,1.0,213.0,7.0,1.0,5.0,6.0,6.0,42.0,348.0,,1.0,19.0,14.0,9.0,8.0,3.0,,,,1.0,,,1.0,,,,,,7.0,,,,,,2.0,1.0,4.0,,,,61.0,,5.0,5.0,6.0,,11.0,14.0,8.0,,10.0,,49.0,46.0,5.0,25.0,16.0,,,79.0,11.0,12.0,,,3.0,3.0,1.0,,,,,,,9.0,,,,3.0,,,,1.0,16.0,,14.0,14.0,1.0,5.0,86.0,48.0,2.0,,5.0,6.0,2.0,433.0,,,,,69.0,83.0,28.0,,,,,176.0,176.0,1.0,28.0,22.0,61.9,,,0.0,,,,,1.0,,,,6.0,1.0,3.0,102.0,328.0,11.0,170.0,53.0,25.0,21.0,10.0,35.0,25.0,,152.0,16.0,321.0,3.0,2.0,31.0,6.0,87.0,3.0,456.0,,0.0,13.0,15.0,2.0,23.0,1.0,662.0,,10.0,11.0,8.0,0.0,62.0,,,150.0,122.0,5.0,122.0,7.0,,,2.0,1.0,7.0,15.0,15.0,,5.0,,,,,,,,,,,
2014-15,755567,27.0,2015-02-28 15:00:00,56,Sunderland,Away,95.0,7.0,1.0,2.0,1.0,4.0,,62.0,8.0,,4.0,3.0,12.0,18.0,155.0,,,9.0,10.0,8.0,4.0,1.0,,1.0,,,,,,,,,,,4.0,,,,,,,20.0,10.0,,,,43.0,,6.0,,12.0,1.0,1.0,2.0,,,10.0,6.0,49.0,42.0,6.0,33.0,17.0,,,35.0,11.0,6.0,,,1.0,,,,,,,,,15.0,,,,2.0,,,,,17.0,,16.0,16.0,4.0,5.0,57.0,21.0,13.0,,2.0,3.0,3.0,208.0,,,10.0,,40.0,21.0,9.0,1.0,1.0,1.0,,116.0,116.0,2.0,21.0,13.0,26.6,,1.0,0.0,,,,5.0,3.0,,,1.0,2.0,,3.0,19.0,139.0,5.0,117.0,20.0,33.0,12.0,1.0,3.0,2.0,1.0,47.0,11.0,121.0,2.0,,29.0,12.0,61.0,2.0,235.0,,1.0,5.0,22.0,2.0,13.0,1.0,416.0,,6.0,1.0,19.0,0.0,30.0,,,110.0,47.0,1.0,48.0,11.0,,,1.0,7.0,7.0,16.0,16.0,,11.0,,,,,,,,,,,
2014-15,755574,28.0,2015-03-03 19:45:00,56,Sunderland,Away,139.0,22.0,3.0,7.0,4.0,4.0,,227.0,7.0,,11.0,10.0,14.0,39.0,359.0,,,23.0,14.0,18.0,8.0,,,,,,,,,,,,,,8.0,,,,,,,11.0,3.0,,,,65.0,1.0,5.0,2.0,8.0,,4.0,7.0,3.0,,6.0,3.0,53.0,49.0,5.0,29.0,18.0,,,75.0,15.0,8.0,,,,,,1.0,,1.0,1.0,,,14.0,,,1.0,4.0,,,,,18.0,,14.0,14.0,1.0,11.0,97.0,53.0,6.0,1.0,4.0,5.0,3.0,441.0,,,1.0,,56.0,84.0,20.0,,,,,155.0,155.0,,27.0,20.0,58.5,,,0.0,,,,4.0,,,,,4.0,1.0,3.0,104.0,336.0,9.0,165.0,49.0,29.0,21.0,3.0,13.0,10.0,,156.0,13.0,323.0,4.0,,34.0,15.0,89.0,1.0,475.0,,0.0,9.0,14.0,1.0,25.0,6.0,665.0,,10.0,4.0,14.0,0.0,59.0,1.0,,180.0,109.0,2.0,127.0,11.0,,,,5.0,7.0,9.0,9.0,,5.0,,,,,,,,,,,
2014-15,755590,29.0,2015-03-14 15:00:00,56,Sunderland,Home,126.0,14.0,1.0,5.0,4.0,5.0,,147.0,2.0,1.0,2.0,3.0,3.0,22.0,268.0,,1.0,18.0,16.0,14.0,10.0,,,,,1.0,,,1.0,,,,,,11.0,,,,,1.0,,6.0,8.0,,,,67.0,,1.0,3.0,14.0,,2.0,10.0,4.0,,7.0,2.0,56.0,68.0,1.0,11.0,8.0,,,57.0,10.0,9.0,,,1.0,1.0,1.0,,,,,,,6.0,,,,1.0,,,,,8.0,1.0,18.0,18.0,3.0,2.0,72.0,34.0,5.0,,6.0,4.0,2.0,347.0,,,2.0,,69.0,38.0,15.0,,,,,146.0,146.0,4.0,29.0,27.0,40.4,1.0,,0.0,,,,,4.0,,1.0,,7.0,,2.0,66.0,255.0,10.0,153.0,39.0,11.0,25.0,2.0,17.0,15.0,,108.0,14.0,232.0,1.0,2.0,18.0,4.0,56.0,2.0,368.0,,0.0,12.0,30.0,3.0,19.0,1.0,553.0,,15.0,2.0,23.0,0.0,45.0,,,149.0,88.0,1.0,86.0,13.0,,,,4.0,7.0,14.0,14.0,,6.0,,,,,,,,,,,
2014-15,755602,30.0,2015-03-21 17:30:00,56,Sunderland,Away,98.0,17.0,2.0,2.0,,4.0,,116.0,3.0,1.0,3.0,12.0,6.0,30.0,212.0,,,14.0,29.0,19.0,6.0,,,,,,,,,,,,,,6.0,,,,,,,11.0,4.0,,,,70.0,,9.0,1.0,1.0,,4.0,7.0,7.0,,5.0,1.0,51.0,59.0,9.0,46.0,28.0,,,44.0,11.0,14.0,,,1.0,,,,,,,,,9.0,,,,1.0,,,,,28.0,,13.0,13.0,2.0,3.0,84.0,34.0,6.0,,2.0,4.0,3.0,300.0,,,6.0,,50.0,45.0,19.0,,,,,164.0,164.0,1.0,34.0,24.0,46.1,,,0.0,,,,1.0,2.0,,1.0,,3.0,1.0,3.0,47.0,197.0,6.0,127.0,29.0,46.0,10.0,4.0,18.0,14.0,,91.0,16.0,221.0,1.0,1.0,50.0,8.0,89.0,1.0,330.0,,0.0,7.0,22.0,,18.0,1.0,542.0,,5.0,4.0,18.0,0.0,50.0,1.0,1.0,160.0,68.0,1.0,52.0,14.0,,1.0,1.0,3.0,4.0,18.0,18.0,,11.0,,,,,,,,,,,
2014-15,755610,31.0,2015-04-05 16:00:00,56,Sunderland,Home,114.0,23.0,4.0,7.0,3.0,8.0,1.0,138.0,6.0,,2.0,8.0,17.0,36.0,245.0,1.0,,25.0,21.0,31.0,8.0,2.0,,,,1.0,,1.0,2.0,,,,,,8.0,,,,,,2.0,4.0,6.0,,,,58.0,,4.0,7.0,12.0,,8.0,7.0,6.0,,8.0,1.0,66.0,85.0,4.0,22.0,14.0,,,61.0,14.0,18.0,1.0,,6.0,4.0,2.0,1.0,,,,1.0,,7.0,,,,5.0,,,,1.0,14.0,1.0,14.0,14.0,2.0,2.0,78.0,47.0,4.0,,3.0,8.0,4.0,319.0,,,3.0,,79.0,33.0,19.0,,,,,164.0,164.0,4.0,23.0,22.0,53.2,,,0.0,,,,1.0,,,,,5.0,2.0,1.0,69.0,225.0,11.0,135.0,39.0,22.0,24.0,8.0,25.0,17.0,,120.0,28.0,236.0,5.0,,22.0,17.0,61.0,2.0,346.0,1.0,0.0,16.0,27.0,,37.0,5.0,579.0,,12.0,8.0,22.0,0.0,51.0,,,142.0,82.0,2.0,71.0,9.0,,,,1.0,7.0,19.0,19.0,,6.0,,,,,,,,,,,
2014-15,755618,32.0,2015-04-11 15:00:00,56,Sunderland,Home,158.0,18.0,3.0,4.0,1.0,4.0,,150.0,2.0,2.0,3.0,7.0,3.0,23.0,304.0,1.0,,16.0,12.0,16.0,6.0,2.0,,,,,,,,,,,,,10.0,,,,,,1.0,10.0,4.0,,,,66.0,,1.0,4.0,21.0,,8.0,8.0,3.0,,15.0,2.0,64.0,70.0,1.0,18.0,4.0,,,50.0,15.0,16.0,1.0,,,,,1.0,,1.0,1.0,,,7.0,,,1.0,2.0,,,,,4.0,1.0,19.0,19.0,4.0,3.0,73.0,29.0,5.0,,5.0,4.0,3.0,372.0,,,6.0,,52.0,51.0,15.0,,,,,156.0,156.0,1.0,28.0,28.0,53.7,,,0.0,,,,1.0,,,3.0,,5.0,,2.0,62.0,285.0,9.0,184.0,34.0,18.0,12.0,8.0,19.0,11.0,,101.0,11.0,240.0,3.0,3.0,23.0,5.0,55.0,,405.0,1.0,0.0,12.0,28.0,1.0,26.0,2.0,615.0,,10.0,8.0,19.0,0.0,43.0,,,159.0,102.0,2.0,101.0,11.0,,,2.0,1.0,8.0,16.0,16.0,,9.0,,,,,,,,,,,
2014-15,755623,33.0,2015-05-20 19:45:00,56,Sunderland,Away,102.0,9.0,2.0,3.0,1.0,6.0,1.0,86.0,12.0,,1.0,9.0,3.0,36.0,185.0,,2.0,7.0,14.0,15.0,6.0,1.0,,1.0,,,,,,,,,,,6.0,,,,,,,17.0,11.0,,,,81.0,,6.0,1.0,22.0,,2.0,1.0,,,8.0,7.0,56.0,43.0,6.0,41.0,15.0,,,41.0,8.0,6.0,,,1.0,1.0,,,,,,,,17.0,,,,1.0,,,,,15.0,1.0,26.0,26.0,12.0,1.0,76.0,35.0,5.0,,3.0,4.0,3.0,242.0,,,7.0,,30.0,26.0,11.0,,,,,117.0,117.0,1.0,51.0,16.0,24.9,,,0.0,,,,5.0,3.0,,,1.0,3.0,,3.0,35.0,168.0,7.0,123.0,24.0,41.0,6.0,2.0,4.0,2.0,1.0,66.0,19.0,154.0,1.0,1.0,26.0,5.0,77.0,1.0,273.0,,0.0,7.0,20.0,3.0,9.0,0.0,466.0,,2.0,2.0,14.0,0.0,40.0,3.0,3.0,132.0,54.0,3.0,47.0,10.0,,1.0,,8.0,5.0,24.0,24.0,,15.0,,,,,,,,,,,
