season,matchId,gameweek,kickoff,ground,attendance,home_team,away_team,goalsFor_h,goalsFor_a,goalsAgainst_h,goalsAgainst_a,result_h,result_a,halfTimeFor_h,halfTimeFor_a,halfTimeAgainst_h,halfTimeAgainst_a,redCardsFor_h,redCardsFor_a,redCardsAgainst_h,redCardsAgainst_a,goals_h,goals_a,totalScoringAtt_h,totalScoringAtt_a,ontargetScoringAtt_h,ontargetScoringAtt_a,shotOffTarget_h,shotOffTarget_a,blockedScoringAtt_h,blockedScoringAtt_a,bigChanceCreated_h,bigChanceCreated_a,bigChanceScored_h,bigChanceScored_a,bigChanceMissed_h,bigChanceMissed_a,hitWoodwork_h,hitWoodwork_a,goalAssist_h,goalAssist_a,totalAttAssist_h,totalAttAssist_a,ontargetAttAssist_h,ontargetAttAssist_a,penAreaEntries_h,penAreaEntries_a,finalThirdEntries_h,finalThirdEntries_a,totalPass_h,totalPass_a,accuratePass_h,accuratePass_a,possessionPercentage_h,possessionPercentage_a,touchesInOppBox_h,touchesInOppBox_a,totalTackle_h,totalTackle_a,wonTackle_h,wonTackle_a,interception_h,interception_a,totalClearance_h,totalClearance_a,effectiveClearance_h,effectiveClearance_a,blockedPass_h,blockedPass_a,outfielderBlock_h,outfielderBlock_a,errorLeadToShot_h,errorLeadToShot_a,errorLeadToGoal_h,errorLeadToGoal_a,challengeLost_h,challengeLost_a,dispossessed_h,dispossessed_a,possLostAll_h,possLostAll_a,saves_h,saves_a,goalsConceded_h,goalsConceded_a,cleanSheet_h,cleanSheet_a,duelWon_h,duelWon_a,duelLost_h,duelLost_a,aerialWon_h,aerialWon_a,aerialLost_h,aerialLost_a,cornerTaken_h,cornerTaken_a,wonCorners_h,wonCorners_a,attSetpiece_h,attSetpiece_a,fkFoulLost_h,fkFoulLost_a,fkFoulWon_h,fkFoulWon_a,yellowCard_h,yellowCard_a,redCard_h,redCard_a,penaltyWon_h,penaltyWon_a,attPenGoal_h,attPenGoal_a,totalOffside_h,totalOffside_a,ownGoals_h,ownGoals_a
2017-18,919112,22,2018-01-02 19:45:00,"London Stadium, London",56888,West Ham,West Brom,2,1,1,2,W,L,0,1,1,0,0,0,0,0,2.0,1.0,13.0,12.0,5.0,3.0,5.0,6.0,3.0,3.0,3.0,1.0,2.0,,1.0,1.0,,,2.0,1.0,12.0,10.0,8.0,6.0,43.0,32.0,68.0,72.0,449.0,413.0,372.0,327.0,52.6,47.4,25.0,13.0,15.0,16.0,11.0,10.0,7.0,9.0,32.0,37.0,32.0,37.0,16.0,17.0,3.0,3.0,,2.0,,,10.0,14.0,9.0,7.0,134.0,137.0,2.0,3.0,1.0,2.0,,,65.0,53.0,54.0,65.0,24.0,16.0,16.0,24.0,3.0,4.0,3.0,4.0,,1.0,12.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,,,,,1.0,1.0,,
2017-18,919113,23,2018-01-14 13:30:00,"Vitality Stadium, Bournemouth",10836,Bournemouth,Arsenal,2,1,1,2,W,L,0,0,0,0,0,0,0,0,2.0,1.0,13.0,12.0,5.0,3.0,5.0,5.0,3.0,4.0,1.0,1.0,1.0,1.0,,1.0,,1.0,2.0,1.0,8.0,9.0,5.0,5.0,26.0,30.0,48.0,68.0,366.0,551.0,232.0,410.0,40.5,59.5,26.0,25.0,24.0,21.0,10.0,16.0,13.0,15.0,24.0,30.0,24.0,30.0,39.0,38.0,4.0,2.0,,,,1.0,6.0,13.0,14.0,21.0,194.0,204.0,2.0,3.0,1.0,2.0,,,72.0,64.0,64.0,72.0,26.0,31.0,31.0,26.0,4.0,5.0,4.0,5.0,3.0,1.0,8.0,10.0,9.0,6.0,0.0,0.0,0.0,0.0,,,,,,4.0,,
2017-18,919114,23,2018-01-13 15:00:00,"Stamford Bridge, London",41552,Chelsea,Leicester,0,0,0,0,D,D,0,0,0,0,0,1,1,0,,,17.0,14.0,7.0,1.0,4.0,6.0,6.0,7.0,,1.0,,,,1.0,,,,,15.0,11.0,12.0,6.0,31.0,22.0,60.0,66.0,511.0,415.0,427.0,329.0,55.5,44.5,25.0,23.0,13.0,14.0,11.0,11.0,9.0,12.0,15.0,24.0,15.0,24.0,12.0,11.0,7.0,5.0,1.0,,,,21.0,16.0,9.0,8.0,142.0,135.0,1.0,7.0,,,1.0,1.0,53.0,63.0,63.0,53.0,11.0,17.0,17.0,11.0,6.0,3.0,6.0,3.0,,2.0,14.0,13.0,13.0,12.0,0.0,0.0,0.0,0.0,,,,,5.0,3.0,,
2017-18,919115,23,2018-01-13 15:00:00,"Selhurst Park, London",24696,Crystal Palace,Burnley,1,0,0,1,W,L,1,0,0,1,0,0,0,0,1.0,,17.0,8.0,2.0,2.0,8.0,5.0,7.0,1.0,3.0,2.0,,,3.0,2.0,,,1.0,,12.0,7.0,7.0,3.0,19.0,40.0,69.0,76.0,324.0,415.0,212.0,310.0,44.2,55.8,25.0,17.0,18.0,19.0,13.0,10.0,6.0,5.0,27.0,21.0,27.0,21.0,25.0,22.0,1.0,7.0,,,,,8.0,6.0,14.0,11.0,169.0,165.0,2.0,1.0,,1.0,1.0,,68.0,77.0,77.0,68.0,35.0,36.0,36.0,35.0,3.0,2.0,3.0,2.0,5.0,2.0,16.0,10.0,10.0,16.0,0.0,0.0,0.0,0.0,,,,,,4.0,,
2017-18,919116,23,2018-01-13 15:00:00,"John Smith's Stadium, Huddersfield",24105,Huddersfield,West Ham,1,4,4,1,L,W,1,1,1,1,0,0,0,0,1.0,4.0,8.0,8.0,2.0,6.0,4.0,1.0,2.0,1.0,,1.0,,1.0,1.0,,,,1.0,3.0,4.0,6.0,2.0,6.0,25.0,13.0,61.0,56.0,548.0,306.0,443.0,209.0,64.8,35.2,11.0,14.0,13.0,21.0,9.0,15.0,9.0,17.0,20.0,30.0,20.0,30.0,23.0,18.0,1.0,2.0,,,1.0,,14.0,11.0,15.0,11.0,163.0,139.0,1.0,1.0,4.0,1.0,,,51.0,59.0,59.0,51.0,18.0,17.0,17.0,18.0,7.0,3.0,7.0,3.0,,,7.0,9.0,9.0,7.0,0.0,0.0,0.0,0.0,,,,,,5.0,,
2017-18,919117,23,2018-01-14 16:00:00,"Anfield, Liverpool",53285,Liverpool,Man City,4,3,3,4,W,L,1,1,1,1,0,0,0,0,4.0,3.0,16.0,11.0,7.0,4.0,4.0,3.0,5.0,4.0,,,,1.0,,,2.0,1.0,3.0,2.0,12.0,10.0,9.0,7.0,27.0,27.0,48.0,49.0,367.0,667.0,277.0,571.0,35.7,64.3,18.0,16.0,33.0,24.0,22.0,11.0,19.0,11.0,18.0,21.0,18.0,21.0,16.0,17.0,4.0,5.0,,3.0,,2.0,20.0,18.0,18.0,25.0,148.0,164.0,1.0,3.0,3.0,4.0,,,61.0,76.0,76.0,61.0,4.0,22.0,22.0,4.0,5.0,6.0,5.0,6.0,,,10.0,7.0,6.0,10.0,0.0,0.0,0.0,0.0,,,,,3.0,3.0,,
2017-18,919118,23,2018-01-15 20:00:00,"Old Trafford, Manchester",74726,Man Utd,Stoke,3,0,0,3,W,L,2,0,0,2,0,0,0,0,3.0,,20.0,11.0,9.0,5.0,6.0,5.0,5.0,1.0,,3.0,,,1.0,3.0,,,3.0,,15.0,9.0,10.0,5.0,30.0,20.0,47.0,52.0,604.0,395.0,542.0,326.0,60.3,39.7,32.0,14.0,15.0,16.0,10.0,8.0,11.0,9.0,12.0,16.0,12.0,16.0,12.0,11.0,1.0,4.0,1.0,1.0,,,6.0,9.0,9.0,12.0,106.0,102.0,4.0,6.0,,3.0,1.0,,43.0,50.0,50.0,43.0,9.0,14.0,14.0,9.0,6.0,1.0,6.0,1.0,1.0,1.0,14.0,10.0,10.0,14.0,0.0,0.0,0.0,0.0,,,,,4.0,,,
2017-18,919119,23,2018-01-13 15:00:00,"St. James' Park, Newcastle",51444,Newcastle,Swansea,1,1,1,1,D,D,0,0,0,0,0,0,0,0,1.0,1.0,12.0,8.0,4.0,5.0,7.0,2.0,1.0,1.0,2.0,1.0,,1.0,2.0,2.0,,,,,8.0,6.0,4.0,4.0,31.0,27.0,57.0,63.0,369.0,500.0,276.0,401.0,42.2,57.8,19.0,17.0,22.0,8.0,16.0,5.0,8.0,3.0,19.0,20.0,19.0,20.0,21.0,22.0,3.0,1.0,,1.0,,,7.0,5.0,6.0,15.0,134.0,161.0,2.0,3.0,1.0,1.0,,,59.0,65.0,65.0,59.0,23.0,40.0,40.0,23.0,4.0,5.0,4.0,5.0,,1.0,11.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,,,,,2.0,,,
2017-18,919120,23,2018-01-13 17:30:00,"Wembley Stadium, London",76251,Spurs,Everton,4,0,0,4,W,L,1,0,0,1,0,0,0,0,4.0,,20.0,7.0,10.0,,6.0,4.0,4.0,3.0,6.0,,4.0,,3.0,,1.0,,4.0,,17.0,4.0,11.0,1.0,32.0,19.0,76.0,62.0,579.0,360.0,484.0,258.0,61.5,38.5,24.0,12.0,18.0,17.0,10.0,14.0,7.0,19.0,22.0,24.0,22.0,24.0,16.0,13.0,2.0,4.0,,1.0,,,7.0,18.0,11.0,14.0,159.0,156.0,,6.0,,4.0,1.0,,72.0,51.0,51.0,72.0,22.0,16.0,16.0,22.0,3.0,3.0,3.0,3.0,1.0,1.0,11.0,15.0,15.0,11.0,0.0,0.0,0.0,0.0,,,,,2.0,7.0,,
2017-18,919121,23,2018-01-13 15:00:00,"Vicarage Road, Watford",20018,Watford,Southampton,2,2,2,2,D,D,0,2,2,0,0,0,0,0,2.0,2.0,16.0,10.0,4.0,4.0,10.0,4.0,2.0,2.0,1.0,1.0,2.0,1.0,,,1.0,,1.0,1.0,13.0,8.0,5.0,5.0,53.0,26.0,68.0,60.0,464.0,376.0,350.0,256.0,55.6,44.4,34.0,18.0,14.0,15.0,11.0,12.0,12.0,12.0,21.0,32.0,21.0,32.0,28.0,24.0,2.0,2.0,,,,1.0,12.0,4.0,11.0,12.0,186.0,172.0,2.0,2.0,2.0,2.0,,,60.0,63.0,63.0,60.0,29.0,26.0,26.0,29.0,5.0,4.0,5.0,4.0,3.0,,11.0,13.0,13.0,10.0,0.0,0.0,0.0,0.0,,,,,,3.0,,
2017-18,919122,23,2018-01-13 15:00:00,"The Hawthorns, West Bromwich",25240,West Brom,Brighton,2,0,0,2,W,L,1,0,0,1,0,0,0,0,2.0,,15.0,13.0,4.0,1.0,6.0,7.0,5.0,5.0,1.0,,1.0,,,,,,2.0,,11.0,8.0,6.0,3.0,30.0,33.0,70.0,77.0,355.0,450.0,244.0,348.0,44.1,55.9,20.0,23.0,9.0,17.0,6.0,13.0,11.0,7.0,25.0,35.0,25.0,35.0,19.0,18.0,4.0,5.0,,1.0,,,3.0,9.0,13.0,5.0,161.0,155.0,1.0,2.0,,2.0,1.0,,54.0,48.0,48.0,54.0,23.0,20.0,20.0,23.0,9.0,6.0,10.0,6.0,2.0,2.0,8.0,15.0,13.0,8.0,0.0,0.0,0.0,0.0,,,,,3.0,2.0,,
2017-18,919123,24,2018-01-20 15:00:00,"Emirates Stadium, London",59386,Arsenal,Crystal Palace,4,1,1,4,W,L,4,0,0,4,0,0,0,0,4.0,1.0,16.0,9.0,10.0,5.0,1.0,1.0,5.0,3.0,5.0,1.0,3.0,,2.0,1.0,,,4.0,1.0,13.0,6.0,13.0,6.0,34.0,40.0,68.0,61.0,727.0,406.0,642.0,336.0,63.0,37.0,44.0,19.0,19.0,15.0,11.0,9.0,9.0,26.0,30.0,20.0,30.0,20.0,19.0,22.0,3.0,5.0,1.0,,,,3.0,13.0,12.0,12.0,126.0,133.0,4.0,6.0,1.0,4.0,,,56.0,40.0,40.0,56.0,16.0,16.0,16.0,16.0,5.0,10.0,5.0,10.0,,,6.0,8.0,8.0,6.0,0.0,0.0,0.0,0.0,,,,,3.0,1.0,,
2017-18,919124,24,2018-01-20 12:30:00,"Amex Stadium, Falmer",30600,Brighton,Chelsea,0,4,4,0,L,W,0,2,2,0,0,0,0,0,,4.0,10.0,14.0,3.0,10.0,5.0,1.0,2.0,3.0,1.0,1.0,,1.0,1.0,,1.0,1.0,,3.0,7.0,10.0,4.0,9.0,34.0,21.0,53.0,39.0,362.0,535.0,287.0,462.0,41.7,58.3,26.0,25.0,11.0,13.0,8.0,4.0,13.0,9.0,14.0,22.0,14.0,22.0,22.0,18.0,3.0,2.0,1.0,1.0,,,18.0,8.0,9.0,7.0,134.0,109.0,6.0,3.0,4.0,,,1.0,37.0,55.0,55.0,37.0,13.0,12.0,12.0,13.0,5.0,3.0,5.0,3.0,1.0,,12.0,5.0,5.0,12.0,0.0,0.0,0.0,0.0,,,,,4.0,,,
2017-18,919125,24,2018-01-20 15:00:00,"Turf Moor, Burnley",21841,Burnley,Man Utd,0,1,1,0,L,W,0,0,0,0,0,0,0,0,,1.0,14.0,12.0,3.0,2.0,8.0,4.0,3.0,6.0,,,,,,,1.0,,,1.0,10.0,11.0,4.0,7.0,38.0,24.0,86.0,52.0,423.0,461.0,309.0,363.0,48.2,51.8,24.0,25.0,24.0,13.0,18.0,6.0,6.0,18.0,23.0,37.0,23.0,37.0,21.0,19.0,6.0,3.0,,,,,13.0,9.0,10.0,15.0,162.0,166.0,1.0,3.0,1.0,,,1.0,58.0,66.0,66.0,58.0,12.0,34.0,34.0,12.0,5.0,4.0,5.0,4.0,4.0,,7.0,13.0,13.0,6.0,0.0,0.0,0.0,0.0,,,,,1.0,2.0,,
2017-18,919126,24,2018-01-20 15:00:00,"Goodison Park, Liverpool",39061,Everton,West Brom,1,1,1,1,D,D,0,1,1,0,0,0,0,0,1.0,1.0,9.0,15.0,4.0,5.0,2.0,9.0,3.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,7.0,12.0,5.0,5.0,23.0,26.0,75.0,73.0,474.0,356.0,341.0,223.0,56.8,43.2,18.0,18.0,21.0,15.0,13.0,8.0,14.0,15.0,25.0,21.0,25.0,21.0,29.0,29.0,1.0,3.0,,,,,8.0,8.0,8.0,20.0,190.0,195.0,4.0,3.0,1.0,1.0,,,61.0,71.0,71.0,61.0,24.0,35.0,35.0,24.0,,3.0,,3.0,3.0,,15.0,10.0,9.0,14.0,0.0,0.0,0.0,0.0,,,,,,,,
2017-18,919127,24,2018-01-20 15:00:00,"King Power Stadium, Leicester",31891,Leicester,Watford,2,0,0,2,W,L,1,0,0,1,0,0,0,0,2.0,,9.0,11.0,5.0,3.0,3.0,4.0,1.0,4.0,,1.0,1.0,,,1.0,,,1.0,,6.0,7.0,5.0,6.0,25.0,29.0,60.0,48.0,422.0,356.0,331.0,254.0,53.4,46.6,24.0,13.0,15.0,27.0,5.0,16.0,9.0,9.0,26.0,21.0,26.0,21.0,19.0,18.0,4.0,1.0,,,,,9.0,19.0,12.0,11.0,166.0,159.0,3.0,3.0,,2.0,1.0,,57.0,68.0,68.0,57.0,14.0,22.0,22.0,14.0,4.0,5.0,4.0,5.0,1.0,1.0,11.0,10.0,10.0,11.0,0.0,0.0,0.0,0.0,1.0,,1.0,,5.0,3.0,,
2017-18,919128,24,2018-01-20 17:30:00,"Etihad Stadium, Manchester",54452,Man City,Newcastle,3,1,1,3,W,L,1,0,0,1,0,0,0,0,3.0,1.0,21.0,6.0,9.0,4.0,10.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,,1.0,1.0,,2.0,1.0,17.0,3.0,10.0,2.0,62.0,14.0,94.0,39.0,799.0,193.0,723.0,114.0,80.5,19.5,49.0,13.0,23.0,18.0,9.0,13.0,5.0,19.0,20.0,41.0,20.0,41.0,25.0,21.0,,2.0,1.0,,,,10.0,22.0,12.0,14.0,141.0,131.0,3.0,6.0,1.0,3.0,,,71.0,47.0,47.0,71.0,17.0,16.0,16.0,17.0,18.0,,18.0,,,1.0,5.0,10.0,10.0,4.0,0.0,0.0,0.0,0.0,1.0,,1.0,,4.0,2.0,,
2017-18,919129,24,2018-01-21 16:00:00,"St. Mary's Stadium, Southampton",31361,Southampton,Spurs,1,1,1,1,D,D,1,1,1,1,0,0,0,0,1.0,1.0,10.0,17.0,4.0,2.0,5.0,10.0,1.0,5.0,2.0,1.0,,1.0,2.0,,1.0,1.0,,1.0,8.0,15.0,4.0,7.0,21.0,37.0,64.0,57.0,343.0,491.0,237.0,407.0,41.1,58.9,9.0,39.0,21.0,16.0,16.0,10.0,14.0,11.0,17.0,18.0,17.0,18.0,23.0,27.0,4.0,1.0,,1.0,,,7.0,10.0,13.0,11.0,151.0,153.0,1.0,4.0,1.0,1.0,,,55.0,46.0,46.0,55.0,10.0,16.0,16.0,10.0,2.0,9.0,2.0,9.0,1.0,,8.0,15.0,15.0,7.0,0.0,0.0,0.0,0.0,,,,,2.0,1.0,,1.0
2017-18,919130,24,2018-01-20 15:00:00,"bet365 Stadium, Stoke",29785,Stoke,Huddersfield,2,0,0,2,W,L,0,0,0,0,0,0,0,0,2.0,,11.0,6.0,6.0,3.0,4.0,3.0,1.0,,2.0,,1.0,,1.0,,,,2.0,,9.0,4.0,7.0,1.0,22.0,25.0,75.0,71.0,330.0,353.0,199.0,194.0,48.5,51.5,19.0,7.0,22.0,14.0,15.0,11.0,17.0,6.0,25.0,17.0,25.0,17.0,19.0,19.0,,1.0,,,,1.0,7.0,9.0,10.0,13.0,201.0,220.0,3.0,4.0,,2.0,1.0,,103.0,71.0,71.0,103.0,63.0,36.0,36.0,63.0,3.0,2.0,3.0,2.0,,3.0,18.0,13.0,12.0,17.0,0.0,0.0,0.0,0.0,,,,,10.0,,,
2017-18,919131,24,2018-01-22 20:00:00,"Liberty Stadium, Swansea",20886,Swansea,Liverpool,1,0,0,1,W,L,1,0,0,1,0,0,0,0,1.0,,3.0,21.0,2.0,4.0,1.0,11.0,,6.0,1.0,3.0,1.0,,,4.0,,1.0,1.0,,2.0,14.0,2.0,4.0,11.0,51.0,49.0,110.0,295.0,756.0,204.0,662.0,28.2,71.8,6.0,39.0,15.0,15.0,11.0,10.0,15.0,7.0,40.0,11.0,40.0,11.0,26.0,27.0,6.0,,,,,,6.0,6.0,9.0,12.0,139.0,146.0,4.0,1.0,,1.0,1.0,,46.0,45.0,45.0,46.0,18.0,19.0,19.0,18.0,3.0,9.0,3.0,9.0,1.0,,5.0,9.0,8.0,5.0,0.0,0.0,0.0,0.0,,,,,1.0,1.0,,
2017-18,919132,24,2018-01-20 15:00:00,"London Stadium, London",56948,West Ham,Bournemouth,1,1,1,1,D,D,0,0,0,0,0,0,0,0,1.0,1.0,12.0,8.0,4.0,3.0,6.0,5.0,2.0,,,1.0,1.0,1.0,,,,,,1.0,10.0,6.0,5.0,3.0,43.0,32.0,70.0,81.0,386.0,434.0,281.0,335.0,47.8,52.2,21.0,15.0,13.0,15.0,9.0,9.0,17.0,7.0,21.0,39.0,21.0,39.0,30.0,26.0,,2.0,,,,,10.0,12.0,5.0,4.0,166.0,152.0,2.0,3.0,1.0,1.0,,,51.0,49.0,49.0,51.0,20.0,17.0,17.0,20.0,6.0,3.0,6.0,3.0,,,8.0,7.0,6.0,8.0,0.0,0.0,0.0,0.0,,,,,5.0,5.0,,
2017-18,919133,25,2018-01-30 20:00:00,"John Smith's Stadium, Huddersfield",24121,Huddersfield,Liverpool,0,3,3,0,L,W,0,2,2,0,0,0,0,0,,3.0,5.0,14.0,1.0,7.0,2.0,3.0,2.0,4.0,,2.0,,1.0,,3.0,,,,1.0,2.0,11.0,2.0,9.0,21.0,39.0,46.0,94.0,308.0,913.0,214.0,809.0,25.3,74.7,11.0,22.0,11.0,13.0,10.0,8.0,12.0,9.0,38.0,17.0,38.0,17.0,24.0,25.0,4.0,2.0,1.0,,,,6.0,5.0,6.0,8.0,138.0,154.0,4.0,1.0,3.0,,,1.0,40.0,42.0,42.0,40.0,16.0,15.0,15.0,16.0,1.0,4.0,1.0,4.0,,,8.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,,1.0,,1.0,3.0,2.0,,
2017-18,919134,25,2018-01-30 19:45:00,"Liberty Stadium, Swansea",20819,Swansea,Arsenal,3,1,1,3,W,L,1,1,1,1,0,0,0,0,3.0,1.0,12.0,9.0,4.0,4.0,4.0,4.0,4.0,1.0,2.0,2.0,3.0,1.0,2.0,1.0,1.0,,1.0,1.0,5.0,8.0,3.0,5.0,18.0,39.0,43.0,87.0,306.0,894.0,225.0,824.0,25.7,74.3,14.0,22.0,13.0,11.0,7.0,,13.0,8.0,24.0,15.0,24.0,15.0,17.0,19.0,1.0,4.0,,,,2.0,5.0,6.0,6.0,9.0,113.0,114.0,3.0,1.0,1.0,3.0,,,36.0,34.0,34.0,36.0,11.0,14.0,14.0,11.0,4.0,3.0,4.0,3.0,,1.0,4.0,8.0,7.0,4.0,0.0,0.0,0.0,0.0,,,,,,3.0,,
2017-18,919135,25,2018-01-30 19:45:00,"London Stadium, London",56911,West Ham,Crystal Palace,1,1,1,1,D,D,1,1,1,1,0,0,0,0,1.0,1.0,8.0,9.0,3.0,3.0,4.0,5.0,1.0,1.0,,1.0,1.0,1.0,,,,,,1.0,6.0,7.0,3.0,3.0,38.0,36.0,54.0,69.0,296.0,454.0,204.0,371.0,40.4,59.6,20.0,14.0,25.0,9.0,15.0,5.0,12.0,15.0,24.0,20.0,24.0,20.0,10.0,10.0,1.0,1.0,,,,,7.0,12.0,6.0,17.0,139.0,152.0,2.0,2.0,1.0,1.0,,,76.0,51.0,51.0,76.0,24.0,26.0,26.0,24.0,5.0,3.0,5.0,3.0,,1.0,11.0,15.0,15.0,11.0,0.0,0.0,0.0,0.0,1.0,,1.0,,2.0,,,
2017-18,919136,25,2018-01-31 19:45:00,"Stamford Bridge, London",41464,Chelsea,Bournemouth,0,3,3,0,L,W,0,0,0,0,0,0,0,0,,3.0,21.0,11.0,5.0,5.0,8.0,2.0,8.0,4.0,,2.0,,3.0,,,,,,2.0,18.0,9.0,11.0,8.0,31.0,13.0,73.0,51.0,618.0,329.0,517.0,241.0,65.7,34.3,26.0,10.0,16.0,23.0,10.0,10.0,7.0,18.0,9.0,36.0,9.0,36.0,18.0,15.0,4.0,8.0,,,1.0,,10.0,22.0,13.0,12.0,163.0,139.0,2.0,5.0,3.0,,,1.0,72.0,47.0,47.0,72.0,23.0,10.0,10.0,23.0,8.0,5.0,8.0,5.0,,,5.0,12.0,11.0,5.0,0.0,0.0,0.0,0.0,,,,,4.0,2.0,,
2017-18,919137,25,2018-01-31 19:45:00,"Goodison Park, Liverpool",38390,Everton,Leicester,2,1,1,2,W,L,2,0,0,2,0,0,0,0,2.0,1.0,9.0,8.0,4.0,2.0,4.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,3.0,1.0,3.0,2.0,,4.0,4.0,3.0,2.0,32.0,30.0,67.0,74.0,347.0,440.0,231.0,319.0,44.3,55.7,18.0,14.0,24.0,17.0,19.0,9.0,14.0,14.0,25.0,33.0,25.0,33.0,17.0,19.0,3.0,2.0,1.0,2.0,,1.0,10.0,7.0,14.0,15.0,178.0,180.0,,1.0,1.0,2.0,,,53.0,59.0,59.0,53.0,13.0,23.0,23.0,13.0,5.0,5.0,5.0,5.0,1.0,,10.0,10.0,9.0,9.0,0.0,0.0,0.0,0.0,,1.0,,1.0,3.0,,,
2017-18,919138,25,2018-01-31 20:00:00,"Etihad Stadium, Manchester",53241,Man City,West Brom,3,0,0,3,W,L,1,0,0,1,0,0,0,0,3.0,,19.0,3.0,10.0,1.0,7.0,1.0,2.0,1.0,3.0,,1.0,,2.0,,1.0,,3.0,,12.0,2.0,9.0,2.0,41.0,7.0,73.0,37.0,695.0,246.0,614.0,162.0,74.3,25.7,47.0,5.0,16.0,17.0,13.0,12.0,8.0,17.0,7.0,27.0,7.0,27.0,28.0,23.0,1.0,2.0,,,,,6.0,13.0,10.0,13.0,137.0,119.0,1.0,7.0,,3.0,1.0,,53.0,42.0,42.0,53.0,15.0,11.0,11.0,15.0,9.0,1.0,9.0,1.0,,,10.0,10.0,10.0,9.0,0.0,0.0,0.0,0.0,,,,,,,,
2017-18,919139,25,2018-01-31 19:45:00,"St. James' Park, Newcastle",50174,Newcastle,Burnley,1,1,1,1,D,D,0,0,0,0,0,0,0,0,1.0,1.0,14.0,11.0,4.0,2.0,7.0,6.0,3.0,3.0,2.0,2.0,1.0,,3.0,2.0,1.0,1.0,1.0,,10.0,10.0,4.0,4.0,29.0,33.0,51.0,61.0,397.0,364.0,280.0,241.0,52.5,47.5,23.0,18.0,17.0,18.0,11.0,13.0,9.0,10.0,43.0,28.0,43.0,28.0,24.0,24.0,2.0,3.0,1.0,,,,5.0,8.0,7.0,13.0,172.0,175.0,2.0,3.0,1.0,1.0,,,80.0,69.0,69.0,80.0,42.0,33.0,33.0,42.0,7.0,4.0,7.0,4.0,,2.0,15.0,15.0,14.0,15.0,0.0,0.0,0.0,0.0,1.0,,,,2.0,,1.0,
2017-18,919140,25,2018-01-31 19:45:00,"St. Mary's Stadium, Southampton",30034,Southampton,Brighton,1,1,1,1,D,D,0,1,1,0,0,0,0,0,1.0,1.0,18.0,9.0,3.0,2.0,8.0,4.0,7.0,3.0,2.0,,,1.0,2.0,,1.0,,,,12.0,4.0,4.0,1.0,49.0,20.0,73.0,63.0,588.0,315.0,484.0,215.0,65.8,34.2,26.0,11.0,12.0,20.0,8.0,9.0,12.0,16.0,16.0,35.0,16.0,35.0,31.0,24.0,2.0,6.0,,,,,13.0,16.0,5.0,9.0,175.0,153.0,1.0,2.0,1.0,1.0,,,55.0,80.0,80.0,55.0,18.0,39.0,39.0,18.0,7.0,2.0,7.0,2.0,1.0,1.0,8.0,10.0,9.0,8.0,0.0,0.0,0.0,0.0,,1.0,,1.0,,4.0,,
2017-18,919141,25,2018-01-31 20:00:00,"bet365 Stadium, Stoke",27458,Stoke,Watford,0,0,0,0,D,D,0,0,0,0,0,0,0,0,,,11.0,11.0,4.0,2.0,4.0,5.0,3.0,4.0,,,,,,,,,,,4.0,9.0,3.0,4.0,41.0,34.0,56.0,67.0,279.0,300.0,161.0,185.0,48.4,51.6,19.0,19.0,10.0,13.0,4.0,9.0,11.0,8.0,39.0,38.0,39.0,38.0,9.0,10.0,4.0,3.0,2.0,1.0,,,6.0,11.0,11.0,6.0,172.0,169.0,2.0,4.0,,,1.0,1.0,76.0,69.0,69.0,76.0,43.0,40.0,40.0,43.0,2.0,6.0,2.0,6.0,1.0,2.0,12.0,12.0,12.0,11.0,0.0,0.0,0.0,0.0,,,,,5.0,,,
2017-18,919142,25,2018-01-31 20:00:00,"Wembley Stadium, London",81978,Spurs,Man Utd,2,0,0,2,W,L,2,0,0,2,0,0,0,0,2.0,,22.0,6.0,6.0,3.0,9.0,2.0,7.0,1.0,2.0,,,,2.0,1.0,,,,,18.0,4.0,10.0,2.0,43.0,26.0,73.0,40.0,527.0,470.0,432.0,372.0,52.6,47.4,24.0,19.0,26.0,25.0,14.0,15.0,18.0,15.0,19.0,15.0,19.0,15.0,18.0,19.0,1.0,7.0,,2.0,,,9.0,15.0,15.0,14.0,154.0,158.0,3.0,5.0,,2.0,1.0,,64.0,59.0,59.0,64.0,11.0,15.0,15.0,11.0,6.0,3.0,6.0,3.0,2.0,,10.0,13.0,13.0,10.0,0.0,0.0,0.0,0.0,,,,,1.0,9.0,,1.0
