season,matchId,gameweek,kickoff,ground,attendance,home_team,away_team,goalsFor_h,goalsFor_a,goalsAgainst_h,goalsAgainst_a,result_h,result_a,halfTimeFor_h,halfTimeFor_a,halfTimeAgainst_h,halfTimeAgainst_a,redCardsFor_h,redCardsFor_a,redCardsAgainst_h,redCardsAgainst_a,goals_h,goals_a,totalScoringAtt_h,totalScoringAtt_a,ontargetScoringAtt_h,ontargetScoringAtt_a,shotOffTarget_h,shotOffTarget_a,blockedScoringAtt_h,blockedScoringAtt_a,bigChanceCreated_h,bigChanceCreated_a,bigChanceScored_h,bigChanceScored_a,bigChanceMissed_h,bigChanceMissed_a,hitWoodwork_h,hitWoodwork_a,goalAssist_h,goalAssist_a,totalAttAssist_h,totalAttAssist_a,ontargetAttAssist_h,ontargetAttAssist_a,penAreaEntries_h,penAreaEntries_a,finalThirdEntries_h,finalThirdEntries_a,totalPass_h,totalPass_a,accuratePass_h,accuratePass_a,possessionPercentage_h,possessionPercentage_a,touchesInOppBox_h,touchesInOppBox_a,totalTackle_h,totalTackle_a,wonTackle_h,wonTackle_a,interception_h,interception_a,totalClearance_h,totalClearance_a,effectiveClearance_h,effectiveClearance_a,blockedPass_h,blockedPass_a,outfielderBlock_h,outfielderBlock_a,errorLeadToShot_h,errorLeadToShot_a,errorLeadToGoal_h,errorLeadToGoal_a,challengeLost_h,challengeLost_a,dispossessed_h,dispossessed_a,possLostAll_h,possLostAll_a,saves_h,saves_a,goalsConceded_h,goalsConceded_a,cleanSheet_h,cleanSheet_a,duelWon_h,duelWon_a,duelLost_h,duelLost_a,aerialWon_h,aerialWon_a,aerialLost_h,aerialLost_a,cornerTaken_h,cornerTaken_a,wonCorners_h,wonCorners_a,attSetpiece_h,attSetpiece_a,fkFoulLost_h,fkFoulLost_a,fkFoulWon_h,fkFoulWon_a,yellowCard_h,yellowCard_a,redCard_h,redCard_a,penaltyWon_h,penaltyWon_a,attPenGoal_h,attPenGoal_a,totalOffside_h,totalOffside_a,ownGoals_h,ownGoals_a,expectedGoals_h,expectedGoals_a,expectedGoalsOnTarget_h,expectedGoalsOnTarget_a,expectedAssists_h,expectedAssists_a,expectedGoalsOnTargetConceded_h,expectedGoalsOnTargetConceded_a
2019-20,1059729,3,2019-08-25 16:30:00,"Tottenham Hotspur Stadium, London",59245.0,Spurs,Newcastle,0,1,1,0,L,W,0,1,1,0,0,0,0,0,,1.0,17.0,8.0,2.0,3.0,8.0,2.0,7.0,3.0,1.0,1.0,,1.0,1.0,,,,,1.0,13.0,7.0,7.0,5.0,59.0,14.0,85.0,30.0,763.0,190.0,690.0,142.0,80.2,19.8,29.0,12.0,10.0,15.0,6.0,10.0,7.0,11.0,5.0,54.0,5.0,54.0,16.0,14.0,3.0,7.0,,,,,3.0,12.0,10.0,4.0,138.0,94.0,2.0,2.0,1.0,,,1.0,37.0,44.0,44.0,37.0,10.0,16.0,16.0,10.0,6.0,6.0,6.0,6.0,,,10.0,5.0,5.0,10.0,0.0,0.0,0.0,0.0,,,,,1.0,4.0,,,,,,,,,,
2019-20,1059730,3,2019-08-24 15:00:00,"Vicarage Road, Watford",20035.0,Watford,West Ham,1,3,3,1,L,W,1,1,1,1,0,0,0,0,1.0,3.0,23.0,16.0,3.0,10.0,10.0,4.0,10.0,2.0,3.0,3.0,,3.0,3.0,2.0,1.0,2.0,1.0,1.0,22.0,14.0,13.0,10.0,53.0,22.0,57.0,38.0,465.0,386.0,390.0,306.0,54.9,45.1,42.0,35.0,17.0,17.0,12.0,11.0,11.0,11.0,12.0,24.0,12.0,24.0,15.0,16.0,2.0,10.0,,,,,10.0,8.0,12.0,13.0,123.0,122.0,7.0,2.0,3.0,1.0,,,53.0,56.0,56.0,53.0,16.0,17.0,17.0,16.0,8.0,7.0,8.0,7.0,2.0,,12.0,11.0,11.0,12.0,0.0,0.0,0.0,0.0,,1.0,,1.0,1.0,2.0,,,,,,,,,,
2019-20,1059731,3,2019-08-25 16:30:00,"Molineux Stadium, Wolverhampton",30522.0,Wolves,Burnley,1,1,1,1,D,D,0,1,1,0,0,0,0,0,1.0,1.0,17.0,13.0,2.0,4.0,8.0,6.0,7.0,3.0,,1.0,1.0,,,2.0,1.0,1.0,,1.0,12.0,9.0,5.0,4.0,36.0,28.0,66.0,74.0,586.0,306.0,470.0,202.0,65.1,34.9,28.0,20.0,9.0,12.0,7.0,7.0,6.0,11.0,29.0,27.0,29.0,27.0,9.0,8.0,3.0,7.0,,,,,5.0,8.0,6.0,4.0,161.0,146.0,3.0,2.0,1.0,1.0,,,69.0,50.0,50.0,69.0,41.0,24.0,24.0,41.0,4.0,3.0,4.0,3.0,,,9.0,11.0,11.0,9.0,0.0,0.0,0.0,0.0,1.0,,1.0,,1.0,1.0,,,,,,,,,,
2019-20,1059732,4,2019-09-01 16:30:00,"Emirates Stadium, London",60333.0,Arsenal,Spurs,2,2,2,2,D,D,1,2,2,1,0,0,0,0,2.0,2.0,26.0,13.0,8.0,9.0,10.0,3.0,8.0,1.0,2.0,,2.0,2.0,,,,1.0,2.0,,18.0,8.0,12.0,6.0,43.0,24.0,62.0,36.0,453.0,388.0,380.0,309.0,54.8,45.2,35.0,22.0,23.0,13.0,12.0,6.0,11.0,6.0,11.0,24.0,11.0,24.0,14.0,13.0,1.0,8.0,,,1.0,,7.0,14.0,10.0,14.0,128.0,128.0,7.0,6.0,2.0,2.0,,,71.0,46.0,46.0,71.0,16.0,13.0,13.0,16.0,11.0,6.0,11.0,6.0,1.0,,13.0,19.0,18.0,13.0,0.0,0.0,0.0,0.0,,1.0,,1.0,3.0,1.0,,,,,,,,,,
2019-20,1059733,4,2019-08-31 17:30:00,"Turf Moor, Burnley",21762.0,Burnley,Liverpool,0,3,3,0,L,W,0,2,2,0,0,0,0,0,,3.0,7.0,15.0,2.0,7.0,4.0,2.0,1.0,6.0,1.0,3.0,,1.0,1.0,2.0,,1.0,,2.0,6.0,14.0,2.0,11.0,29.0,35.0,58.0,59.0,318.0,568.0,193.0,442.0,36.2,63.8,8.0,23.0,14.0,11.0,10.0,6.0,11.0,9.0,21.0,19.0,21.0,19.0,15.0,13.0,6.0,1.0,1.0,1.0,1.0,,10.0,6.0,7.0,6.0,170.0,176.0,5.0,2.0,3.0,,,1.0,56.0,54.0,54.0,56.0,21.0,24.0,24.0,21.0,6.0,4.0,6.0,4.0,1.0,2.0,10.0,16.0,15.0,10.0,0.0,0.0,0.0,0.0,,,,,5.0,1.0,1.0,,,,,,,,,
2019-20,1059734,4,2019-08-31 15:00:00,"Stamford Bridge, London",40560.0,Chelsea,Sheff Utd,2,2,2,2,D,D,2,0,0,2,0,0,0,0,2.0,2.0,13.0,8.0,5.0,2.0,5.0,5.0,3.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,,,,1.0,9.0,7.0,5.0,3.0,17.0,20.0,47.0,66.0,719.0,429.0,627.0,338.0,62.3,37.7,22.0,10.0,16.0,15.0,7.0,10.0,14.0,17.0,15.0,24.0,15.0,24.0,9.0,11.0,1.0,3.0,1.0,,,2.0,7.0,16.0,10.0,8.0,133.0,129.0,2.0,3.0,2.0,2.0,,,62.0,51.0,51.0,62.0,20.0,23.0,23.0,20.0,3.0,4.0,3.0,4.0,1.0,,6.0,11.0,11.0,6.0,0.0,0.0,0.0,0.0,,,,,2.0,,1.0,,,,,,,,,
2019-20,1059735,4,2019-08-31 15:00:00,"Selhurst Park, London",25248.0,Crystal Palace,Aston Villa,1,0,0,1,W,L,0,0,0,0,0,1,1,0,1.0,,22.0,10.0,5.0,2.0,10.0,3.0,7.0,5.0,1.0,,,,1.0,,,,,,16.0,7.0,7.0,6.0,50.0,24.0,52.0,56.0,407.0,379.0,343.0,315.0,52.8,47.2,48.0,11.0,18.0,19.0,9.0,13.0,7.0,15.0,21.0,30.0,21.0,30.0,10.0,11.0,4.0,6.0,,1.0,,,11.0,5.0,10.0,17.0,123.0,112.0,2.0,4.0,,1.0,1.0,,50.0,57.0,57.0,50.0,13.0,13.0,13.0,13.0,13.0,2.0,13.0,2.0,2.0,1.0,15.0,16.0,15.0,15.0,0.0,0.0,0.0,0.0,,,,,2.0,,,,,,,,,,,
2019-20,1059736,4,2019-09-01 14:00:00,"Goodison Park, Liverpool",39374.0,Everton,Wolves,3,2,2,3,W,L,2,1,1,2,0,1,1,0,3.0,2.0,15.0,8.0,6.0,5.0,3.0,1.0,6.0,2.0,2.0,3.0,2.0,2.0,,2.0,,,3.0,1.0,12.0,5.0,9.0,4.0,34.0,36.0,62.0,43.0,451.0,320.0,364.0,217.0,58.7,41.3,35.0,18.0,24.0,19.0,17.0,8.0,7.0,11.0,37.0,22.0,37.0,22.0,10.0,9.0,2.0,6.0,,,1.0,2.0,13.0,9.0,12.0,16.0,154.0,172.0,3.0,3.0,2.0,3.0,,,71.0,70.0,70.0,71.0,26.0,26.0,26.0,26.0,7.0,7.0,7.0,7.0,2.0,1.0,12.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,,,,,1.0,2.0,,,,,,,,,,
2019-20,1059737,4,2019-08-31 15:00:00,"King Power Stadium, Leicester",31613.0,Leicester,Bournemouth,3,1,1,3,W,L,2,1,1,2,0,0,0,0,3.0,1.0,15.0,8.0,6.0,2.0,5.0,2.0,4.0,4.0,3.0,1.0,2.0,1.0,1.0,,,,3.0,1.0,14.0,8.0,9.0,6.0,19.0,31.0,54.0,40.0,541.0,432.0,435.0,334.0,55.0,45.0,30.0,14.0,22.0,14.0,13.0,11.0,14.0,22.0,25.0,18.0,25.0,18.0,26.0,26.0,4.0,4.0,1.0,,,1.0,15.0,8.0,6.0,16.0,156.0,163.0,1.0,3.0,1.0,3.0,,,55.0,59.0,59.0,55.0,15.0,21.0,21.0,15.0,4.0,5.0,4.0,5.0,,,9.0,11.0,10.0,9.0,0.0,0.0,0.0,0.0,,,,,2.0,1.0,,,,,,,,,,
2019-20,1059738,4,2019-08-31 15:00:00,"Etihad Stadium, Manchester",54386.0,Man City,Brighton,4,0,0,4,W,L,2,0,0,2,0,0,0,0,4.0,,15.0,6.0,6.0,2.0,8.0,1.0,1.0,3.0,4.0,2.0,2.0,,2.0,2.0,,,4.0,,15.0,4.0,7.0,3.0,37.0,23.0,46.0,37.0,598.0,523.0,535.0,454.0,53.5,46.5,36.0,18.0,15.0,18.0,7.0,8.0,10.0,8.0,19.0,14.0,19.0,14.0,12.0,10.0,4.0,,,,,,8.0,6.0,12.0,11.0,106.0,113.0,1.0,2.0,,4.0,1.0,,33.0,41.0,41.0,33.0,6.0,6.0,6.0,6.0,8.0,1.0,8.0,1.0,,,10.0,6.0,6.0,9.0,0.0,0.0,0.0,0.0,,,,,1.0,3.0,,,,,,,,,,
2019-20,1059739,4,2019-08-31 15:00:00,"St. James' Park, Newcastle",44157.0,Newcastle,Watford,1,1,1,1,D,D,1,1,1,1,0,0,0,0,1.0,1.0,13.0,13.0,5.0,3.0,3.0,5.0,5.0,5.0,2.0,,1.0,1.0,1.0,,,,1.0,,10.0,8.0,8.0,5.0,33.0,22.0,50.0,53.0,468.0,498.0,359.0,384.0,48.8,51.2,24.0,20.0,11.0,14.0,3.0,9.0,12.0,12.0,14.0,24.0,14.0,24.0,17.0,18.0,4.0,5.0,,,,,7.0,13.0,8.0,7.0,164.0,160.0,3.0,4.0,1.0,1.0,,,52.0,50.0,50.0,52.0,18.0,24.0,24.0,18.0,6.0,5.0,6.0,5.0,1.0,,5.0,11.0,11.0,5.0,0.0,0.0,0.0,0.0,,,,,6.0,,,,,,,,,,,
2019-20,1059740,4,2019-08-31 12:30:00,"St. Mary's Stadium, Southampton",30499.0,Southampton,Man Utd,1,1,1,1,D,D,0,1,1,0,1,0,0,1,1.0,1.0,10.0,21.0,2.0,8.0,5.0,9.0,3.0,4.0,1.0,2.0,,,1.0,2.0,,,1.0,1.0,7.0,18.0,3.0,11.0,22.0,38.0,48.0,56.0,375.0,537.0,276.0,427.0,41.4,58.6,17.0,39.0,25.0,19.0,15.0,11.0,19.0,7.0,25.0,16.0,25.0,16.0,23.0,22.0,4.0,3.0,,,,,10.0,6.0,9.0,16.0,161.0,183.0,7.0,1.0,1.0,1.0,,,55.0,70.0,70.0,55.0,18.0,27.0,27.0,18.0,2.0,3.0,2.0,3.0,,,17.0,7.0,6.0,15.0,0.0,0.0,0.0,0.0,,,,,,1.0,,,,,,,,,,
2019-20,1059741,4,2019-08-31 15:00:00,"London Stadium, London",59950.0,West Ham,Norwich,2,0,0,2,W,L,1,0,0,1,0,0,0,0,2.0,,18.0,8.0,8.0,3.0,7.0,3.0,3.0,2.0,2.0,2.0,1.0,,2.0,2.0,1.0,1.0,1.0,,14.0,5.0,9.0,3.0,27.0,20.0,55.0,64.0,474.0,500.0,395.0,433.0,48.6,51.4,38.0,18.0,29.0,14.0,19.0,10.0,11.0,7.0,9.0,15.0,9.0,15.0,17.0,14.0,2.0,4.0,1.0,,,,19.0,22.0,8.0,21.0,121.0,124.0,3.0,5.0,,2.0,1.0,,77.0,56.0,56.0,77.0,17.0,8.0,8.0,17.0,8.0,2.0,8.0,2.0,,,16.0,10.0,10.0,15.0,0.0,0.0,0.0,0.0,,,,,2.0,3.0,,,,,,,,,,
2019-20,1059742,5,2019-09-15 14:00:00,"Vitality Stadium, Bournemouth",10416.0,Bournemouth,Everton,3,1,1,3,W,L,1,1,1,1,0,0,0,0,3.0,1.0,13.0,14.0,6.0,5.0,5.0,5.0,2.0,4.0,2.0,2.0,2.0,1.0,,1.0,,1.0,2.0,1.0,9.0,9.0,5.0,5.0,19.0,38.0,46.0,62.0,336.0,488.0,232.0,373.0,40.5,59.5,16.0,27.0,18.0,18.0,9.0,9.0,13.0,13.0,37.0,10.0,37.0,10.0,17.0,18.0,4.0,2.0,1.0,,,,10.0,6.0,10.0,12.0,163.0,174.0,4.0,3.0,1.0,3.0,,,61.0,56.0,56.0,61.0,23.0,24.0,24.0,23.0,7.0,7.0,7.0,7.0,1.0,,5.0,14.0,14.0,4.0,0.0,0.0,0.0,0.0,,,,,4.0,,,,,,,,,,,
2019-20,1059743,5,2019-09-16 20:00:00,"Villa Park, Birmingham",42010.0,Aston Villa,West Ham,0,0,0,0,D,D,0,0,0,0,0,1,1,0,,,10.0,13.0,5.0,1.0,4.0,5.0,1.0,7.0,2.0,,,,2.0,,,,,,8.0,11.0,5.0,7.0,24.0,27.0,53.0,51.0,408.0,470.0,329.0,391.0,46.6,53.4,19.0,25.0,19.0,21.0,9.0,14.0,12.0,8.0,14.0,15.0,14.0,15.0,25.0,28.0,7.0,1.0,,,,,9.0,11.0,13.0,13.0,130.0,132.0,1.0,5.0,,,1.0,1.0,58.0,60.0,60.0,58.0,16.0,17.0,17.0,16.0,2.0,4.0,2.0,4.0,,2.0,13.0,12.0,12.0,13.0,0.0,0.0,0.0,0.0,,,,,3.0,3.0,,,,,,,,,,
2019-20,1059744,5,2019-09-14 15:00:00,"American Express Stadium, Falmer",29398.0,Brighton,Burnley,1,1,1,1,D,D,0,0,0,0,0,0,0,0,1.0,1.0,14.0,7.0,5.0,1.0,7.0,6.0,2.0,,1.0,,,,2.0,,,,1.0,1.0,11.0,6.0,6.0,1.0,35.0,27.0,64.0,47.0,491.0,284.0,372.0,178.0,62.5,37.5,31.0,9.0,21.0,17.0,13.0,13.0,12.0,11.0,20.0,24.0,20.0,24.0,21.0,21.0,,2.0,,,,,5.0,6.0,10.0,14.0,182.0,170.0,,4.0,1.0,1.0,,,60.0,59.0,59.0,60.0,27.0,25.0,25.0,27.0,3.0,6.0,3.0,6.0,,,13.0,7.0,7.0,13.0,0.0,0.0,0.0,0.0,,,,,2.0,2.0,,,,,,,,,,
2019-20,1059745,5,2019-09-14 12:30:00,"Anfield, Liverpool",51430.0,Liverpool,Newcastle,3,1,1,3,W,L,2,1,1,2,0,0,0,0,3.0,1.0,21.0,8.0,9.0,1.0,9.0,4.0,3.0,3.0,4.0,,2.0,,3.0,,,,2.0,1.0,19.0,6.0,10.0,3.0,58.0,11.0,89.0,25.0,847.0,282.0,764.0,205.0,75.3,24.7,47.0,8.0,13.0,20.0,11.0,11.0,8.0,11.0,8.0,33.0,8.0,33.0,18.0,14.0,3.0,4.0,,,,1.0,9.0,10.0,12.0,5.0,151.0,128.0,,5.0,1.0,3.0,,,52.0,47.0,47.0,52.0,25.0,13.0,13.0,25.0,10.0,1.0,10.0,1.0,1.0,,5.0,4.0,4.0,5.0,0.0,0.0,0.0,0.0,,,,,2.0,8.0,,,,,,,,,,
2019-20,1059746,5,2019-09-14 15:00:00,"Old Trafford, Manchester",73689.0,Man Utd,Leicester,1,0,0,1,W,L,1,0,0,1,0,0,0,0,1.0,,10.0,9.0,5.0,3.0,5.0,4.0,,2.0,,2.0,1.0,,,2.0,1.0,,,,6.0,5.0,3.0,2.0,13.0,30.0,45.0,47.0,345.0,471.0,258.0,373.0,41.7,58.3,13.0,26.0,19.0,30.0,11.0,17.0,12.0,10.0,30.0,11.0,30.0,11.0,15.0,19.0,1.0,,1.0,,,,12.0,13.0,14.0,8.0,145.0,161.0,3.0,4.0,,1.0,1.0,,57.0,72.0,72.0,57.0,11.0,16.0,16.0,11.0,3.0,9.0,3.0,9.0,,1.0,14.0,14.0,14.0,14.0,0.0,0.0,0.0,0.0,1.0,,1.0,,,2.0,,,,,,,,,,
2019-20,1059747,5,2019-09-14 17:30:00,"Carrow Road, Norwich",27035.0,Norwich,Man City,3,2,2,3,W,L,2,1,1,2,0,0,0,0,3.0,2.0,7.0,25.0,3.0,8.0,3.0,6.0,1.0,11.0,3.0,4.0,2.0,1.0,1.0,3.0,,1.0,3.0,2.0,6.0,16.0,4.0,12.0,11.0,60.0,21.0,76.0,318.0,671.0,236.0,594.0,31.4,68.6,15.0,52.0,16.0,15.0,12.0,9.0,16.0,7.0,50.0,7.0,50.0,7.0,18.0,22.0,10.0,1.0,,1.0,,1.0,20.0,8.0,6.0,7.0,117.0,142.0,6.0,,2.0,3.0,,,42.0,62.0,62.0,42.0,11.0,19.0,19.0,11.0,3.0,16.0,3.0,16.0,,2.0,8.0,7.0,7.0,8.0,0.0,0.0,0.0,0.0,,,,,1.0,,,,,,,,,,,
2019-20,1059748,5,2019-09-14 15:00:00,"Bramall Lane, Sheffield",30985.0,Sheff Utd,Southampton,0,1,1,0,L,W,0,0,0,0,1,0,0,1,,1.0,17.0,11.0,4.0,7.0,8.0,3.0,5.0,1.0,3.0,4.0,,1.0,3.0,3.0,,1.0,,1.0,16.0,9.0,8.0,7.0,37.0,30.0,63.0,56.0,414.0,467.0,308.0,363.0,48.2,51.8,29.0,20.0,21.0,18.0,11.0,9.0,10.0,9.0,24.0,28.0,24.0,28.0,20.0,18.0,1.0,4.0,,,,,20.0,16.0,12.0,15.0,171.0,165.0,6.0,4.0,1.0,,,1.0,59.0,67.0,67.0,59.0,16.0,20.0,20.0,16.0,12.0,6.0,12.0,6.0,1.0,2.0,10.0,7.0,6.0,10.0,0.0,0.0,0.0,0.0,,,,,3.0,1.0,,,,,,,,,,
2019-20,1059749,5,2019-09-14 15:00:00,"Tottenham Hotspur Stadium, London",59812.0,Spurs,Crystal Palace,4,0,0,4,W,L,4,0,0,4,0,0,0,0,4.0,,13.0,11.0,5.0,6.0,7.0,2.0,1.0,3.0,1.0,,1.0,,,,,,3.0,,10.0,9.0,6.0,8.0,42.0,14.0,67.0,31.0,640.0,357.0,563.0,276.0,64.1,35.9,23.0,24.0,11.0,15.0,6.0,11.0,14.0,18.0,13.0,15.0,13.0,15.0,13.0,14.0,3.0,1.0,1.0,1.0,,,8.0,9.0,10.0,10.0,125.0,125.0,6.0,2.0,,4.0,1.0,,51.0,56.0,56.0,51.0,20.0,15.0,15.0,20.0,4.0,3.0,4.0,3.0,,2.0,19.0,11.0,11.0,19.0,0.0,0.0,0.0,0.0,,,,,1.0,,,1.0,,,,,,,,
2019-20,1059750,5,2019-09-15 16:30:00,"Vicarage Road, Watford",21360.0,Watford,Arsenal,2,2,2,2,D,D,0,2,2,0,0,0,0,0,2.0,2.0,31.0,7.0,10.0,4.0,15.0,2.0,6.0,1.0,2.0,1.0,2.0,1.0,1.0,,,,1.0,2.0,23.0,6.0,12.0,4.0,31.0,14.0,37.0,52.0,499.0,466.0,442.0,386.0,52.4,47.6,48.0,16.0,17.0,13.0,9.0,10.0,10.0,11.0,15.0,16.0,15.0,16.0,11.0,11.0,1.0,6.0,,1.0,,1.0,13.0,16.0,7.0,11.0,97.0,119.0,2.0,8.0,2.0,2.0,,,45.0,42.0,42.0,45.0,8.0,4.0,4.0,8.0,7.0,1.0,7.0,1.0,,,14.0,4.0,4.0,12.0,0.0,0.0,0.0,0.0,1.0,,1.0,,1.0,,,,,,,,,,,
2019-20,1059751,5,2019-09-14 15:00:00,"Molineux Stadium, Wolverhampton",31534.0,Wolves,Chelsea,2,5,5,2,L,W,0,3,3,0,0,0,0,0,2.0,5.0,11.0,15.0,4.0,6.0,4.0,7.0,3.0,2.0,,4.0,1.0,2.0,1.0,3.0,,,,3.0,6.0,11.0,4.0,5.0,37.0,28.0,50.0,35.0,449.0,555.0,350.0,472.0,45.3,54.7,17.0,26.0,17.0,20.0,10.0,14.0,14.0,17.0,12.0,28.0,12.0,28.0,17.0,15.0,2.0,3.0,,,,,15.0,13.0,14.0,12.0,158.0,135.0,1.0,3.0,5.0,2.0,,,57.0,65.0,65.0,57.0,17.0,22.0,22.0,17.0,7.0,5.0,7.0,5.0,3.0,2.0,8.0,11.0,10.0,8.0,0.0,0.0,0.0,0.0,,,,,1.0,1.0,,1.0,,,,,,,,
2019-20,1059752,6,2019-09-22 16:30:00,"Emirates Stadium, London",60331.0,Arsenal,Aston Villa,3,2,2,3,W,L,0,1,1,0,1,0,0,1,3.0,2.0,21.0,14.0,6.0,9.0,10.0,3.0,5.0,2.0,2.0,3.0,1.0,2.0,2.0,1.0,1.0,,,2.0,16.0,11.0,7.0,9.0,38.0,33.0,60.0,36.0,465.0,326.0,396.0,265.0,58.1,41.9,45.0,17.0,12.0,20.0,6.0,9.0,8.0,12.0,20.0,21.0,20.0,21.0,9.0,8.0,2.0,5.0,,,,1.0,15.0,13.0,14.0,6.0,122.0,107.0,7.0,3.0,2.0,3.0,,,47.0,53.0,53.0,47.0,9.0,5.0,5.0,9.0,9.0,4.0,9.0,4.0,,1.0,13.0,15.0,14.0,13.0,0.0,0.0,0.0,0.0,1.0,,1.0,,2.0,,,,,,,,,,,
2019-20,1059753,6,2019-09-21 15:00:00,"Turf Moor, Burnley",19712.0,Burnley,Norwich,2,0,0,2,W,L,2,0,0,2,0,0,0,0,2.0,,13.0,11.0,6.0,2.0,2.0,6.0,5.0,3.0,3.0,,2.0,,1.0,1.0,,1.0,2.0,,12.0,8.0,10.0,4.0,47.0,23.0,75.0,43.0,357.0,528.0,272.0,437.0,41.4,58.6,25.0,25.0,14.0,19.0,10.0,12.0,10.0,5.0,15.0,19.0,15.0,19.0,24.0,22.0,3.0,4.0,1.0,,,,10.0,7.0,13.0,9.0,137.0,139.0,2.0,4.0,,2.0,1.0,,43.0,53.0,53.0,43.0,13.0,13.0,13.0,13.0,7.0,3.0,7.0,3.0,2.0,,11.0,10.0,9.0,11.0,0.0,0.0,0.0,0.0,,,,,2.0,,,,,,,,,,,
2019-20,1059754,6,2019-09-22 16:30:00,"Stamford Bridge, London",40638.0,Chelsea,Liverpool,1,2,2,1,L,W,0,2,2,0,0,0,0,0,1.0,2.0,13.0,6.0,2.0,3.0,8.0,2.0,3.0,1.0,2.0,2.0,,1.0,2.0,1.0,,,1.0,2.0,11.0,6.0,4.0,4.0,44.0,24.0,55.0,60.0,492.0,415.0,394.0,303.0,55.0,45.0,18.0,25.0,15.0,11.0,8.0,5.0,15.0,12.0,10.0,37.0,10.0,37.0,19.0,15.0,1.0,3.0,,,,,8.0,7.0,9.0,13.0,162.0,158.0,1.0,1.0,2.0,1.0,,,55.0,44.0,44.0,55.0,20.0,18.0,18.0,20.0,6.0,4.0,6.0,4.0,,2.0,8.0,13.0,13.0,7.0,0.0,0.0,0.0,0.0,,,,,7.0,1.0,,,,,,,,,,
2019-20,1059755,6,2019-09-22 14:00:00,"Selhurst Park, London",25122.0,Crystal Palace,Wolves,1,1,1,1,D,D,0,0,0,0,0,1,1,0,1.0,1.0,13.0,13.0,4.0,4.0,5.0,3.0,4.0,6.0,1.0,3.0,,1.0,1.0,2.0,,,,1.0,7.0,10.0,4.0,8.0,29.0,24.0,55.0,43.0,456.0,442.0,359.0,344.0,49.9,50.1,31.0,19.0,24.0,31.0,9.0,16.0,14.0,15.0,18.0,17.0,18.0,17.0,15.0,15.0,6.0,4.0,,,1.0,,7.0,22.0,21.0,13.0,158.0,152.0,3.0,4.0,1.0,1.0,,,76.0,61.0,61.0,76.0,20.0,17.0,17.0,20.0,6.0,7.0,6.0,7.0,2.0,1.0,7.0,10.0,10.0,7.0,0.0,0.0,0.0,0.0,,,,,1.0,,,1.0,,,,,,,,
2019-20,1059756,6,2019-09-21 15:00:00,"Goodison Park, Liverpool",39354.0,Everton,Sheff Utd,0,2,2,0,L,W,0,1,1,0,0,0,0,0,,2.0,16.0,2.0,3.0,1.0,6.0,1.0,7.0,,2.0,1.0,,1.0,2.0,,,,,1.0,11.0,2.0,7.0,1.0,53.0,12.0,73.0,50.0,520.0,227.0,433.0,144.0,69.8,30.2,43.0,6.0,10.0,15.0,5.0,10.0,4.0,14.0,11.0,63.0,11.0,63.0,15.0,15.0,,7.0,,,,,5.0,15.0,5.0,3.0,169.0,131.0,,3.0,2.0,,,1.0,52.0,52.0,52.0,52.0,19.0,24.0,24.0,19.0,12.0,3.0,12.0,3.0,1.0,,9.0,9.0,8.0,8.0,0.0,0.0,0.0,0.0,,,,,1.0,1.0,1.0,,,,,,,,,
2019-20,1059757,6,2019-09-21 12:30:00,"King Power Stadium, Leicester",32129.0,Leicester,Spurs,2,1,1,2,W,L,0,1,1,0,0,0,0,0,2.0,1.0,16.0,11.0,7.0,4.0,6.0,6.0,3.0,1.0,,2.0,1.0,1.0,,1.0,,,1.0,1.0,11.0,11.0,7.0,5.0,25.0,38.0,57.0,61.0,380.0,491.0,286.0,403.0,44.2,55.8,28.0,26.0,23.0,18.0,14.0,13.0,12.0,8.0,24.0,23.0,24.0,23.0,19.0,17.0,1.0,3.0,,,,,7.0,11.0,12.0,14.0,155.0,163.0,3.0,5.0,1.0,2.0,,,59.0,56.0,56.0,59.0,12.0,15.0,15.0,12.0,8.0,2.0,8.0,2.0,,,16.0,13.0,13.0,16.0,0.0,0.0,0.0,0.0,,,,,3.0,3.0,,,,,,,,,,
2019-20,1059758,6,2019-09-21 15:00:00,"Etihad Stadium, Manchester",54273.0,Man City,Watford,8,0,0,8,W,L,5,0,0,5,0,0,0,0,8.0,,28.0,5.0,11.0,4.0,13.0,,4.0,1.0,8.0,,5.0,,5.0,,3.0,,4.0,,21.0,4.0,10.0,4.0,31.0,12.0,47.0,27.0,727.0,336.0,655.0,265.0,68.7,31.3,54.0,11.0,18.0,12.0,12.0,5.0,6.0,12.0,5.0,20.0,5.0,20.0,11.0,10.0,1.0,4.0,,,,,7.0,18.0,8.0,7.0,107.0,108.0,4.0,3.0,,8.0,1.0,,56.0,28.0,28.0,56.0,11.0,4.0,4.0,11.0,5.0,4.0,5.0,4.0,1.0,,5.0,9.0,9.0,5.0,0.0,0.0,0.0,0.0,1.0,,1.0,,2.0,2.0,,,,,,,,,,
