season,matchId,gameweek,kickoff,ground,attendance,home_team,away_team,goalsFor_h,goalsFor_a,goalsAgainst_h,goalsAgainst_a,result_h,result_a,halfTimeFor_h,halfTimeFor_a,halfTimeAgainst_h,halfTimeAgainst_a,redCardsFor_h,redCardsFor_a,redCardsAgainst_h,redCardsAgainst_a,goals_h,goals_a,totalScoringAtt_h,totalScoringAtt_a,ontargetScoringAtt_h,ontargetScoringAtt_a,shotOffTarget_h,shotOffTarget_a,blockedScoringAtt_h,blockedScoringAtt_a,bigChanceCreated_h,bigChanceCreated_a,bigChanceScored_h,bigChanceScored_a,bigChanceMissed_h,bigChanceMissed_a,hitWoodwork_h,hitWoodwork_a,goalAssist_h,goalAssist_a,totalAttAssist_h,totalAttAssist_a,ontargetAttAssist_h,ontargetAttAssist_a,penAreaEntries_h,penAreaEntries_a,finalThirdEntries_h,finalThirdEntries_a,totalPass_h,totalPass_a,accuratePass_h,accuratePass_a,possessionPercentage_h,possessionPercentage_a,touchesInOppBox_h,touchesInOppBox_a,totalTackle_h,totalTackle_a,wonTackle_h,wonTackle_a,interception_h,interception_a,totalClearance_h,totalClearance_a,effectiveClearance_h,effectiveClearance_a,blockedPass_h,blockedPass_a,outfielderBlock_h,outfielderBlock_a,errorLeadToShot_h,errorLeadToShot_a,errorLeadToGoal_h,errorLeadToGoal_a,challengeLost_h,challengeLost_a,dispossessed_h,dispossessed_a,possLostAll_h,possLostAll_a,saves_h,saves_a,goalsConceded_h,goalsConceded_a,cleanSheet_h,cleanSheet_a,ownGoals_h,ownGoals_a,duelWon_h,duelWon_a,duelLost_h,duelLost_a,aerialWon_h,aerialWon_a,aerialLost_h,aerialLost_a,cornerTaken_h,cornerTaken_a,wonCorners_h,wonCorners_a,attSetpiece_h,attSetpiece_a,fkFoulLost_h,fkFoulLost_a,fkFoulWon_h,fkFoulWon_a,yellowCard_h,yellowCard_a,redCard_h,redCard_a,penaltyWon_h,penaltyWon_a,attPenGoal_h,attPenGoal_a,totalOffside_h,totalOffside_a,expectedGoals_h,expectedGoals_a,expectedGoalsOnTarget_h,expectedGoalsOnTarget_a,expectedAssists_h,expectedAssists_a,expectedGoalsOnTargetConceded_h,expectedGoalsOnTargetConceded_a
2013-14,695089,19,2013-12-29 16:00:00,"White Hart Lane, London",36072,Spurs,Stoke,3,0,0,3,W,L,1,0,0,1,0,0,0,0,3.0,,20.0,2.0,7.0,1.0,9.0,1.0,4.0,,4.0,,1.0,,4.0,,,,2.0,,15.0,1.0,9.0,1.0,32.0,15.0,85.0,57.0,616.0,292.0,518.0,204.0,67.5,32.5,,,17.0,24.0,15.0,17.0,17.0,16.0,16.0,37.0,16.0,37.0,17.0,16.0,,3.0,,1.0,,,4.0,15.0,13.0,9.0,171.0,138.0,1.0,4.0,,3.0,1.0,,,,54.0,52.0,52.0,54.0,9.0,18.0,18.0,9.0,6.0,1.0,6.0,1.0,,,6.0,14.0,13.0,6.0,0.0,0.0,0.0,0.0,1.0,,1.0,,,4.0,,,,,,,,
2013-14,695090,19,2013-12-28 12:45:00,"Boleyn Ground, London",34946,West Ham,West Brom,3,3,3,3,D,D,1,2,2,1,0,0,0,0,3.0,3.0,16.0,22.0,6.0,7.0,9.0,5.0,1.0,10.0,1.0,1.0,1.0,2.0,,,1.0,1.0,3.0,2.0,9.0,15.0,4.0,12.0,22.0,20.0,66.0,72.0,345.0,409.0,251.0,326.0,46.5,53.5,,,17.0,14.0,11.0,11.0,6.0,7.0,30.0,36.0,30.0,36.0,11.0,11.0,10.0,1.0,,1.0,,1.0,9.0,6.0,6.0,8.0,143.0,134.0,3.0,3.0,3.0,3.0,,,,,67.0,68.0,68.0,67.0,33.0,36.0,36.0,33.0,6.0,5.0,6.0,5.0,1.0,,10.0,13.0,13.0,10.0,0.0,0.0,0.0,0.0,,,,,4.0,3.0,,,,,,,,
2013-14,695091,20,2014-01-01 15:00:00,"Emirates Stadium, London",60004,Arsenal,Cardiff,2,0,0,2,W,L,0,0,0,0,0,0,0,0,2.0,,28.0,8.0,6.0,2.0,14.0,3.0,8.0,3.0,4.0,,2.0,,3.0,,2.0,,1.0,,22.0,4.0,12.0,2.0,56.0,18.0,68.0,58.0,630.0,305.0,556.0,220.0,68.1,31.9,59.0,9.0,9.0,13.0,7.0,9.0,14.0,16.0,35.0,32.0,35.0,32.0,4.0,12.0,3.0,7.0,1.0,1.0,,,4.0,15.0,5.0,3.0,120.0,114.0,2.0,4.0,,2.0,1.0,,,,51.0,30.0,30.0,51.0,19.0,8.0,8.0,19.0,12.0,2.0,12.0,2.0,,1.0,6.0,11.0,11.0,6.0,0.0,0.0,0.0,0.0,,,,,3.0,3.0,,,,,,,,
2013-14,695092,20,2014-01-01 15:00:00,"Selhurst Park, London",25189,Crystal Palace,Norwich,1,1,1,1,D,D,1,1,1,1,0,1,1,0,1.0,1.0,13.0,8.0,4.0,5.0,7.0,2.0,2.0,1.0,1.0,,1.0,,1.0,,,,,1.0,9.0,6.0,5.0,5.0,40.0,27.0,65.0,81.0,305.0,403.0,200.0,292.0,45.1,54.9,25.0,18.0,21.0,13.0,20.0,7.0,18.0,19.0,24.0,40.0,24.0,40.0,13.0,13.0,1.0,3.0,,2.0,,,4.0,10.0,7.0,13.0,178.0,167.0,4.0,2.0,1.0,1.0,,,,,54.0,46.0,46.0,54.0,14.0,19.0,19.0,14.0,9.0,4.0,9.0,4.0,1.0,3.0,12.0,10.0,10.0,12.0,0.0,0.0,0.0,0.0,1.0,,1.0,,,1.0,,,,,,,,
2013-14,695093,20,2014-01-01 15:00:00,"Craven Cottage, London",25335,Fulham,West Ham,2,1,1,2,W,L,1,1,1,1,0,1,1,0,2.0,1.0,30.0,11.0,11.0,3.0,9.0,5.0,10.0,3.0,4.0,2.0,2.0,,3.0,2.0,2.0,,2.0,1.0,24.0,8.0,18.0,5.0,23.0,23.0,63.0,66.0,564.0,256.0,493.0,166.0,67.7,32.3,,,15.0,6.0,9.0,5.0,17.0,15.0,37.0,32.0,37.0,32.0,9.0,8.0,3.0,10.0,1.0,,,,2.0,8.0,5.0,5.0,123.0,143.0,2.0,9.0,1.0,2.0,,,,,41.0,20.0,20.0,41.0,13.0,6.0,6.0,13.0,12.0,4.0,12.0,4.0,1.0,2.0,6.0,5.0,5.0,6.0,0.0,0.0,0.0,0.0,,,,,4.0,4.0,,,,,,,,
2013-14,695094,20,2014-01-01 15:00:00,"Anfield, Liverpool",44627,Liverpool,Hull,2,0,0,2,W,L,1,0,0,1,0,0,0,0,2.0,,17.0,10.0,6.0,,9.0,4.0,2.0,6.0,3.0,,,,3.0,,,,1.0,,11.0,8.0,5.0,5.0,14.0,24.0,65.0,76.0,553.0,381.0,468.0,267.0,58.2,41.8,,,7.0,18.0,5.0,13.0,9.0,21.0,44.0,9.0,44.0,9.0,15.0,13.0,6.0,2.0,,,,,9.0,15.0,9.0,6.0,135.0,166.0,,4.0,,2.0,1.0,,,,62.0,51.0,51.0,62.0,26.0,9.0,9.0,26.0,3.0,4.0,3.0,4.0,,1.0,15.0,15.0,14.0,15.0,0.0,0.0,0.0,0.0,,,,,1.0,2.0,,,,,,,,
2013-14,695095,20,2014-01-01 17:30:00,"Old Trafford, Manchester",75265,Man Utd,Spurs,1,2,2,1,L,W,0,1,1,0,0,0,0,0,1.0,2.0,17.0,9.0,6.0,4.0,7.0,3.0,4.0,2.0,1.0,2.0,1.0,1.0,,2.0,,,1.0,1.0,14.0,6.0,8.0,4.0,39.0,8.0,78.0,59.0,509.0,342.0,415.0,247.0,61.1,38.9,,,16.0,23.0,14.0,18.0,20.0,15.0,24.0,45.0,24.0,45.0,16.0,16.0,2.0,4.0,,,2.0,,6.0,8.0,13.0,11.0,180.0,162.0,2.0,5.0,2.0,1.0,,,,,50.0,51.0,50.0,49.0,20.0,18.0,17.0,19.0,13.0,2.0,13.0,2.0,,,7.0,7.0,6.0,5.0,0.0,0.0,0.0,0.0,,,,,2.0,2.0,,,,,,,,
2013-14,695096,20,2014-01-01 15:00:00,"St. Mary's Stadium, Southampton",31271,Southampton,Chelsea,0,3,3,0,L,W,0,0,0,0,0,0,0,0,,3.0,12.0,11.0,2.0,5.0,5.0,3.0,5.0,3.0,,2.0,,2.0,,1.0,,1.0,,2.0,10.0,9.0,5.0,6.0,14.0,8.0,63.0,62.0,479.0,403.0,387.0,293.0,54.4,45.6,,,18.0,35.0,11.0,30.0,17.0,8.0,28.0,32.0,28.0,32.0,10.0,10.0,3.0,5.0,1.0,1.0,,,23.0,9.0,29.0,10.0,173.0,170.0,2.0,2.0,3.0,,,1.0,,,46.0,86.0,86.0,46.0,10.0,15.0,15.0,10.0,6.0,8.0,6.0,8.0,1.0,,13.0,10.0,9.0,13.0,0.0,0.0,0.0,0.0,,,,,1.0,7.0,,,,,,,,
2013-14,695097,20,2014-01-01 15:00:00,"bet365 Stadium, Stoke",25832,Stoke,Everton,1,1,1,1,D,D,0,0,0,0,0,0,0,0,1.0,1.0,10.0,16.0,4.0,4.0,2.0,5.0,4.0,7.0,,1.0,,1.0,,1.0,,2.0,,,9.0,10.0,7.0,6.0,18.0,31.0,65.0,100.0,325.0,508.0,241.0,432.0,39.5,60.5,,,22.0,21.0,16.0,15.0,20.0,20.0,22.0,18.0,22.0,18.0,15.0,16.0,7.0,3.0,,,,,11.0,11.0,16.0,16.0,148.0,142.0,3.0,3.0,1.0,1.0,,,,,63.0,57.0,57.0,63.0,25.0,10.0,10.0,25.0,2.0,5.0,2.0,5.0,,1.0,16.0,11.0,9.0,16.0,0.0,0.0,0.0,0.0,,1.0,,1.0,1.0,1.0,,,,,,,,
2013-14,695098,20,2014-01-01 15:00:00,"Stadium of Light, Sunderland",39757,Sunderland,Aston Villa,0,1,1,0,L,W,0,1,1,0,0,0,0,0,,1.0,17.0,13.0,1.0,5.0,8.0,5.0,8.0,3.0,1.0,2.0,,1.0,1.0,3.0,,,,,16.0,10.0,8.0,6.0,21.0,13.0,70.0,52.0,523.0,285.0,455.0,214.0,64.8,35.2,,,17.0,19.0,13.0,13.0,5.0,10.0,9.0,28.0,9.0,28.0,11.0,11.0,4.0,8.0,1.0,,1.0,,7.0,10.0,14.0,9.0,134.0,120.0,3.0,1.0,1.0,,,1.0,,,47.0,42.0,42.0,47.0,10.0,10.0,10.0,10.0,10.0,2.0,10.0,2.0,,,8.0,11.0,10.0,6.0,0.0,0.0,0.0,0.0,,,,,4.0,1.0,,,,,,,,
2013-14,695099,20,2014-01-01 12:45:00,"Swansea.com Stadium, Swansea",20498,Swansea,Man City,2,3,3,2,L,W,1,1,1,1,0,0,0,0,2.0,3.0,16.0,14.0,4.0,4.0,8.0,6.0,4.0,4.0,1.0,2.0,,,1.0,2.0,1.0,,2.0,,12.0,8.0,6.0,4.0,23.0,12.0,67.0,74.0,486.0,453.0,428.0,369.0,52.2,47.8,,,14.0,16.0,8.0,14.0,15.0,16.0,36.0,34.0,36.0,34.0,19.0,16.0,4.0,3.0,,1.0,1.0,,14.0,8.0,11.0,9.0,119.0,135.0,1.0,2.0,3.0,2.0,,,,,45.0,49.0,49.0,45.0,14.0,14.0,14.0,14.0,8.0,6.0,8.0,6.0,1.0,,5.0,10.0,9.0,5.0,0.0,0.0,0.0,0.0,,,,,3.0,3.0,,,,,,,,
2013-14,695100,20,2014-01-01 15:00:00,"The Hawthorns, West Bromwich",26430,West Brom,Newcastle,1,0,0,1,W,L,0,0,0,0,0,1,1,0,1.0,,13.0,9.0,4.0,3.0,8.0,3.0,1.0,3.0,2.0,1.0,1.0,,2.0,1.0,,,,,9.0,5.0,2.0,2.0,16.0,18.0,61.0,63.0,415.0,479.0,338.0,395.0,46.2,53.8,,,15.0,19.0,13.0,14.0,16.0,18.0,28.0,24.0,28.0,24.0,17.0,17.0,3.0,1.0,,1.0,,,10.0,3.0,16.0,9.0,138.0,137.0,3.0,3.0,,1.0,1.0,,,,39.0,59.0,59.0,39.0,7.0,23.0,23.0,7.0,3.0,4.0,3.0,4.0,1.0,1.0,7.0,15.0,14.0,7.0,0.0,0.0,0.0,0.0,1.0,,1.0,,4.0,2.0,,,,,,,,
2013-14,695101,21,2014-01-13 20:00:00,"Villa Park, Birmingham",36097,Aston Villa,Arsenal,1,2,2,1,L,W,0,2,2,0,0,0,0,0,1.0,2.0,11.0,8.0,5.0,4.0,4.0,2.0,2.0,2.0,2.0,,1.0,,1.0,,,,1.0,2.0,8.0,8.0,5.0,6.0,34.0,26.0,85.0,103.0,369.0,682.0,277.0,592.0,36.0,64.0,16.0,21.0,22.0,25.0,16.0,21.0,11.0,10.0,21.0,54.0,21.0,54.0,9.0,3.0,2.0,2.0,,1.0,1.0,1.0,9.0,2.0,18.0,10.0,152.0,150.0,2.0,4.0,2.0,1.0,,,,,52.0,63.0,63.0,52.0,19.0,18.0,18.0,19.0,3.0,5.0,3.0,5.0,,,12.0,9.0,9.0,12.0,0.0,0.0,0.0,0.0,,,,,4.0,5.0,,,,,,,,
2013-14,695102,21,2014-01-11 15:00:00,"Cardiff City Stadium, Cardiff",27750,Cardiff,West Ham,0,2,2,0,L,W,0,1,1,0,0,1,1,0,,2.0,19.0,10.0,7.0,3.0,8.0,7.0,4.0,,1.0,1.0,,1.0,1.0,,1.0,1.0,,2.0,16.0,8.0,9.0,2.0,25.0,19.0,62.0,64.0,484.0,278.0,410.0,193.0,63.0,37.0,,,7.0,14.0,6.0,13.0,10.0,11.0,41.0,55.0,41.0,55.0,8.0,10.0,,4.0,,,,,8.0,11.0,11.0,5.0,135.0,140.0,1.0,7.0,2.0,,,1.0,,,60.0,54.0,54.0,60.0,29.0,27.0,27.0,29.0,8.0,7.0,8.0,7.0,2.0,,7.0,16.0,15.0,7.0,0.0,0.0,0.0,0.0,,,,,1.0,1.0,,,,,,,,
2013-14,695103,21,2014-01-11 15:00:00,"Goodison Park, Liverpool",36827,Everton,Norwich,2,0,0,2,W,L,1,0,0,1,0,0,0,0,2.0,,23.0,11.0,5.0,2.0,10.0,6.0,8.0,3.0,1.0,1.0,,,1.0,1.0,,1.0,1.0,,20.0,8.0,11.0,4.0,17.0,21.0,79.0,70.0,522.0,312.0,444.0,237.0,62.4,37.6,,,20.0,14.0,10.0,4.0,15.0,26.0,24.0,36.0,24.0,36.0,13.0,12.0,3.0,7.0,,1.0,,,3.0,16.0,8.0,17.0,139.0,133.0,2.0,3.0,,2.0,1.0,,,,62.0,39.0,39.0,62.0,14.0,15.0,15.0,14.0,10.0,5.0,10.0,5.0,,,7.0,14.0,14.0,7.0,0.0,0.0,0.0,0.0,,,,,2.0,2.0,,,,,,,,
2013-14,695104,21,2014-01-11 15:00:00,"Craven Cottage, London",25564,Fulham,Sunderland,1,4,4,1,L,W,0,2,2,0,0,0,0,0,1.0,4.0,17.0,10.0,5.0,6.0,10.0,3.0,2.0,1.0,4.0,2.0,1.0,2.0,3.0,1.0,,,1.0,2.0,16.0,6.0,7.0,3.0,26.0,8.0,62.0,53.0,463.0,321.0,396.0,245.0,58.9,41.1,,,17.0,18.0,13.0,16.0,10.0,7.0,24.0,24.0,24.0,24.0,8.0,9.0,1.0,1.0,1.0,1.0,,,6.0,8.0,13.0,10.0,121.0,129.0,2.0,4.0,4.0,1.0,,,,,50.0,51.0,51.0,50.0,13.0,13.0,13.0,13.0,10.0,6.0,10.0,6.0,,3.0,15.0,12.0,12.0,15.0,0.0,0.0,0.0,0.0,,1.0,,1.0,3.0,,,,,,,,,
2013-14,695105,21,2014-01-11 12:45:00,"The MKM Stadium, Hull",24924,Hull,Chelsea,0,2,2,0,L,W,0,0,0,0,0,0,0,0,,2.0,10.0,14.0,2.0,5.0,5.0,4.0,3.0,5.0,1.0,,,,1.0,1.0,,,,2.0,7.0,9.0,4.0,6.0,17.0,22.0,59.0,73.0,381.0,483.0,288.0,391.0,44.4,55.6,,,20.0,14.0,19.0,13.0,12.0,11.0,32.0,42.0,32.0,42.0,16.0,17.0,5.0,3.0,,1.0,,,9.0,2.0,10.0,10.0,159.0,156.0,3.0,2.0,2.0,,,1.0,,,43.0,62.0,62.0,43.0,17.0,30.0,30.0,17.0,1.0,7.0,1.0,7.0,,,12.0,7.0,5.0,11.0,0.0,0.0,0.0,0.0,,,,,2.0,,,,,,,,,
2013-14,695106,21,2014-01-11 17:30:00,"Old Trafford, Manchester",75035,Man Utd,Swansea,2,0,0,2,W,L,0,0,0,0,0,0,0,0,2.0,,16.0,13.0,5.0,2.0,10.0,7.0,1.0,4.0,3.0,1.0,1.0,,3.0,1.0,1.0,,1.0,,11.0,8.0,4.0,5.0,12.0,17.0,57.0,59.0,418.0,677.0,349.0,587.0,38.6,61.4,,,9.0,25.0,6.0,18.0,27.0,11.0,24.0,22.0,24.0,22.0,16.0,16.0,4.0,1.0,,,,,7.0,12.0,16.0,8.0,131.0,145.0,2.0,3.0,,2.0,1.0,,,,43.0,52.0,52.0,43.0,12.0,12.0,12.0,12.0,3.0,5.0,3.0,5.0,2.0,,9.0,10.0,10.0,9.0,0.0,0.0,0.0,0.0,,,,,1.0,,,,,,,,,
2013-14,695107,21,2014-01-12 14:05:00,"St. James' Park, Newcastle",49423,Newcastle,Man City,0,2,2,0,L,W,0,1,1,0,0,0,0,0,,2.0,13.0,14.0,5.0,6.0,6.0,6.0,2.0,2.0,1.0,4.0,,2.0,1.0,3.0,,1.0,,1.0,9.0,11.0,5.0,7.0,29.0,16.0,62.0,52.0,439.0,373.0,352.0,275.0,54.4,45.6,,,16.0,23.0,13.0,22.0,14.0,6.0,29.0,53.0,29.0,53.0,17.0,17.0,2.0,2.0,1.0,2.0,,,4.0,8.0,13.0,9.0,158.0,148.0,4.0,5.0,2.0,,,1.0,,,53.0,59.0,59.0,53.0,17.0,18.0,18.0,17.0,5.0,6.0,5.0,6.0,2.0,5.0,18.0,15.0,14.0,17.0,0.0,0.0,0.0,0.0,,,,,3.0,4.0,,,,,,,,
2013-14,695108,21,2014-01-11 15:00:00,"St. Mary's Stadium, Southampton",28610,Southampton,West Brom,1,0,0,1,W,L,0,0,0,0,0,0,0,0,1.0,,18.0,4.0,5.0,2.0,9.0,2.0,4.0,,1.0,1.0,1.0,,,1.0,,,1.0,,11.0,3.0,6.0,2.0,22.0,16.0,83.0,51.0,579.0,348.0,480.0,257.0,61.6,38.4,,,16.0,22.0,10.0,18.0,10.0,24.0,36.0,32.0,36.0,32.0,13.0,12.0,,4.0,,,,,5.0,5.0,11.0,16.0,156.0,154.0,2.0,4.0,,1.0,1.0,,,,55.0,59.0,59.0,55.0,19.0,21.0,21.0,19.0,4.0,4.0,4.0,4.0,,,11.0,17.0,15.0,11.0,0.0,0.0,0.0,0.0,,,,,3.0,8.0,,,,,,,,
2013-14,695109,21,2014-01-12 16:10:00,"bet365 Stadium, Stoke",27160,Stoke,Liverpool,3,5,5,3,L,W,2,2,2,2,0,0,0,0,3.0,5.0,13.0,13.0,4.0,9.0,5.0,4.0,4.0,,,2.0,,3.0,,2.0,1.0,1.0,2.0,1.0,10.0,7.0,6.0,5.0,31.0,22.0,67.0,57.0,412.0,433.0,325.0,342.0,51.0,49.0,,,13.0,23.0,11.0,16.0,18.0,16.0,25.0,48.0,25.0,48.0,17.0,16.0,,4.0,,,2.0,2.0,11.0,10.0,14.0,5.0,167.0,133.0,5.0,2.0,5.0,3.0,,,1.0,,54.0,59.0,59.0,54.0,25.0,15.0,15.0,25.0,11.0,2.0,11.0,2.0,1.0,,10.0,8.0,8.0,10.0,0.0,0.0,0.0,0.0,,1.0,,1.0,1.0,,,,,,,,,
2013-14,695110,21,2014-01-11 15:00:00,"White Hart Lane, London",36102,Spurs,Crystal Palace,2,0,0,2,W,L,0,0,0,0,0,0,0,0,2.0,,10.0,14.0,4.0,2.0,3.0,8.0,3.0,4.0,4.0,2.0,2.0,,3.0,3.0,1.0,,2.0,,6.0,12.0,5.0,5.0,18.0,25.0,75.0,61.0,642.0,281.0,564.0,211.0,68.4,31.6,,,18.0,20.0,17.0,18.0,15.0,20.0,34.0,33.0,34.0,33.0,15.0,15.0,3.0,3.0,,,,,8.0,9.0,13.0,14.0,141.0,135.0,2.0,2.0,,2.0,1.0,,,,52.0,63.0,63.0,52.0,14.0,24.0,24.0,14.0,5.0,11.0,5.0,11.0,,1.0,12.0,12.0,12.0,11.0,0.0,0.0,0.0,0.0,,1.0,,,1.0,1.0,,,,,,,,
2013-14,695111,22,2014-01-18 15:00:00,"Emirates Stadium, London",60000,Arsenal,Fulham,2,0,0,2,W,L,0,0,0,0,0,0,0,0,2.0,,22.0,8.0,8.0,2.0,7.0,2.0,7.0,4.0,1.0,,,,3.0,1.0,1.0,,1.0,,15.0,3.0,9.0,3.0,29.0,21.0,81.0,43.0,692.0,488.0,630.0,412.0,58.7,41.3,35.0,14.0,18.0,16.0,12.0,10.0,21.0,21.0,26.0,28.0,26.0,28.0,8.0,9.0,4.0,9.0,4.0,,,,4.0,13.0,10.0,9.0,108.0,120.0,2.0,4.0,,2.0,1.0,,,,51.0,34.0,34.0,51.0,14.0,9.0,9.0,14.0,4.0,4.0,4.0,4.0,4.0,,5.0,7.0,7.0,5.0,0.0,0.0,0.0,0.0,,,,,1.0,1.0,,,,,,,,
2013-14,695112,22,2014-01-19 16:00:00,"Stamford Bridge, London",41615,Chelsea,Man Utd,3,1,1,3,W,L,2,0,0,2,0,1,1,0,3.0,1.0,13.0,10.0,6.0,4.0,3.0,3.0,4.0,3.0,1.0,1.0,2.0,1.0,,1.0,,,1.0,1.0,9.0,8.0,7.0,6.0,9.0,14.0,52.0,59.0,356.0,435.0,275.0,367.0,43.9,56.1,,,22.0,27.0,16.0,20.0,8.0,13.0,51.0,32.0,51.0,32.0,12.0,12.0,3.0,4.0,1.0,,,,7.0,10.0,18.0,10.0,133.0,145.0,3.0,3.0,1.0,3.0,,,,,65.0,62.0,62.0,65.0,14.0,15.0,15.0,14.0,5.0,4.0,5.0,4.0,,,15.0,21.0,19.0,15.0,0.0,0.0,0.0,0.0,,,,,2.0,2.0,,,,,,,,
2013-14,695113,22,2014-01-18 15:00:00,"Selhurst Park, London",24440,Crystal Palace,Stoke,1,0,0,1,W,L,0,0,0,0,0,0,0,0,1.0,,12.0,17.0,6.0,2.0,4.0,11.0,2.0,4.0,1.0,,,,2.0,,,,,,7.0,14.0,4.0,5.0,19.0,28.0,69.0,74.0,344.0,454.0,245.0,339.0,43.7,56.3,,,20.0,23.0,14.0,17.0,11.0,9.0,45.0,38.0,45.0,38.0,12.0,13.0,3.0,1.0,,,,1.0,9.0,8.0,12.0,10.0,184.0,181.0,2.0,5.0,,1.0,1.0,,,,67.0,77.0,77.0,67.0,27.0,38.0,38.0,27.0,4.0,3.0,4.0,3.0,1.0,1.0,9.0,13.0,13.0,9.0,0.0,0.0,0.0,0.0,,,,,2.0,2.0,,,,,,,,
2013-14,695114,22,2014-01-18 17:30:00,"Anfield, Liverpool",44737,Liverpool,Aston Villa,2,2,2,2,D,D,1,2,2,1,0,0,0,0,2.0,2.0,14.0,12.0,6.0,3.0,7.0,6.0,1.0,3.0,1.0,3.0,2.0,2.0,,1.0,,1.0,1.0,2.0,10.0,9.0,6.0,4.0,24.0,23.0,67.0,88.0,451.0,335.0,370.0,221.0,55.8,44.2,,,16.0,20.0,12.0,15.0,6.0,3.0,54.0,28.0,54.0,28.0,17.0,16.0,3.0,1.0,2.0,,1.0,,4.0,9.0,8.0,9.0,147.0,173.0,1.0,4.0,2.0,2.0,,,,,55.0,63.0,63.0,55.0,13.0,29.0,29.0,13.0,2.0,3.0,2.0,3.0,1.0,,14.0,18.0,18.0,12.0,0.0,0.0,0.0,0.0,1.0,,1.0,,3.0,1.0,,,,,,,,
2013-14,695115,22,2014-01-18 15:00:00,"Etihad Stadium, Manchester",47213,Man City,Cardiff,4,2,2,4,W,L,2,1,1,2,0,0,0,0,4.0,2.0,24.0,7.0,9.0,6.0,11.0,,4.0,1.0,2.0,2.0,2.0,2.0,1.0,,,,3.0,2.0,18.0,5.0,8.0,5.0,27.0,4.0,90.0,38.0,589.0,340.0,514.0,276.0,62.2,37.8,,,16.0,17.0,12.0,12.0,12.0,11.0,24.0,34.0,24.0,34.0,10.0,12.0,1.0,4.0,,,,,13.0,12.0,11.0,15.0,124.0,121.0,4.0,6.0,2.0,4.0,,,,,50.0,43.0,43.0,50.0,18.0,7.0,7.0,18.0,10.0,7.0,10.0,7.0,,,6.0,5.0,5.0,6.0,0.0,0.0,0.0,0.0,,,,,3.0,3.0,,,,,,,,
2013-14,695116,22,2014-01-18 15:00:00,"Carrow Road, Norwich",26655,Norwich,Hull,1,0,0,1,W,L,0,0,0,0,0,1,1,0,1.0,,25.0,10.0,4.0,,10.0,7.0,11.0,3.0,,1.0,,,1.0,1.0,,1.0,1.0,,15.0,8.0,9.0,1.0,29.0,21.0,81.0,50.0,421.0,325.0,322.0,228.0,56.2,43.8,,,11.0,22.0,8.0,18.0,7.0,23.0,29.0,39.0,29.0,39.0,10.0,8.0,3.0,11.0,,,,,3.0,3.0,10.0,6.0,175.0,159.0,,3.0,,1.0,1.0,,,,55.0,51.0,51.0,55.0,27.0,18.0,18.0,27.0,10.0,8.0,10.0,8.0,5.0,,8.0,16.0,16.0,8.0,0.0,0.0,0.0,0.0,,,,,1.0,1.0,,,,,,,,
2013-14,695117,22,2014-01-18 12:45:00,"Stadium of Light, Sunderland",38115,Sunderland,Southampton,2,2,2,2,D,D,1,2,2,1,0,0,0,0,2.0,2.0,10.0,17.0,5.0,8.0,1.0,6.0,4.0,3.0,1.0,,1.0,,1.0,,,1.0,2.0,2.0,8.0,14.0,7.0,10.0,15.0,24.0,61.0,75.0,307.0,553.0,209.0,462.0,36.5,63.5,,,23.0,16.0,18.0,14.0,16.0,16.0,22.0,48.0,22.0,48.0,8.0,8.0,3.0,4.0,2.0,,,1.0,7.0,4.0,11.0,20.0,168.0,155.0,6.0,3.0,2.0,2.0,,,,,57.0,52.0,52.0,57.0,23.0,22.0,22.0,23.0,4.0,7.0,4.0,7.0,,1.0,8.0,8.0,8.0,7.0,0.0,0.0,0.0,0.0,,,,,5.0,1.0,,,,,,,,
2013-14,695118,22,2014-01-19 13:30:00,"Swansea.com Stadium, Swansea",20769,Swansea,Spurs,1,3,3,1,L,W,0,1,1,0,0,0,0,0,1.0,3.0,13.0,11.0,3.0,5.0,9.0,3.0,1.0,3.0,,4.0,,2.0,,2.0,1.0,,1.0,2.0,11.0,10.0,4.0,7.0,20.0,14.0,70.0,54.0,648.0,504.0,551.0,425.0,56.2,43.8,,,22.0,30.0,16.0,21.0,15.0,26.0,18.0,22.0,18.0,22.0,20.0,21.0,3.0,1.0,,,,,13.0,10.0,21.0,14.0,155.0,145.0,3.0,2.0,3.0,1.0,,,1.0,,51.0,59.0,59.0,51.0,11.0,11.0,11.0,11.0,8.0,2.0,8.0,2.0,,,6.0,9.0,8.0,6.0,0.0,0.0,0.0,0.0,,,,,2.0,2.0,,,,,,,,
2013-14,695119,22,2014-01-20 20:00:00,"The Hawthorns, West Bromwich",24184,West Brom,Everton,1,1,1,1,D,D,0,1,1,0,0,0,0,0,1.0,1.0,14.0,13.0,6.0,4.0,5.0,6.0,3.0,3.0,1.0,1.0,,1.0,1.0,,,,1.0,1.0,13.0,8.0,8.0,6.0,28.0,13.0,80.0,79.0,429.0,442.0,353.0,341.0,50.1,49.9,,,23.0,16.0,18.0,10.0,24.0,9.0,54.0,39.0,54.0,39.0,17.0,18.0,3.0,3.0,,,,,10.0,5.0,12.0,15.0,148.0,160.0,3.0,5.0,1.0,1.0,,,,,64.0,58.0,58.0,64.0,26.0,18.0,18.0,26.0,4.0,2.0,4.0,2.0,,3.0,16.0,12.0,11.0,15.0,0.0,0.0,0.0,0.0,,,,,2.0,2.0,,,,,,,,
