season,matchId,gameweek,kickoff,team_id,team,venue,accurateBackZonePass,accurateChippedPass,accurateCornersIntobox,accurateCross,accurateCrossNocorner,accurateFlickOn,accurateFreekickCross,accurateFwdZonePass,accurateGoalKicks,accurateKeeperSweeper,accurateKeeperThrows,accurateLaunches,accurateLayoffs,accurateLongBalls,accuratePass,accuratePullBack,accurateThroughBall,accurateThrows,aerialLost,aerialWon,attAssistOpenplay,attAssistSetplay,attCorner,attFastbreak,attFreekickGoal,attFreekickMiss,attFreekickTarget,attFreekickTotal,attIboxOwnGoal,attLgCentre,attLgLeft,attObxdLeft,attObxdRight,attOpenplay,attPenGoal,attPenTarget,attPostHigh,attPostLeft,attPostRight,attSetpiece,attemptsConcededIbox,attemptsConcededObox,attemptsIbox,attemptsObox,attendance,ballRecovery,blockedCross,blockedScoringAtt,challengeLost,clearanceOffLine,cornerTaken,crosses18yard,crosses18yardplus,defenderGoals,dispossessed,divingSave,duelLost,duelWon,effectiveBlockedCross,effectiveClearance,effectiveHeadClearance,errorLeadToGoal,errorLeadToShot,finalThirdEntries,fkFoulLost,fkFoulWon,forwardGoals,foulThrowIn,fouledFinalThird,freekickCross,freekickTotal,goalAssist,goalAssistDeadball,goalAssistIntentional,goalAssistOpenplay,goalAssistSetplay,goalFastbreak,goalKicks,goalsAgainst,goalsFor,goalsOpenplay,goodHighClaim,ground,halfTimeAgainst,halfTimeFor,handBall,headClearance,hitWoodwork,interception,interceptionWon,interceptionsInBox,keeperThrows,longPassOwnToOpp,longPassOwnToOppSuccess,lostCorners,midfielderGoals,offtargetAttAssist,ontargetAttAssist,ontargetScoringAtt,openPlayPass,opponent,opponent_id,outfielderBlock,ownGoals,passesLeft,passesRight,penAreaEntries,penGoalsConceded,penaltyConceded,penaltyFaced,penaltyWon,possLostAll,possLostCtrl,possWonAtt3rd,possWonDef3rd,possWonMid3rd,possessionPercentage,postScoringAtt,ptsGainedLosingPos,punches,redCard,redCardsAgainst,redCardsFor,result,savedIbox,savedObox,saves,secondYellow,shieldBallOop,shotFastbreak,shotOffTarget,sixYardBlock,subsMade,successfulFinalThirdPasses,successfulOpenPlayPass,totalAttAssist,totalBackZonePass,totalChippedPass,totalClearance,totalContest,totalCornersIntobox,totalCross,totalCrossNocorner,totalFastbreak,totalFinalThirdPasses,totalFlickOn,totalFwdZonePass,totalHighClaim,totalKeeperSweeper,totalLaunches,totalLayoffs,totalLongBalls,totalOffside,totalPass,totalPullBack,totalRedCard,totalScoringAtt,totalTackle,totalThroughBall,totalThrows,totalYelCard,touches,touchesInOppBox,wonContest,wonCorners,wonTackle,yellowCard,backwardPass,bigChanceCreated,bigChanceMissed,bigChanceScored,fwdPass,leftsidePass,overrun,penaltySave,rightsidePass,unsuccessfulTouch,attLgRight,ptsDroppedWinningPos,attFreekickPost,attOneOnOne,contentiousDecision
2011-12,360813,35.0,2012-04-21 15:00:00,111,Wigan,Away,196.0,18.0,,3.0,3.0,1.0,1.0,217.0,7.0,,7.0,1.0,18.0,41.0,410.0,,,14.0,4.0,4.0,8.0,,,,,,,1.0,,1.0,,,,8.0,,,,,,1.0,8.0,6.0,,,,41.0,5.0,1.0,3.0,,,4.0,6.0,1.0,6.0,2.0,38.0,35.0,5.0,10.0,4.0,,,70.0,16.0,11.0,,1.0,3.0,2.0,1.0,,,,,,,11.0,,,1.0,,,,,,11.0,,18.0,12.0,2.0,7.0,73.0,47.0,4.0,,5.0,3.0,4.0,,,,4.0,,123.0,36.0,22.0,,,,,126.0,113.0,,24.0,9.0,48.8,,,,0.0,,,,1.0,1.0,,,,,5.0,,3.0,85.0,,8.0,207.0,42.0,23.0,13.0,,12.0,12.0,,132.0,5.0,287.0,,,4.0,20.0,69.0,1.0,482.0,,0.0,10.0,16.0,1.0,15.0,2.0,648.0,,4.0,,10.0,0.0,81.0,,,,136.0,131.0,1.0,,134.0,9.0,,,,,
2011-12,360828,36.0,2012-04-28 15:00:00,111,Wigan,Home,243.0,13.0,,4.0,4.0,,,205.0,5.0,,6.0,4.0,10.0,43.0,444.0,,1.0,14.0,8.0,6.0,3.0,1.0,,,,,,,,,,,,9.0,,,,,,1.0,6.0,5.0,,,,51.0,1.0,2.0,7.0,,4.0,9.0,3.0,,10.0,,45.0,38.0,1.0,8.0,7.0,,,53.0,15.0,12.0,3.0,1.0,3.0,,,3.0,,2.0,3.0,,,9.0,,,4.0,3.0,,,,1.0,13.0,,14.0,13.0,,6.0,85.0,56.0,1.0,1.0,2.0,5.0,6.0,,,,1.0,,78.0,57.0,9.0,,,,,125.0,116.0,3.0,20.0,20.0,57.1,,,,0.0,,,,1.0,1.0,,,,,2.0,,2.0,65.0,,7.0,252.0,29.0,17.0,10.0,2.0,14.0,12.0,,98.0,1.0,271.0,3.0,,13.0,10.0,64.0,3.0,509.0,,0.0,10.0,16.0,3.0,16.0,2.0,665.0,,4.0,4.0,13.0,0.0,90.0,,,1.0,140.0,136.0,1.0,,143.0,14.0,,,,,
2011-12,360831,37.0,2012-05-07 20:00:00,111,Wigan,Away,166.0,10.0,2.0,9.0,7.0,1.0,1.0,207.0,5.0,1.0,8.0,3.0,18.0,24.0,364.0,1.0,2.0,22.0,4.0,18.0,14.0,1.0,,,,,,1.0,,,,,,15.0,,,,,,,3.0,9.0,,,,75.0,5.0,4.0,2.0,,6.0,14.0,7.0,1.0,12.0,1.0,35.0,52.0,5.0,13.0,8.0,,,64.0,13.0,14.0,,1.0,2.0,1.0,1.0,1.0,1.0,1.0,,1.0,,10.0,,,,,,,,1.0,17.0,,15.0,12.0,1.0,9.0,74.0,42.0,5.0,,8.0,8.0,6.0,,,,4.0,,76.0,58.0,13.0,,,,,174.0,158.0,1.0,28.0,32.0,63.3,,,3.0,0.0,,,,1.0,1.0,,,1.0,,10.0,1.0,1.0,95.0,,16.0,204.0,17.0,29.0,16.0,5.0,27.0,22.0,,133.0,8.0,284.0,,1.0,17.0,21.0,41.0,2.0,461.0,1.0,0.0,20.0,10.0,4.0,27.0,1.0,683.0,,10.0,6.0,9.0,0.0,63.0,1.0,1.0,,170.0,119.0,,,109.0,11.0,,,,,
2011-12,360848,38.0,2012-05-13 15:00:00,111,Wigan,Home,210.0,22.0,3.0,5.0,2.0,,,195.0,3.0,1.0,2.0,4.0,15.0,42.0,400.0,,3.0,20.0,4.0,6.0,9.0,1.0,,1.0,,,,,,,,,,9.0,,,,1.0,,1.0,7.0,2.0,,,,40.0,5.0,2.0,4.0,,9.0,9.0,4.0,2.0,15.0,,40.0,41.0,5.0,4.0,1.0,1.0,,52.0,15.0,9.0,1.0,,3.0,,,2.0,1.0,2.0,1.0,1.0,,5.0,,,2.0,,,,,2.0,5.0,1.0,13.0,11.0,2.0,3.0,82.0,57.0,2.0,,3.0,9.0,8.0,,,,3.0,,79.0,53.0,16.0,,,,,136.0,126.0,1.0,15.0,21.0,52.0,1.0,,1.0,0.0,,,,2.0,,,,1.0,1.0,4.0,,3.0,69.0,,12.0,228.0,38.0,14.0,7.0,7.0,20.0,13.0,1.0,101.0,4.0,264.0,,1.0,10.0,16.0,57.0,2.0,472.0,1.0,0.0,14.0,23.0,4.0,24.0,1.0,635.0,,3.0,9.0,12.0,0.0,82.0,1.0,1.0,,155.0,120.0,2.0,,115.0,9.0,,,,,
2012-13,442008,1.0,2012-08-19 13:30:00,111,Wigan,Home,175.0,23.0,3.0,7.0,4.0,,,234.0,4.0,,8.0,4.0,13.0,40.0,402.0,,1.0,19.0,9.0,10.0,8.0,3.0,,1.0,,,2.0,2.0,,,,,1.0,9.0,,,,,,,5.0,1.0,,,,40.0,,1.0,9.0,1.0,7.0,20.0,6.0,,9.0,1.0,51.0,48.0,,4.0,3.0,,,69.0,17.0,11.0,,,4.0,2.0,2.0,,,,,,,6.0,,,,,,,,1.0,4.0,,14.0,11.0,,8.0,56.0,42.0,1.0,,9.0,2.0,4.0,,,,1.0,,98.0,67.0,18.0,1.0,1.0,1.0,,132.0,130.0,1.0,17.0,15.0,52.0,,,,0.0,,,,2.0,,,,,1.0,10.0,1.0,3.0,113.0,,11.0,192.0,40.0,6.0,12.0,6.0,34.0,28.0,2.0,157.0,2.0,315.0,,1.0,7.0,13.0,59.0,,473.0,,0.0,15.0,23.0,3.0,20.0,2.0,643.0,,4.0,7.0,20.0,0.0,83.0,2.0,3.0,,126.0,133.0,4.0,,131.0,8.0,,,,1.0,
2012-13,442014,2.0,2012-08-25 15:00:00,111,Wigan,Away,213.0,22.0,,4.0,4.0,2.0,,205.0,8.0,,2.0,4.0,22.0,42.0,414.0,,3.0,11.0,11.0,10.0,11.0,,,,,,,,,,,,,8.0,,,,,,3.0,10.0,6.0,,,,32.0,3.0,5.0,4.0,,3.0,9.0,5.0,,7.0,5.0,36.0,53.0,3.0,14.0,7.0,,1.0,65.0,9.0,10.0,2.0,,,,,1.0,,1.0,1.0,,,11.0,,,1.0,1.0,,,,,12.0,,13.0,10.0,2.0,2.0,81.0,50.0,10.0,,4.0,8.0,4.0,,,,4.0,,83.0,41.0,13.0,,,,,134.0,120.0,1.0,15.0,12.0,50.8,,,2.0,0.0,,,,3.0,3.0,,,,,4.0,,3.0,78.0,,12.0,231.0,33.0,28.0,11.0,1.0,15.0,14.0,,107.0,7.0,268.0,1.0,,11.0,23.0,61.0,2.0,484.0,,0.0,13.0,27.0,3.0,18.0,0.0,668.0,,6.0,3.0,24.0,0.0,85.0,1.0,1.0,1.0,135.0,129.0,,,135.0,15.0,,,,1.0,1.0
2012-13,442028,3.0,2012-09-01 15:00:00,111,Wigan,Home,206.0,26.0,1.0,4.0,3.0,5.0,,251.0,6.0,,5.0,2.0,26.0,38.0,453.0,,1.0,27.0,21.0,15.0,8.0,,,1.0,,,,,,,,,,11.0,1.0,,,,,,12.0,7.0,,,,34.0,3.0,5.0,1.0,,2.0,11.0,2.0,,15.0,,55.0,45.0,3.0,15.0,10.0,,,61.0,15.0,10.0,1.0,,1.0,,,1.0,,1.0,1.0,,1.0,9.0,,,1.0,1.0,,,,2.0,12.0,,8.0,5.0,1.0,8.0,78.0,57.0,1.0,1.0,3.0,6.0,3.0,,,,4.0,,109.0,43.0,14.0,1.0,1.0,1.0,1.0,148.0,139.0,1.0,19.0,9.0,68.7,,,,0.0,,,,3.0,2.0,,,,1.0,5.0,1.0,3.0,110.0,,9.0,238.0,39.0,24.0,12.0,2.0,15.0,13.0,2.0,146.0,5.0,317.0,1.0,,17.0,29.0,56.0,1.0,540.0,,0.0,13.0,13.0,1.0,31.0,1.0,715.0,,7.0,2.0,12.0,0.0,96.0,,,1.0,167.0,142.0,1.0,,135.0,9.0,,,,,
2012-13,442033,4.0,2012-09-15 15:00:00,111,Wigan,Away,143.0,19.0,1.0,3.0,2.0,5.0,1.0,183.0,13.0,1.0,4.0,4.0,17.0,36.0,323.0,,,12.0,3.0,6.0,5.0,1.0,,1.0,,,,,,,,,,5.0,,,,,,1.0,14.0,6.0,,,,22.0,3.0,2.0,9.0,,5.0,9.0,3.0,,15.0,1.0,46.0,44.0,3.0,16.0,7.0,4.0,1.0,56.0,14.0,10.0,,,3.0,3.0,,,,,,,,18.0,,,,,,,,,12.0,,9.0,3.0,3.0,4.0,59.0,38.0,5.0,,3.0,3.0,1.0,,,,5.0,,69.0,43.0,13.0,,1.0,1.0,,129.0,120.0,,13.0,5.0,47.8,,,,0.0,,,,1.0,,,,1.0,1.0,4.0,,2.0,61.0,,6.0,158.0,38.0,25.0,14.0,3.0,18.0,15.0,1.0,96.0,7.0,248.0,,1.0,9.0,18.0,51.0,,388.0,,0.0,7.0,19.0,,14.0,2.0,562.0,,9.0,5.0,17.0,0.0,49.0,,,,102.0,125.0,1.0,1.0,112.0,12.0,,,,,2.0
2012-13,442048,5.0,2012-09-22 15:00:00,111,Wigan,Home,179.0,17.0,,8.0,8.0,3.0,2.0,314.0,4.0,,3.0,2.0,28.0,43.0,485.0,,,18.0,20.0,15.0,10.0,2.0,,1.0,,1.0,,1.0,,,,,,14.0,,,1.0,,,2.0,9.0,3.0,,,,35.0,1.0,5.0,4.0,,8.0,18.0,6.0,,5.0,4.0,40.0,51.0,1.0,10.0,5.0,,1.0,75.0,7.0,13.0,1.0,,3.0,2.0,1.0,,,,,,,5.0,,,,,,,,,9.0,2.0,12.0,7.0,,3.0,74.0,48.0,7.0,,6.0,6.0,5.0,,,,1.0,,103.0,79.0,27.0,,,,,151.0,144.0,,20.0,12.0,63.6,1.0,,1.0,0.0,,,,3.0,2.0,,,,1.0,9.0,,3.0,136.0,,12.0,197.0,37.0,17.0,11.0,8.0,34.0,26.0,1.0,184.0,5.0,418.0,,,9.0,30.0,66.0,4.0,581.0,1.0,0.0,19.0,16.0,1.0,19.0,0.0,750.0,,7.0,9.0,13.0,0.0,82.0,2.0,3.0,,161.0,162.0,2.0,,176.0,5.0,,,,1.0,
2012-13,442058,6.0,2012-09-29 15:00:00,111,Wigan,Away,160.0,19.0,,2.0,2.0,2.0,,165.0,7.0,1.0,3.0,8.0,14.0,33.0,323.0,,,11.0,8.0,9.0,5.0,2.0,,,,,,,,1.0,,,,5.0,,,,,,3.0,4.0,6.0,,,,44.0,4.0,2.0,10.0,,1.0,5.0,3.0,,11.0,1.0,51.0,54.0,4.0,16.0,5.0,,,61.0,17.0,22.0,,,4.0,2.0,,,,,,,,11.0,,,,1.0,,,,,8.0,,6.0,3.0,,3.0,85.0,48.0,8.0,,4.0,3.0,3.0,,,,2.0,,51.0,39.0,15.0,,,,,143.0,132.0,2.0,17.0,20.0,50.2,,,1.0,0.0,,,,,,,,,,5.0,,3.0,53.0,,7.0,174.0,34.0,27.0,7.0,,10.0,10.0,,88.0,5.0,240.0,1.0,1.0,27.0,15.0,57.0,,404.0,,1.0,10.0,21.0,1.0,15.0,5.0,559.0,,2.0,1.0,16.0,0.0,70.0,1.0,2.0,,147.0,105.0,4.0,,82.0,15.0,,,,,1.0
2012-13,442068,7.0,2012-10-06 15:00:00,111,Wigan,Home,117.0,14.0,2.0,4.0,2.0,4.0,,137.0,6.0,,3.0,6.0,5.0,27.0,250.0,1.0,1.0,10.0,10.0,11.0,6.0,1.0,,,,,,,,,,,,9.0,,,,,,,8.0,9.0,,,,30.0,1.0,3.0,3.0,,7.0,6.0,3.0,,6.0,3.0,36.0,44.0,1.0,20.0,9.0,,,59.0,15.0,14.0,2.0,,1.0,1.0,,2.0,,2.0,2.0,,,9.0,,,2.0,2.0,,,,,16.0,,21.0,16.0,4.0,3.0,68.0,37.0,6.0,,5.0,4.0,3.0,,,,5.0,,58.0,47.0,14.0,1.0,1.0,1.0,,155.0,134.0,2.0,10.0,13.0,46.1,,,1.0,0.0,,,,1.0,4.0,,,,,5.0,,1.0,52.0,,9.0,138.0,29.0,41.0,5.0,6.0,16.0,10.0,,96.0,13.0,218.0,2.0,,22.0,5.0,57.0,2.0,340.0,1.0,0.0,11.0,16.0,1.0,17.0,2.0,529.0,,3.0,7.0,9.0,0.0,51.0,2.0,,2.0,132.0,81.0,2.0,,76.0,10.0,,,,,
2012-13,442075,8.0,2012-10-20 15:00:00,111,Wigan,Away,156.0,10.0,1.0,3.0,2.0,4.0,,251.0,6.0,,5.0,8.0,14.0,19.0,404.0,,2.0,16.0,8.0,9.0,7.0,1.0,,,,,1.0,1.0,,,,,,8.0,,,,,,1.0,7.0,13.0,,,,36.0,6.0,1.0,4.0,,2.0,9.0,3.0,1.0,6.0,1.0,37.0,40.0,6.0,15.0,10.0,,4.0,57.0,12.0,14.0,,,3.0,1.0,1.0,1.0,,,1.0,,,10.0,,,1.0,,,,,,16.0,,14.0,12.0,2.0,5.0,62.0,38.0,9.0,,4.0,5.0,6.0,,,,3.0,,84.0,49.0,11.0,,,,,135.0,123.0,2.0,15.0,15.0,52.4,,,,0.0,,,,3.0,3.0,,,,,4.0,,3.0,83.0,,9.0,182.0,15.0,27.0,10.0,1.0,14.0,13.0,,112.0,11.0,318.0,,,29.0,15.0,34.0,4.0,486.0,1.0,0.0,11.0,14.0,2.0,16.0,3.0,648.0,,3.0,2.0,9.0,0.0,73.0,,,,150.0,145.0,2.0,,118.0,7.0,,,,,1.0
2012-13,442088,9.0,2012-10-27 15:00:00,111,Wigan,Home,145.0,18.0,1.0,2.0,1.0,1.0,,197.0,3.0,,2.0,7.0,6.0,18.0,340.0,,,16.0,23.0,9.0,13.0,,,1.0,,,,,,,,,,14.0,,,,,,,9.0,6.0,,,,53.0,3.0,5.0,4.0,,6.0,12.0,1.0,1.0,7.0,1.0,56.0,45.0,3.0,26.0,11.0,,,57.0,11.0,16.0,,1.0,2.0,,,2.0,1.0,2.0,1.0,1.0,,9.0,,,1.0,3.0,,,,1.0,18.0,,11.0,10.0,,3.0,72.0,36.0,6.0,1.0,4.0,11.0,7.0,,,,7.0,,80.0,22.0,15.0,,,,,155.0,139.0,1.0,15.0,30.0,54.4,,,1.0,0.0,,,,2.0,1.0,,,1.0,1.0,4.0,1.0,1.0,103.0,,15.0,172.0,31.0,42.0,17.0,4.0,17.0,13.0,1.0,137.0,2.0,269.0,3.0,,23.0,7.0,39.0,3.0,424.0,,0.0,16.0,15.0,,20.0,3.0,616.0,,5.0,6.0,10.0,0.0,68.0,2.0,1.0,1.0,154.0,100.0,1.0,,102.0,5.0,,,,1.0,
2012-13,442096,10.0,2012-11-03 15:00:00,111,Wigan,Away,154.0,15.0,,2.0,2.0,,1.0,149.0,7.0,1.0,3.0,4.0,10.0,30.0,301.0,1.0,1.0,24.0,17.0,14.0,4.0,,,,,1.0,,1.0,,,,,,5.0,,,,,,,5.0,8.0,,,,41.0,8.0,1.0,6.0,1.0,2.0,8.0,2.0,,8.0,2.0,50.0,47.0,8.0,15.0,10.0,,,57.0,12.0,12.0,,,2.0,1.0,1.0,,,,,,,11.0,,,,1.0,,,,1.0,19.0,,19.0,12.0,2.0,3.0,79.0,41.0,9.0,1.0,1.0,3.0,3.0,,,,6.0,,76.0,54.0,9.0,,,,,159.0,145.0,1.0,18.0,18.0,48.9,,,1.0,0.0,,,,2.0,3.0,,,,,3.0,,1.0,70.0,,4.0,183.0,33.0,29.0,13.0,2.0,13.0,11.0,,112.0,7.0,236.0,1.0,1.0,22.0,12.0,64.0,3.0,406.0,1.0,0.0,7.0,16.0,1.0,26.0,1.0,593.0,,5.0,2.0,13.0,0.0,69.0,2.0,2.0,1.0,156.0,84.0,,,97.0,4.0,,,,1.0,
2012-13,442108,11.0,2012-11-10 15:00:00,111,Wigan,Home,200.0,31.0,3.0,11.0,8.0,6.0,1.0,306.0,6.0,2.0,4.0,3.0,12.0,58.0,495.0,1.0,,18.0,15.0,10.0,7.0,1.0,,,,,,1.0,1.0,,,,1.0,12.0,,,,,,,8.0,2.0,,,,45.0,,2.0,6.0,,5.0,23.0,15.0,,13.0,1.0,51.0,48.0,,12.0,6.0,,,65.0,12.0,13.0,1.0,,3.0,1.0,1.0,,,,,,,7.0,,,1.0,,,,,2.0,8.0,,16.0,13.0,1.0,5.0,80.0,67.0,8.0,,4.0,4.0,4.0,,,,1.0,1.0,98.0,83.0,27.0,,,,,133.0,126.0,3.0,16.0,21.0,65.9,,,1.0,0.0,,,,2.0,1.0,,,,,8.0,,3.0,127.0,,8.0,211.0,40.0,19.0,11.0,5.0,44.0,39.0,,157.0,11.0,386.0,,2.0,9.0,13.0,67.0,1.0,553.0,2.0,0.0,14.0,21.0,,20.0,1.0,749.0,,3.0,5.0,16.0,0.0,83.0,1.0,1.0,1.0,166.0,152.0,1.0,,152.0,8.0,,,,,
2012-13,442111,12.0,2012-11-17 15:00:00,111,Wigan,Away,189.0,14.0,,1.0,1.0,2.0,,184.0,11.0,,3.0,8.0,14.0,30.0,372.0,,,19.0,8.0,12.0,6.0,1.0,,,,1.0,,2.0,,1.0,,,,6.0,,,,,,,11.0,11.0,,,,38.0,2.0,1.0,12.0,,5.0,6.0,2.0,,17.0,2.0,54.0,44.0,2.0,17.0,8.0,1.0,,42.0,11.0,9.0,,,3.0,1.0,2.0,,,,,,,16.0,,,,1.0,,,,,9.0,,22.0,13.0,1.0,3.0,75.0,43.0,10.0,,5.0,2.0,2.0,,,,6.0,,72.0,58.0,8.0,,,,,140.0,132.0,,19.0,14.0,51.1,,,1.0,0.0,,,,2.0,1.0,,,1.0,,7.0,,3.0,68.0,,7.0,208.0,24.0,25.0,9.0,3.0,12.0,9.0,,98.0,7.0,251.0,1.0,,18.0,16.0,41.0,2.0,447.0,,0.0,10.0,20.0,,20.0,3.0,639.0,,3.0,5.0,16.0,0.0,69.0,,,,157.0,120.0,4.0,,101.0,11.0,,,,,2.0
2012-13,442128,13.0,2012-11-24 15:00:00,111,Wigan,Home,163.0,16.0,,6.0,6.0,1.0,,251.0,7.0,,4.0,7.0,9.0,45.0,408.0,1.0,4.0,32.0,18.0,14.0,12.0,,,2.0,,,,,1.0,,,,,17.0,,,,,,,13.0,5.0,,,,45.0,2.0,3.0,6.0,,9.0,18.0,11.0,,7.0,3.0,54.0,51.0,2.0,18.0,7.0,1.0,,61.0,16.0,10.0,,,1.0,,,2.0,,2.0,2.0,,1.0,12.0,,,3.0,1.0,,,,1.0,17.0,,13.0,11.0,1.0,4.0,77.0,53.0,5.0,3.0,5.0,9.0,9.0,,,,6.0,1.0,106.0,58.0,21.0,,,,,162.0,144.0,1.0,16.0,21.0,66.7,,,1.0,0.0,,,,2.0,2.0,,,1.0,2.0,6.0,,3.0,116.0,,14.0,184.0,30.0,36.0,15.0,5.0,34.0,29.0,4.0,151.0,7.0,334.0,1.0,,20.0,9.0,61.0,5.0,484.0,2.0,0.0,18.0,20.0,4.0,34.0,2.0,718.0,,7.0,9.0,13.0,0.0,66.0,4.0,3.0,2.0,161.0,141.0,1.0,,116.0,12.0,,,,,1.0
2012-13,442136,14.0,2012-11-28 20:00:00,111,Wigan,Home,170.0,13.0,,4.0,4.0,3.0,,187.0,5.0,1.0,2.0,4.0,9.0,33.0,353.0,,1.0,14.0,9.0,6.0,7.0,,,2.0,,1.0,,1.0,,,,,,8.0,,,,,,,8.0,9.0,,,,52.0,3.0,3.0,6.0,,6.0,14.0,11.0,,10.0,,49.0,50.0,3.0,13.0,3.0,1.0,1.0,44.0,13.0,12.0,,,3.0,1.0,1.0,,,,,,,10.0,,,,1.0,,,,,4.0,,17.0,14.0,4.0,2.0,63.0,44.0,6.0,,3.0,4.0,1.0,,,,1.0,,51.0,64.0,16.0,,,,,126.0,121.0,2.0,23.0,23.0,45.6,,,2.0,0.0,,,,2.0,2.0,,,,2.0,5.0,,2.0,64.0,,7.0,189.0,24.0,18.0,23.0,2.0,28.0,26.0,2.0,85.0,7.0,250.0,1.0,1.0,14.0,14.0,44.0,1.0,411.0,,0.0,9.0,20.0,2.0,15.0,1.0,593.0,,12.0,6.0,15.0,0.0,61.0,1.0,1.0,,116.0,113.0,2.0,,121.0,9.0,,,,,
2012-13,442143,15.0,2012-12-03 20:00:00,111,Wigan,Away,191.0,9.0,2.0,4.0,3.0,3.0,,202.0,11.0,,5.0,6.0,4.0,35.0,389.0,,,12.0,9.0,12.0,6.0,2.0,,,,,,,,,,,,8.0,,,,,,,6.0,12.0,,,,47.0,3.0,4.0,9.0,,4.0,12.0,6.0,,13.0,3.0,48.0,54.0,3.0,4.0,3.0,1.0,,44.0,15.0,13.0,,,2.0,1.0,,,,,,,,15.0,,,,3.0,,,,1.0,12.0,,19.0,13.0,1.0,5.0,74.0,46.0,4.0,,4.0,4.0,1.0,,,,1.0,,67.0,67.0,7.0,1.0,1.0,1.0,,132.0,121.0,3.0,19.0,16.0,49.8,,,,0.0,,,,3.0,2.0,,,,,5.0,,3.0,60.0,,8.0,215.0,15.0,15.0,15.0,3.0,21.0,19.0,,81.0,7.0,263.0,3.0,,26.0,5.0,51.0,1.0,457.0,,1.0,10.0,17.0,,13.0,3.0,631.0,,12.0,4.0,13.0,0.0,70.0,,,,136.0,112.0,,,139.0,14.0,,,,,2.0
2012-13,442158,16.0,2012-12-08 15:00:00,111,Wigan,Home,119.0,8.0,1.0,5.0,4.0,6.0,,224.0,6.0,,5.0,6.0,6.0,24.0,338.0,,,23.0,14.0,10.0,9.0,1.0,,1.0,,1.0,1.0,2.0,,1.0,,,,9.0,,,1.0,,,,6.0,2.0,,,,48.0,3.0,2.0,7.0,,11.0,19.0,9.0,,14.0,1.0,54.0,64.0,3.0,11.0,4.0,1.0,1.0,60.0,8.0,11.0,,,4.0,1.0,2.0,1.0,,1.0,1.0,,,9.0,,,1.0,2.0,,,,,6.0,1.0,26.0,22.0,5.0,5.0,63.0,33.0,4.0,2.0,3.0,8.0,8.0,,,,,,68.0,61.0,21.0,,,,,158.0,151.0,1.0,15.0,27.0,56.7,1.0,,1.0,0.0,,,,1.0,1.0,,,1.0,1.0,5.0,1.0,2.0,103.0,,11.0,134.0,17.0,18.0,23.0,8.0,37.0,29.0,1.0,136.0,10.0,312.0,2.0,,25.0,7.0,36.0,4.0,409.0,2.0,0.0,15.0,31.0,,24.0,0.0,641.0,,12.0,11.0,20.0,0.0,49.0,1.0,2.0,,152.0,107.0,,,101.0,15.0,,,,1.0,
2012-13,442163,17.0,2012-12-15 15:00:00,111,Wigan,Away,178.0,6.0,2.0,6.0,4.0,4.0,,193.0,6.0,3.0,5.0,4.0,9.0,29.0,365.0,,1.0,21.0,10.0,6.0,9.0,2.0,,,,1.0,,1.0,,3.0,,,,9.0,,,,,,1.0,10.0,7.0,,,,52.0,,6.0,5.0,,3.0,12.0,5.0,,12.0,3.0,39.0,41.0,,13.0,8.0,1.0,1.0,43.0,4.0,7.0,,,1.0,,1.0,1.0,,1.0,1.0,,,9.0,,,1.0,1.0,,,,,15.0,,30.0,22.0,3.0,5.0,74.0,47.0,7.0,1.0,3.0,9.0,4.0,,,,3.0,,78.0,40.0,12.0,,,,,161.0,149.0,1.0,22.0,21.0,51.8,,,2.0,0.0,,,,3.0,3.0,,,,,4.0,,3.0,54.0,,12.0,208.0,15.0,25.0,17.0,3.0,20.0,17.0,,81.0,6.0,265.0,1.0,3.0,20.0,11.0,43.0,6.0,453.0,,0.0,14.0,19.0,1.0,25.0,1.0,668.0,,9.0,3.0,15.0,0.0,61.0,,,,143.0,128.0,,,121.0,14.0,,,,,1.0
2012-13,442178,18.0,2012-12-22 12:45:00,111,Wigan,Home,195.0,10.0,,3.0,3.0,4.0,,236.0,5.0,1.0,2.0,4.0,10.0,37.0,428.0,,,12.0,10.0,8.0,11.0,,3.0,2.0,,,,,,,1.0,,,11.0,,,,,,,6.0,5.0,6.0,8.0,,57.0,2.0,2.0,9.0,,4.0,19.0,9.0,,8.0,1.0,49.0,51.0,2.0,5.0,3.0,,,51.0,17.0,8.0,,,,,,,,,,,,6.0,,,,,,,,3.0,6.0,,17.0,16.0,6.0,2.0,67.0,46.0,4.0,,8.0,3.0,3.0,477.0,,,5.0,,93.0,57.0,29.0,1.0,1.0,1.0,,134.0,134.0,5.0,26.0,24.0,50.4,,,1.0,0.0,,,,2.0,1.0,3.0,,,2.0,9.0,,2.0,70.0,413.0,11.0,214.0,17.0,11.0,18.0,3.0,31.0,28.0,2.0,89.0,6.0,310.0,,1.0,18.0,11.0,53.0,5.0,493.0,,0.0,14.0,25.0,,17.0,1.0,687.0,19.0,10.0,4.0,16.0,0.0,71.0,1.0,1.0,,137.0,138.0,3.0,,147.0,12.0,,,,,2.0
